bitcoin-marketcap_raw,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-rsi-30,difficulty-btc-rsi-90,difficulty-btc-roc-30,hashrate-btc-sma-90,hashrate-btc-std-90,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-30,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-wma-90,mining_profitability-btc-std-14,mining_profitability-btc-var-14,mining_profitability-btc-trx-90,sentinusd-btc-ema-30,transactionfees-btc-sma-90,transactionfees-btc-ema-90,transactionfees-btc-std-90,transactionfees-btc-var-90,median_transaction_fee-btc-wma-30,median_transaction_fee-btc-std-14,median_transaction_fee-btc-trx-90,confirmationtime-btc-sma-90,confirmationtime-btc-wma-90,confirmationtime-btc-trx-90,marketcap-btc-wma-90,marketcap-btc-rsi-90,transactionvalue-btc-ema-30,transactionvalue-btc-std-30,transactionvalue-btc-std-90,transactionvalue-btc-var-30,transactionvalue-btc-var-90,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-var-90,mediantransactionvalue-btc-trx-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-90,transactions-btc-sma-30,transactions-btc-sma-90,transactions-btc-std-90,transactions-btc-var-90,sentbyaddress-btc-ema-30,sentbyaddress-btc-wma-30,top100cap-btc-sma-90,top100cap-btc-trx-90,activeaddresses-btc-sma-90
10194974658,2.021,2.008,2.204,100.0,99.999,67.64,7856568002684314.0,7788741810981301.0,5.6467458610012e+30,1.5166124749532e+31,2.02,2.162,252.477,289.377,392.716,380.222,88.159,1943.0,-0.939,549207693,0.213,0.193,0.184,0.008,0.084,0.005,0.283,8.115,8.15,-0.009,9095429418,58.643,9928,4053.0,14200.0,4106936,50411504,1.381,203.993,21823.0,-0.524,1.15,0.331,55083,60968,24928,155356346,81127,79322,21.309,0.04,136564
10181118424,1.994,2.003,2.198,100.0,99.999,51.538,8006921407248506.0,7924362979696670.0,5.8036883965512e+30,1.5698882158497e+31,2.015,2.157,240.082,287.268,391.108,376.388,89.339,1995.0,-0.939,544616363,0.214,0.192,0.184,0.008,0.084,0.004,0.286,8.139,8.162,-0.009,9150059638,58.611,9749,4106.0,14136.0,4215455,49955270,1.351,205.503,21699.0,-0.545,1.15,0.331,55739,61161,25011,156390598,82548,80874,21.327,0.04,137138
10141792649,1.952,1.995,2.192,100.0,99.999,51.538,8153231089511938.0,8025839199270251.0,5.8493869869945e+30,1.6103523713136e+31,2.006,2.152,248.746,286.459,390.063,373.414,85.788,1840.0,-0.939,532995432,0.214,0.192,0.184,0.008,0.085,0.004,0.289,8.148,8.148,-0.008,9201894920,58.521,9520,4252.0,14067.0,4519134,49468630,1.322,207.122,21438.0,-0.564,1.149,0.33,56124,61185,25025,156556552,83375,81856,21.344,0.04,137593
10007865382,1.896,1.984,2.185,100.0,99.999,51.538,8304971056955086.0,8152395395368723.0,5.9770985646166e+30,1.6615387670607e+31,1.997,2.147,232.112,284.422,388.919,369.726,78.266,1531.0,-0.939,524016706,0.215,0.193,0.183,0.008,0.085,0.004,0.292,8.171,8.148,-0.008,9248849070,58.212,9330,4350.0,14090.0,4730581,49631293,1.293,208.229,21046.0,-0.58,1.148,0.33,56381,61254,25015,156432990,83641,82292,21.35,0.04,138138
9622109371,1.857,1.974,2.179,100.0,99.999,64.399,8461337621694938.0,8354987249844274.0,6.3157403111189e+30,1.7451452986265e+31,1.99,2.142,229.927,282.252,389.079,365.832,79.751,1590.0,-0.939,526588488,0.216,0.193,0.182,0.008,0.085,0.005,0.295,8.167,8.136,-0.007,9285373463,57.332,9318,4327.0,13967.0,4679990,48770439,1.264,207.576,20519.0,-0.591,1.149,0.33,56719,61452,24860,154503604,83990,82821,21.358,0.04,138902
9818642379,1.866,1.97,2.173,100.0,99.999,85.774,8624717751128048.0,8524304936236226.0,6.5443955351269e+30,1.8165943661485e+31,1.985,2.137,207.924,277.602,388.527,361.451,71.263,1270.0,-0.939,515075426,0.215,0.193,0.182,0.008,0.085,0.004,0.297,8.175,8.148,-0.007,9324370279,57.662,9169,4392.0,13855.0,4822018,47987050,1.236,206.491,20059.0,-0.601,1.14,0.325,56806,61565,24624,151582578,83445,82471,21.366,0.039,139587
10027796911,1.897,1.971,2.168,100.0,99.999,85.774,8778525170050322.0,8650483269064150.0,6.6041091581459e+30,1.870771519709e+31,1.977,2.132,196.774,272.994,388.025,357.062,51.568,664.824,-0.939,501910684,0.216,0.193,0.181,0.008,0.085,0.004,0.3,8.189,8.177,-0.006,9366084986,58.011,8978,4505.0,13763.0,5074188,47355762,1.208,207.082,19668.0,-0.608,1.141,0.325,56837,61593,24581,151060157,83158,82348,21.374,0.039,140020
9747557461,1.934,1.973,2.163,100.0,99.999,85.774,8938994943009946.0,8763652443292648.0,6.4124609007725e+30,1.9200401036707e+31,1.967,2.127,197.129,270.706,387.661,353.211,50.739,643.602,-0.939,516496856,0.216,0.192,0.181,0.008,0.085,0.004,0.302,8.181,8.179,-0.005,9399738752,57.369,9118,4567.0,13719.0,5213857,47053591,1.18,209.442,19315.0,-0.612,1.14,0.325,57382,61754,24459,149556750,83854,83193,21.382,0.039,140966
9489317514,1.965,1.976,2.159,100.0,99.999,85.774,9106101681962646.0,8918442806249741.0,6.1099902926009e+30,1.9884655522087e+31,1.958,2.121,189.18,265.134,386.503,348.338,59.584,887.562,-0.94,512843182,0.217,0.192,0.18,0.008,0.085,0.005,0.305,8.203,8.204,-0.004,9425898535,56.784,9018,4500.0,13621.0,5063477,46384887,1.154,212.719,19070.0,-0.612,1.141,0.325,57864,61946,24303,147658869,84834,84315,21.39,0.039,141658
9687524064,1.984,1.978,2.154,100.0,99.999,85.774,9252721385370306.0,9011043684701438.0,5.7158936898897e+30,2.0299727071899e+31,1.944,2.115,187.274,260.662,385.651,343.867,58.324,850.427,-0.94,502451222,0.218,0.192,0.178,0.008,0.085,0.005,0.307,8.232,8.232,-0.003,9454666468,57.124,8848,4540.0,13521.0,5152942,45706067,1.127,212.926,18598.0,-0.611,1.141,0.326,58000,61964,24294,147547760,85019,84635,21.398,0.039,142151
9656490405,1.987,1.979,2.15,100.0,99.999,85.774,9400034008283410.0,9085764282754394.0,5.2618124235741e+30,2.0637778150444e+31,1.925,2.109,186.242,256.663,384.987,340.0,57.865,837.088,-0.94,495937419,0.218,0.192,0.178,0.008,0.084,0.005,0.309,8.246,8.231,-0.002,9480956602,57.053,8721,4573.0,13426.0,5228228,45066260,1.1,213.666,18482.0,-0.609,1.142,0.326,58399,62136,24033,144401952,85638,85397,21.406,0.039,142870
9813735460,1.974,1.976,2.145,100.0,99.999,85.774,9574775960928848.0,9279263887666580.0,5.5355486676134e+30,2.1526184574238e+31,1.911,2.102,194.689,251.406,384.411,335.743,59.055,871.879,-0.94,483764988,0.219,0.192,0.177,0.008,0.084,0.005,0.31,8.254,8.222,-0.001,9508920997,57.324,8510,4725.0,13372.0,5580471,44703732,1.074,216.214,18158.0,-0.604,1.143,0.327,58973,62370,23532,138435630,86329,86225,21.414,0.039,143661
9929126621,1.946,1.971,2.14,100.0,99.999,56.027,9765863867012908.0,9505247185225348.0,6.1323692517571e+30,2.2587431013059e+31,1.901,2.096,196.56,250.257,383.677,331.442,55.834,779.35,-0.941,475293727,0.218,0.191,0.177,0.008,0.084,0.005,0.312,8.255,8.208,-0.001,9537606679,57.524,8400,4751.0,13292.0,5641941,44171848,1.048,214.569,17978.0,-0.601,1.143,0.326,58973,62580,22907,131183277,86480,86484,21.422,0.039,144236
9924245675,1.903,1.963,2.134,100.0,99.999,54.662,9945087984016404.0,9659859365277436.0,5.813960548173e+30,2.3328220739235e+31,1.892,2.09,191.619,246.58,382.808,327.292,55.193,761.57,-0.941,469621749,0.218,0.191,0.177,0.008,0.084,0.005,0.313,8.259,8.197,0.0,9564351004,57.512,8344,4616.0,13239.0,5327640,43816188,1.022,211.258,18029.0,-0.6,1.139,0.324,58689,62657,22720,129045162,86369,86481,21.425,0.039,144624
9851830297,1.849,1.951,2.128,100.0,99.999,54.662,1.013988653913496e+16,9851954735011394.0,5.7686223624151e+30,2.4265253025178e+31,1.886,2.085,186.106,243.305,381.678,322.719,44.329,491.26,-0.941,462534319,0.217,0.19,0.177,0.008,0.084,0.004,0.315,8.255,8.19,0.001,9587703931,57.34,8248,4620.0,13202.0,5335106,43570054,0.997,209.028,18151.0,-0.603,1.134,0.321,58873,62724,22622,127943270,87060,87287,21.427,0.039,145233
9912215203,1.785,1.936,2.122,100.0,99.999,54.662,1.0300726709059882e+16,9929912509308546.0,5.2577090903069e+30,2.4650790610631e+31,1.874,2.079,186.228,237.643,380.994,318.486,43.536,473.838,-0.942,471108618,0.212,0.19,0.151,0.006,0.084,0.004,0.316,8.25,8.193,0.001,9610653434,57.448,8314,4172.0,13109.0,4351352,42960846,0.972,206.161,18212.0,-0.606,0.946,0.224,59244,62888,22606,127755987,88588,88925,21.431,0.038,145653
9814970888,1.75,1.924,2.115,100.0,99.999,74.039,1.049400718454354e+16,1.0112275526966852e+16,5.6636665072754e+30,2.5564529083323e+31,1.865,2.073,175.619,231.767,380.012,313.696,33.766,285.041,-0.942,475162417,0.207,0.19,0.129,0.004,0.084,0.003,0.317,8.234,8.2,0.002,9629769914,57.213,8392,3648.0,13051.0,3327329,42579819,0.949,202.41,18304.0,-0.608,0.705,0.124,59251,62966,22619,127902980,89346,89836,21.429,0.038,145946
9542453945,1.752,1.916,2.11,100.0,99.999,84.804,1.0695660321003706e+16,1.0270942691221724e+16,5.9555107708905e+30,2.637306594159e+31,1.857,2.067,173.566,227.085,378.637,309.049,31.17,242.887,-0.943,476714347,0.203,0.189,0.108,0.003,0.083,0.004,0.318,8.203,8.193,0.002,9641300361,56.56,8321,3188.0,13017.0,2540802,42362343,0.925,200.883,18370.0,-0.61,0.425,0.045,59492,63087,22651,128267715,90466,91154,21.426,0.038,146309
8924242012,1.768,1.912,2.104,100.0,99.999,84.804,1.0901397686542758e+16,1.0425060647276244e+16,6.2126091575289e+30,2.7170472374847e+31,1.85,2.061,153.453,221.054,376.048,303.557,40.91,418.398,-0.943,483286631,0.201,0.188,0.104,0.003,0.083,0.006,0.318,8.198,8.216,0.003,9637784239,55.116,8370,3068.0,12957.0,2353347,41973528,0.903,202.252,18324.0,-0.604,0.357,0.032,59796,63257,22637,128109854,91749,92663,21.423,0.038,146706
8768379035,1.788,1.908,2.099,100.0,99.999,84.804,1.110638605935344e+16,1.0604996372006668e+16,6.4864087373017e+30,2.8116487012569e+31,1.844,2.055,146.117,214.725,374.186,298.392,45.712,522.405,-0.944,475894305,0.2,0.187,0.105,0.003,0.082,0.009,0.319,8.192,8.21,0.004,9629641993,54.759,8231,3115.0,12905.0,2425044,41637195,0.88,200.654,18209.0,-0.601,0.329,0.027,59996,63340,22605,127744950,92004,93168,21.42,0.038,147054
8656605604,1.802,1.905,2.094,100.0,99.999,84.804,1.129129314109371e+16,1.073903465506516e+16,6.5527729387009e+30,2.8831716330673e+31,1.836,2.049,126.288,209.138,371.964,292.565,57.54,827.715,-0.945,465034083,0.197,0.186,0.102,0.003,0.081,0.011,0.319,8.223,8.259,0.005,9617755050,54.503,8095,3151.0,12856.0,2482256,41319591,0.858,198.894,18025.0,-0.601,0.264,0.017,60078,63331,22615,127857283,91193,92599,21.418,0.038,147197
8263767949,1.805,1.901,2.089,100.0,99.999,84.804,1.1443703331113372e+16,1.0761381418931264e+16,6.1466466481814e+30,2.895183251093e+31,1.819,2.042,129.584,202.795,369.654,287.437,55.493,769.859,-0.945,466962747,0.197,0.185,0.102,0.003,0.08,0.012,0.318,8.246,8.282,0.006,9596038439,53.614,8088,3125.0,12830.0,2441370,41153048,0.836,199.318,17934.0,-0.598,0.263,0.017,60446,63426,22598,127670506,91497,93090,21.414,0.038,147809
8368343763,1.797,1.895,2.083,100.0,99.999,84.804,1.1632640214788248e+16,1.0887916618948714e+16,5.9834919627754e+30,2.9636682075295e+31,1.801,2.035,124.071,195.774,367.465,282.049,59.789,893.668,-0.946,464654699,0.197,0.183,0.102,0.003,0.079,0.014,0.317,8.248,8.293,0.007,9575586774,53.817,8023,3125.0,12833.0,2440974,41174032,0.815,199.668,17895.0,-0.595,0.261,0.017,61004,63453,22610,127798841,91794,93558,21.412,0.038,148164
8048705154,1.775,1.886,2.078,100.0,99.999,51.503,1.1822938013208874e+16,1.0973075949073094e+16,6.2799791893409e+30,3.0102098946032e+31,1.782,2.027,131.587,193.326,364.258,276.866,61.113,933.694,-0.947,457888687,0.198,0.183,0.101,0.003,0.077,0.015,0.316,8.251,8.29,0.008,9547146350,53.099,7922,3153.0,12838.0,2484749,41202314,0.794,198.053,17988.0,-0.595,0.26,0.017,61293,63372,22578,127446587,91687,93583,21.41,0.037,149071
7662793967,1.742,1.875,2.072,100.0,99.999,46.484,1.2039348242416144e+16,1.1129980196361164e+16,6.5591506212041e+30,3.0969114792848e+31,1.765,2.019,121.514,188.985,360.919,271.243,60.3,909.023,-0.948,450521011,0.198,0.182,0.101,0.003,0.076,0.017,0.314,8.244,8.286,0.009,9509432613,52.248,7792,2983.0,12859.0,2225111,41335476,0.773,196.822,18046.0,-0.596,0.26,0.017,61624,63443,22585,127524558,92053,94049,21.408,0.037,149561
7407335344,1.697,1.862,2.065,100.0,99.999,46.484,1.2249841950274654e+16,1.1296127462662984e+16,6.8760149723771e+30,3.1900623913182e+31,1.751,2.012,116.718,183.858,357.514,265.731,60.36,910.821,-0.949,445329144,0.198,0.18,0.101,0.003,0.074,0.019,0.312,8.245,8.271,0.009,9465438851,51.693,7672,3023.0,12920.0,2284090,41734365,0.752,196.184,18135.0,-0.595,0.259,0.017,62067,63751,22434,125826133,93019,95097,21.406,0.037,150376
7874711432,1.643,1.845,2.058,100.0,99.999,46.484,1.245826178983498e+16,1.1457089590511074e+16,7.4991272818379e+30,3.2816225471249e+31,1.739,2.005,111.23,179.966,354.249,260.404,58.006,841.164,-0.95,451631864,0.197,0.179,0.102,0.003,0.073,0.019,0.31,8.245,8.259,0.01,9431133643,52.624,7851,3176.0,12921.0,2521058,41737119,0.732,194.518,18301.0,-0.598,0.26,0.017,62240,63868,22279,124090751,93285,95455,21.404,0.037,150852
7519183334,1.582,1.826,2.051,100.0,99.999,46.484,1.2686630149339988e+16,1.1679043891242454e+16,8.2118790463142e+30,3.4100016553392e+31,1.73,1.998,115.334,177.131,350.886,255.272,51.108,653.016,-0.951,446176827,0.197,0.178,0.103,0.003,0.072,0.018,0.307,8.224,8.24,0.01,9388419838,51.855,7771,3142.0,12958.0,2467606,41977264,0.713,192.652,17670.0,-0.605,0.253,0.016,62188,63629,22091,122005088,92245,94479,21.402,0.036,150441
7660118530,1.571,1.814,2.044,100.0,100.0,74.514,1.293659584678877e+16,1.1941546737802638e+16,8.9926807902111e+30,3.5650134622781e+31,1.726,1.991,108.789,171.631,346.075,249.549,51.942,674.49,-0.952,436420217,0.197,0.179,0.104,0.003,0.071,0.017,0.304,8.228,8.263,0.011,9348581139,52.135,7608,3169.0,13021.0,2511312,42383904,0.693,191.681,16609.0,-0.615,0.242,0.015,62498,63273,21218,112553816,92109,94340,21.399,0.036,150137
7632701539,1.587,1.806,2.038,100.0,100.0,74.881,1.3153683851234452e+16,1.2064460509004886e+16,8.8972717168899e+30,3.6387801843335e+31,1.721,1.985,105.326,167.464,342.681,244.246,42.465,450.829,-0.953,426256338,0.197,0.178,0.104,0.003,0.07,0.015,0.301,8.229,8.277,0.012,9308034166,52.076,7431,3183.0,13103.0,2532112,42919053,0.674,190.479,16551.0,-0.627,0.237,0.014,63079,63138,21011,110363221,92504,94676,21.399,0.036,150056
7556512852,1.614,1.8,2.032,100.0,100.0,74.881,1.3428059626303436e+16,1.240082896525812e+16,1.0781599968971e+31,3.8445139756396e+31,1.723,1.979,100.484,161.932,338.501,239.048,37.897,359.04,-0.954,414987600,0.196,0.177,0.105,0.003,0.07,0.012,0.298,8.202,8.254,0.012,9265399797,51.909,7207,3188.0,13127.0,2540693,43076870,0.654,188.485,16561.0,-0.639,0.225,0.013,63316,63119,20983,110068022,94259,96333,21.398,0.036,149931
7168503527,1.64,1.795,2.026,100.0,100.0,74.881,1.3684977301810022e+16,1.2638402603232212e+16,1.1758310061466e+31,3.9932305090347e+31,1.727,1.974,101.901,157.813,332.921,233.69,29.799,221.988,-0.955,408051372,0.195,0.176,0.106,0.003,0.069,0.009,0.294,8.199,8.253,0.013,9214151670,51.067,7036,3316.0,13056.0,2749363,42615945,0.635,188.371,16469.0,-0.647,0.222,0.012,63268,63054,20850,108676107,96194,98233,21.39,0.035,150105
6824774152,1.659,1.791,2.02,100.0,100.0,74.881,1.3921715307659398e+16,1.2790847210979244e+16,1.1714412996064e+31,4.0901443093654e+31,1.729,1.968,94.08,151.998,327.079,228.161,33.76,284.934,-0.956,399118175,0.194,0.175,0.108,0.003,0.067,0.008,0.29,8.211,8.281,0.013,9155580060,50.335,6851,3460.0,13112.0,2992874,42981338,0.615,189.94,16318.0,-0.645,0.22,0.012,63388,63019,20798,108134475,98012,100096,21.386,0.035,150414
7042301997,1.667,1.786,2.014,100.0,100.0,74.881,1.4141848042626814e+16,1.2855551907066856e+16,1.1261008130776e+31,4.1316303708823e+31,1.724,1.962,93.64,148.085,321.749,223.277,29.994,224.907,-0.958,386344342,0.193,0.173,0.109,0.003,0.067,0.008,0.286,8.204,8.276,0.014,9102291454,50.786,6659,3630.0,13137.0,3293757,43146591,0.596,188.59,16390.0,-0.643,0.22,0.012,63225,62995,20814,108301391,98313,100496,21.382,0.035,150762
7555955670,1.663,1.779,2.008,100.0,100.0,61.2,1.4393134474887112e+16,1.3036253388364016e+16,1.1948234636967e+31,4.2485975601408e+31,1.721,1.956,93.189,144.139,316.184,218.258,31.206,243.446,-0.959,376080864,0.192,0.172,0.11,0.003,0.066,0.007,0.282,8.207,8.284,0.014,9060635615,51.831,6498,3649.0,13196.0,3328247,43536062,0.577,186.635,16446.0,-0.64,0.22,0.012,63041,62865,20743,107563901,99253,101523,21.379,0.035,150983
7128400536,1.646,1.77,2.001,100.0,100.0,42.652,1.464870058981392e+16,1.3214175087141596e+16,1.2570399472154e+31,4.3653605808408e+31,1.717,1.951,98.257,141.031,310.581,213.43,27.005,182.317,-0.96,376727172,0.191,0.171,0.11,0.003,0.065,0.006,0.277,8.19,8.269,0.015,9009862167,50.921,6477,3651.0,11815.0,3333072,34898432,0.558,187.045,16100.0,-0.632,0.211,0.011,63705,62758,20418,104228646,101651,104017,21.374,0.034,151379
6314417925,1.617,1.759,1.995,100.0,100.0,42.652,1.490458961110294e+16,1.3335997724521354e+16,1.2571617113038e+31,4.446220882711e+31,1.712,1.945,87.461,137.153,302.478,208.197,29.909,223.643,-0.962,385435470,0.189,0.17,0.11,0.003,0.064,0.008,0.272,8.197,8.286,0.015,8941799527,49.256,6515,3650.0,11011.0,3331193,30309045,0.539,188.621,14002.0,-0.615,0.199,0.01,64588,62586,19562,95663743,104579,107064,21.368,0.034,151490
6993424821,1.577,1.746,1.988,100.0,100.0,42.652,1.5140495761365004e+16,1.3406254636786416e+16,1.2074490989744e+31,4.4931915846589e+31,1.703,1.938,89.433,133.37,294.825,203.732,25.064,157.052,-0.963,384849012,0.187,0.169,0.108,0.003,0.063,0.007,0.268,8.196,8.278,0.016,8889738473,50.618,6442,3281.0,10006.0,2691598,25028751,0.521,188.517,11476.0,-0.594,0.186,0.009,64881,62300,18140,82261832,106478,109125,21.361,0.034,151483
7000175929,1.529,1.73,1.98,100.0,100.0,42.652,1.5400985225502174e+16,1.3582517656055538e+16,1.2539649844957e+31,4.6121196469265e+31,1.695,1.932,88.413,130.954,287.725,199.306,24.792,153.665,-0.965,379891287,0.185,0.168,0.107,0.003,0.062,0.007,0.262,8.188,8.266,0.016,8838866444,50.632,6322,3325.0,9256.0,2764671,21417942,0.503,186.229,9427.0,-0.578,0.177,0.008,65050,62087,17265,74524117,107183,110029,21.357,0.034,151431
6841993067,1.502,1.716,1.973,100.0,100.0,56.822,1.568768830807744e+16,1.3833144201581268e+16,1.3130494426754e+31,4.7838969625435e+31,1.69,1.926,91.579,127.584,279.47,194.784,25.359,160.769,-0.967,374627615,0.183,0.167,0.106,0.003,0.062,0.007,0.257,8.186,8.261,0.016,8785696556,50.31,6212,3386.0,8598.0,2866695,18482639,0.485,185.742,8408.0,-0.561,0.175,0.008,65402,62032,17132,73379377,107578,110628,21.352,0.033,151794
6846812263,1.52,1.709,1.967,100.0,100.0,73.928,1.594743445512278e+16,1.4038347475997776e+16,1.2717120830793e+31,4.9268799964213e+31,1.686,1.92,80.774,122.823,272.978,190.112,27.485,188.859,-0.968,377422127,0.182,0.166,0.106,0.003,0.061,0.007,0.252,8.215,8.301,0.017,8734058728,50.32,6273,3394.0,8368.0,2879360,17504612,0.468,184.472,7575.0,-0.547,0.175,0.008,65490,61936,17005,72294463,108378,111603,21.347,0.033,151966
6903312989,1.56,1.707,1.96,100.0,100.0,73.928,1.6189190798716822e+16,1.4110113758333478e+16,1.2412655601849e+31,4.9773827568278e+31,1.677,1.914,73.078,118.793,267.222,185.659,25.312,160.177,-0.97,369700815,0.18,0.164,0.106,0.003,0.06,0.007,0.246,8.228,8.346,0.017,8684686282,50.435,6217,3395.0,8230.0,2881408,16934974,0.451,181.407,6924.0,-0.538,0.17,0.007,65370,61725,16800,70561510,107908,111305,21.343,0.033,151760
7492764773,1.606,1.707,1.955,100.0,100.0,73.928,1.6423763830022286e+16,1.414628979203836e+16,1.219185677884e+31,5.0029378720082e+31,1.663,1.907,73.091,115.237,259.409,181.589,25.617,164.054,-0.971,384220933,0.179,0.164,0.105,0.003,0.06,0.006,0.241,8.257,8.379,0.018,8649286566,51.616,6335,3446.0,8143.0,2969216,16577818,0.434,182.777,6473.0,-0.524,0.172,0.007,66253,61766,16969,71984288,110459,113988,21.338,0.032,152463
8299305811,1.647,1.708,1.949,100.0,100.0,73.928,1.6655882161413044e+16,1.4174434922153094e+16,1.1559937659265e+31,5.0228651340588e+31,1.644,1.899,81.635,111.825,252.851,177.921,24.221,146.666,-0.973,399951401,0.177,0.163,0.104,0.003,0.06,0.008,0.236,8.27,8.41,0.019,8632684397,53.161,6449,3477.0,7951.0,3022161,15806453,0.419,184.574,5794.0,-0.505,0.171,0.007,67324,61821,17231,74223210,113445,117143,21.334,0.032,152999
8068506704,1.677,1.709,1.944,100.0,100.0,73.928,1.6925456858218356e+16,1.4276144979425842e+16,1.1853624627497e+31,5.0952078868396e+31,1.626,1.891,86.719,108.855,245.963,174.245,22.098,122.079,-0.975,399149784,0.176,0.162,0.102,0.003,0.06,0.009,0.23,8.279,8.431,0.02,8612038972,52.674,6428,3474.0,7722.0,3017007,14906415,0.403,184.929,3953.0,-0.488,0.166,0.007,67818,61701,16778,70376734,114920,118825,21.332,0.031,153200
8063675547,1.694,1.709,1.939,100.0,100.0,73.928,1.7181839410508384e+16,1.436058856647734e+16,1.0835310589643e+31,5.155662599391e+31,1.608,1.883,91.511,105.765,239.098,170.958,22.287,124.173,-0.977,397044271,0.174,0.162,0.102,0.003,0.06,0.009,0.225,8.294,8.432,0.021,8592239159,52.664,6384,3309.0,7643.0,2738069,14604332,0.388,184.127,3325.0,-0.476,0.166,0.007,67842,61683,16740,70054630,115923,120047,21.328,0.031,153493
7801725441,1.696,1.707,1.933,100.0,100.0,54.564,1.74686191191602e+16,1.4572425242247028e+16,1.1763455142451e+31,5.308889436022e+31,1.593,1.876,87.768,103.039,234.454,167.49,22.29,124.209,-0.978,470746057,0.171,0.161,0.09,0.002,0.061,0.01,0.22,8.309,8.441,0.022,8567415657,52.11,7352,6276.0,7311.0,9846742,13364369,0.376,182.704,2313.0,-0.468,0.138,0.005,68003,61735,16840,70897792,116458,120822,21.311,0.031,153828
7630128755,1.683,1.703,1.927,100.0,100.0,45.56,1.7757031587012414e+16,1.4721498761677956e+16,1.2299992396689e+31,5.4180631447521e+31,1.58,1.868,86.007,100.099,229.245,164.103,20.123,101.23,-0.98,502099057,0.171,0.16,0.091,0.002,0.061,0.01,0.215,8.322,8.446,0.023,8539042323,51.75,7846,6956.0,7116.0,12095929,12660479,0.364,182.378,2215.0,-0.46,0.137,0.005,67818,61926,16568,68620652,116611,121199,21.294,0.03,154460
7786226930,1.656,1.697,1.922,100.0,100.0,45.56,1.803182544338746e+16,1.482795387455759e+16,1.2407659604873e+31,5.4967054026502e+31,1.567,1.86,83.487,98.769,224.193,161.017,19.728,97.297,-0.982,505880142,0.17,0.159,0.091,0.002,0.061,0.01,0.21,8.32,8.44,0.024,8514401884,52.055,7952,6975.0,6916.0,12161069,11956356,0.354,179.449,2093.0,-0.453,0.137,0.005,67539,61909,16564,68594640,116374,121170,21.275,0.03,154654
7801755577,1.618,1.688,1.915,100.0,100.0,45.56,1.8301033370206976e+16,1.492755526117428e+16,1.2472388580019e+31,5.5707976518853e+31,1.553,1.852,81.227,96.55,218.414,157.727,19.265,92.786,-0.984,532324694,0.168,0.159,0.09,0.002,0.061,0.01,0.205,8.344,8.47,0.025,8490730260,52.086,8323,7377.0,6971.0,13605993,12147272,0.344,179.207,1971.0,-0.449,0.138,0.005,67736,61946,16628,69119993,116264,121246,21.246,0.029,155250
7791229007,1.569,1.677,1.909,100.0,100.0,45.56,1.8557669236268748e+16,1.497397453373041e+16,1.1710949397609e+31,5.6054978334202e+31,1.537,1.844,83.137,95.783,213.964,154.818,18.339,84.084,-0.986,535624316,0.167,0.158,0.089,0.002,0.061,0.008,0.2,8.343,8.475,0.026,8467630624,52.063,8311,7374.0,6856.0,13595173,11751864,0.335,178.883,1921.0,-0.448,0.137,0.005,68389,62045,16854,71016315,116438,121559,21.216,0.028,155671
7856717323,1.513,1.663,1.902,100.0,100.0,45.56,1.8831763291434104e+16,1.5062659293638834e+16,9.6730208220449e+30,5.6720926249061e+31,1.52,1.836,83.592,94.169,209.846,152.098,16.741,70.066,-0.987,542332154,0.167,0.158,0.089,0.002,0.061,0.007,0.195,8.332,8.465,0.027,8446691209,52.194,8367,7403.0,6780.0,13699546,11492245,0.326,176.631,1903.0,-0.449,0.137,0.005,68704,62246,17089,73011838,117366,122552,21.185,0.027,156479
7868331870,1.481,1.651,1.895,100.0,100.0,60.907,1.916036993807204e+16,1.5360349713033724e+16,1.1089201176027e+31,5.8985085826674e+31,1.51,1.828,82.01,92.344,205.107,149.019,17.203,73.987,-0.989,537214593,0.166,0.157,0.088,0.002,0.061,0.007,0.19,8.339,8.478,0.028,8426612133,52.217,8254,7406.0,6712.0,13712492,11261593,0.318,175.006,1874.0,-0.454,0.137,0.005,68890,62387,17220,74133945,117881,123116,21.154,0.026,157010
