Date,bitcoin-price_raw,bitcoin-hashrate_raw,bitcoin-mining_profitability_raw,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-wma-3,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-3,difficulty-btc-std-30,difficulty-btc-std-90,difficulty-btc-mom-7,difficulty-btc-var-30,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-roc-7,hashrate-btc-sma-3,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-ema-3,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-14,hashrate-btc-std-90,hashrate-btc-var-14,hashrate-btc-var-30,hashrate-btc-trx-30,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-30,mining_profitability-btc-mom-90,mining_profitability-btc-var-30,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,sentinusd-btc-sma-7,sentinusd-btc-sma-14,sentinusd-btc-sma-30,sentinusd-btc-sma-90,sentinusd-btc-ema-30,sentinusd-btc-std-30,sentinusd-btc-std-90,sentinusd-btc-var-30,sentinusd-btc-var-90,sentinusd-btc-trx-30,sentinusd-btc-trx-90,transactionfees-btc-sma-14,transactionfees-btc-sma-30,transactionfees-btc-wma-30,transactionfees-btc-var-3,transactionfees-btc-var-7,transactionfees-btc-trx-3,transactionfees-btc-trx-14,transactionfees-btc-trx-30,transactionfees-btc-trx-90,transactionfees-btc-roc-90,median_transaction_fee-btc-std-90,median_transaction_fee-btc-trx-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-30,confirmationtime-btc-std-30,confirmationtime-btc-var-30,confirmationtime-btc-trx-14,confirmationtime-btc-trx-90,marketcap-btc-trx-14,marketcap-btc-trx-30,marketcap-btc-trx-90,transactionvalue-btc-sma-7,transactionvalue-btc-sma-14,transactionvalue-btc-sma-90,transactionvalue-btc-ema-7,transactionvalue-btc-ema-30,transactionvalue-btc-ema-90,transactionvalue-btc-wma-30,transactionvalue-btc-trx-14,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-14,mediantransactionvalue-btc-std-7,mediantransactionvalue-btc-std-14,mediantransactionvalue-btc-std-30,mediantransactionvalue-btc-var-7,mediantransactionvalue-btc-var-30,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-14,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,size-btc-sma-7,size-btc-sma-90,size-btc-ema-7,size-btc-wma-7,size-btc-wma-14,size-btc-wma-90,size-btc-std-30,size-btc-std-90,size-btc-var-30,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-sma-90,transactions-btc-trx-7,transactions-btc-trx-30,sentbyaddress-btc-sma-14,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-ema-90,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-30,top100cap-btc-std-90,top100cap-btc-var-30,top100cap-btc-var-90,top100cap-btc-trx-14,top100cap-btc-trx-30,top100cap-btc-trx-90,top100cap-btc-rsi-7,top100cap-btc-rsi-30,top100cap-btc-roc-30,activeaddresses-btc-sma-30,activeaddresses-btc-sma-90,activeaddresses-btc-wma-90,activeaddresses-btc-var-30,activeaddresses-btc-trx-90,price-btc-sma-14,price-btc-std-30,price-btc-mom-30,price-btc-trx-3,price-btc-trx-30,price-btc-trx-90,bitcoin-price_raw_90d
2013-04-15,87.108,61994386305362.0,5865.0,7415895,6563458,4573926,7672196,7619313,7368363,6666529,7673000,7673000,7591716,7114529,5418207,401457.0,2137654,3204770,486342.0,1142391637396.0,1.413,0.409,6.6706,62181309598980.0,64491019249841.0,62037669432380.0,57066213968040.0,62399545929966.0,61566165324552.0,56377739011486.0,42858978042953.0,62028228761846.0,60168672260366.0,46022697086025.0,8456329193286.0,29756984964706.0,1.7877375856304e+25,4.7655136107145e+25,1.52,0.542,6080.0,8193.0,8670.0,7296.0,4921.0,6193.0,7755.0,7291.0,5521.0,5958.0,7886.0,5958.0,4198.0,3941.0,4406319.0,4725580.0,1.833,1.73,0.323,189209704,198758577,153118397,77785369,151244995,168578531,151628775,7104680291951536.0,5747821332686852.0,3.615,0.916,0.118,0.091,0.105,0.00125,0.001,-3.074,2.943,3.328,1.769,1040.0,0.041,3.181,3.27,1.633,523.689,8.304,2.125,1.129,0.149,-0.077,3.387,3.534,1.679,3782,3850,1560,2857,3008,1991,3380,2.708,42.878,54.414,116.237,189.259,140.431,116.517,8955.0,3394.0,4.011,0.761,1.37,1.224,1.259,1.307,1.213,1.354,1.28,0.551,0.64,0.764,0.076,0.102,0.146,0.261,0.084,0.635,172869,161116,171061,168956,176774,163018,66099,50775,1092275268,644531554,0.214,0.315,55191,-0.06,0.177,64414,21763,118412322,0.948,0.329,19.63,20.027,19.897,19.596,0.594,0.542,0.088,0.074,0.103,0.045,-0.045,80.989,68.177,5.048,85015,64753,72751,410678895,0.37,127.033,75.138,42.949,-8.286,3.486,1.598,88.156
2013-04-16,75.043,68054656188210.0,4937.0,7485694,6657636,4623075,7672598,7632735,7408981,6731462,7673000,7673000,7625997,7186112,5486319,372921.5,2075018,3257267,425809.0,1076424681331.0,1.418,0.419,5.7158,63895237885654.0,64911449594467.0,62481173667108.0,57776120065725.0,65227101059088.0,62431297439707.0,57131088506758.0,43412729210981.0,64964902056461.0,60877604016506.0,46683745221387.0,9003122564089.0,30164729405180.0,2.0264053976004e+25,4.7633693686032e+25,1.511,0.554,5527.0,6991.0,8452.0,7295.0,4949.0,5565.0,7379.0,7139.0,5508.0,5387.0,7734.0,5958.0,4198.0,2563.0,4406656.0,4652684.0,1.442,1.678,0.338,160626486,189248048,156078117,78822824,149497519,163238468,151606045,6661699350982028.0,5746098225175414.0,3.446,0.952,0.114,0.092,0.103,0.001,0.001,-6.502,2.494,3.224,1.795,427.888,0.04,2.666,3.169,1.659,428.524,8.345,2.06,1.061,0.145,-0.078,2.845,3.423,1.708,3198,3677,1576,2638,2942,1991,3310,2.098,43.324,54.423,107.683,189.113,143.872,115.868,8941.0,3356.0,3.894,0.801,1.357,1.243,1.258,1.297,1.212,1.326,1.278,0.561,0.598,0.764,0.079,0.089,0.146,0.275,0.089,0.628,173164,161121,173593,171036,176738,163459,59381,50783,881535271,644731362,0.221,0.314,55348,0.001,0.182,64760,22291,124217714,0.961,0.336,19.649,20.1,19.946,19.619,0.639,0.582,0.102,0.085,0.112,0.048,-0.044,84.417,70.193,5.801,86629,65219,73534,379470108,0.378,124.697,73.028,31.112,-8.563,3.377,1.627,89.295
2013-04-17,77.734,67652617934419.0,5006.0,7581583,6763990,4676283,7855437,7734120,7492887,6815773,7855638,7764319,7699674,7275186,5561378,344386.0,2019357,3321596,365276.0,1019450344506.0,1.42,0.43,4.761,65900553475997.0,64546608750623.0,63008477266074.0,58438944183005.0,66439859496754.0,63127473505668.0,57809896856930.0,43945474018090.0,66843592080844.0,61514797427390.0,47324182328849.0,9283783720397.0,30543339359100.0,2.1547160041776e+25,4.7107045525407e+25,1.501,0.566,5269.0,5948.0,8177.0,7308.0,4983.0,5285.0,7063.0,7001.0,5497.0,5126.0,7586.0,5959.0,4169.0,3013.0,4345632.0,4554470.0,1.053,1.612,0.351,116730961,180186294,154574828,79929025,147938320,163512567,151494365,6684089927335452.0,5737635628101426.0,3.273,0.985,0.113,0.094,0.104,0.001,0.001,-2.2,2.154,3.124,1.818,855.643,0.04,2.168,3.051,1.681,423.267,8.374,2.041,1.041,0.135,-0.079,2.324,3.293,1.733,2376,3527,1596,2573,2906,1999,3262,1.565,43.924,54.773,101.581,43.721,145.684,115.489,477.892,3334.0,3.753,0.838,1.377,1.279,1.264,1.335,1.227,1.396,1.292,0.611,0.616,0.775,0.093,0.095,0.15,0.385,0.105,0.622,172501,160719,171146,168696,174329,163518,55531,50115,770912856,627870734,0.225,0.313,55443,-0.061,0.185,64204,22559,127222999,0.969,0.342,19.665,20.151,19.985,19.639,0.653,0.608,0.106,0.092,0.121,0.051,-0.043,70.103,65.996,5.34,88176,65734,74414,362947939,0.387,121.678,70.916,31.474,-7.698,3.25,1.653,89.925
2013-04-18,94.679,72151171083871.0,4878.0,7744331,6901545,4739892,8414867,8044164,7690408,6955032,8445407,8076597,7885369,7417786,5655840,1096040.0,2040554,3427443,1301296.0,1040964977283.0,1.426,0.442,16.959,69286148402167.0,65441521961442.0,64214099833488.0,59328590569163.0,69295515290313.0,64330633182762.0,58735140355442.0,44565379448107.0,69968900884781.0,62399457227446.0,48052088718869.0,9335855483737.0,31020141288674.0,2.1789549403306e+25,4.696952027795e+25,1.494,0.578,4940.0,5631.0,7899.0,7308.0,5009.0,5082.0,6772.0,6864.0,5483.0,4930.0,7430.0,5957.0,4168.0,2400.0,4342954.0,4484198.0,0.677,1.536,0.363,167620459,203201997,169743740,85757610,173793259,214547991,180117427,1.1507710157697848e+16,8110571853729934.0,3.238,1.027,0.109,0.095,0.103,0.001,0.001,-1.772,1.825,3.014,1.839,637.999,0.04,1.745,2.93,1.7,518.736,8.418,2.104,1.106,0.16,-0.08,1.883,3.16,1.755,3496,4071,1722,4895,3484,2216,3830,1.852,44.725,55.59,98.668,33.494,145.994,115.158,280.464,3315.0,3.611,0.875,1.32,1.277,1.263,1.323,1.225,1.365,1.289,0.531,0.617,0.775,0.071,0.095,0.15,0.412,0.115,0.616,162205,160266,164464,161675,169529,163159,54724,49958,748677366,623957901,0.223,0.311,55415,-0.427,0.182,62971,22638,128124217,0.969,0.348,19.682,20.203,20.024,19.659,0.662,0.634,0.109,0.1,0.129,0.054,-0.042,71.753,66.606,5.611,88621,66013,74774,351386407,0.395,119.615,68.731,43.297,-4.014,3.119,1.676,88.775
2013-04-19,106.7,59918797331804.0,6198.0,7884991,7039100,4803500,8694581,8276697,7861593,7085307,8818293,8342401,8049365,7551512,5748904,882488.0,2024487,3525530,1301296.0,1024636874867.0,1.434,0.453,16.959,66574195450032.0,64903024476464.0,64792910018212.0,59835876327805.0,64607156311058.0,63742388402634.0,58811505321659.0,44902817203792.0,65285225349600.0,62437535083100.0,48498149670003.0,6867867583257.0,31085309360937.0,1.1791901285289e+25,3.9590823180089e+25,1.479,0.59,5361.0,5608.0,7630.0,7286.0,5048.0,5640.0,6695.0,6821.0,5499.0,5559.0,7358.0,5983.0,4184.0,3496.0,4376977.0,4439211.0,0.369,1.459,0.375,175175600,200628476,172710844,87640254,174925767,213194693,180948734,1.1362994333806816e+16,8185611118074155.0,3.187,1.068,0.107,0.097,0.104,0.001,0.001,-0.202,1.549,2.905,1.857,472.97,0.04,1.416,2.813,1.717,597.454,8.541,2.147,1.153,0.225,-0.08,1.54,3.033,1.776,3576,4000,1755,4510,3475,2241,3829,1.952,45.596,56.386,96.031,30.627,146.117,114.676,234.507,3288.0,3.47,0.909,1.332,1.307,1.263,1.34,1.233,1.402,1.297,0.547,0.589,0.774,0.075,0.087,0.15,0.468,0.129,0.61,169035,160843,176246,174022,174421,164288,51903,51103,673483395,652890003,0.228,0.31,55452,-0.523,0.179,62830,23036,132659018,0.969,0.354,19.698,20.251,20.06,19.679,0.669,0.658,0.112,0.108,0.136,0.058,-0.041,71.364,66.502,5.214,90027,66631,75631,336226761,0.403,118.046,66.925,48.948,0.567,2.993,1.697,86.483
2013-04-20,114.48,64763702820794.0,6887.0,7977940,7176655,4867108,8834439,8451097,8009954,7207178,8974296,8561730,8194605,7676363,5840570,877696.6363636364,1970245,3616489,1301296.0,970466037257.0,1.442,0.465,16.959,65611223745490.0,65167428975407.0,65002587737525.0,60239166812288.0,64685429565926.0,63878563658389.0,59195518063539.0,45339320184386.0,64379979034981.0,62755459372970.0,49041470972535.0,6669387347744.0,31265747259647.0,1.1120181898562e+25,3.8523574586589e+25,1.462,0.601,5988.0,5650.0,7485.0,7293.0,5099.0,6263.0,6721.0,6825.0,5530.0,6323.0,7332.0,6024.0,4181.0,4565.0,4370125.0,4391660.0,0.141,1.387,0.386,176235242,196969908,172332252,88638558,170504642,213623611,180359331,1.140876179954406e+16,8132372072422718.0,3.098,1.105,0.108,0.099,0.104,0.001,0.001,2.151,1.344,2.802,1.873,795.961,0.041,1.177,2.704,1.733,646.552,8.632,2.041,1.041,0.281,-0.081,1.289,2.914,1.794,3606,3939,1779,4033,3419,2249,3777,1.868,46.078,56.532,89.876,31.146,147.786,114.182,242.518,3259.0,3.312,0.941,1.349,1.316,1.265,1.33,1.232,1.383,1.295,0.512,0.573,0.773,0.065,0.082,0.149,0.463,0.138,0.604,170781,161030,171536,171115,171883,164212,49638,50928,615987546,648423523,0.229,0.309,55529,-0.777,0.171,62634,22905,131164512,0.96,0.359,19.717,20.309,20.102,19.701,0.681,0.688,0.116,0.118,0.143,0.061,-0.04,76.914,68.447,6.011,90186,66947,75804,330500327,0.41,116.643,65.561,50.491,3.943,2.876,1.716,83.838
2013-04-21,114.295,76580830433678.0,6616.0,8070890,7314210,4930717,8904367,8581897,8138533,7321185,8974296,8734584,8327453,7792340,5930837,872905.2727272727,1874516,3700845,1301296.0,878452464453.0,1.45,0.477,16.959,67087776862092.0,67302308871163.0,65993360293655.0,60968235219997.0,70633129999802.0,65572199228427.0,60317151119677.0,46025946783271.0,69864782379075.0,63809760251770.0,49833987092330.0,8795120977447.0,31938321690919.0,1.9338538251981e+25,4.5874192901418e+25,1.45,0.613,6567.0,5770.0,7285.0,7281.0,5147.0,6440.0,6707.0,6812.0,5553.0,6637.0,7289.0,6057.0,4186.0,4312.0,4381589.0,4328140.0,-0.036,1.317,0.397,182318176,195268462,172942458,89601510,166175735,212726126,179737939,1.1313101153107172e+16,8076431706714629.0,2.98,1.138,0.106,0.099,0.104,0.001,0.001,-0.09,1.128,2.693,1.886,634.94,0.041,1.002,2.602,1.747,622.331,8.695,1.856,0.861,0.294,-0.081,1.106,2.803,1.811,3768,3945,1802,3657,3361,2255,3719,1.666,46.657,56.907,85.393,25.768,147.088,113.578,166.002,3225.0,3.152,0.97,1.309,1.301,1.263,1.293,1.221,1.302,1.284,0.599,0.607,0.776,0.09,0.092,0.151,0.336,0.132,0.597,163336,160848,159415,159183,164776,163377,50530,51352,638331148,659266466,0.22,0.307,55570,-1.161,0.157,62241,22713,128967048,0.94,0.364,19.735,20.357,20.14,19.722,0.678,0.713,0.115,0.127,0.15,0.065,-0.039,73.361,67.578,5.989,90016,67213,75868,336507204,0.417,114.659,64.134,48.555,4.759,2.766,1.733,83.858
2013-04-22,113.535,72513318955570.0,6062.0,8163840,7451765,4994325,8939332,8679996,8249968,7427838,8974296,8860963,8447907,7899442,6019707,868113.9090909091,1730429,3779040,1301296.0,748596156457.0,1.457,0.488,16.959,71285950736681.0,68805013535478.0,66648016392660.0,61639328267843.0,71573224477686.0,66497681858713.0,61104000657476.0,46608086831014.0,72577553425814.0,64554604363742.0,50523989819842.0,9262090593183.0,32339662703921.0,2.1446580539081e+25,4.7408501520006e+25,1.439,0.624,6522.0,5798.0,6995.0,7262.0,5183.0,6251.0,6621.0,6764.0,5565.0,6384.0,7210.0,6077.0,4204.0,3277.0,4417617.0,4274100.0,-0.188,1.246,0.407,196365850,192787777,176222857,91302536,166759880,209709491,180049290,1.0994517602594048e+16,8104436704101859.0,2.863,1.168,0.105,0.101,0.104,0.001,0.001,1.729,0.981,2.592,1.898,785.696,0.041,0.872,2.506,1.76,582.217,8.788,1.707,0.728,0.312,-0.082,0.969,2.698,1.826,4095,3939,1840,3733,3400,2293,3752,1.506,47.236,57.534,82.394,26.698,146.937,112.243,178.2,3150.0,2.998,0.998,1.311,1.309,1.266,1.287,1.221,1.288,1.282,0.598,0.595,0.773,0.089,0.089,0.149,0.221,0.124,0.59,161216,160873,156324,155112,161652,163074,48463,51323,587173278,658514223,0.209,0.306,55608,-1.45,0.139,61328,22695,128769777,0.916,0.369,19.752,20.398,20.175,19.743,0.664,0.736,0.11,0.136,0.154,0.068,-0.038,73.057,67.509,6.068,90841,67638,76407,318245913,0.424,111.086,62.306,49.918,4.068,2.661,1.749,83.889
2013-04-23,120.78,72944892922583.0,7056.0,8256789,7564873,5058627,8956814,8753571,8346545,7527609,8974296,8940867,8555968,7997670,6107179,863322.5454545454,1669036,3850125,1301296.0,696420402236.0,1.462,0.5,16.959,74013014103944.0,69503618783246.0,67207534188856.0,62062037608891.0,72259058700134.0,67357310000562.0,61867929190709.0,47186917734126.0,73407024518765.0,65283995631790.0,51211072381129.0,9756455715691.0,32710927177535.0,2.3797107033062e+25,5.1427258293482e+25,1.428,0.635,6578.0,6100.0,6545.0,7326.0,5234.0,6653.0,6679.0,6782.0,5597.0,6651.0,7197.0,6118.0,4129.0,4534.0,4262260.0,4231763.0,-0.286,1.181,0.416,204697534,182662010,180436212,92896182,167774140,204909044,180708997,1.0496929095163292e+16,8163935373897166.0,2.75,1.197,0.103,0.103,0.106,0.001,0.001,3.911,0.903,2.503,1.909,640.622,0.041,0.792,2.417,1.772,609.532,8.819,1.653,0.683,0.309,-0.082,0.883,2.601,1.84,4266,3732,1865,3594,3386,2312,3730,1.319,47.712,57.856,78.063,21.047,139.132,110.912,110.74,3075.0,2.842,1.024,1.334,1.329,1.267,1.297,1.226,1.305,1.286,0.591,0.572,0.773,0.087,0.082,0.15,0.162,0.121,0.584,160254,160875,160856,158420,162640,163373,45932,51325,527439771,658559719,0.2,0.304,55775,-1.246,0.127,60525,22875,130812514,0.896,0.374,19.769,20.431,20.208,19.764,0.645,0.759,0.104,0.144,0.158,0.072,-0.037,73.175,67.54,5.872,91646,68147,76968,301918795,0.43,105.756,60.489,56.01,3.894,2.566,1.764,84.1
2013-04-24,134.8,74219362802875.0,7469.0,8349739,7640822,5125355,8965555,8808753,8430245,7620944,8974296,8974296,8651635,8088601,6193238,858531.1818181818,1710781,3910624,936020.0,731693143115.0,1.465,0.512,11.645,73225858227009.0,70441725193025.0,67494166971824.0,62799196553838.0,73239210751505.0,68272250374204.0,62664795875365.0,47781037405966.0,73510198868231.0,66068339192692.0,51913618993269.0,10312006913815.0,33081366474090.0,2.6584371647643e+25,5.2505517706657e+25,1.418,0.647,6862.0,6452.0,6200.0,7414.0,5282.0,7061.0,6784.0,6827.0,5638.0,7097.0,7206.0,6167.0,4024.0,4322.0,4048582.0,4236623.0,-0.329,1.122,0.426,221342166,169036563,185316902,95318799,172552735,203547367,182773398,1.035788266361016e+16,8351528792677917.0,2.657,1.226,0.099,0.105,0.107,0.001,0.001,5.587,0.893,2.427,1.92,702.359,0.042,0.779,2.341,1.783,695.867,8.782,1.595,0.636,0.3,-0.082,0.864,2.518,1.853,4578,3477,1909,3837,3462,2362,3793,1.222,48.291,58.294,75.629,20.052,34.252,109.882,100.525,3018.0,2.692,1.047,1.347,1.339,1.271,1.312,1.232,1.331,1.292,0.599,0.575,0.775,0.09,0.083,0.15,0.156,0.122,0.577,166790,161527,173032,170747,168354,164443,47720,52282,569291902,683339648,0.198,0.302,55983,-0.74,0.119,59068,23096,133355036,0.877,0.378,19.781,20.428,20.225,19.78,0.611,0.769,0.093,0.148,0.157,0.075,-0.036,46.319,60.742,4.452,92858,68612,77724,282779453,0.436,102.634,59.354,65.655,4.945,2.483,1.778,85.24
2013-04-25,139.74,71363029014717.0,8539.0,8442689,7716771,5192083,8969925,8850138,8502785,7708257,8974296,8974296,8734910,8174631,6277830,853739.8181818182,1738309,3965714,926703.0,755429385504.0,1.465,0.524,11.338666666666668,72842428246725.0,70329133468860.0,67885327715151.0,63503455441715.0,72301119883111.0,68684354192939.0,63225972206936.0,48299322935829.0,72578784262085.0,66620844512749.0,52540447554874.0,10452935405119.0,33302829454661.0,2.7315964645895e+25,4.9192429940623e+25,1.406,0.658,7688.0,6975.0,6303.0,7517.0,5347.0,7800.0,7018.0,6937.0,5702.0,7935.0,7278.0,6239.0,3976.0,5828.0,3951992.0,4276867.0,-0.299,1.075,0.435,174214805,170917632,188885584,97479225,175536323,202010413,183960089,1.0202051705433432e+16,8460328586295822.0,2.574,1.254,0.101,0.107,0.109,0.001,0.001,6.129,0.94,2.364,1.93,841.751,0.043,0.817,2.276,1.794,730.599,8.744,1.576,0.621,0.273,-0.082,0.898,2.447,1.866,3408,3452,1944,3795,3475,2390,3793,1.119,49.059,59.019,77.478,19.804,28.455,109.518,98.052,2999.0,2.553,1.07,1.335,1.346,1.273,1.317,1.236,1.337,1.294,0.587,0.572,0.775,0.086,0.082,0.15,0.161,0.124,0.571,171250,161655,173682,172958,169152,164753,47474,52363,563434416,685458239,0.197,0.301,56139,-0.234,0.115,58092,23265,135312551,0.86,0.383,19.794,20.43,20.244,19.797,0.592,0.781,0.088,0.152,0.154,0.077,-0.035,53.171,62.091,4.035,93450,69070,78211,269447360,0.443,104.402,58.392,68.036,5.382,2.413,1.791,86.425
2013-04-26,132.945,79161241475573.0,7248.0,8535639,7792720,5258811,8972111,8881178,8565653,7789937,8974296,8974296,8805791,8255762,6360955,848948.4545454546,1752289,4015615,917386.0,767629129401.0,1.463,0.536,11.032333333333334,74914544431055.0,73078054060827.0,68990539268645.0,64618876885426.0,75731180679342.0,70081272497290.0,64254054095235.0,48977606859779.0,75738190876509.0,67631024256869.0,53326491500604.0,11647852386545.0,33788171611319.0,3.3918116304684e+25,4.5553375637217e+25,1.398,0.669,7752.0,7125.0,6367.0,7566.0,5391.0,7524.0,7049.0,6957.0,5736.0,7715.0,7261.0,6281.0,3925.0,3996.0,3851778.0,4266292.0,-0.263,1.03,0.444,168003933,171589767,187181726,98885514,173751464,202502549,183543928,1.0251820585518584e+16,8422093390363475.0,2.479,1.279,0.102,0.108,0.109,0.001,0.001,1.216,0.923,2.293,1.937,521.93,0.043,0.867,2.218,1.804,674.464,8.658,1.339,0.448,0.236,-0.083,0.945,2.383,1.877,3343,3459,1971,3570,3438,2401,3741,0.961,49.865,59.728,79.56,19.624,26.983,108.948,96.271,2967.0,2.426,1.091,1.31,1.317,1.27,1.293,1.229,1.285,1.287,0.621,0.564,0.778,0.096,0.079,0.151,0.091,0.117,0.565,163535,161716,169659,169543,167934,164663,47494,52331,563910451,684622428,0.193,0.299,56171,-0.009,0.11,57588,23339,136179787,0.841,0.388,19.808,20.435,20.264,19.814,0.58,0.797,0.084,0.159,0.15,0.079,-0.034,56.573,62.787,3.812,93898,69420,78588,256723131,0.448,107.294,57.414,53.707,4.02,2.349,1.804,87.875
2013-04-27,126.316,72946223747758.0,6431.0,8628588,7868669,5325539,8973203,8904457,8620139,7866347,8974296,8974296,8864278,8331993,6442615,844157.0909090909,1753046,4060520,908069.0,768292374807.0,1.459,0.548,10.726,74490164746016.0,74246985621822.0,69707207298615.0,65267722170458.0,74338702213550.0,70463265997353.0,64814839234108.0,49504389648526.0,74754030534860.0,68168272441535.0,53961700056407.0,11293138719176.0,34019506425942.0,3.1883745532636e+25,4.3308688812965e+25,1.388,0.68,7406.0,7060.0,6355.0,7532.0,5430.0,6978.0,6966.0,6923.0,5751.0,7055.0,7188.0,6304.0,3946.0,3524.0,3892969.0,4208232.0,-0.252,0.984,0.453,166451871,171343556,185642487,99679332,168705170,204553264,182859825,1.0460509405000544e+16,8359428864613021.0,2.363,1.3,0.105,0.109,0.109,0.001,0.001,-0.403,0.898,2.224,1.944,646.712,0.043,0.905,2.162,1.813,630.826,8.722,1.366,0.467,0.232,-0.083,0.98,2.32,1.888,3298,3452,1992,3250,3364,2399,3652,0.733,50.627,60.302,80.985,14.747,27.398,108.266,54.369,2930.0,2.304,1.111,1.317,1.308,1.268,1.277,1.226,1.25,1.282,0.607,0.572,0.779,0.092,0.082,0.152,-0.005,0.106,0.558,162068,161550,164029,165444,165381,164343,48442,52420,586661859,686953849,0.185,0.297,56049,-0.241,0.1,56971,23280,135484836,0.814,0.391,19.816,20.403,20.267,19.826,0.558,0.803,0.078,0.161,0.143,0.081,-0.033,36.034,55.678,2.323,93358,69739,78782,264573177,0.453,109.286,56.509,40.564,1.987,2.287,1.815,89.193
2013-04-28,124.045,71142720780228.0,7773.0,8721538,7944618,5392267,8973750,8921917,8667360,7937828,8974296,8974296,8910373,8403323,6522807,839365.7272727273,1740597,4100593,898752.0,757419121722.0,1.452,0.559,10.419666666666666,74416728667853.0,73470112814186.0,70386210842675.0,65670122249032.0,72740711496889.0,70553859968403.0,65223089656438.0,49979957365706.0,73080308551966.0,68547304609908.0,54545007987173.0,10376414760999.0,34142445646268.0,2.6917495823071e+25,4.3017188097023e+25,1.374,0.69,7151.0,7225.0,6497.0,7576.0,5484.0,7375.0,7074.0,6978.0,5796.0,7238.0,7203.0,6355.0,3927.0,4843.0,3855075.0,4196867.0,-0.212,0.944,0.461,160727805,171522991,183914196,100074880,161907296,207756279,182389055,1.0790667817748912e+16,8316441830658456.0,2.226,1.316,0.105,0.109,0.108,0.001,0.001,-2.306,0.834,2.15,1.947,564.094,0.043,0.926,2.106,1.82,600.305,8.717,1.373,0.471,0.203,-0.083,0.997,2.259,1.897,3180,3474,2004,2863,3257,2384,3526,0.431,51.17,60.572,80.499,15.117,22.882,108.009,57.13,2917.0,2.183,1.128,1.271,1.287,1.263,1.243,1.215,1.173,1.271,0.675,0.606,0.787,0.114,0.092,0.155,-0.17,0.084,0.55,161909,161034,153507,155412,159449,163472,51724,53051,668831992,703609827,0.17,0.295,55934,-0.7,0.083,56998,23199,134547265,0.781,0.395,19.824,20.374,20.269,19.838,0.548,0.809,0.075,0.163,0.133,0.082,-0.032,37.794,56.022,1.625,94517,70448,79844,280179413,0.459,111.586,55.479,37.454,0.458,2.226,1.825,88.506
