Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,difficulty-btc-std-30,difficulty-btc-var-30,hashrate-btc-ema-3,hashrate-btc-wma-3,hashrate-btc-var-14,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-wma-7,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-90,mining_profitability-btc-var-90,mining_profitability-btc-trx-7,mining_profitability-btc-roc-14,transactionfees-btc-mom-14,median_transaction_fee-btc-std-14,median_transaction_fee-btc-mom-14,median_transaction_fee-btc-rsi-14,median_transaction_fee-btc-rsi-90,confirmationtime-btc-trx-90,marketcap-btc-sma-90,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-wma-3,marketcap-btc-mom-7,marketcap-btc-trx-3,marketcap-btc-rsi-14,marketcap-btc-rsi-90,top100cap-btc-trx-14,price-btc-sma-3,price-btc-ema-3,price-btc-ema-7,price-btc-ema-90,price-btc-wma-3,price-btc-wma-7,price-btc-wma-30,price-btc-rsi-14,price-btc-rsi-90,bitcoin-price_raw_1d
2014-02-07,8924242012,727.901,0.0728,2.19946336668508e+16,658195066,1.0830518630562048e+17,2.1549401494994864e+16,2.179844080254103e+16,3.0762606734218e+30,172.538,182.081,184.057,220.725,163.816,197.682,303.557,345.795,29894.0,-2.019,-39.193,-0.031,0.006,-0.008,35.794,50.881,0.003,9138851199,9696125053,9727799225,9278767469,-889493448,-1.377,35.784,55.116,0.047,786.179,770.486,796.935,712.432,769.113,795.726,825.653,35.795,54.264,696.661
2014-02-08,8768379035,696.661,0.0697,2.253585230020981e+16,665560933,1.1074283897425254e+17,2.2042626897602336e+16,2.221180341174581e+16,3.540125435284e+30,165.726,178.601,178.32,215.583,155.941,192.519,298.392,349.017,30453.0,-2.307,-25.679,-0.051,0.009,-0.013,32.64,50.366,0.004,9197461530,9572425584,9665901148,8949345846,-1160747585,-2.003,33.943,54.759,0.04,741.633,733.573,771.866,712.085,724.354,767.484,816.598,32.628,53.488,676.229
2014-02-09,8656605604,676.229,0.0676,2.145368187398843e+16,663219068,1.0996488301401293e+17,2.1748154385795384e+16,2.1904563981539184e+16,3.2696260905974e+30,153.47,172.905,169.088,208.712,141.779,185.703,292.565,353.17,31182.0,-2.774,-42.231,-0.062,0.011,-0.018,30.732,50.031,0.005,9251873742,9450316253,9600785306,8738469483,-1267640071,-2.192,32.646,54.503,0.032,700.263,704.901,747.957,711.297,691.651,739.201,806.554,30.714,52.987,659.682
2014-02-10,8263767949,659.682,0.066,1.8620012395217788e+16,651064723,1.0597131842490317e+17,2.0184083390506584e+16,2.021720887230657e+16,2.9899678532559e+30,148.314,167.608,165.028,204.191,138.071,181.155,287.437,356.508,31775.0,-2.989,-34.85,-0.05,0.012,-0.02,29.242,49.76,0.006,9298894546,9292109813,9514526122,8478815682,-1588062348,-2.506,28.52,53.614,0.022,677.524,682.292,725.888,710.163,671.361,712.477,795.808,29.22,52.583,661.433
2014-02-11,8368343763,661.433,0.0661,2.185270811362049e+16,628528902,9.876214520692376e+16,2.1018395752063536e+16,2.070863850088081e+16,2.9915262236338e+30,139.087,164.649,159.624,199.049,132.116,176.103,282.049,360.065,32412.0,-3.147,-24.968,-0.043,0.014,-0.014,29.631,49.789,0.007,9342744440,9168941006,9440578873,8381528799,-1543871439,-2.255,31.019,53.817,0.013,665.781,671.862,709.774,709.092,663.315,691.807,785.69,29.61,52.622,634.091
2014-02-12,8048705154,634.091,0.0634,2.151405461256286e+16,634379890,1.0060946111379352e+17,2.12662251823132e+16,2.1144598743357788e+16,2.2906620127e+30,134.599,160.972,155.891,194.7,130.252,171.965,276.866,363.255,32988.0,-3.16,-28.113,-0.02,0.015,-0.019,27.124,49.338,0.008,9378768982,9019576226,9350780569,8191095156,-1766265734,-2.234,27.817,53.099,0.004,651.736,652.977,690.854,707.443,647.47,669.882,774.308,27.097,51.954,574.95
2014-02-13,7662793967,574.95,0.0575,2.367278011727253e+16,639953644,1.0238516667702168e+17,2.2469502649792864e+16,2.2649859615093864e+16,1.8308641389663e+30,126.006,153.737,149.562,189.133,123.707,166.487,271.243,367.055,33682.0,-3.279,-48.297,-0.058,0.017,-0.024,22.658,48.379,0.009,9409051525,8838671925,9241878207,7909022662,-1879659979,-2.552,24.526,52.248,-0.004,623.491,613.963,661.878,704.532,609.077,640.179,759.548,22.624,50.55,547.519
2014-02-14,7407335344,547.519,0.0548,2.382948882714285e+16,640696882,1.0262312356546765e+17,2.3149495738467856e+16,2.339134688808931e+16,2.1729172215468e+30,123.343,147.941,144.301,184.035,119.732,161.398,265.731,370.596,34335.0,-3.383,-42.432,-0.072,0.019,-0.028,20.937,47.942,0.009,9435598376,8647827047,9123520603,7599383187,-1516906668,-2.852,22.618,51.693,-0.01,585.52,580.741,633.288,701.081,571.091,611.667,743.598,20.901,49.918,587.908
2014-02-15,7874711432,587.908,0.0588,2.3929476324026176e+16,636626521,1.0132333177912832e+17,2.3539486031247016e+16,2.385336445727269e+16,2.5812368071368e+30,119.648,142.687,140.416,179.592,117.687,156.966,260.404,373.887,34948.0,-3.38,-38.975,-0.056,0.019,-0.025,29.438,48.633,0.01,9462661484,8544744965,9042952269,7683599825,-893667604,-1.969,32.902,52.624,-0.016,570.126,584.325,621.943,698.593,572.285,599.696,730.921,29.425,50.834,633.999
2014-02-16,7519183334,633.999,0.0634,2.5659812321847684e+16,627648919,9.848579131800576e+16,2.459964917654735e+16,2.4777979740122944e+16,3.4089773978576e+30,121.312,137.391,137.791,175.794,117.958,153.145,255.272,376.772,35489.0,-3.231,-38.047,-0.047,0.018,-0.02,37.675,49.408,0.01,9472779307,8408003414,8944644596,7619051368,-1137422271,-1.665,29.672,51.855,-0.021,589.809,609.162,624.957,697.174,604.222,603.131,721.789,37.679,51.85,630.288
2014-02-17,7660118530,630.288,0.063,2.716073096444889e+16,672384163,1.1302511552658944e+17,2.588019007049812e+16,2.612188231017794e+16,5.0827422598179e+30,114.431,131.372,131.482,170.289,110.248,147.554,249.549,378.885,35889.0,-3.311,-48.222,0.072,0.017,-0.019,37.297,49.347,0.011,9477588848,8308285430,8861771947,7648905615,-603649419,-1.165,32.501,52.135,-0.024,617.399,619.725,626.29,695.704,624.462,607.146,712.825,37.301,51.763,628.232
2014-02-18,7632701539,628.232,0.0628,2.451310507340521e+16,704125567,1.2394820361183437e+17,2.5196647571951664e+16,2.558676491182675e+16,4.2011193011405e+30,111.614,125.35,127.921,166.063,107.834,143.24,244.246,381.986,36478.0,-3.298,-44.587,-0.038,0.015,-0.019,37.075,49.313,0.012,9496376627,8218207578,8782477082,7622920835,-735642225,-0.785,32.229,52.076,-0.025,630.84,623.978,626.775,694.221,629.878,611.697,704.171,37.078,51.714,622.409
2014-02-19,7556512852,622.409,0.0622,2.9386906175235404e+16,723549344,1.3088091329800397e+17,2.7291776873593536e+16,2.739127660616082e+16,6.7968975928055e+30,107.982,121.291,125.026,162.201,106.482,139.288,239.048,384.006,36865.0,-3.189,-34.861,-0.042,0.012,-0.021,36.415,49.216,0.012,9500293300,8129981614,8703382615,7599176694,-492192302,-0.635,31.443,51.909,-0.024,626.976,623.194,625.684,692.643,625.663,615.979,695.603,36.417,51.575,597.613
2014-02-20,7168503527,597.613,0.0598,2.801205874208202e+16,731637190,1.3382324458509414e+17,2.7651917807837776e+16,2.7887182275020244e+16,7.8857582728594e+30,106.025,116.016,120.985,157.847,103.167,134.952,233.69,383.417,36752.0,-3.144,-43.809,-0.047,0.009,-0.02,33.667,48.804,0.013,9489782398,8001784536,8604358158,7375206304,-494290439,-1.142,27.732,51.067,-0.022,616.085,610.403,618.666,690.554,610.982,614.478,686.002,33.664,50.986,565.081
2014-02-21,6824774152,565.081,0.0565,2.6503414232044216e+16,728766622,1.3277519747311104e+17,2.7077666019941e+16,2.7486877725921908e+16,8.0282285385539e+30,101.912,112.628,115.696,152.91,96.989,130.017,228.161,382.552,36587.0,-3.259,-36.841,-0.045,0.008,-0.016,30.423,48.267,0.013,9466933570,7844849818,8489546287,7061307060,-582561192,-1.914,24.925,50.335,-0.018,595.034,587.742,605.27,687.796,585.48,604.035,674.872,30.414,50.224,578.305
2014-02-22,7042301997,578.305,0.0578,2.4880051257258544e+16,714805629,1.2773677196204851e+17,2.597885863859977e+16,2.5943173496324244e+16,7.8391412251555e+30,100.443,110.045,114.254,149.811,97.732,126.977,223.277,381.417,36370.0,-3.109,-25.634,-0.01,0.008,-0.012,33.239,48.5,0.014,9451296358,7737843442,8396175687,6990826304,-832409434,-1.761,29.769,50.786,-0.015,580.333,583.023,598.529,685.39,577.115,596.271,665.214,33.235,50.528,618.523
2014-02-23,7555955670,618.523,0.0619,2.7902748491660136e+16,709780267,1.2594700702475264e+17,2.694080356512995e+16,2.666196037025685e+16,7.9235185898636e+30,96.534,108.923,111.469,146.17,95.964,123.447,218.258,379.965,36093.0,-2.96,-14.404,-0.003,0.007,-0.006,41.054,49.203,0.014,9438592412,7713591739,8341967944,7262874193,36772336,-0.473,39.668,51.831,-0.01,587.303,600.773,603.527,683.92,596.21,598.904,658.709,41.061,51.439,570.345
2014-02-24,7128400536,570.345,0.057,2.830579219757877e+16,721671704,1.302025122530908e+17,2.762329788135436e+16,2.760048747221909e+16,5.571296780864e+30,97.399,105.915,109.476,142.967,95.96,120.375,213.43,377.881,35699.0,-2.754,-30.379,-0.012,0.006,-0.009,35.668,48.402,0.015,9411268034,7635566245,8263673273,7256569158,-531717994,-0.344,35.219,50.921,-0.007,589.058,585.559,595.232,681.424,587.731,590.046,649.504,35.668,50.316,499.8
2014-02-25,6314417925,499.8,0.05,2.7871638770770184e+16,728044724,1.3251228004765798e+17,2.774746832606227e+16,2.8021541533187948e+16,4.830466860145e+30,92.787,102.2,104.545,138.42,89.734,115.953,208.197,366.506,33582.0,-2.839,-41.769,-0.018,0.008,-0.016,29.553,47.264,0.015,9362202799,7459413136,8137914863,6792668420,-1318283614,-1.787,28.633,49.256,-0.009,562.889,542.679,571.374,677.432,543.102,565.692,636.304,29.548,48.74,572.999
2014-02-26,6993424821,572.999,0.0573,2.663385733238857e+16,729044060,1.328763104084562e+17,2.719066282922542e+16,2.732510695604738e+16,3.3328422375108e+30,91.798,99.89,103.844,135.895,91.358,113.51,203.732,354.185,31362.0,-2.644,-24.573,-0.047,0.007,-0.006,40.878,48.534,0.016,9314853228,7397281361,8064076796,6789585142,-563088030,-1.337,38.897,50.618,-0.012,547.715,557.839,571.78,675.137,548.157,564.225,628.604,40.883,50.371,580.375
2014-02-27,7000175929,580.375,0.058,2.9275547041417484e+16,724691944,1.312946033354834e+17,2.823310493532145e+16,2.816099909329987e+16,3.30854714348e+30,91.618,98.822,102.459,133.158,91.774,110.935,199.306,344.289,29634.0,-2.392,-13.797,-0.002,0.007,0.001,41.892,48.66,0.016,9261222980,7344333970,7995438030,6883632559,-168327599,-0.682,38.991,50.632,-0.017,551.058,569.107,573.929,673.054,564.487,566.366,621.995,41.897,50.532,567.657
2014-02-28,6841993067,567.657,0.0568,3.144171089776305e+16,745872662,1.3908150706147123e+17,2.983740791654225e+16,2.991834735141869e+16,4.0253123648081e+30,91.715,96.813,99.73,129.856,89.367,107.776,194.784,327.594,26829.0,-2.284,-25.534,0.008,0.007,0.002,40.599,48.453,0.016,9196333437,7277355183,7921022226,6919959313,17218915,-0.521,37.535,50.31,-0.023,573.677,568.382,572.361,670.738,572.786,565.944,615.034,40.603,50.248,560.083
2014-03-01,6846812263,560.083,0.056,3.0258499015430308e+16,810760411,1.6433311094994432e+17,3.004795346598628e+16,3.0489077647205664e+16,3.6813794647079e+30,86.284,93.364,95.349,125.793,83.156,103.859,190.112,320.965,25755.0,-2.457,-41.937,-0.008,0.007,-0.003,39.812,48.33,0.017,9149759277,7219949460,7851718358,6870766475,-195489734,-0.431,37.611,50.32,-0.029,569.371,564.232,569.291,668.306,565.989,563.536,608.139,39.815,50.079,561.09
2014-03-02,6903312989,561.09,0.0561,2.7991845197924428e+16,857296216,1.8373920033196646e+17,2.901989933195535e+16,2.932237408706608e+16,3.3622648875708e+30,82.999,89.767,92.019,122.217,79.178,100.475,185.659,316.683,25072.0,-2.654,-41.71,-0.018,0.007,-0.007,39.978,48.347,0.017,9103451878,7177731264,7790530915,6874259427,-652642680,-0.24,38.561,50.435,-0.035,562.943,562.661,567.241,665.95,561.848,562.03,601.852,39.982,50.102,604.807
2014-03-03,7492764773,604.807,0.0605,2.740697926518365e+16,888368787,1.972997752075387e+17,2.82134392985695e+16,2.807718786780494e+16,3.3414416841634e+30,80.929,89.164,90.687,119.625,78.936,98.104,181.589,299.403,22411.0,-2.621,-9.328,-0.116,0.006,-0.003,46.862,49.114,0.018,9054704502,7219735732,7771320196,7188622093,364364236,0.966,47.531,51.616,-0.041,575.326,583.734,576.632,664.606,582.78,573.505,598.952,46.869,51.073,677.606
2014-03-04,8299305811,677.606,0.0678,2.7414395825327784e+16,905571280,2.0501483557665792e+17,2.781391756194864e+16,2.750816520071244e+16,2.5023678890988e+30,83.787,88.287,90.929,117.875,81.829,96.637,177.921,287.654,20686.0,-2.282,-11.717,0.011,0.008,0.005,55.926,50.355,0.019,9007873509,7363678409,7805383784,7797793328,1984887886,3.006,56.821,53.161,-0.046,614.501,630.67,601.876,664.892,633.92,601.949,601.251,55.938,52.625,662.002
2014-03-05,8068506704,662.002,0.0662,3.026332506332425e+16,909690896,2.068843814393252e+17,2.903862131263645e+16,2.8837624350968588e+16,2.7154625666625e+30,81.836,86.817,90.222,115.794,82.289,94.946,174.245,273.297,18673.0,-1.931,-19.378,0.003,0.009,0.004,53.808,50.09,0.02,8964567066,7457655515,7822359456,8049482751,1075081883,3.25,53.881,52.674,-0.048,648.138,646.336,616.907,664.828,657.671,620.142,602.884,53.817,52.266,661.353
2014-03-06,8063675547,661.353,0.0661,2.976985726786321e+16,900907127,2.0290841279554355e+17,2.9404239290249828e+16,2.9541769625927584e+16,2.8846533558885e+30,82.257,86.938,91.047,114.543,85.931,94.143,170.958,256.419,16438.0,-1.412,1.782,0.013,0.009,0.006,53.716,50.079,0.021,8931194752,7538458186,7837928236,8104557644,1063499619,2.706,53.819,52.664,-0.049,666.987,653.844,628.019,664.752,664.278,634.994,604.808,53.726,52.251,642.185
2014-03-07,7801725441,642.185,0.0642,3.290182379589049e+16,911052193,2.0750402472714035e+17,3.115303154307016e+16,3.141808516445362e+16,3.9761567087085e+30,82.154,86.934,89.743,112.397,85.685,92.563,167.49,252.514,15941.0,-1.133,-0.055,0.01,0.01,0.008,50.97,49.751,0.022,8921115481,7573560487,7835592572,7933505687,959732374,1.568,50.391,52.11,-0.063,655.18,648.015,631.56,664.256,651.877,642.162,605.831,50.978,51.806,619.677
2014-03-08,7630128755,619.677,0.062,3.248405265528423e+16,925819211,2.1428530277825328e+17,3.18185420991772e+16,3.217094380424941e+16,3.6214576094705e+30,84.079,85.181,88.49,110.329,85.232,91.099,164.103,245.577,15077.0,-1.002,-23.398,-0.01,0.01,0.004,47.875,49.366,0.023,8907366888,7581102922,7822336842,7759585449,783316492,0.47,48.224,51.75,-0.084,641.072,633.846,628.589,663.276,634.126,641.041,605.807,47.881,51.288,627.479
2014-03-09,7786226930,627.479,0.0627,3.1691083931986e+16,933588359,2.17896805941291e+17,3.17548130155816e+16,3.2157196817069424e+16,3.8279059037115e+30,86.718,84.859,88.537,108.943,86.424,90.373,161.017,238.104,14173.0,-0.791,-4.842,0.0084999999999999,0.01,0.001,49.03,49.503,0.024,8878814454,7608452790,7820007170,7736777290,882913940,0.123,50.317,52.055,-0.11,629.781,630.663,628.312,662.489,627.33,639.742,606.675,49.037,51.459,630.301
2014-03-10,7801755577,630.301,0.063,3.165690178215616e+16,934534182,2.183385342162555e+17,3.170585739886888e+16,3.180615431095405e+16,3.9767531232096e+30,85.641,83.285,86.664,106.72,83.367,88.807,157.727,226.844,12865.0,-0.82,-22.824,0.027,0.01,0.006,49.467,49.553,0.025,8842262485,7634226495,7818829648,7767974891,308990804,0.05,50.531,52.086,-0.145,625.819,630.482,628.809,661.782,627.59,636.778,607.941,49.473,51.521,625.927
2014-03-11,7791229007,625.927,0.0626,3.065402396702151e+16,928677528,2.156104876031488e+17,3.117994068294519e+16,3.116115989956041e+16,3.7276708411195e+30,84.722,84.255,86.586,105.388,83.475,88.131,154.818,221.27,12240.0,-0.73,18.729,0.015,0.008,0.013,48.77,49.476,0.026,8809460680,7655160163,7817048961,7793904184,-508076804,0.025,50.372,52.063,-0.185,627.903,628.205,628.089,660.994,627.644,631.81,609.068,48.776,51.418,636.984
2014-03-12,7856717323,636.984,0.0637,3.2243765161149804e+16,915887910,2.097126661019689e+17,3.1711852922047496e+16,3.161604086660804e+16,3.1262944749757e+30,85.378,83.607,87.069,104.409,84.848,87.771,152.098,216.484,11716.0,-0.517,-9.136,0.021,0.007,0.006,50.662,49.675,0.027,8781929818,7682034451,7819608211,7825727593,-211789382,0.12,51.394,52.194,-0.224,631.071,632.594,630.313,660.466,632.185,631.451,611.016,50.669,51.664,638.79
2014-03-13,7868331870,638.79,0.0639,3.7228456676741016e+16,934426472,2.182882080401736e+17,3.4470154799394256e+16,3.44711540532573e+16,6.0557049447238e+30,81.569,81.913,84.759,102.172,80.939,86.195,149.019,209.767,11001.0,-0.645,-25.377,0.01,0.007,0.006,50.981,49.708,0.028,8752267289,7706874107,7822751672,7851609877,-195343677,0.186,51.585,52.217,-0.261,633.901,635.692,632.432,659.99,636.044,632.438,613.129,50.987,51.705,632.924
2014-03-14,7805893775,632.924,0.0633,3.048142528888963e+16,944344567,2.2294666519984326e+17,3.2475790044141944e+16,3.3024159063550064e+16,6.0504588886866e+30,79.862,81.008,82.701,100.053,77.879,84.71,146.035,201.002,10100.0,-0.899,-15.449,-0.01,0.007,0.007,49.855,49.602,0.029,8723936015,7720076729,7821664066,7835177065,4168335,0.092,50.441,52.079,-0.294,636.233,634.308,632.555,659.395,635.556,632.764,614.913,49.861,51.563,631.464
2014-03-15,7835064940,631.464,0.0631,3.3832016030497284e+16,941720750,2.2170949278253056e+17,3.3153903037319616e+16,3.3281225891001964e+16,6.5755621235782e+30,79.412,81.746,81.967,98.579,77.212,83.867,143.333,196.892,9692.0,-1.015,15.443,0.003,0.005,0.007,49.562,49.575,0.03,8698611796,7735408491,7822528639,7830885707,204936185,0.061,50.988,52.139,-0.323,634.393,632.886,632.282,658.781,633.172,633.055,616.604,49.567,51.527,631.648
2014-03-16,7818926927,631.648,0.0632,3.352683512912421e+16,926448468,2.1457669078822707e+17,3.334036908322191e+16,3.312099378954275e+16,6.1148767454893e+30,78.259,82.489,81.808,97.43,77.552,83.322,140.795,189.829,9009.0,-0.972,14.78,0.025,0.004,0.007,49.602,49.579,0.031,8681162872,7746544282,7822296270,7822134073,32699997,0.019,50.655,52.102,-0.346,632.012,632.267,632.124,658.185,631.8,632.972,618.187,49.608,51.532,625.026
2014-03-17,7715405378,625.026,0.0625,3.727490131603383e+16,897882530,2.0154825921693488e+17,3.530763519962787e+16,3.545173170614115e+16,6.74765837503e+30,77.291,81.466,79.928,95.513,74.915,81.996,138.063,187.526,8791.0,-1.098,-17.457,-0.005,0.003,0.002,48.114,49.456,0.032,8676188539,7742392429,7815400084,7769855822,-86350198,-0.171,48.468,51.867,-0.364,629.38,628.647,630.349,657.456,628.306,631.084,619.161,48.119,51.367,613.511
2014-03-18,7612123446,613.511,0.0614,3.206718929471325e+16,854691051,1.8262419806865203e+17,3.368741224717056e+16,3.404636760755523e+16,4.9730371402085e+30,74.997,79.86,78.607,93.868,73.097,80.922,135.458,187.658,8804.0,-1.22,-24.305,-0.029,0.003,-0.006,45.555,49.241,0.033,8686003047,7725023231,7802285462,7681018003,-179105562,-0.428,46.319,51.631,-0.378,623.395,621.079,626.14,656.49,620.372,626.506,619.312,45.559,51.081,613.783
2014-03-19,7685463996,613.783,0.0614,3.1613900770436044e+16,860054672,1.8492350954976048e+17,3.2650656508803304e+16,3.2708497036128044e+16,4.6476536242407e+30,73.241,79.31,78.516,92.839,73.828,80.467,133.083,185.69,8620.0,-1.155,-8.996,-0.019,0.002,-0.005,45.628,49.247,0.034,8688311299,7719748666,7794748593,7666007376,-171253327,-0.396,48.079,51.788,-0.387,617.44,617.431,623.051,655.551,615.566,622.439,619.525,45.632,51.087,596.009
2014-03-20,7443853659,596.009,0.0596,3.607929502571957e+16,859431094,1.8465545152412467e+17,3.436497576726144e+16,3.392214598545731e+16,4.6710316432788e+30,73.753,77.661,77.824,91.58,73.849,79.742,130.673,184.966,8553.0,-1.089,-23.942,-0.022,0.002,-0.007,41.667,48.912,0.035,8681481260,7682962665,7772110210,7552435403,-424478211,-0.684,43.069,51.233,-0.392,607.767,606.72,616.29,654.243,604.85,614.758,618.627,41.669,50.641,582.231
2014-03-21,7291191246,582.231,0.0582,3.703888316388974e+16,852283116,1.815966276201021e+17,3.570192946557559e+16,3.5814856718924044e+16,5.6749333489454e+30,74.325,77.093,77.224,90.402,73.743,79.085,128.323,184.92,8549.0,-1.017,-9.776,-0.006,0.003,-0.006,38.851,48.653,0.036,8681245994,7630726476,7741083180,7407790842,-514702529,-1.035,40.218,50.885,-0.393,597.341,594.476,607.775,652.66,592.082,605.16,616.909,38.852,50.297,563.348
2014-03-22,7080867568,563.348,0.0563,3.859186199911096e+16,838443887,1.7574703783769088e+17,3.714689573234328e+16,3.765544122513863e+16,7.333064459571e+30,72.196,75.804,75.234,88.589,70.736,77.788,125.782,185.171,8572.0,-1.157,-22.461,0.037,0.004,-0.006,35.327,48.298,0.037,8676480745,7557411955,7698488625,7211473142,-754197373,-1.443,36.62,50.408,-0.39,580.529,578.912,596.668,650.697,575.086,592.651,614.059,35.327,49.828,564.372
2014-03-23,7132702086,564.372,0.0564,4.193599580619911e+16,817573684,1.6710668217689498e+17,3.95414457692712e+16,4.000509909678482e+16,1.1126458714724e+31,70.964,74.612,74.822,87.528,70.724,77.195,123.511,185.082,8564.0,-1.157,-18.794,-0.015,0.005,-0.006,35.667,48.318,0.037,8670700898,7500783972,7661986267,7141838773,-686224841,-1.402,38.09,50.523,-0.385,569.984,571.642,588.594,648.8,567.007,582.831,611.349,35.667,49.854,563.641
2014-03-24,7124723360,563.641,0.0564,4.036357142981815e+16,790468195,1.5620999185722163e+17,3.995250859954467e+16,4.059242798349393e+16,1.2509266758259e+31,70.693,73.992,73.621,86.127,69.436,76.213,121.152,184.943,8551.0,-1.207,-11.649,-0.041,0.006,-0.007,35.524,48.304,0.038,8662336642,7450642557,7627324144,7120073637,-590682018,-1.167,37.944,50.505,-0.376,563.787,567.641,582.356,646.928,563.836,575.232,608.593,35.524,49.835,577.854
