Date,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,difficulty-btc-sma-30,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-14,difficulty-btc-wma-90,difficulty-btc-std-30,difficulty-btc-std-90,difficulty-btc-var-30,difficulty-btc-trx-7,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,hashrate-btc-sma-3,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-14,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-90,hashrate-btc-std-14,hashrate-btc-std-30,hashrate-btc-var-30,hashrate-btc-trx-7,hashrate-btc-trx-30,hashrate-btc-trx-90,hashrate-btc-rsi-30,hashrate-btc-roc-90,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-7,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-30,mining_profitability-btc-var-30,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-90,sentinusd-btc-sma-90,sentinusd-btc-var-30,sentinusd-btc-trx-30,transactionfees-btc-sma-14,transactionfees-btc-sma-90,transactionfees-btc-std-30,transactionfees-btc-var-3,transactionfees-btc-var-7,transactionfees-btc-var-14,transactionfees-btc-var-30,transactionfees-btc-trx-3,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-sma-7,median_transaction_fee-btc-ema-7,median_transaction_fee-btc-ema-14,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-wma-14,median_transaction_fee-btc-wma-30,median_transaction_fee-btc-std-90,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-14,confirmationtime-btc-sma-30,confirmationtime-btc-sma-90,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-std-30,confirmationtime-btc-trx-30,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-wma-14,marketcap-btc-mom-30,marketcap-btc-mom-90,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-14,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-sma-90,transactionvalue-btc-std-90,transactionvalue-btc-var-30,transactionvalue-btc-var-90,transactionvalue-btc-trx-14,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-14,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-30,mediantransactionvalue-btc-std-7,mediantransactionvalue-btc-std-30,mediantransactionvalue-btc-std-90,mediantransactionvalue-btc-var-7,mediantransactionvalue-btc-var-30,mediantransactionvalue-btc-var-90,mediantransactionvalue-btc-trx-7,mediantransactionvalue-btc-trx-14,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,mediantransactionvalue-btc-roc-30,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-14,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,size-btc-std-30,size-btc-var-30,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-trx-14,sentbyaddress-btc-sma-14,sentbyaddress-btc-wma-14,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-14,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-wma-90,top100cap-btc-std-30,top100cap-btc-mom-30,top100cap-btc-mom-90,top100cap-btc-trx-90,top100cap-btc-roc-30,activeaddresses-btc-sma-90,activeaddresses-btc-trx-14,price-btc-sma-90,price-btc-mom-30,price-btc-mom-90,price-btc-trx-14,price-btc-trx-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2016-11-02,0.126,1.6332022476984095e+18,254119356526,251353979592,235908397642,253870290069,241967278503,11219863680,37299082149,3.1471335251217e+19,-0.077,0.149,0.281,0.21,1.8608821678968965e+18,1.8971274306650465e+18,1.8598740648824563e+18,1.85035964041714e+18,1.7220469098890235e+18,1.8557605152879045e+18,1.7368136030459397e+18,1.780996175190961e+18,1.8710824405006085e+18,1.8707623967852493e+18,1.7871414661549975e+18,3.2906916614813894e+17,2.800934084014727e+17,1.9613079357489e+34,0.299,0.218,0.211,48.124,3.571,0.73,0.703,0.667,0.688,0.724,0.686,0.749,0.738,0.729,0.684,0.678,0.123,0.004,0.004,0.336,-0.422,965554980,2.7412215722299696e+17,0.985,0.232,0.182,0.079,0.0035,0.0029090909090909,0.002,0.002,-1.726,0.502,0.245,0.133,0.129,0.127,0.127,0.13,0.131,0.123,0.026,0.405,0.357,53.736,9.964,9.755,9.84,9.811,1.817,0.057,10754489158,9713731832,11021376848,1853418620,2520380155,2.927575285997568e+17,3.383758315156767e+17,0.456,0.174,0.155,27.88,6545,5529,2935.0,4026696,2153961,0.285,-0.108,134.937,157.074,151.561,134.975,31.128,34.097,58.18,242.233,290.648,846.236,0.533,-0.127,-0.476,0.001,11.942,4.112,4.353,4.014,3.546,4.03,3.532,4.315,4.182,3.67,1.566,1.449,0.888,0.613,0.525,0.86,0.524,0.528,162818,6627446179,8476596757,0.18,0.037,0.142,340848,339558,69055,1192143929,0.038,0.191,0.064,18.648,18.662,18.635,0.131,-0.038,-0.295,-0.021,-0.203,455662,0.373,612.119,114.107,152.005,0.444,0.138,724.099,724.306,767.657,
2016-11-03,0.123,1.911061700142439e+18,254532391406,251500061338,236297625093,253739566052,242447464092,10152605842,37033018694,2.576885134421e+19,-0.07,0.131,0.276,0.21,1.7937299999666537e+18,1.9057251358462945e+18,1.885641959500925e+18,1.8506381508703232e+18,1.7250212527042834e+18,1.8631340066018424e+18,1.7406432315535552e+18,1.806085941313732e+18,1.874566007869956e+18,1.8775874148199145e+18,1.7912956373693583e+18,2.810683782542991e+17,2.8031758463262653e+17,1.9644487063567e+34,0.174,0.214,0.211,51.378,16.289,0.727,0.706,0.67,0.688,0.734,0.691,0.749,0.762,0.738,0.69,0.68,0.128,0.004,0.004,0.389,-0.422,1006445624,6.175379265528259e+17,1.1,0.232,0.182,0.078,0.0034,0.0028181818181818,0.002,0.002,-1.831,0.519,0.246,0.131,0.128,0.126,0.124,0.128,0.13,0.124,0.026,0.423,0.357,51.349,9.969,9.763,9.828,9.8,1.807,0.054,10864042290,9741572401,11127440761,1863846841,2505651203,3.2411391141729075e+17,3.700857262666547e+17,0.49,0.188,0.154,27.704,7004,5667,3953.0,8158443,3907178,0.797,-0.103,137.012,156.609,151.41,135.744,31.091,34.328,57.897,241.667,294.6,838.003,0.661,-0.059,-0.461,-0.003,12.258,3.929,4.271,4.029,3.552,4.023,3.54,4.257,4.176,3.678,1.554,1.451,0.858,0.604,0.526,0.769,0.528,0.527,162731,6620346893,8404632394,0.179,0.037,0.191,339619,343691,69862,1220174899,0.071,0.19,0.065,18.649,18.66,18.638,0.133,0.03,-0.194,-0.021,0.16,456719,0.369,613.797,114.762,151.073,0.478,0.138,698.792,714.235,764.483,
2016-11-04,0.137,1.6754995304912164e+18,254945426286,251636718454,236678298094,253655551577,242915018414,8882605882,36729075257,1.9725171812389e+19,-0.063,0.115,0.27,0.21,1.7399211594440212e+18,1.8618232370846607e+18,1.87327464344071e+18,1.841675903167665e+18,1.7243026885391593e+18,1.838116076453759e+18,1.7392115018598774e+18,1.746970706576013e+18,1.8170096065311864e+18,1.849568424285287e+18,1.79020724787017e+18,3.0102090552037075e+17,2.849124782065415e+17,2.0293780059448e+34,-0.065,0.208,0.211,48.699,-3.716,0.72,0.7,0.669,0.687,0.711,0.687,0.746,0.703,0.716,0.688,0.678,0.128,0.004,0.004,0.395,-0.421,1042864899,7.938775372259661e+17,1.254,0.237,0.183,0.077,0.0033,0.0027272727272727,0.002,0.001,-0.18,0.535,0.247,0.13,0.13,0.128,0.13,0.129,0.131,0.125,0.027,0.441,0.357,60.093,10.096,9.805,9.885,9.859,1.938,0.058,10942197696,9764505481,11165256123,1442184024,2063977180,3.2466886787630694e+17,3.867181705879716e+17,0.511,0.2,0.154,22.722,7381,5802,4561.0,10984662,5201192,1.465,-0.096,137.288,156.157,151.109,136.027,31.071,34.038,57.844,241.347,289.654,836.493,0.643,-0.007,-0.447,-0.007,14.042,4.122,4.408,4.1,3.582,4.118,3.583,4.421,4.27,3.721,1.62,1.498,0.913,0.656,0.561,0.767,0.54,0.526,166660,6943879958,8356951680,0.182,0.038,0.226,337538,344453,69081,1193029498,0.095,0.189,0.066,18.649,18.659,18.64,0.136,0.026,-0.142,-0.021,0.139,457688,0.344,615.168,88.314,123.349,0.499,0.138,702.682,714.44,764.011,
2016-11-05,0.124,1.689175409791371e+18,255370048236,251786985567,237058244481,253664594917,243377581295,7294891974,36394919204,1.3303862229364e+19,-0.054,0.101,0.264,0.21,1.7585788801416753e+18,1.8321371755573952e+18,1.837676950724176e+18,1.8328498941946235e+18,1.7261887853773542e+18,1.818257320898774e+18,1.7381118075287014e+18,1.7215978317496876e+18,1.7738476497078628e+18,1.825021859798709e+18,1.7894352197658227e+18,2.5886271563561405e+17,2.8685097203359267e+17,2.0570870039154e+34,-0.302,0.2,0.211,48.859,11.172,0.731,0.716,0.674,0.688,0.732,0.694,0.748,0.738,0.735,0.697,0.681,0.136,0.005,0.004,0.425,-0.421,1079284077,9.628895900393298e+17,1.438,0.238,0.183,0.076,0.0032,0.0026363636363636,0.002,0.001,-0.213,0.547,0.248,0.128,0.129,0.127,0.128,0.128,0.13,0.125,0.027,0.455,0.357,51.504,10.124,9.806,9.883,9.858,1.894,0.061,11013060250,9785678584,11201060966,1494548199,1905579307,3.240432432921805e+17,4.071651354625147e+17,0.521,0.212,0.154,20.479,7782,5928,5142.0,13814830,6609681,2.199,-0.087,135.624,155.014,150.093,134.154,38.891,34.642,57.789,378.119,300.015,834.901,0.179,-0.027,-0.439,-0.011,-5.407,4.134,4.437,4.105,3.586,4.101,3.589,4.348,4.255,3.727,1.617,1.499,0.869,0.653,0.562,0.721,0.546,0.525,167657,7027195451,8348551468,0.182,0.038,0.238,339158,344461,67517,1139652586,0.108,0.187,0.068,18.652,18.653,18.642,0.142,0.072,-0.502,-0.021,0.386,458661,0.308,616.427,91.61,113.286,0.509,0.138,708.671,708.542,754.931,
2016-11-06,0.128,1.909664646013272e+18,255816481138,251969772776,237444221246,253794876414,243841808871,5081718062,36036826604,6.455964616383005e+18,-0.04,0.089,0.258,0.21,1.7581131954319526e+18,1.824006827161283e+18,1.8454955242442447e+18,1.835476654472963e+18,1.7312681165739228e+18,1.8304449642473736e+18,1.7418821995833073e+18,1.7971407146854858e+18,1.7932295173218317e+18,1.834620219170589e+18,1.7934676562633157e+18,2.604703989673054e+17,2.8817024107658928e+17,2.0760521960535e+34,-0.314,0.193,0.21,51.39,31.472,0.725,0.72,0.678,0.687,0.733,0.697,0.747,0.74,0.736,0.701,0.682,0.136,0.005,0.004,0.446,-0.42,1111537503,1.0709218017127793e+18,1.629,0.237,0.183,0.074,0.0031,0.0025454545454545,0.002,0.001,-0.153,0.556,0.249,0.127,0.128,0.127,0.128,0.128,0.13,0.126,0.027,0.467,0.357,53.65,10.102,9.802,9.872,9.85,1.912,0.061,11076941788,9807979445,11240331599,1547384084,2007077441,3.2543177227372134e+17,4.297881212107981e+17,0.525,0.223,0.154,21.58,8171,6064,5649.0,16409913,7979052,2.908,-0.077,135.495,154.179,149.164,132.483,38.82,35.689,58.319,376.751,318.419,850.285,-0.366,-0.087,-0.434,-0.015,-12.475,4.23,4.434,4.095,3.576,4.067,3.589,4.233,4.221,3.727,1.626,1.488,0.874,0.661,0.553,0.631,0.545,0.523,172341,7425335587,8374016029,0.178,0.039,0.223,341542,341061,67432,1136778893,0.094,0.182,0.069,18.655,18.648,18.645,0.148,0.084,-0.508,-0.021,0.452,458602,0.26,617.756,94.908,119.639,0.514,0.138,703.872,696.136,755.702,
2016-11-07,0.127,1.912507290363701e+18,255952481125,252140767262,237821715006,253915615619,244293160507,4714741494,35636635477,5.557196839461061e+18,-0.026,0.08,0.252,0.21,1.8371157820561144e+18,1.7954338395085025e+18,1.8494641288662047e+18,1.8333100871569329e+18,1.7361920338233644e+18,1.8413866077295508e+18,1.7456322015784806e+18,1.87433776215136e+18,1.815354633122436e+18,1.84355512131985e+18,1.797450934808146e+18,2.6273063205009146e+17,2.8482432067817062e+17,2.0281223412445e+34,-0.22,0.187,0.21,51.422,30.16,0.736,0.724,0.678,0.688,0.726,0.698,0.746,0.73,0.731,0.702,0.682,0.137,0.005,0.004,0.449,-0.419,1133119067,1.1024570330047662e+18,1.804,0.238,0.183,0.072,0.003,0.0024545454545454,0.002,0.001,0.577,0.564,0.25,0.128,0.128,0.127,0.127,0.128,0.129,0.126,0.028,0.476,0.357,53.05,10.147,9.783,9.872,9.851,1.822,0.061,11138901912,9829944482,11261053773,1415807240,1976853341,3.2114943559235994e+17,4.484570610124063e+17,0.522,0.233,0.155,21.359,8359,6128,5761.0,16558935,8298435,3.331,-0.066,133.016,153.202,148.46,131.448,38.14,34.953,57.822,363.668,305.427,835.849,-0.751,-0.154,-0.432,-0.019,8.662,4.341,4.464,4.15,3.578,4.112,3.615,4.277,4.264,3.753,1.6,1.494,0.88,0.64,0.558,0.586,0.546,0.522,170520,7269241049,8386193305,0.175,0.039,0.239,345516,346040,68465,1171872722,0.111,0.181,0.07,18.657,18.642,18.647,0.151,0.058,-0.485,-0.021,0.313,459723,0.238,619.064,86.635,117.759,0.511,0.138,705.761,701.676,760.565,
2016-11-08,0.114,2.001711711684688e+18,255822395755,252300729845,238190912199,254026812533,244731636202,4638634454,35192909699,5.379232400481976e+18,-0.013,0.071,0.246,0.21,1.9412945493538865e+18,1.8189746480264417e+18,1.86257508915215e+18,1.830175467344832e+18,1.742258896892365e+18,1.8627632882569024e+18,1.751260322679716e+18,1.9566357269656463e+18,1.866924101166481e+18,1.863854799028981e+18,1.80328653212378e+18,2.73280889079304e+17,2.751063226668317e+17,1.8920872192817e+34,-0.016,0.184,0.209,52.441,37.509,0.741,0.732,0.684,0.688,0.739,0.703,0.747,0.746,0.741,0.709,0.684,0.138,0.005,0.004,0.464,-0.418,1147506740,1.1055126143043558e+18,1.942,0.233,0.184,0.071,0.0029,0.0023636363636363,0.001,0.001,-0.249,0.567,0.252,0.125,0.125,0.126,0.121,0.124,0.127,0.126,0.028,0.48,0.356,44.626,10.131,9.771,9.843,9.823,1.87,0.057,11198376480,9851637838,11277705591,1456363432,1952402012,3.131797234062623e+17,4.678421734758482e+17,0.514,0.243,0.155,20.968,8373,6163,5777.0,16551776,8342683,3.43,-0.056,129.599,152.41,147.482,129.542,34.303,36.128,58.541,294.173,326.306,856.756,-1.155,-0.245,-0.434,-0.023,-11.917,4.32,4.368,4.191,3.58,4.109,3.624,4.223,4.258,3.764,1.524,1.496,0.821,0.581,0.56,0.529,0.545,0.521,159588,6367096304,8425023531,0.173,0.04,0.295,349551,352922,70281,1234868377,0.158,0.184,0.072,18.662,18.64,18.652,0.166,0.155,-0.233,-0.02,0.831,460778,0.259,620.355,89.18,116.167,0.503,0.139,724.306,709.94,766.652,
2016-11-09,0.121,1.8520130293247603e+18,255692310385,252450372262,238551995169,254128467154,245157235957,4546393540,34703979407,5.167423554517467e+18,-0.003,0.064,0.24,0.21,1.922077343791049e+18,1.850233331115921e+18,1.873680380890486e+18,1.8295574417611817e+18,1.747425038273443e+18,1.861329920399284e+18,1.753474667880706e+18,1.9119949669510835e+18,1.8751836964910607e+18,1.862446524385329e+18,1.805698710858557e+18,2.5757413692844544e+17,2.7482386522685123e+17,1.8882039224557e+34,0.075,0.18,0.209,50.599,33.521,0.738,0.734,0.691,0.687,0.742,0.706,0.747,0.752,0.743,0.713,0.686,0.128,0.004,0.004,0.476,-0.417,1157658156,1.097851695035144e+18,2.035,0.223,0.184,0.07,0.0028,0.0022727272727272,0.001,0.001,-0.166,0.569,0.253,0.125,0.124,0.125,0.119,0.123,0.126,0.126,0.028,0.481,0.356,49.095,10.07,9.774,9.842,9.824,1.79,0.052,11267148084,9876168858,11326095017,1757163076,2207791799,3.1452254326236774e+17,4.969603923714212e+17,0.509,0.252,0.155,23.604,8375,6185,5778.0,16548913,8345389,3.285,-0.046,128.563,151.853,147.044,129.189,30.456,35.092,58.522,231.897,307.862,856.21,-1.218,-0.305,-0.434,-0.027,-18.547,4.291,4.202,4.197,3.583,4.125,3.641,4.222,4.269,3.781,1.525,1.501,0.407,0.582,0.563,0.484,0.542,0.519,160247,6419805841,8481103620,0.172,0.041,0.347,353115,355511,70942,1258196263,0.203,0.188,0.073,18.668,18.64,18.656,0.179,0.176,0.025,-0.02,0.945,461686,0.287,621.823,108.01,132.116,0.497,0.139,714.235,721.652,768.494,
2016-11-10,0.113,2.068295474692549e+18,255562225015,252590360329,238905142248,254220579483,245569959771,4437012644,34167904075,4.921770301575922e+18,0.004,0.058,0.234,0.21,1.974006738567332e+18,1.872695298908793e+18,1.8892102173775465e+18,1.841175280648506e+18,1.7534511207077407e+18,1.8889253276383857e+18,1.7603938064919557e+18,1.9851040324018327e+18,1.9296992323852173e+18,1.8883952035589384e+18,1.8127508083622733e+18,2.7577637935984646e+17,2.8457041053163923e+17,2.0245079637536e+34,0.286,0.18,0.209,53.063,35.542,0.737,0.732,0.694,0.687,0.745,0.709,0.747,0.757,0.747,0.717,0.687,0.13,0.004,0.004,0.484,-0.416,1160551706,1.1102338328138228e+18,2.076,0.222,0.184,0.069,0.0027,0.0021818181818181,0.001,0.001,-0.435,0.568,0.254,0.123,0.121,0.123,0.116,0.12,0.124,0.125,0.028,0.477,0.355,44.828,10.011,9.761,9.814,9.797,1.865,0.045,11304862997,9899829231,11344056739,1352968179,2129433635,3.1472898097350246e+17,5.182142760215184e+17,0.5,0.26,0.155,22.965,8300,6182,5780.0,16934775,8352390,2.915,-0.037,127.719,150.775,146.415,128.31,23.227,34.723,57.358,134.868,301.419,822.491,-1.213,-0.359,-0.436,-0.031,-21.361,4.27,4.1,4.174,3.584,4.102,3.644,4.165,4.241,3.785,1.53,1.502,0.338,0.585,0.564,0.413,0.535,0.518,158879,6310653803,8480953553,0.17,0.041,0.395,349355,358485,71723,1286040529,0.247,0.193,0.075,18.672,18.64,18.661,0.188,0.129,0.056,-0.02,0.691,462661,0.308,623.237,82.615,127.248,0.488,0.139,714.44,742.568,771.991,
2016-11-11,0.11,2.138781105244892e+18,255432139645,252721316908,239250527854,254303149520,245969807645,4309186764,33582426054,4.642272641648951e+18,0.009,0.052,0.228,0.21,2.019696536420733e+18,1.9388783810164613e+18,1.900350809050564e+18,1.8534400719998807e+18,1.7590121930839022e+18,1.9222394313192527e+18,1.7687100108601518e+18,2.067491215740613e+18,1.9962206839692416e+18,1.921671321941252e+18,1.8212195992312223e+18,3.014113191055491e+17,3.0253626566821894e+17,2.2882048011118e+34,0.568,0.183,0.209,53.839,30.55,0.746,0.733,0.695,0.686,0.735,0.709,0.746,0.729,0.739,0.718,0.687,0.13,0.004,0.004,0.473,-0.415,1162796434,1.1376919381089802e+18,2.067,0.22,0.185,0.068,0.0026,0.002090909090909,0.001,0.001,-1.264,0.563,0.255,0.12,0.118,0.122,0.113,0.117,0.121,0.124,0.028,0.469,0.355,43.371,9.972,9.761,9.792,9.777,1.912,0.036,11339311559,9923573909,11357625314,1266076036,2137021040,3.153071863832576e+17,5.384644603051049e+17,0.489,0.268,0.156,23.054,8182,6164,5798.0,17538530,8405526,2.411,-0.028,126.099,149.71,145.708,127.229,15.737,32.216,56.468,61.917,259.475,797.166,-1.213,-0.412,-0.438,-0.035,-32.384,3.977,4.05,4.167,3.589,4.06,3.639,4.078,4.195,3.782,1.541,1.497,0.366,0.594,0.56,0.31,0.521,0.516,162207,6577804448,8308983652,0.164,0.042,0.42,349325,358489,71185,1266810617,0.271,0.196,0.076,18.677,18.641,18.664,0.194,0.142,0.038,-0.02,0.761,463662,0.311,624.656,77.128,127.7,0.477,0.14,708.542,742.522,767.304,
2016-11-12,0.112,2.0715265047070835e+18,255302054275,252843824676,239588322567,254376177265,246356779578,4161216445,32944911581,4.328930574736556e+18,0.013,0.048,0.221,0.21,2.092867694881508e+18,1.99349996600442e+18,1.9128185707809108e+18,1.8659739855165545e+18,1.7642206469527114e+18,1.9421443744376305e+18,1.7753653184172273e+18,2.093406199883788e+18,2.0293827148918968e+18,1.944494748028788e+18,1.828088045640523e+18,3.1399920482517216e+17,3.064567333585191e+17,2.3478932355194e+34,0.768,0.188,0.209,52.974,29.247,0.738,0.735,0.699,0.686,0.736,0.711,0.746,0.731,0.738,0.721,0.689,0.128,0.004,0.004,0.459,-0.413,1162638328,1.1502011685052852e+18,2.015,0.219,0.185,0.068,0.0025,0.002,0.001,0.001,-1.615,0.554,0.256,0.118,0.117,0.12,0.112,0.115,0.12,0.124,0.028,0.458,0.354,44.673,9.883,9.759,9.765,9.751,1.915,0.024,11344295128,9948112947,11354239007,1196851556,2208513379,3.0794262028191334e+17,5.519027311649096e+17,0.473,0.275,0.156,24.255,8087,6141,5832.0,18254094,8504196,1.823,-0.021,124.532,148.704,144.838,125.743,15.366,31.801,56.311,59.027,252.824,792.745,-1.297,-0.475,-0.443,-0.039,-31.382,3.86,3.997,4.135,3.591,3.995,3.626,3.944,4.122,3.77,1.592,1.495,0.43,0.634,0.559,0.167,0.499,0.514,167071,6978206532,8117362543,0.155,0.042,0.402,350450,356663,70293,1235270567,0.27,0.198,0.077,18.682,18.641,18.668,0.199,0.147,0.036,-0.02,0.787,464908,0.304,626.126,72.778,132.271,0.462,0.14,696.136,747.646,774.371,
2016-11-13,0.11,1.980731746130312e+18,255171968905,252958428716,239918693221,254439662718,246730875570,3990861612,32329967813,3.9817441008303473e+18,0.014,0.044,0.215,0.209,2.0636797853607616e+18,2.0036524088782828e+18,1.9138296180197865e+18,1.8725345514268572e+18,1.7679514824204122e+18,1.947289357329988e+18,1.7798788662790533e+18,2.0373382255081887e+18,2.0261906599233687e+18,1.9535498380753748e+18,1.8328465313367337e+18,3.147752770899361e+17,3.075738108661265e+17,2.3650412282678e+34,0.811,0.193,0.209,51.812,20.412,0.725,0.725,0.7,0.686,0.714,0.707,0.744,0.687,0.715,0.717,0.688,0.127,0.004,0.004,0.412,-0.412,1160070686,1.1792069397444357e+18,1.931,0.218,0.185,0.066,0.0024,0.0019090909090909,0.001,0.001,-1.855,0.542,0.257,0.115,0.115,0.119,0.111,0.113,0.118,0.123,0.028,0.444,0.353,43.527,9.868,9.762,9.774,9.759,1.9,0.015,11335764417,9971730305,11323968493,987146597,2125562190,2.934319132444426e+17,5.563694137227346e+17,0.45,0.28,0.156,23.639,8028,6116,5857.0,18680305,8575237,1.232,-0.015,123.972,147.45,143.848,123.952,17.911,33.241,55.579,80.199,276.243,772.252,-1.467,-0.554,-0.45,-0.043,-25.057,3.837,4.034,4.12,3.588,3.957,3.622,3.866,4.076,3.766,1.61,1.495,0.367,0.648,0.559,0.026,0.474,0.511,168439,7092950095,8121998265,0.144,0.042,0.348,352714,351459,69608,1211322596,0.235,0.195,0.079,18.687,18.642,18.671,0.204,0.165,0.052,-0.02,0.883,464993,0.273,627.538,59.615,127.133,0.438,0.141,701.676,740.325,777.648,
2016-11-14,0.111,2.015627366586162e+18,255041883535,253065638948,240241802981,254493605879,247092484058,3795109074,32208080798,3.600713219947102e+18,0.015,0.04,0.209,0.209,2.0226285391411848e+18,2.0183838483386345e+18,1.906908843923572e+18,1.8813440528871224e+18,1.77405626881e+18,1.9564010918974776e+18,1.7850601520000886e+18,2.013312016120889e+18,2.029184399350338e+18,1.9671228712175588e+18,1.8382899573623547e+18,3.009543062508802e+17,3.083228062634738e+17,2.3765738215546e+34,0.799,0.198,0.209,52.229,37.473,0.736,0.736,0.703,0.687,0.729,0.711,0.745,0.727,0.728,0.722,0.69,0.129,0.004,0.004,0.389,-0.411,1157709043,1.2051338477086705e+18,1.829,0.217,0.185,0.066,0.0023,0.0018181818181818,0.001,0.001,-1.309,0.527,0.257,0.113,0.114,0.118,0.111,0.112,0.117,0.122,0.028,0.428,0.352,44.215,9.809,9.736,9.743,9.729,1.971,0.004,11340318448,9995807264,11306797792,1032958926,2166926304,2.805301588837335e+17,5.630990310200279e+17,0.424,0.284,0.157,23.97,7816,6092,5873.0,18993355,8623785,0.679,-0.009,121.857,146.578,143.367,123.663,18.919,33.2,54.681,89.483,275.564,747.504,-1.354,-0.598,-0.456,-0.047,1.56,3.666,4.003,4.125,3.576,3.932,3.62,3.803,4.04,3.766,1.602,1.477,0.381,0.642,0.545,-0.098,0.447,0.508,168106,7064929533,7952462609,0.133,0.042,0.322,355042,354574,70383,1238439979,0.225,0.195,0.08,18.694,18.642,18.675,0.202,0.205,0.029,-0.02,1.106,465748,0.271,628.979,62.464,129.679,0.412,0.141,709.94,734.423,776.714,
2016-11-15,0.112,2.014798678915015e+18,254911798165,253165932390,240557811428,254538006748,247444997380,3569783149,32064373939,3.185837932095209e+18,0.015,0.037,0.203,0.209,2.003719263877162e+18,2.020253415085824e+18,1.919614031556136e+18,1.890132200324848e+18,1.7811385049825452e+18,1.964187436833149e+18,1.7901093503938232e+18,2.009397086007804e+18,2.0282881069944325e+18,1.981508182549752e+18,1.8435809993426847e+18,3.030746965055485e+17,3.0800778222702144e+17,2.3717198478102e+34,0.751,0.203,0.209,52.218,46.276,0.727,0.734,0.707,0.688,0.726,0.711,0.744,0.724,0.723,0.723,0.69,0.125,0.004,0.004,0.362,-0.409,1160234950,1.2159837554585329e+18,1.718,0.215,0.186,0.065,0.0021999999999999,0.0017272727272727,0.001,0.001,-0.751,0.511,0.258,0.113,0.114,0.117,0.112,0.112,0.116,0.121,0.028,0.41,0.351,45.286,9.747,9.709,9.731,9.718,1.923,-0.007,11330067700,10020915786,11306823695,1156087747,2259766985,2.6882504947789005e+17,5.732563171889152e+17,0.399,0.287,0.157,24.885,7700,6088,5877.0,19356069,8635794,0.186,-0.004,119.79,146.039,143.06,123.85,20.193,32.452,54.392,101.938,263.282,739.635,-1.016,-0.602,-0.459,-0.051,20.372,3.66,3.99,4.145,3.569,3.937,3.629,3.805,4.033,3.775,1.581,1.464,0.378,0.625,0.536,-0.18,0.422,0.505,165816,6873728196,7725730348,0.124,0.043,0.324,358340,359190,71641,1283092510,0.239,0.197,0.081,18.7,18.642,18.677,0.197,0.175,0.017,-0.019,0.943,466888,0.29,630.484,70.147,135.431,0.388,0.142,721.652,741.868,776.708,
