Date,bitcoin-marketcap_raw,bitcoin-hashrate_raw,difficulty-btc--sma3,difficulty-btc--sma7,difficulty-btc--sma14,difficulty-btc--sma30,difficulty-btc--sma90,difficulty-btc--ema3,difficulty-btc--ema7,difficulty-btc--ema14,difficulty-btc--ema30,difficulty-btc--ema90,difficulty-btc--wma14,difficulty-btc--wma30,difficulty-btc--wma90,difficulty-btc--std3,difficulty-btc--std30,difficulty-btc--var30,difficulty-btc--var90,difficulty-btc--trx14,difficulty-btc--trx30,difficulty-btc--trx90,hashrate-btc--sma3,hashrate-btc--sma7,hashrate-btc--sma14,hashrate-btc--sma30,hashrate-btc--sma90,hashrate-btc--ema7,hashrate-btc--ema14,hashrate-btc--ema30,hashrate-btc--ema90,hashrate-btc--wma3,hashrate-btc--wma7,hashrate-btc--wma30,hashrate-btc--wma90,hashrate-btc--std7,hashrate-btc--std14,hashrate-btc--std30,hashrate-btc--std90,hashrate-btc--mom14,hashrate-btc--trx7,hashrate-btc--trx30,hashrate-btc--trx90,mining_profitability-btc--sma3,mining_profitability-btc--sma14,mining_profitability-btc--sma30,mining_profitability-btc--sma90,mining_profitability-btc--ema3,mining_profitability-btc--ema7,mining_profitability-btc--ema14,mining_profitability-btc--ema30,mining_profitability-btc--ema90,mining_profitability-btc--wma3,mining_profitability-btc--wma14,mining_profitability-btc--wma30,mining_profitability-btc--wma90,mining_profitability-btc--std14,mining_profitability-btc--std30,mining_profitability-btc--std90,mining_profitability-btc--var30,mining_profitability-btc--var90,mining_profitability-btc--trx14,mining_profitability-btc--trx30,mining_profitability-btc--trx90,mining_profitability-btc--roc90,sentinusd-btc--sma7,sentinusd-btc--sma30,sentinusd-btc--sma90,sentinusd-btc--std30,sentinusd-btc--std90,sentinusd-btc--var30,sentinusd-btc--trx30,sentinusd-btc--trx90,transactionfees-btc--sma14,transactionfees-btc--wma30,transactionfees-btc--wma90,transactionfees-btc--var3,transactionfees-btc--var7,transactionfees-btc--trx3,transactionfees-btc--trx30,transactionfees-btc--trx90,median_transaction_fee-btc--std90,median_transaction_fee-btc--trx30,median_transaction_fee-btc--trx90,median_transaction_fee-btc--roc90,confirmationtime-btc--sma30,confirmationtime-btc--std30,confirmationtime-btc--var30,confirmationtime-btc--trx14,confirmationtime-btc--trx90,marketcap-btc--ema90,marketcap-btc--var90,marketcap-btc--trx30,marketcap-btc--trx90,transactionvalue-btc--sma14,transactionvalue-btc--sma30,transactionvalue-btc--sma90,transactionvalue-btc--ema7,transactionvalue-btc--ema14,transactionvalue-btc--ema30,transactionvalue-btc--ema90,transactionvalue-btc--wma7,transactionvalue-btc--wma30,transactionvalue-btc--var90,transactionvalue-btc--trx14,transactionvalue-btc--trx90,mediantransactionvalue-btc--sma14,mediantransactionvalue-btc--sma90,mediantransactionvalue-btc--ema90,mediantransactionvalue-btc--wma14,mediantransactionvalue-btc--std30,mediantransactionvalue-btc--var7,mediantransactionvalue-btc--var30,mediantransactionvalue-btc--trx30,mediantransactionvalue-btc--trx90,fee_to_reward-btc--sma14,fee_to_reward-btc--sma30,fee_to_reward-btc--sma90,fee_to_reward-btc--ema30,fee_to_reward-btc--ema90,fee_to_reward-btc--wma14,fee_to_reward-btc--wma90,fee_to_reward-btc--std14,fee_to_reward-btc--std90,fee_to_reward-btc--var14,fee_to_reward-btc--var90,fee_to_reward-btc--trx14,fee_to_reward-btc--trx30,size-btc--sma7,size-btc--sma14,size-btc--sma90,size-btc--ema90,size-btc--wma7,size-btc--wma14,size-btc--wma90,size-btc--std30,size-btc--std90,size-btc--var30,size-btc--var90,size-btc--trx30,transactions-btc--ema7,transactions-btc--ema14,transactions-btc--std30,transactions-btc--var90,transactions-btc--trx30,sentbyaddress-btc--std90,sentbyaddress-btc--var90,sentbyaddress-btc--trx14,sentbyaddress-btc--trx30,sentbyaddress-btc--trx90,top100cap-btc--sma7,top100cap-btc--sma90,top100cap-btc--ema30,top100cap-btc--ema90,top100cap-btc--wma14,top100cap-btc--wma30,top100cap-btc--wma90,top100cap-btc--std30,top100cap-btc--std90,top100cap-btc--var30,top100cap-btc--var90,top100cap-btc--trx14,top100cap-btc--trx90,top100cap-btc--rsi7,activeaddresses-btc--sma30,activeaddresses-btc--sma90,activeaddresses-btc--wma90,activeaddresses-btc--trx30,activeaddresses-btc--trx90,price-btc--mom30,price-btc--trx90,bitcoin-price_raw_90d
2013/04/14,1013148373.0,61636671163390.0,7673000.0,7673000.0,7346097.0,6469279.0,4524777.0,7671393.0,7601418.0,7321496.0,6597117.0,5081315.0,7548129.0,7036869.0,5349015.0,429992.5,2182310.0,1190619441762.0,2477996983579.0,1.71,1.405,0.398,62745940739411.0,64684411716147.0,62288221277125.0,56365301454215.0,37534784253576.0,63219391881007.0,61500285173658.0,55990384025701.0,42428968868517.0,62404005978871.0,64111191850851.0,59805505495776.0,45485123414557.0,5200368715692.0,8642170438363.0,14831557300994.0,29497871637179.0,7083195621869.0,1.043,1.529,0.53,6245.0,8767.0,7258.0,4877.0,6521.0,7702.0,8046.0,7389.0,5513.0,6148.0,8564.0,7976.0,5936.0,4225.0,4267.0,4388.0,4552780.0,4813521.0,2.193,1.763,0.307,143.822,208218748.0,153834507.0,77237603.0,167456084.0,151993415.0,7010384976472504.0,3.775,0.877,0.115,0.103,0.064,0.0015,0.001,-8.03,3.396,1.738,0.041,3.343,1.602,556.932,8.286,2.118,1.121,0.132,-0.076,679265397.0,1.963375635312388e+17,3.616,1.644,3915.0,3124.0,1549.0,3252.0,3498.0,3101.0,1998.0,3384.0,3474.0,2087001.0,3.347,0.349,118.671,42.28,54.081,122.826,117.329,8289.0,3442.0,4.079,0.717,1.304,1.189,1.251,1.274,1.2,1.29,1.269,0.556,0.756,0.077,0.143,0.189,0.074,177617.0,179845.0,161076.0,157441.0,172888.0,179169.0,163000.0,69509.0,50778.0,1207887412.0,644611706.0,0.207,58928.0,59163.0,17669.0,57106130.0,0.175,21536.0,115953283.0,1.756,0.936,0.323,19.968,19.466,19.784,19.613,19.968,19.854,19.576,0.559,0.51,0.078,0.065,0.097,-0.046,71.411,83371.0,64280.0,71961.0,1.156,0.361,48.253,1.564,88.095
2013/04/15,961179992.0,61994386305362.0,7673000.0,7673000.0,7415895.0,6563458.0,4573926.0,7672196.0,7619313.0,7368363.0,6666529.0,5138275.0,7591716.0,7114529.0,5418207.0,401457.0,2137654.0,1142391637396.0,2567638057558.0,1.646,1.413,0.409,62181309598980.0,64491019249841.0,62037669432380.0,57066213968040.0,37976966029229.0,62913140487095.0,61566165324552.0,56377739011486.0,42858978042953.0,62028228761846.0,63438685498154.0,60168672260366.0,46022697086025.0,5478034254668.0,8456329193286.0,13806539915148.0,29756984964706.0,-3507725826428.0,0.816,1.52,0.542,6080.0,8670.0,7296.0,4921.0,6193.0,7243.0,7755.0,7291.0,5521.0,5958.0,8177.0,7886.0,5958.0,4419.0,4198.0,4348.0,4406319.0,4725580.0,1.833,1.73,0.323,204.784,189209704.0,153118397.0,77785369.0,168578531.0,151628775.0,7104680291951536.0,3.615,0.916,0.118,0.105,0.066,0.00125,0.001,-3.074,3.328,1.769,0.041,3.27,1.633,523.689,8.304,2.125,1.129,0.149,-0.077,685461322.0,1.9655592463753626e+17,3.534,1.679,3850.0,3080.0,1560.0,2857.0,3255.0,3008.0,1991.0,2771.0,3380.0,2078022.0,2.708,0.383,118.976,42.878,54.414,116.237,116.517,8955.0,3394.0,4.011,0.761,1.37,1.224,1.259,1.307,1.213,1.354,1.28,0.551,0.764,0.076,0.146,0.261,0.084,172869.0,181462.0,161116.0,157538.0,168956.0,176774.0,163018.0,66099.0,50775.0,1092275268.0,644531554.0,0.214,57779.0,58519.0,15863.0,55948836.0,0.177,21763.0,118412322.0,1.59,0.948,0.329,20.068,19.479,19.823,19.63,20.027,19.897,19.596,0.594,0.542,0.088,0.074,0.103,-0.045,80.989,85015.0,64753.0,72751.0,1.174,0.37,42.949,1.598,88.156
2013/04/16,828357493.0,68054656188210.0,7673000.0,7673000.0,7485694.0,6657636.0,4623075.0,7672598.0,7632735.0,7408981.0,6731462.0,5193984.0,7625997.0,7186112.0,5486319.0,372921.5,2075018.0,1076424681331.0,2652447795025.0,1.576,1.418,0.419,63895237885654.0,64911449594467.0,62481173667108.0,57776120065725.0,38512729544934.0,64198519412374.0,62431297439707.0,57131088506758.0,43412729210981.0,64964902056461.0,64329594732747.0,60877604016506.0,46683745221387.0,6028148517948.0,9003122564089.0,13803433440421.0,30164729405180.0,6209059286197.0,0.77,1.511,0.554,5527.0,8452.0,7295.0,4949.0,5565.0,6666.0,7379.0,7139.0,5508.0,5387.0,7680.0,7734.0,5958.0,4816.0,4198.0,4314.0,4406656.0,4652684.0,1.442,1.678,0.338,107.973,160626486.0,156078117.0,78822824.0,163238468.0,151606045.0,6661699350982028.0,3.446,0.952,0.114,0.103,0.066,0.001,0.001,-6.502,3.224,1.795,0.04,3.169,1.659,428.524,8.345,2.06,1.061,0.145,-0.078,688601898.0,1.956334294309842e+17,3.423,1.708,3677.0,3109.0,1576.0,2638.0,3085.0,2942.0,1991.0,2322.0,3310.0,2069327.0,2.098,0.415,116.109,43.324,54.423,107.683,115.868,8941.0,3356.0,3.894,0.801,1.357,1.243,1.258,1.297,1.212,1.326,1.278,0.561,0.764,0.079,0.146,0.275,0.089,173164.0,181873.0,161121.0,158058.0,171036.0,176738.0,163459.0,59381.0,50783.0,881535271.0,644731362.0,0.221,60236.0,59731.0,14477.0,57605566.0,0.182,22291.0,124217714.0,1.467,0.961,0.336,20.182,19.494,19.868,19.649,20.1,19.946,19.619,0.639,0.582,0.102,0.085,0.112,-0.044,84.417,86629.0,65219.0,73534.0,1.188,0.378,31.112,1.627,89.295
2013/04/17,858411619.0,67652617934419.0,7794759.0,7725182.0,7581583.0,6763990.0,4676283.0,7855437.0,7734120.0,7492887.0,6815773.0,5256496.0,7699674.0,7275186.0,5561378.0,344386.0,2019357.0,1019450344506.0,2758250272700.0,1.516,1.42,0.43,65900553475997.0,64546608750623.0,63008477266074.0,58438944183005.0,39031430337929.0,65062044042885.0,63127473505668.0,57809896856930.0,43945474018090.0,66843592080844.0,65014886817735.0,61514797427390.0,47324182328849.0,4906971598608.0,9283783720397.0,13726914514982.0,30543339359100.0,7382250385523.0,0.782,1.501,0.566,5269.0,8177.0,7308.0,4983.0,5285.0,6251.0,7063.0,7001.0,5497.0,5126.0,7220.0,7586.0,5959.0,5122.0,4169.0,4268.0,4345632.0,4554470.0,1.053,1.612,0.351,151.197,116730961.0,154574828.0,79929025.0,163512567.0,151494365.0,6684089927335452.0,3.273,0.985,0.113,0.104,0.068,0.001,0.001,-2.2,3.124,1.818,0.04,3.051,1.681,423.267,8.374,2.041,1.041,0.135,-0.079,692333979.0,1.9484922989955194e+17,3.293,1.733,3527.0,3055.0,1596.0,2573.0,2991.0,2906.0,1999.0,2116.0,3262.0,2064635.0,1.565,0.445,113.81,43.924,54.773,101.581,115.489,477.892,3334.0,3.753,0.838,1.377,1.279,1.264,1.335,1.227,1.396,1.292,0.611,0.775,0.093,0.15,0.385,0.105,172501.0,180415.0,160719.0,158184.0,168696.0,174329.0,163518.0,55531.0,50115.0,770912856.0,627870734.0,0.225,59311.0,59305.0,13587.0,57010541.0,0.185,22559.0,127222999.0,1.346,0.969,0.342,20.272,19.507,19.901,19.665,20.151,19.985,19.639,0.653,0.608,0.106,0.092,0.121,-0.043,70.103,88176.0,65734.0,74414.0,1.2,0.387,31.474,1.653,89.925
2013/04/18,1045938834.0,72151171083871.0,8228524.0,7911082.0,7744331.0,6901545.0,4739892.0,8414867.0,8044164.0,7690408.0,6955032.0,5338205.0,7885369.0,7417786.0,5655840.0,1096040.0,2040554.0,1040964977283.0,2936841391024.0,1.496,1.426,0.442,69286148402167.0,65441521961442.0,64214099833488.0,59328590569163.0,39623024055206.0,66834325803132.0,64330633182762.0,58735140355442.0,44565379448107.0,69968900884781.0,66916027401047.0,62399457227446.0,48052088718869.0,7272821162999.0,9335855483737.0,13706862555370.0,31020141288674.0,16878715943786.0,0.916,1.494,0.578,4940.0,7899.0,7308.0,5009.0,5082.0,5908.0,6772.0,6864.0,5483.0,4930.0,6780.0,7430.0,5957.0,5379.0,4168.0,4235.0,4342954.0,4484198.0,0.677,1.536,0.363,96.818,167620459.0,169743740.0,85757610.0,214547991.0,180117427.0,1.1507710157697848e+16,3.238,1.027,0.109,0.103,0.068,0.001,0.001,-1.772,3.014,1.839,0.04,2.93,1.7,518.736,8.418,2.104,1.106,0.16,-0.08,700105515.0,1.9557404163789312e+17,3.16,1.755,4071.0,3378.0,1722.0,4895.0,4174.0,3484.0,2216.0,4488.0,3830.0,3207175.0,1.852,0.484,111.57,44.725,55.59,98.668,115.158,280.464,3315.0,3.611,0.875,1.32,1.277,1.263,1.323,1.225,1.365,1.289,0.531,0.775,0.071,0.15,0.412,0.115,162205.0,174904.0,160266.0,157882.0,161675.0,169529.0,163159.0,54724.0,49958.0,748677366.0,623957901.0,0.223,56104.0,57595.0,13527.0,57442874.0,0.182,22638.0,128124217.0,1.201,0.969,0.348,20.306,19.52,19.935,19.682,20.203,20.024,19.659,0.662,0.634,0.109,0.1,0.129,-0.042,71.753,88621.0,66013.0,74774.0,1.2,0.395,43.297,1.676,88.775
2013/04/19,1179129473.0,59918797331804.0,8662289.0,8096981.0,7884991.0,7039100.0,4803500.0,8694581.0,8276697.0,7861593.0,7085307.0,5418120.0,8049365.0,7551512.0,5748904.0,882488.0,2024487.0,1024636874867.0,3107340479299.0,1.497,1.434,0.453,66574195450032.0,64903024476464.0,64792910018212.0,59835876327805.0,40042583555610.0,65105443685300.0,63742388402634.0,58811505321659.0,44902817203792.0,65285225349600.0,65535346243637.0,62437535083100.0,48498149670003.0,8210138179883.0,6867867583257.0,12584247801134.0,31085309360937.0,8103342586149.0,0.756,1.479,0.59,5361.0,7630.0,7286.0,5048.0,5640.0,5980.0,6695.0,6821.0,5499.0,5559.0,6553.0,7358.0,5983.0,5317.0,4184.0,4214.0,4376977.0,4439211.0,0.369,1.459,0.375,129.374,175175600.0,172710844.0,87640254.0,213194693.0,180948734.0,1.1362994333806816e+16,3.187,1.068,0.107,0.104,0.069,0.001,0.001,-0.202,2.905,1.857,0.04,2.813,1.717,597.454,8.541,2.147,1.153,0.225,-0.08,710633514.0,1.9767351854253677e+17,3.033,1.776,4000.0,3412.0,1755.0,4510.0,4064.0,3475.0,2241.0,4452.0,3829.0,3216786.0,1.952,0.522,109.185,45.596,56.386,96.031,114.676,234.507,3288.0,3.47,0.909,1.332,1.307,1.263,1.34,1.233,1.402,1.297,0.547,0.774,0.075,0.15,0.468,0.129,169035.0,176442.0,160843.0,159062.0,174022.0,174421.0,164288.0,51903.0,51103.0,673483395.0,652890003.0,0.228,56926.0,57835.0,12892.0,57613142.0,0.179,23036.0,132659018.0,1.101,0.969,0.354,20.347,19.534,19.967,19.698,20.251,20.06,19.679,0.669,0.658,0.112,0.108,0.136,-0.041,71.364,90027.0,66631.0,75631.0,1.2,0.403,48.948,1.697,86.483
2013/04/20,1265497456.0,64763702820794.0,8974296.0,8282881.0,7977940.0,7176655.0,4867108.0,8834439.0,8451097.0,8009954.0,7207178.0,5496277.0,8194605.0,7676363.0,5840570.0,877696.6363636364,1970245.0,970466037257.0,3269747537528.0,1.505,1.442,0.465,65611223745490.0,65167428975407.0,65002587737525.0,60239166812288.0,40521346983024.0,65020008469174.0,63878563658389.0,59195518063539.0,45339320184386.0,64379979034981.0,65500515829720.0,62755459372970.0,49041470972535.0,8054474477105.0,6669387347744.0,12413472453200.0,31265747259647.0,2935488070378.0,0.611,1.462,0.601,5988.0,7485.0,7293.0,5099.0,6263.0,6207.0,6721.0,6825.0,5530.0,6323.0,6454.0,7332.0,6024.0,5279.0,4181.0,4191.0,4370125.0,4391660.0,0.141,1.387,0.386,196.525,176235242.0,172332252.0,88638558.0,213623611.0,180359331.0,1.140876179954406e+16,3.098,1.105,0.108,0.104,0.071,0.001,0.001,2.151,2.802,1.873,0.041,2.704,1.733,646.552,8.632,2.041,1.041,0.281,-0.081,722828326.0,2.0072525948141357e+17,2.914,1.794,3939.0,3420.0,1779.0,4033.0,3869.0,3419.0,2249.0,4208.0,3777.0,3205073.0,1.868,0.558,107.246,46.078,56.532,89.876,114.182,242.518,3259.0,3.312,0.941,1.349,1.316,1.265,1.33,1.232,1.383,1.295,0.512,0.773,0.065,0.149,0.463,0.138,170781.0,176359.0,161030.0,159026.0,171115.0,171883.0,164212.0,49638.0,50928.0,615987546.0,648423523.0,0.229,54731.0,56543.0,13317.0,55956096.0,0.171,22905.0,131164512.0,0.954,0.96,0.359,20.405,19.549,20.004,19.717,20.309,20.102,19.701,0.681,0.688,0.116,0.118,0.143,-0.04,76.914,90186.0,66947.0,75804.0,1.187,0.41,50.491,1.716,83.838
2013/04/21,1263886915.0,76580830433678.0,8974296.0,8468780.0,8070890.0,7314210.0,4930717.0,8904367.0,8581897.0,8138533.0,7321185.0,5572717.0,8327453.0,7792340.0,5930837.0,872905.2727272727,1874516.0,878452464453.0,3424062565708.0,1.514,1.45,0.477,67087776862092.0,67302308871163.0,65993360293655.0,60968235219997.0,41118194853750.0,67910213960300.0,65572199228427.0,60317151119677.0,46025946783271.0,69864782379075.0,68353866194288.0,63809760251770.0,49833987092330.0,10675097199009.0,8795120977447.0,13546098021411.0,31938321690919.0,13870815785817.0,0.776,1.45,0.613,6567.0,7285.0,7281.0,5147.0,6440.0,6309.0,6707.0,6812.0,5553.0,6637.0,6338.0,7289.0,6057.0,5183.0,4186.0,4161.0,4381589.0,4328140.0,-0.036,1.317,0.397,187.128,182318176.0,172942458.0,89601510.0,212726126.0,179737939.0,1.1313101153107172e+16,2.98,1.138,0.106,0.104,0.072,0.001,0.001,-0.09,2.693,1.886,0.041,2.602,1.747,622.331,8.695,1.856,0.861,0.294,-0.081,734719723.0,2.0350555102146336e+17,2.803,1.811,3945.0,3450.0,1802.0,3657.0,3691.0,3361.0,2255.0,3939.0,3719.0,3191180.0,1.666,0.591,107.912,46.657,56.907,85.393,113.578,166.002,3225.0,3.152,0.97,1.309,1.301,1.263,1.293,1.221,1.302,1.284,0.599,0.776,0.09,0.151,0.336,0.132,163336.0,170476.0,160848.0,158235.0,159183.0,164776.0,163377.0,50530.0,51352.0,638331148.0,659266466.0,0.22,52061.0,54877.0,14104.0,54845113.0,0.157,22713.0,128967048.0,0.769,0.94,0.364,20.458,19.564,20.037,19.735,20.357,20.14,19.722,0.678,0.713,0.115,0.127,0.15,-0.039,73.361,90016.0,67213.0,75868.0,1.161,0.417,48.555,1.733,83.858
2013/04/22,1255982265.0,72513318955570.0,8974296.0,8654679.0,8163840.0,7451765.0,4994325.0,8939332.0,8679996.0,8249968.0,7427838.0,5647477.0,8447907.0,7899442.0,6019707.0,868113.9090909091,1730429.0,748596156457.0,3570285563842.0,1.517,1.457,0.488,71285950736681.0,68805013535478.0,66648016392660.0,61639328267843.0,41682636384017.0,69060990209117.0,66497681858713.0,61104000657476.0,46608086831014.0,72577553425814.0,69656618715389.0,64554604363742.0,50523989819842.0,10214827048188.0,9262090593183.0,13770766357760.0,32339662703921.0,9165185386069.0,0.928,1.439,0.624,6522.0,6995.0,7262.0,5183.0,6251.0,6247.0,6621.0,6764.0,5565.0,6384.0,6175.0,7210.0,6077.0,4965.0,4204.0,4135.0,4417617.0,4274100.0,-0.188,1.246,0.407,117.683,196365850.0,176222857.0,91302536.0,209709491.0,180049290.0,1.0994517602594048e+16,2.863,1.168,0.105,0.104,0.073,0.001,0.001,1.729,2.592,1.898,0.041,2.506,1.76,582.217,8.788,1.707,0.728,0.312,-0.082,746176043.0,2.0596496879759168e+17,2.698,1.826,3939.0,3524.0,1840.0,3733.0,3726.0,3400.0,2293.0,3987.0,3752.0,3224220.0,1.506,0.624,104.684,47.236,57.534,82.394,112.243,178.2,3150.0,2.998,0.998,1.311,1.309,1.266,1.287,1.221,1.288,1.282,0.598,0.773,0.089,0.149,0.221,0.124,161216.0,167043.0,160873.0,157989.0,155112.0,161652.0,163074.0,48463.0,51323.0,587173278.0,658514223.0,0.209,50806.0,53832.0,14470.0,54062018.0,0.139,22695.0,128769777.0,0.602,0.916,0.369,20.478,19.578,20.068,19.752,20.398,20.175,19.743,0.664,0.736,0.11,0.136,0.154,-0.038,73.057,90841.0,67638.0,76407.0,1.134,0.424,49.918,1.749,83.889
2013/04/23,1336598030.0,72944892922583.0,8974296.0,8840579.0,8256789.0,7564873.0,5058627.0,8956814.0,8753571.0,8346545.0,7527609.0,5720594.0,8555968.0,7997670.0,6107179.0,863322.5454545454,1669036.0,696420402236.0,3705865399816.0,1.512,1.462,0.5,74013014103944.0,69503618783246.0,67207534188856.0,62062037608891.0,42253491950516.0,70031965887484.0,67357310000562.0,61867929190709.0,47186917734126.0,73407024518765.0,70691588562166.0,65283995631790.0,51211072381129.0,10576494976757.0,9756455715691.0,14342560202904.0,32710927177535.0,7833249146750.0,1.044,1.428,0.635,6578.0,6545.0,7326.0,5234.0,6653.0,6449.0,6679.0,6782.0,5597.0,6651.0,6183.0,7197.0,6118.0,3506.0,4129.0,4114.0,4262260.0,4231763.0,-0.286,1.181,0.416,179.853,204697534.0,180436212.0,92896182.0,204909044.0,180708997.0,1.0496929095163292e+16,2.75,1.197,0.103,0.106,0.074,0.001,0.001,3.911,2.503,1.909,0.041,2.417,1.772,609.532,8.819,1.653,0.683,0.309,-0.082,759152350.0,2.093677834181678e+17,2.601,1.84,3732.0,3589.0,1865.0,3594.0,3653.0,3386.0,2312.0,3757.0,3730.0,3233163.0,1.319,0.655,96.045,47.712,57.856,78.063,110.912,110.74,3075.0,2.842,1.024,1.334,1.329,1.267,1.297,1.226,1.305,1.286,0.591,0.773,0.087,0.15,0.162,0.121,160254.0,166709.0,160875.0,158351.0,158420.0,162640.0,163373.0,45932.0,51325.0,527439771.0,658559719.0,0.2,53479.0,54855.0,14417.0,53508784.0,0.127,22875.0,130812514.0,0.492,0.896,0.374,20.478,19.592,20.098,19.769,20.431,20.208,19.764,0.645,0.759,0.104,0.144,0.158,-0.037,73.175,91646.0,68147.0,76968.0,1.108,0.43,56.01,1.764,84.1
2013/04/24,1492314913.0,74219362802875.0,8974296.0,8974296.0,8349739.0,7640822.0,5125355.0,8965555.0,8808753.0,8430245.0,7620944.0,5792104.0,8651635.0,8088601.0,6193238.0,858531.1818181818,1710781.0,731693143115.0,3823245990120.0,1.497,1.465,0.512,73225858227009.0,70441725193025.0,67494166971824.0,62799196553838.0,42842329461695.0,71078815116332.0,68272250374204.0,62664795875365.0,47781037405966.0,73510198868231.0,71870524567073.0,66068339192692.0,51913618993269.0,10912919278209.0,10312006913815.0,14492138242048.0,33081366474090.0,4012858961550.0,1.138,1.418,0.647,6862.0,6200.0,7414.0,5282.0,7061.0,6704.0,6784.0,6827.0,5638.0,7097.0,6307.0,7206.0,6167.0,1607.0,4024.0,4117.0,4048582.0,4236623.0,-0.329,1.122,0.426,137.31,221342166.0,185316902.0,95318799.0,203547367.0,182773398.0,1.035788266361016e+16,2.657,1.226,0.099,0.107,0.076,0.001,0.001,5.587,2.427,1.92,0.042,2.341,1.783,695.867,8.782,1.595,0.636,0.3,-0.082,775265813.0,2.150890250869248e+17,2.518,1.853,3477.0,3668.0,1909.0,3837.0,3775.0,3462.0,2362.0,3832.0,3793.0,3294200.0,1.222,0.686,77.376,48.291,58.294,75.629,109.882,100.525,3018.0,2.692,1.047,1.347,1.339,1.271,1.312,1.232,1.331,1.292,0.599,0.775,0.09,0.15,0.156,0.122,166790.0,169646.0,161527.0,159477.0,170747.0,168354.0,164443.0,47720.0,52282.0,569291902.0,683339648.0,0.198,56325.0,56189.0,14349.0,53335048.0,0.119,23096.0,133355036.0,0.423,0.877,0.378,20.467,19.605,20.111,19.781,20.428,20.225,19.78,0.611,0.769,0.093,0.148,0.157,-0.036,46.319,92858.0,68612.0,77724.0,1.084,0.436,65.655,1.778,85.24
2013/04/25,1547569552.0,71363029014717.0,8974296.0,8974296.0,8442689.0,7716771.0,5192083.0,8969925.0,8850138.0,8502785.0,7708257.0,5862042.0,8734910.0,8174631.0,6277830.0,853739.8181818182,1738309.0,755429385504.0,3931721326432.0,1.473,1.465,0.524,72842428246725.0,70329133468860.0,67885327715151.0,63503455441715.0,43396241944841.0,71149868590928.0,68684354192939.0,63225972206936.0,48299322935829.0,72578784262085.0,72100850522496.0,66620844512749.0,52540447554874.0,10856164009602.0,10452935405119.0,14027463055111.0,33302829454661.0,5476250406580.0,1.12,1.406,0.658,7688.0,6303.0,7517.0,5347.0,7800.0,7163.0,7018.0,6937.0,5702.0,7935.0,6618.0,7278.0,6239.0,1969.0,3976.0,4136.0,3951992.0,4276867.0,-0.299,1.075,0.435,214.949,174214805.0,188885584.0,97479225.0,202010413.0,183960089.0,1.0202051705433432e+16,2.574,1.254,0.101,0.109,0.078,0.001,0.001,6.129,2.364,1.93,0.043,2.276,1.794,730.599,8.744,1.576,0.621,0.273,-0.082,792239522.0,2.2142626719208192e+17,2.447,1.866,3452.0,3701.0,1944.0,3795.0,3761.0,3475.0,2390.0,3606.0,3793.0,3306727.0,1.119,0.716,75.672,49.059,59.019,77.478,109.518,98.052,2999.0,2.553,1.07,1.335,1.346,1.273,1.317,1.236,1.337,1.294,0.587,0.775,0.086,0.15,0.161,0.124,171250.0,166727.0,161655.0,159832.0,172958.0,169152.0,164753.0,47474.0,52363.0,563434416.0,685458239.0,0.197,57842.0,57016.0,14076.0,53124045.0,0.115,23265.0,135312551.0,0.38,0.86,0.383,20.46,19.618,20.129,19.794,20.43,20.244,19.797,0.592,0.781,0.088,0.152,0.154,-0.035,53.171,93450.0,69070.0,78211.0,1.059,0.443,68.036,1.791,86.425
2013/04/26,1472883529.0,79161241475573.0,8974296.0,8974296.0,8535639.0,7792720.0,5258811.0,8972111.0,8881178.0,8565653.0,7789937.0,5930443.0,8805791.0,8255762.0,6360955.0,848948.4545454546,1752289.0,767629129401.0,4031291408750.0,1.44,1.463,0.536,74914544431055.0,73078054060827.0,68990539268645.0,64618876885426.0,44044234458725.0,73152711812089.0,70081272497290.0,64254054095235.0,48977606859779.0,75738190876509.0,74308877524174.0,67631024256869.0,53326491500604.0,8383098716723.0,11647852386545.0,13498648174868.0,33788171611319.0,15472961748919.0,1.223,1.398,0.669,7752.0,6367.0,7566.0,5391.0,7524.0,7184.0,7049.0,6957.0,5736.0,7715.0,6744.0,7261.0,6281.0,2028.0,3925.0,4131.0,3851778.0,4266292.0,-0.263,1.03,0.444,122.895,168003933.0,187181726.0,98885514.0,202502549.0,183543928.0,1.0251820585518584e+16,2.479,1.279,0.102,0.109,0.079,0.001,0.001,1.216,2.293,1.937,0.043,2.218,1.804,674.464,8.658,1.339,0.448,0.236,-0.083,807198731.0,2.2596077359187853e+17,2.383,1.877,3459.0,3662.0,1971.0,3570.0,3645.0,3438.0,2401.0,3477.0,3741.0,3290835.0,0.961,0.743,75.149,49.865,59.728,79.56,108.948,96.271,2967.0,2.426,1.091,1.31,1.317,1.27,1.293,1.229,1.285,1.287,0.621,0.778,0.096,0.151,0.091,0.117,163535.0,166285.0,161716.0,159783.0,169543.0,167934.0,164663.0,47494.0,52331.0,563910451.0,684622428.0,0.193,57155.0,56760.0,14000.0,52963644.0,0.11,23339.0,136179787.0,0.336,0.841,0.388,20.46,19.63,20.148,19.808,20.435,20.264,19.814,0.58,0.797,0.084,0.159,0.15,-0.034,56.573,93898.0,69420.0,78588.0,1.03,0.448,53.707,1.804,87.875
