Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-difficulty_raw,bitcoin-hashrate_raw,difficulty-btc--sma7,difficulty-btc--sma30,difficulty-btc--ema3,difficulty-btc--ema7,difficulty-btc--ema14,difficulty-btc--ema30,difficulty-btc--ema90,difficulty-btc--wma7,difficulty-btc--wma14,difficulty-btc--wma30,difficulty-btc--wma90,difficulty-btc--std3,difficulty-btc--std30,difficulty-btc--std90,difficulty-btc--mom90,difficulty-btc--var30,difficulty-btc--trx14,difficulty-btc--trx30,difficulty-btc--trx90,difficulty-btc--rsi30,difficulty-btc--roc30,hashrate-btc--sma3,hashrate-btc--sma7,hashrate-btc--ema3,hashrate-btc--ema14,hashrate-btc--ema30,hashrate-btc--wma3,hashrate-btc--wma7,hashrate-btc--wma14,hashrate-btc--std14,hashrate-btc--std90,hashrate-btc--trx7,hashrate-btc--trx14,hashrate-btc--trx30,hashrate-btc--trx90,mining_profitability-btc--sma7,mining_profitability-btc--sma14,mining_profitability-btc--sma30,mining_profitability-btc--sma90,mining_profitability-btc--ema3,mining_profitability-btc--ema14,mining_profitability-btc--ema30,mining_profitability-btc--ema90,mining_profitability-btc--wma14,mining_profitability-btc--wma30,mining_profitability-btc--wma90,mining_profitability-btc--std90,mining_profitability-btc--mom90,mining_profitability-btc--var30,mining_profitability-btc--var90,mining_profitability-btc--trx30,mining_profitability-btc--trx90,sentinusd-btc--sma30,sentinusd-btc--ema30,sentinusd-btc--ema90,sentinusd-btc--wma30,sentinusd-btc--var30,sentinusd-btc--var90,sentinusd-btc--trx30,sentinusd-btc--trx90,transactionfees-btc--sma14,transactionfees-btc--ema90,transactionfees-btc--wma90,transactionfees-btc--std30,transactionfees-btc--std90,transactionfees-btc--var30,transactionfees-btc--trx30,transactionfees-btc--trx90,median_transaction_fee-btc--sma3,median_transaction_fee-btc--ema3,median_transaction_fee-btc--wma3,median_transaction_fee-btc--std90,median_transaction_fee-btc--trx30,median_transaction_fee-btc--trx90,median_transaction_fee-btc--rsi90,confirmationtime-btc--trx7,confirmationtime-btc--trx14,confirmationtime-btc--trx30,marketcap-btc--sma7,marketcap-btc--sma14,marketcap-btc--sma90,marketcap-btc--ema3,marketcap-btc--ema7,marketcap-btc--ema14,marketcap-btc--ema30,marketcap-btc--ema90,marketcap-btc--wma3,marketcap-btc--wma7,marketcap-btc--wma30,marketcap-btc--wma90,marketcap-btc--mom90,marketcap-btc--trx14,marketcap-btc--trx30,marketcap-btc--trx90,marketcap-btc--roc90,transactionvalue-btc--sma7,transactionvalue-btc--sma14,transactionvalue-btc--sma30,transactionvalue-btc--ema30,transactionvalue-btc--wma30,transactionvalue-btc--wma90,mediantransactionvalue-btc--sma14,mediantransactionvalue-btc--sma30,mediantransactionvalue-btc--ema30,mediantransactionvalue-btc--ema90,mediantransactionvalue-btc--wma30,mediantransactionvalue-btc--wma90,mediantransactionvalue-btc--var14,mediantransactionvalue-btc--trx14,mediantransactionvalue-btc--trx30,mediantransactionvalue-btc--trx90,fee_to_reward-btc--std90,fee_to_reward-btc--var90,fee_to_reward-btc--trx7,fee_to_reward-btc--trx30,size-btc--sma30,size-btc--sma90,size-btc--std14,size-btc--std90,size-btc--var90,size-btc--trx90,transactions-btc--sma30,transactions-btc--wma90,sentbyaddress-btc--sma30,sentbyaddress-btc--sma90,sentbyaddress-btc--ema30,sentbyaddress-btc--wma90,sentbyaddress-btc--std14,sentbyaddress-btc--trx14,sentbyaddress-btc--trx30,sentbyaddress-btc--trx90,top100cap-btc--sma14,top100cap-btc--ema7,top100cap-btc--wma7,top100cap-btc--wma90,top100cap-btc--std90,top100cap-btc--mom90,top100cap-btc--var3,top100cap-btc--var14,top100cap-btc--var90,activeaddresses-btc--sma14,activeaddresses-btc--sma30,activeaddresses-btc--ema30,activeaddresses-btc--ema90,activeaddresses-btc--std30,activeaddresses-btc--std90,activeaddresses-btc--var90,activeaddresses-btc--trx14,activeaddresses-btc--trx30,price-btc--sma3,price-btc--sma7,price-btc--sma14,price-btc--ema3,price-btc--ema7,price-btc--ema14,price-btc--ema90,price-btc--wma3,price-btc--wma7,price-btc--mom30,price-btc--var14,price-btc--trx14,price-btc--trx30,price-btc--trx90,price-btc--rsi30,price-btc--rsi90,price-btc--roc90,bitcoin-price_raw_7d
2015/11/16,4744168818.0,322.131,0.0322,65848255180.0,5.658801673483294e+17,65099448361.0,62408576960.0,65766351422.0,65104723227.0,64122189221.0,62829220048.0,59535077422.0,65602218654.0,64474729529.0,63240941315.0,61078954699.0,2727250018.818182,3432425691.0,6528125274.0,13148412770.0,2.9453865317674516e+18,0.223,0.173,0.154,99.829,8.154,5.1726998973485664e+17,5.1199490774994157e+17,5.310737656502401e+17,4.9549139902709754e+17,4.77681146727175e+17,5.281042622810928e+17,5.191223787093802e+17,4.9844181240254246e+17,6.9387596637047064e+16,7.423811103286864e+16,0.832,0.375,0.227,0.165,2.59,2.891,2.635,2.254,2.544,2.697,2.62,2.432,2.732,2.739,2.382,0.733,0.12,0.143,0.134,0.526,-0.17,831222952.0,857096362.0,575505011.0,979177122.0,6.409844079546442e+17,2.8356289388958653e+17,3.218,0.579,0.065,0.055,0.055,0.02,0.02,0.001,0.531,0.097,0.033,0.033,0.033,0.011,0.696,0.016,51.697,-0.412,-0.17,-0.057,4877287018.0,5230353783.0,3832594733.0,4788905798.0,4899843149.0,4938999174.0,4702732732.0,4130941420.0,4774692832.0,4822510533.0,4930788650.0,4172048975.0,1139199520.0,1.002,0.716,0.055,31.601,6171.0,7543.0,5318.0,5559.0,6185.0,4153.0,128.22,116.963,116.425,101.962,120.935,104.641,905.673,0.528,0.739,0.164,0.248,0.015,-1.916,0.172,571962.0,537319.0,177321.0,208169.0,10833577335.0,0.145,154203.0,145561.0,252996.0,216571.0,249920.0,230710.0,57414.0,0.493,0.54,0.155,19.886,19.801,19.762,20.147,0.675,-1.014,0.015,0.023,0.114,356742.0,341293.0,336393.0,299257.0,57017.0,109925.0,3020885467.0,0.455,0.579,327.895,332.371,362.467,326.624,335.281,339.986,286.584,326.009,328.782,52.995,1322.0,0.963,0.723,0.033,53.718,54.304,26.928,322.867
2015/11/17,4896263552.0,334.502,0.0335,65848255180.0,5.5795796858109203e+17,65612915894.0,62574057950.0,65807303301.0,65290606215.0,64352331349.0,63023996508.0,59673828581.0,65789420358.0,64764268166.0,63462856039.0,61222886915.0,3118613343.090909,3597158071.0,6519316536.0,13148412770.0,3.2348865463865836e+18,0.241,0.176,0.154,99.829,8.154,5.362978019050287e+17,5.2407078375327494e+17,5.4451586711566605e+17,5.0382027496763014e+17,4.8286029652420186e+17,5.484482517042104e+17,5.3061314391716774e+17,5.0792478549161114e+17,7.85076901260901e+16,7.753928337738472e+16,1.032,0.438,0.239,0.166,2.505,2.834,2.633,2.254,2.396,2.637,2.596,2.428,2.646,2.715,2.382,0.733,-0.027,0.144,0.134,0.521,-0.166,842203105.0,840307308.0,575974484.0,964057320.0,6.32100381706322e+17,2.836052503817468e+17,3.109,0.603,0.064,0.055,0.055,0.019,0.02,0.001,0.518,0.099,0.033,0.033,0.033,0.011,0.697,0.02,52.164,-0.389,-0.181,-0.062,4815196145.0,5204031814.0,3850611787.0,4842584675.0,4898948249.0,4933301091.0,4715218591.0,4147761686.0,4823447919.0,4827254667.0,4944683016.0,4195426312.0,1621534910.0,0.893,0.717,0.06,49.517,5816.0,7330.0,5375.0,5464.0,6105.0,4168.0,124.999,118.074,116.289,102.233,120.764,105.073,839.633,0.448,0.725,0.169,0.247,0.015,-1.805,0.152,572793.0,538910.0,170262.0,206568.0,10667577135.0,0.144,155436.0,145950.0,254378.0,217103.0,249634.0,231346.0,53449.0,0.424,0.533,0.158,19.877,19.806,19.778,20.136,0.671,-1.112,0.011,0.023,0.113,351735.0,342003.0,335322.0,299708.0,55372.0,109949.0,3022199716.0,0.392,0.569,328.246,327.905,358.921,330.563,335.086,339.255,287.637,329.312,329.315,67.776,1331.0,0.843,0.722,0.038,55.601,55.305,44.339,320.608
2015/11/18,4901798976.0,333.66,0.0334,65848255180.0,4.451288514683177e+17,65848255180.0,62739538940.0,65827779240.0,65430018456.0,64551787860.0,63206206745.0,59809530265.0,65848255180.0,65019575634.0,63674094570.0,61363608285.0,3509976667.363636,3725382474.0,6497369480.0,13148412770.0,3.469618644911653e+18,0.256,0.179,0.155,99.829,8.154,5.229889957992468e+17,5.138812049948853e+17,4.948223592919919e+17,4.959947518343885e+17,4.804260097464029e+17,5.028637764858549e+17,5.108776608459283e+17,5.0173663232060454e+17,8.15169035003556e+16,7.726124414115618e+16,0.821,0.447,0.246,0.167,2.549,2.773,2.654,2.262,2.642,2.671,2.615,2.438,2.653,2.731,2.396,0.744,0.759,0.141,0.139,0.517,-0.161,849022009.0,822169283.0,575605109.0,945796985.0,6.267989803548392e+17,2.834452984216126e+17,2.978,0.626,0.061,0.055,0.055,0.019,0.02,0.001,0.502,0.1,0.033,0.033,0.033,0.011,0.695,0.025,52.129,-0.323,-0.185,-0.066,4847096419.0,5110149745.0,3868099997.0,4872191825.0,4899660931.0,4929100809.0,4727256035.0,4164333935.0,4873682142.0,4848905374.0,4956672415.0,4218529327.0,1573938926.0,0.794,0.717,0.065,47.296,5322.0,5956.0,5406.0,5346.0,5993.0,4172.0,118.465,117.837,116.081,102.471,120.441,105.474,355.243,0.367,0.707,0.173,0.247,0.015,-1.556,0.133,575723.0,541032.0,129196.0,205037.0,10510007648.0,0.144,156146.0,146519.0,255351.0,217927.0,250454.0,232340.0,33157.0,0.371,0.526,0.161,19.869,19.829,19.813,20.126,0.665,-1.018,0.002,0.022,0.111,346862.0,343698.0,337138.0,301109.0,54780.0,110537.0,3054597075.0,0.352,0.56,330.098,330.461,350.662,332.111,334.729,338.509,288.648,332.019,330.754,69.885,725.422,0.735,0.719,0.043,55.443,55.222,43.271,322.364
2015/11/19,4838504452.0,330.832,0.0331,65848255180.0,4.931272137712749e+17,65848255180.0,62905019930.0,65838017210.0,65534577637.0,64724650169.0,63376661483.0,59942249493.0,65848255180.0,65240651932.0,63874656908.0,61501118810.0,3901339991.6363635,3820776271.0,6462150246.0,13148412770.0,3.6495828273421353e+18,0.267,0.182,0.155,99.829,8.154,4.987380112735619e+17,5.106330824486646e+17,4.939747865316334e+17,4.956124134259733e+17,4.812454422641366e+17,4.879328854718689e+17,5.0568916304002554e+17,5.0219493919748275e+17,7.998850202389925e+16,7.713505427313109e+16,0.618,0.444,0.252,0.168,2.509,2.708,2.663,2.26,2.47,2.621,2.594,2.435,2.59,2.708,2.396,0.743,-0.169,0.132,0.138,0.508,-0.157,857436197.0,809938113.0,576857439.0,931833381.0,6.209619608268934e+17,2.834074745006879e+17,2.838,0.647,0.06,0.055,0.055,0.019,0.02,0.001,0.484,0.102,0.033,0.033,0.033,0.011,0.69,0.029,52.012,-0.05,-0.154,-0.067,4847996274.0,5039096285.0,3884845754.0,4855348139.0,4884371811.0,4917021295.0,4734433352.0,4179150869.0,4869229143.0,4846757383.0,4962276729.0,4239856897.0,1507118117.0,0.702,0.713,0.069,45.24,5057.0,5690.0,5455.0,5284.0,5927.0,4193.0,114.266,117.68,115.382,102.532,119.628,105.701,201.782,0.274,0.686,0.177,0.245,0.015,-1.171,0.117,573073.0,543741.0,97233.0,202135.0,10214648354.0,0.143,156417.0,146840.0,255433.0,218507.0,250457.0,233056.0,26908.0,0.319,0.518,0.164,19.857,19.848,19.845,20.117,0.661,-0.95,0.001,0.019,0.109,342114.0,342434.0,335720.0,301418.0,55600.0,110205.0,3036308156.0,0.295,0.548,332.998,330.909,345.61,331.472,333.755,337.485,289.576,332.386,330.847,63.618,542.897,0.635,0.712,0.048,54.898,54.941,41.713,342.484
2015/11/20,4724247921.0,319.889,0.032,65848255180.0,5.0112032677920755e+17,65848255180.0,63070500920.0,65843136195.0,65612997023.0,64874464171.0,63536119141.0,60072051816.0,65848255180.0,65427497063.0,64064543053.0,61635418489.0,4292703315.909091,3885758147.0,6480180574.0,11640890292.0,3.7747790936775066e+18,0.275,0.185,0.156,99.829,8.154,4.797921306729337e+17,5.07020618543494e+17,4.975475566554205e+17,4.963468018730712e+17,4.825276928780121e+17,4.891240432246917e+17,5.033109741226612e+17,5.034162774547393e+17,7.672453948808123e+16,7.796640551225386e+16,0.466,0.435,0.257,0.169,2.528,2.684,2.674,2.266,2.576,2.629,2.6,2.44,2.586,2.709,2.406,0.748,0.577,0.129,0.14,0.499,-0.153,868371905.0,800771686.0,578857463.0,919602562.0,6.131083474380682e+17,2.8332966244084064e+17,2.694,0.667,0.058,0.055,0.055,0.019,0.02,0.001,0.464,0.103,0.033,0.033,0.033,0.012,0.682,0.033,51.557,-0.056,-0.15,-0.07,4822439291.0,4993841364.0,3900973104.0,4789798030.0,4844340839.0,4891318178.0,4733776228.0,4191131024.0,4791925274.0,4815820294.0,4958497040.0,4258305296.0,1451461477.0,0.61,0.706,0.074,44.349,4832.0,5582.0,5524.0,5237.0,5869.0,4218.0,111.802,117.369,114.299,102.446,118.397,105.776,187.952,0.163,0.66,0.181,0.244,0.015,-1.063,0.098,571075.0,545153.0,84265.0,199243.0,9924481283.0,0.143,156602.0,147178.0,255697.0,219092.0,250531.0,233783.0,19547.0,0.272,0.508,0.166,19.843,19.865,19.874,20.109,0.657,-0.891,0.0014285714285714286,0.014,0.108,338203.0,342588.0,334864.0,301881.0,55353.0,110288.0,3040872903.0,0.233,0.533,328.127,328.938,341.874,325.68,330.288,335.139,290.242,325.832,328.092,51.778,525.718,0.537,0.703,0.053,52.82,53.869,39.174,355.977
2015/11/21,4796710977.0,324.813,0.0325,65848255180.0,5.547338641975795e+17,65848255180.0,63235981910.0,65845695687.0,65671811562.0,65004302972.0,63685289208.0,60199001341.0,65848255180.0,65580111024.0,64243753006.0,61766875460.0,4684066640.181818,3921840101.0,6489799608.0,11591624852.0,3.8452074439193395e+18,0.279,0.188,0.156,99.829,8.154,5.16327134916021e+17,5.147148088473517e+17,5.261407104265e+17,5.04131743516339e+17,4.8718615554379066e+17,5.265949099870146e+17,5.152392855361824e+17,5.1130693775530816e+17,8.148457284166648e+16,8.028983098420509e+16,0.521,0.451,0.265,0.171,2.554,2.646,2.689,2.273,2.568,2.62,2.597,2.443,2.57,2.702,2.412,0.748,0.579,0.119,0.14,0.488,-0.149,870581361.0,778187798.0,576041286.0,892657369.0,6.11111454186833e+17,2.8257865980689856e+17,2.537,0.685,0.057,0.055,0.055,0.019,0.02,0.001,0.44,0.104,0.033,0.033,0.032,0.012,0.671,0.037,51.749,-0.237,-0.172,-0.075,4809321988.0,4942852743.0,3918176796.0,4793254504.0,4832433373.0,4878703885.0,4737836534.0,4204440473.0,4779522204.0,4809388216.0,4957605481.0,4277991843.0,1548332302.0,0.526,0.697,0.079,47.665,4317.0,5408.0,5536.0,5108.0,5722.0,4213.0,111.312,115.925,112.072,101.948,115.972,105.427,215.768,0.007,0.625,0.184,0.246,0.015,-1.226,0.074,568479.0,545821.0,93840.0,197807.0,9781936055.0,0.142,156722.0,147400.0,256123.0,219995.0,250741.0,234546.0,19505.0,0.23,0.498,0.169,19.831,19.873,19.89,20.1,0.653,-0.891,0.0018571428571428571,0.011,0.107,340247.0,343574.0,335344.0,302769.0,54231.0,110560.0,3055901683.0,0.186,0.519,325.178,327.705,337.673,325.246,328.92,333.762,291.002,324.175,327.06,52.904,404.351,0.446,0.691,0.057,53.637,54.275,41.662,354.843
2015/11/22,4759368608.0,324.123,0.0324,65848255180.0,5.861381551863107e+17,65848255180.0,63401462900.0,65846975433.0,65715922466.0,65116829933.0,63824835400.0,60323160766.0,65848255180.0,65698493816.0,64412286765.0,61895501753.0,5075429964.454545,3929818254.0,6489187214.0,11591624852.0,3.86086787806711e+18,0.281,0.191,0.157,99.829,8.154,5.473307820543662e+17,5.291552210474441e+17,5.561394328064053e+17,5.150659317390019e+17,4.935701555207274e+17,5.6150042012215936e+17,5.33095122120922e+17,5.2262730351890995e+17,8.759733051948373e+16,8.477463562472712e+16,0.744,0.495,0.276,0.172,2.507,2.606,2.69,2.276,2.48,2.59,2.584,2.442,2.536,2.683,2.415,0.748,0.263,0.118,0.14,0.473,-0.145,870199524.0,750049919.0,570898635.0,858558615.0,6.115105596025486e+17,2.8274618669084688e+17,2.368,0.699,0.057,0.055,0.055,0.019,0.02,0.001,0.418,0.105,0.032,0.032,0.032,0.012,0.658,0.041,51.72,-0.444,-0.208,-0.082,4808723329.0,4891328841.0,3936429580.0,4776311556.0,4814167182.0,4862792515.0,4739225700.0,4216636696.0,4765962617.0,4796899871.0,4952467500.0,4296479575.0,1642750575.0,0.448,0.686,0.083,52.709,4018.0,5219.0,5538.0,4960.0,5546.0,4198.0,110.338,115.554,110.171,101.522,113.822,105.136,257.444,-0.164,0.584,0.187,0.248,0.015,-1.482,0.047,564529.0,545516.0,108817.0,198391.0,9839765857.0,0.141,156261.0,147138.0,255944.0,220315.0,249470.0,234788.0,15281.0,0.172,0.484,0.171,19.822,19.875,19.893,20.092,0.65,-0.898,0.002285714285714286,0.009,0.106,339958.0,344494.0,335840.0,303654.0,53217.0,110988.0,3079568771.0,0.149,0.505,322.941,327.136,333.525,324.685,327.72,332.477,291.729,323.647,326.165,47.513,258.636,0.364,0.677,0.062,53.503,54.207,47.401,360.479
2015/11/23,4757716531.0,322.867,0.0323,65848255180.0,5.4477311822782925e+17,65848255180.0,63566943890.0,65847615307.0,65749005645.0,65214353299.0,63955378611.0,60444591412.0,65848255180.0,65782645439.0,64570144331.0,62021297368.0,5466793288.727272,3909864650.0,6478340491.0,11591624852.0,3.821760396121342e+18,0.279,0.193,0.158,99.829,8.154,5.6188171253724006e+17,5.2613992831594406e+17,5.504562755171173e+17,5.1902688993751226e+17,4.968735724695727e+17,5.602215882088908e+17,5.369995964160181e+17,5.2716449324757485e+17,7.604322802860154e+16,8.64588213500407e+16,0.857,0.532,0.288,0.174,2.5,2.545,2.694,2.283,2.455,2.568,2.574,2.442,2.512,2.666,2.418,0.741,0.627,0.115,0.137,0.457,-0.141,871776021.0,726990154.0,566980501.0,827747263.0,6.099277204288479e+17,2.8277450266960192e+17,2.194,0.712,0.056,0.055,0.055,0.019,0.02,0.001,0.396,0.106,0.032,0.032,0.032,0.012,0.644,0.045,51.667,-0.548,-0.238,-0.09,4810658717.0,4843972867.0,3955121624.0,4767014044.0,4800054519.0,4848782383.0,4740418657.0,4228528561.0,4764766298.0,4784148171.0,4945579363.0,4314529838.0,1682283909.0,0.377,0.674,0.088,54.701,3671.0,4921.0,5549.0,4833.0,5381.0,4187.0,110.66,117.18,110.495,101.823,113.799,105.564,259.018,-0.271,0.547,0.189,0.249,0.016,-1.531,0.02,564206.0,545846.0,97816.0,198093.0,9810172872.0,0.14,156432.0,147219.0,255467.0,220733.0,248424.0,235073.0,17409.0,0.109,0.468,0.173,19.82,19.875,19.889,20.083,0.645,-0.94,0.0027142857142857142,0.009,0.104,335598.0,343237.0,333848.0,303682.0,55079.0,110696.0,3063387184.0,0.095,0.488,323.934,327.241,329.806,323.776,326.507,331.196,292.414,323.61,325.098,43.136,130.451,0.289,0.661,0.066,53.252,54.083,51.104,376.271
2015/11/24,4730604940.0,320.608,0.0321,72061768579.0,5.538061141408396e+17,66735899951.0,63939541993.0,68954691943.0,67327196378.0,66127342003.0,64478371512.0,60699913987.0,67401633529.0,66661034347.0,65118197537.0,62280823040.0,5858156613.0,4836677283.0,6812588859.0,17805138251.0,5.848361786042483e+18,0.299,0.198,0.158,99.936,18.359,5.615724625183268e+17,5.255468062530509e+17,5.521311948289784e+17,5.236641198312892e+17,5.0054663967417056e+17,5.561837890106905e+17,5.4391614287224186e+17,5.3179631939529434e+17,7.348708428447882e+16,8.814819416617747e+16,0.919,0.568,0.3,0.175,2.503,2.504,2.689,2.282,2.364,2.529,2.555,2.438,2.476,2.639,2.418,0.741,-0.051,0.119,0.137,0.438,-0.137,873128375.0,707129512.0,563731484.0,798545597.0,6.086468044315564e+17,2.825140732983549e+17,2.02,0.723,0.055,0.055,0.055,0.019,0.02,0.001,0.373,0.107,0.032,0.032,0.032,0.011,0.628,0.049,51.57,-0.517,-0.254,-0.096,4786993201.0,4801094673.0,3971638844.0,4748809492.0,4782692124.0,4833025391.0,4739785514.0,4239563206.0,4744436082.0,4764134727.0,4935373029.0,4331573427.0,1486549812.0,0.311,0.659,0.092,45.824,3524.0,4670.0,5550.0,4718.0,5221.0,4178.0,109.69,117.761,110.374,101.972,113.247,105.843,248.858,-0.345,0.512,0.192,0.249,0.015,-1.427,-0.006,564066.0,547382.0,87737.0,195192.0,9524987127.0,0.139,157127.0,147449.0,256769.0,221558.0,249569.0,236071.0,19032.0,0.075,0.454,0.176,19.825,19.875,19.886,20.074,0.64,-0.917,0.003142857142857143,0.009,0.102,336246.0,343565.0,334567.0,304591.0,54999.0,110900.0,3074728335.0,0.06,0.471,322.533,325.256,326.58,322.192,325.032,329.784,293.033,321.947,323.44,31.103,33.731,0.22,0.644,0.07,52.791,53.859,42.335,367.19
2015/11/25,4791649584.0,322.364,0.0322,72722780643.0,5.658685258390085e+17,67717975017.0,64334173832.0,70838736293.0,68676092444.0,67006733822.0,65010268876.0,60964152815.0,68898353702.0,67534150710.0,65684858095.0,62550528431.0,6193322068.0,5640173788.0,7157548992.0,18466150315.0,7.952890090014376e+18,0.333,0.205,0.159,99.94,19.445,5.548159194025594e+17,5.4279533116314963e+17,5.589998603339935e+17,5.292913739656518e+17,5.047609549106117e+17,5.583318206710313e+17,5.5399657276873114e+17,5.3727095017340704e+17,7.623827425210046e+16,9.067347297909323e+16,0.972,0.604,0.314,0.177,2.394,2.471,2.676,2.285,2.243,2.475,2.527,2.431,2.425,2.602,2.414,0.738,0.21,0.128,0.136,0.414,-0.134,878448894.0,698202193.0,563841914.0,778908675.0,6.045304213688493e+17,2.8225869588744525e+17,1.856,0.733,0.055,0.055,0.055,0.019,0.02,0.001,0.351,0.108,0.032,0.032,0.032,0.011,0.611,0.053,51.641,-0.341,-0.246,-0.1,4771257573.0,4809176996.0,3988869322.0,4770229538.0,4784931489.0,4827508617.0,4743131583.0,4251696973.0,4765645860.0,4765298823.0,4927885850.0,4349595641.0,1550742989.0,0.254,0.644,0.096,47.849,3585.0,4453.0,5559.0,4675.0,5124.0,4191.0,110.101,118.149,111.571,102.565,113.967,106.562,262.129,-0.352,0.485,0.194,0.249,0.015,-1.084,-0.028,566772.0,548716.0,89657.0,193834.0,9392882686.0,0.137,158309.0,147662.0,257822.0,222203.0,249524.0,236672.0,18832.0,0.046,0.44,0.178,19.831,19.875,19.882,20.066,0.634,-0.934,0.0035714285714285718,0.009,0.1,335314.0,343016.0,334220.0,305131.0,55234.0,110589.0,3057470821.0,0.027,0.454,321.946,323.642,327.051,322.278,324.365,328.795,293.678,321.862,322.717,37.956,26.429,0.16,0.626,0.074,53.117,54.009,42.877,355.655
2015/11/26,5055556081.0,342.484,0.0342,72722780643.0,5.703582421451415e+17,68700050083.0,64728805671.0,71780758468.0,69687764494.0,67768873398.0,65507850280.0,61222584196.0,70149555109.0,68326106116.0,66226058535.0,62815724383.0,623208150.0,6243700767.0,7464104724.0,18466150315.0,9.7459498176783e+18,0.373,0.214,0.16,99.94,19.445,5.633442940416635e+17,5.538283352165591e+17,5.646790512395675e+17,5.3476695638958374e+17,5.089930379580007e+17,5.6610298204232224e+17,5.608873005142289e+17,5.4287361338222355e+17,7.881428065955616e+16,9.28038041860035e+16,1.009,0.639,0.328,0.179,2.445,2.477,2.689,2.289,2.451,2.499,2.535,2.436,2.45,2.601,2.423,0.742,0.39,0.122,0.138,0.392,-0.13,885025327.0,697541285.0,566569743.0,766618947.0,6.006841882621905e+17,2.824575304573424e+17,1.707,0.741,0.055,0.055,0.055,0.019,0.02,0.001,0.331,0.109,0.033,0.033,0.033,0.012,0.595,0.057,52.451,-0.387,-0.261,-0.107,4802264949.0,4825130612.0,4008692958.0,4912892809.0,4852587637.0,4857914945.0,4763288002.0,4269364206.0,4913428725.0,4836373450.0,4935958559.0,4373039306.0,1784127294.0,0.218,0.63,0.1,54.537,3583.0,4320.0,5591.0,4656.0,5048.0,4211.0,111.075,119.095,113.886,103.551,115.858,107.678,320.677,-0.275,0.468,0.197,0.249,0.015,-0.857,-0.049,566448.0,550092.0,89853.0,191705.0,9187678622.0,0.136,158672.0,148148.0,258527.0,222956.0,250470.0,237595.0,19793.0,0.036,0.427,0.18,19.853,19.908,19.911,20.061,0.627,-0.733,0.004,0.009,0.098,336675.0,344136.0,335270.0,306128.0,54428.0,110995.0,3079975392.0,0.012,0.439,328.485,325.307,328.108,332.381,328.895,330.62,294.751,332.131,327.427,50.478,42.294,0.122,0.609,0.078,56.667,55.676,50.42,361.925
2015/11/27,5200142293.0,355.977,0.0356,72722780643.0,5.670749211707916e+17,69682125149.0,65123437509.0,72251769555.0,70446518531.0,68429394364.0,65973329658.0,61475335766.0,71155237749.0,69052589851.0,66741798855.0,63076410897.0,576018768.5,6701504598.0,7736822491.0,18466150315.0,1.1227540969034e+19,0.415,0.223,0.161,99.94,19.445,5.677672297183142e+17,5.632504201296425e+17,5.658769862051795e+17,5.3907468502707814e+17,5.1274025622979366e+17,5.679682956068862e+17,5.641989470027869e+17,5.4751950836064755e+17,8.071642995119366e+16,9.555286699168829e+16,1.006,0.668,0.342,0.181,2.363,2.445,2.678,2.289,2.278,2.447,2.508,2.429,2.4,2.563,2.419,0.742,0.011,0.131,0.138,0.367,-0.127,892128753.0,699512864.0,570119875.0,756494781.0,5.968905660539588e+17,2.8210716915368963e+17,1.574,0.749,0.055,0.055,0.056,0.019,0.02,0.001,0.312,0.11,0.034,0.034,0.035,0.012,0.581,0.061,52.985,-0.064,-0.223,-0.108,4870249859.0,4846344575.0,4029919195.0,5056517551.0,4939476301.0,4903545258.0,4791472150.0,4289820867.0,5083864771.0,4935842786.0,4951582587.0,4399225006.0,1910361339.0,0.205,0.617,0.105,58.07,3610.0,4221.0,5625.0,4662.0,4994.0,4239.0,112.58,120.189,116.083,104.527,117.719,108.791,397.685,-0.144,0.46,0.2,0.246,0.015,-0.315,-0.063,568340.0,553409.0,107779.0,188105.0,8845861675.0,0.135,158675.0,148527.0,258884.0,223779.0,250533.0,238221.0,19719.0,0.026,0.414,0.182,19.849,19.839,19.844,20.048,0.631,-1.089,0.024,0.011,0.099,336138.0,344155.0,333369.0,306121.0,54374.0,109024.0,2971566476.0,-0.021,0.421,340.275,330.462,329.7,344.179,335.665,334.001,296.096,345.877,335.095,54.725,93.017,0.109,0.594,0.083,58.829,56.74,54.694,359.977
