Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-transactionfees_raw,bitcoin-median_transaction_fee_raw,bitcoin-fee_to_reward_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-3,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-30,difficulty-btc-wma-3,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-rsi-7,difficulty-btc-rsi-30,difficulty-btc-rsi-90,difficulty-btc-roc-90,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-30,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-mom-90,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-90,mining_profitability-btc-roc-90,sentinusd-btc-ema-30,sentinusd-btc-std-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-ema-7,transactionfees-btc-ema-30,transactionfees-btc-wma-3,transactionfees-btc-wma-7,transactionfees-btc-trx-30,transactionfees-btc-trx-90,transactionfees-btc-rsi-30,transactionfees-btc-rsi-90,transactionfees-btc-roc-30,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-sma-90,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-wma-14,median_transaction_fee-btc-std-90,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-rsi-90,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-90,confirmationtime-btc-wma-90,confirmationtime-btc-std-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-30,marketcap-btc-std-30,marketcap-btc-std-90,marketcap-btc-mom-30,marketcap-btc-mom-90,marketcap-btc-var-14,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-30,marketcap-btc-rsi-90,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-ema-90,transactionvalue-btc-wma-90,transactionvalue-btc-std-14,transactionvalue-btc-std-90,transactionvalue-btc-var-14,transactionvalue-btc-var-30,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-ema-14,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-7,mediantransactionvalue-btc-std-90,mediantransactionvalue-btc-var-90,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-roc-90,fee_to_reward-btc-sma-3,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-3,fee_to_reward-btc-wma-7,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-7,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-var-14,fee_to_reward-btc-trx-90,size-btc-sma-30,size-btc-ema-30,size-btc-ema-90,size-btc-wma-3,size-btc-wma-7,size-btc-wma-14,size-btc-wma-30,size-btc-wma-90,size-btc-std-90,size-btc-var-90,size-btc-trx-30,transactions-btc-sma-7,transactions-btc-sma-90,transactions-btc-ema-30,transactions-btc-ema-90,transactions-btc-std-90,transactions-btc-var-90,transactions-btc-trx-30,sentbyaddress-btc-wma-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-14,sentbyaddress-btc-var-90,top100cap-btc-sma-3,top100cap-btc-sma-7,top100cap-btc-sma-14,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-3,top100cap-btc-ema-7,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-3,top100cap-btc-wma-14,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-30,top100cap-btc-mom-90,top100cap-btc-var-90,top100cap-btc-trx-30,top100cap-btc-rsi-30,top100cap-btc-rsi-90,top100cap-btc-roc-90,activeaddresses-btc-ema-7,activeaddresses-btc-wma-90,price-btc-sma-3,price-btc-sma-14,price-btc-sma-90,price-btc-ema-3,price-btc-ema-7,price-btc-ema-90,price-btc-wma-3,price-btc-wma-7,price-btc-wma-14,price-btc-wma-30,price-btc-std-14,price-btc-std-30,price-btc-std-90,price-btc-mom-90,price-btc-var-14,price-btc-var-30,price-btc-var-90,price-btc-trx-30,price-btc-trx-90,price-btc-rsi-30,price-btc-roc-30,price-btc-roc-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_90d,1d_binary_price_change,7d_binary_price_change,30d_binary_price_change,90d_binary_price_change
2013-04-12,1018942331,92.446,0.0891,0.0462,1.291,6360.0,20.136,7673000,7206501,6274847,4426478,7666571,7545743,6443602,7673000,7673000,7433036,6862931,5207391,3022728,1.814,1.378,0.376,100.0,98.62,93.644,136.125,61439083798710.0,54950625608863.0,36637584644909.0,64024996828665.0,61258753696086.0,55096716884106.0,41527323059214.0,58910463766990.0,44368584954551.0,16296614049767.0,28885591087043.0,6.6394907371765e+25,2.0859434311197e+26,1.533,8586.0,9653.0,7160.0,4791.0,7931.0,8926.0,8671.0,7562.0,5483.0,7595.0,9275.0,8105.0,5876.0,4077.0,4908464.0,2.789,1.774,0.273,51.98,178.631,167374392,153054969,0.786,0.126,0.119,0.093,0.11,0.124,3.507,1.67,52.397,53.934,123.485,0.064,0.024,0.059,0.057,0.07,0.068,0.04,0.039,4.527,3.398,56.643,561.246,8.95,8.58,2.5,1417297661,1605832272,1392135055,518441394,1309141995,1458199652,1370442174,1107582805,1259476272,1541773671,1497695668,1229510169,901416508,879739053,553037582,869989024,128398654982438400,2.031379304399611e+17,1.9348520028012816e+17,3.682,1.564,54.075,59.878,584.068,3151,2003,2143,2953.0,2907.0,2179736,2208171,0.272,81.312,125.437,53.832,159.279,90.037,2027.0,4.017,609.801,1.398,1.319,1.199,1.248,1.329,1.311,1.287,1.202,1.39,1.309,1.325,1.277,1.272,0.36,0.542,0.63,0.074,0.657,159133,171033,157309,182126,184245,184298,172486,163020,51081,652320582,0.185,61959,54920,58356,53637,15321,58683492,0.162,47792,21584,146707853,116462670,20.029,19.87,19.906,19.675,19.446,20.052,19.946,19.867,19.733,19.589,20.091,19.906,19.545,0.471,0.655,0.76,0.055,0.037,63.745,51.908,3.92,110089,71377,128.648,126.592,47.521,118.835,132.453,60.575,114.306,140.006,136.1,111.881,64.942,81.591,79.661,78.465,1054.0,1664.0,1586.0,3.629,1.484,53.973,116.065,561.246,98.435,106.7,81.5,1,1,1,0
2013-04-13,1085384852,98.435,0.0743,0.0492,0.958,6595.0,20.138,7673000,7276299,6375101,4475627,7669785,7577557,6522918,7673000,7673000,7495236,6953134,5278743,3087734,1.767,1.394,0.387,100.0,98.62,93.644,136.125,61782278732706.0,55725770086524.0,37109457916385.0,63746965453545.0,61479302713700.0,55600984912757.0,41997335109082.0,59424157039204.0,44946063782755.0,15506433654622.0,29197883149984.0,6.0112371171297e+25,2.1312909511002e+26,1.533,6682.0,9320.0,7215.0,4839.0,7263.0,8343.0,8395.0,7500.0,5507.0,6600.0,8974.0,8069.0,5915.0,4304.0,4872858.0,2.527,1.78,0.291,52.23,187.901,162961905,152519887,0.834,0.09,0.108,0.092,0.085,0.111,3.464,1.706,50.474,52.733,88.876,0.051,0.025,0.054,0.05,0.064,0.066,0.04,0.042,4.132,3.387,57.312,607.072,8.926,8.572,2.469,1123802391,1550197589,1401156941,528852702,1197263424,1364995952,1332434531,1106150679,1093519868,1411661816,1456795641,1234556942,879468861,884141326,613680429,937017691,121642807792453120,1.933663692785184e+17,1.954264710232443e+17,3.667,1.606,55.332,60.772,631.553,3201,2012,2163,2995.0,2900.0,2242639,2053298,0.312,82.721,118.152,54.205,140.154,89.999,2025.0,4.094,627.983,1.271,1.283,1.192,1.246,1.237,1.264,1.266,1.196,1.17,1.237,1.277,1.261,1.266,0.354,0.566,0.636,0.08,0.649,158774,169365,157042,163269,174580,179532,171586,162678,51184,654939242,0.197,62216,54965,58033,53631,15279,58358928,0.17,48039,21686,142308067,117569650,20.154,19.914,19.919,19.696,19.456,20.095,19.994,19.903,19.759,19.601,20.146,19.937,19.561,0.491,0.647,0.854,0.06,0.04,63.785,51.927,4.43,103276,71798,101.96,127.377,48.46,108.635,123.949,61.407,99.199,128.147,132.346,112.311,63.276,79.6,80.046,84.513,1001.0,1584.0,1602.0,3.616,1.526,55.223,127.317,607.072,91.849,114.48,84.999,0,1,1,0
2013-04-14,1013148373,91.849,0.0886,0.0459,1.38,5779.0,20.149,7673000,7346097,6469279,4524777,7671393,7601418,6597117,7673000,7673000,7548129,7036869,5349015,3148331,1.71,1.405,0.398,100.0,98.62,93.644,136.125,62288221277125.0,56365301454215.0,37534784253576.0,63219391881007.0,61500285173658.0,55990384025701.0,42428968868517.0,59805505495776.0,45485123414557.0,14831557300994.0,29497871637179.0,5.4993772993164e+25,2.1753110778086e+26,1.529,6245.0,8801.0,7258.0,4877.0,6521.0,7702.0,8046.0,7389.0,5513.0,6148.0,8564.0,7976.0,5936.0,3409.0,4813521.0,2.193,1.763,0.307,51.293,143.822,156372495,151993415,0.877,0.084,0.103,0.092,0.084,0.103,3.396,1.738,52.226,53.739,95.751,0.047,0.025,0.05,0.047,0.058,0.064,0.041,0.039,3.671,3.343,56.345,556.932,8.928,8.583,2.471,1039158519,1471645484,1403741761,538453760,1105205898,1277034057,1289863044,1100150530,1038192859,1277399512,1405061165,1233623555,855279033,886199895,538057176,864095279,119536723886916864,1.8287555601922176e+17,1.963375635312388e+17,3.616,1.644,53.68,59.319,579.723,3124,1998,2159,3266.0,2889.0,2666020,2147692,0.349,83.466,108.869,54.081,116.155,89.76,2014.0,4.079,370.688,1.21,1.304,1.189,1.251,1.272,1.28,1.274,1.2,1.225,1.269,1.29,1.273,1.269,0.365,0.556,0.63,0.077,0.642,158860,169740,157441,163277,172888,179169,172644,163000,50778,644611706,0.207,61064,55086,57858,53668,15114,57106130,0.175,48063,21536,125779003,115953283,20.141,19.968,19.941,19.721,19.466,20.122,20.033,19.936,19.784,19.613,20.143,19.968,19.576,0.51,0.74,0.912,0.065,0.042,63.997,52.024,4.743,95306,71961,94.243,127.577,49.325,100.242,115.924,62.076,94.144,115.915,127.609,112.197,62.807,77.413,80.219,77.867,986.168,1498.0,1609.0,3.566,1.564,53.568,110.682,556.932,87.108,114.295,88.095,0,1,1,0
2013-04-15,961179992,87.108,0.119,0.0436,1.785,5865.0,20.385,7673000,7415895,6563458,4573926,7672196,7619313,6666529,7673000,7673000,7591716,7114529,5418207,3204770,1.646,1.413,0.409,100.0,98.62,93.644,136.125,62037669432380.0,57066213968040.0,37976966029229.0,62913140487095.0,61566165324552.0,56377739011486.0,42858978042953.0,60168672260366.0,46022697086025.0,13806539915148.0,29756984964706.0,4.7655136107145e+25,2.2136953854744e+26,1.52,6080.0,8193.0,7296.0,4921.0,6193.0,7243.0,7755.0,7291.0,5521.0,5958.0,8177.0,7886.0,5958.0,3941.0,4725580.0,1.833,1.73,0.323,51.386,204.784,151244995,151628775,0.916,0.094,0.107,0.094,0.101,0.104,3.328,1.769,55.675,55.764,191.73,0.046,0.026,0.047,0.045,0.052,0.061,0.041,0.037,3.181,3.27,55.662,523.689,8.894,8.58,2.389,1019904406,1351815578,1398146246,547478560,1033192945,1198070541,1246038637,1091184689,999203596,1149783139,1346052929,1228180256,830056902,886692561,479769021,812231991,124019798573336320,1.7224861510659648e+17,1.9655592463753626e+17,3.534,1.679,52.513,58.305,545.312,3080,1991,2162,3404.0,2883.0,2896244,2215376,0.383,84.327,103.587,54.414,97.898,89.754,2014.0,4.011,347.41,1.374,1.37,1.224,1.259,1.4,1.347,1.307,1.213,1.512,1.4,1.354,1.312,1.28,0.507,0.551,0.64,0.076,0.635,160892,169233,157538,163531,168956,176774,172839,163018,50775,644531554,0.214,60037,55191,57631,53683,14960,55948836,0.177,48394,21763,111009372,118412322,20.224,20.068,19.971,19.754,19.479,20.253,20.121,19.996,19.823,19.63,20.265,20.027,19.596,0.542,0.98,1.166,0.074,0.045,68.177,54.059,6.064,96542,72751,92.464,127.033,50.138,93.675,108.72,62.627,90.576,104.293,122.213,111.674,64.054,75.138,80.252,73.141,1026.0,1411.0,1610.0,3.486,1.598,52.398,97.261,523.689,75.043,113.535,88.156,0,1,1,1
2013-04-16,828357493,75.043,0.0578,0.0375,1.165,4937.0,20.518,7673000,7485694,6657636,4623075,7672598,7632735,6731462,7673000,7673000,7625997,7186112,5486319,3257267,1.576,1.418,0.419,100.0,98.62,93.644,136.125,62481173667108.0,57776120065725.0,38512729544934.0,64198519412374.0,62431297439707.0,57131088506758.0,43412729210981.0,60877604016506.0,46683745221387.0,13803433440421.0,30164729405180.0,4.7633693686032e+25,2.2747772502194e+26,1.511,5527.0,6991.0,7295.0,4949.0,5565.0,6666.0,7379.0,7139.0,5508.0,5387.0,7680.0,7734.0,5958.0,2563.0,4652684.0,1.442,1.678,0.338,50.336,107.973,149497519,151606045,0.952,0.088,0.095,0.091,0.083,0.09,3.224,1.795,48.397,51.2,45.741,0.042,0.026,0.042,0.041,0.046,0.058,0.04,0.03,2.666,3.169,53.977,428.524,8.862,8.563,2.352,934228619,1162851956,1372807391,554999586,930775219,1105642279,1190347818,1074228096,903430139,1018918618,1270081095,1213136003,806519155,884609359,349239956,676892339,143264524156524032,1.6261828681345062e+17,1.9563342943098416e+17,3.423,1.708,49.66,55.839,446.896,3109,1991,2171,3518.0,2877.0,3093526,2125679,0.415,84.832,97.085,54.423,78.225,89.588,2007.0,3.894,273.17,1.443,1.357,1.243,1.258,1.342,1.323,1.297,1.212,1.407,1.355,1.326,1.308,1.278,0.493,0.561,0.598,0.079,0.628,164235,170005,158058,173752,171036,176738,174149,163459,50783,644731362,0.221,60152,55348,58274,53989,15180,57605566,0.182,48900,22291,111085937,124217714,20.351,20.182,20.006,19.791,19.494,20.386,20.22,20.065,19.868,19.649,20.412,20.1,19.619,0.582,1.125,1.3,0.085,0.048,70.193,55.142,6.764,97497,73534,84.666,124.697,50.814,84.359,100.3,62.899,81.865,92.384,115.281,110.28,68.899,73.028,80.054,60.844,1187.0,1333.0,1602.0,3.377,1.627,49.549,70.821,428.524,77.734,120.78,89.295,1,1,1,1
2013-04-17,858411619,77.734,0.112,0.0389,1.876,5006.0,20.389,7794759,7581583,6763990,4676283,7855437,7734120,6815773,7855638,7764319,7699674,7275186,5561378,3321596,1.516,1.42,0.43,100.0,98.84,94.189,147.366,63008477266074.0,58438944183005.0,39031430337929.0,65062044042885.0,63127473505668.0,57809896856930.0,43945474018090.0,61514797427390.0,47324182328849.0,13726914514982.0,30543339359100.0,4.7107045525407e+25,2.3322389480128e+26,1.501,5269.0,5948.0,7308.0,4983.0,5285.0,6251.0,7063.0,7001.0,5497.0,5126.0,7220.0,7586.0,5959.0,3013.0,4554470.0,1.053,1.612,0.351,50.413,151.197,147938320,151494365,0.985,0.096,0.099,0.093,0.095,0.092,3.124,1.818,53.914,54.531,177.165,0.04,0.026,0.041,0.039,0.043,0.055,0.04,0.031,2.168,3.051,54.289,423.267,8.812,8.553,2.187,882649701,1004643521,1339966087,562776132,894593419,1043834614,1146089658,1060304452,865521639,942808534,1201494992,1199279672,782934679,882834594,353651692,699889144,160873111336384000,1.5324667797001216e+17,1.94849229899552e+17,3.293,1.733,50.292,56.262,441.508,3055,1999,2189,3548.0,2874.0,3146297,2113889,0.445,85.327,93.52,54.773,67.373,89.581,2006.0,3.753,330.571,1.609,1.377,1.279,1.264,1.475,1.396,1.335,1.227,1.624,1.485,1.396,1.349,1.292,0.613,0.611,0.616,0.093,0.622,166110,169604,158184,169279,168696,174329,174121,163518,50115,627870734,0.225,59130,55443,58162,54045,15101,57010541,0.185,49273,22559,110199149,127222999,20.431,20.272,20.035,19.825,19.507,20.387,20.262,20.108,19.901,19.665,20.431,20.151,19.639,0.608,1.034,1.197,0.092,0.051,65.996,53.895,6.239,99437,74414,79.961,121.678,51.513,81.046,94.659,63.225,78.399,85.447,109.019,108.993,73.038,70.916,79.884,62.878,1334.0,1257.0,1595.0,3.25,1.653,50.174,68.039,423.267,94.679,134.8,89.925,1,1,1,1
2013-04-18,1045938834,94.679,0.0866,0.0473,1.148,4878.0,20.427,8228524,7744331,6901545,4739892,8414867,8044164,6955032,8445407,8076597,7885369,7417786,5655840,3427443,1.496,1.426,0.442,100.0,99.185,95.245,176.17,64214099833488.0,59328590569163.0,39623024055206.0,66834325803132.0,64330633182762.0,58735140355442.0,44565379448107.0,62399457227446.0,48052088718869.0,13706862555370.0,31020141288674.0,4.696952027795e+25,2.4056229139233e+26,1.494,4940.0,5631.0,7308.0,5009.0,5082.0,5908.0,6772.0,6864.0,5483.0,4930.0,6780.0,7430.0,5957.0,2400.0,4484198.0,0.677,1.536,0.363,50.269,96.818,173793259,180117427,1.027,0.085,0.096,0.092,0.09,0.091,3.014,1.839,51.261,52.825,49.959,0.041,0.027,0.044,0.043,0.043,0.053,0.04,0.04,1.745,2.93,56.181,518.736,8.788,8.575,2.097,910902649,973051928,1317688506,572582902,970266127,1044360669,1132736215,1059377638,947166206,953132362,1162291359,1196761330,758632217,884475080,485046210,882609311,166529183971011584,1.4388071010127846e+17,1.9557404163789312e+17,3.16,1.755,54.02,58.757,540.386,3378,2216,2415,5578.0,3582.0,7777972,4569337,0.484,86.354,93.311,55.59,71.524,89.994,2025.0,3.611,362.621,1.396,1.32,1.277,1.263,1.393,1.363,1.323,1.225,1.393,1.414,1.365,1.34,1.289,0.63,0.531,0.617,0.071,0.616,166509,167980,157882,157009,161675,169529,172722,163159,49958,623957901,0.223,56021,55415,57409,53878,15158,57442874,0.182,49491,22638,111340840,128124217,20.445,20.306,20.066,19.862,19.52,20.407,20.303,20.151,19.935,19.682,20.429,20.203,19.659,0.634,1.085,1.23,0.1,0.054,66.606,54.205,6.406,95106,74774,82.485,119.615,52.395,87.863,94.664,63.917,85.758,86.345,105.42,108.731,74.328,68.731,80.018,79.377,1381.0,1181.0,1601.0,3.119,1.676,53.895,84.267,518.736,106.7,139.74,88.775,1,1,1,0
2013-04-19,1179129473,106.7,0.0994,0.0534,1.594,6198.0,20.424,8662289,7884991,7039100,4803500,8694581,8276697,7085307,8818293,8342401,8049365,7551512,5748904,3525530,1.497,1.434,0.453,100.0,99.185,95.245,176.17,64792910018212.0,59835876327805.0,40042583555610.0,65105443685300.0,63742388402634.0,58811505321659.0,44902817203792.0,62437535083100.0,48498149670003.0,12584247801134.0,31085309360937.0,3.9590823180089e+25,2.4157411451629e+26,1.479,5361.0,5608.0,7286.0,5048.0,5640.0,5980.0,6695.0,6821.0,5499.0,5559.0,6553.0,7358.0,5983.0,3496.0,4439211.0,0.369,1.459,0.375,51.711,129.374,174925767,180948734,1.068,0.099,0.097,0.093,0.097,0.093,2.905,1.857,52.479,53.565,113.834,0.047,0.027,0.049,0.049,0.045,0.052,0.04,0.046,1.416,2.813,57.445,597.454,8.801,8.613,2.125,1027826642,995935805,1300884039,583869469,1074697800,1078052870,1138921982,1067103563,1081279618,1004651749,1143816821,1201792822,738570057,889209803,548449516,1015791030,166950153666471168,1.3637143235856256e+17,1.976735185425368e+17,3.033,1.776,56.421,60.38,621.893,3412,2241,2450,5587.0,3587.0,7804261,4532981,0.522,87.491,93.109,56.386,76.462,90.281,2038.0,3.47,588.076,1.539,1.332,1.307,1.263,1.444,1.394,1.34,1.233,1.492,1.47,1.402,1.361,1.297,0.643,0.547,0.589,0.075,0.61,170094,170793,159062,181236,174022,174421,175630,164288,51103,652890003,0.228,56145,55452,57537,54000,15181,57613142,0.179,49987,23036,109811776,132659018,20.413,20.347,20.109,19.895,19.534,20.415,20.334,20.187,19.967,19.698,20.419,20.251,19.679,0.658,1.012,1.22,0.108,0.058,66.502,54.173,6.356,97583,75631,93.038,118.046,53.41,97.281,97.673,64.857,97.865,90.974,103.698,109.151,74.425,66.925,80.428,91.401,1385.0,1120.0,1617.0,2.993,1.697,56.29,84.756,597.454,114.48,132.945,86.483,1,1,1,0
2013-04-20,1265497456,114.48,0.11,0.0572,1.19,6887.0,20.546,8974296,7977940,7176655,4867108,8834439,8451097,7207178,8974296,8561730,8194605,7676363,5840570,3616489,1.505,1.442,0.465,100.0,99.185,95.245,176.17,65002587737525.0,60239166812288.0,40521346983024.0,65020008469174.0,63878563658389.0,59195518063539.0,45339320184386.0,62755459372970.0,49041470972535.0,12413472453200.0,31265747259647.0,3.8523574586589e+25,2.4438673792603e+26,1.462,5988.0,5650.0,7293.0,5099.0,6263.0,6207.0,6721.0,6825.0,5530.0,6323.0,6454.0,7332.0,6024.0,4565.0,4391660.0,0.141,1.387,0.386,52.44,196.525,170504642,180359331,1.105,0.099,0.1,0.094,0.103,0.098,2.802,1.873,53.464,54.16,87.82,0.053,0.028,0.053,0.054,0.049,0.052,0.041,0.05,1.177,2.704,58.233,646.552,8.782,8.625,2.073,1163521921,1021666177,1285931883,596110754,1170097628,1124914017,1155798712,1079903169,1200115025,1072042161,1139098610,1211216981,723430795,896047453,566368880,1101715612,164654860708931584,1.3083802872558643e+17,2.007252594814136e+17,2.914,1.794,57.896,61.377,672.673,3420,2249,2469,5628.0,3581.0,7919161,4516867,0.558,87.941,89.097,56.532,74.449,90.185,2033.0,3.312,219.877,1.311,1.349,1.316,1.265,1.38,1.367,1.33,1.232,1.318,1.414,1.383,1.353,1.295,0.565,0.512,0.573,0.065,0.604,171107,169930,159026,173304,171115,171883,174812,164212,50928,648423523,0.229,55402,55529,56931,53871,14961,55956096,0.171,50079,22905,114538059,131164512,20.466,20.405,20.159,19.934,19.549,20.481,20.387,20.235,20.004,19.717,20.486,20.309,19.701,0.688,1.165,1.329,0.118,0.061,68.447,55.163,6.916,91813,75804,105.286,116.643,54.512,105.881,101.875,65.948,108.586,97.039,103.222,109.969,73.899,65.561,81.026,99.145,1365.0,1075.0,1641.0,2.876,1.716,57.759,78.906,646.552,114.295,126.316,83.838,0,1,0,0
2013-04-21,1263886915,114.295,0.0854,0.0571,0.745,6616.0,20.52,8974296,8070890,7314210,4930717,8904367,8581897,7321185,8974296,8734584,8327453,7792340,5930837,3700845,1.514,1.45,0.477,100.0,99.185,95.245,176.17,65993360293655.0,60968235219997.0,41118194853750.0,67910213960300.0,65572199228427.0,60317151119677.0,46025946783271.0,63809760251770.0,49833987092330.0,13546098021411.0,31938321690919.0,4.5874192901418e+25,2.5501409810816e+26,1.45,6567.0,5770.0,7281.0,5147.0,6440.0,6309.0,6707.0,6812.0,5553.0,6637.0,6338.0,7289.0,6057.0,4312.0,4328140.0,-0.036,1.317,0.397,52.127,187.128,166175735,179737939,1.138,0.098,0.096,0.093,0.096,0.095,2.693,1.886,50.91,52.566,15.694,0.056,0.029,0.055,0.057,0.051,0.051,0.041,0.049,1.002,2.602,58.207,622.331,8.752,8.612,2.027,1236171281,1057485969,1264565726,608275600,1216992271,1159657241,1170210473,1091773088,1250297522,1132597346,1136159281,1219319236,707565056,902231791,545274512,1094836167,158749203369836800,1.251620769758958e+17,2.0350555102146336e+17,2.803,1.811,57.858,61.348,647.638,3450,2255,2486,5622.0,3573.0,7901506,4437163,0.591,88.629,87.034,56.907,75.364,90.216,2035.0,3.152,242.238,1.176,1.309,1.301,1.263,1.221,1.284,1.293,1.221,1.035,1.238,1.302,1.316,1.284,0.752,0.599,0.607,0.09,0.597,170853,166905,158235,149261,159183,164776,171712,163377,51352,659266466,0.22,53792,55570,56100,53655,14811,54845113,0.157,50093,22713,125330013,128967048,20.497,20.458,20.213,19.973,19.564,20.501,20.42,20.273,20.037,19.735,20.513,20.357,19.722,0.713,1.16,1.341,0.127,0.065,67.578,54.906,6.992,86328,75868,111.825,114.659,55.606,110.088,104.98,67.01,113.091,102.484,102.909,110.665,72.54,64.134,81.564,98.471,1316.0,1028.0,1663.0,2.766,1.733,57.711,73.86,622.331,113.535,124.045,83.858,0,1,1,0
2013-04-22,1255982265,113.535,0.112,0.0568,1.204,6062.0,20.518,8974296,8163840,7451765,4994325,8939332,8679996,7427838,8974296,8860963,8447907,7899442,6019707,3779040,1.517,1.457,0.488,100.0,99.185,95.245,176.17,66648016392660.0,61639328267843.0,41682636384017.0,69060990209117.0,66497681858713.0,61104000657476.0,46608086831014.0,64554604363742.0,50523989819842.0,13770766357760.0,32339662703921.0,4.7408501520006e+25,2.6146344595084e+26,1.439,6522.0,5798.0,7262.0,5183.0,6251.0,6247.0,6621.0,6764.0,5565.0,6384.0,6175.0,7210.0,6077.0,3277.0,4274100.0,-0.188,1.246,0.407,51.492,117.683,166759880,180049290,1.168,0.102,0.1,0.094,0.103,0.1,2.592,1.898,53.423,54.059,76.618,0.057,0.029,0.056,0.057,0.053,0.051,0.041,0.048,0.872,2.506,58.1,582.217,8.745,8.626,2.014,1261788879,1099600579,1225708079,620254784,1236487268,1183738497,1181646712,1102367228,1260203013,1182221420,1135014819,1225738880,687220969,907667271,560218089,1078126516,136767517879965952,1.1806816513324902e+17,2.0596496879759168e+17,2.698,1.826,57.667,61.204,606.18,3524,2293,2533,5622.0,3591.0,7900785,4340840,0.624,90.088,86.819,57.534,78.334,90.534,2049.0,2.998,156.784,1.047,1.311,1.309,1.266,1.217,1.273,1.287,1.221,1.049,1.2,1.288,1.31,1.282,0.669,0.598,0.595,0.089,0.59,171582,165624,157989,140777,155112,161652,170176,163074,51323,658514223,0.209,52751,55608,55515,53510,14705,54062018,0.139,50282,22695,127841012,128769777,20.528,20.478,20.273,20.012,19.578,20.509,20.445,20.306,20.068,19.752,20.524,20.398,19.743,0.736,1.174,1.3,0.136,0.068,67.509,54.886,6.765,87675,76407,114.103,111.086,56.683,111.811,107.118,68.033,113.945,106.938,102.759,111.208,67.291,62.306,82.035,96.892,1132.0,970.5,1682.0,2.661,1.749,57.509,78.468,582.217,120.78,130.56,83.889,1,1,1,0
