Date,difficulty-btc--trx90,hashrate-btc--trx90,sentbyaddress-btc--var30,sentbyaddress-btc--trx90,top100cap-btc--sma90,top100cap-btc--ema30,top100cap-btc--ema90,top100cap-btc--wma90,activeaddresses-btc--ema90,activeaddresses-btc--std30,activeaddresses-btc--trx90,bitcoin-price_raw_1d
2013/11/21,2.617,2.622,417614150.0,0.122,20.184,21.047,20.502,20.484,97961.0,64063.0,0.191,675.116
2013/11/22,2.622,2.617,446378347.0,0.131,20.205,21.113,20.537,20.525,99443.0,66386.0,0.201,738.639
2013/11/23,2.625,2.61,468760238.0,0.14,20.222,21.155,20.564,20.56,100574.0,67389.0,0.211,702.545
2013/11/24,2.628,2.603,463830852.0,0.149,20.239,21.194,20.59,20.593,101104.0,67081.0,0.22,723.096
2013/11/25,2.629,2.595,441350662.0,0.158,20.256,21.227,20.615,20.625,102025.0,65324.0,0.23,796.644
2013/11/26,2.628,2.586,452228364.0,0.168,20.272,21.253,20.637,20.656,103728.0,64912.0,0.24,891.298
2013/11/27,2.626,2.575,522179710.0,0.179,20.289,21.272,20.657,20.684,105827.0,68293.0,0.251,934.539
2013/11/28,2.622,2.564,575418929.0,0.191,20.307,21.295,20.679,20.713,107942.0,70968.0,0.263,981.667
2013/11/29,2.617,2.553,597458969.0,0.203,20.323,21.306,20.696,20.739,109737.0,72280.0,0.275,1052.0
2013/11/30,2.612,2.542,577881165.0,0.215,20.339,21.311,20.711,20.762,110929.0,71346.0,0.287,915.571
2013/12/01,2.606,2.531,546292065.0,0.227,20.355,21.316,20.726,20.785,112146.0,69286.0,0.298,917.898
2013/12/02,2.6,2.521,496170283.0,0.239,20.372,21.319,20.74,20.807,113594.0,66248.0,0.311,984.654
2013/12/03,2.593,2.51,447699129.0,0.252,20.387,21.322,20.754,20.829,114925.0,62907.0,0.323,1037.0
2013/12/04,2.585,2.5,434923154.0,0.264,20.404,21.324,20.767,20.85,116449.0,61646.0,0.335,991.025
2013/12/05,2.576,2.489,444133419.0,0.277,20.421,21.323,20.779,20.87,117935.0,61491.0,0.348,916.265
2013/12/06,2.567,2.478,430736770.0,0.289,20.439,21.33,20.793,20.892,119066.0,61219.0,0.36,720.715
2013/12/07,2.556,2.467,427365074.0,0.302,20.457,21.338,20.807,20.914,119766.0,60594.0,0.372,733.548
2013/12/08,2.545,2.456,449009618.0,0.313,20.476,21.342,20.821,20.935,119651.0,61728.0,0.382,856.334
2013/12/09,2.533,2.445,437561827.0,0.324,20.496,21.347,20.834,20.956,120456.0,61046.0,0.393,916.819
2013/12/10,2.52,2.435,410874674.0,0.334,20.519,21.366,20.852,20.981,121205.0,59367.0,0.403,887.697
2013/12/11,2.509,2.424,370463908.0,0.344,20.543,21.396,20.873,21.01,121902.0,57473.0,0.413,853.621
2013/12/12,2.498,2.414,355722777.0,0.354,20.569,21.426,20.895,21.039,122098.0,56308.0,0.422,870.134
2013/12/13,2.488,2.404,342934025.0,0.362,20.596,21.458,20.917,21.069,122624.0,54974.0,0.431,854.784
2013/12/14,2.478,2.395,345687064.0,0.371,20.622,21.484,20.938,21.096,123184.0,54310.0,0.439,834.51
2013/12/15,2.468,2.386,345379889.0,0.379,20.648,21.506,20.958,21.123,123582.0,52757.0,0.447,774.416
2013/12/16,2.458,2.378,304065770.0,0.386,20.675,21.527,20.977,21.149,124771.0,48738.0,0.454,673.001
2013/12/17,2.448,2.37,265649649.0,0.393,20.701,21.547,20.995,21.174,125519.0,44299.0,0.462,554.522
2013/12/18,2.438,2.363,269409011.0,0.401,20.727,21.565,21.014,21.199,126744.0,44708.0,0.469,615.988
2013/12/19,2.427,2.357,237110504.0,0.408,20.752,21.582,21.032,21.223,127425.0,41844.0,0.476,663.529
2013/12/20,2.416,2.351,241760281.0,0.415,20.777,21.597,21.049,21.247,128000.0,41981.0,0.483,614.291
2013/12/21,2.405,2.345,258499229.0,0.421,20.803,21.605,21.064,21.268,127987.0,42716.0,0.489,634.818
2013/12/22,2.396,2.339,283816323.0,0.426,20.828,21.61,21.077,21.287,127901.0,44664.0,0.494,650.085
2013/12/23,2.388,2.333,297891612.0,0.431,20.854,21.614,21.09,21.305,128441.0,44627.0,0.499,670.728
2013/12/24,2.38,2.327,290249435.0,0.435,20.88,21.62,21.104,21.324,128487.0,44063.0,0.503,670.394
2013/12/25,2.374,2.321,294821863.0,0.439,20.901,21.601,21.109,21.334,128525.0,44940.0,0.507,730.449
2013/12/26,2.367,2.315,292113512.0,0.442,20.923,21.582,21.113,21.343,128396.0,46154.0,0.51,753.055
2013/12/27,2.361,2.309,253103416.0,0.445,20.944,21.564,21.118,21.351,128352.0,44740.0,0.512,738.125
2013/12/28,2.354,2.302,223227643.0,0.447,20.964,21.548,21.122,21.359,128079.0,43329.0,0.514,729.759
2013/12/29,2.347,2.294,214234168.0,0.448,20.984,21.53,21.125,21.366,128105.0,41755.0,0.515,760.719
2013/12/30,2.34,2.286,211945777.0,0.449,21.005,21.518,21.13,21.374,128646.0,41452.0,0.516,756.614
2013/12/31,2.333,2.278,216088848.0,0.45,21.023,21.504,21.133,21.38,128438.0,42385.0,0.517,771.144
2014/01/01,2.325,2.27,232824833.0,0.45,21.036,21.475,21.132,21.381,127752.0,44657.0,0.517,779.773
2014/01/02,2.317,2.263,214027257.0,0.45,21.05,21.449,21.131,21.382,127972.0,43436.0,0.516,793.629
2014/01/03,2.311,2.255,185886113.0,0.45,21.064,21.426,21.13,21.383,128305.0,40816.0,0.516,834.69
2014/01/04,2.304,2.246,148551025.0,0.449,21.078,21.408,21.13,21.385,128048.0,38886.0,0.515,877.685
2014/01/05,2.298,2.237,136314700.0,0.448,21.092,21.388,21.129,21.385,128227.0,37408.0,0.513,961.717
2014/01/06,2.292,2.23,140095037.0,0.448,21.107,21.372,21.129,21.386,129341.0,39817.0,0.513,914.81
2014/01/07,2.286,2.223,130759318.0,0.447,21.122,21.357,21.13,21.387,129631.0,38636.0,0.511,848.331
2014/01/08,2.28,2.216,128059891.0,0.446,21.137,21.338,21.128,21.386,130023.0,38313.0,0.51,849.84
2014/01/09,2.273,2.209,125056888.0,0.444,21.15,21.322,21.127,21.385,130113.0,38060.0,0.509,846.22
2014/01/10,2.266,2.204,122584665.0,0.443,21.164,21.306,21.126,21.383,130055.0,38043.0,0.507,899.476
2014/01/11,2.258,2.198,123385582.0,0.441,21.177,21.291,21.125,21.381,130055.0,38068.0,0.505,893.878
2014/01/12,2.25,2.193,128607045.0,0.439,21.19,21.276,21.124,21.378,129768.0,38828.0,0.502,837.415
2014/01/13,2.242,2.189,129485651.0,0.437,21.203,21.26,21.122,21.375,130262.0,38989.0,0.5,844.33
2014/01/14,2.236,2.185,129514412.0,0.434,21.217,21.244,21.119,21.371,130290.0,39060.0,0.497,857.806
2014/01/15,2.23,2.181,118734569.0,0.432,21.231,21.234,21.118,21.368,130350.0,36265.0,0.495,854.108
2014/01/16,2.225,2.178,109354260.0,0.429,21.246,21.23,21.12,21.366,130397.0,35365.0,0.492,822.71
2014/01/17,2.22,2.175,67957567.0,0.426,21.261,21.231,21.122,21.366,130374.0,31180.0,0.489,836.905
2014/01/18,2.214,2.171,60554117.0,0.423,21.276,21.231,21.125,21.366,129852.0,31461.0,0.485,842.293
2014/01/19,2.209,2.166,60922926.0,0.419,21.292,21.232,21.128,21.365,129392.0,31577.0,0.481,886.057
2014/01/20,2.204,2.162,71065369.0,0.416,21.309,21.233,21.13,21.364,130485.0,35930.0,0.477,863.039
2014/01/21,2.198,2.157,87358886.0,0.413,21.327,21.234,21.133,21.363,131128.0,37035.0,0.474,852.448
2014/01/22,2.192,2.152,94598859.0,0.41,21.344,21.234,21.135,21.361,131609.0,37070.0,0.471,837.897
2014/01/23,2.185,2.147,95800991.0,0.407,21.35,21.233,21.137,21.358,132020.0,37498.0,0.468,808.157
2014/01/24,2.179,2.142,97324359.0,0.404,21.358,21.246,21.143,21.36,132253.0,37565.0,0.465,829.446
2014/01/25,2.173,2.137,98045271.0,0.401,21.366,21.257,21.149,21.361,132137.0,37406.0,0.461,861.16
2014/01/26,2.168,2.132,98123590.0,0.398,21.374,21.269,21.156,21.363,131993.0,37433.0,0.458,859.05
2014/01/27,2.163,2.127,99158767.0,0.395,21.382,21.284,21.163,21.366,132840.0,38786.0,0.454,798.213
2014/01/28,2.159,2.121,100868141.0,0.392,21.39,21.298,21.171,21.368,133399.0,39401.0,0.451,825.551
2014/01/29,2.154,2.115,101413882.0,0.389,21.398,21.309,21.177,21.37,133572.0,39046.0,0.448,812.648
2014/01/30,2.15,2.109,102883894.0,0.386,21.406,21.321,21.184,21.372,133973.0,38745.0,0.445,824.542
2014/01/31,2.145,2.102,90320390.0,0.384,21.414,21.332,21.191,21.374,134305.0,35696.0,0.442,838.57
2014/02/01,2.14,2.096,90836992.0,0.381,21.422,21.347,21.199,21.377,134321.0,35737.0,0.439,835.689
2014/02/02,2.134,2.09,89353072.0,0.379,21.425,21.363,21.208,21.381,134347.0,35763.0,0.435,816.934
2014/02/03,2.128,2.085,90084803.0,0.376,21.427,21.377,21.216,21.384,135186.0,36488.0,0.432,817.692
2014/02/04,2.122,2.079,110799652.0,0.374,21.431,21.403,21.229,21.392,135933.0,37693.0,0.429,830.298
2014/02/05,2.115,2.073,111870017.0,0.372,21.429,21.392,21.229,21.388,136393.0,35675.0,0.427,800.337
2014/02/06,2.11,2.067,125248199.0,0.371,21.426,21.381,21.228,21.383,136988.0,36472.0,0.424,727.901
2014/02/07,2.104,2.061,142318556.0,0.369,21.423,21.368,21.228,21.378,137615.0,37330.0,0.422,696.661
2014/02/08,2.099,2.055,143667692.0,0.368,21.42,21.357,21.227,21.373,137850.0,37195.0,0.419,676.229
2014/02/09,2.094,2.049,143321865.0,0.366,21.418,21.347,21.226,21.368,137660.0,37096.0,0.417,659.682
2014/02/10,2.089,2.042,141856369.0,0.365,21.414,21.332,21.224,21.362,138403.0,37963.0,0.414,661.433
2014/02/11,2.083,2.035,130613092.0,0.363,21.412,21.319,21.222,21.355,138766.0,36578.0,0.412,634.091
2014/02/12,2.078,2.027,125696702.0,0.362,21.41,21.308,21.22,21.35,140444.0,44033.0,0.41,574.95
2014/02/13,2.072,2.019,122323867.0,0.36,21.408,21.299,21.219,21.344,140963.0,43870.0,0.408,547.519
2014/02/14,2.065,2.012,128496563.0,0.359,21.406,21.292,21.218,21.339,141762.0,44461.0,0.407,587.908
2014/02/15,2.058,2.005,120541252.0,0.357,21.404,21.283,21.217,21.334,141954.0,43903.0,0.405,633.999
2014/02/16,2.051,1.998,121174619.0,0.356,21.402,21.277,21.216,21.329,141640.0,44022.0,0.403,630.288
2014/02/17,2.044,1.991,99844400.0,0.354,21.399,21.274,21.217,21.325,142492.0,41786.0,0.401,628.232
2014/02/18,2.038,1.985,80399591.0,0.352,21.399,21.28,21.22,21.325,142838.0,38216.0,0.4,622.409
2014/02/19,2.032,1.979,101609867.0,0.351,21.398,21.282,21.222,21.323,143602.0,38094.0,0.398,597.613
2014/02/20,2.026,1.974,127689573.0,0.35,21.39,21.287,21.225,21.322,144425.0,39123.0,0.397,565.081
2014/02/21,2.02,1.968,154560238.0,0.35,21.386,21.292,21.228,21.321,145179.0,39875.0,0.395,578.305
2014/02/22,2.014,1.962,152903169.0,0.349,21.382,21.299,21.232,21.322,145417.0,39788.0,0.394,618.523
2014/02/23,2.008,1.956,158614793.0,0.349,21.379,21.305,21.235,21.322,145801.0,39419.0,0.393,570.345
2014/02/24,2.001,1.951,187857263.0,0.349,21.374,21.303,21.236,21.32,147325.0,42601.0,0.392,499.8
2014/02/25,1.995,1.945,242646772.0,0.35,21.368,21.28,21.23,21.31,148686.0,43779.0,0.391,572.999
2014/02/26,1.988,1.938,272681567.0,0.352,21.361,21.266,21.226,21.303,149845.0,45734.0,0.391,580.375
2014/02/27,1.98,1.932,278212624.0,0.353,21.357,21.25,21.221,21.296,150616.0,46189.0,0.391,567.657
2014/02/28,1.973,1.926,271488519.0,0.355,21.352,21.232,21.216,21.287,151626.0,46484.0,0.391,560.083
2014/03/01,1.967,1.92,274882969.0,0.356,21.347,21.215,21.21,21.279,152289.0,46339.0,0.391,561.09
2014/03/02,1.96,1.914,272641271.0,0.357,21.343,21.199,21.205,21.271,152448.0,45891.0,0.391,604.807
2014/03/03,1.955,1.907,316565693.0,0.359,21.338,21.181,21.199,21.261,154315.0,50200.0,0.392,677.606
2014/03/04,1.949,1.899,372825530.0,0.362,21.334,21.171,21.195,21.255,156034.0,52624.0,0.393,662.002
2014/03/05,1.944,1.891,388010161.0,0.364,21.332,21.166,21.193,21.249,157047.0,53433.0,0.394,661.353
2014/03/06,1.939,1.883,399500083.0,0.367,21.328,21.163,21.191,21.244,157899.0,53769.0,0.395,642.185
2014/03/07,1.933,1.876,399000262.0,0.37,21.311,21.078,21.162,21.212,158408.0,53209.0,0.396,619.677
2014/03/08,1.927,1.868,398653919.0,0.373,21.294,21.001,21.134,21.181,158695.0,52982.0,0.397,627.479
2014/03/09,1.922,1.86,398345827.0,0.375,21.275,20.918,21.102,21.146,159024.0,52787.0,0.398,630.301
2014/03/10,1.915,1.852,387451767.0,0.377,21.246,20.799,21.058,21.097,160104.0,52490.0,0.398,625.927
2014/03/11,1.909,1.844,346425469.0,0.38,21.216,20.688,21.014,21.05,160779.0,48889.0,0.399,636.984
2014/03/12,1.902,1.836,340250129.0,0.382,21.185,20.585,20.972,21.003,161720.0,49215.0,0.4,638.79
2014/03/13,1.895,1.828,327865104.0,0.384,21.154,20.49,20.931,20.958,162424.0,48082.0,0.401,632.924
2014/03/14,1.888,1.82,308636810.0,0.386,21.123,20.401,20.891,20.913,163082.0,46898.0,0.402,631.464
2014/03/15,1.882,1.811,326176891.0,0.388,21.093,20.318,20.852,20.869,162727.0,48292.0,0.402,631.648
2014/03/16,1.875,1.803,359688774.0,0.388,21.063,20.24,20.814,20.825,162241.0,50734.0,0.402,625.026
2014/03/17,1.868,1.795,349589306.0,0.389,21.033,20.167,20.776,20.782,162841.0,49310.0,0.402,613.511
2014/03/18,1.861,1.786,330611481.0,0.389,21.002,20.099,20.74,20.74,162406.0,47223.0,0.401,613.783
2014/03/19,1.854,1.777,317763521.0,0.389,20.971,20.031,20.703,20.697,162468.0,47725.0,0.4,596.009
2014/03/20,1.847,1.768,315854030.0,0.388,20.941,19.969,20.667,20.655,162565.0,47193.0,0.399,582.231
2014/03/21,1.839,1.759,316346803.0,0.388,20.912,19.912,20.632,20.614,163165.0,47153.0,0.398,563.348
2014/03/22,1.831,1.75,326449410.0,0.387,20.883,19.859,20.598,20.574,163309.0,47458.0,0.397,564.372
2014/03/23,1.822,1.742,350983005.0,0.386,20.854,19.809,20.565,20.535,163006.0,49076.0,0.396,563.641
2014/03/24,1.813,1.735,346519388.0,0.385,20.825,19.763,20.532,20.496,163662.0,48073.0,0.394,577.854
2014/03/25,1.805,1.728,347350928.0,0.384,20.799,19.714,20.499,20.456,163735.0,47847.0,0.393,579.582
2014/03/26,1.797,1.721,333260721.0,0.382,20.774,19.67,20.467,20.417,163859.0,46821.0,0.391,543.197
2014/03/27,1.789,1.713,304619270.0,0.381,20.749,19.632,20.436,20.38,164284.0,45842.0,0.39,502.664
2014/03/28,1.782,1.707,292930163.0,0.38,20.726,19.606,20.41,20.347,164697.0,45311.0,0.388,499.324
2014/03/29,1.774,1.701,309983238.0,0.379,20.704,19.583,20.384,20.314,164279.0,47136.0,0.386,469.428
2014/03/30,1.767,1.694,337147058.0,0.377,20.68,19.559,20.359,20.282,164337.0,47014.0,0.384,457.005
2014/03/31,1.759,1.687,335318927.0,0.375,20.658,19.542,20.335,20.251,164469.0,47129.0,0.382,476.297
2014/04/01,1.752,1.681,332571892.0,0.374,20.638,19.526,20.312,20.221,164803.0,46548.0,0.379,466.322
2014/04/02,1.744,1.674,293285963.0,0.372,20.619,19.516,20.292,20.193,165135.0,41398.0,0.377,434.951
2014/04/03,1.736,1.669,236363771.0,0.37,20.6,19.503,20.27,20.165,165212.0,36249.0,0.375,444.394
2014/04/04,1.728,1.664,216875940.0,0.368,20.578,19.487,20.248,20.135,165497.0,34943.0,0.373,451.812
2014/04/05,1.72,1.66,202497041.0,0.366,20.558,19.469,20.225,20.105,165244.0,34888.0,0.37,459.325
2014/04/06,1.713,1.655,194402381.0,0.364,20.537,19.456,20.204,20.076,165651.0,34975.0,0.368,454.031
2014/04/07,1.706,1.65,189875719.0,0.362,20.516,19.444,20.183,20.048,165508.0,35366.0,0.365,451.41
2014/04/08,1.7,1.645,189605847.0,0.36,20.495,19.429,20.162,20.02,165509.0,35482.0,0.362,447.11
2014/04/09,1.694,1.64,195513722.0,0.358,20.475,19.415,20.141,19.992,165811.0,33127.0,0.359,407.703
2014/04/10,1.689,1.634,200614206.0,0.356,20.453,19.399,20.12,19.963,166189.0,32658.0,0.357,403.328
2014/04/11,1.684,1.629,185825646.0,0.354,20.432,19.383,20.098,19.934,166264.0,30486.0,0.354,425.31
2014/04/12,1.678,1.623,185184996.0,0.352,20.411,19.367,20.077,19.906,165517.0,32272.0,0.351,415.876
2014/04/13,1.673,1.618,188945252.0,0.349,20.389,19.352,20.056,19.878,165675.0,31113.0,0.348,445.898
2014/04/14,1.667,1.613,192903296.0,0.347,20.369,19.339,20.036,19.85,166063.0,30536.0,0.345,487.666
2014/04/15,1.662,1.609,182798329.0,0.345,20.347,19.325,20.016,19.823,166788.0,30399.0,0.342,517.354
2014/04/16,1.656,1.605,184026445.0,0.343,20.324,19.313,19.997,19.797,167190.0,30083.0,0.339,505.461
2014/04/17,1.65,1.6,166686347.0,0.341,20.301,19.299,19.977,19.77,166982.0,28676.0,0.337,485.296
2014/04/18,1.645,1.596,165260051.0,0.338,20.276,19.283,19.957,19.742,166597.0,29692.0,0.333,490.961
2014/04/19,1.64,1.591,170716588.0,0.336,20.252,19.268,19.937,19.715,166038.0,31563.0,0.33,501.271
2014/04/20,1.635,1.587,176860137.0,0.333,20.228,19.254,19.918,19.689,165999.0,30772.0,0.327,498.97
2014/04/21,1.63,1.583,180544596.0,0.33,20.203,19.24,19.898,19.663,165480.0,32271.0,0.323,491.704
2014/04/22,1.625,1.579,177535808.0,0.327,20.178,19.224,19.879,19.636,165879.0,31914.0,0.32,486.543
2014/04/23,1.621,1.575,178279504.0,0.324,20.156,19.222,19.863,19.614,165678.0,31040.0,0.316,487.399
2014/04/24,1.616,1.571,178939102.0,0.321,20.131,19.222,19.849,19.594,165736.0,31035.0,0.313,464.777
2014/04/25,1.611,1.566,180856789.0,0.318,20.106,19.219,19.835,19.573,166093.0,31409.0,0.309,456.496
2014/04/26,1.606,1.561,181120241.0,0.315,20.081,19.217,19.82,19.553,165416.0,33167.0,0.306,450.932
2014/04/27,1.6,1.556,189915366.0,0.312,20.055,19.215,19.806,19.533,165560.0,32701.0,0.302,435.888
2014/04/28,1.595,1.551,182784630.0,0.308,20.03,19.215,19.793,19.514,165604.0,31731.0,0.298,443.354
2014/04/29,1.589,1.545,165813144.0,0.305,20.004,19.209,19.779,19.495,165696.0,31739.0,0.295,444.261
2014/04/30,1.584,1.54,164212506.0,0.302,19.978,19.204,19.764,19.476,165705.0,31730.0,0.291,453.541
2014/05/01,1.578,1.534,160408944.0,0.299,19.952,19.201,19.751,19.457,165462.0,31735.0,0.288,448.574
2014/05/02,1.573,1.529,160280352.0,0.295,19.924,19.194,19.736,19.438,164985.0,32395.0,0.284,439.48
2014/05/03,1.569,1.524,192457779.0,0.291,19.896,19.187,19.722,19.42,163932.0,36746.0,0.28,434.535
2014/05/04,1.564,1.518,214159590.0,0.287,19.869,19.181,19.708,19.402,163773.0,36440.0,0.275,431.727
2014/05/05,1.559,1.511,215818680.0,0.283,19.839,19.176,19.695,19.386,163430.0,36695.0,0.271,427.341
2014/05/06,1.554,1.505,217346017.0,0.279,19.815,19.172,19.682,19.37,163539.0,35942.0,0.267,435.189
2014/05/07,1.549,1.498,217964813.0,0.275,19.792,19.168,19.67,19.354,163502.0,35922.0,0.263,440.75
2014/05/08,1.544,1.492,217684926.0,0.271,19.769,19.166,19.658,19.34,163574.0,35939.0,0.259,443.871
2014/05/09,1.538,1.486,205904730.0,0.267,19.746,19.163,19.646,19.326,163568.0,35405.0,0.255,449.566
2014/05/10,1.533,1.48,196794903.0,0.263,19.723,19.162,19.635,19.312,162953.0,35755.0,0.251,442.545
2014/05/11,1.527,1.474,201287378.0,0.259,19.701,19.16,19.624,19.299,163010.0,35645.0,0.247,438.129
2014/05/12,1.521,1.468,195739104.0,0.255,19.679,19.158,19.613,19.287,162829.0,34167.0,0.243,437.341
2014/05/13,1.515,1.461,195311614.0,0.251,19.656,19.155,19.602,19.274,162537.0,34131.0,0.239,441.538
2014/05/14,1.51,1.455,171782699.0,0.247,19.633,19.153,19.592,19.263,162501.0,33053.0,0.235,445.787
2014/05/15,1.504,1.449,166535888.0,0.243,19.611,19.152,19.582,19.252,162821.0,30384.0,0.231,444.766
2014/05/16,1.498,1.444,160982117.0,0.239,19.588,19.152,19.572,19.242,162660.0,28794.0,0.227,446.281
2014/05/17,1.493,1.438,167487957.0,0.235,19.566,19.152,19.563,19.232,162348.0,28992.0,0.223,445.298
2014/05/18,1.487,1.433,169650289.0,0.231,19.543,19.152,19.554,19.223,162686.0,29706.0,0.219,445.022
2014/05/19,1.481,1.428,170984601.0,0.227,19.518,19.152,19.545,19.214,163189.0,30519.0,0.216,465.278
2014/05/20,1.475,1.423,191806845.0,0.224,19.494,19.151,19.536,19.206,163803.0,32482.0,0.212,492.31
2014/05/21,1.469,1.418,190330239.0,0.22,19.469,19.151,19.528,19.198,163675.0,31772.0,0.209,509.156
2014/05/22,1.463,1.412,171433458.0,0.217,19.445,19.151,19.519,19.191,163664.0,30692.0,0.206,529.149
2014/05/23,1.456,1.407,183970071.0,0.214,19.42,19.149,19.511,19.184,163946.0,31167.0,0.203,519.347
2014/05/24,1.45,1.402,200770513.0,0.21,19.402,19.191,19.517,19.193,163093.0,33641.0,0.199,559.931
2014/05/25,1.444,1.396,191608439.0,0.207,19.386,19.23,19.523,19.201,163628.0,34172.0,0.196,580.277
2014/05/26,1.438,1.391,191651577.0,0.204,19.373,19.267,19.529,19.21,163792.0,33107.0,0.193,573.388
2014/05/27,1.433,1.386,195699279.0,0.201,19.359,19.301,19.535,19.22,164131.0,33518.0,0.19,571.987
2014/05/28,1.427,1.381,215876743.0,0.198,19.345,19.334,19.541,19.23,164576.0,34451.0,0.188,566.816
2014/05/29,1.422,1.375,219991911.0,0.196,19.332,19.364,19.547,19.24,164737.0,34522.0,0.185,593.201
2014/05/30,1.417,1.37,218328070.0,0.193,19.319,19.391,19.552,19.25,164467.0,34661.0,0.182,619.564
2014/05/31,1.413,1.364,220493978.0,0.191,19.306,19.417,19.557,19.26,164076.0,34997.0,0.18,644.487
2014/06/01,1.408,1.359,218416612.0,0.188,19.294,19.442,19.563,19.271,164675.0,35943.0,0.177,635.862
2014/06/02,1.403,1.353,191523928.0,0.186,19.28,19.465,19.568,19.282,164912.0,31871.0,0.175,664.422
2014/06/03,1.397,1.349,179875096.0,0.184,19.266,19.487,19.573,19.294,165409.0,32715.0,0.172,641.523
2014/06/04,1.392,1.345,182019485.0,0.182,19.252,19.511,19.58,19.307,165545.0,32083.0,0.17,651.272
2014/06/05,1.387,1.34,190789982.0,0.18,19.252,19.535,19.586,19.321,165950.0,32668.0,0.168,654.137
2014/06/06,1.382,1.336,191681399.0,0.178,19.251,19.553,19.591,19.333,166137.0,32700.0,0.166,650.778
2014/06/07,1.377,1.331,196593425.0,0.177,19.253,19.571,19.596,19.346,165573.0,34136.0,0.164,652.884
2014/06/08,1.373,1.326,201779269.0,0.175,19.261,19.586,19.601,19.358,165750.0,34194.0,0.162,648.195
2014/06/09,1.368,1.321,191747262.0,0.173,19.269,19.601,19.606,19.37,165765.0,32126.0,0.16,650.767
2014/06/10,1.364,1.316,170874470.0,0.171,19.277,19.617,19.611,19.383,166060.0,32345.0,0.158,642.504
2014/06/11,1.36,1.311,169921978.0,0.169,19.286,19.635,19.618,19.396,166253.0,31997.0,0.156,621.319
2014/06/12,1.355,1.306,166374390.0,0.167,19.295,19.653,19.624,19.41,166457.0,31199.0,0.154,595.946
2014/06/13,1.351,1.301,166708137.0,0.166,19.304,19.669,19.63,19.423,166622.0,31031.0,0.152,575.029
2014/06/14,1.346,1.296,167059165.0,0.164,19.313,19.686,19.637,19.437,166252.0,31816.0,0.15,565.303
2014/06/15,1.342,1.292,170600751.0,0.162,19.322,19.702,19.643,19.451,166481.0,31460.0,0.149,596.048
2014/06/16,1.337,1.288,155653883.0,0.16,19.331,19.716,19.649,19.464,166734.0,30477.0,0.147,596.985
2014/06/17,1.332,1.284,151106252.0,0.159,19.341,19.728,19.655,19.477,167146.0,30815.0,0.145,607.673
2014/06/18,1.327,1.281,151197013.0,0.157,19.35,19.741,19.661,19.49,167171.0,30398.0,0.144,603.129
2014/06/19,1.323,1.278,143342454.0,0.156,19.36,19.755,19.667,19.503,166993.0,29756.0,0.142,590.957
2014/06/20,1.319,1.276,142210708.0,0.154,19.369,19.768,19.674,19.516,166742.0,29899.0,0.14,589.485
2014/06/21,1.315,1.274,145563656.0,0.153,19.379,19.78,19.68,19.529,166462.0,30353.0,0.138,598.9
2014/06/22,1.311,1.273,144738555.0,0.151,19.389,19.792,19.686,19.542,166853.0,30712.0,0.137,589.476
2014/06/23,1.307,1.271,112781302.0,0.149,19.398,19.793,19.689,19.551,166783.0,25967.0,0.135,585.681
2014/06/24,1.303,1.27,113769734.0,0.148,19.403,19.773,19.684,19.553,166986.0,25331.0,0.133,568.912
2014/06/25,1.3,1.27,116431551.0,0.146,19.407,19.754,19.68,19.554,167177.0,25391.0,0.132,569.836
2014/06/26,1.296,1.269,113001644.0,0.145,19.41,19.735,19.675,19.556,167008.0,25526.0,0.13,583.871
2014/06/27,1.292,1.268,102015250.0,0.143,19.412,19.718,19.67,19.557,167033.0,24994.0,0.129,596.82
2014/06/28,1.288,1.267,108903437.0,0.142,19.415,19.701,19.666,19.558,166524.0,26649.0,0.127,594.664
2014/06/29,1.284,1.267,119023673.0,0.14,19.416,19.684,19.661,19.558,166686.0,25996.0,0.125,620.059
2014/06/30,1.281,1.267,117043123.0,0.139,19.418,19.669,19.656,19.559,167045.0,24982.0,0.124,649.274
2014/07/01,1.279,1.265,125448805.0,0.137,19.42,19.662,19.654,19.562,167476.0,24521.0,0.122,645.747
2014/07/02,1.277,1.264,127868532.0,0.136,19.423,19.656,19.652,19.566,167802.0,24823.0,0.121,643.645
