Date,difficulty-btc--trx14,difficulty-btc--trx30,difficulty-btc--trx90,difficulty-btc--rsi30,difficulty-btc--rsi90,hashrate-btc--trx90,mining_profitability-btc--trx7,mining_profitability-btc--trx90,transactionfees-btc--trx14,confirmationtime-btc--trx90,marketcap-btc--trx14,transactionvalue-btc--trx30,transactionvalue-btc--roc90,fee_to_reward-btc--trx30,size-btc--trx30,transactions-btc--std14,transactions-btc--var30,transactions-btc--trx14,transactions-btc--trx30,transactions-btc--trx90,sentbyaddress-btc--trx7,sentbyaddress-btc--trx90,top100cap-btc--sma14,top100cap-btc--sma90,top100cap-btc--ema14,top100cap-btc--ema30,top100cap-btc--ema90,top100cap-btc--wma14,top100cap-btc--wma90,top100cap-btc--std14,top100cap-btc--trx14,activeaddresses-btc--trx7,activeaddresses-btc--trx90,price-btc--trx30,price-btc--rsi90,bitcoin-price_raw_7d
2017/01/04,0.371,0.347,0.237,98.275,93.625,0.249,1.401,-0.295,1.261,-0.01,0.997,-0.143,59.086,0.26,0.054,86782.0,1293714585.0,-0.054,0.138,0.142,0.06,0.152,18.529,18.632,18.563,18.557,18.624,18.57,18.602,0.173,-0.008,0.043,0.163,0.481,74.679,843.358
2017/01/05,0.36,0.347,0.238,98.275,93.625,0.25,1.278,-0.291,1.503,-0.01,1.047,-0.072,98.312,0.275,0.055,84371.0,1235209762.0,-0.005,0.137,0.143,0.28,0.152,18.548,18.632,18.579,18.565,18.626,18.591,18.604,0.179,-0.002,0.139,0.163,0.504,71.852,781.292
2017/01/06,0.348,0.346,0.239,98.275,93.625,0.252,1.164,-0.287,1.616,-0.01,1.052,0.002,41.923,0.292,0.059,91269.0,1359875334.0,0.088,0.142,0.144,0.613,0.152,18.559,18.631,18.572,18.563,18.624,18.589,18.601,0.154,0.002,0.432,0.163,0.524,62.529,805.197
2017/01/07,0.335,0.346,0.24,98.275,93.625,0.253,0.694,-0.283,1.624,-0.011,1.009,0.069,-16.072,0.309,0.065,89183.0,1359636207.0,0.151,0.146,0.145,0.67,0.152,18.572,18.629,18.572,18.563,18.622,18.59,18.6,0.116,0.005,0.58,0.163,0.536,58.419,825.581
2017/01/08,0.321,0.344,0.241,98.275,93.625,0.254,0.497,-0.28,1.556,-0.011,0.947,0.125,-18.392,0.316,0.068,77938.0,1366690847.0,0.17,0.146,0.145,0.443,0.152,18.578,18.628,18.575,18.565,18.622,18.593,18.599,0.112,0.007,0.466,0.163,0.546,60.251,816.142
2017/01/09,0.306,0.342,0.242,98.275,93.625,0.255,0.021,-0.276,1.456,-0.011,0.87,0.178,0.712,0.324,0.071,75435.0,1344849472.0,0.169,0.145,0.146,0.229,0.152,18.579,18.627,18.572,18.565,18.62,18.589,18.598,0.11,0.009,0.244,0.163,0.551,59.155,825.861
2017/01/10,0.293,0.34,0.242,98.403,93.787,0.256,-0.077,-0.272,1.334,-0.011,0.786,0.224,-12.149,0.331,0.076,77887.0,1333906626.0,0.201,0.148,0.146,0.215,0.152,18.58,18.625,18.569,18.564,18.619,18.586,18.596,0.109,0.009,0.225,0.163,0.552,59.5,873.162
2017/01/11,0.293,0.339,0.243,99.083,95.02,0.258,-0.451,-0.268,1.186,-0.012,0.686,0.287,91.696,0.338,0.08,77740.0,1345561657.0,0.234,0.152,0.147,0.174,0.152,18.578,18.624,18.562,18.561,18.617,18.577,18.594,0.113,0.009,0.107,0.163,0.55,56.294,882.986
2017/01/12,0.302,0.339,0.244,99.083,95.02,0.259,-0.817,-0.265,1.003,-0.012,0.563,0.354,77.081,0.339,0.08,77277.0,1348263833.0,0.258,0.156,0.148,0.113,0.152,18.576,18.622,18.556,18.558,18.614,18.569,18.591,0.116,0.008,-0.034,0.163,0.541,53.073,890.236
2017/01/13,0.315,0.34,0.245,99.083,95.02,0.26,-1.316,-0.262,0.81,-0.012,0.436,0.413,-31.959,0.337,0.079,77588.0,1349794716.0,0.256,0.157,0.149,0.003,0.152,18.58,18.622,18.554,18.557,18.613,18.564,18.589,0.106,0.007,-0.196,0.162,0.527,54.096,892.331
2017/01/14,0.329,0.341,0.247,99.083,95.02,0.262,-1.478,-0.259,0.627,-0.013,0.317,0.453,-35.797,0.326,0.073,78724.0,1397954320.0,0.211,0.154,0.149,-0.239,0.152,18.573,18.621,18.541,18.55,18.609,18.548,18.586,0.123,0.005,-0.415,0.162,0.512,54.943,914.851
2017/01/15,0.342,0.343,0.248,99.083,95.02,0.264,-1.607,-0.256,0.448,-0.013,0.206,0.482,17.4,0.308,0.061,60913.0,1459443462.0,0.134,0.146,0.149,-0.58,0.151,18.561,18.619,18.523,18.541,18.605,18.526,18.581,0.151,0.001,-0.651,0.161,0.494,54.472,920.879
2017/01/16,0.353,0.344,0.249,99.083,95.02,0.266,-1.657,-0.253,0.307,-0.014,0.109,0.504,1.36,0.289,0.047,61841.0,1408682840.0,0.067,0.137,0.149,-0.683,0.15,18.546,18.616,18.506,18.532,18.6,18.504,18.576,0.17,-0.003,-0.744,0.16,0.474,54.875,918.084
2017/01/17,0.361,0.346,0.25,99.083,95.02,0.268,-1.554,-0.25,0.199,-0.015,0.036,0.522,11.918,0.272,0.036,61405.0,1348385144.0,0.03,0.13,0.149,-0.551,0.15,18.527,18.614,18.491,18.523,18.596,18.484,18.571,0.174,-0.007,-0.641,0.159,0.456,56.756,906.179
2017/01/18,0.367,0.347,0.251,99.083,95.02,0.27,-1.448,-0.247,0.115,-0.015,-0.014,0.531,0.481,0.259,0.027,57206.0,1356644264.0,0.019,0.126,0.149,-0.34,0.149,18.503,18.611,18.47,18.51,18.59,18.458,18.565,0.183,-0.013,-0.39,0.159,0.438,57.131,894.156
2017/01/19,0.369,0.348,0.252,99.083,95.02,0.272,-1.084,-0.244,0.057,-0.016,-0.046,0.541,2.162,0.245,0.018,57806.0,1361252474.0,0.028,0.123,0.15,-0.06,0.149,18.478,18.608,18.451,18.499,18.584,18.435,18.559,0.173,-0.018,0.027,0.158,0.421,57.407,903.996
2017/01/20,0.367,0.348,0.253,99.083,95.02,0.274,-0.686,-0.242,0.006,-0.017,-0.063,0.552,93.563,0.228,0.006,47617.0,1305256948.0,0.047,0.122,0.15,0.205,0.148,18.463,18.606,18.435,18.488,18.579,18.415,18.553,0.186,-0.024,0.351,0.158,0.405,57.487,914.645
2017/01/21,0.363,0.349,0.254,99.083,95.02,0.276,-0.468,-0.239,-0.028,-0.018,-0.063,0.553,-16.975,0.207,-0.01,48506.0,1274184921.0,0.043,0.119,0.15,0.263,0.148,18.446,18.603,18.421,18.477,18.573,18.397,18.547,0.189,-0.029,0.475,0.157,0.391,58.337,916.865
2017/01/22,0.359,0.349,0.255,99.16,95.181,0.279,-0.305,-0.236,-0.041,-0.019,-0.051,0.54,-58.833,0.181,-0.029,52564.0,1306193729.0,0.001,0.111,0.15,0.037,0.147,18.429,18.601,18.411,18.469,18.568,18.384,18.541,0.176,-0.033,0.323,0.156,0.378,58.561,915.551
2017/01/23,0.393,0.353,0.256,99.7,97.123,0.281,-0.565,-0.234,0.022,-0.02,-0.032,0.524,-30.551,0.164,-0.043,56975.0,1319796625.0,-0.065,0.1,0.149,-0.247,0.146,18.415,18.599,18.405,18.462,18.564,18.375,18.536,0.164,-0.036,0.232,0.156,0.367,58.414,915.703
2017/01/24,0.449,0.361,0.258,99.7,97.123,0.284,-0.646,-0.232,0.16,-0.02,-0.012,0.507,-3.113,0.161,-0.05,50521.0,1102920473.0,-0.107,0.09,0.149,-0.233,0.145,18.396,18.596,18.389,18.451,18.558,18.358,18.529,0.158,-0.04,0.331,0.155,0.356,57.787,937.573
2017/01/25,0.515,0.372,0.26,99.7,97.123,0.287,-0.747,-0.229,0.291,-0.021,0.004,0.486,-22.424,0.167,-0.053,50813.0,1080873457.0,-0.108,0.084,0.149,-0.052,0.144,18.378,18.59,18.372,18.439,18.551,18.34,18.522,0.156,-0.043,0.519,0.154,0.346,57.161,969.061
2017/01/26,0.582,0.385,0.261,99.7,97.123,0.29,-0.862,-0.227,0.379,-0.022,0.02,0.465,43.271,0.176,-0.05,53947.0,1107843553.0,-0.076,0.081,0.148,0.2,0.144,18.359,18.585,18.356,18.427,18.545,18.324,18.514,0.148,-0.046,0.742,0.154,0.336,57.542,989.036
2017/01/27,0.645,0.399,0.263,99.7,97.123,0.293,-0.886,-0.225,0.464,-0.023,0.037,0.444,35.465,0.182,-0.049,54242.0,1099087613.0,-0.065,0.078,0.148,0.264,0.143,18.34,18.58,18.345,18.417,18.538,18.312,18.507,0.116,-0.049,0.868,0.154,0.327,57.951,1009.0
2017/01/28,0.7,0.413,0.265,99.7,97.123,0.296,-0.948,-0.223,0.582,-0.023,0.055,0.415,2.197,0.191,-0.047,53595.0,1114818824.0,-0.083,0.071,0.148,0.174,0.142,18.326,18.575,18.334,18.407,18.532,18.301,18.5,0.101,-0.051,0.778,0.153,0.318,58.036,1014.0
2017/01/29,0.745,0.428,0.268,99.7,97.123,0.299,-0.834,-0.222,0.713,-0.024,0.072,0.384,-0.182,0.199,-0.045,52526.0,1155856963.0,-0.122,0.061,0.147,-0.046,0.141,18.316,18.571,18.325,18.398,18.527,18.294,18.494,0.095,-0.053,0.632,0.153,0.31,57.966,1016.0
2017/01/30,0.779,0.442,0.27,99.7,97.123,0.302,-0.858,-0.22,0.875,-0.025,0.087,0.352,1.492,0.215,-0.04,54262.0,1161232499.0,-0.17,0.049,0.146,-0.207,0.14,18.307,18.566,18.317,18.389,18.521,18.287,18.487,0.086,-0.054,0.418,0.153,0.303,57.972,1017.0
2017/01/31,0.803,0.456,0.272,99.7,97.123,0.305,-0.792,-0.218,1.005,-0.025,0.107,0.319,-57.743,0.238,-0.033,56339.0,864381634.0,-0.168,0.043,0.146,-0.025,0.14,18.297,18.561,18.31,18.381,18.515,18.282,18.48,0.074,-0.054,0.272,0.152,0.297,58.821,1038.0
2017/02/01,0.815,0.47,0.275,99.7,97.123,0.309,-0.465,-0.217,1.094,-0.026,0.136,0.288,-68.374,0.261,-0.024,68105.0,1017360887.0,-0.096,0.044,0.145,0.469,0.139,18.297,18.557,18.312,18.378,18.511,18.285,18.475,0.073,-0.054,0.462,0.152,0.292,59.998,1049.0
2017/02/02,0.818,0.482,0.277,99.7,97.123,0.312,-0.401,-0.215,1.226,-0.027,0.175,0.264,-57.514,0.286,-0.015,67451.0,1022702562.0,-0.061,0.043,0.145,0.553,0.138,18.296,18.552,18.313,18.374,18.507,18.288,18.47,0.071,-0.052,0.504,0.152,0.29,60.718,1020.0
2017/02/03,0.813,0.493,0.28,99.7,97.123,0.316,-0.001,-0.214,1.349,-0.027,0.224,0.248,-55.617,0.319,-0.004,71116.0,1007686172.0,0.004,0.046,0.145,0.802,0.138,18.292,18.546,18.308,18.368,18.502,18.286,18.464,0.07,-0.05,0.533,0.152,0.29,61.415,973.244
2017/02/04,0.801,0.503,0.282,99.703,97.138,0.319,0.123,-0.212,1.446,-0.028,0.277,0.24,-55.894,0.353,0.007,70841.0,1006424927.0,0.052,0.049,0.144,0.852,0.138,18.289,18.541,18.304,18.362,18.497,18.284,18.458,0.067,-0.049,0.502,0.152,0.292,61.581,1003.0
2017/02/05,0.802,0.514,0.285,99.806,97.707,0.323,0.251,-0.21,1.504,-0.028,0.329,0.231,-45.433,0.384,0.019,67269.0,866547439.0,0.093,0.053,0.144,0.794,0.137,18.283,18.535,18.299,18.356,18.492,18.28,18.452,0.059,-0.047,0.387,0.152,0.295,61.679,999.914
2017/02/06,0.81,0.526,0.287,99.806,97.707,0.326,0.104,-0.209,1.665,-0.029,0.379,0.227,-10.979,0.426,0.032,68404.0,945514493.0,0.074,0.051,0.143,0.449,0.137,18.273,18.528,18.289,18.347,18.486,18.273,18.445,0.048,-0.046,0.21,0.152,0.3,61.7,994.654
2017/02/07,0.819,0.538,0.29,99.806,97.707,0.329,0.317,-0.207,1.785,-0.029,0.428,0.223,-10.009,0.472,0.045,71923.0,1004717677.0,0.098,0.053,0.143,0.444,0.136,18.267,18.521,18.277,18.338,18.48,18.263,18.438,0.06,-0.045,0.227,0.152,0.306,62.423,1003.0
2017/02/08,0.826,0.549,0.293,99.806,97.707,0.332,0.334,-0.206,1.859,-0.029,0.477,0.22,43.995,0.518,0.057,72227.0,1026104652.0,0.134,0.057,0.143,0.436,0.136,18.258,18.513,18.259,18.325,18.472,18.246,18.429,0.09,-0.046,0.226,0.152,0.313,62.814,1006.0
2017/02/09,0.829,0.56,0.296,99.806,97.707,0.335,0.403,-0.204,1.88,-0.029,0.513,0.23,140.351,0.562,0.069,77681.0,1106739220.0,0.208,0.067,0.143,0.599,0.136,18.248,18.506,18.24,18.312,18.464,18.227,18.421,0.114,-0.047,0.339,0.152,0.321,61.145,1023.0
2017/02/10,0.827,0.571,0.299,99.806,97.707,0.338,0.217,-0.203,1.826,-0.029,0.526,0.247,201.283,0.6,0.081,76760.0,1105032229.0,0.265,0.076,0.143,0.608,0.136,18.238,18.498,18.225,18.3,18.457,18.211,18.412,0.13,-0.049,0.297,0.152,0.326,58.677,1043.0
2017/02/11,0.82,0.58,0.302,99.806,97.707,0.341,-0.002,-0.202,1.72,-0.029,0.53,0.255,51.098,0.63,0.093,74516.0,1110842193.0,0.273,0.082,0.143,0.379,0.136,18.231,18.491,18.217,18.291,18.45,18.201,18.405,0.134,-0.05,0.119,0.152,0.331,59.74,1056.0
2017/02/12,0.808,0.588,0.306,99.806,97.707,0.344,-0.147,-0.2,1.575,-0.029,0.527,0.249,0.185,0.647,0.101,75277.0,1169666554.0,0.229,0.082,0.142,-0.064,0.135,18.224,18.484,18.21,18.283,18.444,18.192,18.398,0.137,-0.051,-0.276,0.151,0.336,59.57,1049.0
2017/02/13,0.791,0.595,0.309,99.806,97.707,0.347,-0.147,-0.199,1.434,-0.029,0.515,0.238,23.178,0.657,0.108,71311.0,1122446116.0,0.194,0.082,0.142,-0.252,0.135,18.211,18.477,18.193,18.27,18.436,18.174,18.389,0.151,-0.052,-0.482,0.151,0.339,59.297,1052.0
2017/02/14,0.769,0.601,0.312,99.806,97.707,0.35,-0.224,-0.198,1.286,-0.029,0.5,0.227,25.728,0.663,0.112,71809.0,1084424854.0,0.19,0.084,0.142,-0.202,0.134,18.199,18.47,18.18,18.259,18.429,18.158,18.381,0.159,-0.053,-0.479,0.151,0.341,59.58,1095.0
2017/02/15,0.744,0.605,0.315,99.806,97.707,0.353,-0.315,-0.197,1.144,-0.029,0.483,0.214,39.186,0.668,0.117,64838.0,1078451328.0,0.188,0.087,0.141,-0.149,0.134,18.18,18.461,18.165,18.246,18.421,18.14,18.372,0.157,-0.055,-0.453,0.15,0.344,59.708,1114.0
2017/02/16,0.716,0.608,0.318,99.806,97.707,0.356,-0.247,-0.196,1.095,-0.029,0.468,0.221,150.621,0.678,0.122,62695.0,1076462505.0,0.177,0.088,0.141,-0.126,0.133,18.164,18.454,18.155,18.236,18.414,18.129,18.364,0.143,-0.056,-0.436,0.15,0.346,60.303,1140.0
2017/02/17,0.686,0.61,0.321,99.806,97.707,0.359,-0.086,-0.194,1.065,-0.029,0.46,0.232,143.738,0.691,0.127,62185.0,1111840202.0,0.191,0.093,0.141,0.043,0.133,18.149,18.446,18.145,18.226,18.406,18.117,18.355,0.134,-0.057,-0.286,0.149,0.348,60.998,1178.0
2017/02/18,0.661,0.611,0.324,99.838,97.888,0.361,-0.005,-0.193,1.056,-0.029,0.459,0.232,29.25,0.702,0.132,62143.0,1103943240.0,0.192,0.096,0.141,0.103,0.133,18.136,18.44,18.137,18.217,18.399,18.109,18.347,0.117,-0.057,-0.081,0.149,0.351,61.446,1163.0
2017/02/19,0.643,0.613,0.327,99.857,98.006,0.364,-0.107,-0.192,1.046,-0.029,0.459,0.228,47.003,0.711,0.137,65558.0,1132223472.0,0.156,0.095,0.14,-0.045,0.132,18.122,18.433,18.128,18.207,18.392,18.1,18.339,0.097,-0.058,-0.14,0.149,0.354,61.081,1160.0
2017/02/20,0.629,0.614,0.33,99.857,98.006,0.366,0.007,-0.191,1.063,-0.028,0.46,0.22,30.672,0.721,0.141,56992.0,1118716100.0,0.123,0.093,0.14,-0.089,0.132,18.11,18.427,18.118,18.198,18.385,18.091,18.331,0.084,-0.058,-0.157,0.148,0.357,61.177,1181.0
2017/02/21,0.617,0.614,0.333,99.857,98.006,0.368,0.089,-0.19,1.12,-0.028,0.47,0.213,48.904,0.735,0.144,54462.0,1043456623.0,0.09,0.09,0.139,-0.096,0.132,18.1,18.42,18.111,18.189,18.377,18.085,18.323,0.07,-0.057,-0.1,0.148,0.361,62.596,1190.0
2017/02/22,0.605,0.615,0.336,99.857,98.006,0.371,0.215,-0.189,1.232,-0.028,0.489,0.222,136.665,0.756,0.148,53586.0,958480235.0,0.061,0.087,0.139,-0.085,0.131,18.094,18.414,18.104,18.181,18.37,18.079,18.315,0.07,-0.057,-0.104,0.147,0.367,63.228,1203.0
2017/02/23,0.592,0.614,0.339,99.857,98.006,0.372,0.56,-0.188,1.378,-0.027,0.518,0.249,242.613,0.785,0.152,47903.0,1003932812.0,0.072,0.088,0.139,0.127,0.131,18.092,18.408,18.102,18.174,18.364,18.078,18.308,0.068,-0.056,-0.018,0.146,0.374,64.017,1237.0
2017/02/24,0.578,0.613,0.342,99.857,98.006,0.374,0.859,-0.186,1.55,-0.027,0.56,0.27,104.867,0.818,0.156,55941.0,1095214008.0,0.123,0.094,0.138,0.48,0.131,18.085,18.401,18.092,18.165,18.357,18.07,18.3,0.073,-0.055,0.281,0.146,0.384,65.165,1270.0
2017/02/25,0.561,0.611,0.345,99.857,98.006,0.377,1.017,-0.185,1.675,-0.026,0.602,0.275,49.762,0.847,0.159,56849.0,1120767923.0,0.183,0.102,0.138,0.675,0.131,18.077,18.394,18.086,18.157,18.35,18.065,18.292,0.061,-0.054,0.461,0.146,0.395,64.371,1271.0
2017/02/26,0.543,0.608,0.348,99.857,98.006,0.379,1.047,-0.183,1.768,-0.026,0.641,0.27,32.613,0.863,0.161,50486.0,1117529642.0,0.195,0.106,0.138,0.483,0.131,18.069,18.387,18.082,18.151,18.344,18.062,18.284,0.036,-0.052,0.505,0.146,0.406,64.166,1261.0
2017/02/27,0.524,0.605,0.351,99.857,98.006,0.381,0.851,-0.181,1.882,-0.026,0.678,0.269,116.503,0.883,0.162,50685.0,1052626739.0,0.19,0.108,0.138,0.283,0.13,18.07,18.38,18.084,18.148,18.338,18.066,18.278,0.038,-0.05,0.381,0.145,0.418,64.818,1273.0
2017/02/28,0.503,0.6,0.353,99.857,98.006,0.384,0.872,-0.18,2.003,-0.026,0.712,0.268,107.55,0.909,0.163,52072.0,999518600.0,0.208,0.113,0.138,0.268,0.13,18.07,18.373,18.086,18.144,18.333,18.07,18.272,0.039,-0.047,0.33,0.145,0.43,65.069,1252.0
2017/03/01,0.482,0.595,0.356,99.857,98.006,0.386,0.865,-0.178,2.133,-0.025,0.744,0.277,101.274,0.943,0.165,53000.0,936051177.0,0.232,0.119,0.138,0.284,0.13,18.071,18.366,18.085,18.14,18.327,18.071,18.265,0.039,-0.045,0.274,0.145,0.443,65.446,1196.0
2017/03/02,0.459,0.589,0.359,99.857,98.006,0.388,0.991,-0.176,2.285,-0.025,0.779,0.298,137.185,0.981,0.166,54632.0,967196715.0,0.268,0.126,0.138,0.403,0.13,18.075,18.361,18.092,18.14,18.323,18.08,18.26,0.052,-0.041,0.274,0.144,0.458,66.41,1175.0
2017/03/03,0.439,0.583,0.361,99.87,98.08,0.39,1.232,-0.174,2.444,-0.025,0.819,0.356,423.997,1.026,0.168,57020.0,926060880.0,0.317,0.136,0.138,0.569,0.13,18.081,18.356,18.102,18.141,18.32,18.092,18.256,0.069,-0.037,0.375,0.144,0.473,67.301,1202.0
2017/03/04,0.428,0.578,0.364,99.901,98.285,0.392,1.093,-0.172,2.619,-0.025,0.858,0.412,234.277,1.072,0.169,59599.0,911732959.0,0.311,0.141,0.139,0.438,0.13,18.093,18.352,18.122,18.149,18.318,18.115,18.254,0.114,-0.031,0.198,0.144,0.49,67.324,1168.0
2017/03/05,0.424,0.573,0.366,99.901,98.285,0.393,1.077,-0.17,2.748,-0.024,0.889,0.448,18.453,1.114,0.171,54377.0,895521786.0,0.283,0.144,0.139,0.234,0.13,18.107,18.348,18.141,18.156,18.317,18.138,18.252,0.143,-0.024,0.151,0.143,0.506,66.808,1195.0
2017/03/06,0.422,0.568,0.369,99.901,98.285,0.395,1.024,-0.167,2.862,-0.024,0.914,0.479,117.204,1.156,0.173,53898.0,893640735.0,0.247,0.144,0.139,0.135,0.13,18.121,18.345,18.157,18.163,18.316,18.159,18.25,0.161,-0.017,0.032,0.143,0.522,67.129,1229.0
2017/03/07,0.421,0.563,0.371,99.901,98.285,0.396,1.012,-0.165,2.938,-0.023,0.927,0.505,111.14,1.199,0.174,53435.0,925961287.0,0.239,0.147,0.139,0.226,0.13,18.137,18.341,18.174,18.171,18.315,18.181,18.249,0.177,-0.009,0.136,0.143,0.538,65.954,1239.0
2017/03/08,0.42,0.558,0.373,99.901,98.285,0.398,0.731,-0.162,2.939,-0.023,0.916,0.534,162.988,1.239,0.175,51988.0,771327202.0,0.224,0.148,0.139,0.23,0.131,18.154,18.338,18.189,18.179,18.315,18.201,18.247,0.187,-0.002,0.249,0.143,0.55,63.082,1248.0
2017/03/09,0.417,0.554,0.376,99.901,98.285,0.399,0.486,-0.16,2.876,-0.022,0.884,0.614,405.978,1.273,0.176,51065.0,748940244.0,0.21,0.15,0.139,0.226,0.131,18.17,18.335,18.205,18.187,18.314,18.221,18.247,0.199,0.005,0.333,0.142,0.559,62.029,1218.0
2017/03/10,0.413,0.548,0.378,99.901,98.285,0.4,0.351,-0.158,2.802,-0.022,0.843,0.686,197.06,1.304,0.177,46754.0,749042458.0,0.201,0.151,0.139,0.25,0.131,18.191,18.332,18.221,18.196,18.315,18.242,18.247,0.197,0.011,0.456,0.142,0.566,62.822,1131.0
2017/03/11,0.406,0.543,0.38,99.901,98.285,0.402,0.19,-0.155,2.68,-0.021,0.79,0.737,93.582,1.325,0.179,46401.0,678245796.0,0.172,0.15,0.139,0.161,0.131,18.211,18.33,18.236,18.204,18.315,18.26,18.247,0.193,0.018,0.449,0.142,0.57,61.182,1039.0
2017/03/12,0.398,0.537,0.382,99.901,98.285,0.403,-0.011,-0.153,2.573,-0.021,0.735,0.766,33.041,1.332,0.179,59692.0,858900314.0,0.085,0.141,0.138,-0.252,0.131,18.231,18.328,18.249,18.213,18.315,18.277,18.247,0.182,0.023,0.131,0.142,0.572,61.967,1014.0
2017/03/13,0.388,0.531,0.384,99.901,98.285,0.404,-0.178,-0.15,2.459,-0.02,0.688,0.79,125.359,1.335,0.179,60690.0,840916504.0,0.005,0.131,0.138,-0.456,0.131,18.249,18.326,18.264,18.222,18.316,18.294,18.247,0.177,0.029,-0.074,0.142,0.573,62.939,1039.0
2017/03/14,0.376,0.524,0.386,99.901,98.285,0.405,-0.105,-0.148,2.351,-0.02,0.649,0.815,140.264,1.337,0.179,59135.0,738388086.0,-0.037,0.123,0.137,-0.39,0.13,18.263,18.323,18.266,18.226,18.316,18.299,18.246,0.157,0.032,0.027,0.142,0.574,63.217,1089.0
2017/03/15,0.363,0.517,0.388,99.901,98.285,0.406,-0.066,-0.145,2.241,-0.019,0.616,0.834,72.535,1.338,0.178,58067.0,736676174.0,-0.066,0.116,0.137,-0.298,0.13,18.277,18.32,18.268,18.23,18.315,18.301,18.245,0.119,0.035,0.114,0.141,0.574,63.458,1062.0
2017/03/16,0.348,0.51,0.389,99.901,98.285,0.407,0.053,-0.143,2.121,-0.019,0.582,0.86,135.225,1.339,0.178,57662.0,756024637.0,-0.057,0.113,0.136,-0.008,0.13,18.286,18.318,18.268,18.232,18.314,18.3,18.244,0.091,0.036,-0.365,0.141,0.572,62.075,1043.0
2017/03/17,0.338,0.503,0.391,99.918,98.403,0.408,-0.098,-0.14,1.984,-0.018,0.529,0.888,176.724,1.336,0.177,52381.0,756624693.0,-0.053,0.109,0.136,0.136,0.13,18.295,18.315,18.27,18.236,18.313,18.3,18.244,0.061,0.036,-0.351,0.141,0.568,58.264,997.754
2017/03/18,0.333,0.496,0.393,99.927,98.471,0.409,-0.487,-0.138,1.812,-0.018,0.447,0.912,119.456,1.325,0.175,52701.0,787082297.0,-0.074,0.102,0.135,0.078,0.13,18.305,18.314,18.287,18.246,18.315,18.313,18.245,0.076,0.038,-0.161,0.14,0.557,54.667,934.795
2017/03/19,0.331,0.49,0.394,99.927,98.471,0.41,-0.763,-0.136,1.607,-0.018,0.343,0.981,362.329,1.305,0.17,53621.0,789994935.0,-0.105,0.093,0.135,-0.072,0.13,18.316,18.313,18.305,18.257,18.317,18.328,18.248,0.093,0.04,-0.001,0.14,0.542,53.742,973.897
2017/03/20,0.33,0.484,0.396,99.927,98.471,0.41,-1.103,-0.134,1.42,-0.017,0.236,1.043,139.324,1.288,0.166,54009.0,797769796.0,-0.136,0.084,0.134,-0.188,0.13,18.326,18.313,18.318,18.266,18.319,18.34,18.25,0.097,0.042,-0.84,0.139,0.523,54.511,1003.0
2017/03/21,0.329,0.478,0.397,99.927,98.471,0.411,-1.236,-0.132,1.261,-0.017,0.141,1.137,230.2,1.274,0.162,49489.0,737296451.0,-0.155,0.076,0.133,-0.17,0.13,18.328,18.312,18.316,18.269,18.319,18.338,18.25,0.095,0.043,-1.006,0.138,0.503,55.986,1045.0
2017/03/22,0.327,0.472,0.398,99.927,98.471,0.412,-1.195,-0.131,1.11,-0.016,0.053,1.233,164.041,1.26,0.159,51704.0,745458048.0,-0.144,0.07,0.133,0.004,0.129,18.324,18.31,18.306,18.267,18.317,18.326,18.248,0.103,0.041,-0.685,0.137,0.482,55.032,1036.0
2017/03/23,0.324,0.466,0.4,99.927,98.471,0.412,-1.217,-0.129,0.961,-0.016,-0.03,1.296,11.62,1.243,0.155,50922.0,737702330.0,-0.134,0.065,0.132,0.108,0.129,18.323,18.309,18.305,18.269,18.317,18.322,18.248,0.104,0.04,-0.399,0.136,0.459,54.362,1037.0
2017/03/24,0.32,0.46,0.401,99.927,98.471,0.413,-1.231,-0.127,0.801,-0.016,-0.116,1.348,134.86,1.218,0.148,49475.0,732275257.0,-0.126,0.06,0.131,0.178,0.129,18.322,18.308,18.306,18.272,18.317,18.32,18.248,0.104,0.038,-0.038,0.136,0.433,52.795,1057.0
2017/03/25,0.314,0.454,0.402,99.927,98.471,0.413,-1.571,-0.126,0.615,-0.015,-0.212,1.388,165.052,1.188,0.141,53998.0,794774565.0,-0.155,0.051,0.13,0.058,0.129,18.303,18.303,18.273,18.258,18.311,18.286,18.242,0.169,0.032,0.064,0.135,0.404,50.755,1083.0
2017/03/26,0.306,0.448,0.403,99.927,98.471,0.414,-1.619,-0.125,0.414,-0.015,-0.302,1.4,40.304,1.144,0.126,54525.0,883151118.0,-0.227,0.036,0.129,-0.235,0.128,18.287,18.299,18.251,18.249,18.307,18.26,18.238,0.195,0.026,-0.029,0.134,0.374,51.922,1090.0
2017/03/27,0.297,0.441,0.404,99.927,98.471,0.414,-1.781,-0.124,0.256,-0.015,-0.376,1.396,46.58,1.102,0.111,60203.0,941278329.0,-0.312,0.018,0.127,-0.509,0.128,18.267,18.293,18.227,18.237,18.301,18.231,18.233,0.219,0.018,-0.243,0.133,0.344,52.772,1132.0
2017/03/28,0.287,0.434,0.405,99.927,98.471,0.414,-1.621,-0.123,0.13,-0.014,-0.429,1.375,29.112,1.061,0.1,58339.0,925930474.0,-0.351,0.004,0.126,-0.44,0.127,18.256,18.289,18.215,18.23,18.298,18.213,18.229,0.23,0.01,0.001,0.133,0.315,53.943,1142.0
