Date,bitcoin-marketcap_raw,bitcoin-fee_to_reward_raw,bitcoin-difficulty_raw,top100cap-btc_raw,difficulty-btc--sma3,difficulty-btc--sma7,difficulty-btc--sma14,difficulty-btc--sma30,difficulty-btc--sma90,difficulty-btc--ema3,difficulty-btc--ema7,difficulty-btc--ema14,difficulty-btc--ema30,difficulty-btc--ema90,difficulty-btc--wma7,difficulty-btc--wma14,difficulty-btc--wma30,difficulty-btc--wma90,difficulty-btc--var90,difficulty-btc--rsi90,hashrate-btc--sma14,hashrate-btc--sma30,hashrate-btc--sma90,hashrate-btc--ema14,hashrate-btc--ema30,hashrate-btc--ema90,hashrate-btc--wma14,hashrate-btc--wma30,hashrate-btc--wma90,hashrate-btc--std90,hashrate-btc--trx90,mining_profitability-btc--sma7,mining_profitability-btc--sma14,mining_profitability-btc--sma90,mining_profitability-btc--ema30,mining_profitability-btc--wma30,mining_profitability-btc--std90,sentinusd-btc--sma14,sentinusd-btc--sma90,sentinusd-btc--trx14,sentinusd-btc--trx30,transactionfees-btc--sma14,transactionfees-btc--sma30,transactionfees-btc--sma90,transactionfees-btc--ema30,transactionfees-btc--ema90,transactionfees-btc--wma30,transactionfees-btc--wma90,transactionfees-btc--std14,transactionfees-btc--std90,transactionfees-btc--trx14,transactionfees-btc--trx30,transactionfees-btc--trx90,median_transaction_fee-btc--sma3,median_transaction_fee-btc--sma14,median_transaction_fee-btc--sma30,median_transaction_fee-btc--sma90,median_transaction_fee-btc--ema30,median_transaction_fee-btc--wma14,median_transaction_fee-btc--wma30,median_transaction_fee-btc--std30,median_transaction_fee-btc--std90,median_transaction_fee-btc--var14,median_transaction_fee-btc--var30,median_transaction_fee-btc--var90,median_transaction_fee-btc--trx14,median_transaction_fee-btc--trx90,confirmationtime-btc--trx90,marketcap-btc--sma90,marketcap-btc--ema14,marketcap-btc--ema30,marketcap-btc--ema90,marketcap-btc--wma90,marketcap-btc--std90,marketcap-btc--trx90,transactionvalue-btc--sma30,transactionvalue-btc--sma90,transactionvalue-btc--ema30,transactionvalue-btc--ema90,transactionvalue-btc--wma30,transactionvalue-btc--wma90,transactionvalue-btc--std90,transactionvalue-btc--var90,transactionvalue-btc--trx30,transactionvalue-btc--trx90,mediantransactionvalue-btc--sma30,mediantransactionvalue-btc--sma90,mediantransactionvalue-btc--std90,mediantransactionvalue-btc--trx14,mediantransactionvalue-btc--trx30,mediantransactionvalue-btc--trx90,fee_to_reward-btc--sma3,fee_to_reward-btc--sma14,fee_to_reward-btc--sma30,fee_to_reward-btc--sma90,fee_to_reward-btc--ema3,fee_to_reward-btc--ema7,fee_to_reward-btc--ema90,fee_to_reward-btc--wma30,fee_to_reward-btc--std30,fee_to_reward-btc--std90,fee_to_reward-btc--var30,fee_to_reward-btc--var90,fee_to_reward-btc--trx14,fee_to_reward-btc--trx90,size-btc--sma30,size-btc--sma90,size-btc--wma30,size-btc--wma90,size-btc--std90,size-btc--var30,size-btc--var90,size-btc--trx14,size-btc--trx30,size-btc--trx90,transactions-btc--sma90,transactions-btc--ema90,transactions-btc--wma90,transactions-btc--trx30,transactions-btc--trx90,sentbyaddress-btc--sma7,sentbyaddress-btc--sma30,sentbyaddress-btc--sma90,sentbyaddress-btc--ema30,sentbyaddress-btc--ema90,sentbyaddress-btc--wma30,sentbyaddress-btc--wma90,sentbyaddress-btc--trx30,top100cap-btc--sma30,top100cap-btc--sma90,top100cap-btc--ema14,top100cap-btc--ema30,top100cap-btc--ema90,top100cap-btc--wma14,top100cap-btc--wma30,top100cap-btc--wma90,top100cap-btc--std30,top100cap-btc--std90,top100cap-btc--mom90,top100cap-btc--var90,top100cap-btc--trx30,top100cap-btc--roc90,activeaddresses-btc--sma90,activeaddresses-btc--std30,activeaddresses-btc--std90,activeaddresses-btc--var14,activeaddresses-btc--var30,activeaddresses-btc--var90,activeaddresses-btc--trx30,price-btc--sma30,price-btc--sma90,price-btc--ema90,price-btc--wma30,price-btc--wma90,price-btc--std90,price-btc--trx90,bitcoin-price_raw_90d
2013/07/25,1006830914.0,0.92,31256961.0,20.506,31256961.0,28491600.0,27327238.0,24052432.0,16736086.0,30683727.0,29149528.0,27401756.0,24594968.0,18216433.0,29583190.0,28161698.0,25891679.0,20133247.0,38143101575284.0,99.549,227295711467940.0,204428584026320.0,140736022549790.0,227016609253160.0,206798939721750.0,153630473280020.0,232824330934610.0,218990316050090.0,170331407318140.0,107118878281960.0,1.238,1503.0,1598.0,3732.0,1926.0,1647.0,3462.0,67288359.0,66001408.0,0.458,-0.421,0.065,0.065,0.09,0.069,0.079,0.063,0.081,0.023,0.046,-0.878,-0.783,0.548,0.043,0.043,0.042,0.052,0.044,0.043,0.042,0.007,0.021,0.001,0.001,0.001,-0.33,0.59,-0.061,1166379309.0,975632205.0,996318854.0,1049269696.0,1087454892.0,354668692.0,0.628,1720.0,1603.0,1729.0,1726.0,1799.0,1586.0,1038.0,269484.0,0.051,0.111,85.548,80.107,34.265,-0.12,0.152,0.612,0.806,0.71,0.71,0.993,0.842,0.759,0.925,0.7,0.339,0.626,0.029,0.098,-0.838,-0.028,107078.0,136772.0,107657.0,122690.0,64419.0,327175376.0,1037443955.0,-0.323,-0.652,-0.042,47613.0,45314.0,43832.0,-0.562,-0.002,42166.0,43579.0,46518.0,43844.0,45580.0,43629.0,44864.0,-0.223,20.4,20.151,20.479,20.394,20.183,20.491,20.466,20.226,0.348,0.444,0.086,0.049,0.041,0.422,70319.0,13531.0,24677.0,52847300.0,45774877.0,152239940.0,-0.364,83.93,103.643,93.03,83.758,96.077,33.014,0.604,191.426
2013/07/26,1022257500.0,0.495,31256961.0,20.476,31256961.0,29219327.0,27691101.0,24449689.0,16983671.0,30970344.0,29676386.0,27915784.0,25024774.0,18503038.0,30274530.0,28685661.0,26356488.0,20452387.0,39755252461621.0,99.549,229127391409640.0,207267872230860.0,142739524858280.0,230515918887610.0,209796519837220.0,155820164669730.0,236286426940420.0,222140822339460.0,172804493229390.0,108705609750780.0,1.242,1476.0,1598.0,3676.0,1895.0,1625.0,3447.0,65966511.0,65661812.0,0.431,-0.392,0.064,0.063,0.089,0.067,0.078,0.062,0.08,0.024,0.047,-0.853,-0.79,0.532,0.044,0.043,0.042,0.052,0.044,0.043,0.042,0.007,0.021,0.001,0.001,0.001,-0.273,0.577,-0.061,1162182316.0,981848911.0,997992315.0,1048676022.0,1084287380.0,352444519.0,0.615,1738.0,1598.0,1738.0,1729.0,1809.0,1592.0,1030.0,265006.0,0.076,0.108,85.796,80.167,34.325,-0.116,0.145,0.605,0.769,0.689,0.695,0.987,0.669,0.693,0.915,0.686,0.338,0.634,0.029,0.101,-0.771,-0.034,106576.0,136311.0,107563.0,122005.0,64709.0,320822312.0,1046824233.0,-0.218,-0.637,-0.047,47535.0,45136.0,43603.0,-0.556,-0.007,42339.0,43564.0,46502.0,43901.0,45561.0,43703.0,44825.0,-0.216,20.414,20.154,20.479,20.4,20.189,20.492,20.471,20.234,0.324,0.449,0.309,0.05,0.042,1.532,70148.0,13494.0,24668.0,31689145.0,45519848.0,152124227.0,-0.355,83.636,103.231,92.946,84.098,95.759,32.797,0.591,185.605
2013/07/27,1014742115.0,0.709,31256961.0,20.494,31256961.0,29947053.0,28054964.0,24846945.0,17231256.0,31113652.0,30071530.0,28361274.0,25426851.0,18783344.0,30783939.0,29161109.0,26795666.0,20766085.0,41244806521610.0,99.549,234113037686290.0,210830443853470.0,144842338212990.0,234499919396510.0,213060997441540.0,158118532978180.0,240455564446380.0,225568438499040.0,175390348127100.0,110393121211530.0,1.247,1462.0,1578.0,3607.0,1873.0,1611.0,3365.0,63447403.0,65384225.0,0.299,-0.376,0.064,0.064,0.089,0.068,0.078,0.063,0.08,0.023,0.047,-0.768,-0.79,0.517,0.044,0.043,0.042,0.052,0.044,0.043,0.042,0.007,0.021,0.001,0.001,0.001,-0.218,0.564,-0.06,1158176421.0,986234671.0,999072948.0,1047930222.0,1081046936.0,350857520.0,0.602,1735.0,1591.0,1697.0,1715.0,1768.0,1581.0,1035.0,267584.0,0.087,0.104,84.914,79.968,34.707,-0.193,0.129,0.598,0.708,0.678,0.695,0.987,0.689,0.697,0.911,0.687,0.338,0.635,0.029,0.101,-0.704,-0.041,105486.0,136008.0,106797.0,121090.0,65228.0,309883581.0,1063675042.0,-0.17,-0.624,-0.052,47479.0,44950.0,43365.0,-0.549,-0.011,42752.0,43311.0,46398.0,43383.0,45348.0,43208.0,44592.0,-0.213,20.428,20.158,20.481,20.406,20.196,20.496,20.476,20.241,0.301,0.455,0.31,0.052,0.042,1.536,69414.0,13971.0,22781.0,35898368.0,48794635.0,129743895.0,-0.35,83.367,102.836,92.848,84.412,95.436,32.641,0.578,169.469
2013/07/28,1013386414.0,0.567,31256961.0,20.501,31256961.0,30674780.0,28418828.0,25244202.0,17478841.0,31185307.0,30367888.0,28747365.0,25802987.0,19057490.0,31111415.0,29588041.0,27209216.0,21074343.0,42611763755251.0,99.549,238493128548710.0,214680194713570.0,147092263417790.0,240767940975870.0,217477067364140.0,160830435137820.0,246775170253780.0,230128415104730.0,178394034787080.0,113154546179610.0,1.251,1405.0,1549.0,3541.0,1837.0,1586.0,3308.0,63751646.0,64724703.0,0.153,-0.364,0.064,0.063,0.088,0.067,0.078,0.063,0.079,0.024,0.047,-0.717,-0.791,0.502,0.044,0.043,0.042,0.052,0.044,0.043,0.042,0.006,0.021,0.001,0.001,0.001,-0.167,0.551,-0.06,1153346476.0,989854903.0,999996397.0,1047171017.0,1077864738.0,346704622.0,0.589,1743.0,1554.0,1681.0,1710.0,1750.0,1578.0,786.427,154617.0,0.092,0.1,83.986,79.523,35.138,-0.328,0.104,0.59,0.59,0.681,0.676,0.981,0.628,0.664,0.903,0.679,0.3,0.641,0.022,0.103,-0.682,-0.048,104440.0,135525.0,106698.0,120386.0,65525.0,279171907.0,1073386958.0,-0.142,-0.612,-0.056,47319.0,44779.0,43138.0,-0.543,-0.016,42597.0,42808.0,46179.0,42824.0,45115.0,42653.0,44335.0,-0.215,20.441,20.163,20.484,20.412,20.202,20.5,20.481,20.249,0.277,0.46,0.445,0.053,0.043,2.218,68994.0,14440.0,22864.0,34671446.0,52125776.0,130694253.0,-0.349,83.237,102.367,92.75,84.734,95.117,32.244,0.565,172.97
2013/07/29,1046894436.0,0.682,31256961.0,20.592,31256961.0,31256961.0,28782691.0,25613506.0,17716647.0,31221134.0,30590156.0,29081978.0,26154856.0,19325610.0,31256961.0,29966459.0,27597136.0,21377158.0,44018597552125.0,99.549,241230935366020.0,217667579037770.0,149046385950440.0,242689195835520.0,219909343819560.0,162903993759480.0,248999733437040.0,232741134956970.0,180769531248730.0,114471283955550.0,1.256,1442.0,1542.0,3488.0,1822.0,1580.0,3276.0,64204597.0,64573567.0,0.057,-0.352,0.065,0.063,0.088,0.067,0.078,0.063,0.078,0.023,0.046,-0.656,-0.79,0.488,0.045,0.043,0.042,0.052,0.044,0.044,0.043,0.007,0.02,0.001,0.001,0.001,-0.112,0.538,-0.059,1148401165.0,997460174.0,1003022077.0,1047164938.0,1075525133.0,339872890.0,0.576,1754.0,1541.0,1678.0,1708.0,1742.0,1580.0,739.167,136592.0,0.095,0.097,84.502,79.696,35.213,-0.384,0.085,0.582,0.652,0.691,0.679,0.975,0.655,0.669,0.898,0.679,0.298,0.642,0.022,0.103,-0.654,-0.055,104608.0,134740.0,107104.0,119841.0,64999.0,280408947.0,1056205981.0,-0.113,-0.6,-0.061,47254.0,44710.0,43013.0,-0.535,-0.02,43299.0,43116.0,46222.0,43170.0,45182.0,43000.0,44379.0,-0.212,20.456,20.168,20.498,20.423,20.211,20.515,20.491,20.258,0.259,0.468,0.505,0.055,0.043,2.512,68889.0,14617.0,22805.0,38244615.0,53413734.0,130011514.0,-0.345,83.302,101.886,92.716,85.25,94.873,31.599,0.552,178.428
2013/07/30,1068070730.0,0.763,31256961.0,20.625,31256961.0,31256961.0,29146554.0,25944227.0,17951988.0,31239047.0,30756857.0,29371976.0,26484024.0,19587837.0,31256961.0,30296362.0,27961230.0,21674748.0,45351713148531.0,99.549,246223102579280.0,221469815360300.0,151430032340190.0,248938618476860.0,224402925872860.0,165687639295440.0,255443590807650.0,237379346996180.0,183857739593680.0,117110999135810.0,1.26,1491.0,1535.0,3435.0,1807.0,1576.0,3244.0,64898047.0,64366119.0,0.09,-0.329,0.065,0.063,0.088,0.068,0.078,0.064,0.078,0.023,0.046,-0.528,-0.781,0.474,0.045,0.044,0.042,0.051,0.044,0.044,0.043,0.007,0.02,0.001,0.001,0.001,-0.053,0.526,-0.059,1144894488.0,1006874915.0,1007218764.0,1047624406.0,1073759629.0,336587428.0,0.564,1788.0,1532.0,1712.0,1719.0,1772.0,1595.0,681.416,116082.0,0.106,0.093,85.573,79.79,35.346,-0.369,0.074,0.575,0.67,0.683,0.68,0.972,0.709,0.692,0.895,0.685,0.298,0.643,0.022,0.103,-0.595,-0.061,104853.0,133958.0,106805.0,119077.0,64961.0,276253741.0,1054984870.0,-0.109,-0.588,-0.065,47107.0,44649.0,42896.0,-0.524,-0.025,44119.0,43698.0,46196.0,43725.0,45327.0,43558.0,44501.0,-0.204,20.472,20.174,20.515,20.436,20.22,20.532,20.502,20.268,0.239,0.478,0.469,0.057,0.043,2.326,68737.0,14349.0,22591.0,42253023.0,51473006.0,127589531.0,-0.336,83.41,101.535,92.724,85.879,94.679,31.28,0.54,188.042
2013/07/31,1102404988.0,1.03,31256961.0,20.743,31256961.0,31256961.0,29510417.0,26274948.0,18187329.0,31248004.0,30881883.0,29623307.0,26791956.0,19844302.0,31256961.0,30577749.0,28303987.0,21967165.0,46574058204115.0,99.549,252297968790560.0,225970440570060.0,153993445851580.0,255921320889720.0,229364600756760.0,168668326048800.0,262788362006860.0,242530254816380.0,187151780346060.0,119986339324250.0,1.265,1488.0,1508.0,3393.0,1790.0,1568.0,3242.0,64130496.0,64227431.0,0.155,-0.303,0.067,0.064,0.087,0.07,0.078,0.067,0.078,0.028,0.046,-0.319,-0.762,0.46,0.047,0.044,0.042,0.051,0.044,0.045,0.043,0.007,0.02,0.001,0.001,0.001,0.015,0.514,-0.059,1143443490.0,1019612258.0,1013359811.0,1048828375.0,1072825793.0,336181425.0,0.552,1780.0,1530.0,1709.0,1718.0,1764.0,1597.0,679.443,115411.0,0.114,0.09,84.776,79.901,35.299,-0.351,0.063,0.567,0.825,0.704,0.693,0.966,0.869,0.777,0.898,0.707,0.322,0.631,0.026,0.1,-0.429,-0.067,105245.0,133160.0,108107.0,118881.0,63602.0,287303910.0,1011291550.0,-0.065,-0.573,-0.07,47041.0,44752.0,42945.0,-0.507,-0.029,45975.0,44070.0,46274.0,44733.0,45635.0,44569.0,44790.0,-0.187,20.489,20.179,20.545,20.456,20.232,20.561,20.519,20.281,0.238,0.493,0.528,0.061,0.044,2.613,68725.0,15713.0,22564.0,69931212.0,61723265.0,127288042.0,-0.32,83.756,101.368,92.796,86.691,94.557,31.235,0.528,193.134
2013/08/01,1101424971.0,0.862,31256961.0,20.665,31256961.0,31256961.0,29874281.0,26605669.0,18422669.0,31252482.0,30975652.0,29841128.0,27080020.0,20095129.0,31256961.0,30810622.0,28625407.0,22254409.0,47685632718876.0,99.549,257267926599430.0,230328377607110.0,156511576923200.0,261433907872290.0,233745318337550.0,171494642471000.0,268784062602650.0,247129950473730.0,190300621607760.0,122371689543790.0,1.27,1499.0,1501.0,3353.0,1767.0,1555.0,3249.0,65937026.0,64624665.0,0.348,-0.262,0.066,0.064,0.087,0.07,0.078,0.067,0.078,0.027,0.046,-0.147,-0.741,0.447,0.047,0.044,0.042,0.051,0.045,0.045,0.044,0.007,0.02,0.001,0.001,0.001,0.085,0.503,-0.059,1143008523.0,1030520620.0,1019041434.0,1049984344.0,1071902309.0,336296441.0,0.54,1801.0,1536.0,1738.0,1727.0,1788.0,1611.0,691.687,119608.0,0.128,0.087,83.986,79.948,35.264,-0.346,0.051,0.56,0.885,0.7,0.691,0.961,0.866,0.798,0.898,0.718,0.317,0.627,0.025,0.098,-0.254,-0.073,105850.0,132638.0,110054.0,118931.0,62742.0,312479037.0,984143107.0,0.025,-0.552,-0.074,47034.0,44883.0,43026.0,-0.484,-0.033,48205.0,44663.0,46425.0,45899.0,46012.0,45777.0,45153.0,-0.161,20.503,20.184,20.561,20.47,20.241,20.576,20.531,20.291,0.229,0.503,0.436,0.063,0.045,2.154,69074.0,24379.0,24334.0,253631305.0,148584611.0,148030716.0,-0.284,84.178,101.292,92.863,87.473,94.436,31.255,0.517,195.57
2013/08/02,1097482045.0,0.605,31256961.0,20.675,31256961.0,31256961.0,30238144.0,26936390.0,18658010.0,31254722.0,31045980.0,30029905.0,27349500.0,20340444.0,31256961.0,30994979.0,28925490.0,22536482.0,48686436692814.0,99.549,262051654101910.0,233906344262900.0,158862087639940.0,264735414226330.0,237129182027220.0,174015533966750.0,272641033126400.0,250734261952470.0,193150811247415.0,124106199052340.0,1.275,1522.0,1499.0,3308.0,1757.0,1555.0,3232.0,67117518.0,65061448.0,0.519,-0.219,0.067,0.064,0.087,0.069,0.077,0.066,0.077,0.026,0.047,-0.073,-0.725,0.435,0.048,0.045,0.042,0.051,0.045,0.046,0.044,0.008,0.02,0.001,0.001,0.001,0.151,0.491,-0.059,1142236268.0,1039448810.0,1024102119.0,1051028250.0,1070901727.0,336391853.0,0.529,1794.0,1543.0,1734.0,1726.0,1780.0,1614.0,684.46,117121.0,0.139,0.085,82.128,80.246,34.574,-0.356,0.038,0.553,0.832,0.708,0.691,0.955,0.736,0.75,0.891,0.713,0.317,0.631,0.025,0.099,-0.166,-0.079,106971.0,132213.0,110944.0,118645.0,62570.0,304413474.0,978758562.0,0.106,-0.53,-0.078,47050.0,45028.0,43124.0,-0.455,-0.036,50174.0,45058.0,46614.0,46713.0,46287.0,46671.0,45419.0,-0.13,20.517,20.19,20.577,20.483,20.251,20.593,20.542,20.302,0.218,0.513,0.472,0.066,0.045,2.336,69127.0,24672.0,24362.0,255392910.0,152171470.0,148377471.0,-0.247,84.647,101.186,92.921,88.203,94.309,31.268,0.505,195.73
2013/08/03,1096520497.0,0.62,34144399.0,20.597,32219440.0,31669452.0,30808252.0,27363359.0,18925434.0,32699560.0,31820584.0,30578504.0,27787881.0,20643828.0,31978820.0,31515813.0,29390523.0,22876842.0,50461392016643.0,99.616,267931536529860.0,238376929064790.0,161587363794580.0,272195110830380.0,242519759880740.0,177238997808280.0,280458564413710.0,256332764823040.0,196707317865370.0,127384966520020.0,1.28,1482.0,1472.0,3252.0,1726.0,1533.0,3198.0,68597449.0,65083859.0,0.585,-0.184,0.066,0.064,0.087,0.068,0.077,0.066,0.077,0.027,0.047,-0.063,-0.713,0.422,0.048,0.045,0.043,0.051,0.045,0.046,0.044,0.008,0.02,0.001,0.001,0.001,0.21,0.481,-0.059,1140408461.0,1047058368.0,1028774272.0,1052028079.0,1069896985.0,335576929.0,0.518,1778.0,1543.0,1713.0,1719.0,1755.0,1611.0,684.724,117212.0,0.143,0.082,80.927,80.128,34.929,-0.445,0.015,0.545,0.696,0.717,0.693,0.952,0.678,0.717,0.885,0.708,0.315,0.634,0.025,0.101,-0.133,-0.085,107907.0,131911.0,112127.0,118493.0,62437.0,311598353.0,974593152.0,0.189,-0.506,-0.081,46999.0,45040.0,43092.0,-0.426,-0.039,51340.0,45124.0,46615.0,46540.0,46238.0,46605.0,45362.0,-0.103,20.525,20.194,20.579,20.49,20.258,20.598,20.547,20.311,0.211,0.52,0.422,0.068,0.046,2.091,68998.0,24679.0,24420.0,243373526.0,152266037.0,149089285.0,-0.217,85.211,100.985,92.975,88.895,94.181,31.182,0.494,197.87
2013/08/04,1087488754.0,0.702,37392766.0,20.589,34264708.0,32545995.0,31610388.0,27898607.0,19228950.0,35046163.0,33213630.0,31487073.0,28407551.0,21011937.0,33409649.0,32393748.0,30037581.0,23282717.0,53288548508943.0,99.672,273159304447070.0,242664628602580.0,164125577434460.0,277966048177940.0,247226687690820.0,180277198756170.0,286797978334670.0,261306972040600.0,200089510769600.0,130409702012640.0,1.286,1486.0,1445.0,3207.0,1701.0,1518.0,3188.0,69025626.0,64651751.0,0.526,-0.162,0.067,0.064,0.086,0.068,0.077,0.066,0.076,0.026,0.047,-0.043,-0.7,0.409,0.048,0.045,0.043,0.051,0.045,0.046,0.045,0.008,0.02,0.001,0.001,0.001,0.26,0.47,-0.059,1138531802.0,1052449086.0,1032562303.0,1052807435.0,1068733915.0,334849848.0,0.508,1744.0,1535.0,1674.0,1706.0,1712.0,1602.0,688.187,118400.0,0.135,0.079,79.935,79.903,35.588,-0.593,-0.016,0.536,0.643,0.732,0.693,0.946,0.69,0.714,0.881,0.709,0.315,0.633,0.025,0.1,-0.112,-0.091,108677.0,131357.0,112476.0,118084.0,62204.0,301542853.0,967322361.0,0.243,-0.482,-0.085,46883.0,44990.0,42999.0,-0.398,-0.043,52210.0,45063.0,46512.0,46170.0,46118.0,46326.0,45235.0,-0.083,20.531,20.2,20.581,20.497,20.266,20.601,20.551,20.32,0.209,0.527,0.493,0.069,0.046,2.453,68720.0,24685.0,24244.0,228015934.0,152333934.0,146941600.0,-0.192,85.929,100.78,93.01,89.498,94.04,31.106,0.484,199.6
2013/08/05,1098370902.0,0.588,37392766.0,20.528,36309977.0,33422539.0,32339750.0,28433855.0,19532466.0,36219465.0,34258414.0,32274498.0,28987242.0,21371955.0,34621341.0,33164732.0,30650108.0,23681922.0,55931460628160.0,99.672,279741249432790.0,248152865352950.0,167120630592190.0,288068996375150.0,254098395559610.0,184089527567180.0,297541825696000.0,268473006302180.0,204256820268990.0,135220869247520.0,1.292,1440.0,1441.0,3159.0,1674.0,1499.0,3174.0,69329622.0,64431408.0,0.501,-0.139,0.066,0.064,0.086,0.067,0.076,0.065,0.076,0.027,0.047,-0.08,-0.691,0.397,0.048,0.046,0.043,0.051,0.045,0.047,0.045,0.007,0.02,0.001,0.001,0.001,0.302,0.46,-0.059,1137095799.0,1058571995.0,1036808019.0,1053808830.0,1067851258.0,334417679.0,0.497,1751.0,1532.0,1668.0,1703.0,1702.0,1603.0,683.677,116853.0,0.127,0.075,80.714,79.973,35.534,-0.682,-0.043,0.527,0.637,0.717,0.691,0.94,0.639,0.682,0.875,0.702,0.316,0.636,0.025,0.101,-0.135,-0.096,109925.0,130810.0,113316.0,117872.0,61665.0,285783403.0,950631571.0,0.292,-0.458,-0.088,46819.0,45118.0,43085.0,-0.366,-0.045,53200.0,45733.0,46481.0,46747.0,46316.0,46975.0,45424.0,-0.059,20.53,20.205,20.574,20.499,20.271,20.595,20.551,20.327,0.209,0.531,0.431,0.07,0.046,2.143,68321.0,24705.0,22704.0,225255621.0,152578668.0,128867352.0,-0.167,86.911,100.614,93.064,90.113,93.923,31.059,0.474,202.56
2013/08/06,1115305431.0,0.873,37392766.0,20.558,37392766.0,34299083.0,32778022.0,28969103.0,19835983.0,36806115.0,35042002.0,32956934.0,29529534.0,21724060.0,35613898.0,33838468.0,31228102.0,24074456.0,58390128374294.0,99.672,286851287601300.0,252589861662920.0,169950444501740.0,295014798372900.0,259650919159530.0,187519703035110.0,305597993952730.0,274409112496070.0,208059938527590.0,138878500234740.0,1.298,1407.0,1449.0,3115.0,1654.0,1487.0,3161.0,68690426.0,64308088.0,0.472,-0.117,0.068,0.065,0.085,0.068,0.076,0.066,0.075,0.026,0.047,-0.073,-0.678,0.385,0.048,0.046,0.044,0.051,0.046,0.047,0.045,0.006,0.02,0.001,0.001,0.001,0.34,0.45,-0.059,1135939296.0,1066136453.0,1041872368.0,1055160403.0,1067372348.0,333990927.0,0.487,1747.0,1527.0,1648.0,1695.0,1675.0,1599.0,682.379,116410.0,0.113,0.072,80.563,79.704,36.012,-0.796,-0.075,0.519,0.721,0.736,0.707,0.936,0.756,0.73,0.875,0.714,0.303,0.633,0.023,0.1,-0.094,-0.102,111584.0,130469.0,114343.0,117763.0,61431.0,253267364.0,943449634.0,0.345,-0.433,-0.092,46863.0,45317.0,43247.0,-0.33,-0.048,53590.0,46522.0,46467.0,47247.0,46496.0,47540.0,45600.0,-0.034,20.531,20.209,20.571,20.503,20.278,20.594,20.553,20.335,0.209,0.535,0.431,0.072,0.046,2.143,67978.0,24073.0,21534.0,224175633.0,144873997.0,115931282.0,-0.142,87.816,100.473,93.148,90.757,93.841,31.01,0.464,213.806
2013/08/07,1121500417.0,0.676,37392766.0,20.595,37392766.0,35175626.0,33216294.0,29504351.0,20139499.0,37099441.0,35629693.0,33548378.0,30036839.0,22068428.0,36387319.0,34453767.0,31771564.0,24460320.0,60664551747346.0,99.672,295965423818550.0,257652447642850.0,172928264286850.0,302479682668330.0,265544500542050.0,191112708036290.0,314151346351040.0,280758245975150.0,212039081078950.0,142732610185950.0,1.305,1374.0,1431.0,3069.0,1631.0,1471.0,3145.0,68723787.0,64429927.0,0.456,-0.095,0.066,0.065,0.085,0.067,0.076,0.065,0.075,0.027,0.047,-0.112,-0.669,0.373,0.048,0.047,0.044,0.051,0.046,0.047,0.046,0.006,0.02,0.001,0.001,0.001,0.375,0.44,-0.059,1134991857.0,1073518315.0,1047009662.0,1056618426.0,1067055010.0,333665458.0,0.478,1742.0,1529.0,1630.0,1688.0,1651.0,1596.0,678.092,114952.0,0.097,0.069,79.718,79.58,36.357,-0.93,-0.111,0.509,0.712,0.721,0.707,0.926,0.716,0.716,0.87,0.711,0.303,0.62,0.023,0.096,-0.076,-0.107,112942.0,129871.0,115867.0,117867.0,60174.0,260251557.0,905219709.0,0.415,-0.404,-0.095,46761.0,45583.0,43479.0,-0.288,-0.05,53077.0,46874.0,46455.0,47797.0,46700.0,48137.0,45805.0,-0.007,20.531,20.214,20.575,20.508,20.285,20.596,20.557,20.343,0.209,0.541,0.458,0.073,0.046,2.273,67908.0,24315.0,21393.0,225857272.0,147801796.0,114417303.0,-0.116,88.61,100.351,93.241,91.374,93.773,30.97,0.454,231.403
2013/08/08,1105151053.0,0.952,37392766.0,20.619,37392766.0,36052170.0,33654565.0,30039599.0,20443015.0,37246103.0,36070461.0,34060963.0,30511415.0,22405226.0,36941604.0,35010630.0,32280494.0,24839512.0,62754730747315.0,99.672,304516159690390.0,262759387589820.0,175971332343780.0,309814309710080.0,271476428602660.0,194769338309810.0,322354541239420.0,287199338738930.0,216095369456850.0,146611454619630.0,1.312,1367.0,1433.0,3020.0,1616.0,1461.0,3112.0,68556986.0,64286834.0,0.418,-0.076,0.067,0.065,0.084,0.068,0.076,0.066,0.075,0.028,0.047,-0.08,-0.654,0.361,0.048,0.047,0.045,0.051,0.046,0.048,0.046,0.005,0.02,0.001,0.001,0.001,0.401,0.431,-0.06,1133595599.0,1077736013.0,1050760719.0,1057685077.0,1066399169.0,333101081.0,0.468,1713.0,1526.0,1602.0,1677.0,1616.0,1588.0,681.74,116192.0,0.075,0.065,77.872,79.331,37.189,-1.103,-0.154,0.499,0.834,0.723,0.714,0.92,0.834,0.775,0.872,0.727,0.316,0.609,0.025,0.093,0.017,-0.112,113713.0,129158.0,116735.0,117791.0,58785.0,262571258.0,863922427.0,0.474,-0.374,-0.098,46651.0,45852.0,43722.0,-0.242,-0.052,51780.0,47076.0,46428.0,48179.0,46854.0,48578.0,45964.0,0.021,20.532,20.221,20.581,20.516,20.292,20.601,20.563,20.352,0.21,0.547,0.556,0.075,0.046,2.772,67775.0,24411.0,21130.0,225240776.0,148978569.0,111620948.0,-0.09,89.392,100.188,93.3,91.847,93.676,30.908,0.445,248.284
