bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-transactionfees_raw,bitcoin-median_transaction_fee_raw,bitcoin-fee_to_reward_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-7,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-mom-90,difficulty-btc-var-90,difficulty-btc-trx-30,difficulty-btc-rsi-30,difficulty-btc-rsi-90,difficulty-btc-roc-90,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-30,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-30,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-30,mining_profitability-btc-std-90,mining_profitability-btc-mom-90,mining_profitability-btc-var-30,mining_profitability-btc-var-90,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-90,mining_profitability-btc-roc-90,sentinusd-btc-sma-90,sentinusd-btc-std-30,sentinusd-btc-std-90,sentinusd-btc-var-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-sma-90,transactionfees-btc-ema-3,transactionfees-btc-ema-7,transactionfees-btc-ema-90,transactionfees-btc-wma-3,transactionfees-btc-wma-30,transactionfees-btc-wma-90,transactionfees-btc-std-90,transactionfees-btc-mom-90,transactionfees-btc-var-14,transactionfees-btc-trx-30,transactionfees-btc-trx-90,transactionfees-btc-rsi-90,transactionfees-btc-roc-90,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-sma-7,median_transaction_fee-btc-sma-14,median_transaction_fee-btc-ema-7,median_transaction_fee-btc-ema-14,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-wma-14,median_transaction_fee-btc-std-30,median_transaction_fee-btc-std-90,median_transaction_fee-btc-mom-30,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-30,median_transaction_fee-btc-rsi-90,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-30,confirmationtime-btc-sma-90,confirmationtime-btc-ema-30,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-var-90,confirmationtime-btc-trx-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-ema-90,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-30,marketcap-btc-std-7,marketcap-btc-std-14,marketcap-btc-std-30,marketcap-btc-std-90,marketcap-btc-mom-90,marketcap-btc-var-14,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-14,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-14,marketcap-btc-rsi-30,marketcap-btc-rsi-90,marketcap-btc-roc-30,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-sma-90,transactionvalue-btc-std-7,transactionvalue-btc-std-14,transactionvalue-btc-std-90,transactionvalue-btc-var-7,transactionvalue-btc-var-14,transactionvalue-btc-var-30,transactionvalue-btc-var-90,transactionvalue-btc-trx-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-90,mediantransactionvalue-btc-std-90,mediantransactionvalue-btc-mom-90,mediantransactionvalue-btc-var-90,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,mediantransactionvalue-btc-roc-90,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-3,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-3,fee_to_reward-btc-wma-7,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-90,size-btc-sma-14,size-btc-sma-90,size-btc-ema-14,size-btc-ema-30,size-btc-ema-90,size-btc-wma-14,size-btc-wma-30,size-btc-wma-90,size-btc-std-90,size-btc-var-30,size-btc-var-90,size-btc-trx-30,transactions-btc-sma-14,transactions-btc-ema-14,transactions-btc-ema-30,transactions-btc-ema-90,transactions-btc-wma-90,transactions-btc-std-30,transactions-btc-std-90,transactions-btc-var-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-30,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-7,top100cap-btc-sma-14,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-7,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-3,top100cap-btc-wma-7,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-90,top100cap-btc-var-90,top100cap-btc-trx-14,top100cap-btc-trx-30,top100cap-btc-rsi-30,top100cap-btc-rsi-90,top100cap-btc-roc-90,activeaddresses-btc-sma-30
1188259609,105.104,0.0838,0.0526,1.091,2969.0,20.077,17254771,16430202,14040783,10419829,18893828,17743962,16464920,14641305,11045981,18054833,17028351,15331279,12181672,6500350,14491611,10563636306135.0,1.202,99.955,98.916,298.941,143004984764670.0,139544382953130.0,121599176057530.0,87324615687956.0,139325035378940.0,136567592757440.0,124288934409100.0,93124280843288.0,140921369614620.0,132436835615120.0,102631124155510.0,43268157811055.0,4.6803337009059e+26,8.3805396174512e+26,1.416,1.039,2615.0,2977.0,4367.0,5861.0,2817.0,2983.0,4057.0,4929.0,2721.0,2857.0,3800.0,5108.0,2188.0,3802.0,-3714.0,1196750.0,3613391.0,-0.734,0.297,47.757,-55.572,110614817,27853280,163925924,6717927109781176.0,0.516,0.083,0.102,0.084,0.086,0.091,0.084,0.096,0.103,0.041,0.025,0.001,0.106,1.19,50.589,43.287,0.052,0.051,0.053,0.052,0.053,0.052,0.051,0.052,0.01,0.024,-0.004,0.021,0.163,1.199,48.365,52.529,64.253,8.352,8.689,8.585,8.705,8.669,0.96,-0.07,1166418597,1161644235,1199897820,1242910555,1172678801,1173933744,1205079304,1246305781,1133955814,1174562472,1160752922,1175774023,1250284202,53424986,116891993,213296046,476146503,489131033,3415934480127488,1.1373800794246912e+16,5.667887299201101e+16,-0.461,0.232,1.241,41.656,48.384,54.929,-6.065,69.963,1421,2312,259.359,391.877,3212.0,16817,38392,50903,2578456,0.416,73.433,81.013,70.465,25.799,1241.0,0.298,0.899,52.088,0.898,0.911,1.017,1.201,1.032,0.959,0.952,1.018,1.133,1.071,0.949,0.916,0.962,1.14,0.246,0.358,0.567,0.015,0.032,0.08,0.227,128390,160440,132811,139262,151677,128693,132476,153588,54835,403743795,751707023,-0.414,46346,46703,49456,52407,52948,11397,15012,56340165,18417,36474559,84798499,-0.257,0.286,20.024,19.952,19.951,20.021,20.022,19.985,19.979,19.941,20.06,20.04,19.996,19.947,20.036,0.497,0.695,0.062,-0.008,-0.007,54.169,50.797,3.588,70256
1196782032,105.826,0.141,0.0529,1.788,2897.0,20.07,17788146,16696889,14312516,10580847,19116543,18142786,16848165,14944399,11228251,18575955,17416225,15673116,12377703,6656328,14491611,11076676227999.0,1.229,99.955,98.916,298.941,141327502071190.0,139602420904740.0,123764767678490.0,88307878223296.0,140294378129940.0,137452234574170.0,125509158407412.0,94224898987017.0,141409106071930.0,133830592410310.0,103859207467490.0,40802819516081.0,4.1621752011546e+26,8.5995976362138e+26,1.415,1.045,2804.0,2928.0,4276.0,5816.0,2857.0,2961.0,3982.0,4885.0,2862.0,2837.0,3705.0,5043.0,2198.0,3845.0,-4064.0,1207292.0,3695565.0,-0.77,0.287,47.672,-58.384,110467379,27911623,164041280,6727385350988174.0,0.499,0.103,0.103,0.112,0.099,0.092,0.113,0.099,0.103,0.042,0.067,0.001,0.086,1.172,53.253,91.353,0.052,0.051,0.053,0.052,0.053,0.053,0.052,0.052,0.01,0.024,-0.005,0.02,0.136,1.181,48.599,52.6,60.978,8.345,8.723,8.635,8.719,8.684,0.9,-0.07,1185547155,1160273745,1189450921,1248223551,1184730416,1179645816,1203973001,1243110701,1135336610,1189744190,1169537371,1175358585,1243708932,49080317,85882931,216400236,463119727,478169629,1843969462513152,1.1707265520071424e+16,5.361997049144141e+16,-0.48,0.206,1.223,43.146,48.813,55.052,-7.125,66.541,1424,2311,261.964,365.347,3213.0,17156,33370,51125,2580710,0.403,73.242,80.649,70.298,11.744,1235.0,0.279,0.89,22.166,1.029,0.974,1.035,1.208,1.41,1.166,1.063,1.068,1.148,1.436,1.172,1.033,1.012,1.153,0.515,0.448,0.58,0.066,0.05,0.084,0.221,129453,160748,136214,140492,151823,132686,133734,153542,54472,375089217,741799334,-0.419,46197,47457,49643,52406,52901,11350,14967,56006229,18448,34361979,85081597,-0.264,0.281,20.038,19.97,19.951,20.029,20.034,19.996,19.985,19.944,20.068,20.051,20.012,19.954,20.037,0.477,0.71,0.057,-0.003,-0.007,53.864,50.722,3.665,69759
1199972413,106.072,0.0973,0.053,1.017,2966.0,20.083,18321521,16963577,14584249,10741865,19227901,18441904,17180311,15227938,11406515,18963733,17768541,15997422,12570196,6793486,14491611,11537862620761.0,1.256,99.955,98.916,298.941,143410442426430.0,141499245779660.0,125875214250710.0,89412056611750.0,143159929217710.0,139359480961750.0,127202540605710.0,95489331591280.0,143029660948770.0,135636515945960.0,105253684484140.0,39814291532345.0,3.9629445255563e+26,8.8912903752384e+26,1.414,1.052,2944.0,2866.0,4201.0,5775.0,2911.0,2962.0,3916.0,4842.0,2943.0,2846.0,3620.0,4980.0,2218.0,3887.0,-3687.0,1229794.0,3776390.0,-0.805,0.277,47.761,-55.42,110370342,27619845,164131092,6734753858999790.0,0.483,0.107,0.103,0.105,0.099,0.093,0.11,0.098,0.103,0.041,0.034,0.001,0.068,1.154,51.12,53.264,0.053,0.052,0.052,0.052,0.053,0.053,0.052,0.052,0.01,0.023,-0.005,0.021,0.111,1.163,48.681,52.624,66.738,8.323,8.744,8.631,8.716,8.681,0.851,-0.069,1195004685,1165881638,1182709353,1253825864,1192351415,1184727465,1203439590,1240327585,1136757177,1196956819,1179462038,1176761450,1237536941,56422812,63886640,219064997,448210735,504208237,1020375696741376,1.199736818471552e+16,5.022321580856243e+16,-0.488,0.181,1.205,43.726,48.978,55.099,-8.03,72.468,1422,2310,314.608,387.181,3214.0,24745,37477,50349,2582220,0.39,73.775,81.003,69.868,55.854,1220.0,0.267,0.881,134.113,1.059,0.977,1.027,1.208,1.213,1.129,1.057,1.064,1.145,1.286,1.169,1.039,1.011,1.149,0.515,0.439,0.579,0.066,0.048,0.084,0.214,127832,160824,135662,139949,151389,133035,133332,152912,54291,361579090,736878489,-0.423,45828,47378,49464,52284,52734,11400,15047,56606032,18354,34251326,84218663,-0.268,0.276,20.05,19.99,19.949,20.037,20.047,20.008,19.991,19.947,20.078,20.063,20.027,19.963,20.038,0.454,0.739,0.052,0.003,-0.006,54.369,50.861,3.819,69569
1173245774,103.671,0.13,0.0518,1.252,2732.0,20.048,18854896,17230264,14855983,10894734,19283579,18666243,17468170,15493185,11580861,19218168,18085298,16304197,12759149,6939695,13758207,12039840093389.0,1.283,99.955,98.916,246.516,147893300588800.0,144157691740880.0,128495863282550.0,90620804567321.0,149632679086430.0,143318340659200.0,129902436611310.0,97106069989111.0,146703218670493.0,138422045909950.0,107003989365040.0,40481571079571.0,4.096893992676e+26,9.4869816771836e+26,1.418,1.058,2865.0,2803.0,4100.0,5749.0,2822.0,2905.0,3840.0,4796.0,2838.0,2813.0,3526.0,4913.0,2198.0,3936.0,-2390.0,1207909.0,3873814.0,-0.839,0.267,47.485,-46.653,110200431,28772736,164387009,6755772190344998.0,0.466,0.123,0.104,0.117,0.107,0.093,0.121,0.1,0.104,0.04,0.078,0.001,0.059,1.138,52.538,152.154,0.053,0.052,0.052,0.052,0.053,0.052,0.052,0.052,0.01,0.023,-0.008,0.019,0.086,1.146,47.91,52.359,60.061,8.32,8.751,8.602,8.704,8.668,0.841,-0.069,1190000073,1171806620,1177587193,1258987136,1182798594,1181857042,1199413747,1235999727,1137559124,1186077363,1181303072,1175499640,1229865971,49083802,53806164,222710503,433438808,464514467,723775822382592,1.2399992004182528e+16,4.696730013005542e+16,-0.491,0.157,1.187,40.044,47.651,54.621,-11.633,65.542,1409,2307,376.948,357.811,3218.0,35522,32007,55804,2588493,0.377,73.759,80.805,69.325,33.078,1201.0,0.253,0.872,82.766,1.129,0.994,1.026,1.213,1.233,1.16,1.083,1.076,1.147,1.263,1.217,1.075,1.025,1.15,0.534,0.437,0.574,0.071,0.048,0.082,0.208,127458,160687,133254,138508,150647,131672,132053,151962,54663,352006818,747014204,-0.429,45569,46983,49138,52112,52515,11012,15177,57585262,18526,31593382,85805974,-0.274,0.271,20.057,20.004,19.947,20.045,20.047,20.013,19.995,19.949,20.063,20.062,20.035,19.969,20.039,0.432,0.666,0.047,0.007,-0.006,52.75,50.473,3.436,68746
1151149677,101.679,0.0872,0.0508,0.795,2511.0,20.08,19339258,17496952,15127716,11035217,19311419,18834497,17717649,15741319,11751375,19339258,18366497,16593440,12944743,7103954,12643432,12616539901603.0,1.307,99.955,98.916,188.826,150951922384190.0,146493503639410.0,130931210007020.0,91912349448753.0,154310417760650.0,146655046409080.0,132382513848220.0,98671730731841.0,149928010942820.0,140992869813230.0,108712183413750.0,40983769972028.0,4.1991735028002e+26,9.9766718775853e+26,1.423,1.065,2736.0,2707.0,3997.0,5723.0,2667.0,2806.0,3754.0,4746.0,2661.0,2740.0,3423.0,4842.0,2198.0,3990.0,-2325.0,1207597.0,3980339.0,-0.874,0.256,47.223,-48.072,109484112,29887110,165198207,6822611872744554.0,0.45,0.105,0.104,0.102,0.102,0.093,0.103,0.099,0.103,0.039,0.024,0.001,0.048,1.121,50.592,38.905,0.052,0.052,0.052,0.052,0.053,0.052,0.052,0.052,0.01,0.022,-0.011,0.016,0.062,1.128,47.267,52.138,47.052,8.327,8.736,8.61,8.705,8.668,0.823,-0.069,1174789288,1174343669,1174591736,1263367285,1166974136,1174180201,1192978538,1230525530,1137857818,1166652165,1176138836,1171974638,1221101585,42237262,54683425,224191795,420840651,394213356,747569247716864,1.256549028751744e+16,4.427671328469248e+16,-0.494,0.134,1.17,37.251,46.572,54.228,-17.44,52.08,1381,2293,487.217,397.638,3231.0,59345,39529,61093,2610425,0.364,73.578,80.435,69.037,17.457,1192.0,0.235,0.863,36.308,1.146,0.987,1.015,1.208,1.014,1.068,1.045,1.058,1.139,0.984,1.134,1.049,1.01,1.141,0.542,0.443,0.581,0.074,0.049,0.084,0.202,125515,160000,129722,136460,149682,128912,130171,150777,55791,359737657,778162795,-0.438,45143,45831,48442,51809,52165,11521,15501,60069652,18847,33037408,88806661,-0.284,0.266,20.063,20.015,19.945,20.052,20.055,20.022,20.0,19.952,20.07,20.068,20.045,19.978,20.039,0.413,0.635,0.043,0.011,-0.005,54.038,50.818,3.267,67649
1115310402,98.478,0.0875,0.0492,1.038,2541.0,20.082,19339258,17763639,15390666,11175699,19325339,18960687,17933863,15973444,11918142,19339258,18612138,16865153,13127250,7253625,12643432,13153769000563.0,1.329,99.955,98.916,188.826,149287252242770.0,147279539156500.0,132659221260590.0,92986040204771.0,152449670925510.0,146683364277210.0,133317024594790.0,99730976878835.0,149977867846910.0,142021013065680.0,109919987391140.0,39111460061721.0,3.824265770399e+26,1.0107708352289e+27,1.424,1.072,2595.0,2737.0,3895.0,5690.0,2604.0,2740.0,3676.0,4697.0,2563.0,2698.0,3329.0,4772.0,2174.0,4045.0,-2912.0,1181347.0,4090986.0,-0.908,0.246,47.262,-53.407,108863702,29087305,165578650,6854072299275774.0,0.433,0.102,0.104,0.095,0.098,0.093,0.094,0.098,0.103,0.038,0.021,0.001,0.034,1.103,50.605,31.7,0.051,0.052,0.052,0.051,0.052,0.05,0.051,0.051,0.01,0.022,-0.015,0.013,0.039,1.111,46.235,51.784,37.34,8.356,8.737,8.674,8.724,8.687,0.824,-0.069,1146568618,1170902819,1170515548,1267035149,1141142269,1159462751,1182622787,1223092296,1137362270,1136912722,1161380519,1164070460,1210547939,55046535,62661738,224398951,409713871,330107826,981623345073152,1.2588722269298176e+16,4.196636396155827e+16,-0.502,0.111,1.152,33.206,44.867,53.595,-21.994,42.041,1366,2278,488.358,387.124,3236.0,59623,37466,54407,2618272,0.352,73.72,80.379,68.97,12.002,1189.0,0.217,0.853,17.642,1.15,1.005,1.011,1.206,1.026,1.061,1.044,1.057,1.137,0.992,1.106,1.055,1.012,1.137,0.532,0.441,0.582,0.071,0.049,0.085,0.196,126710,159712,130478,136391,149368,130229,130248,150236,56028,352339628,784786585,-0.444,45090,45599,48161,51639,51943,11629,15606,60888007,18898,32898781,89284683,-0.293,0.26,20.069,20.028,19.951,20.057,20.062,20.03,20.005,19.955,20.076,20.073,20.054,19.987,20.04,0.402,0.49,0.04,0.014,-0.005,54.108,50.837,2.502,67490
1101739007,97.247,0.0739,0.0486,0.857,2585.0,20.03,19339258,18030327,15630195,11316182,19332298,19055330,18121249,16190593,12081243,19339258,18822221,17119901,13306669,7389595,12643432,13651527390268.0,1.347,99.955,98.916,188.826,149971431949530.0,148534730100470.0,134304086413470.0,94132786836159.0,151563701941410.0,146979688372130.0,134322751717000.0,100811742112030.0,150194701957920.0,143069179112680.0,111148992990790.0,37523347424978.0,3.5200040049389e+26,1.0193548829524e+27,1.42,1.078,2546.0,2743.0,3804.0,5655.0,2595.0,2701.0,3606.0,4651.0,2558.0,2660.0,3245.0,4704.0,2157.0,4097.0,-3197.0,1163438.0,4196752.0,-0.942,0.235,47.322,-55.29,107384318,28512518,164708255,6782202321270960.0,0.418,0.083,0.104,0.084,0.092,0.093,0.081,0.096,0.102,0.039,-0.016,0.001,0.015,1.086,49.998,-17.54,0.05,0.051,0.051,0.051,0.052,0.049,0.051,0.051,0.01,0.022,-0.016,0.009,0.015,1.093,45.838,51.647,22.729,8.367,8.717,8.706,8.734,8.696,0.769,-0.068,1122733028,1160922702,1163428630,1269632264,1121440638,1145031815,1171838283,1215263051,1136579341,1114497917,1144089566,1154900254,1199794988,73245730,69371021,222569002,402462334,233740312,1203084643657472,1.238424016041856e+16,4.049398254430566e+16,-0.515,0.087,1.135,31.798,44.233,53.356,-23.585,26.929,1377,2250,512.76,406.344,3217.0,65731,41279,54722,2587497,0.339,73.799,80.26,68.85,14.542,1185.0,0.2,0.844,23.168,1.12,0.991,1.014,1.196,0.941,1.01,1.019,1.044,1.131,0.907,1.033,1.036,1.002,1.129,0.536,0.435,0.572,0.072,0.047,0.082,0.19,127055,159014,130140,135846,148897,130393,129874,149538,56030,353424516,784853927,-0.45,44732,45449,47923,51482,51731,11340,15736,61901773,18979,32179515,90045898,-0.3,0.255,20.067,20.038,19.955,20.061,20.054,20.03,20.007,19.956,20.055,20.063,20.054,19.992,20.04,0.393,0.36,0.039,0.017,-0.004,51.66,50.254,1.829,67214
1110648942,98.0,0.0869,0.049,0.921,2560.0,20.052,19339258,18297015,15869723,11456664,19335778,19126312,18283650,16393733,12240760,19339258,18996745,17359195,13483000,7512607,12643432,14109815070719.0,1.363,99.955,98.916,188.826,156601366017800.0,149803175391230.0,136414295177590.0,95406141504812.0,155693472799940.0,149793434639250.0,136500818404650.0,102290226579360.0,152801109327930.0,145248450013460.0,112774267683970.0,37763379181493.0,3.5651820180131e+26,1.060133712518e+27,1.419,1.084,2562.0,2685.0,3708.0,5601.0,2577.0,2666.0,3538.0,4605.0,2565.0,2614.0,3165.0,4636.0,2112.0,4130.0,-4874.0,1115443.0,4265107.0,-0.974,0.224,47.291,-65.566,106436304,28137982,164889113,6797104892216648.0,0.402,0.083,0.104,0.086,0.091,0.093,0.083,0.095,0.102,0.039,0.001,0.001,-0.004,1.069,50.569,0.724,0.049,0.051,0.051,0.05,0.051,0.049,0.05,0.051,0.01,0.021,-0.015,0.006,-0.008,1.075,46.131,51.726,14.283,8.371,8.721,8.678,8.724,8.687,0.764,-0.068,1109232783,1149835464,1155739849,1271532337,1116044790,1136436097,1163679704,1208513754,1136009442,1108455873,1131521126,1147862962,1190348155,76749300,67169853,218084344,397800390,171006569,1127947284154880,1.1890195260321792e+16,3.956128747272781e+16,-0.528,0.064,1.117,33.783,44.763,53.493,-22.758,18.199,1368,2236,512.769,406.452,3222.0,65733,41301,52845,2595266,0.327,74.021,80.282,68.678,23.968,1179.0,0.186,0.835,40.003,1.095,0.997,1.008,1.191,0.931,0.988,1.006,1.036,1.126,0.919,0.983,1.027,0.996,1.123,0.531,0.435,0.575,0.07,0.047,0.083,0.184,128090,158408,128879,134868,148277,129544,129043,148695,56493,350655845,797877422,-0.456,44715,45450,47764,51349,51543,11324,15771,62179330,19011,32180436,90351538,-0.305,0.25,20.064,20.044,19.957,20.065,20.053,20.033,20.01,19.959,20.05,20.059,20.056,19.998,20.039,0.386,0.343,0.037,0.019,-0.004,52.618,50.502,1.743,66914
1095202655,96.6,0.0646,0.0483,0.734,2646.0,20.083,19339258,18563702,16109251,11597147,19337518,19179549,18424398,16583767,12396771,19339258,19135711,17583036,13656244,7623289,12643432,14528632041915.0,1.374,99.955,98.916,188.826,158075132823930.0,149701317447560.0,138320270733690.0,96455564344843.0,155149798106410.0,150290146557460.0,137598751025370.0,103416128721040.0,153296522479210.0,146351964777860.0,114051468398710.0,35162742301281.0,3.0910461153657e+26,1.0818859251984e+27,1.413,1.09,2597.0,2649.0,3622.0,5558.0,2612.0,2661.0,3481.0,4562.0,2607.0,2605.0,3096.0,4571.0,2068.0,4172.0,-3819.0,1068705.0,4351972.0,-1.005,0.214,47.41,-59.069,105704736,27647241,165311025,6831933722369746.0,0.387,0.075,0.104,0.075,0.084,0.092,0.074,0.093,0.101,0.039,-0.02,0.001,-0.03,1.051,49.586,-23.698,0.049,0.05,0.051,0.05,0.051,0.049,0.049,0.05,0.01,0.021,-0.015,0.005,-0.031,1.058,45.655,51.568,11.559,8.354,8.725,8.674,8.722,8.684,0.761,-0.068,1102530201,1135324124,1147798935,1273154232,1105623723,1126127736,1154549431,1201203361,1135112590,1101440809,1117862924,1139791337,1180608521,74123476,67631851,215934385,393700045,145970590,1143516803156480,1.1656914687564544e+16,3.874993128110925e+16,-0.543,0.041,1.1,32.042,44.013,53.219,-22.27,15.378,1355,2227,497.837,401.999,3229.0,61960,40401,52674,2607128,0.315,74.175,80.235,68.568,16.365,1175.0,0.173,0.825,25.309,0.945,0.987,0.987,1.184,0.832,0.924,0.97,1.017,1.118,0.817,0.893,0.991,0.978,1.113,0.545,0.424,0.581,0.074,0.045,0.084,0.177,129473,157848,128682,134386,147818,129452,128705,148014,56712,304288249,804061457,-0.461,44926,45518,47647,51231,51369,10943,15759,62088017,19055,31408968,90776572,-0.31,0.245,20.065,20.052,19.961,20.067,20.061,20.04,20.015,19.961,20.064,20.064,20.061,20.006,20.04,0.384,0.222,0.037,0.02,-0.003,53.918,50.842,1.12,66407
1046178676,92.242,0.0898,0.0461,1.129,2374.0,20.103,19339258,18830390,16348779,11737629,19338388,19219476,18546380,16761540,12549353,19339258,19239118,17791424,13826400,7722170,12643432,14907978303857.0,1.383,99.955,98.916,188.826,160112414675040.0,151761428550740.0,140499711849990.0,97654557824694.0,157866737439520.0,152387134408310.0,139432222277850.0,104791984253300.0,155472020878050.0,148138886371740.0,115580303367810.0,33620526037929.0,2.8258494276677e+26,1.1178744045427e+27,1.409,1.095,2527.0,2564.0,3523.0,5511.0,2493.0,2589.0,3409.0,4514.0,2496.0,2536.0,3016.0,4501.0,2012.0,4219.0,-4231.0,1012121.0,4450223.0,-1.035,0.203,47.073,-64.058,104651695,26147434,165340002,6834329046467420.0,0.371,0.08,0.104,0.082,0.086,0.092,0.081,0.093,0.101,0.039,-0.005,0.001,-0.054,1.033,50.684,-5.389,0.048,0.049,0.05,0.049,0.05,0.047,0.048,0.05,0.01,0.021,-0.017,0.002,-0.054,1.041,44.188,51.077,5.474,8.353,8.727,8.665,8.717,8.68,0.76,-0.067,1084010091,1113353590,1139617614,1274122013,1075901199,1106140471,1140099997,1191201768,1133157998,1073265047,1095576562,1126241969,1168380831,75606448,84906597,215416608,391026218,87100229,1802282543741184,1.1601078701004032e+16,3.822537584075136e+16,-0.565,0.018,1.082,27.243,41.716,52.355,-26.189,9.082,1335,2211,414.013,390.627,3235.0,42852,38147,44407,2615599,0.303,74.284,80.144,68.129,32.637,1160.0,0.161,0.816,70.157,0.961,1.01,0.984,1.18,0.981,0.975,0.991,1.024,1.118,0.963,0.939,1.01,0.987,1.112,0.539,0.418,0.578,0.073,0.044,0.084,0.171,129810,157265,129569,134447,147544,130233,128969,147519,56548,276607927,799423478,-0.463,44882,46033,47759,51190,51275,10679,15743,61964201,19060,29536847,90818495,-0.31,0.24,20.068,20.059,19.967,20.069,20.071,20.048,20.02,19.964,20.088,20.073,20.068,20.015,20.041,0.383,0.146,0.037,0.022,-0.003,54.727,51.057,0.731,66009
