Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-transactionfees_raw,bitcoin-median_transaction_fee_raw,bitcoin-fee_to_reward_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-7,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-mom-30,difficulty-btc-mom-90,difficulty-btc-var-90,difficulty-btc-trx-30,difficulty-btc-rsi-90,difficulty-btc-roc-90,hashrate-btc-sma-3,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-90,hashrate-btc-var-90,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-14,mining_profitability-btc-std-30,mining_profitability-btc-mom-90,mining_profitability-btc-var-7,mining_profitability-btc-var-14,mining_profitability-btc-var-30,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-90,mining_profitability-btc-roc-90,sentinusd-btc-ema-30,sentinusd-btc-std-30,sentinusd-btc-std-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-sma-90,transactionfees-btc-ema-3,transactionfees-btc-wma-3,transactionfees-btc-std-90,transactionfees-btc-trx-30,transactionfees-btc-trx-90,transactionfees-btc-rsi-90,transactionfees-btc-roc-90,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-sma-7,median_transaction_fee-btc-sma-14,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-ema-7,median_transaction_fee-btc-ema-14,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-std-30,median_transaction_fee-btc-std-90,median_transaction_fee-btc-mom-30,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-30,median_transaction_fee-btc-rsi-90,median_transaction_fee-btc-roc-30,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-90,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-trx-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-30,marketcap-btc-std-30,marketcap-btc-std-90,marketcap-btc-mom-90,marketcap-btc-var-14,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-14,marketcap-btc-rsi-30,marketcap-btc-rsi-90,marketcap-btc-roc-30,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-ema-30,transactionvalue-btc-std-90,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-std-14,mediantransactionvalue-btc-std-90,mediantransactionvalue-btc-mom-90,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-3,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-3,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-3,fee_to_reward-btc-wma-7,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-trx-90,size-btc-sma-7,size-btc-sma-14,size-btc-sma-30,size-btc-sma-90,size-btc-ema-7,size-btc-ema-14,size-btc-ema-30,size-btc-ema-90,size-btc-wma-14,size-btc-wma-90,size-btc-std-90,size-btc-var-90,size-btc-trx-90,transactions-btc-sma-90,transactions-btc-ema-30,transactions-btc-ema-90,transactions-btc-wma-30,transactions-btc-wma-90,transactions-btc-var-90,transactions-btc-trx-90,sentbyaddress-btc-ema-30,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-3,top100cap-btc-sma-7,top100cap-btc-sma-14,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-3,top100cap-btc-ema-7,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-3,top100cap-btc-wma-7,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-90,top100cap-btc-var-90,top100cap-btc-trx-14,top100cap-btc-trx-30,top100cap-btc-rsi-30,top100cap-btc-rsi-90,top100cap-btc-roc-90,activeaddresses-btc-std-90,activeaddresses-btc-var-90,activeaddresses-btc-trx-90,price-btc-sma-3,price-btc-sma-7,price-btc-sma-14,price-btc-ema-3,price-btc-ema-7,price-btc-ema-14,price-btc-wma-3,price-btc-wma-7,price-btc-wma-14,price-btc-wma-30,price-btc-std-14,price-btc-std-30,price-btc-std-90,price-btc-mom-30,price-btc-mom-90,price-btc-var-14,price-btc-var-30,price-btc-var-90,price-btc-trx-30,price-btc-trx-90,price-btc-rsi-30,price-btc-rsi-90,price-btc-roc-30,price-btc-roc-90,bitcoin-price_raw_1d,bitcoin-price_raw_90d,1d_binary_price_change,7d_binary_price_change,30d_binary_price_change,90d_binary_price_change
2013-08-01,1101424971,95.875,0.0725,0.0479,0.862,1440.0,20.665,31256961,26605669,18422669,30975652,29841128,27080020,20095129,31256961,30810622,28625407,22254409,13810957,9921632,21180668,47685632718876.0,1.454,99.549,210.203,296044825159300.0,230328377607110.0,156511576923200.0,261433907872290.0,233745318337550.0,297329134761550.0,284850201457820.0,268784062602650.0,247129950473730.0,190300621607760.0,122371689543790.0,3.7437076004504e+27,1.27,1521.0,1499.0,1501.0,1619.0,3353.0,1490.0,1499.0,1533.0,1767.0,2987.0,1495.0,1506.0,1555.0,2474.0,273.339,376.269,-3606.0,8437.0,18679.0,35395.0,-1.503,-1.702,-0.18,46.352,-71.47,67778684,33081859,30725724,0.033,0.084,0.087,0.079,0.082,0.046,-0.741,0.447,50.046,-20.408,0.047,0.046,0.044,0.047,0.046,0.045,0.048,0.047,0.007,0.02,0.006,-0.003,0.085,-0.459,0.503,51.985,51.713,15.229,-6.64,8.552,8.55,8.476,-0.059,1090633563,1052740165,1143008523,1088523953,1059785596,1096192603,1069437039,1038111451,1001378310,173382882,336296441,-39147009,2377870572328832,7515405952552320.0,2.8273824022357504e+16,-0.403,0.54,66.712,53.575,53.237,16.55,-3.432,1801,1738,691.687,0.087,79.948,79.13,30.145,35.264,4.215,0.051,0.56,0.885,0.73,0.7,0.691,0.961,0.866,0.798,0.753,0.752,0.898,0.901,0.799,0.753,0.718,0.834,0.35,0.317,0.031,0.025,-0.073,110777,109816,105850,132638,117321,113256,112297,126190,114086,118931,62742,984143107,-0.074,47034,41078,44883,40324,43026,84782677,-0.033,45899,13909,48366629,-0.161,0.094,20.678,20.585,20.551,20.503,20.184,20.664,20.613,20.561,20.47,20.241,20.684,20.628,20.576,20.531,20.291,0.503,0.436,0.063,0.051,0.045,61.201,55.539,2.154,24334,148030716,0.091,94.975,91.745,88.389,94.79,92.354,89.917,95.446,93.164,90.511,87.473,8.253,14.748,31.255,12.671,-6.819,17.03,54.377,244.219,-0.439,0.517,52.699,52.759,15.229,-6.64,95.495,195.57,0,1,1,1
2013-08-02,1097482045,95.495,0.054,0.0477,0.605,1611.0,20.675,31256961,26936390,18658010,31045980,30029905,27349500,20340444,31256961,30994979,28925490,22536482,13955133,9921632,21180668,48686436692814.0,1.45,99.549,210.203,294923271786630.0,233906344262900.0,158862087639940.0,264735414226330.0,237129182027220.0,292404324945680.0,287167600576900.0,272641033126400.0,250734261952470.0,193150811247415.0,124106199052340.0,3.8505871608044e+27,1.275,1527.0,1522.0,1499.0,1603.0,3308.0,1550.0,1527.0,1543.0,1757.0,2957.0,1540.0,1534.0,1555.0,2436.0,269.099,329.789,-4046.0,9400.0,18104.0,27190.0,-1.413,-1.699,-0.19,46.653,-71.519,68643446,33425228,30536599,0.028,0.074,0.087,0.066,0.067,0.047,-0.725,0.435,49.309,-43.571,0.048,0.046,0.045,0.048,0.047,0.045,0.048,0.047,0.008,0.02,0.007,-0.005,0.151,-0.441,0.491,51.736,51.66,17.282,-9.087,8.534,8.527,8.452,-0.059,1100437334,1063486528,1142236268,1093002999,1069209708,1099616844,1080622509,1049378576,1010119403,179431820,336391853,-69502944,2576803709246336,8048944541317248.0,2.8289869747927296e+16,-0.385,0.529,65.683,53.283,53.159,18.632,-5.956,1794,1734,684.46,0.085,80.246,79.001,29.957,34.574,26.797,0.038,0.553,0.832,0.745,0.708,0.691,0.955,0.736,0.75,0.733,0.742,0.891,0.762,0.768,0.74,0.713,0.827,0.336,0.317,0.028,0.025,-0.079,112780,111443,106971,132213,117900,114107,112771,126046,115395,118645,62570,978758562,-0.078,47050,41750,45028,41121,43124,84898363,-0.036,46713,14098,49691368,-0.13,0.092,20.694,20.614,20.56,20.517,20.19,20.67,20.629,20.577,20.483,20.251,20.683,20.65,20.593,20.542,20.302,0.513,0.472,0.066,0.052,0.045,61.472,55.638,2.336,24362,148377471,0.088,95.79,92.646,89.221,95.142,93.14,90.661,95.706,94.102,91.458,88.203,8.594,15.254,31.268,14.071,-9.545,18.465,58.173,244.426,-0.421,0.505,52.385,52.676,17.282,-9.087,95.372,195.73,0,0,1,1
2013-08-03,1096520497,95.372,0.0553,0.0477,0.62,1272.0,20.597,31669452,27363359,18925434,31820584,30578504,27787881,20643828,31978820,31515813,29390523,22876842,14207236,12809069,24068106,50461392016643.0,1.448,99.616,238.859,301381355847770.0,238376929064790.0,161587363794580.0,272195110830380.0,242519759880740.0,305284258430730.0,296930776788420.0,280458564413710.0,256332764823040.0,196707317865370.0,127384966520020.0,4.0567324238266e+27,1.28,1441.0,1482.0,1472.0,1587.0,3252.0,1411.0,1463.0,1507.0,1726.0,2920.0,1413.0,1471.0,1533.0,2391.0,279.801,345.927,-4990.0,16641.0,19572.0,29916.0,-1.358,-1.696,-0.2,46.136,-79.689,68051954,33543381,30517201,0.023,0.061,0.087,0.061,0.058,0.047,-0.713,0.422,49.362,-33.11,0.048,0.047,0.045,0.048,0.047,0.046,0.048,0.047,0.008,0.02,0.008,-0.009,0.21,-0.421,0.481,51.653,51.642,21.553,-15.945,8.531,8.526,8.451,-0.059,1098475837,1075169154,1140408461,1094761748,1076037405,1097658425,1088881001,1059193256,1018427776,182899320,335576929,-164502677,2575786253010688,8363040346615552.0,2.8152968899200256e+16,-0.365,0.518,65.418,53.209,53.14,22.954,-13.045,1778,1713,684.724,0.082,80.128,78.336,30.482,34.929,-10.636,0.015,0.545,0.696,0.733,0.717,0.693,0.952,0.678,0.717,0.718,0.734,0.885,0.656,0.737,0.729,0.708,0.819,0.319,0.315,0.025,0.025,-0.085,117154,114467,107907,131911,119755,115602,113580,126030,117245,118493,62437,974593152,-0.081,46999,41997,45040,41503,43092,84811939,-0.039,46540,14098,49685466,-0.103,0.09,20.646,20.628,20.566,20.525,20.194,20.633,20.621,20.579,20.49,20.258,20.634,20.646,20.598,20.547,20.311,0.52,0.422,0.068,0.053,0.046,58.241,54.695,2.091,24420,149089285,0.084,95.58,93.626,90.044,95.257,93.698,91.289,95.497,94.783,92.278,88.895,8.587,15.545,31.182,16.91,-18.092,18.435,60.413,243.086,-0.402,0.494,52.28,52.649,21.553,-15.945,94.551,197.87,0,0,1,1
2013-08-04,1087488754,94.551,0.0697,0.0473,0.702,1351.0,20.589,32545995,27898607,19228950,33213630,31487073,28407551,21011937,33409649,32393748,30037581,23282717,14599801,16057437,27316473,53288548508943.0,1.451,99.672,271.096,307451828407110.0,242664628602580.0,164125577434460.0,277966048177940.0,247226687690820.0,312332150975360.0,303239338685990.0,286797978334670.0,261306972040600.0,200089510769600.0,130409702012640.0,4.2516725947561e+27,1.286,1411.0,1486.0,1445.0,1571.0,3207.0,1381.0,1435.0,1486.0,1701.0,2886.0,1368.0,1439.0,1518.0,2349.0,245.815,343.815,-4106.0,15601.0,15106.0,29552.0,-1.316,-1.692,-0.209,46.276,-75.249,66574767,34500083,30532340,0.018,0.06,0.086,0.065,0.062,0.047,-0.7,0.409,49.948,-38.089,0.048,0.047,0.045,0.047,0.047,0.046,0.047,0.048,0.008,0.02,0.011,-0.009,0.26,-0.401,0.47,51.089,51.525,29.493,-16.33,8.524,8.516,8.44,-0.059,1093830432,1085755203,1138531802,1091125251,1078900243,1092164884,1091960901,1066494159,1025713232,179111016,334849848,-168899278,2326396129330944,8020188969408384.0,2.8031105210015744e+16,-0.345,0.508,62.852,52.507,52.96,30.986,-13.443,1744,1674,688.187,0.079,79.903,77.583,34.172,35.588,-20.227,-0.016,0.536,0.643,0.752,0.732,0.693,0.946,0.69,0.714,0.716,0.732,0.881,0.659,0.729,0.727,0.709,0.814,0.294,0.315,0.022,0.025,-0.091,118489,116633,108677,131357,118143,115296,113563,125751,117091,118084,62204,967322361,-0.085,46883,42047,44990,41681,42999,84573867,-0.043,46170,14131,49919595,-0.083,0.088,20.62,20.641,20.57,20.531,20.2,20.611,20.613,20.581,20.497,20.266,20.606,20.636,20.601,20.551,20.32,0.527,0.493,0.069,0.052,0.046,57.941,54.606,2.453,24244,146941600,0.081,95.139,94.512,90.805,94.904,93.911,91.724,94.982,95.014,92.879,89.498,8.149,15.212,31.106,21.534,-18.453,16.6,57.849,241.899,-0.383,0.484,51.571,52.468,29.493,-16.33,95.46,199.6,1,0,1,1
2013-08-05,1098370902,95.46,0.0523,0.0477,0.588,1283.0,20.528,33422539,28433855,19532466,34258414,32274498,28987242,21371955,34621341,33164732,30650108,23681922,14957468,16057437,27316473,55931460628160.0,1.457,99.672,271.096,329966146450270.0,248152865352950.0,167120630592190.0,288068996375150.0,254098395559610.0,335475316600330.0,317900045988740.0,297541825696000.0,268473006302180.0,204256820268990.0,135220869247520.0,4.571170870014e+27,1.292,1302.0,1440.0,1441.0,1559.0,3159.0,1332.0,1397.0,1459.0,1674.0,2850.0,1303.0,1388.0,1499.0,2307.0,254.068,357.819,-4285.0,17470.0,16138.0,32009.0,-1.291,-1.689,-0.219,46.172,-76.965,67151938,33559974,29923098,0.013,0.059,0.086,0.059,0.059,0.047,-0.691,0.397,49.251,-42.602,0.048,0.048,0.046,0.048,0.047,0.046,0.048,0.048,0.007,0.02,0.015,-0.007,0.302,-0.38,0.46,51.694,51.648,44.636,-13.513,8.514,8.496,8.42,-0.059,1094126718,1093108984,1137095799,1094748076,1083767907,1094435118,1095114826,1074029577,1033147523,161598471,334417679,-129240313,2011832814651520,6528516488125312.0,2.7958795950617344e+16,-0.325,0.497,64.651,53.276,53.154,46.301,-10.528,1751,1668,683.677,0.075,79.973,77.555,34.104,35.534,6.312,-0.043,0.527,0.637,0.739,0.717,0.691,0.94,0.639,0.682,0.699,0.723,0.875,0.631,0.688,0.708,0.702,0.806,0.301,0.316,0.023,0.025,-0.096,120057,117480,109925,130810,119033,116151,114088,125662,117767,117872,61665,950631571,-0.088,46819,42612,45118,42365,43085,83699335,-0.045,46747,14041,49290066,-0.059,0.086,20.571,20.632,20.569,20.53,20.205,20.57,20.592,20.574,20.499,20.271,20.56,20.608,20.595,20.551,20.327,0.531,0.431,0.07,0.05,0.046,55.513,53.878,2.143,22704,128867352,0.078,95.127,95.115,91.617,95.182,94.298,92.222,95.142,95.251,93.5,90.113,7.557,13.664,31.059,29.46,-14.915,14.278,46.674,241.163,-0.362,0.474,52.312,52.65,44.636,-13.513,96.892,202.56,1,0,1,1
2013-08-06,1115305431,96.892,0.0745,0.0484,0.873,1365.0,20.558,34299083,28969103,19835983,35042002,32956934,29529534,21724060,35613898,33838468,31228102,24074456,15282687,16057437,27316473,58390128374294.0,1.465,99.672,271.096,336459270650790.0,252589861662920.0,169950444501740.0,295014798372900.0,259650919159530.0,340573499054340.0,325646812387010.0,305597993952730.0,274409112496070.0,208059938527590.0,138878500234740.0,4.8218094568629e+27,1.298,1333.0,1407.0,1449.0,1552.0,3115.0,1348.0,1389.0,1446.0,1654.0,2818.0,1335.0,1369.0,1487.0,2268.0,237.087,364.465,-3991.0,13774.0,14053.0,33209.0,-1.266,-1.685,-0.229,46.32,-74.514,67264139,32291449,29756619,0.009,0.066,0.085,0.067,0.066,0.047,-0.678,0.385,50.152,-34.246,0.048,0.048,0.046,0.048,0.047,0.046,0.048,0.048,0.006,0.02,0.014,-0.006,0.34,-0.359,0.45,52.647,51.843,38.912,-11.59,8.501,8.476,8.4,-0.059,1100388362,1099856798,1135939296,1105026753,1091652288,1105024475,1100663937,1082529887,1040926813,149021511,333990927,-104085215,1795412543385856,5551852678068864.0,2.788748487814989e+16,-0.303,0.487,67.305,54.462,53.455,40.511,-8.536,1747,1648,682.379,0.072,79.704,76.99,35.185,36.012,-24.21,-0.075,0.519,0.721,0.754,0.736,0.707,0.936,0.756,0.73,0.722,0.733,0.875,0.749,0.721,0.728,0.714,0.804,0.304,0.303,0.023,0.023,-0.102,123754,117599,111584,130469,120736,117443,114846,125666,118882,117763,61431,943449634,-0.092,46863,43358,45317,43228,43247,84166676,-0.048,47247,14008,49059277,-0.034,0.084,20.558,20.622,20.575,20.531,20.209,20.564,20.583,20.571,20.503,20.278,20.553,20.589,20.594,20.553,20.335,0.535,0.431,0.072,0.048,0.046,56.429,54.178,2.143,21534,115931282,0.075,95.634,95.663,92.449,96.037,94.947,92.845,96.024,95.696,94.203,90.757,7.119,12.548,31.01,27.141,-12.702,12.668,39.36,240.401,-0.342,0.464,53.473,52.938,38.912,-11.59,97.39,213.806,1,0,1,1
2013-08-07,1121500417,97.39,0.0535,0.0487,0.676,1299.0,20.595,35175626,29504351,20139499,35629693,33548378,30036839,22068428,36387319,34453767,31771564,24460320,15577490,16057437,27316473,60664551747346.0,1.473,99.672,271.096,348300700534650.0,257652447642850.0,172928264286850.0,302479682668330.0,265544500542050.0,347844579023260.0,334296071245990.0,314151346351040.0,280758245975150.0,212039081078950.0,142732610185950.0,5.0931495026235e+27,1.305,1315.0,1374.0,1431.0,1536.0,3069.0,1324.0,1366.0,1427.0,1631.0,2784.0,1318.0,1342.0,1471.0,2228.0,241.514,364.79,-4143.0,12240.0,14582.0,33268.0,-1.247,-1.68,-0.238,46.217,-76.13,67624616,32114466,29805708,0.004,0.06,0.085,0.06,0.06,0.047,-0.669,0.373,49.315,-50.095,0.048,0.048,0.047,0.048,0.048,0.047,0.048,0.048,0.006,0.02,0.012,-0.006,0.375,-0.337,0.44,52.981,51.911,32.415,-10.173,8.49,8.46,8.383,-0.059,1111725583,1102584717,1134991857,1113263585,1099114320,1115580502,1106074842,1090529486,1048414256,140979861,333665458,-85269522,1597583392624512,4968830316779136.0,2.783315947447424e+16,-0.282,0.478,68.244,54.895,53.565,33.94,-7.066,1742,1630,678.092,0.069,79.58,76.372,36.046,36.357,-11.123,-0.111,0.509,0.712,0.704,0.721,0.707,0.926,0.716,0.716,0.716,0.729,0.87,0.727,0.702,0.72,0.711,0.799,0.293,0.303,0.021,0.023,-0.107,125207,118332,112942,129871,124353,119811,116160,125875,121230,117867,60174,905219709,-0.095,46761,44266,45583,44249,43479,81061813,-0.05,47797,13974,48819445,-0.007,0.083,20.56,20.601,20.582,20.531,20.214,20.579,20.586,20.575,20.508,20.285,20.571,20.583,20.596,20.557,20.343,0.541,0.458,0.073,0.045,0.046,57.558,54.551,2.273,21393,114417303,0.073,96.581,95.862,93.232,96.713,95.557,93.451,96.902,96.127,94.862,91.374,6.695,11.832,30.97,23.841,-11.03,11.206,35.0,239.79,-0.32,0.454,53.877,53.039,32.415,-10.173,95.932,231.403,0,0,1,1
2013-08-08,1105151053,95.932,0.0815,0.048,0.952,1388.0,20.619,36052170,30039599,20443015,36070461,34060963,30511415,22405226,36941604,35010630,32280494,24839512,15843577,16057437,27316473,62754730747315.0,1.48,99.672,271.096,349551109142780.0,262759387589820.0,175971332343780.0,309814309710080.0,271476428602660.0,352438921496640.0,342792585113340.0,322354541239420.0,287199338738930.0,216095369456850.0,146611454619630.0,5.3737296564212e+27,1.312,1351.0,1367.0,1433.0,1527.0,3020.0,1356.0,1372.0,1422.0,1616.0,2754.0,1355.0,1346.0,1461.0,2191.0,239.684,365.785,-4381.0,11607.0,14362.0,33450.0,-1.22,-1.674,-0.248,46.38,-75.935,67421309,31912770,29679579,0.0,0.07,0.084,0.071,0.071,0.047,-0.654,0.361,50.428,-22.348,0.048,0.048,0.047,0.048,0.048,0.047,0.048,0.048,0.005,0.02,0.012,-0.007,0.401,-0.315,0.431,51.873,51.694,32.331,-13.215,8.475,8.428,8.351,-0.06,1113985633,1103117014,1133595599,1109207319,1100623504,1112293237,1106716426,1095095531,1054235751,125846216,333101081,-125663207,1338774273648128,3959317508510592.0,2.7739082611919616e+16,-0.26,0.468,63.093,53.505,53.228,33.853,-10.21,1713,1602,681.74,0.065,79.331,75.519,38.227,37.189,-22.435,-0.154,0.499,0.834,0.717,0.723,0.714,0.92,0.834,0.775,0.748,0.743,0.872,0.847,0.764,0.751,0.727,0.799,0.299,0.316,0.022,0.025,-0.112,123916,117347,113713,129158,124864,120689,116820,125887,122305,117791,58785,863922427,-0.098,46651,45140,45852,45257,43722,77532047,-0.052,48179,13909,48361623,0.021,0.082,20.591,20.594,20.59,20.532,20.221,20.599,20.594,20.581,20.516,20.292,20.601,20.587,20.601,20.563,20.352,0.547,0.556,0.075,0.043,0.046,58.297,54.797,2.772,21130,111620948,0.07,96.738,95.87,93.808,96.322,95.651,93.782,96.578,96.145,95.222,91.847,6.114,10.491,30.908,23.438,-14.608,9.346,27.518,238.827,-0.298,0.445,52.496,52.706,32.331,-13.215,94.179,248.284,0,1,1,1
2013-08-09,1085438790,94.179,0.0836,0.0471,0.896,1178.0,20.583,36928714,30574847,20746532,36401037,34505204,30955373,22734623,37276753,35509057,32754892,25212034,16082371,16057437,27316473,64660665374201.0,1.487,99.672,271.096,367275342230010.0,269309907297920.0,179368959192440.0,320950429831400.0,279338285507000.0,374330972235250.0,358099710185950.0,334197081363370.0,295623585386040.0,220872597550830.0,152319143215740.0,5.8002803474941e+27,1.32,1288.0,1305.0,1413.0,1503.0,2967.0,1267.0,1323.0,1389.0,1588.0,2719.0,1268.0,1298.0,1439.0,2150.0,272.799,360.521,-4748.0,4352.0,18605.0,32494.0,-1.215,-1.669,-0.257,46.047,-80.126,66598938,32099889,29747880,-0.004,0.073,0.084,0.077,0.078,0.047,-0.632,0.35,50.51,-11.852,0.048,0.048,0.047,0.048,0.048,0.047,0.048,0.048,0.005,0.02,0.009,-0.009,0.413,-0.293,0.422,50.558,51.433,23.938,-16.288,8.469,8.405,8.327,-0.06,1104030086,1101396549,1131732083,1097323054,1096827325,1098019815,1102296870,1096096891,1058184405,113029376,332280301,-167716471,1101059910585344,3193909936797440.0,2.760254953605632e+16,-0.238,0.459,57.461,51.867,52.823,25.368,-13.384,1682,1574,678.603,0.061,79.387,74.987,36.114,37.004,5.063,-0.197,0.489,0.841,0.758,0.752,0.726,0.915,0.865,0.806,0.767,0.753,0.873,0.878,0.809,0.774,0.739,0.799,0.283,0.315,0.02,0.025,-0.117,122837,117809,114351,128286,121669,119542,116515,125583,121603,117416,57429,824522529,-0.1,46387,45419,45931,45688,43784,69706594,-0.053,48154,13818,47731325,0.045,0.08,20.599,20.581,20.597,20.532,20.227,20.591,20.592,20.581,20.52,20.298,20.597,20.584,20.6,20.566,20.36,0.551,0.555,0.076,0.041,0.046,56.794,54.359,2.771,20955,109778360,0.068,95.833,95.682,94.164,95.25,95.283,93.834,95.298,95.722,95.271,92.155,5.552,9.365,30.822,18.19,-18.324,7.708,21.926,237.502,-0.278,0.435,50.875,52.307,23.938,-16.288,93.381,274.025,0,1,1,1
2013-08-10,1076702567,93.381,0.0538,0.0467,0.564,1341.0,20.516,37392766,30951026,21047550,36648970,34890212,31370689,23056780,37392766,35949047,33194758,25577886,16301732,11285379,27091635,66436616984128.0,1.491,99.672,262.997,372791126891120.0,273541673046950.0,182436361107180.0,327163543796810.0,285029285446670.0,374467693406220.0,363133799993260.0,341267395356070.0,301961577468230.0,225008417888850.0,156185937917160.0,6.0985118007657e+27,1.328,1303.0,1315.0,1398.0,1498.0,2924.0,1304.0,1328.0,1383.0,1572.0,2689.0,1295.0,1307.0,1428.0,2114.0,264.129,365.141,-3858.0,4284.0,17441.0,33332.0,-1.2,-1.663,-0.266,46.35,-74.2,65198601,32693022,29901091,-0.009,0.073,0.084,0.065,0.068,0.047,-0.616,0.339,49.331,-44.49,0.047,0.048,0.047,0.047,0.047,0.047,0.047,0.048,0.004,0.015,0.006,-0.065,0.413,-0.273,0.413,49.962,51.314,14.579,-58.214,8.45,8.371,8.292,-0.061,1089097470,1098565416,1129860529,1087012811,1091796136,1084356056,1096123375,1095331694,1061097099,107461114,331600869,-168439833,756452947801600,2886972769288832.0,2.7489784017249024e+16,-0.218,0.45,55.113,51.15,52.643,15.9,-13.528,1646,1532,679.911,0.057,79.318,74.364,36.867,37.226,-6.264,-0.243,0.479,0.804,0.75,0.741,0.718,0.907,0.714,0.745,0.74,0.741,0.866,0.739,0.76,0.749,0.729,0.791,0.299,0.319,0.022,0.025,-0.122,121016,119085,114263,127514,119395,118613,116260,125298,120905,117070,56374,794498622,-0.103,46234,45810,46054,46228,43896,66014185,-0.055,47984,13819,47739140,0.064,0.079,20.573,20.57,20.599,20.529,20.232,20.554,20.573,20.572,20.52,20.303,20.556,20.568,20.59,20.565,20.366,0.552,0.507,0.076,0.037,0.046,54.108,53.555,2.535,21022,110483844,0.065,94.497,95.398,94.512,94.316,94.807,93.774,94.072,95.147,95.167,92.374,4.623,8.887,30.751,11.881,-18.356,5.344,19.743,236.41,-0.258,0.426,50.146,52.125,14.579,-16.428,93.038,298.115,0,1,1,1
