Date,difficulty-btc-trx-90,hashrate-btc-trx-90,sentinusd-btc-ema-90,transactionfees-btc-trx-90,transactionvalue-btc-ema-7,transactionvalue-btc-wma-90,transactionvalue-btc-trx-90,sentbyaddress-btc-trx-90,top100cap-btc-sma-90,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-90,activeaddresses-btc-ema-90,activeaddresses-btc-trx-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2014-11-12,0.868,0.815,215714455,-0.3,3565,3772,-0.269,0.177,19.955,20.123,19.961,20.048,175780,0.05,428.535,378.646,350.835,218.176
2014-11-13,0.863,0.81,224369197,-0.302,4567,3845,-0.269,0.178,19.963,20.129,19.967,20.053,175998,0.051,397.306,365.837,347.5,220.585
2014-11-14,0.859,0.805,225479465,-0.304,4516,3848,-0.269,0.18,19.971,20.14,19.974,20.061,176508,0.052,386.82,351.592,348.199,219.338
2014-11-15,0.854,0.8,225242027,-0.306,4437,3847,-0.269,0.181,19.979,20.144,19.979,20.066,176092,0.052,384.374,356.53,347.166,231.691
2014-11-16,0.85,0.796,224856903,-0.308,4237,3834,-0.268,0.182,19.988,20.161,19.989,20.075,177230,0.054,397.121,358.505,335.169,246.158
2014-11-17,0.845,0.791,225394193,-0.31,4108,3823,-0.268,0.183,19.997,20.177,19.998,20.084,177409,0.055,381.052,374.924,323.149,250.235
2014-11-18,0.84,0.786,226918896,-0.312,4135,3823,-0.268,0.184,20.006,20.19,20.006,20.093,177530,0.056,378.646,383.251,312.662,234.532
2014-11-19,0.836,0.781,226791950,-0.314,4136,3821,-0.267,0.185,20.014,20.204,20.015,20.102,177527,0.057,365.837,371.775,312.341,238.71
2014-11-20,0.831,0.776,228192470,-0.315,4169,3822,-0.266,0.186,20.023,20.219,20.024,20.111,177771,0.057,351.592,370.752,324.713,239.529
2014-11-21,0.827,0.77,231368618,-0.317,4559,3861,-0.265,0.187,20.03,20.23,20.032,20.119,177793,0.058,356.53,369.434,323.943,237.832
2014-11-22,0.822,0.765,230510824,-0.319,4356,3856,-0.264,0.187,20.038,20.239,20.04,20.126,177375,0.059,358.505,378.702,328.083,242.991
2014-11-23,0.817,0.759,228281622,-0.321,3961,3830,-0.263,0.188,20.045,20.247,20.047,20.134,178445,0.06,374.924,377.846,332.744,244.115
2014-11-24,0.813,0.754,227905884,-0.322,3839,3820,-0.263,0.188,20.052,20.255,20.054,20.141,178487,0.061,383.251,379.647,329.188,241.202
2014-11-25,0.808,0.748,229243166,-0.324,3946,3830,-0.262,0.188,20.059,20.263,20.061,20.148,178639,0.062,371.775,381.317,319.032,236.119
2014-11-26,0.803,0.743,229459966,-0.326,4107,3849,-0.261,0.189,20.066,20.275,20.069,20.156,178564,0.063,370.752,378.7,323.135,238.067
2014-11-27,0.798,0.737,228799779,-0.327,4157,3861,-0.259,0.189,20.072,20.285,20.078,20.165,178729,0.063,369.434,374.17,318.737,237.006
2014-11-28,0.793,0.731,232568314,-0.329,4553,3905,-0.258,0.189,20.081,20.314,20.092,20.179,178886,0.064,378.702,372.933,315.441,235.973
2014-11-29,0.788,0.726,233112325,-0.33,4579,3925,-0.256,0.189,20.09,20.344,20.107,20.194,178577,0.065,377.846,374.938,314.822,250.348
2014-11-30,0.783,0.72,233788837,-0.332,4533,3939,-0.254,0.189,20.1,20.371,20.121,20.209,180247,0.066,379.647,375.025,311.944,252.709
2014-12-01,0.778,0.715,235717629,-0.333,4664,3967,-0.252,0.189,20.112,20.408,20.139,20.228,180488,0.067,381.317,368.947,312.724,251.478
2014-12-02,0.773,0.709,239440531,-0.335,4807,4000,-0.25,0.189,20.124,20.448,20.159,20.248,181253,0.068,378.7,352.726,315.626,262.486
2014-12-03,0.768,0.703,241994848,-0.336,4749,4017,-0.248,0.189,20.137,20.487,20.179,20.268,181727,0.069,374.17,349.289,314.346,275.364
2014-12-04,0.763,0.697,243963761,-0.338,4566,4022,-0.245,0.19,20.15,20.526,20.199,20.289,181865,0.07,372.933,351.872,303.591,278.934
2014-12-05,0.758,0.691,245535649,-0.339,4591,4040,-0.243,0.19,20.168,20.586,20.226,20.318,182248,0.071,374.938,350.835,274.82,270.497
2014-12-06,0.753,0.686,244334061,-0.34,4148,4018,-0.241,0.19,20.189,20.664,20.261,20.354,181955,0.072,375.025,347.5,272.076,272.846
2014-12-07,0.747,0.679,243853109,-0.342,4148,4025,-0.239,0.19,20.21,20.738,20.295,20.389,183235,0.073,368.947,348.199,276.104,273.282
2014-12-08,0.742,0.673,250433183,-0.343,4757,4085,-0.236,0.19,20.231,20.803,20.327,20.423,183895,0.075,352.726,347.166,287.178,275.227
2014-12-09,0.737,0.667,251927500,-0.344,4671,4097,-0.233,0.19,20.252,20.861,20.357,20.456,184134,0.076,349.289,335.169,287.542,281.962
2014-12-10,0.731,0.661,253267213,-0.345,4785,4124,-0.23,0.19,20.272,20.914,20.386,20.487,184438,0.077,351.872,323.149,283.794,293.828
2014-12-11,0.726,0.655,253060369,-0.346,4452,4113,-0.228,0.19,20.292,20.962,20.414,20.517,184497,0.079,350.835,312.662,280.21,293.97
2014-12-12,0.72,0.649,252166340,-0.347,4378,4118,-0.225,0.19,20.312,21.005,20.441,20.547,184324,0.08,347.5,312.341,273.146,294.297
2014-12-13,0.714,0.643,251268889,-0.348,4073,4101,-0.223,0.19,20.331,21.042,20.466,20.575,183820,0.081,348.199,324.713,269.036,291.01
2014-12-14,0.709,0.637,249839158,-0.35,3716,4073,-0.221,0.19,20.351,21.076,20.49,20.602,185249,0.082,347.166,323.943,239.441,283.365
2014-12-15,0.703,0.631,250059925,-0.351,3599,4057,-0.219,0.19,20.37,21.107,20.514,20.628,186018,0.083,335.169,328.083,197.577,283.896
2014-12-16,0.697,0.625,250722356,-0.352,3522,4042,-0.217,0.19,20.389,21.137,20.537,20.655,186753,0.084,323.149,332.744,205.937,290.818
2014-12-17,0.692,0.619,252011498,-0.353,3556,4036,-0.215,0.191,20.408,21.164,20.559,20.68,187233,0.086,312.662,329.188,211.756,288.825
2014-12-18,0.686,0.613,253393671,-0.354,3621,4032,-0.214,0.191,20.427,21.187,20.58,20.705,187783,0.087,312.341,319.032,200.604,273.617
2014-12-19,0.68,0.606,253234917,-0.355,3462,4011,-0.212,0.191,20.444,21.204,20.599,20.727,187659,0.089,324.713,323.135,205.929,257.124
2014-12-20,0.674,0.6,252140841,-0.356,3261,3983,-0.211,0.192,20.461,21.22,20.618,20.75,188597,0.09,323.943,318.737,211.824,260.716
2014-12-21,0.668,0.593,250204013,-0.357,3408,3981,-0.21,0.192,20.477,21.234,20.636,20.771,189106,0.092,328.083,315.441,210.64,259.368
2014-12-22,0.662,0.587,250749204,-0.358,3408,3970,-0.209,0.192,20.489,21.213,20.642,20.78,189792,0.093,332.744,314.822,214.636,261.797
2014-12-23,0.656,0.58,252051021,-0.359,3582,3974,-0.208,0.193,20.5,21.191,20.647,20.789,190345,0.095,329.188,311.944,232.311,267.213
2014-12-24,0.65,0.574,251212207,-0.361,3513,3961,-0.207,0.193,20.514,21.193,20.66,20.805,189912,0.096,319.032,312.724,229.752,256.186
2014-12-25,0.644,0.568,250026533,-0.362,3657,3965,-0.206,0.193,20.529,21.195,20.672,20.82,189007,0.097,323.135,315.626,237.146,244.675
2014-12-26,0.638,0.562,248426928,-0.362,3496,3945,-0.206,0.192,20.544,21.197,20.684,20.836,188448,0.098,318.737,314.346,248.51,248.965
2014-12-27,0.632,0.556,247017890,-0.363,3298,3919,-0.205,0.192,20.559,21.202,20.698,20.852,188489,0.099,315.441,303.591,281.323,247.396
2014-12-28,0.626,0.551,245998394,-0.363,3200,3897,-0.205,0.191,20.574,21.207,20.71,20.868,189716,0.1,314.822,274.82,261.244,251.271
2014-12-29,0.62,0.545,245573938,-0.364,3167,3878,-0.204,0.19,20.588,21.206,20.721,20.881,189250,0.1,311.944,272.076,252.788,245.128
2014-12-30,0.614,0.54,246232067,-0.364,3386,3882,-0.204,0.189,20.602,21.207,20.732,20.895,189094,0.101,312.724,276.104,232.4,245.129
2014-12-31,0.608,0.535,246509561,-0.364,3494,3880,-0.204,0.188,20.616,21.207,20.742,20.908,188415,0.101,315.626,287.178,232.471,245.298
2015-01-01,0.602,0.53,243945722,-0.365,3246,3848,-0.204,0.186,20.631,21.209,20.753,20.922,186801,0.101,314.346,287.542,227.909,243.148
2015-01-02,0.596,0.526,243247068,-0.365,3154,3826,-0.204,0.185,20.646,21.208,20.763,20.934,186750,0.101,303.591,283.794,218.482,248.23
2015-01-03,0.59,0.521,243072001,-0.365,3128,3807,-0.204,0.183,20.658,21.203,20.771,20.945,187397,0.101,274.82,280.21,226.795,253.57
2015-01-04,0.584,0.517,243700069,-0.366,3258,3802,-0.204,0.181,20.67,21.2,20.779,20.956,187883,0.101,272.076,273.146,236.83,252.689
2015-01-05,0.578,0.513,244564645,-0.366,3249,3787,-0.204,0.179,20.681,21.197,20.788,20.967,188329,0.101,276.104,269.036,225.308,255.001
2015-01-06,0.572,0.509,245612806,-0.366,3362,3784,-0.204,0.178,20.692,21.195,20.796,20.977,188175,0.101,287.178,239.441,222.448,257.67
2015-01-07,0.567,0.505,247439683,-0.367,3530,3787,-0.204,0.176,20.703,21.186,20.802,20.985,187945,0.101,287.542,197.577,219.936,253.059
2015-01-08,0.561,0.5,250356065,-0.367,3638,3789,-0.204,0.175,20.712,21.172,20.805,20.991,188178,0.1,283.794,205.937,225.863,248.466
2015-01-09,0.555,0.496,251404245,-0.367,3611,3782,-0.204,0.173,20.72,21.156,20.808,20.995,188634,0.1,280.21,211.756,224.9,243.593
2015-01-10,0.55,0.492,251256850,-0.368,3343,3753,-0.204,0.172,20.728,21.138,20.809,20.999,189882,0.101,273.146,200.604,220.946,237.873
2015-01-11,0.544,0.488,252621099,-0.369,3425,3749,-0.204,0.171,20.736,21.123,20.812,21.003,190626,0.101,269.036,205.929,218.176,235.894
2015-01-12,0.539,0.484,252730139,-0.369,3273,3726,-0.204,0.17,20.745,21.11,20.814,21.007,190513,0.101,239.441,211.824,220.585,235.993
2015-01-13,0.533,0.479,255882938,-0.369,3485,3732,-0.204,0.169,20.754,21.103,20.818,21.013,191285,0.102,197.577,210.64,219.338,232.263
2015-01-14,0.528,0.475,259911412,-0.369,3726,3745,-0.204,0.168,20.764,21.096,20.822,21.018,192030,0.102,205.937,214.636,231.691,220.026
2015-01-15,0.523,0.471,265431211,-0.37,3878,3757,-0.204,0.168,20.774,21.087,20.825,21.022,192951,0.103,211.756,232.311,246.158,220.804
2015-01-16,0.518,0.467,266855730,-0.37,3877,3758,-0.203,0.167,20.783,21.079,20.828,21.026,193377,0.104,200.604,229.752,250.235,226.535
2015-01-17,0.513,0.463,265693577,-0.371,3529,3729,-0.203,0.167,20.793,21.071,20.831,21.03,194647,0.105,205.929,237.146,234.532,224.203
2015-01-18,0.509,0.458,263996829,-0.373,3253,3698,-0.203,0.167,20.802,21.063,20.833,21.034,195308,0.106,211.824,248.51,238.71,222.465
2015-01-19,0.504,0.455,262527623,-0.374,2977,3662,-0.203,0.167,20.811,21.057,20.836,21.037,195819,0.107,210.64,281.323,239.529,224.044
2015-01-20,0.5,0.451,262987297,-0.375,2994,3646,-0.204,0.167,20.82,21.05,20.839,21.04,195878,0.108,214.636,261.244,237.832,223.809
2015-01-21,0.495,0.447,263486183,-0.377,3043,3633,-0.204,0.167,20.833,21.071,20.85,21.052,196054,0.109,232.311,252.788,242.991,225.98
2015-01-22,0.491,0.443,263459444,-0.378,3056,3618,-0.204,0.167,20.847,21.092,20.863,21.065,196143,0.11,229.752,232.4,244.115,235.296
2015-01-23,0.487,0.439,262450834,-0.38,2925,3591,-0.205,0.166,20.861,21.111,20.874,21.077,195958,0.111,237.146,232.471,241.202,234.356
2015-01-24,0.483,0.434,260576005,-0.381,3043,3584,-0.206,0.166,20.876,21.127,20.885,21.087,195682,0.111,248.51,227.909,236.119,231.602
2015-01-25,0.478,0.43,259680305,-0.383,2957,3561,-0.206,0.166,20.89,21.142,20.895,21.098,197723,0.112,281.323,218.482,238.067,228.42
2015-01-26,0.474,0.426,266091305,-0.385,3579,3599,-0.206,0.165,20.901,21.14,20.9,21.103,198511,0.113,261.244,226.795,237.006,218.799
2015-01-27,0.471,0.421,266480266,-0.386,3430,3583,-0.207,0.165,20.913,21.141,20.905,21.109,198990,0.115,252.788,236.83,235.973,221.019
2015-01-28,0.466,0.417,264298992,-0.388,3253,3561,-0.207,0.165,20.925,21.138,20.91,21.113,198487,0.115,232.4,225.308,250.348,225.576
2015-01-29,0.462,0.413,262844299,-0.39,3046,3532,-0.208,0.164,20.936,21.132,20.913,21.115,198240,0.116,232.471,222.448,252.709,225.106
2015-01-30,0.458,0.409,261030022,-0.392,2909,3506,-0.208,0.164,20.947,21.127,20.916,21.118,197563,0.117,227.909,219.936,251.478,231.562
2015-01-31,0.454,0.405,258759798,-0.393,2698,3470,-0.209,0.163,20.958,21.119,20.918,21.119,198760,0.117,218.482,225.863,262.486,235.075
2015-02-01,0.45,0.401,256424738,-0.395,2540,3435,-0.211,0.162,20.968,21.108,20.918,21.119,199301,0.118,226.795,224.9,275.364,234.385
2015-02-02,0.446,0.397,254737168,-0.397,2550,3411,-0.212,0.161,20.978,21.097,20.919,21.118,199097,0.119,236.83,220.946,278.934,239.501
2015-02-03,0.442,0.393,255370505,-0.399,2734,3403,-0.213,0.161,20.986,21.086,20.919,21.117,199297,0.119,225.308,218.176,270.497,240.104
2015-02-04,0.437,0.389,255333078,-0.401,2796,3388,-0.214,0.16,20.994,21.076,20.919,21.116,199334,0.12,222.448,220.585,272.846,235.564
2015-02-05,0.433,0.386,255134139,-0.403,2904,3379,-0.216,0.159,21.003,21.067,20.92,21.115,199095,0.12,219.936,219.338,273.282,234.619
2015-02-06,0.429,0.382,253325193,-0.405,2777,3351,-0.217,0.159,21.011,21.058,20.92,21.113,198847,0.12,225.863,231.691,275.227,232.198
2015-02-07,0.425,0.379,250617655,-0.407,2492,3307,-0.218,0.158,21.018,21.048,20.919,21.111,198191,0.12,224.9,246.158,281.962,240.039
2015-02-08,0.42,0.375,247925347,-0.409,2299,3265,-0.22,0.157,21.026,21.04,20.92,21.109,199667,0.121,220.946,250.235,293.828,242.641
2015-02-09,0.416,0.372,246146362,-0.411,2197,3227,-0.222,0.156,21.034,21.031,20.919,21.106,199642,0.121,218.176,234.532,293.97,241.37
2015-02-10,0.412,0.369,244243841,-0.414,2089,3187,-0.225,0.155,21.041,21.021,20.918,21.102,199728,0.121,220.585,238.71,294.297,241.467
2015-02-11,0.408,0.366,242569357,-0.416,2069,3153,-0.227,0.155,21.048,21.013,20.918,21.099,199684,0.121,219.338,239.529,291.01,241.493
2015-02-12,0.404,0.362,240362653,-0.418,2013,3116,-0.23,0.154,21.055,21.004,20.917,21.095,199833,0.121,231.691,237.832,283.365,242.205
2015-02-13,0.4,0.359,239768465,-0.42,2047,3087,-0.232,0.153,21.062,20.997,20.916,21.092,201211,0.121,246.158,242.991,283.896,236.365
2015-02-14,0.396,0.356,237810927,-0.422,1978,3050,-0.235,0.153,21.068,20.992,20.916,21.089,202027,0.122,250.235,244.115,290.818,237.222
2015-02-15,0.393,0.353,236220684,-0.424,2020,3022,-0.238,0.153,21.074,20.99,20.917,21.086,204635,0.123,234.532,241.202,288.825,236.928
2015-02-16,0.389,0.35,234219410,-0.425,1921,2983,-0.241,0.153,21.08,20.987,20.918,21.083,205240,0.124,238.71,236.119,273.617,236.816
2015-02-17,0.386,0.347,232678510,-0.427,1900,2949,-0.245,0.153,21.086,20.984,20.918,21.081,205988,0.125,239.529,238.067,257.124,236.105
2015-02-18,0.382,0.345,231481247,-0.429,1915,2918,-0.248,0.154,21.093,20.983,20.92,21.078,206231,0.126,237.832,237.006,260.716,232.979
2015-02-19,0.379,0.342,229519961,-0.43,1883,2884,-0.251,0.154,21.099,20.982,20.92,21.075,205755,0.127,242.991,235.973,259.368,233.256
2015-02-20,0.375,0.34,228209491,-0.432,1889,2853,-0.255,0.154,21.105,20.975,20.92,21.07,205964,0.128,244.115,250.348,261.797,235.065
2015-02-21,0.372,0.338,226069740,-0.433,1840,2819,-0.258,0.154,21.11,20.969,20.919,21.065,206885,0.129,241.202,252.709,267.213,237.015
2015-02-22,0.369,0.335,223312023,-0.434,1705,2776,-0.262,0.154,21.116,20.962,20.918,21.06,207477,0.13,236.119,251.478,256.186,240.003
2015-02-23,0.366,0.333,222139739,-0.436,1749,2746,-0.266,0.154,21.121,20.957,20.917,21.055,207695,0.131,238.067,262.486,244.675,239.853
2015-02-24,0.363,0.331,220616710,-0.437,1719,2711,-0.27,0.154,21.126,20.951,20.916,21.049,207591,0.132,237.006,275.364,248.965,238.622
2015-02-25,0.36,0.328,219563646,-0.438,1743,2681,-0.274,0.154,21.131,20.947,20.915,21.044,207371,0.133,235.973,278.934,247.396,237.372
2015-02-26,0.357,0.326,220329313,-0.44,1967,2670,-0.278,0.154,21.133,20.943,20.914,21.038,207101,0.133,250.348,270.497,251.271,237.443
2015-02-27,0.354,0.324,223307135,-0.441,2388,2682,-0.281,0.154,21.134,20.94,20.914,21.033,207225,0.134,252.709,272.846,245.128,237.222
2015-02-28,0.351,0.322,221450856,-0.442,2223,2652,-0.285,0.154,21.135,20.936,20.913,21.028,208322,0.134,251.478,273.282,245.129,236.889
2015-03-01,0.349,0.32,223240922,-0.443,2570,2664,-0.288,0.154,21.134,20.932,20.912,21.022,209063,0.135,262.486,275.227,245.298,234.263
2015-03-02,0.346,0.319,228760460,-0.443,3132,2702,-0.29,0.154,21.133,20.931,20.912,21.017,209916,0.136,275.364,281.962,243.148,232.298
2015-03-03,0.344,0.317,229745552,-0.444,3025,2695,-0.292,0.154,21.131,20.929,20.912,21.012,210308,0.136,278.934,293.828,248.23,227.302
2015-03-04,0.341,0.315,229492284,-0.445,2895,2683,-0.294,0.154,21.131,20.934,20.914,21.009,210357,0.137,270.497,293.97,253.57,224.221
2015-03-05,0.339,0.313,230036307,-0.445,2925,2683,-0.296,0.154,21.124,20.932,20.914,21.004,210518,0.138,272.846,294.297,252.689,226.123
2015-03-06,0.337,0.311,229289383,-0.445,2786,2670,-0.298,0.154,21.115,20.934,20.915,21.001,210281,0.138,273.282,291.01,255.001,225.462
2015-03-07,0.334,0.31,229667224,-0.445,2935,2678,-0.3,0.154,21.104,20.927,20.913,20.994,210529,0.139,275.227,283.365,257.67,224.648
2015-03-08,0.332,0.308,237335399,-0.445,3972,2768,-0.3,0.154,21.087,20.881,20.897,20.975,211179,0.139,281.962,283.896,253.059,225.153
2015-03-09,0.33,0.306,238365097,-0.445,3743,2770,-0.3,0.154,21.07,20.833,20.881,20.954,211410,0.14,293.828,290.818,248.466,224.866
2015-03-10,0.328,0.304,239658715,-0.445,3582,2773,-0.3,0.154,21.052,20.786,20.864,20.933,211458,0.14,293.97,288.825,243.593,226.036
2015-03-11,0.326,0.303,239516658,-0.444,3335,2765,-0.3,0.154,21.036,20.745,20.848,20.913,211491,0.14,294.297,273.617,237.873,229.474
2015-03-12,0.324,0.301,239540510,-0.443,3302,2771,-0.3,0.154,21.018,20.702,20.831,20.892,211649,0.141,291.01,257.124,235.894,229.253
2015-03-13,0.322,0.299,239485160,-0.442,3192,2769,-0.3,0.153,21.002,20.661,20.815,20.871,211683,0.141,283.365,260.716,235.993,229.8
2015-03-14,0.32,0.298,238847710,-0.442,3036,2761,-0.3,0.153,20.985,20.623,20.798,20.85,212030,0.141,283.896,259.368,232.263,230.569
2015-03-15,0.318,0.296,236865197,-0.441,2751,2739,-0.3,0.152,20.968,20.587,20.782,20.83,212315,0.141,290.818,261.797,220.026,230.832
2015-03-16,0.316,0.294,237094534,-0.44,2706,2731,-0.3,0.152,20.952,20.554,20.767,20.811,212770,0.141,288.825,267.213,220.804,233.557
2015-03-17,0.314,0.292,236295673,-0.438,2595,2717,-0.3,0.151,20.935,20.524,20.751,20.791,212488,0.141,273.617,256.186,226.535,235.626
2015-03-18,0.312,0.29,239670876,-0.437,2967,2744,-0.3,0.151,20.919,20.494,20.736,20.772,212393,0.141,257.124,244.675,224.203,241.816
2015-03-19,0.311,0.288,239938458,-0.436,2901,2739,-0.299,0.15,20.904,20.465,20.721,20.753,212857,0.141,260.716,248.965,222.465,250.867
2015-03-20,0.309,0.286,238909646,-0.435,2689,2721,-0.299,0.149,20.888,20.441,20.707,20.735,212756,0.141,259.368,247.396,224.044,248.304
2015-03-21,0.307,0.284,236818207,-0.433,2463,2697,-0.299,0.148,20.873,20.415,20.693,20.717,212828,0.141,261.797,251.271,223.809,247.452
2015-03-22,0.305,0.282,234106657,-0.432,2204,2666,-0.299,0.147,20.864,20.392,20.679,20.699,213226,0.141,267.213,245.128,225.98,243.001
2015-03-23,0.303,0.28,233619473,-0.43,2220,2653,-0.3,0.146,20.855,20.375,20.667,20.682,213499,0.141,256.186,245.129,235.296,243.39
2015-03-24,0.302,0.279,233408818,-0.428,2326,2649,-0.3,0.145,20.842,20.354,20.653,20.665,212925,0.14,244.675,245.298,234.356,245.632
2015-03-25,0.3,0.277,233301993,-0.427,2417,2647,-0.3,0.144,20.829,20.336,20.64,20.648,212345,0.14,248.965,243.148,231.602,245.012
2015-03-26,0.298,0.275,233069779,-0.425,2420,2639,-0.301,0.143,20.817,20.32,20.628,20.632,211948,0.139,247.396,248.23,228.42,243.214
2015-03-27,0.296,0.274,232907998,-0.424,2437,2632,-0.301,0.142,20.804,20.308,20.617,20.617,211815,0.138,251.271,253.57,218.799,242.511
2015-03-28,0.294,0.273,230893456,-0.422,2281,2611,-0.301,0.14,20.791,20.297,20.607,20.602,211731,0.138,245.128,252.689,221.019,242.731
2015-03-29,0.292,0.271,228515576,-0.42,2093,2584,-0.302,0.139,20.78,20.289,20.597,20.588,212689,0.137,245.129,255.001,225.576,246.389
2015-03-30,0.29,0.27,227613308,-0.419,2061,2566,-0.303,0.138,20.767,20.276,20.586,20.573,213012,0.136,245.298,257.67,225.106,249.74
2015-03-31,0.289,0.268,226703048,-0.417,1995,2546,-0.303,0.137,20.755,20.264,20.575,20.558,213273,0.136,243.148,253.059,231.562,252.903
2015-04-01,0.287,0.267,226892534,-0.416,2048,2535,-0.304,0.136,20.742,20.251,20.564,20.543,213634,0.135,248.23,248.466,235.075,262.642
2015-04-02,0.285,0.265,225645884,-0.414,1977,2514,-0.305,0.135,20.729,20.238,20.553,20.528,213858,0.135,253.57,243.593,234.385,260.055
2015-04-03,0.283,0.264,224356638,-0.413,1925,2494,-0.306,0.134,20.717,20.225,20.541,20.513,213759,0.134,252.689,237.873,239.501,257.569
2015-04-04,0.281,0.262,221720872,-0.411,1765,2463,-0.308,0.133,20.705,20.213,20.53,20.498,214029,0.133,255.001,235.894,240.104,256.101
2015-04-05,0.279,0.261,219034083,-0.41,1625,2432,-0.31,0.132,20.692,20.201,20.519,20.483,214721,0.133,257.67,235.993,235.564,257.741
2015-04-06,0.277,0.259,217869050,-0.408,1660,2413,-0.311,0.131,20.68,20.191,20.509,20.469,214665,0.132,253.059,232.263,234.619,264.51
2015-04-07,0.275,0.258,216990300,-0.406,1700,2395,-0.313,0.13,20.669,20.183,20.499,20.455,214875,0.132,248.466,220.026,232.198,271.941
2015-04-08,0.274,0.256,216794259,-0.405,1786,2384,-0.315,0.129,20.66,20.18,20.491,20.444,215131,0.131,243.593,220.804,240.039,267.655
2015-04-09,0.272,0.255,216167785,-0.403,1798,2367,-0.317,0.129,20.65,20.174,20.482,20.431,215081,0.131,237.873,226.535,242.641,268.562
2015-04-10,0.27,0.253,215828137,-0.401,1884,2359,-0.318,0.128,20.642,20.17,20.474,20.419,215406,0.13,235.894,224.203,241.37,269.981
2015-04-11,0.269,0.251,213873532,-0.398,1779,2335,-0.32,0.127,20.633,20.165,20.466,20.407,216007,0.13,235.993,222.465,241.467,281.268
2015-04-12,0.267,0.25,211254648,-0.396,1655,2308,-0.323,0.127,20.624,20.161,20.458,20.395,216201,0.13,232.263,224.044,241.493,291.386
2015-04-13,0.266,0.248,210780427,-0.394,1705,2294,-0.325,0.126,20.614,20.16,20.451,20.385,216597,0.129,220.026,223.809,242.205,304.274
2015-04-14,0.264,0.247,210438852,-0.392,1770,2283,-0.327,0.125,20.605,20.161,20.445,20.375,216710,0.129,220.804,225.98,236.365,293.763
2015-04-15,0.263,0.245,209260925,-0.39,1744,2266,-0.329,0.125,20.597,20.167,20.44,20.367,216274,0.128,226.535,235.296,237.222,290.261
2015-04-16,0.261,0.243,209899898,-0.388,1978,2272,-0.331,0.124,20.589,20.172,20.436,20.36,215871,0.128,224.203,234.356,236.928,290.258
2015-04-17,0.26,0.241,210384017,-0.386,2115,2274,-0.332,0.123,20.581,20.177,20.432,20.352,215599,0.127,222.465,231.602,236.816,282.262
2015-04-18,0.259,0.24,208887819,-0.384,2032,2261,-0.334,0.122,20.574,20.183,20.429,20.345,215873,0.126,224.044,228.42,236.105,277.177
2015-04-19,0.257,0.238,208605938,-0.383,2146,2263,-0.336,0.121,20.566,20.187,20.425,20.338,216561,0.125,223.809,218.799,232.979,277.466
2015-04-20,0.256,0.236,209640106,-0.381,2240,2265,-0.337,0.12,20.558,20.192,20.421,20.332,216543,0.125,225.98,221.019,233.256,274.834
