Date,difficulty-btc-std-30,difficulty-btc-var-90,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-rsi-30,hashrate-btc-trx-90,mining_profitability-btc-wma-90,mining_profitability-btc-trx-7,mining_profitability-btc-trx-90,sentinusd-btc-wma-90,transactionfees-btc-sma-90,transactionfees-btc-trx-14,median_transaction_fee-btc-sma-90,median_transaction_fee-btc-mom-14,confirmationtime-btc-std-30,confirmationtime-btc-trx-90,transactionvalue-btc-wma-90,transactionvalue-btc-trx-30,mediantransactionvalue-btc-sma-90,fee_to_reward-btc-sma-90,fee_to_reward-btc-trx-30,size-btc-sma-90,size-btc-std-90,size-btc-trx-30,transactions-btc-sma-90,transactions-btc-std-30,transactions-btc-var-30,transactions-btc-trx-14,transactions-btc-trx-30,transactions-btc-trx-90,sentbyaddress-btc-sma-90,sentbyaddress-btc-ema-30,sentbyaddress-btc-wma-90,sentbyaddress-btc-trx-7,sentbyaddress-btc-trx-90,top100cap-btc-sma-90,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-14,top100cap-btc-wma-90,activeaddresses-btc-sma-7,activeaddresses-btc-sma-90,activeaddresses-btc-ema-90,activeaddresses-btc-wma-7,activeaddresses-btc-wma-90,activeaddresses-btc-trx-7,price-btc-rsi-90,bitcoin-price_raw_7d
2015-07-27,1925258822,1.7073440480931348e+18,0.154,0.091,0.114,88.417,0.109,2.628,-0.023,-0.471,270454385,0.044,1.35,0.026,-0.0025,1.443,0.008,2482,-0.041,82.299,0.581,1.04,472176,231812,0.633,119072,66772,1114608861,-0.566,0.422,0.218,184988,189100,190501,-0.74,0.145,19.995,16.146,17.751,19.459,14.936,19.457,33804.0,229615,215917,8451.0,220828,-10.536,53.162,282.591
2015-07-28,2007282722,1.7973171911676396e+18,0.16,0.094,0.113,88.417,0.109,2.629,-0.104,-0.465,271837355,0.045,1.312,0.026,-0.004,1.464,0.008,2493,-0.039,82.666,0.584,1.0,473058,232755,0.593,119084,65602,1075910572,-0.666,0.381,0.219,185160,189406,190696,-0.52,0.145,20.001,16.787,17.958,19.492,15.542,19.479,36983.0,230017,216861,64720.0,221471,-9.304,53.509,283.586
2015-07-29,2062916840,1.8819106305857288e+18,0.167,0.097,0.113,88.417,0.109,2.64,0.032,-0.459,272415196,0.045,1.315,0.026,0.012,1.457,0.007,2488,-0.04,83.077,0.59,0.973,477522,245012,0.572,119420,65373,1068409677,-0.693,0.347,0.219,185752,191639,191550,-0.017,0.145,20.007,17.344,18.152,19.524,16.146,19.5,75622.0,230654,218039,123093.0,222360,-6.338,53.037,282.593
2015-07-30,2099649895,1.9611243663468787e+18,0.172,0.1,0.112,88.417,0.109,2.641,-0.009,-0.453,272620457,0.046,1.34,0.026,0.004,1.504,0.007,2487,-0.041,83.57,0.597,0.956,482394,251125,0.563,119679,65371,1068334955,-0.704,0.315,0.219,186207,191648,191682,0.254,0.145,20.013,17.821,18.331,19.555,16.745,19.52,110843.0,231260,218666,165824.0,222709,-2.849,52.602,279.109
2015-07-31,2118465320,2.0349583984526623e+18,0.176,0.103,0.112,88.417,0.108,2.65,0.086,-0.447,272558876,0.046,1.347,0.026,0.003,1.473,0.007,2475,-0.047,84.16,0.604,0.944,486668,256456,0.563,120262,65418,1069893174,-0.658,0.29,0.22,186598,192692,192157,0.515,0.145,20.019,18.236,18.499,19.585,17.344,19.54,149558.0,231539,219816,205864.0,223583,0.671,52.164,278.091
2015-08-01,2119840271,2.1037286030033551e+18,0.178,0.106,0.112,88.417,0.108,2.651,0.022,-0.441,271232137,0.046,1.294,0.026,0.002,1.475,0.006,2454,-0.062,84.031,0.609,0.932,490935,259694,0.568,120960,65481,1071945271,-0.576,0.271,0.22,187200,192880,192355,0.618,0.144,20.024,18.595,18.655,19.615,17.943,19.56,187709.0,232021,220855,235240.0,224364,3.452,51.644,272.542
2015-08-02,2103808944,2.168078825399256e+18,0.179,0.108,0.111,88.417,0.108,2.651,-0.106,-0.435,269047650,0.047,1.181,0.026,0.001,1.446,0.006,2440,-0.081,83.848,0.61,0.906,490829,259789,0.561,120955,66642,1110298086,-0.55,0.248,0.22,187246,191344,191957,0.407,0.144,20.03,18.907,18.802,19.644,18.541,19.58,224894.0,232432,221721,253386.0,224985,5.162,51.55,263.326
2015-08-03,2069966957,2.22712476105284e+18,0.178,0.111,0.111,88.417,0.108,2.659,-0.056,-0.428,268641256,0.047,1.064,0.026,0.001,1.459,0.005,2440,-0.096,83.923,0.613,0.874,491598,258948,0.545,121005,65835,1083549124,-0.531,0.224,0.22,187335,191110,191967,0.248,0.144,20.036,19.179,18.941,19.673,19.142,19.6,260290.0,232638,222294,259105.0,225322,5.821,51.853,264.516
2015-08-04,2017418193,2.2808664099662067e+18,0.176,0.113,0.111,88.417,0.109,2.655,-0.235,-0.422,269183387,0.048,0.991,0.027,0.009,1.482,0.005,2441,-0.107,84.542,0.62,0.854,496423,265306,0.541,121237,65294,1065817138,-0.495,0.203,0.22,187615,192181,192415,0.298,0.143,20.04,19.399,19.062,19.698,19.726,19.618,260471.0,232900,223126,259070.0,225927,5.932,51.985,265.458
2015-08-05,1944646746,2.329303772137784e+18,0.173,0.115,0.11,88.417,0.109,2.664,-0.158,-0.416,270413062,0.048,0.934,0.027,0.006,1.361,0.005,2445,-0.113,85.091,0.626,0.841,500646,272363,0.546,121488,64029,1024923409,-0.445,0.186,0.22,187987,193519,192971,0.465,0.143,20.044,19.581,19.172,19.721,20.303,19.634,261919.0,233497,224389,264105.0,226975,5.87,51.841,267.668
2015-08-06,1849266773,2.372436847567569e+18,0.169,0.117,0.11,88.417,0.108,2.667,-0.13,-0.411,271075666,0.048,0.906,0.027,0.024,1.326,0.004,2444,-0.118,85.28,0.633,0.834,504929,277940,0.557,121774,60959,928988127,-0.386,0.171,0.22,187981,193970,193247,0.543,0.143,20.047,19.727,19.269,19.742,20.669,19.647,263554.0,233480,225128,263122.0,227514,5.425,51.337,264.053
2015-08-07,1727537573,2.4102656362571366e+18,0.164,0.118,0.11,88.417,0.108,2.665,-0.239,-0.405,271446762,0.049,0.843,0.027,0.011,1.299,0.004,2451,-0.117,85.806,0.636,0.821,506227,276706,0.558,121959,56460,796940446,-0.365,0.153,0.22,188410,193238,193129,0.418,0.143,20.049,19.855,19.361,19.763,20.84,19.661,260396.0,233927,225650,259458.0,227852,4.746,51.19,264.837
2015-08-08,1590261900,2.4572196551351337e+18,0.159,0.119,0.109,89.577,0.108,2.671,-0.193,-0.399,272036757,0.049,0.749,0.027,-0.002,1.3,0.004,2470,-0.106,85.757,0.637,0.794,505428,278083,0.542,122093,53254,708993148,-0.388,0.132,0.219,188721,192071,192837,0.161,0.142,20.05,19.95,19.439,19.781,20.799,19.673,258146.0,233985,226214,257188.0,228235,4.042,50.394,264.722
2015-08-09,1425931621,2.5100380165232394e+18,0.156,0.121,0.109,90.346,0.108,2.669,-0.29,-0.393,273053838,0.049,0.62,0.027,-0.003,1.29,0.004,2494,-0.084,85.38,0.638,0.757,505152,278577,0.515,121861,49710,617781724,-0.456,0.105,0.218,188422,189556,192054,-0.292,0.141,20.054,20.081,19.535,19.806,20.809,19.692,255370.0,234103,226536,252865.0,228386,3.306,49.111,258.969
2015-08-10,1261036261,2.5565433828778967e+18,0.152,0.122,0.109,90.346,0.108,2.671,-0.332,-0.387,273776652,0.049,0.51,0.027,-0.003,1.366,0.003,2502,-0.061,85.341,0.641,0.717,505681,277976,0.483,121936,44621,497759634,-0.504,0.08,0.217,188454,189429,192036,-0.475,0.141,20.061,20.227,19.641,19.836,20.852,19.717,256237.0,234307,227136,252483.0,228819,2.727,49.279,257.854
2015-08-11,1276376621,2.5967357541985807e+18,0.149,0.123,0.109,90.346,0.108,2.666,-0.499,-0.382,274226906,0.05,0.4,0.027,-0.003,1.373,0.003,2507,-0.038,85.641,0.644,0.675,506294,276887,0.445,122002,31889,254227001,-0.538,0.055,0.216,188617,189095,191943,-0.536,0.14,20.068,20.353,19.74,19.866,20.892,19.741,252818.0,234528,227336,247477.0,228861,2.136,49.414,253.79
2015-08-12,1282432801,2.6306151304863416e+18,0.146,0.124,0.108,90.346,0.108,2.661,-0.706,-0.377,275656867,0.05,0.286,0.027,-0.015,1.494,0.003,2519,-0.013,85.964,0.649,0.636,508116,274613,0.407,122183,28527,203453619,-0.555,0.032,0.214,188938,189374,192049,-0.451,0.139,20.074,20.461,19.832,19.894,20.929,19.765,247904.0,234949,227751,245827.0,229118,1.675,49.729,231.748
2015-08-13,1279336655,2.658181511741178e+18,0.142,0.124,0.108,90.346,0.109,2.662,-0.721,-0.371,277166187,0.05,0.165,0.027,-0.006,1.492,0.002,2537,0.017,86.146,0.652,0.596,508939,273393,0.367,122320,28521,203361567,-0.559,0.011,0.213,189158,189223,192007,-0.364,0.138,20.08,20.553,19.916,19.922,20.962,19.789,245044.0,235190,227975,243343.0,229185,1.259,49.221,232.887
2015-08-14,1267021092,2.6794348979620413e+18,0.138,0.125,0.108,90.346,0.109,2.66,-0.728,-0.366,278573276,0.05,0.052,0.027,-0.004,1.488,0.002,2554,0.05,86.52,0.655,0.556,509431,272685,0.325,122549,28646,205147737,-0.565,-0.009,0.211,189381,188953,191917,-0.299,0.137,20.086,20.626,19.993,19.948,20.986,19.811,243241.0,235138,228158,241152.0,229209,0.898,49.335,233.452
2015-08-15,1245212591,2.722052352979239e+18,0.133,0.125,0.108,90.346,0.109,2.659,-0.691,-0.361,278375804,0.051,-0.05,0.027,-0.002,1.471,0.002,2563,0.081,86.677,0.658,0.512,510316,270623,0.28,122636,29935,224028766,-0.601,-0.033,0.209,189666,187621,191454,-0.388,0.136,20.091,20.685,20.062,19.972,21.004,19.833,241168.0,235163,228348,239542.0,229245,0.606,49.318,229.848
2015-08-16,1213399410,2.78016059366074e+18,0.129,0.125,0.108,90.346,0.108,2.655,-0.698,-0.356,278241536,0.051,-0.151,0.027,-0.002,1.486,0.002,2576,0.113,86.824,0.659,0.465,510353,270550,0.232,122535,31742,251891631,-0.666,-0.06,0.206,189659,185962,190843,-0.577,0.135,20.095,20.732,20.125,19.996,21.018,19.854,241980.0,235484,228747,240884.0,229495,0.443,48.506,229.287
2015-08-17,1170766262,2.8345279877428014e+18,0.124,0.125,0.108,90.346,0.108,2.657,-0.578,-0.351,280177459,0.051,-0.253,0.027,-0.002,1.484,0.002,2596,0.147,86.733,0.661,0.418,510075,270847,0.184,122620,31403,246543538,-0.696,-0.084,0.204,189824,186274,190868,-0.531,0.134,20.1,20.772,20.184,20.018,21.029,19.875,240857.0,235714,229126,241886.0,229726,0.349,48.349,219.892
2015-08-18,1116073893,2.8851545352254254e+18,0.118,0.125,0.107,90.346,0.108,2.651,-0.59,-0.346,283752336,0.051,-0.346,0.027,-0.011,1.481,0.002,2625,0.189,86.797,0.665,0.375,511065,269738,0.14,122764,31390,246336660,-0.691,-0.105,0.202,190106,187281,191133,-0.288,0.133,20.103,20.796,20.234,20.039,21.029,19.893,245306.0,236153,229966,248510.0,230421,0.431,47.782,213.673
2015-08-19,1047434966,2.932040236109136e+18,0.113,0.124,0.107,90.346,0.108,2.644,-0.699,-0.341,285642815,0.052,-0.455,0.027,-0.01,1.481,0.002,2638,0.228,86.778,0.667,0.332,511954,267921,0.096,123006,31274,244520537,-0.661,-0.122,0.199,190459,187947,191298,-0.029,0.131,20.107,20.815,20.279,20.059,21.025,19.912,247222.0,236702,230618,252091.0,230937,0.517,44.895,225.249
2015-08-20,961868423,2.975185090392359e+18,0.107,0.124,0.107,90.346,0.108,2.634,-0.913,-0.337,286755394,0.052,-0.555,0.027,-0.029,1.385,0.001,2650,0.264,86.817,0.67,0.292,511902,268001,0.053,123178,30671,235174291,-0.618,-0.136,0.197,190697,187964,191249,0.115,0.13,20.109,20.828,20.32,20.078,21.017,19.929,247452.0,236908,230815,250179.0,231000,0.452,45.068,225.623
2015-08-21,854302931,3.014589098077192e+18,0.102,0.123,0.107,90.346,0.108,2.631,-0.921,-0.333,287483031,0.052,-0.654,0.027,-0.004,1.432,0.001,2659,0.295,86.831,0.671,0.25,511151,269251,0.008,123483,30208,228127861,-0.576,-0.149,0.194,191310,188628,191415,0.272,0.129,20.112,20.831,20.354,20.095,20.998,19.946,248488.0,237417,231095,249200.0,231146,0.354,45.155,227.685
2015-08-22,957209883,3.153509030476382e+18,0.103,0.123,0.107,95.031,0.108,2.62,-1.049,-0.328,287426188,0.052,-0.744,0.027,-0.004,1.443,0.001,2663,0.32,86.939,0.673,0.207,510922,269668,-0.037,123612,30356,230370641,-0.551,-0.162,0.192,191720,189297,191584,0.411,0.128,20.113,20.828,20.384,20.11,20.972,19.961,252972.0,237457,231910,254123.0,231822,0.409,44.7,230.117
2015-08-23,1018471869,3.2893807150885765e+18,0.108,0.123,0.107,95.111,0.108,2.607,-1.272,-0.324,286215238,0.052,-0.816,0.027,-0.003,1.404,0.0006,2661,0.335,86.815,0.675,0.166,510733,269930,-0.079,123484,31257,244257788,-0.559,-0.178,0.189,191746,188215,191162,0.29,0.127,20.115,20.823,20.41,20.125,20.941,19.976,254672.0,237892,232493,255492.0,232283,0.45,44.629,229.659
2015-08-24,1121142809,3.41792075517159e+18,0.116,0.124,0.107,95.111,0.108,2.597,-1.397,-0.321,289265445,0.052,-0.889,0.027,-0.004,1.407,0.0001999999999999,2683,0.355,86.963,0.677,0.129,511239,269411,-0.117,123672,30939,239300994,-0.526,-0.19,0.186,192019,189121,191393,0.325,0.126,20.117,20.817,20.433,20.139,20.91,19.99,258710.0,238332,233411,260385.0,233082,0.572,43.465,228.792
2015-08-25,1247936663,3.539129150726472e+18,0.125,0.125,0.106,95.111,0.109,2.58,-1.65,-0.317,292131785,0.052,-0.963,0.027,-0.005,1.436,-0.0002,2705,0.379,87.144,0.68,0.098,511774,269017,-0.15,123827,29724,220877330,-0.473,-0.197,0.184,192234,189542,191473,0.359,0.125,20.119,20.817,20.458,20.154,20.888,20.006,256811.0,238640,233865,259223.0,233428,0.571,42.718,228.197
2015-08-26,1350163527,3.653005901752697e+18,0.133,0.126,0.106,95.111,0.109,2.575,-1.565,-0.314,292949055,0.052,-1.027,0.027,-0.004,1.473,-0.0006,2712,0.397,87.226,0.682,0.067,511016,270058,-0.182,123958,29778,221675818,-0.406,-0.202,0.181,192416,189693,191465,0.35,0.124,20.121,20.813,20.48,20.168,20.866,20.021,256236.0,238986,234342,258922.0,233801,0.519,44.512,228.016
2015-08-27,1433090403,3.7595510082502656e+18,0.141,0.127,0.106,95.111,0.109,2.56,-1.591,-0.311,293614749,0.053,-1.084,0.027,-0.004,1.468,-0.001,2716,0.41,87.608,0.684,0.041,511198,269841,-0.212,123914,29790,221861448,-0.339,-0.205,0.178,192493,189768,191431,0.311,0.123,20.123,20.813,20.501,20.182,20.85,20.036,256836.0,238785,234550,255806.0,233906,0.372,44.568,227.614
2015-08-28,1499921856,3.8587644702191775e+18,0.147,0.128,0.106,95.111,0.109,2.554,-1.403,-0.308,294877450,0.053,-1.127,0.027,-0.004,1.476,-0.001,2728,0.421,88.325,0.686,0.015,510453,270551,-0.24,123832,28268,199767742,-0.272,-0.206,0.176,192481,190196,191517,0.305,0.122,20.125,20.803,20.516,20.195,20.827,20.049,260142.0,238554,235256,258267.0,234519,0.346,44.882,229.058
2015-08-29,1552737571,3.9377722963635727e+18,0.152,0.13,0.106,95.111,0.11,2.543,-1.244,-0.305,292999975,0.052,-1.159,0.027,-0.003,1.46,-0.001,2716,0.42,88.107,0.68,-0.013,510134,271233,-0.269,123928,28371,201221504,-0.234,-0.208,0.173,192507,189366,191184,0.153,0.121,20.126,20.792,20.529,20.206,20.806,20.062,250180.0,237799,234447,242844.0,233638,-0.053,45.252,231.934
2015-08-30,1592932287,3.949550588998451e+18,0.155,0.131,0.106,95.111,0.11,2.533,-1.108,-0.302,290263258,0.052,-1.18,0.027,-0.003,1.459,-0.002,2698,0.406,87.665,0.678,-0.044,508368,272733,-0.299,123591,26613,177062861,-0.236,-0.213,0.17,192057,188228,190727,-0.084,0.12,20.127,20.782,20.541,20.217,20.787,20.075,249927.0,237641,234935,244468.0,234053,-0.186,45.195,239.717
2015-08-31,1621444880,3.9503537183370767e+18,0.157,0.132,0.107,95.111,0.11,2.523,-0.976,-0.299,289700453,0.052,-1.174,0.027,-0.003,1.465,-0.002,2691,0.387,87.338,0.681,-0.069,508206,272844,-0.323,123580,24174,146092797,-0.204,-0.214,0.168,191870,188568,190759,-0.141,0.119,20.128,20.782,20.557,20.23,20.78,20.09,248722.0,237583,235614,248438.0,234672,-0.127,45.084,240.53
2015-09-01,1638885183,3.940181684378927e+18,0.157,0.133,0.107,95.111,0.111,2.516,-0.76,-0.297,289796649,0.053,-1.171,0.027,-0.003,1.47,-0.002,2688,0.366,87.284,0.682,-0.092,507984,272995,-0.344,123611,24541,150560064,-0.144,-0.211,0.165,191838,189488,191000,-0.034,0.118,20.13,20.78,20.57,20.242,20.774,20.104,251903.0,237853,236509,255341.0,235523,0.073,45.008,243.394
2015-09-02,1645605270,3.919034487124001e+18,0.156,0.133,0.107,95.111,0.111,2.508,-0.576,-0.294,289810077,0.053,-1.009,0.028,0.022,1.481,-0.003,2677,0.339,88.171,0.692,-0.086,511573,277393,-0.346,123964,27556,189831166,-0.028,-0.201,0.163,192016,190748,191377,0.178,0.117,20.133,20.778,20.583,20.253,20.77,20.118,252324.0,238099,236993,257003.0,235978,0.188,44.985,240.462
2015-09-03,1641736789,3.8869121265722977e+18,0.153,0.134,0.107,95.111,0.112,2.497,-0.508,-0.292,288990084,0.053,-0.88,0.028,-0.001,1.45,-0.003,2667,0.309,87.992,0.695,-0.079,512382,276765,-0.345,124169,27278,186025610,0.074,-0.189,0.161,192231,191486,191601,0.341,0.116,20.135,20.779,20.596,20.265,20.769,20.132,255688.0,238437,237660,260752.0,236621,0.3,44.933,238.539
2015-09-04,1843706833,3.986980786911838e+18,0.157,0.135,0.107,97.324,0.113,2.487,-0.463,-0.29,287777562,0.054,-0.754,0.028,-0.0003333333333333,1.404,-0.004,2662,0.278,87.803,0.699,-0.076,513137,274669,-0.349,124294,26757,178990790,0.112,-0.181,0.158,192244,190259,191166,0.208,0.115,20.138,20.776,20.607,20.276,20.766,20.146,249423.0,238272,237334,252536.0,236277,0.114,45.164,239.916
2015-09-05,2182606411,4.1851406553820687e+18,0.17,0.137,0.107,97.917,0.113,2.474,-0.508,-0.287,285628342,0.054,-0.648,0.028,0.0003333333333333,1.398,-0.004,2642,0.241,87.535,0.703,-0.07,514163,273000,-0.352,124745,25958,168454662,0.148,-0.172,0.156,192785,190766,191295,0.179,0.114,20.14,20.774,20.616,20.286,20.764,20.159,262299.0,238860,238460,262326.0,237383,0.237,45.626,238.114
2015-09-06,2435909114,4.3616312651855954e+18,0.186,0.14,0.107,97.917,0.114,2.463,-0.542,-0.285,283930499,0.054,-0.57,0.028,0.001,1.369,-0.005,2632,0.202,87.338,0.705,-0.07,514597,272218,-0.356,124725,26102,170332287,0.143,-0.166,0.154,192952,189669,190877,-0.004,0.113,20.141,20.768,20.624,20.296,20.759,20.172,263413.0,239323,239032,262868.0,237946,0.316,46.849,232.617
2015-09-07,2646702180,4.516452616321368e+18,0.204,0.144,0.107,97.917,0.115,2.458,-0.348,-0.284,282474591,0.054,-0.479,0.028,0.002,1.345,-0.005,2618,0.161,86.91,0.709,-0.066,515241,271589,-0.358,124767,25952,168370807,0.151,-0.159,0.152,192984,190149,190969,-0.032,0.112,20.142,20.758,20.628,20.305,20.749,20.184,245575.0,238266,236876,232250.0,235784,-0.398,46.976,230.218
2015-09-08,2823407700,4.649604708789912e+18,0.222,0.148,0.108,97.917,0.115,2.448,-0.283,-0.282,282940363,0.054,-0.415,0.028,0.003,1.375,-0.006,2620,0.127,86.827,0.712,-0.061,517483,274053,-0.346,124702,24530,150425989,0.166,-0.151,0.15,192860,191047,191212,0.067,0.111,20.143,20.749,20.632,20.313,20.74,20.196,248035.0,238119,238122,244245.0,236999,-0.393,47.42,230.152
2015-09-09,2962614346,4.761087542591226e+18,0.237,0.152,0.108,97.917,0.116,2.442,-0.108,-0.28,282809954,0.055,-0.363,0.028,0.002,1.315,-0.006,2617,0.095,86.897,0.714,-0.056,520474,277295,-0.321,124767,24801,153771277,0.187,-0.141,0.148,192825,191252,191242,0.122,0.11,20.144,20.739,20.635,20.321,20.73,20.208,211099.0,235416,232888,182236.0,231766,-1.893,47.012,228.705
2015-09-10,3069428382,4.850901117725311e+18,0.251,0.156,0.108,97.917,0.117,2.435,0.028,-0.278,282978160,0.055,-0.313,0.028,0.001,1.365,-0.006,2617,0.068,86.817,0.715,-0.053,522912,279647,-0.287,124744,24969,155856690,0.207,-0.131,0.146,192703,190803,191055,0.068,0.109,20.143,20.723,20.634,20.328,20.713,20.218,203898.0,234924,232537,183690.0,231359,-2.467,46.745,230.686
2015-09-11,3147149749,4.919045434192167e+18,0.261,0.16,0.109,97.917,0.118,2.423,-0.012,-0.276,282295125,0.055,-0.278,0.028,0.001,1.225,-0.007,2596,0.035,86.237,0.721,-0.042,526500,280253,-0.246,125568,33710,284099236,0.336,-0.109,0.144,192963,191371,191206,0.099,0.108,20.143,20.709,20.633,20.334,20.699,20.229,210152.0,235136,233286,199367.0,232055,-2.206,46.963,233.043
2015-09-12,3197900343,5.092952161691632e+18,0.268,0.164,0.109,97.917,0.119,2.411,-0.151,-0.275,279592628,0.055,-0.254,0.028,0.001,1.278,-0.007,2568,-0.006,85.9,0.726,-0.027,529335,280519,-0.201,125954,34368,295291999,0.443,-0.085,0.143,192868,190207,190775,-0.054,0.107,20.143,20.698,20.632,20.341,20.686,20.24,205059.0,235001,233718,210062.0,232446,-1.654,46.71,231.588
2015-09-13,3222954510,5.28657713854677e+18,0.272,0.168,0.11,97.917,0.119,2.405,-0.094,-0.273,277133692,0.055,-0.283,0.028,-0.005,1.267,-0.008,2541,-0.053,85.092,0.727,-0.016,530562,281185,-0.156,126139,35483,314767174,0.545,-0.06,0.142,192499,189932,190623,-0.157,0.106,20.143,20.688,20.632,20.347,20.674,20.25,208418.0,235031,234910,230793.0,233611,-0.788,45.948,230.94
2015-09-14,3222911581,5.467169020738273e+18,0.274,0.171,0.11,97.917,0.12,2.392,-0.207,-0.272,276633692,0.055,-0.333,0.028,-0.011,1.227,-0.008,2523,-0.099,84.303,0.729,-0.003,532438,284543,-0.105,126640,37782,356876784,0.679,-0.028,0.141,192646,191039,190943,-0.048,0.105,20.142,20.677,20.63,20.352,20.66,20.26,226561.0,235229,235636,245674.0,234334,-0.037,45.619,228.015
2015-09-15,3197770544,5.634727808267715e+18,0.273,0.175,0.111,97.917,0.121,2.384,-0.203,-0.271,276213115,0.055,-0.404,0.028,-0.017,1.207,-0.009,2508,-0.145,83.343,0.73,0.008,534510,286603,-0.052,126972,38245,365677527,0.815,0.007,0.141,192545,192698,191473,0.213,0.105,20.141,20.658,20.624,20.356,20.639,20.269,224731.0,235129,236628,259219.0,235334,0.628,45.61,228.689
