Date,bitcoin-median_transaction_fee_raw,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-30,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-mom-3,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-roc-30,hashrate-btc-sma-3,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-90,hashrate-btc-ema-7,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-14,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-var-14,hashrate-btc-trx-14,hashrate-btc-trx-30,hashrate-btc-trx-90,hashrate-btc-rsi-30,hashrate-btc-rsi-90,hashrate-btc-roc-90,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-std-14,mining_profitability-btc-std-30,mining_profitability-btc-std-90,mining_profitability-btc-var-30,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-90,sentinusd-btc-sma-90,sentinusd-btc-std-30,sentinusd-btc-var-30,sentinusd-btc-trx-30,sentinusd-btc-trx-90,transactionfees-btc-sma-14,transactionfees-btc-sma-90,transactionfees-btc-wma-30,transactionfees-btc-std-30,transactionfees-btc-var-3,transactionfees-btc-var-7,transactionfees-btc-var-14,transactionfees-btc-var-30,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-sma-7,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-ema-7,median_transaction_fee-btc-ema-14,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-wma-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-14,median_transaction_fee-btc-rsi-90,confirmationtime-btc-sma-90,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-std-30,confirmationtime-btc-var-30,confirmationtime-btc-trx-7,confirmationtime-btc-trx-30,confirmationtime-btc-trx-90,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-wma-90,marketcap-btc-std-30,marketcap-btc-mom-30,marketcap-btc-mom-90,marketcap-btc-trx-14,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-90,marketcap-btc-roc-30,transactionvalue-btc-sma-90,transactionvalue-btc-std-30,transactionvalue-btc-std-90,transactionvalue-btc-var-90,transactionvalue-btc-trx-14,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-14,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-std-30,mediantransactionvalue-btc-var-7,mediantransactionvalue-btc-var-30,mediantransactionvalue-btc-trx-7,mediantransactionvalue-btc-trx-14,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-14,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,size-btc-std-30,size-btc-std-90,size-btc-var-30,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-trx-14,transactions-btc-trx-30,sentbyaddress-btc-sma-14,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-14,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-90,top100cap-btc-ema-90,top100cap-btc-wma-90,top100cap-btc-std-30,top100cap-btc-mom-90,top100cap-btc-trx-90,activeaddresses-btc-sma-90,activeaddresses-btc-trx-14,activeaddresses-btc-trx-30,price-btc-sma-90,price-btc-wma-90,price-btc-std-30,price-btc-mom-30,price-btc-mom-90,price-btc-var-30,price-btc-trx-14,price-btc-trx-30,price-btc-trx-90,price-btc-rsi-90,bitcoin-price_raw_90d
2013-04-16,0.0375,7485694,6657636,4623075,7672598,6731462,7673000,7625997,5486319,3257267,398905.4444444445,1.576,1.418,0.419,58.283,63895237885654.0,64911449594467.0,62481173667108.0,38512729544934.0,64198519412374.0,57131088506758.0,43412729210981.0,64964902056461.0,64329594732747.0,63856043474291.0,60877604016506.0,46683745221387.0,9003122564089.0,13803433440421.0,30164729405180.0,2.0264053976004e+25,1.376,1.511,0.554,60.216,57.949,243.088,6991.0,8452.0,4949.0,5565.0,7379.0,7139.0,5508.0,5387.0,7680.0,7734.0,4816.0,4198.0,4314.0,4406656.0,4652684.0,1.442,0.338,78822824,163238468,6661699350982028.0,3.446,0.952,0.114,0.048,0.103,0.065,0.001,0.001,0.001,0.001,3.224,1.795,0.053,0.042,0.05,0.054,0.046,0.058,3.169,1.659,41.883,53.977,8.862,8.847,8.563,2.06,1.061,0.161,-0.139,-0.078,1372807391,554999586,767302309,806519155,349239956,676892339,2.845,3.423,1.708,55.839,72.892,1576,2916.0,2877.0,2069327,2.098,0.415,116.109,84.832,43.324,54.423,115.868,8941.0,3356.0,-1.279,3.896,0.801,1.355,1.357,1.243,1.258,1.297,1.212,1.308,1.278,0.561,0.598,0.764,0.079,0.089,0.146,0.275,0.089,0.628,59381,50783,881535271,644731362,0.221,0.314,0.441,0.182,64760,22291,124217714,1.467,0.961,0.336,19.494,19.649,19.619,0.639,1.3,-0.044,65219,1.755,1.188,50.814,70.021,73.028,31.112,60.844,1333.0,2.813,3.377,1.627,55.706,89.295
2013-04-17,0.0389,7581583,6763990,4676283,7855437,6815773,7764319,7699674,5561378,3321596,365276.0,1.516,1.42,0.43,65.818,65900553475997.0,64546608750623.0,63008477266074.0,39031430337929.0,65062044042885.0,57809896856930.0,43945474018090.0,66843592080844.0,65014886817735.0,64545569376599.0,61514797427390.0,47324182328849.0,9283783720397.0,13726914514982.0,30543339359100.0,2.1547160041776e+25,1.328,1.501,0.566,59.956,57.838,222.623,5948.0,8177.0,4983.0,5285.0,7063.0,7001.0,5497.0,5126.0,7220.0,7586.0,5122.0,4169.0,4268.0,4345632.0,4554470.0,1.053,0.351,79929025,163512567,6684089927335452.0,3.273,0.985,0.113,0.049,0.104,0.063,0.001,0.001,0.001,0.001,3.124,1.818,0.046,0.041,0.047,0.052,0.043,0.055,3.051,1.681,42.853,54.289,8.812,8.838,8.553,2.041,1.041,0.07,-0.131,-0.079,1339966087,562776132,773970705,782934679,353651692,699889144,2.324,3.293,1.733,56.262,70.063,1596,2908.0,2874.0,2064635,1.565,0.445,113.81,85.327,43.924,54.773,115.489,477.892,3334.0,-2.459,3.171,0.838,1.431,1.377,1.279,1.264,1.335,1.227,1.349,1.292,0.611,0.616,0.775,0.093,0.095,0.15,0.385,0.105,0.622,55531,50115,770912856,627870734,0.225,0.313,0.407,0.185,64204,22559,127222999,1.346,0.969,0.342,19.507,19.665,19.639,0.653,1.197,-0.043,65734,1.637,1.2,51.513,70.612,70.916,31.474,62.878,1257.0,2.294,3.25,1.653,56.125,89.925
2013-04-18,0.0473,7744331,6901545,4739892,8414867,6955032,8076597,7885369,5655840,3427443,1301296.0,1.496,1.426,0.442,85.127,69286148402167.0,65441521961442.0,64214099833488.0,39623024055206.0,66834325803132.0,58735140355442.0,44565379448107.0,69968900884781.0,66916027401047.0,65764595218972.0,62399457227446.0,48052088718869.0,9335855483737.0,13706862555370.0,31020141288674.0,2.1789549403306e+25,1.305,1.494,0.578,61.858,58.732,281.596,5631.0,7899.0,5009.0,5082.0,6772.0,6864.0,5483.0,4930.0,6780.0,7430.0,5379.0,4168.0,4235.0,4342954.0,4484198.0,0.677,0.363,85757610,214547991,1.1507710157697848e+16,3.238,1.027,0.109,0.05,0.103,0.061,0.001,0.001,0.001,0.001,3.014,1.839,0.044,0.044,0.047,0.051,0.043,0.053,2.93,1.7,48.66,56.181,8.788,8.859,8.575,2.104,1.106,0.24,-0.12,-0.08,1317688506,572582902,784589665,758632217,485046210,882609311,1.883,3.16,1.755,58.757,86.478,1722,4275.0,3582.0,3207175,1.852,0.484,111.57,86.354,44.725,55.59,115.158,280.464,3315.0,-2.907,2.592,0.875,1.372,1.32,1.277,1.263,1.323,1.225,1.34,1.289,0.531,0.617,0.775,0.071,0.095,0.15,0.412,0.115,0.616,54724,49958,748677366,623957901,0.223,0.311,0.322,0.182,62971,22638,128124217,1.201,0.969,0.348,19.52,19.682,19.659,0.662,1.23,-0.042,66013,1.473,1.2,52.395,71.561,68.731,43.297,79.377,1181.0,1.854,3.119,1.676,58.612,88.775
2013-04-19,0.0534,7884991,7039100,4803500,8694581,7085307,8342401,8049365,5748904,3525530,1301296.0,1.497,1.434,0.453,85.127,66574195450032.0,64903024476464.0,64792910018212.0,40042583555610.0,65105443685300.0,58811505321659.0,44902817203792.0,65285225349600.0,65535346243637.0,65191888218748.0,62437535083100.0,48498149670003.0,6867867583257.0,12584247801134.0,31085309360937.0,1.1791901285289e+25,1.242,1.479,0.59,54.568,55.498,170.411,5608.0,7630.0,5048.0,5640.0,6695.0,6821.0,5499.0,5559.0,6553.0,7358.0,5317.0,4184.0,4214.0,4376977.0,4439211.0,0.369,0.375,87640254,213194693,1.1362994333806816e+16,3.187,1.068,0.107,0.051,0.104,0.058,0.001,0.001,0.001,0.001,2.905,1.857,0.045,0.049,0.049,0.052,0.045,0.052,2.813,1.717,52.359,57.445,8.801,8.895,8.613,2.147,1.153,0.619,-0.103,-0.08,1300884039,583869469,797920359,738570057,548449516,1015791030,1.54,3.033,1.776,60.38,86.962,1755,4258.0,3587.0,3216786,1.952,0.522,109.185,87.491,45.596,56.386,114.676,234.507,3288.0,-2.934,2.126,0.909,1.415,1.332,1.307,1.263,1.34,1.233,1.361,1.297,0.547,0.589,0.774,0.075,0.087,0.15,0.468,0.129,0.61,51903,51103,673483395,652890003,0.228,0.31,0.26,0.179,62830,23036,132659018,1.101,0.969,0.354,19.534,19.698,19.679,0.669,1.22,-0.041,66631,1.35,1.2,53.41,72.755,66.925,48.948,91.401,1120.0,1.512,2.993,1.697,60.23,86.483
2013-04-20,0.0572,7977940,7176655,4867108,8834439,7207178,8561730,8194605,5840570,3616489,936020.0,1.505,1.442,0.465,85.127,65611223745490.0,65167428975407.0,65002587737525.0,40521346983024.0,65020008469174.0,59195518063539.0,45339320184386.0,64379979034981.0,65500515829720.0,65187993925759.0,62755459372970.0,49041470972535.0,6669387347744.0,12413472453200.0,31265747259647.0,1.1120181898562e+25,1.175,1.462,0.601,56.661,56.458,198.795,5650.0,7485.0,5099.0,6263.0,6721.0,6825.0,5530.0,6323.0,6454.0,7332.0,5279.0,4181.0,4191.0,4370125.0,4391660.0,0.141,0.386,88638558,213623611,1.140876179954406e+16,3.098,1.105,0.108,0.052,0.104,0.057,0.001,0.001,0.001,0.001,2.802,1.873,0.046,0.053,0.051,0.052,0.049,0.052,2.704,1.733,54.637,58.233,8.782,8.905,8.625,2.041,1.041,0.802,-0.086,-0.081,1285931883,596110754,812901194,723430795,566368880,1101715612,1.289,2.914,1.794,61.377,81.011,1779,4251.0,3581.0,3205073,1.868,0.558,107.246,87.941,46.078,56.532,114.182,242.518,3259.0,-3.152,1.665,0.941,1.448,1.349,1.316,1.265,1.33,1.232,1.353,1.295,0.512,0.573,0.773,0.065,0.082,0.149,0.463,0.138,0.604,49638,50928,615987546,648423523,0.229,0.309,0.169,0.171,62634,22905,131164512,0.954,0.96,0.359,19.549,19.717,19.701,0.681,1.329,-0.04,66947,1.171,1.187,54.512,74.097,65.561,50.491,99.145,1075.0,1.261,2.876,1.716,61.222,83.838
2013-04-21,0.0571,8070890,7314210,4930717,8904367,7321185,8734584,8327453,5930837,3700845,930429.8,1.514,1.45,0.477,85.127,67087776862092.0,67302308871163.0,65993360293655.0,41118194853750.0,67910213960300.0,60317151119677.0,46025946783271.0,69864782379075.0,68353866194288.0,66731759618579.0,63809760251770.0,49833987092330.0,8795120977447.0,13546098021411.0,31938321690919.0,1.9338538251981e+25,1.155,1.45,0.613,61.174,58.658,234.933,5770.0,7285.0,5147.0,6440.0,6707.0,6812.0,5553.0,6637.0,6338.0,7289.0,5183.0,4186.0,4161.0,4381589.0,4328140.0,-0.036,0.397,89601510,212726126,1.1313101153107172e+16,2.98,1.138,0.106,0.053,0.104,0.056,0.001,0.001,0.001,0.001,2.693,1.886,0.048,0.055,0.052,0.053,0.051,0.051,2.602,1.747,54.57,58.207,8.752,8.889,8.612,1.856,0.861,0.651,-0.073,-0.081,1264565726,608275600,827577593,707565056,545274512,1094836167,1.106,2.803,1.811,61.348,75.879,1802,4213.0,3573.0,3191180,1.666,0.591,107.912,88.629,46.657,56.907,113.578,166.002,3225.0,-3.237,1.258,0.97,1.358,1.309,1.301,1.263,1.293,1.221,1.316,1.284,0.599,0.607,0.776,0.09,0.092,0.151,0.336,0.132,0.597,50530,51352,638331148,659266466,0.22,0.307,0.046,0.157,62241,22713,128967048,0.769,0.94,0.364,19.564,19.735,19.722,0.678,1.341,-0.039,67213,0.952,1.161,55.606,75.411,64.134,48.555,98.471,1028.0,1.077,2.766,1.733,61.185,83.858
2013-04-22,0.0568,8163840,7451765,4994325,8939332,7427838,8860963,8447907,6019707,3779040,924839.6,1.517,1.457,0.488,85.127,71285950736681.0,68805013535478.0,66648016392660.0,41682636384017.0,69060990209117.0,61104000657476.0,46608086831014.0,72577553425814.0,69656618715389.0,67601087440168.0,64554604363742.0,50523989819842.0,9262090593183.0,13770766357760.0,32339662703921.0,2.1446580539081e+25,1.146,1.439,0.624,58.987,57.645,233.954,5798.0,6995.0,5183.0,6251.0,6621.0,6764.0,5565.0,6384.0,6175.0,7210.0,4965.0,4204.0,4135.0,4417617.0,4274100.0,-0.188,0.407,91302536,209709491,1.0994517602594048e+16,2.863,1.168,0.105,0.054,0.104,0.055,0.001,0.001,0.001,0.001,2.592,1.898,0.05,0.056,0.054,0.054,0.053,0.051,2.506,1.76,54.276,58.1,8.745,8.901,8.626,1.707,0.728,0.596,-0.059,-0.082,1225708079,620254784,841812905,687220969,560218089,1078126516,0.969,2.698,1.826,61.204,80.518,1840,4167.0,3591.0,3224220,1.506,0.624,104.684,90.088,47.236,57.534,112.243,178.2,3150.0,-3.024,0.934,0.998,1.275,1.311,1.309,1.266,1.287,1.221,1.31,1.282,0.598,0.595,0.773,0.089,0.089,0.149,0.221,0.124,0.59,48463,51323,587173278,658514223,0.209,0.306,-0.079,0.139,61328,22695,128769777,0.602,0.916,0.369,19.578,19.752,19.743,0.664,1.3,-0.038,67638,0.776,1.134,56.683,76.684,62.306,49.918,96.892,970.5,0.94,2.661,1.749,61.033,83.889
2013-04-23,0.0604,8256789,7564873,5058627,8956814,7527609,8940867,8555968,6107179,3850125,919249.4,1.512,1.462,0.5,60.799,74013014103944.0,69503618783246.0,67207534188856.0,42253491950516.0,70031965887484.0,61867929190709.0,47186917734126.0,73407024518765.0,70691588562166.0,68440670977491.0,65283995631790.0,51211072381129.0,9756455715691.0,14342560202904.0,32710927177535.0,2.3797107033062e+25,1.143,1.428,0.635,59.147,57.723,238.211,6100.0,6545.0,5234.0,6653.0,6679.0,6782.0,5597.0,6651.0,6183.0,7197.0,3506.0,4129.0,4114.0,4262260.0,4231763.0,-0.286,0.416,92896182,204909044,1.0496929095163292e+16,2.75,1.197,0.103,0.055,0.106,0.052,0.001,0.001,0.001,0.001,2.503,1.909,0.053,0.058,0.055,0.054,0.056,0.052,2.417,1.772,56.67,58.832,8.713,8.893,8.622,1.653,0.683,0.43,-0.047,-0.082,1167529163,633083834,857556712,667075340,627866723,1154614534,0.883,2.601,1.84,62.121,88.59,1865,4083.0,3596.0,3233163,1.319,0.655,96.045,91.163,47.712,57.856,110.912,110.74,3075.0,-2.875,0.64,1.024,1.314,1.334,1.329,1.267,1.297,1.226,1.319,1.286,0.591,0.572,0.773,0.087,0.082,0.15,0.162,0.121,0.584,45932,51325,527439771,658559719,0.2,0.304,-0.14,0.127,60525,22875,130812514,0.492,0.896,0.374,19.592,19.769,19.764,0.645,1.252,-0.037,68147,0.638,1.108,57.836,78.093,60.489,56.01,103.757,914.725,0.853,2.566,1.764,61.945,84.1
2013-04-24,0.0674,8349739,7640822,5125355,8965555,7620944,8974296,8651635,6193238,3910624,913659.2,1.497,1.465,0.512,34.028,73225858227009.0,70441725193025.0,67494166971824.0,42842329461695.0,71078815116332.0,62664795875365.0,47781037405966.0,73510198868231.0,71870524567073.0,69375581459360.0,66068339192692.0,51913618993269.0,10312006913815.0,14492138242048.0,33081366474090.0,2.6584371647643e+25,1.144,1.418,0.647,59.629,57.955,249.696,6452.0,6200.0,5282.0,7061.0,6784.0,6827.0,5638.0,7097.0,6307.0,7206.0,1607.0,4024.0,4117.0,4048582.0,4236623.0,-0.329,0.426,95318799,203547367,1.035788266361016e+16,2.657,1.226,0.099,0.056,0.107,0.051,0.001,0.001,0.001,0.001,2.427,1.92,0.057,0.063,0.058,0.056,0.06,0.054,2.341,1.783,60.932,60.195,8.709,8.893,8.626,1.595,0.636,0.295,-0.036,-0.082,1133703753,647652576,876440912,654655363,735378592,1311186780,0.864,2.518,1.853,63.793,97.152,1909,4063.0,3630.0,3294200,1.222,0.686,77.376,92.153,48.291,58.294,109.882,100.525,3018.0,-2.647,0.392,1.047,1.264,1.347,1.339,1.271,1.312,1.232,1.331,1.292,0.599,0.575,0.775,0.09,0.083,0.15,0.156,0.122,0.577,47720,52282,569291902,683339648,0.198,0.302,-0.142,0.119,59068,23096,133355036,0.423,0.877,0.378,19.605,19.781,19.78,0.611,1.152,-0.036,68612,0.555,1.084,59.145,79.784,59.354,65.655,117.862,880.729,0.833,2.483,1.778,63.61,85.24
2013-04-25,0.0699,8442689,7716771,5192083,8969925,7708257,8974296,8734910,6277830,3965714,908069.0,1.473,1.465,0.524,34.028,72842428246725.0,70329133468860.0,67885327715151.0,43396241944841.0,71149868590928.0,63225972206936.0,48299322935829.0,72578784262085.0,72100850522496.0,69891429731746.0,66620844512749.0,52540447554874.0,10452935405119.0,14027463055111.0,33302829454661.0,2.7315964645895e+25,1.135,1.406,0.658,58.041,57.242,231.753,6975.0,6303.0,5347.0,7800.0,7018.0,6937.0,5702.0,7935.0,6618.0,7278.0,1969.0,3976.0,4136.0,3951992.0,4276867.0,-0.299,0.435,97479225,202010413,1.0202051705433432e+16,2.574,1.254,0.101,0.058,0.109,0.05,0.001,0.001,0.001,0.001,2.364,1.93,0.06,0.066,0.061,0.058,0.063,0.056,2.276,1.794,62.338,60.658,8.686,8.882,8.619,1.576,0.621,0.099,-0.027,-0.082,1153738721,662848016,896219307,644181898,762366976,1367589564,0.898,2.447,1.866,64.357,97.092,1944,4047.0,3637.0,3306727,1.119,0.716,75.672,92.927,49.059,59.019,109.518,98.052,2999.0,-2.145,0.221,1.07,1.299,1.335,1.346,1.273,1.317,1.236,1.335,1.294,0.587,0.572,0.775,0.086,0.082,0.15,0.161,0.124,0.571,47474,52363,563434416,685458239,0.197,0.301,-0.115,0.115,58092,23265,135312551,0.38,0.86,0.383,19.618,19.794,19.797,0.592,1.177,-0.035,69070,0.478,1.059,60.511,81.556,58.392,68.036,122.916,852.399,0.866,2.413,1.791,64.169,86.425
2013-04-26,0.0665,8535639,7792720,5258811,8972111,7789937,8974296,8805791,6360955,4015615,902478.8,1.44,1.463,0.536,34.028,74914544431055.0,73078054060827.0,68990539268645.0,44044234458725.0,73152711812089.0,64254054095235.0,48977606859779.0,75738190876509.0,74308877524174.0,71394884899802.0,67631024256869.0,53326491500604.0,11647852386545.0,13498648174868.0,33788171611319.0,3.3918116304684e+25,1.146,1.398,0.669,60.976,58.647,279.818,7125.0,6367.0,5391.0,7524.0,7049.0,6957.0,5736.0,7715.0,6744.0,7261.0,2028.0,3925.0,4131.0,3851778.0,4266292.0,-0.263,0.444,98885514,202502549,1.0251820585518584e+16,2.479,1.279,0.102,0.058,0.109,0.05,0.001,0.001,0.001,0.001,2.293,1.937,0.062,0.066,0.063,0.059,0.064,0.058,2.218,1.804,59.183,59.691,8.677,8.872,8.613,1.339,0.448,-0.086,-0.021,-0.083,1186163093,677172306,914022285,633368323,604884834,1289186095,0.945,2.383,1.877,63.014,69.687,1971,4055.0,3628.0,3290835,0.961,0.743,75.149,93.877,49.865,59.728,108.948,96.271,2967.0,-1.553,0.107,1.091,1.206,1.31,1.317,1.27,1.293,1.229,1.309,1.287,0.621,0.564,0.778,0.096,0.079,0.151,0.091,0.117,0.565,47494,52331,563910451,684622428,0.193,0.299,-0.101,0.11,57588,23339,136179787,0.336,0.841,0.388,19.63,19.808,19.814,0.58,1.067,-0.034,69420,0.395,1.03,61.797,83.147,57.414,53.707,115.778,824.092,0.912,2.349,1.804,62.827,87.875
2013-04-27,0.0632,8628588,7868669,5325539,8973203,7866347,8974296,8864278,6442615,4060520,896888.6,1.399,1.459,0.548,34.028,74490164746016.0,74246985621822.0,69707207298615.0,44602209930364.0,73101089796006.0,64814839234108.0,49504389648526.0,74754030534860.0,74275919945907.0,71922309497017.0,68168272441535.0,53961700056407.0,11293138719176.0,13161867468253.0,34019506425942.0,3.1883745532636e+25,1.142,1.388,0.68,57.651,57.134,220.947,7060.0,6355.0,5430.0,6978.0,6966.0,6923.0,5751.0,7055.0,6753.0,7188.0,2025.0,3946.0,4103.0,3892969.0,4208232.0,-0.252,0.453,99679332,204553264,1.0460509405000544e+16,2.363,1.3,0.105,0.059,0.109,0.049,0.001,0.001,0.001,0.001,2.224,1.944,0.063,0.065,0.063,0.06,0.065,0.06,2.162,1.813,56.196,58.766,8.68,8.892,8.638,1.366,0.467,0.005,-0.012,-0.083,1208634661,690671853,929908318,623205699,460344433,1214959219,0.98,2.32,1.888,61.743,48.991,1992,4066.0,3614.0,3266100,0.733,0.769,76.223,94.741,50.627,60.302,108.266,54.369,2930.0,-1.082,0.02,1.111,1.186,1.317,1.308,1.268,1.277,1.226,1.292,1.282,0.607,0.572,0.779,0.092,0.082,0.152,-0.005,0.106,0.558,48442,52420,586661859,686953849,0.185,0.297,-0.141,0.1,56971,23280,135484836,0.244,0.814,0.391,19.639,19.816,19.826,0.558,0.794,-0.033,69739,0.291,0.997,63.009,84.565,56.509,40.564,109.032,798.309,0.946,2.287,1.815,61.557,89.193
2013-04-28,0.062,8721538,7944618,5392267,8973750,7937828,8974296,8910373,6522807,4100593,891298.4,1.351,1.452,0.559,34.028,74416728667853.0,73470112814186.0,70386210842675.0,45142943540579.0,72611497542062.0,65223089656438.0,49979957365706.0,73080308551966.0,73499853735508.0,72113711294565.0,68547304609908.0,54545007987173.0,10376414760999.0,13117497946945.0,34142445646268.0,2.6917495823071e+25,1.118,1.374,0.69,56.723,56.705,216.518,7225.0,6497.0,5484.0,7375.0,7074.0,6978.0,5796.0,7238.0,6942.0,7203.0,2121.0,3927.0,4097.0,3855075.0,4196867.0,-0.212,0.461,100074880,207756279,1.0790667817748912e+16,2.226,1.316,0.105,0.06,0.108,0.048,0.001,0.001,0.001,0.001,2.15,1.947,0.064,0.063,0.063,0.06,0.064,0.061,2.106,1.82,55.168,58.453,8.661,8.875,8.626,1.373,0.471,-0.092,-0.006,-0.083,1234500684,703845028,944954491,611579365,426040635,1185585743,0.997,2.259,1.897,61.319,44.883,2004,4085.0,3602.0,3244487,0.431,0.791,77.941,95.005,51.17,60.572,108.009,57.13,2917.0,-0.958,-0.081,1.128,1.185,1.271,1.287,1.263,1.243,1.215,1.255,1.271,0.675,0.606,0.787,0.114,0.092,0.155,-0.17,0.084,0.55,51724,53051,668831992,703609827,0.17,0.295,-0.224,0.083,56998,23199,134547265,0.12,0.781,0.395,19.648,19.824,19.838,0.548,0.813,-0.032,70448,0.283,0.973,64.19,85.907,55.479,37.454,106.332,769.468,0.963,2.226,1.825,61.129,88.506
2013-04-29,0.0653,8814488,8020567,5458995,8974023,8004697,8974296,8944074,6601533,4135974,885708.2,1.298,1.442,0.571,34.028,74368585779270.0,74399183364794.0,71602098450136.0,45772028439110.0,74212826359002.0,66113007279237.0,50618130012830.0,75380350622952.0,74886528734418.0,73264458223519.0,69408381420281.0,55289488630454.0,10144839016362.0,13647436064689.0,34527245892562.0,2.5729439666973e+25,1.11,1.363,0.701,59.657,58.095,252.767,7397.0,6597.0,5528.0,7319.0,7099.0,6996.0,5828.0,7294.0,7044.0,7183.0,2124.0,3912.0,4088.0,3826482.0,4177618.0,-0.173,0.469,100835661,209121891,1.093299127672164e+16,2.084,1.329,0.105,0.062,0.109,0.048,0.001,0.001,0.001,0.001,2.079,1.95,0.065,0.064,0.063,0.061,0.065,0.062,2.053,1.826,57.565,59.086,8.652,8.862,8.617,1.375,0.473,-0.229,-0.002,-0.083,1269279362,717728148,961311336,600792922,489003040,1249480838,1.014,2.201,1.904,62.094,50.987,2048,4088.0,3640.0,3312878,0.304,0.814,79.513,96.497,51.905,61.246,106.516,66.449,2836.0,-0.651,-0.136,1.144,1.162,1.219,1.273,1.261,1.23,1.211,1.239,1.266,0.619,0.609,0.788,0.096,0.093,0.155,-0.317,0.06,0.543,52005,53122,676130246,705482927,0.153,0.293,-0.29,0.066,56672,23180,134332038,0.02,0.747,0.398,19.655,19.829,19.847,0.545,0.654,-0.031,70796,0.254,0.947,65.435,87.366,54.517,43.106,112.021,743.019,0.979,2.168,1.834,61.898,88.353
2013-04-30,0.0672,8970303,8125854,5535502,9414219,8124033,9194326,9082731,6698136,4203084,880118.0,1.269,1.434,0.582,47.172,76488619358130.0,75307959302188.0,72405789042717.0,46401006908701.0,75486200890337.0,66964189034405.0,51248639781434.0,77849219975487.0,76113314014304.0,74291688361412.0,70243171520285.0,56026506125953.0,10662886872052.0,13683728937737.0,34883607116122.0,2.8424289111544e+25,1.111,1.353,0.711,59.761,58.145,249.394,7302.0,6701.0,5563.0,6856.0,7005.0,6958.0,5841.0,6913.0,7017.0,7105.0,1922.0,3930.0,4062.0,3861388.0,4125867.0,-0.163,0.476,101352835,211670510,1.1201101221049828e+16,1.935,1.339,0.11,0.063,0.11,0.048,0.001,0.001,0.001,0.001,2.018,1.952,0.066,0.066,0.064,0.062,0.065,0.063,2.004,1.832,58.981,59.461,8.655,8.88,8.64,1.414,0.5,-0.113,0.004,-0.083,1316680429,732046276,978327694,590866445,515011534,1288631499,1.036,2.147,1.911,62.552,52.716,2065,4095.0,3640.0,3311970,0.163,0.834,81.002,97.317,52.366,61.563,105.478,57.043,2781.0,-0.587,-0.2,1.159,1.13,1.222,1.277,1.265,1.229,1.211,1.236,1.265,0.619,0.605,0.785,0.096,0.091,0.154,-0.413,0.039,0.535,51520,52812,663589308,697273581,0.14,0.291,-0.358,0.048,55042,22969,131889334,-0.102,0.708,0.4,19.662,19.835,19.857,0.533,0.599,-0.03,71156,0.187,0.915,66.718,88.883,53.629,45.415,115.49,719.012,1.0,2.114,1.841,62.349,91.241
