Date,bitcoin-difficulty_raw,difficulty-btc-sma-3,difficulty-btc-sma-7,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-3,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-var-90,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-90,hashrate-btc-var-90,hashrate-btc-trx-90,mining_profitability-btc-sma-90,mining_profitability-btc-std-90,transactionfees-btc-trx-90,marketcap-btc-sma-90,marketcap-btc-ema-90,marketcap-btc-wma-90,fee_to_reward-btc-sma-90,transactions-btc-sma-90,sentbyaddress-btc-sma-30,sentbyaddress-btc-ema-30,sentbyaddress-btc-wma-30,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-90,top100cap-btc-wma-90,price-btc-sma-90,price-btc-ema-90,price-btc-wma-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2013-05-11,10076293,10076293,10076293,9903016,9159615,6385528,10075970,10037798,9824515,9138867,7047447,10076293,10076293,10038468,9607921,7701376,5499177460428.0,83752648239285.0,79046494621402.0,73638432597836.0,53096825051039.0,80037615485449.0,74169653066511.0,57507841247195.0,81370658038164.0,77297832716414.0,63397790044103.0,37077247500925.0,3.436805705612e+26,0.806,5839.0,3733.0,1.863,855483131,941177691,1086038728,1.272,56198,54459,53823,53146,20.26,19.752,19.9,19.962,77.734,85.308,98.367,111.738,112.815,104.06,94.179
2013-05-12,10301131,10151239,10108413,9997790,9247220,6463591,10188550,10103632,9888064,9213852,7118956,10188712,10132502,10091550,9681568,7787434,5555966504632.0,86048980725717.0,80499344011718.0,74564910348436.0,53813378541951.0,81563615053342.0,75286618174778.0,58254539510875.0,83028807054597.0,78449070112982.0,64241433718688.0,37521602300831.0,3.5196765980543e+26,0.814,5857.0,3703.0,1.849,866482800,947858234,1094602668,1.274,56285,53821,53339,52621,20.256,19.76,19.902,19.968,78.712,85.888,99.114,112.241,112.905,106.555,93.381
2013-05-13,11187257,10521560,10267122,10155859,9364362,6551499,10687904,10374538,10061290,9341168,7208370,10706721,10402214,10250145,9806731,7891250,5683226128875.0,87264232171328.0,81679905487222.0,75652637086392.0,54611934467403.0,83427756175148.0,76593589483946.0,59074102894524.0,85034850981953.0,79802603217398.0,65158605035720.0,37978271312465.0,3.605872729708e+26,0.822,5875.0,3675.0,1.834,877500963,954525625,1103058531,1.273,56312,53733,53266,52517,20.251,19.766,19.904,19.973,79.691,86.468,99.851,108.635,113.2,108.05,93.038
2013-05-14,11187257,10891882,10425831,10251062,9481504,6639408,10937581,10577718,10211419,9460271,7295818,11039570,10632248,10387665,9924338,7993135,5795029835465.0,88221836991138.0,82507068681195.0,76627635020945.0,55345936186520.0,84422269911790.0,77515719788206.0,59773278857281.0,86262411476985.0,80785440127951.0,65955850634238.0,38200083483960.0,3.6481159454538e+26,0.829,5880.0,3667.0,1.818,888059440,960173384,1110399139,1.275,56394,54100,53437,52657,20.247,19.773,19.907,19.978,80.629,86.955,100.487,104.575,115.28,106.945,93.989
2013-05-15,11187257,11187257,10584540,10330417,9598646,6727317,11062419,10730103,10341531,9571689,7381344,11187257,10822604,10512491,10034386,8093088,5891377624403.0,87686823727989.0,82985816973211.0,77285627699321.0,55955531752566.0,84063856144437.0,77787877650685.0,60255935731992.0,86159357873711.0,81114893781867.0,66535811743471.0,38113917484253.0,3.6316767649912e+26,0.837,5891.0,3645.0,1.802,898008902,964710762,1116521439,1.281,56541,54003,53608,52786,20.236,19.78,19.91,19.984,81.511,87.342,101.013,107.0,116.686,102.855,94.938
2013-05-16,11187257,11187257,10743250,10409771,9715788,6815226,11124838,10844391,10454294,9675919,7464990,11187257,10973283,10626737,10136877,8191109,5972269495688.0,87419293348615.0,83737478882136.0,77721303735487.0,56555177763615.0,83672000294937.0,78003171819879.0,60714595106524.0,85911240580375.0,81362591173730.0,67088985491177.0,37980615473231.0,3.6063178793136e+26,0.844,5897.0,3636.0,1.786,908118413,969751278,1123027930,1.29,56603,53604,53709,52861,20.223,19.788,19.915,19.992,82.407,87.774,101.574,110.492,118.696,100.25,96.293
2013-05-17,11187257,11187257,10901959,10489126,9820754,6903135,11156048,10930108,10552023,9773425,7546798,11187257,11084285,10730402,10231811,8287197,6037705449320.0,87786490876175.0,84848172899082.0,78339004572690.0,57176960386944.0,84006885995680.0,78530944157339.0,61274354401996.0,86237395802825.0,81908548548893.0,67740160552428.0,38068090431891.0,3.6229487728265e+26,0.85,5909.0,3621.0,1.77,918642510,975546328,1130177548,1.293,56684,53247,53512,52671,20.214,19.796,19.919,20.0,83.34,88.273,102.191,112.815,124.605,100.355,96.952
2013-05-18,11187257,11187257,11060668,10568480,9894519,6991043,11171653,10994395,10636721,9864640,7626808,11187257,11155610,10823486,10319972,8381354,6087685485299.0,86934221121839.0,85343434680562.0,78653395735262.0,57738795906570.0,83683688657728.0,78727844918868.0,61720696194503.0,85802026877752.0,82117832509431.0,68276554960649.0,37999692038673.0,3.609941487585e+26,0.856,5922.0,3603.0,1.753,929458332,981794047,1137675901,1.294,56713,52917,52938,52114,20.204,19.806,19.924,20.007,84.298,88.813,102.839,112.905,127.725,100.846,96.543
2013-05-19,11187257,11187257,11187257,10647835,9968284,7074909,11179455,11042611,10710125,9949970,7705060,11187257,11187257,10905989,10403375,8473578,6151478207977.0,86767307719083.0,86408144222400.0,79666576438380.0,58382430655493.0,84567759293411.0,79475352887028.0,62349125254521.0,86464798043724.0,82870143650727.0,68992498312711.0,38221947556578.0,3.6522931875445e+26,0.862,5939.0,3568.0,1.736,940290946,987935786,1144967875,1.295,56685,52064,52215,51393,20.193,19.816,19.927,20.013,85.258,89.342,103.467,113.2,128.75,103.663,96.796
2013-05-20,11187257,11187257,11187257,10727190,10042050,7158645,11183356,11078773,10773743,10029795,7781592,11187257,11187257,10977912,10482018,8563960,6202114660158.0,84379716579670.0,85821974375499.0,80135504194054.0,58937732197439.0,83802929453089.0,79433816280833.0,62711376028949.0,85454583546203.0,82816270041219.0,69441929188216.0,37940976034951.0,3.5987941562118e+26,0.867,5949.0,3550.0,1.718,951023641,994024548,1152103777,1.297,56622,51976,51857,51044,20.178,19.826,19.931,20.019,86.208,89.867,104.081,115.28,128.355,105.104,96.925
2013-05-21,11187257,11187257,11187257,10806544,10115815,7242381,11185307,11105894,10828878,10104470,7856442,11187257,11187257,11039255,10555903,8652501,6238727655248.0,82572294944555.0,85397065967846.0,80190631771403.0,59460671350345.0,83060493226564.0,79356451214595.0,63052547055877.0,84442941330024.0,82693634787032.0,69866037442210.0,37692243439967.0,3.5517630388444e+26,0.872,5961.0,3538.0,1.701,961867899,1000498630,1159522933,1.299,56558,52270,52047,51227,20.164,19.835,19.935,20.025,87.167,90.425,104.72,116.686,125.725,105.826,97.996
2013-05-22,11187257,11187257,11187257,10885899,10189580,7326117,11186282,11126235,10876662,10174328,7929646,11187257,11187257,11090017,10625028,8739201,6261317193246.0,83530726181367.0,85608774954678.0,80721627316695.0,60060077198903.0,83778185504933.0,79942692124256.0,63610583061557.0,84849090576222.0,83226057596253.0,70503015771089.0,37800832257996.0,3.5722572984929e+26,0.876,5977.0,3512.0,1.683,972849417,1007185393,1167058724,1.3,56515,52127,51898,51063,20.151,19.843,19.939,20.032,88.139,91.002,105.369,118.696,126.43,106.072,101.101
2013-05-23,11187257,11187257,11187257,10965253,10263346,7409853,11186770,11141490,10918075,10239678,8001242,11187257,11187257,11130198,10689394,8824061,6269883274153.0,84860229104844.0,86139761226729.0,81304512810526.0,60731949491387.0,84665288469279.0,80619386679951.0,64200052834655.0,85492114947269.0,83852498268564.0,71170518640069.0,37786695099833.0,3.5695858164194e+26,0.88,5995.0,3492.0,1.665,984087318,1014229454,1174857422,1.301,56488,51926,52251,51401,20.137,19.851,19.943,20.037,89.132,91.611,106.041,124.605,127.245,103.671,105.11
2013-05-24,11187257,11187257,11187257,11044608,10337111,7493589,11187014,11152932,10953966,10300812,8071265,11187257,11187257,11159798,10749001,8907081,6264425897968.0,86160170390339.0,86973330633257.0,82006641785396.0,61449047960725.0,86081014279905.0,81565441219888.0,64883199630575.0,86711244390235.0,84754351122658.0,71929887487489.0,37932412302579.0,3.5971697577321e+26,0.884,6013.0,3465.0,1.648,996093699,1022583148,1183873580,1.3,56461,51649,52432,51604,20.132,19.86,19.947,20.044,90.195,92.336,106.82,127.725,126.424,101.679,107.292
2013-05-25,11450754,11275090,11224900,11142784,10419660,7580253,11318884,11227388,11020204,10375002,8145539,11319006,11253132,11213951,10820849,8994052,6266845828596.0,88080768512047.0,87507494816943.0,82795443912005.0,62173045347325.0,87273824750983.0,82433934871056.0,65545702777441.0,87785079347532.0,85594380221212.0,72667866495231.0,37980949834118.0,3.6063813757544e+26,0.888,6033.0,3434.0,1.63,1008521346,1031532418,1193405035,1.3,56395,51003,51841,51063,20.116,19.867,19.946,20.045,91.294,93.114,107.645,128.75,126.909,98.478,106.115
2013-05-26,12153412,11597141,11362922,11275090,10525630,7674724,11736148,11458894,11171299,10489738,8233624,11758167,11485260,11348701,10932704,9094561,6318752595334.0,89401571651697.0,88084439685390.0,83475397209583.0,62911451039678.0,88911960171240.0,83538832002143.0,66293266241737.0,89392058758994.0,86675954188367.0,73489554298650.0,38274496584528.0,3.6623427219975e+26,0.892,6042.0,3422.0,1.613,1021077771,1040548973,1202927328,1.294,56102,50407,51111,50387,20.098,19.875,19.945,20.046,92.405,93.897,108.468,128.355,124.135,97.247,105.799
2013-05-27,12153412,11919192,11500944,11344101,10631601,7769195,11944780,11632523,11302247,10597072,8319773,12036302,11682882,11465811,11037722,9192994,6352809780071.0,93107998360402.0,88743857470036.0,84536407166389.0,63729955203150.0,91027235141998.0,84909005579548.0,67139052092510.0,91617669794533.0,88050220333035.0,74409665758260.0,38667939057478.0,3.7380237773821e+26,0.896,6059.0,3395.0,1.595,1033548139,1049281641,1212087935,1.291,55983,50397,50775,50096,20.092,19.883,19.946,20.048,93.507,94.654,109.258,125.725,120.333,98.0,107.66
2013-05-28,12153412,12153412,11638966,11413112,10737571,7863666,12049096,11762745,11415736,10697481,8404029,12153412,11845999,11573719,11135904,9289350,6369017382807.0,95694405444502.0,89133350194528.0,85376300051810.0,64418874999810.0,91735538102113.0,85646457306213.0,67780820339771.0,92630423110909.0,88811710667001.0,75126359211880.0,38757892385928.0,3.7554355554979e+26,0.9,6070.0,3378.0,1.578,1045610795,1057187016,1220339101,1.294,55940,50575,50765,50111,20.085,19.891,19.947,20.05,94.572,95.337,109.967,126.43,119.685,96.6,108.695
2013-05-29,12153412,12153412,11776988,11482123,10843542,7958138,12101254,11860412,11514092,10791412,8486433,12153412,11974610,11672426,11227248,9383630,6367375403541.0,97435996392414.0,90483361286891.0,86096883689806.0,65177696703657.0,92922042615126.0,86613416315471.0,68502875320209.0,94163886011600.0,89796099176543.0,75922303100889.0,38889944481893.0,3.7810694545118e+26,0.904,6083.0,3357.0,1.562,1057582515,1065103267,1228509775,1.292,55852,50561,50974,50332,20.081,19.899,19.946,20.051,95.629,96.021,110.667,127.245,120.096,92.242,111.875
2013-05-30,12153412,12153412,11915010,11551134,10920175,8050460,12127333,11933662,11599335,10879283,8567026,12153412,12068716,11761931,11311756,9475834,6366377419091.0,99283923870969.0,92072076487907.0,86898904543242.0,65979227844465.0,94314696944765.0,87694289462048.0,69269118721686.0,95881697851670.0,90910297008646.0,76761627351082.0,39031451403830.0,3.8086354967239e+26,0.907,6100.0,3333.0,1.545,1069434841,1073057965,1236629764,1.284,55773,50812,51032,50416,20.076,19.907,19.946,20.052,96.673,96.707,111.362,126.424,119.388,89.283,115.28
2013-05-31,12153412,12153412,12053032,11620145,10989412,8136966,12140372,11988599,11673212,10961485,8645848,12153412,12128317,11842235,11391320,9566009,6395258410585.0,101414503687860.0,93787337039100.0,88071091216535.0,66845722709987.0,96432376121092.0,89146095997866.0,70168638986423.0,98298393088912.0,92413418700516.0,77733452909823.0,39454732725714.0,3.8916898361438e+26,0.911,6114.0,3304.0,1.528,1081203965,1080647906,1244299334,1.28,55756,50717,51045,50444,20.067,19.913,19.945,20.051,97.71,97.36,112.015,126.909,115.014,89.829,115.785
2013-06-01,12153412,12153412,12153412,11689156,11058650,8223472,12146892,12029802,11737239,11038383,8722937,12153412,12153412,11913337,11466416,9654282,6409172842506.0,104428291220070.0,96254529866058.0,89588489049542.0,67769907245736.0,99057873376740.0,90886580484355.0,71178638251303.0,101276562222160.0,94223258334188.0,78816483301658.0,40126203211203.0,4.0252804603669e+26,0.916,6135.0,3274.0,1.51,1093117943,1088202829,1251842036,1.276,55754,50474,50657,50077,20.056,19.919,19.943,20.05,98.759,98.009,112.657,124.135,110.585,85.608,118.347
2013-06-02,12153412,12153412,12153412,11758167,11127887,8309978,12150152,12060705,11792728,11110320,8798332,12153412,12153412,11975238,11537046,9740654,6408120714852.0,108382756208710.0,98892163930204.0,91475394666547.0,68765635253797.0,102815636302960.0,93232033054616.0,72410780164975.0,105408104283140.0,96652458738952.0,80123542380287.0,41508463865120.0,4.307381431105e+26,0.92,6144.0,3254.0,1.493,1104584007,1094922079,1258453262,1.274,55597,50211,50054,49486,20.044,19.925,19.942,20.05,99.768,98.584,113.215,120.333,105.935,83.204,122.066
2013-06-03,12153412,12153412,12153412,11827178,11197124,8396484,12151782,12083881,11840819,11177617,8872070,12153412,12153412,12027937,11603209,9825126,6392102027625.0,111182981534680.0,102145489947540.0,93133023290327.0,69766286681070.0,105690631427060.0,95241456711333.0,73552919056596.0,108806229056940.0,98775213904578.0,81345794346880.0,42469609305588.0,4.5091692864233e+26,0.926,6160.0,3221.0,1.477,1115185781,1100568499,1263887332,1.27,55585,50496,50056,49478,20.031,19.93,19.939,20.047,100.698,99.062,113.667,119.685,104.06,81.424,124.651
2013-06-04,12153412,12153412,12153412,11896189,11266362,8482990,12152597,12101264,11882498,11240571,8944188,12153412,12153412,12071435,11664905,9907695,6361116780823.0,115317917463690.0,105506161454100.0,94795549090537.0,70783193010481.0,108303088416240.0,97179689107113.0,74689867183834.0,111891371576720.0,100849474263000.0,82565965163690.0,43346359225491.0,4.6972671452632e+26,0.931,6166.0,3212.0,1.461,1125427114,1105944836,1268942409,1.237,55527,50771,50194,49587,20.018,19.934,19.936,20.044,101.595,99.515,114.084,120.096,106.555,78.461,125.588
2013-06-05,13466757,12591193,12341032,12059010,11379377,8584089,12809677,12442637,12093733,11384196,9043585,12810084,12481748,12280844,11806866,10017229,6438715473404.0,120803443223800.0,109119719808110.0,96528718721300.0,71968600813356.0,112400410263480.0,99879902859590.0,76104002020904.0,116361617018910.0,103703503500420.0,84065960971602.0,44884829794922.0,5.0366198642979e+26,0.937,6155.0,3235.0,1.445,1135604478,1111318468,1273887860,1.235,55414,50733,50109,49465,20.01,19.94,19.934,20.042,102.485,99.967,114.491,119.388,108.05,73.017,124.863
2013-06-06,15605633,13741934,12834207,12374608,11563688,8708953,14207655,13233386,12561986,11656547,9187806,14317304,13297898,12753727,12079528,10171548,6773409257296.0,126378146791380.0,112831035331170.0,98468935374605.0,73164172872504.0,116399005569740.0,102622481711260.0,77560834395399.0,120797637719220.0,106662287780360.0,85613681284724.0,46560699317111.0,5.419746802246e+26,0.944,6144.0,3259.0,1.428,1145540714,1116411219,1278446852,1.232,55400,50489,50142,49458,20.001,19.943,19.932,20.04,103.352,100.394,114.862,115.014,106.945,66.0,120.747
2013-06-07,15605633,14892674,13327381,12690207,11748000,8833817,14906644,13826448,12967806,11911327,9328857,15249153,13990754,13184530,12340298,10323124,7076921022618.0,128521538714930.0,114968021201400.0,99792994532385.0,74158839400508.0,117572609391390.0,104079162519050.0,78607871754447.0,122446970906010.0,108386939319560.0,86757348567353.0,47136458584939.0,5.5546143198241e+26,0.951,6128.0,3292.0,1.411,1154708203,1120322057,1281717482,1.229,55363,50344,50221,49515,19.99,19.947,19.929,20.037,104.151,100.715,115.119,110.585,102.855,69.751,117.345
2013-06-08,15605633,15605633,13820556,12986984,11932311,8958681,15256138,14271244,13319516,12149669,9466808,15605633,14560317,13573254,12589178,10471955,7349250769370.0,130765692957380.0,117596992088730.0,101420829042610.0,75189364328978.0,119473952837280.0,105869712371730.0,79777647874912.0,124695592777240.0,110454016139120.0,88024905618674.0,48070355751710.0,5.7768977552399e+26,0.957,6112.0,3322.0,1.394,1163172818,1123061265,1283700950,1.225,55078,49745,49490,48776,19.981,19.951,19.927,20.035,104.886,100.932,115.26,105.935,100.25,73.549,115.05
2013-06-09,15605633,15605633,14313730,13233571,12116622,9083545,15430885,14604841,13624332,12372634,9601727,15605633,15006587,13922407,12826166,10618042,7590398497552.0,131965860368880.0,120174308288790.0,103155129270820.0,76265717410762.0,121629728086160.0,107790522360900.0,81005441706317.0,127101629459260.0,112661850859200.0,89353540846693.0,49087690517755.0,6.0240034009172e+26,0.964,6093.0,3370.0,1.377,1170973965,1124600272,1284358384,1.222,54913,49111,48692,47961,19.976,19.957,19.927,20.034,105.562,101.042,115.283,104.06,100.355,72.494,115.023
2013-06-10,15605633,15605633,14806905,13480158,12300934,9208408,15518259,14855039,13888505,12581215,9733681,15605633,15329562,14238682,13051264,10761384,7800364207164.0,133606550861300.0,122394766197990.0,104765600568800.0,77452728664521.0,123527488765434.0,109601645639600.0,82211100859601.0,129193446111510.0,114772031756610.0,90663369764714.0,49625270236397.0,6.1566686150885e+26,0.972,6072.0,3414.0,1.358,1178665361,1125650311,1284389221,1.209,54874,48715,48271,47513,19.972,19.962,19.927,20.033,106.228,101.108,115.25,106.555,100.846,75.989,116.613
2013-06-11,15605633,15605633,15300079,13726745,12477750,9333272,15561946,15042687,14117455,12776339,9862735,15605633,15529244,14522078,13264470,10901983,7979147898205.0,134470702708110.0,124894310085900.0,106093950886430.0,78536495614576.0,124568239833180.0,111003676357920.0,83290705714853.0,130385226854920.0,116486065382726.0,91847554228649.0,50022807483751.0,6.2557031713911e+26,0.979,6057.0,3444.0,1.34,1186832596,1127305378,1284879122,1.206,54796,48685,48087,47301,19.968,19.966,19.926,20.031,106.936,101.228,115.257,108.05,103.663,81.5,117.844
2013-06-12,15605633,15605633,15605633,13973333,12625030,9454831,15583789,15183424,14315879,12958874,9988952,15605633,15605633,14772597,13466269,11039837,8159408765588.0,136083781141590.0,128443612182700.0,107919946814360.0,79766117995760.0,128002414696080.0,113540506999660.0,84763977046502.0,133775925684120.0,119339652506500.0,93425313694370.0,51556777939202.0,6.6452533786805e+26,0.986,6043.0,3472.0,1.322,1195128012,1129305081,1285570535,1.203,54660,48389,47782,46957,19.967,19.971,19.927,20.031,107.656,101.378,115.282,106.945,105.104,84.999,119.961
2013-06-13,15605633,15605633,15605633,14219920,12772309,9574364,15594711,15288976,14487846,13129632,10112396,15605633,15605633,14990237,13658566,11175019,8329634192341.0,137877339738290.0,132127743264830.0,110055219348940.0,81016051941367.0,131594730768240.0,116211750756930.0,86306412391354.0,137309415424730.0,122373513049910.0,95077592095283.0,53302517808703.0,7.1028960118676e+26,0.994,6029.0,3506.0,1.304,1203253393,1130998935,1285817731,1.196,54443,48067,47682,46818,19.965,19.978,19.928,20.031,108.36,101.5,115.266,102.855,105.826,88.095,121.733
2013-06-14,15605633,15605633,15605633,14466507,12919588,9693897,15600172,15368140,14636884,13289374,10233126,15605633,15605633,15174998,13841361,11307575,8471283260415.0,139588049132890.0,134054793923910.0,111903280460200.0,82085040709185.0,132338899998380.0,117564282965790.0,87424425305705.0,137982516322000.0,124123240833480.0,96311876667875.0,53902476485808.0,7.2636924282577e+26,1.002,6014.0,3539.0,1.286,1210801239,1131652083,1284882869,1.197,54620,48058,48207,47318,19.964,19.984,19.929,20.032,109.012,101.53,115.145,100.25,106.072,88.156,123.67
2013-06-15,15605633,15605633,15605633,14713094,13066867,9813430,15602902,15427513,14766051,13438810,10351203,15605633,15605633,15326882,14014654,11437503,8584355969811.0,140422082892950.0,135593887925170.0,113788146602960.0,83095190134722.0,133049836206070.0,118861485455480.0,88528743904613.0,138464666672940.0,125785669291280.0,97533544378795.0,54619145529841.0,7.4581276460249e+26,1.009,5995.0,3582.0,1.267,1218052943,1131654695,1283145939,1.198,54626,47465,47508,46628,19.959,19.991,19.931,20.032,109.638,101.502,114.953,100.355,103.671,89.295,124.07
2013-06-16,15948723,15719996,15654646,14984188,13225583,9936776,15775812,15557816,14923740,13600740,10474226,15777178,15691405,15491632,14200580,11572344,8713395365933.0,142035084894620.0,137000472631750.0,115813134541790.0,84197027765829.0,134900962207340.0,120672569052910.0,89812360109250.0,139976585778330.0,127924065072740.0,98936579347605.0,55714019264812.0,7.7601298565995e+26,1.017,5979.0,3620.0,1.248,1225037726,1131692840,1281285222,1.197,54620,46910,46639,45762,19.956,19.999,19.933,20.033,110.239,101.477,114.749,100.846,101.679,89.925,123.947
2013-06-17,19339258,16964538,16188021,15497463,13497316,10097793,17557535,16503176,15512476,13970967,10669062,17586809,16612558,16072308,14595011,11778992,9381995875102.0,145271826070240.0,139439188465770.0,118377708390090.0,85453231564839.0,138050183434360.0,123114346624330.0,91322420797178.0,142845872282100.0,130679354548110.0,100570053933190.0,57241262188637.0,8.1914052423706e+26,1.025,5951.0,3693.0,1.229,1231465545,1131862149,1279402994,1.195,54619,46793,46281,45387,19.954,20.006,19.936,20.034,110.788,101.463,114.542,103.663,98.478,88.775,123.693
2013-06-18,19339258,18209080,16721396,16010737,13769049,10258811,18448397,17212197,16022714,14317308,10859616,18774169,17400368,16584548,14971911,11982101,9998742855170.0,147098028251420.0,140784365479760.0,120171119010640.0,86557857258942.0,138859030582020.0,124469326651270.0,92482731044313.0,143469518758900.0,132339924138542.0,101859357350270.0,57886250602651.0,8.3770450220823e+26,1.032,5903.0,3756.0,1.21,1237475766,1132735504,1278087264,1.199,54617,46899,46192,45265,19.952,20.013,19.938,20.035,111.298,101.511,114.385,105.104,97.247,86.483,123.8
2013-06-19,19339258,19339258,17254771,16430202,14040783,10419829,18893828,17743962,16464920,14641305,11045981,19339258,18054833,17028351,15331279,12181672,10563636306135.0,143004984764670.0,139544382953130.0,121599176057530.0,87324615687956.0,136567592757440.0,124288934409100.0,93124280843288.0,140921369614620.0,132436835615120.0,102631124155510.0,57898323352067.0,8.3805396174512e+26,1.039,5861.0,3802.0,1.19,1242910555,1133955814,1277005590,1.201,54523,46965,46352,45379,19.951,20.021,19.941,20.036,111.755,101.59,114.249,105.826,98.0,83.838,124.251
2013-06-20,19339258,19339258,17788146,16696889,14312516,10580847,19116543,18142786,16848165,14944399,11228251,19339258,18575955,17416225,15673116,12377703,11076676227999.0,141327502071190.0,139602420904740.0,123764767678490.0,88307878223296.0,137452234574170.0,125509158407412.0,94224898987017.0,141409106071930.0,133830592410310.0,103859207467490.0,58650141129289.0,8.5995976362138e+26,1.045,5816.0,3845.0,1.172,1248223551,1135336610,1275991776,1.208,54434,46706,46395,45383,19.951,20.029,19.944,20.037,112.201,101.683,114.119,106.072,96.6,83.858,125.036
2013-06-21,19339258,19339258,18321521,16963577,14584249,10741865,19227901,18441904,17180311,15227938,11406515,19339258,18963733,17768541,15997422,12570196,11537862620761.0,143410442426430.0,141499245779660.0,125875214250710.0,89412056611750.0,139359480961750.0,127202540605710.0,95489331591280.0,143029660948770.0,135636515945960.0,105253684484140.0,59636533686117.0,8.8912903752384e+26,1.052,5775.0,3887.0,1.154,1253825864,1136757177,1274931312,1.208,54369,46686,46571,45539,19.949,20.037,19.947,20.038,112.672,101.78,113.984,103.671,92.242,83.889,122.527
