Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,hashrate-btc-wma-3,mining_profitability-btc-sma-7,mining_profitability-btc-wma-14,marketcap-btc-wma-3,price-btc-sma-3,price-btc-ema-3,price-btc-wma-3,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2016-03-09,6295032797,411.941,0.0413,1.3060660508682465e+18,1.2002232988362304e+18,1.315,1.335,6292222829,411.465,411.489,411.824,413.802,415.443,420.314,579.599
2016-03-10,6325197065,413.802,0.0415,1.2525883329392632e+18,1.2360765642162609e+18,1.319,1.329,6311702331,412.804,412.645,412.993,419.577,418.234,416.933,574.524
2016-03-11,6415110082,419.577,0.042,1.283484618206525e+18,1.276949428560971e+18,1.315,1.328,6365126196,415.107,416.111,416.38,413.346,413.077,418.889,574.28
2016-03-12,6321485551,413.346,0.0413,1.172335299208189e+18,1.2227605778293932e+18,1.322,1.321,6353312314,415.575,414.729,415.499,412.764,407.531,420.07,573.047
2016-03-13,6314071977,412.764,0.0413,1.07079589339823e+18,1.140090482802845e+18,1.318,1.317,6333382853,415.229,413.746,414.094,414.027,410.271,423.767,579.549
2016-03-14,6334764996,414.027,0.0414,1.118465268426505e+18,1.11155381521394e+18,1.356,1.33,6325654082,413.379,413.887,413.492,415.778,409.752,423.615,638.456
2016-03-15,6363138186,415.778,0.0416,1.237679013060569e+18,1.1701272449054036e+18,1.332,1.334,6345502755,414.19,414.832,414.692,415.443,415.288,423.23,686.885
2016-03-16,6359689803,415.443,0.0422,1.2771089879576474e+18,1.23752504307001e+18,1.319,1.324,6356685130,415.083,415.138,415.319,418.234,416.991,426.47,685.852
2016-03-17,6404007385,418.234,0.0418,1.141124392951337e+18,1.202545027971558e+18,1.321,1.323,6382423325,416.485,416.686,416.895,413.077,415.821,429.738,682.671
2016-03-18,6326489028,413.077,0.0413,1.1514879985191492e+18,1.168970294902874e+18,1.309,1.311,6357861943,415.585,414.881,415.19,407.531,415.36,427.826,734.99
2016-03-19,6242939372,407.531,0.0408,1.1183388633463848e+18,1.133186163338044e+18,1.304,1.303,6297633926,412.947,411.206,411.164,410.271,416.249,427.315,744.823
2016-03-20,6286306476,410.271,0.041,1.1744945950278226e+18,1.1519415850491434e+18,1.303,1.3,6278547866,410.293,410.739,409.825,409.752,419.438,428.717,748.164
2016-03-21,6279846322,409.752,0.041,1.13019014563072e+18,1.1429830817156106e+18,1.282,1.295,6275848548,409.185,410.245,409.555,415.288,423.456,436.562,753.295
2016-03-22,6366132948,415.288,0.0415,1.1969308152706268e+18,1.1709445553501028e+18,1.272,1.292,6324066327,411.77,412.766,412.606,416.991,417.945,443.215,747.682
2016-03-23,6393782222,416.991,0.0417,1.2099977904320097e+18,1.1923408579112458e+18,1.279,1.292,6365576480,414.01,414.879,415.217,415.821,412.853,445.474,681.946
2016-03-24,6377403250,415.821,0.0416,1.2425259273580938e+18,1.2240840297013998e+18,1.269,1.284,6380984524,416.033,415.35,416.122,415.36,414.983,445.852,649.939
2016-03-25,6371859431,415.36,0.0415,1.2087310877675533e+18,1.220207151408388e+18,1.274,1.28,6377361169,416.058,415.355,415.786,416.249,415.156,452.604,588.926
2016-03-26,6387015602,416.249,0.0416,1.2374261562281958e+18,1.2287110952628764e+18,1.281,1.281,6380361487,415.81,415.802,415.882,419.438,418.138,457.376,652.469
2016-03-27,6437540816,419.438,0.0419,1.2409274288578424e+18,1.2343942811328238e+18,1.268,1.269,6409752181,417.016,417.62,417.695,423.456,417.978,463.109,669.287
2016-03-28,6500713094,423.456,0.0423,1.2130335732649034e+18,1.2263969556230103e+18,1.301,1.298,6460706086,419.714,420.538,420.916,417.945,418.564,458.712,640.632
2016-03-29,6417874899,417.945,0.0418,1.3820203150926236e+18,1.302175920110832e+18,1.287,1.286,6448765284,420.28,419.241,420.031,412.853,420.973,444.29,637.878
2016-03-30,6341308846,412.853,0.0413,1.2730864525691205e+18,1.299388926859497e+18,1.274,1.276,6393398238,418.085,416.047,416.317,414.983,421.292,449.257,647.563
2016-03-31,6375548337,414.983,0.0415,1.0982886435290176e+18,1.203843191802898e+18,1.267,1.265,6371189600,415.26,415.515,414.767,415.156,420.006,451.828,633.786
2016-04-01,6379492204,415.156,0.0415,1.137475707111986e+18,1.147015143493764e+18,1.288,1.284,6371813689,414.331,415.335,414.714,418.138,420.314,449.954,651.127
2016-04-02,6426917772,418.138,0.0418,1.2720086902049792e+18,1.198211021394566e+18,1.268,1.268,6402547677,416.092,416.737,416.618,417.978,416.933,446.236,674.251
2016-04-03,6425916996,417.978,0.0418,1.145184661002928e+18,1.1861745117550328e+18,1.284,1.273,6418513123,417.091,417.358,417.561,418.564,418.889,446.352,683.826
2016-04-04,6436410031,418.564,0.0419,1.3418230795756444e+18,1.2646412084895396e+18,1.256,1.277,6431330309,418.227,417.961,418.298,420.973,420.07,446.988,673.449
2016-04-05,6475195813,420.973,0.0421,1.309959223566188e+18,1.2931180818087084e+18,1.264,1.275,6454054083,419.172,419.467,419.671,421.292,423.767,446.657,668.624
2016-04-06,6481739247,421.292,0.0421,1.272804194275914e+18,1.2966923515892052e+18,1.28,1.281,6472003233,420.276,420.38,420.731,420.006,423.615,451.464,669.77
2016-04-07,6463604511,420.006,0.042,1.214019896992322e+18,1.2496045505157417e+18,1.284,1.273,6471581307,420.757,420.193,420.596,420.314,423.23,457.988,670.711
2016-04-08,6469804979,420.314,0.042,1.1918548315547602e+18,1.212734747154051e+18,1.266,1.274,6469727201,420.538,420.254,420.375,416.933,426.47,457.595,640.923
2016-04-09,6419251016,416.933,0.0417,1.285692923345095e+18,1.2424680550227658e+18,1.29,1.28,6443494586,419.084,418.593,418.572,418.889,429.738,458.102,644.648
2016-04-10,6451074567,418.889,0.0419,1.4351535670562967e+18,1.344783563235551e+18,1.284,1.279,6443588452,418.712,418.741,418.475,420.07,427.826,454.748,649.595
2016-04-11,6471073449,420.07,0.042,1.3075451508200256e+18,1.346439251652872e+18,1.275,1.274,6455770083,418.631,419.406,419.154,423.767,427.315,452.584,645.327
2016-04-12,6529643226,423.767,0.0424,1.26193256174764e+18,1.3060069256564554e+18,1.275,1.273,6497025191,420.909,421.586,421.722,423.615,428.717,451.025,646.33
2016-04-13,6528865616,423.615,0.0424,1.3244479194909422e+18,1.3007923387979328e+18,1.276,1.281,6519492792,422.484,422.6,423.075,423.23,436.562,454.247,653.631
2016-04-14,6524674584,423.23,0.0423,1.377286569501318e+18,1.3404480182054902e+18,1.284,1.28,6526899702,423.537,422.915,423.448,426.47,443.215,455.025,659.574
2016-04-15,6576377192,426.47,0.0426,1.3610182748224138e+18,1.3603459804933804e+18,1.258,1.256,6551224394,424.438,424.693,424.914,429.738,445.474,455.975,655.688
2016-04-16,6628263203,429.738,0.043,1.2529752364621934e+18,1.309708138088698e+18,1.239,1.247,6593703096,426.48,427.216,427.564,427.826,445.852,455.809,658.89
2016-04-17,6600240192,427.826,0.0428,1.3374316235578655e+18,1.3132106030699763e+18,1.24,1.249,6605604029,428.012,427.521,428.237,427.315,452.604,453.459,660.703
2016-04-18,6594053523,427.315,0.0427,1.2723436318772764e+18,1.2908115632015355e+18,1.225,1.233,6601817359,428.293,427.418,427.889,428.717,457.376,453.949,667.464
2016-04-19,6617118749,428.717,0.0429,1.29270886913765e+18,1.2933742491208046e+18,1.224,1.234,6606617247,427.953,428.068,428.101,436.562,463.109,449.494,675.134
2016-04-20,6739842686,436.562,0.0437,1.3310734906272622e+18,1.3084969736723034e+18,1.23,1.249,6674636513,430.865,432.315,432.406,443.215,458.712,441.529,668.951
2016-04-21,6844381753,443.215,0.0443,1.4464295088826862e+18,1.3823573961732815e+18,1.215,1.238,6771658230,436.165,437.765,438.581,445.474,444.29,442.068,667.413
2016-04-22,6880953660,445.474,0.0445,1.2621009095943332e+18,1.3350392061958484e+18,1.24,1.242,6845244529,441.751,441.62,443.236,445.852,449.257,441.268,662.495
2016-04-23,6888382990,445.852,0.0446,1.3241852904324895e+18,1.323864533228046e+18,1.244,1.239,6878573007,444.847,443.736,445.287,452.604,451.828,441.669,659.521
2016-04-24,6994324237,452.604,0.0453,1.2332019926679186e+18,1.2683462447437537e+18,1.237,1.236,6940115392,447.977,448.17,449.165,457.376,449.954,445.089,653.666
2016-04-25,7069582671,457.376,0.0457,1.1400412887346108e+18,1.2017855236619354e+18,1.259,1.243,7014296579,451.944,452.773,453.865,463.109,446.236,448.097,656.306
2016-04-26,7159667369,463.109,0.0463,1.258883182675431e+18,1.2149890196938143e+18,1.295,1.279,7102081947,457.696,457.941,459.447,458.712,446.352,450.845,656.119
2016-04-27,7093422562,458.712,0.0459,1.272940039164825e+18,1.2461046285965668e+18,1.268,1.268,7111530849,459.732,458.327,459.955,444.29,446.988,472.112,651.943
2016-04-28,6871834139,444.29,0.0444,1.1732148303367055e+18,1.220734625335775e+18,1.286,1.275,6993669152,455.37,451.308,452.234,449.257,446.657,496.908,652.979
2016-04-29,6950178394,449.257,0.0449,1.2938259124624294e+18,1.2501412395374958e+18,1.302,1.293,6947937670,450.753,450.283,449.177,451.828,451.464,522.366,654.826
2016-04-30,6991735540,451.828,0.0452,1.344250458487508e+18,1.2989363384539228e+18,1.305,1.289,6957899591,448.458,451.055,449.715,449.954,457.988,533.135,655.218
2016-05-01,6964371929,449.954,0.045,1.3620579433201628e+18,1.3447501098995638e+18,1.314,1.291,6971127544,450.346,450.505,450.462,446.236,457.595,535.416,655.252
2016-05-02,6908561835,446.236,0.0446,1.362372439955789e+18,1.359247277499108e+18,1.316,1.295,6941027484,449.339,448.37,448.407,446.352,458.102,532.201,636.085
2016-05-03,6912105048,446.352,0.0446,1.388017230193283e+18,1.3751424189685064e+18,1.275,1.287,6919635124,447.514,447.361,446.914,446.988,454.748,534.594,620.444
2016-05-04,6923640850,446.988,0.0447,1.4304859581300278e+18,1.4049774624553144e+18,1.295,1.291,6917282413,446.525,447.175,446.651,446.657,452.584,551.979,595.245
2016-05-05,6920378736,446.657,0.0447,1.3980124171373435e+18,1.4071710663108027e+18,1.289,1.288,6920087159,446.666,446.916,446.716,451.464,451.025,571.159,552.184
2016-05-06,6996604354,451.464,0.0451,1.419916639127675e+18,1.414376784964531e+18,1.276,1.289,6959035230,448.369,449.19,449.115,457.988,454.247,573.875,572.822
2016-05-07,7099576897,457.988,0.0458,1.34951892945477e+18,1.381067080626075e+18,1.283,1.289,7035386356,452.036,453.589,453.925,457.595,455.025,580.536,573.026
2016-05-08,7095197765,457.595,0.0458,1.440489818562726e+18,1.406737325620806e+18,1.29,1.296,7080225240,455.683,455.592,456.704,458.102,455.975,579.599,575.443
2016-05-09,7104983971,458.102,0.0458,1.558690163237946e+18,1.4844281760489172e+18,1.286,1.291,7100820723,457.895,456.847,457.914,454.748,455.809,574.524,589.396
2016-05-10,7054897110,454.748,0.0455,1.436320908424945e+18,1.4778054783854825e+18,1.291,1.287,7078309506,456.815,455.797,456.34,452.584,453.459,574.28,589.032
2016-05-11,7023112006,452.584,0.0453,1.394918477133306e+18,1.436014568581199e+18,1.259,1.261,7047352368,455.144,454.19,454.225,451.025,453.949,573.047,586.113
2016-05-12,7000424286,451.025,0.0451,1.309864521965032e+18,1.359291904764349e+18,1.253,1.253,7017065664,452.785,452.608,452.165,454.247,449.494,579.549,589.594
2016-05-13,7052007375,454.247,0.0454,1.434381248158705e+18,1.3862985442564872e+18,1.241,1.246,7029997117,452.618,453.427,452.895,455.025,441.529,638.456,592.19
2016-05-14,7065827064,455.025,0.0455,1.3866185912933706e+18,1.3897471320269983e+18,1.229,1.238,7050320038,453.432,454.226,454.099,455.975,442.068,686.885,586.987
2016-05-15,7082209847,455.975,0.0456,1.4155966010423772e+18,1.4090680389786693e+18,1.199,1.221,7071715174,455.082,455.1,455.37,455.809,441.268,685.852,586.74
2016-05-16,7081222511,455.809,0.0456,1.32185723775767e+18,1.3638972511084283e+18,1.194,1.22,7078985715,455.603,455.455,455.734,453.459,441.669,682.671,576.272
2016-05-17,7046302964,453.459,0.0493,1.4337996492826289e+18,1.393451670734173e+18,1.175,1.206,7063927293,455.081,454.457,454.661,453.949,445.089,734.99,569.003
2016-05-18,7055529799,453.949,0.0493,1.3665173382139313e+18,1.3815014251606925e+18,1.203,1.214,7056736306,454.406,454.203,454.096,449.494,448.097,744.823,571.996
2016-05-19,6987995887,449.494,0.0519,1.2722249408761784e+18,1.33058485805641e+18,1.184,1.193,7020225037,452.3,451.848,451.64,441.529,450.845,748.164,574.509
2016-05-20,6865494387,441.529,0.0511,1.4012059100551936e+18,1.3524308250218834e+18,1.18,1.19,6938000789,448.324,446.688,446.254,442.068,472.112,753.295,573.871
2016-05-21,6875520657,442.068,0.0477,1.323213846256798e+18,1.3407130499593984e+18,1.18,1.188,6890924438,444.363,444.378,443.126,441.268,496.908,747.682,574.592
2016-05-22,6864643117,441.268,0.0461,1.656801374067164e+18,1.5030062874616184e+18,1.195,1.192,6868410842,441.621,442.823,441.578,441.669,522.366,681.946,577.708
2016-05-23,6872915875,441.669,0.0462,1.8076239988053071e+18,1.6766147651344123e+18,1.177,1.181,6870592419,441.668,442.246,441.602,445.089,533.135,649.939,580.948
2016-05-24,6928125675,445.089,0.047,1.499465589756938e+18,1.628407690158003e+18,1.173,1.171,6899141982,442.675,443.667,443.312,448.097,535.416,588.926,582.629
2016-05-25,6976604850,448.097,0.0518,1.3619066026892815e+18,1.4820458310644083e+18,1.154,1.168,6943163629,444.952,445.882,446.023,450.845,532.201,652.469,584.169
2016-05-26,7020943606,450.845,0.0521,1.374675144712121e+18,1.3912173715452142e+18,1.161,1.161,6990694366,448.01,448.364,448.97,472.112,534.594,669.287,580.74
2016-05-27,7353714541,472.112,0.064,1.3120003975260723e+18,1.34120968078186e+18,1.173,1.175,7179939281,457.018,460.238,461.02,496.908,551.979,640.632,575.66
2016-05-28,7741680588,496.908,0.0653,1.426098444337121e+18,1.3794952121291745e+18,1.17,1.175,7492235742,473.288,478.573,480.965,522.366,571.159,637.878,578.283
2016-05-29,8140045217,522.366,0.0649,1.4727746312601672e+18,1.4304201966633718e+18,1.182,1.194,7876201895,497.129,500.47,505.504,533.135,573.875,647.563,574.184
2016-05-30,8309822108,533.135,0.0619,1.3383325711899548e+18,1.397774236737789e+18,1.231,1.23,8158539558,517.47,516.803,523.508,535.416,580.536,633.786,572.17
2016-05-31,8347298190,535.416,0.0622,1.4224655586667745e+18,1.4028060749399688e+18,1.246,1.231,8300264001,530.306,526.109,532.481,532.201,579.599,651.127,574.891
2016-06-01,8298856934,532.201,0.0618,1.2559015174998318e+18,1.325161373503735e+18,1.301,1.275,8316831549,533.584,529.155,533.428,534.594,574.524,674.251,576.744
2016-06-02,8338093998,534.594,0.064,1.4699899836785646e+18,1.3907064241169236e+18,1.323,1.282,8326549009,534.07,531.875,533.933,551.979,574.28,683.826,574.462
2016-06-03,8611141989,551.979,0.0642,1.3926932304084214e+18,1.3956601960136056e+18,1.345,1.307,8468078483,539.591,541.927,542.888,571.159,573.047,673.449,573.069
2016-06-04,8912390886,571.159,0.0604,1.3461052375274962e+18,1.3822820261795505e+18,1.36,1.31,8716258439,552.577,556.543,558.671,573.875,579.549,668.624,573.174
2016-06-05,8956483388,573.875,0.0617,1.4232310962227704e+18,1.3924328323551887e+18,1.418,1.372,8884228987,565.671,565.209,569.32,580.536,638.456,669.77,579.773
2016-06-06,9062912616,580.536,0.0615,1.6764312440666255e+18,1.5369768603620534e+18,1.423,1.397,9002349252,575.19,572.873,576.753,579.599,686.885,670.711,604.208
2016-06-07,9050746887,579.599,0.0614,1.4741402892094582e+18,1.5330857419973e+18,1.449,1.406,9039091547,578.004,576.236,578.958,574.524,685.852,640.923,605.63
2016-06-08,8973504802,574.524,0.0618,1.434838328300795e+18,1.4882044678978885e+18,1.438,1.422,9014153466,578.22,575.38,577.218,574.28,682.671,644.648,606.793
2016-06-09,8971760175,574.28,0.0617,1.5360303431720486e+18,1.4919846625544325e+18,1.479,1.447,8985506169,576.134,574.83,575.248,573.047,734.99,649.595,610.021
2016-06-10,8954865027,573.047,0.0615,1.4562362902171917e+18,1.4792679808826442e+18,1.48,1.452,8963603372,573.95,573.939,573.704,579.549,744.823,645.327,621.285
2016-06-11,9058554474,579.549,0.0603,1.483390464614554e+18,1.4831123862415816e+18,1.517,1.469,9009525608,575.625,576.744,576.504,638.456,748.164,646.33,622.603
2016-06-12,9981775022,638.456,0.0638,1.4848629978938015e+18,1.479601035521183e+18,1.497,1.49,9502883173,597.017,607.6,607.919,686.885,753.295,653.631,623.902
2016-06-13,10741437940,686.885,0.0739,1.490176574287778e+18,1.4872743638774802e+18,1.554,1.547,10207736390,634.963,647.242,652.853,685.852,747.682,659.574,620.306
2016-06-14,10728039297,685.852,0.103,1.48102905772738e+18,1.4847172199418143e+18,1.577,1.556,10608128132,670.397,666.547,678.297,682.671,681.946,655.688,607.225
2016-06-15,10680537717,682.671,0.122,1.3603252417572567e+18,1.4222017358356155e+18,1.647,1.614,10706521614,685.136,674.609,684.433,734.99,649.939,658.89,609.126
2016-06-16,11501872798,734.99,0.117,1.5067007768370924e+18,1.453630311958759e+18,1.689,1.656,11099122188,701.171,704.799,709.36,744.823,588.926,660.703,610.447
2016-06-17,11658519372,744.823,0.119,1.4574394056833428e+18,1.4576741687468083e+18,1.761,1.704,11443306905,720.828,724.811,731.186,748.164,652.469,667.464,609.706
2016-06-18,11713617009,748.164,0.12,1.419672940255884e+18,1.4467664014951345e+18,1.844,1.771,11659960428,742.659,736.488,744.855,753.295,669.287,675.134,608.348
2016-06-19,11796923421,753.295,0.136,1.7425896778570094e+18,1.587425719960919e+18,1.893,1.805,11746087276,748.761,744.892,750.173,747.682,640.632,668.951,607.443
2016-06-20,11712326841,747.682,0.135,1.6768348373961428e+18,1.6558928013596173e+18,1.89,1.828,11740740729,749.714,746.287,749.634,681.946,637.878,667.413,607.971
2016-06-21,10685379671,681.946,0.0962,1.5638604180943048e+18,1.6313067678219295e+18,1.904,1.819,11212952686,727.641,714.117,715.75,649.939,647.563,662.495,609.926
2016-06-22,10186275903,649.939,0.116,1.4614294693487887e+18,1.5314740136050808e+18,1.836,1.783,10606985649,693.189,682.028,676.898,588.926,633.786,659.521,608.701
2016-06-23,9231949637,588.926,0.094,1.4315791950377748e+18,1.463576156984095e+18,1.78,1.747,9792296731,640.27,635.477,624.767,652.469,651.127,653.666,597.916
2016-06-24,10230318989,652.469,0.113,1.352973472218776e+18,1.3972513793466708e+18,1.73,1.728,9890188691,630.445,643.973,630.866,669.287,674.251,656.306,597.849
2016-06-25,10496178979,669.287,0.107,1.5534428642609052e+18,1.4663091220428997e+18,1.68,1.731,10196854092,636.894,656.63,650.288,640.632,683.826,656.119,599.46
2016-06-26,10049382873,640.632,0.1,1.578276602782445e+18,1.5324481681812124e+18,1.618,1.697,10228470927,654.129,648.631,652.156,637.878,673.449,651.943,603.368
2016-06-27,10008507423,637.878,0.0957,1.5534355920199434e+18,1.5617171409808294e+18,1.571,1.667,10103411166,649.266,643.254,644.031,647.563,668.624,652.979,602.605
2016-06-28,10162849953,647.563,0.0878,1.5359451443500088e+18,1.5488305366452846e+18,1.561,1.648,10092491263,642.024,645.409,643.179,633.786,669.77,654.826,604.645
2016-06-29,9948974840,633.786,0.0859,1.4820478914386918e+18,1.511911592505897e+18,1.578,1.628,10030188641,639.742,639.597,639.06,651.127,670.711,655.218,605.886
2016-06-30,10223574118,651.127,0.0883,1.587078191179697e+18,1.5435459167943045e+18,1.591,1.609,10121920331,644.159,645.362,644.753,674.251,640.923,655.252,604.801
2016-07-01,10589176604,674.251,0.0906,1.730302739381948e+18,1.641185415323878e+18,1.583,1.589,10360608815,653.055,659.807,659.799,683.826,644.648,636.085,604.65
2016-07-02,10742208270,683.826,0.0927,1.500607785654544e+18,1.591584504484427e+18,1.575,1.598,10604758689,669.735,671.816,675.185,673.449,649.595,620.444,604.894
2016-07-03,10581703695,673.449,0.0881,1.5830387099137623e+18,1.5801057400719432e+18,1.597,1.602,10636450705,677.175,672.633,677.042,668.624,645.327,595.245,611.559
2016-07-04,10508455195,668.624,0.0852,1.5927291168449743e+18,1.574145426002721e+18,1.608,1.602,10571830208,675.3,670.628,672.766,669.77,646.33,552.184,610.758
2016-07-05,10528996251,669.77,0.0867,1.4527224868718305e+18,1.521110734036423e+18,1.624,1.616,10530933806,670.614,670.199,670.001,670.711,653.631,572.822,610.721
2016-07-06,10546232361,670.711,0.0882,1.5769473949439716e+18,1.538169379236647e+18,1.613,1.605,10534190797,669.702,670.455,670.05,640.923,659.574,573.026,609.337
2016-07-07,10080075893,640.923,0.0854,1.5006688455628536e+18,1.5181039689079442e+18,1.602,1.591,10310281442,660.468,655.689,655.66,644.648,655.688,575.443,610.478
2016-07-08,10140878193,644.648,0.0844,1.4978145495727053e+18,1.5119547891311872e+18,1.61,1.589,10188169788,652.094,650.169,647.75,649.595,658.89,589.396,611.072
2016-07-09,10221044765,649.595,0.0873,1.560641106638422e+18,1.5297035441038095e+18,1.552,1.552,10170827763,645.055,649.882,646.5,645.327,660.703,589.032,613.763
2016-07-10,10155909026,645.327,0.0845,1.645409993104809e+18,1.5925544570272166e+18,1.427,1.448,10175115800,646.523,647.604,646.637,646.33,667.464,586.113,617.237
2016-07-11,10172943711,646.33,0.0869,1.5610945306190264e+18,1.5891241141174067e+18,1.306,1.348,10175282325,647.084,646.967,646.54,653.631,675.134,589.594,616.581
2016-07-12,10289039251,653.631,0.0784,1.5404305327136205e+18,1.564815108747174e+18,1.175,1.258,10228152367,648.429,650.299,649.813,659.574,668.951,592.19,616.296
2016-07-13,10383763482,659.574,0.0886,1.4872884566331935e+18,1.5173034943241943e+18,1.065,1.17,10317052110,653.178,654.937,655.386,655.688,667.413,586.987,631.621
2016-07-14,10323646101,655.688,0.0855,1.4063964340824182e+18,1.455699458037763e+18,0.974,1.104,10337917420,656.298,655.312,656.641,658.89,662.495,586.74,637.312
2016-07-15,10375223239,658.89,0.087,1.393598055047143e+18,1.4134792483231288e+18,0.865,1.042,10359454233,658.051,657.101,657.937,660.703,659.521,576.272,635.764
2016-07-16,10404883846,660.703,0.0844,1.6272804232576627e+18,1.5125723023248343e+18,0.793,0.986,10381457353,658.427,658.902,659.263,667.464,653.666,569.003,636.521
2016-07-17,10512671584,667.464,0.0859,1.6365213446240402e+18,1.592953822572317e+18,0.793,0.934,10453834281,662.353,663.183,663.782,675.134,656.306,571.996,639.211
2016-07-18,10634722743,675.134,0.0915,1.601038719437027e+18,1.6172398784693563e+18,0.799,0.893,10555732541,667.767,669.159,670.172,668.951,656.119,574.509,639.793
2016-07-19,10538561679,668.951,0.0907,1.4750776414421624e+18,1.543971951303982e+18,0.795,0.853,10566300351,670.516,669.055,670.764,667.413,651.943,573.871,638.715
2016-07-20,10515412802,667.413,0.0905,1.5180665838339604e+18,1.5175656256370903e+18,0.811,0.836,10543014085,670.499,668.234,669.212,662.495,652.979,574.592,637.034
2016-07-21,10439159647,662.495,0.0907,1.445845769451768e+18,1.4747913529107822e+18,0.803,0.816,10481144371,666.286,665.364,665.21,659.521,654.826,577.708,632.653
2016-07-22,10393391222,659.521,0.104,1.4236596748728246e+18,1.4467895245592123e+18,0.796,0.801,10428984293,663.143,662.442,661.827,653.666,655.218,580.948,628.962
2016-07-23,10302181746,653.666,0.103,1.3358310937906872e+18,1.3834430667614636e+18,0.798,0.801,10355414555,658.56,658.054,657.089,656.306,655.252,582.629,631.236
2016-07-24,10344863558,656.306,0.0935,1.372760970473848e+18,1.368934128979174e+18,0.796,0.797,10338724231,656.497,657.18,655.962,656.119,636.085,584.169,641.524
2016-07-25,10342929594,656.119,0.104,1.408953139011016e+18,1.3847020752951217e+18,0.795,0.797,10336782941,655.363,656.649,655.772,651.943,620.444,580.74,653.664
2016-07-26,10278167804,651.943,0.103,1.3729009011068764e+18,1.384894991969301e+18,0.801,0.797,10310871027,654.789,654.296,654.062,652.979,595.245,575.66,650.557
2016-07-27,10295562530,652.979,0.113,1.35331757896965e+18,1.3691179463555023e+18,0.795,0.799,10297658799,653.68,653.638,653.157,654.826,552.184,578.283,654.64
2016-07-28,10325726358,654.826,0.105,1.3970020099615565e+18,1.3784236814883564e+18,0.801,0.802,10307745323,653.249,654.232,653.73,655.218,572.822,574.184,665.07
2016-07-29,10333025242,655.218,0.113,1.533767043916174e+18,1.458103788440096e+18,0.806,0.804,10324348495,654.341,654.725,654.714,655.252,573.026,572.17,682.275
2016-07-30,10334765682,655.252,0.122,1.4133001350567242e+18,1.450739417160561e+18,0.791,0.793,10332678981,655.099,654.989,655.17,636.085,575.443,574.891,685.356
2016-07-31,10033407872,636.085,0.127,1.4681650567495785e+18,1.4608104140462743e+18,0.805,0.803,10183796703,648.852,645.537,645.663,620.444,589.396,576.744,705.335
2016-08-01,9787886474,620.444,0.112,1.5528550551220342e+18,1.5013659023202117e+18,0.805,0.802,9960873474,637.261,632.991,631.459,595.245,589.032,574.462,704.786
2016-08-02,9391485032,595.245,0.119,1.688811000224791e+18,1.6067180279445512e+18,0.792,0.789,9630605986,617.258,614.118,610.451,552.184,586.113,573.069,698.831
2016-08-03,8713151821,552.184,0.099,1.574361435891787e+18,1.608926893874377e+18,0.784,0.784,9118385333,589.291,583.151,577.914,572.822,589.594,573.174,720.121
2016-08-04,9040006079,572.822,0.104,1.576887829391257e+18,1.5946995600302367e+18,0.768,0.775,8989634485,573.417,577.986,569.68,573.026,592.19,579.773,724.827
2016-08-05,9044317298,573.026,0.0942,1.6433708467690422e+18,1.6097082724967852e+18,0.76,0.772,8987685979,566.011,575.506,569.484,575.443,586.987,604.208,724.099
2016-08-06,9083680326,575.443,0.078,1.7401703053524124e+18,1.6806900731643105e+18,0.758,0.761,9063280275,573.764,575.474,574.2,589.396,586.74,605.63,698.792
2016-08-07,9305154715,589.396,0.106,1.519426694353804e+18,1.61366525675576e+18,0.741,0.757,9187857016,579.288,582.435,582.016,589.032,576.272,606.793,702.682
2016-08-08,9300512555,589.032,0.11,1.4525248383220726e+18,1.5227663681709197e+18,0.74,0.759,9265921237,584.624,585.734,586.889,586.113,569.003,610.021,708.671
2016-08-09,9255504750,586.113,0.113,1.4693547379139512e+18,1.4720900974565138e+18,0.731,0.742,9278782346,588.18,585.924,587.633,589.594,571.996,621.285,703.872
2016-08-10,9311388536,589.594,0.113,1.4556940354746609e+18,1.4597194034288724e+18,0.737,0.747,9290947944,588.247,587.759,588.34,592.19,574.509,622.603,705.761
2016-08-11,9353505372,592.19,0.118,1.387060305027714e+18,1.4236539539909486e+18,0.754,0.757,9323132990,589.299,589.975,590.312,586.987,573.871,623.902,724.306
2016-08-12,9272427365,586.987,0.107,1.52594805560577e+18,1.4679431353911122e+18,0.751,0.754,9305946896,589.591,588.481,589.156,586.74,574.592,620.306,714.235
2016-08-13,9269606268,586.74,0.0987,1.6382845913903688e+18,1.5589683650682724e+18,0.757,0.754,9284529818,588.639,587.61,587.731,576.272,577.708,607.225,714.44
2016-08-14,9105400877,576.272,0.104,1.6027656565142728e+18,1.601802367988099e+18,0.759,0.754,9187973756,583.333,581.941,581.547,569.003,580.948,609.126,708.542
2016-08-15,8991704085,569.003,0.103,1.6449565540372388e+18,1.6297809277549834e+18,0.74,0.741,9075920046,577.338,575.472,574.382,571.996,582.629,610.447,696.136
2016-08-16,9040057860,571.996,0.112,1.4661965915232207e+18,1.54854475652628e+18,0.747,0.734,9034830438,572.424,573.734,571.711,574.509,584.169,609.706,701.676
2016-08-17,9080745735,574.509,0.104,1.377397423385981e+18,1.4515903345401482e+18,0.729,0.725,9052342835,571.836,574.122,572.754,573.871,580.74,608.348,709.94
