Date,difficulty-btc-trx-14,hashrate-btc-var-30,hashrate-btc-trx-30,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-trx-90,sentinusd-btc-sma-90,transactionfees-btc-sma-90,transactionfees-btc-var-30,transactionfees-btc-trx-90,median_transaction_fee-btc-trx-90,marketcap-btc-trx-90,transactionvalue-btc-sma-90,transactionvalue-btc-std-90,transactionvalue-btc-var-90,transactionvalue-btc-trx-14,mediantransactionvalue-btc-sma-90,fee_to_reward-btc-sma-90,fee_to_reward-btc-std-90,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-30,top100cap-btc-trx-90,price-btc-trx-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2015-11-14,0.179,9.3483966195911e+32,0.213,2.901,2.601,2.252,2.623,2.424,-0.179,459408031,0.052,0.001,0.093,0.007,0.045,3385,5064.0,6410830,3.477,94.468,0.722,0.246,0.015,0.212,-0.003,0.023,328.106,324.813,441.485,382.955
2015-11-15,0.202,9.4322458164201e+32,0.218,2.91,2.626,2.252,2.63,2.431,-0.174,462903007,0.052,0.001,0.095,0.011,0.05,3401,5074.0,6436384,3.074,94.455,0.721,0.248,0.015,0.193,-0.003,0.028,322.131,324.123,456.742,389.825
2015-11-16,0.223,1.1613559513102e+33,0.227,2.891,2.635,2.254,2.62,2.432,-0.17,467073539,0.052,0.001,0.097,0.016,0.055,3418,5091.0,6478345,2.677,94.665,0.72,0.248,0.015,0.172,-0.003,0.033,334.502,322.867,456.521,400.002
2015-11-17,0.241,1.3155709598433e+33,0.239,2.834,2.633,2.254,2.596,2.428,-0.166,469752367,0.052,0.001,0.099,0.02,0.06,3429,5092.0,6482447,2.239,94.796,0.721,0.247,0.015,0.152,-0.003,0.038,333.66,320.608,455.108,404.62
2015-11-18,0.256,1.3434436669392e+33,0.246,2.773,2.654,2.262,2.615,2.438,-0.161,472385166,0.052,0.001,0.1,0.025,0.065,3434,5092.0,6481871,1.777,94.93,0.721,0.247,0.015,0.133,-0.004,0.043,330.832,322.364,459.385,404.798
2015-11-19,0.267,1.2759683355949e+33,0.252,2.708,2.663,2.26,2.594,2.435,-0.157,476020405,0.052,0.001,0.102,0.029,0.069,3450,5095.0,6489289,1.355,95.187,0.724,0.245,0.015,0.117,-0.004,0.048,319.889,342.484,462.587,414.783
2015-11-20,0.275,1.1469285630484e+33,0.257,2.684,2.674,2.266,2.6,2.44,-0.153,480430517,0.052,0.001,0.103,0.033,0.074,3470,5098.0,6497869,0.984,95.632,0.724,0.244,0.015,0.098,-0.004,0.053,324.813,355.977,453.641,420.743
2015-11-21,0.279,1.3261052847482e+33,0.265,2.646,2.689,2.273,2.597,2.443,-0.149,482995300,0.052,0.001,0.104,0.037,0.079,3478,5094.0,6487782,0.603,95.844,0.723,0.246,0.015,0.074,-0.004,0.057,324.123,354.843,437.468,420.701
2015-11-22,0.281,1.6067243683574e+33,0.276,2.606,2.69,2.276,2.584,2.442,-0.145,482193423,0.052,0.001,0.105,0.041,0.083,3469,5096.0,6492404,0.215,95.733,0.722,0.248,0.015,0.047,-0.005,0.062,322.867,360.479,439.047,430.082
2015-11-23,0.279,1.6370877393189e+33,0.288,2.545,2.694,2.283,2.574,2.442,-0.141,482020095,0.052,0.001,0.106,0.045,0.088,3462,5097.0,6494761,-0.154,95.955,0.721,0.249,0.016,0.02,-0.005,0.066,320.608,376.271,440.857,438.567
2015-11-24,0.299,1.7417064917551e+33,0.3,2.504,2.689,2.282,2.555,2.438,-0.137,483156558,0.053,0.001,0.107,0.049,0.092,3464,5096.0,6493318,-0.492,96.206,0.721,0.249,0.015,-0.006,-0.005,0.07,322.364,367.19,454.111,437.065
2015-11-25,0.333,1.8723512773641e+33,0.314,2.471,2.676,2.285,2.527,2.431,-0.134,486018455,0.053,0.001,0.108,0.053,0.096,3477,5096.0,6492426,-0.752,96.674,0.721,0.249,0.015,-0.028,-0.005,0.074,342.484,355.655,454.511,427.514
2015-11-26,0.373,2.0305425674344e+33,0.328,2.477,2.689,2.289,2.535,2.436,-0.13,489892711,0.053,0.001,0.109,0.057,0.1,3491,5099.0,6500143,-0.936,97.278,0.721,0.249,0.015,-0.049,-0.005,0.078,355.977,361.925,428.423,421.19
2015-11-27,0.415,2.0152303953369e+33,0.342,2.445,2.678,2.289,2.508,2.429,-0.127,495781823,0.053,0.001,0.11,0.061,0.105,3520,5097.0,6495633,-1.043,98.261,0.724,0.246,0.015,-0.063,-0.006,0.083,354.843,359.977,417.265,423.3
