Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,difficulty-btc-mom-90,hashrate-btc-wma-3,mining_profitability-btc-sma-14,mining_profitability-btc-sma-90,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-90,mining_profitability-btc-std-90,mining_profitability-btc-var-90,mining_profitability-btc-trx-30,sentinusd-btc-sma-30,transactionfees-btc-sma-30,transactionfees-btc-ema-30,transactionfees-btc-ema-90,transactionfees-btc-wma-30,transactionfees-btc-std-90,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-rsi-90,confirmationtime-btc-trx-90,marketcap-btc-sma-3,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-wma-3,marketcap-btc-wma-7,transactionvalue-btc-wma-90,price-btc-sma-3,price-btc-ema-3,price-btc-wma-3,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2013-06-17,1139396356,100.846,0.0504,158520121410000.0,14491611,151182974702870.0,3553.0,5951.0,4241.0,5028.0,5247.0,3693.0,3408944.0,-0.658,64929696,0.103,0.098,0.092,0.099,0.043,0.05,52.115,-0.07,1134852529,1142596160,1168344666,1136123439,1154803772,1901,100.483,101.17,100.583,103.663,98.478,88.775,123.693
2013-06-18,1171599825,103.663,0.0518,144116537041820.0,14491611,149387189193520.0,3368.0,5903.0,4132.0,4973.0,5172.0,3756.0,3526271.0,-0.696,65548406,0.102,0.098,0.091,0.097,0.042,0.051,52.389,-0.07,1148128838,1157097992,1169158455,1154497087,1155171659,1881,101.621,102.416,102.172,105.104,97.247,86.483,123.8
2013-06-19,1188259609,105.104,0.0526,121673246897650.0,14491611,135295489364440.0,3292.0,5861.0,4057.0,4929.0,5108.0,3802.0,3613391.0,-0.734,65574422,0.102,0.097,0.091,0.096,0.041,0.052,52.529,-0.07,1166418597,1172678801,1173933744,1174562472,1160752922,1858,103.204,103.76,103.914,105.826,98.0,83.838,124.251
2013-06-20,1196782032,105.826,0.0529,143202406382950.0,14491611,136178374997670.0,3226.0,5816.0,3982.0,4885.0,5043.0,3845.0,3695565.0,-0.77,65655851,0.103,0.1,0.092,0.099,0.042,0.053,52.6,-0.07,1185547155,1184730416,1179645816,1189744190,1169537371,1841,104.864,104.793,105.225,106.072,96.6,83.858,125.036
2013-06-21,1199972413,106.072,0.053,151756582481020.0,14491611,143891301184440.0,3171.0,5775.0,3916.0,4842.0,4980.0,3887.0,3776390.0,-0.805,65364326,0.103,0.099,0.093,0.098,0.041,0.053,52.624,-0.069,1195004685,1192351415,1184727465,1196956819,1179462038,1825,105.667,105.433,105.829,103.671,92.242,83.889,122.527
2013-06-22,1173245774,103.671,0.0518,169050928692590.0,13758207,158978059570460.0,3092.0,5749.0,3840.0,4796.0,4913.0,3936.0,3873814.0,-0.839,64248777,0.103,0.101,0.093,0.1,0.04,0.052,52.359,-0.069,1190000073,1182798594,1181857042,1186077363,1181303072,1797,105.19,104.552,104.83,101.679,89.283,84.1,121.008
2013-06-23,1151149677,101.679,0.0508,168343633783320.0,12643432,165814890202700.0,3048.0,5723.0,3754.0,4746.0,4842.0,3990.0,3980339.0,-0.874,62383242,0.103,0.1,0.093,0.099,0.039,0.052,52.138,-0.069,1174789288,1166974136,1174180201,1166652165,1176138836,1766,103.807,103.115,103.075,98.478,89.829,85.24,121.108
2013-06-24,1115310402,98.478,0.0492,146867430420070.0,12643432,157723414586580.0,2989.0,5690.0,3676.0,4697.0,4772.0,4045.0,4090986.0,-0.908,61522895,0.102,0.1,0.093,0.098,0.038,0.05,51.784,-0.069,1146568618,1141142269,1159462751,1136912722,1161380519,1745,101.276,100.796,100.41,97.247,85.608,86.425,121.534
2013-06-25,1101739007,97.247,0.0486,148905794989120.0,12643432,151465979931810.0,2911.0,5655.0,3606.0,4651.0,4704.0,4097.0,4196752.0,-0.942,62197404,0.101,0.098,0.093,0.096,0.039,0.049,51.647,-0.068,1122733028,1121440638,1145031815,1114497917,1144089566,1729,99.134,99.022,98.396,98.0,83.204,87.875,121.286
2013-06-26,1110648942,98.0,0.049,168082785375540.0,12643432,158154562754160.0,2831.0,5601.0,3538.0,4605.0,4636.0,4130.0,4265107.0,-0.974,61555961,0.1,0.097,0.093,0.095,0.039,0.049,51.726,-0.068,1109232783,1116044790,1136436097,1108455873,1131521126,1709,97.908,98.511,97.828,96.6,81.424,89.193,121.31
2013-06-27,1095202655,96.6,0.0483,153518774025820.0,12643432,157604614636280.0,2788.0,5558.0,3481.0,4562.0,4571.0,4172.0,4351972.0,-1.005,60548963,0.098,0.095,0.092,0.093,0.039,0.049,51.568,-0.068,1102530201,1105623723,1126127736,1101440809,1117862924,1686,97.282,97.555,97.174,92.242,78.461,88.506,122.14
2013-06-28,1046178676,92.242,0.0461,166017555438830.0,12643432,162195499957280.0,2715.0,5511.0,3409.0,4514.0,4501.0,4219.0,4450223.0,-1.035,59606960,0.097,0.095,0.092,0.093,0.039,0.047,51.077,-0.067,1084010091,1075901199,1106140471,1073265047,1095576562,1664,95.613,94.898,94.654,89.283,73.017,88.353,122.652
2013-06-29,1012995700,89.283,0.0446,165555822697160.0,13482018,163703558832500.0,2652.0,5459.0,3337.0,4465.0,4430.0,4261.0,4539005.0,-1.065,58596307,0.095,0.093,0.091,0.09,0.04,0.046,50.745,-0.067,1051459010,1044448449,1082854278,1037757851,1070487089,1644,92.708,92.09,91.488,89.829,66.0,91.241,122.374
2013-06-30,1019570119,89.829,0.0449,175492775969890.0,14639503,170601254790480.0,2566.0,5401.0,3249.0,4410.0,4353.0,4306.0,4636222.0,-1.096,57215635,0.095,0.092,0.091,0.09,0.04,0.045,50.805,-0.066,1026248165,1032009284,1067033239,1021813406,1052764438,1622,90.451,90.959,90.049,85.608,69.751,93.05,123.201
2013-07-01,971988436,85.608,0.0428,166290130280280.0,14639503,169235294246300.0,2545.0,5335.0,3171.0,4358.0,4279.0,4328.0,4683383.0,-1.127,57694579,0.093,0.09,0.09,0.087,0.042,0.044,50.329,-0.066,1001518085,1001998860,1043272038,994683541,1027845637,1616,88.239,88.283,87.627,83.204,73.549,96.0,123.325
2013-07-02,945025648,83.204,0.0416,166527612147460.0,14639503,167942645495480.0,2501.0,5258.0,3091.0,4305.0,4205.0,4322.0,4668912.0,-1.159,58041616,0.091,0.089,0.09,0.086,0.041,0.043,50.059,-0.065,978861401,973512254,1018710440,966437322,1001304779,1603,86.213,85.744,85.109,81.424,72.494,95.875,123.05
2013-07-03,925114289,81.424,0.0407,178856205853860.0,14639503,172652328689470.0,2439.0,5184.0,3027.0,4256.0,4135.0,4306.0,4636110.0,-1.19,57367717,0.089,0.087,0.089,0.084,0.041,0.041,49.858,-0.065,947376124,949313272,995311403,939563766,975382988,1597,83.412,83.584,82.714,78.461,75.989,95.495,123.374
2013-07-04,891815995,78.461,0.0392,186565594700210.0,14330271,180656134659310.0,2357.0,5093.0,2944.0,4201.0,4060.0,4246.0,4506754.0,-1.221,57189272,0.087,0.085,0.089,0.082,0.042,0.04,49.524,-0.064,920651977,920564633,969437551,911783702,947762861,1593,81.029,81.022,80.239,73.017,81.5,95.372,112.777
2013-07-05,830233039,73.017,0.0365,186846154803390.0,13662329,185420976610750.0,2276.0,5014.0,2872.0,4149.0,3988.0,4222.0,4455758.0,-1.252,56985103,0.085,0.083,0.088,0.08,0.043,0.038,48.916,-0.064,882387774,875398836,934636423,866574233,912010804,1594,77.634,77.019,76.232,66.0,84.999,94.551,108.504
2013-07-06,750758929,66.0,0.033,189091057145940.0,13662329,187921845957470.0,2198.0,4927.0,2793.0,4094.0,3914.0,4176.0,4359722.0,-1.284,55684163,0.084,0.082,0.087,0.078,0.044,0.035,48.145,-0.063,824269321,813078883,888667049,800759810,864102564,1579,72.492,71.51,70.416,69.751,88.095,95.46,117.032
2013-07-07,793747458,69.751,0.0349,207052622059040.0,13662329,197697689212073.0,2131.0,4832.0,2714.0,4039.0,3840.0,4087.0,4175640.0,-1.316,54775608,0.083,0.079,0.086,0.076,0.045,0.035,48.583,-0.063,791579809,803413170,864937151,785498878,836307055,1567,69.589,70.63,69.045,73.549,88.156,96.892,119.311
2013-07-08,837315670,73.549,0.0368,199123851190890.0,13662329,200094642472790.0,2077.0,4704.0,2654.0,3989.0,3773.0,3718.0,3455815.0,-1.347,55432189,0.081,0.078,0.086,0.074,0.045,0.036,49.024,-0.063,793940686,820364420,858031781,808366809,827468695,1557,69.766,72.09,71.025,72.494,89.295,97.39,119.368
2013-07-09,825647341,72.494,0.0362,204281187072220.0,13662329,203023980942920.0,2010.0,4586.0,2590.0,3938.0,3706.0,3408.0,2903252.0,-1.378,55834486,0.08,0.077,0.085,0.073,0.042,0.036,48.906,-0.063,818903489,823005880,849935671,824220137,820522993,1559,71.931,72.292,72.388,75.989,89.925,95.932,120.405
2013-07-10,865804252,75.989,0.038,196819619377060.0,13662329,199690847244430.0,1962.0,4528.0,2545.0,3893.0,3647.0,3412.0,2910685.0,-1.406,56842094,0.079,0.076,0.085,0.071,0.043,0.037,49.314,-0.063,842922421,844405066,853902816,847670518,827880030,1564,74.01,74.14,74.417,81.5,88.775,94.179,121.615
2013-07-11,928993264,81.5,0.0407,240595812101000.0,18434387,219951310354898.0,1880.0,4474.0,2476.0,3840.0,3580.0,3449.0,2973298.0,-1.435,57630309,0.078,0.075,0.084,0.07,0.043,0.039,49.951,-0.063,873481619,886699165,872675428,890705940,853152536,1567,76.66,77.82,78.161,84.999,86.483,93.381,122.893
2013-07-12,969252972,84.999,0.0425,227617912327730.0,18489876,226810830093720.0,1813.0,4416.0,2410.0,3787.0,3514.0,3477.0,3021643.0,-1.464,58557702,0.077,0.074,0.083,0.069,0.044,0.041,50.352,-0.063,921350163,927976068,896819814,938591616,887162209,1565,80.829,81.409,82.331,88.095,83.838,93.038,123.503
2013-07-13,1004896167,88.095,0.044,190596874831100.0,18489876,211270376874970.0,1780.0,4373.0,2373.0,3744.0,3457.0,3506.0,3073421.0,-1.49,58989565,0.076,0.074,0.083,0.069,0.044,0.043,50.706,-0.063,967714134,966436118,923838902,980364618,925117684,1569,84.864,84.752,85.964,88.156,83.858,93.989,123.832
2013-07-14,1005938004,88.156,0.0441,220188809167950.0,18489876,211563014915640.0,1763.0,4327.0,2331.0,3700.0,3399.0,3535.0,3124098.0,-1.514,58208594,0.075,0.073,0.083,0.068,0.044,0.044,50.712,-0.063,993362381,986187061,944363678,999476553,954257287,1561,87.083,86.454,87.609,89.295,83.889,94.938,124.149
2013-07-15,1019318970,89.295,0.0446,216848056980900.0,18489876,213586444018290.0,1739.0,4291.0,2290.0,3656.0,3341.0,3575.0,3195466.0,-1.536,58876441,0.074,0.072,0.082,0.066,0.045,0.044,50.844,-0.063,1010051047,1002753016,963102501,1012454848,979163899,1557,88.515,87.875,88.715,89.925,84.1,96.293,126.822
2013-07-16,1026879230,89.925,0.045,219669524659830.0,18124600,218815582851550.0,1722.0,4254.0,2252.0,3613.0,3284.0,3613.0,3263398.0,-1.556,59964731,0.074,0.072,0.082,0.067,0.044,0.045,50.917,-0.063,1017378735,1014816123,979046683,1020868939,999460458,1564,89.125,88.9,89.42,88.775,85.24,96.952,130.117
2013-07-17,1014111029,88.775,0.0444,216260759615540.0,17188580,217494897524540.0,1708.0,4221.0,2229.0,3575.0,3232.0,3644.0,3319420.0,-1.573,61043946,0.074,0.072,0.082,0.067,0.045,0.045,50.778,-0.063,1020103076,1014463576,987812770,1019235086,1009378113,1575,89.332,88.837,89.245,86.483,86.425,96.543,134.739
2013-07-18,988326452,86.483,0.0432,227686313934710.0,17188580,222541664282510.0,1693.0,4169.0,2185.0,3531.0,3173.0,3662.0,3352989.0,-1.59,61667902,0.074,0.073,0.082,0.067,0.045,0.044,50.498,-0.062,1009772237,1001395014,987941190,1003346774,1007552953,1583,88.394,87.66,87.821,83.838,87.875,96.796,136.214
2013-07-19,958436879,83.838,0.0419,219223020492820.0,17188580,221550408160580.0,1680.0,4111.0,2150.0,3489.0,3118.0,3654.0,3338398.0,-1.605,61939158,0.073,0.071,0.081,0.066,0.046,0.043,50.176,-0.062,986958120,979915946,980565112,977679095,996136358,1586,86.365,85.749,85.542,83.858,89.193,96.925,138.704
2013-07-20,959018294,83.858,0.0419,238364784765550.0,17188580,230204451536180.0,1680.0,4055.0,2117.0,3449.0,3064.0,3651.0,3333220.0,-1.618,60836667,0.07,0.07,0.081,0.065,0.046,0.042,50.179,-0.062,968593875,969467120,975178408,963709182,985251405,1575,84.726,84.803,84.289,83.889,88.506,97.996,143.723
2013-07-21,959762900,83.889,0.0419,242288390096080.0,17188580,237136293385370.0,1691.0,4007.0,2092.0,3411.0,3013.0,3659.0,3346226.0,-1.629,59872547,0.069,0.07,0.08,0.064,0.047,0.042,50.182,-0.062,959072691,964615010,971324531,959293694,976191099,1563,83.861,84.346,83.87,84.1,88.353,101.101,153.886
2013-07-22,962601055,84.1,0.0421,261590929856980.0,18207397,251285725754790.0,1659.0,3944.0,2044.0,3365.0,2954.0,3643.0,3318195.0,-1.64,60888437,0.067,0.07,0.08,0.064,0.046,0.042,50.209,-0.062,960460750,963608033,969143662,961057877,969489443,1567,83.949,84.223,83.989,85.24,91.241,105.11,157.329
2013-07-23,976001008,85.24,0.0426,240621976999110.0,22282665,247889363467910.0,1631.0,3875.0,1993.0,3319.0,2895.0,3609.0,3255586.0,-1.653,62451332,0.065,0.068,0.079,0.063,0.047,0.042,50.351,-0.062,966121655,969804520,970857998,968828006,968163415,1580,84.409,84.731,84.635,86.425,93.05,107.292,164.81
2013-07-24,989868221,86.425,0.0432,223403523547050.0,22282665,235507575749400.0,1607.0,3797.0,1964.0,3280.0,2844.0,3503.0,3067846.0,-1.663,63000784,0.065,0.069,0.079,0.063,0.046,0.043,50.5,-0.062,976156762,979836371,975610554,980701289,972121270,1585,85.255,85.578,85.642,87.875,96.0,106.115,180.316
2013-07-25,1006830914,87.875,0.0439,237779083275740.0,22282665,233461045653410.0,1598.0,3732.0,1926.0,3238.0,2790.0,3462.0,2997200.0,-1.674,63032994,0.065,0.069,0.079,0.063,0.046,0.043,50.684,-0.061,990900048,993333642,983415644,996038365,981185613,1586,86.513,86.726,86.952,89.193,95.875,105.799,191.426
2013-07-26,1022257500,89.193,0.0446,253261431511520.0,22282665,243124330772190.0,1598.0,3676.0,1895.0,3199.0,2740.0,3447.0,2970960.0,-1.683,63319011,0.063,0.067,0.078,0.062,0.047,0.044,50.851,-0.061,1006318878,1007795571,993126108,1011717091,993445728,1592,87.831,87.96,88.292,88.506,95.495,107.66,185.605
2013-07-27,1014742115,88.506,0.0443,260395922704330.0,22282665,254248285735300.0,1578.0,3607.0,1873.0,3162.0,2693.0,3365.0,2830036.0,-1.69,62952663,0.064,0.068,0.078,0.063,0.047,0.044,50.76,-0.06,1014610176,1011268843,998530110,1015928709,1001547689,1581,88.525,88.233,88.63,88.353,95.372,108.695,169.469
2013-07-28,1013386414,88.353,0.0442,281510081241740.0,22282665,269763920107580.0,1549.0,3541.0,1837.0,3122.0,2643.0,3308.0,2735027.0,-1.697,62770981,0.063,0.067,0.078,0.063,0.047,0.044,50.74,-0.06,1016795343,1012327628,1002244186,1015316828,1007320588,1578,88.684,88.293,88.544,91.241,94.551,111.875,172.97
2013-07-29,1046894436,91.241,0.0456,255177352423220.0,21402546,264824690409590.0,1542.0,3488.0,1822.0,3089.0,2601.0,3276.0,2683602.0,-1.701,63518832,0.063,0.067,0.078,0.063,0.046,0.045,51.114,-0.059,1025007655,1029611032,1013406748,1030366375,1019555368,1580,89.366,89.767,89.822,93.05,95.46,115.28,178.428
2013-07-30,1068070730,93.05,0.0465,289559865645580.0,21180668,276757397170830.0,1535.0,3435.0,1807.0,3056.0,2559.0,3244.0,2630283.0,-1.703,65375549,0.063,0.068,0.078,0.064,0.046,0.046,51.349,-0.059,1042783860,1048840881,1027072744,1051897913,1034073743,1595,90.881,91.408,91.664,96.0,96.892,115.785,188.042
2013-07-31,1102404988,96.0,0.048,301308886573330.0,21180668,289703957239070.0,1508.0,3393.0,1790.0,3022.0,2517.0,3242.0,2628043.0,-1.703,65615083,0.064,0.07,0.078,0.067,0.046,0.047,51.73,-0.059,1072456718,1075622934,1045905805,1081708477,1053887478,1597,93.43,93.704,94.223,95.875,97.39,118.347,193.134
2013-08-01,1101424971,95.875,0.0479,297265723259000.0,21180668,297329134761550.0,1501.0,3353.0,1767.0,2987.0,2474.0,3249.0,2638479.0,-1.702,67234828,0.064,0.07,0.078,0.067,0.046,0.048,51.713,-0.059,1090633563,1088523953,1059785596,1096192603,1069437039,1611,94.975,94.79,95.446,95.495,95.932,122.066,195.57
2013-08-02,1097482045,95.495,0.0477,286195205527560.0,21180668,292404324945680.0,1499.0,3308.0,1757.0,2957.0,2436.0,3232.0,2611134.0,-1.699,67819909,0.064,0.069,0.077,0.066,0.047,0.048,51.66,-0.059,1100437334,1093002999,1069209708,1099616844,1080622509,1614,95.79,95.142,95.706,95.372,94.179,124.651,195.73
2013-08-03,1096520497,95.372,0.0477,320683138756740.0,24068106,305284258430730.0,1472.0,3252.0,1726.0,2920.0,2391.0,3198.0,2557171.0,-1.696,67643718,0.064,0.068,0.077,0.066,0.047,0.048,51.642,-0.059,1098475837,1094761748,1076037405,1097658425,1088881001,1611,95.58,95.257,95.497,94.551,93.381,125.588,197.87
2013-08-04,1087488754,94.551,0.0473,315477140937030.0,27316473,312332150975360.0,1445.0,3207.0,1701.0,2886.0,2349.0,3188.0,2541280.0,-1.692,66882766,0.064,0.068,0.077,0.066,0.047,0.047,51.525,-0.059,1093830432,1091125251,1078900243,1092164884,1091960901,1602,95.139,94.904,94.982,95.46,93.038,124.863,199.6
2013-08-05,1098370902,95.46,0.0477,353738159657050.0,27316473,335475316600330.0,1441.0,3159.0,1674.0,2850.0,2307.0,3174.0,2518203.0,-1.689,67931900,0.064,0.067,0.076,0.065,0.047,0.048,51.648,-0.059,1094126718,1094748076,1083767907,1094435118,1095114826,1603,95.127,95.182,95.142,96.892,93.989,120.747,202.56
2013-08-06,1115305431,96.892,0.0484,340162511358290.0,27316473,340573499054340.0,1449.0,3115.0,1654.0,2818.0,2268.0,3161.0,2498414.0,-1.685,68784192,0.065,0.068,0.076,0.066,0.047,0.048,51.843,-0.059,1100388362,1105026753,1091652288,1105024475,1100663937,1599,95.634,96.037,96.024,97.39,94.938,117.345,213.806
2013-08-07,1121500417,97.39,0.0487,351001430588620.0,27316473,347844579023260.0,1431.0,3069.0,1631.0,2784.0,2228.0,3145.0,2472762.0,-1.68,69245761,0.065,0.067,0.076,0.065,0.047,0.048,51.911,-0.059,1111725583,1113263585,1099114320,1115580502,1106074842,1596,96.581,96.713,96.902,95.932,96.293,115.05,231.403
2013-08-08,1105151053,95.932,0.048,357489385481420.0,27316473,352438921496640.0,1433.0,3020.0,1616.0,2754.0,2191.0,3112.0,2420708.0,-1.674,68734258,0.065,0.068,0.076,0.066,0.047,0.048,51.694,-0.06,1113985633,1109207319,1100623504,1112293237,1106716426,1588,96.738,96.322,96.578,94.179,96.952,115.023,248.284
2013-08-09,1085438790,94.179,0.0471,393335210620000.0,27316473,374330972235250.0,1413.0,2967.0,1588.0,2719.0,2150.0,3074.0,2361803.0,-1.669,67950415,0.067,0.069,0.076,0.068,0.047,0.048,51.433,-0.06,1104030086,1097323054,1096827325,1098019815,1102296870,1580,95.833,95.25,95.298,93.381,96.543,116.613,274.025
2013-08-10,1076702567,93.381,0.0467,367548784571950.0,27091635,374467693406220.0,1398.0,2924.0,1572.0,2689.0,2114.0,3055.0,2334005.0,-1.663,66713437,0.066,0.068,0.075,0.067,0.047,0.047,51.314,-0.061,1089097470,1087012811,1091796136,1084356056,1096123375,1567,94.497,94.316,94.072,93.038,96.796,117.844,298.115
2013-08-11,1073236154,93.038,0.0465,398696674024360.0,26205509,387420466972840.0,1394.0,2881.0,1552.0,2658.0,2078.0,3037.0,2306142.0,-1.656,65169038,0.067,0.069,0.076,0.068,0.047,0.047,51.263,-0.061,1078459170,1080124483,1087156140,1076425398,1089791059,1556,93.532,93.677,93.342,93.989,96.925,119.961,334.983
2013-08-12,1084713918,93.989,0.047,413089975789620.0,26205509,400702009998260.0,1368.0,2843.0,1532.0,2626.0,2042.0,3033.0,2299233.0,-1.649,65189606,0.066,0.067,0.075,0.066,0.048,0.047,51.4,-0.062,1078217546,1082419200,1086545585,1079552771,1086837206,1557,93.469,93.833,93.571,94.938,97.996,121.733,291.892
2013-08-13,1096173086,94.938,0.0475,386349408081800.0,28625071,397320808308178.0,1335.0,2804.0,1506.0,2593.0,2004.0,3031.0,2296480.0,-1.643,67557509,0.066,0.066,0.075,0.066,0.048,0.047,51.537,-0.063,1084707719,1089296143,1088952460,1088530541,1087235894,1575,93.988,94.385,94.305,96.293,101.101,123.67,314.01
2013-08-14,1112258807,96.293,0.0481,431962937146930.0,39623082,413612933899010.0,1293.0,2760.0,1470.0,2557.0,1963.0,3020.0,2280146.0,-1.64,69716857,0.067,0.067,0.075,0.067,0.047,0.048,51.734,-0.064,1097715270,1100777475,1094779047,1102306085,1092339311,1596,95.073,95.339,95.457,96.952,105.11,124.07,336.63
2013-08-15,1120278004,96.952,0.0485,422583266408290.0,39623082,419670846933430.0,1261.0,2712.0,1439.0,2523.0,1925.0,2997.0,2244856.0,-1.637,69492176,0.068,0.07,0.075,0.069,0.047,0.048,51.831,-0.065,1109569966,1110527739,1101153786,1113587452,1099777584,1592,96.06,96.145,96.396,96.543,107.292,123.947,369.033
2013-08-16,1115968080,96.543,0.0483,429747903366510.0,39623082,427728863343850.0,1214.0,2665.0,1407.0,2488.0,1886.0,2972.0,2207909.0,-1.637,69894092,0.067,0.07,0.075,0.069,0.047,0.048,51.766,-0.065,1116168297,1113247910,1104857359,1116786509,1105598128,1590,96.596,96.344,96.637,96.796,106.115,123.693,400.994
2013-08-17,1119293340,96.796,0.0484,464945649587820.0,39623082,446152670317470.0,1195.0,2621.0,1381.0,2455.0,1849.0,2953.0,2179777.0,-1.637,70162360,0.066,0.068,0.075,0.068,0.047,0.048,51.804,-0.066,1118513141,1116270625,1108466355,1118349031,1111159656,1594,96.763,96.57,96.737,96.925,105.799,123.8,411.755
2013-08-18,1121245421,96.925,0.0485,481187225136460.0,39623082,467200146325270.0,1168.0,2580.0,1355.0,2423.0,1813.0,2939.0,2160093.0,-1.637,70436044,0.067,0.069,0.075,0.069,0.047,0.048,51.823,-0.066,1118835614,1118758023,1111661121,1119715171,1115688104,1590,96.754,96.747,96.818,97.996,107.66,124.251,418.345
2013-08-19,1134110279,97.996,0.049,463358389170330.0,39623082,469565877895300.0,1144.0,2528.0,1329.0,2391.0,1777.0,2887.0,2083641.0,-1.638,72495064,0.068,0.069,0.074,0.069,0.046,0.049,51.986,-0.067,1124883014,1126434151,1117273411,1127352504,1121718151,1589,97.238,97.371,97.438,101.101,108.695,125.036,453.251
2013-08-20,1170492079,101.101,0.0506,465198141669880.0,39623082,467249738081140.0,1121.0,2482.0,1310.0,2361.0,1745.0,2847.0,2026128.0,-1.639,74246297,0.067,0.068,0.074,0.068,0.046,0.05,52.457,-0.068,1141949260,1148463115,1130578078,1150157036,1135079491,1589,98.673,99.236,99.369,105.11,111.875,122.527,550.5
2013-08-21,1217411379,105.11,0.0526,505519771039940.0,39623082,485052330938330.0,1102.0,2429.0,1292.0,2332.0,1713.0,2775.0,1925763.0,-1.639,76148926,0.067,0.067,0.074,0.067,0.046,0.051,53.057,-0.068,1174004579,1182937247,1152286403,1187888096,1157516407,1604,101.402,102.173,102.588,107.292,115.28,121.008,601.887
2013-08-22,1243203808,107.292,0.0536,512138386468250.0,39623082,502108807192430.0,1084.0,2380.0,1282.0,2305.0,1684.0,2706.0,1830892.0,-1.637,76315477,0.068,0.067,0.073,0.067,0.046,0.053,53.382,-0.069,1210369089,1213070528,1175015754,1222487710,1182645981,1599,104.501,104.732,105.532,106.115,115.785,121.108,494.668
