Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-7,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-wma-3,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-trx-14,difficulty-btc-rsi-90,hashrate-btc-sma-3,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-30,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-90,hashrate-btc-var-14,hashrate-btc-var-90,hashrate-btc-trx-30,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-14,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-90,mining_profitability-btc-std-14,mining_profitability-btc-std-30,mining_profitability-btc-mom-90,mining_profitability-btc-var-14,mining_profitability-btc-var-30,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-90,mining_profitability-btc-roc-90,sentinusd-btc-sma-90,sentinusd-btc-ema-90,sentinusd-btc-wma-90,sentinusd-btc-std-30,sentinusd-btc-std-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-sma-30,transactionfees-btc-ema-3,transactionfees-btc-wma-3,transactionfees-btc-wma-90,transactionfees-btc-std-14,transactionfees-btc-std-90,transactionfees-btc-mom-90,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-sma-14,median_transaction_fee-btc-sma-90,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-mom-30,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-90,median_transaction_fee-btc-roc-30,median_transaction_fee-btc-roc-90,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-ema-90,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-std-14,marketcap-btc-std-90,marketcap-btc-mom-90,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-14,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-14,marketcap-btc-rsi-90,marketcap-btc-roc-30,marketcap-btc-roc-90,transactionvalue-btc-std-90,transactionvalue-btc-var-7,transactionvalue-btc-trx-30,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-30,mediantransactionvalue-btc-wma-90,mediantransactionvalue-btc-std-30,mediantransactionvalue-btc-std-90,mediantransactionvalue-btc-mom-90,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-3,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-3,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-3,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-var-7,fee_to_reward-btc-var-14,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,size-btc-sma-7,size-btc-sma-14,size-btc-sma-30,size-btc-sma-90,size-btc-ema-14,size-btc-ema-30,size-btc-ema-90,size-btc-wma-14,size-btc-wma-30,size-btc-wma-90,size-btc-std-90,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-sma-14,transactions-btc-sma-90,transactions-btc-wma-14,transactions-btc-std-90,transactions-btc-var-90,sentbyaddress-btc-sma-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-30,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,top100cap-btc-sma-3,top100cap-btc-sma-7,top100cap-btc-sma-14,top100cap-btc-sma-30,top100cap-btc-ema-7,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-7,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-90,top100cap-btc-var-90,top100cap-btc-trx-30,top100cap-btc-trx-90,top100cap-btc-rsi-90,top100cap-btc-roc-90,activeaddresses-btc-ema-90,activeaddresses-btc-wma-90,activeaddresses-btc-std-30,activeaddresses-btc-std-90,activeaddresses-btc-var-90,activeaddresses-btc-trx-90,price-btc-sma-3,price-btc-sma-7,price-btc-sma-14,price-btc-sma-30,price-btc-ema-3,price-btc-ema-7,price-btc-ema-14,price-btc-wma-3,price-btc-wma-7,price-btc-wma-14,price-btc-std-14,price-btc-std-30,price-btc-std-90,price-btc-mom-30,price-btc-mom-90,price-btc-var-14,price-btc-var-30,price-btc-var-90,price-btc-trx-14,price-btc-trx-30,price-btc-trx-90,price-btc-rsi-30,price-btc-rsi-90,price-btc-roc-30,price-btc-roc-90,bitcoin-price_raw_1d,bitcoin-price_raw_90d,90d_binary_price_change
2014-12-11,4702507612,351.872,4.813,21.644,40007470271,36359508685,40008035885,40042808621,39626228246,40007470271,40111631771,38248565027,7070939962,0.123,97.665,2.912394053672728e+17,2.8819132742549408e+17,2.863347114656492e+17,2.7159793178212656e+17,2.8534331743192845e+17,2.864059363530108e+17,2.80361893820478e+17,4.778951822672248e+16,4.0172838082406e+32,5.7095951308556e+32,0.228,4.391,4.606,4.663,4.739,4.562,4.59,4.631,6.853,4.456,4.567,4.869,0.772,0.756,-3.051,0.149,0.143,1.072,-0.102,-0.583,-1.23,45.17,-38.798,221702566,253060369,245351018,199254784,171696023,-0.246,0.05,0.056,0.051,0.05,0.057,0.008,0.046,-0.024,-0.384,-0.346,0.035,0.037,0.038,0.035,0.036,-0.001,-0.012,-0.104,-0.248,44.644,-4.041,-25.502,9.722,9.854,4689010158,4850143881,4951135591,4983279707,4724822759,4815177351,4890881079,4927605960,5210953743,4786642717,4887522234,298383228,828050707,-1493384914,4.40598412478464e+16,1.7141699328596378e+17,0.003,-0.074,-0.213,39.888,45.367,-4.266,-24.103,1973.0,1257060,0.262,-0.228,96.766,100.0,110.623,97.855,38.107,39.377,-1.475,0.287,-0.139,0.342,0.343,0.357,0.358,0.348,0.339,0.35,0.355,0.355,0.344,0.337,0.358,0.356,0.352,0.098,0.001,0.002,0.015,0.12,0.073,341119,357847,348732,311641,351877,346265,316705,356174,352468,329347,94873,2250217268,0.39,0.231,88816,79864,88320,18726,87667713,141597,28639,145367954,205048379,0.139,21.68,21.692,21.302,20.799,21.587,21.342,20.962,20.414,21.701,21.505,21.081,20.517,0.98,1.796,0.24,0.086,0.02,68.459,9.051,184497,187624,44168,45773,523781129,0.079,351.296,363.676,370.396,375.583,353.842,360.748,366.139,351.153,358.791,366.126,21.145,32.086,67.16,-14.817,-120.45,111.783,257.371,1128.0,0.008,-0.104,-0.241,44.106,44.711,-4.041,-25.502,350.835,293.97,0
2014-12-12,4691062468,350.835,4.162,21.636,40007470271,36495146442,40007753078,40038096841,39650824505,40007470271,40108768999,38328740006,6874581860,0.11,97.665,2.958738716079859e+17,2.878793504122237e+17,2.8724714791239472e+17,2.7230386802451824e+17,2.8616517494739366e+17,2.871638329630747e+17,2.8094396364772006e+17,4.745533942745143e+16,3.9409704303176e+32,5.6300231004366e+32,0.221,4.305,4.498,4.637,4.698,4.362,4.483,4.569,6.794,4.342,4.456,4.844,0.812,0.744,-5.029,0.165,0.139,0.914,-0.132,-0.568,-1.229,45.08,-54.716,222828037,252166340,245146172,201099592,170101534,-0.241,0.05,0.055,0.05,0.05,0.057,0.008,0.046,-0.024,-0.381,-0.347,0.035,0.037,0.038,0.035,0.036,-0.004,-0.012,-0.102,-0.248,44.589,-11.167,-26.209,9.733,9.866,4687843520,4810576333,4932446332,4966122090,4707942614,4784148631,4864238597,4912345089,5199527561,4746872364,4852845817,327047150,786525446,-1544185495,4.511615029336883e+16,1.5465556946170675e+17,-0.035,-0.073,-0.214,39.477,45.319,-11.151,-24.765,1950.0,1258776,0.266,-0.225,96.797,100.024,110.288,97.949,38.118,39.386,2.787,0.311,-0.136,0.333,0.345,0.358,0.355,0.349,0.333,0.344,0.351,0.353,0.344,0.33,0.354,0.354,0.352,0.097,0.001,0.002,0.015,0.113,0.074,342432,358216,347454,313328,349378,345418,317066,352879,351462,329820,90855,2063645621,0.382,0.232,88487,80087,87299,18299,83709680,142117,27489,131207045,188906620,0.139,21.655,21.717,21.366,20.846,21.599,21.381,21.005,20.441,21.687,21.549,21.135,20.547,1.015,1.797,0.258,0.091,0.02,68.333,9.058,184324,187493,44529,44663,498694778,0.08,350.665,360.519,369.068,374.113,352.339,358.27,364.098,350.923,355.58,363.517,23.434,32.443,64.0,-44.105,-124.606,137.284,263.137,1024.0,-0.029,-0.102,-0.241,43.891,44.654,-11.167,-26.209,347.5,294.297,0
2014-12-13,4662364315,347.5,4.464,21.578,40007470271,36608232410,40007611675,40034013298,39673833910,40007470271,40105037831,38405933937,6766272334,0.098,97.665,2.8480650794250787e+17,2.869784824622809e+17,2.875825596767484e+17,2.726425099077753e+17,2.860866147977112e+17,2.870154681059728e+17,2.8122184550712218e+17,4.737636136949692e+16,3.8720603050768e+32,5.6112990415329e+32,0.213,4.48,4.526,4.598,4.658,4.413,4.478,4.555,6.742,4.422,4.447,4.827,0.789,0.654,-2.956,0.156,0.107,0.866,-0.157,-0.554,-1.228,45.131,-39.839,223691993,251268889,244893518,164058938,169066201,-0.236,0.049,0.055,0.049,0.049,0.057,0.008,0.046,-0.032,-0.381,-0.348,0.035,0.037,0.037,0.035,0.035,-0.008,-0.013,-0.101,-0.249,44.409,-18.91,-27.096,9.736,9.87,4685311465,4761840981,4901704557,4948717941,4685153464,4753702552,4837322026,4896217297,5187721776,4709819359,4816834882,341582844,742063501,-1566373409,3.151427215622963e+16,1.3766456004635443e+17,-0.073,-0.073,-0.214,38.407,45.196,-18.218,-25.148,1935.0,1120233,0.26,-0.223,97.077,100.083,110.081,98.08,37.099,39.191,25.215,0.33,-0.133,0.311,0.339,0.358,0.351,0.349,0.309,0.329,0.342,0.349,0.342,0.305,0.344,0.35,0.351,0.097,0.001,0.002,0.015,0.101,0.075,336387,358981,344229,313434,340699,341474,316346,343022,347386,329181,90696,2056461441,0.368,0.233,88282,80183,85642,18124,82119453,142198,27298,137374526,186297454,0.134,21.619,21.687,21.424,20.892,21.594,21.407,21.042,20.466,21.652,21.577,21.182,20.575,1.044,1.742,0.273,0.096,0.021,67.347,8.783,183820,187017,45862,44512,495337056,0.081,350.069,356.599,366.839,371.412,349.919,355.577,361.885,349.34,352.326,360.642,25.212,26.887,60.517,-81.035,-129.155,158.913,180.728,915.587,-0.067,-0.101,-0.241,43.192,44.467,-18.91,-27.096,348.199,291.01,0
2014-12-14,4639285573,348.199,4.434,21.565,40007470271,36721318378,40007540973,40030474228,39695358836,40007470271,40100438267,38480642461,6648511063,0.087,97.665,2.8693927440871504e+17,2.8416200176457626e+17,2.8685008127131046e+17,2.7321960773968947e+17,2.8555123459638726e+17,2.863835753318077e+17,2.813349380734829e+17,4.633626004645772e+16,3.1998596191569e+32,5.3676224877324e+32,0.205,4.353,4.509,4.573,4.635,4.423,4.467,4.539,6.692,4.399,4.424,4.81,0.787,0.636,-3.898,0.155,0.101,0.762,-0.18,-0.541,-1.228,45.127,-46.787,224002719,249839158,244069874,167225700,168686330,-0.231,0.05,0.054,0.051,0.051,0.057,0.008,0.046,-0.021,-0.38,-0.35,0.035,0.036,0.037,0.035,0.035,-0.005,-0.013,-0.102,-0.249,44.456,-12.36,-26.682,9.747,9.881,4664237452,4709037590,4871498350,4931306399,4662219519,4725098307,4810917166,4879641057,5175668233,4679180507,4781845684,354044347,695276135,-1567038779,3.104553566406656e+16,1.2085222610918605e+17,-0.109,-0.074,-0.214,37.526,45.097,-12.402,-25.249,1939.0,1520074,0.243,-0.221,96.816,99.633,108.44,97.696,38.145,39.341,-23.453,0.337,-0.13,0.318,0.338,0.36,0.351,0.349,0.325,0.332,0.342,0.349,0.342,0.32,0.342,0.349,0.35,0.095,0.001,0.002,0.015,0.09,0.075,338798,359429,345669,314309,344289,343161,317473,344175,348896,330372,91250,2081651454,0.356,0.235,87904,80194,84480,18121,82092438,142556,27439,141096490,188227386,0.132,21.593,21.652,21.482,20.933,21.587,21.428,21.076,20.49,21.621,21.596,21.225,20.602,1.07,1.737,0.286,0.101,0.022,67.136,8.761,185249,188476,50203,46518,540977498,0.082,348.844,352.767,364.721,369.775,349.059,353.733,360.06,348.405,350.226,358.156,26.122,26.356,56.805,-49.107,-126.716,170.591,173.661,806.694,-0.103,-0.102,-0.242,43.388,44.516,-12.36,-26.682,347.166,283.365,0
2014-12-15,4610400716,347.166,4.218,21.561,40007470271,36834404347,40007505622,40027407034,39715495058,40007470271,40094970307,38552865580,6520785989,0.077,97.665,2.8467142955581606e+17,2.8345823996601312e+17,2.86806438227128e+17,2.7372314239447392e+17,2.8592074038777792e+17,2.8666928456352592e+17,2.817318384388292e+17,4.612487785576305e+16,3.0254000801607e+32,5.3187608930227e+32,0.197,4.372,4.35,4.581,4.621,4.321,4.405,4.496,6.637,4.331,4.351,4.79,0.771,0.653,-3.937,0.149,0.107,0.671,-0.21,-0.53,-1.227,45.097,-48.273,225160631,250059925,244858474,165889745,168224317,-0.226,0.051,0.054,0.051,0.052,0.057,0.008,0.045,-0.025,-0.378,-0.351,0.035,0.036,0.037,0.035,0.035,-0.004,-0.012,-0.103,-0.249,44.399,-10.251,-25.758,9.757,9.893,4637350201,4667163364,4835748383,4914707587,4636310117,4696423909,4784181639,4862270712,5163244771,4654521288,4747032666,351194598,652481909,-1493893113,3.342220579058893e+16,1.0643316051768525e+17,-0.145,-0.077,-0.215,36.4,44.973,-10.063,-24.473,1912.0,630498,0.221,-0.219,97.045,99.889,108.882,98.013,37.062,39.434,20.617,0.343,-0.127,0.342,0.34,0.358,0.354,0.35,0.363,0.349,0.35,0.352,0.344,0.362,0.347,0.352,0.352,0.09,0.001,0.002,0.015,0.084,0.076,347157,359094,349757,315579,353130,347512,319519,350997,353085,332489,93368,2179418306,0.35,0.236,87677,80275,85335,18306,83778173,142721,27767,134770815,192744640,0.133,21.568,21.626,21.526,20.979,21.58,21.446,21.107,20.514,21.599,21.607,21.266,20.628,1.094,1.724,0.299,0.106,0.023,67.077,8.691,186018,189285,49274,47023,552788975,0.083,347.621,349.655,362.401,368.453,348.112,352.091,358.341,347.566,348.825,355.816,26.177,26.778,53.317,-39.655,-120.447,171.309,179.269,710.667,-0.136,-0.103,-0.242,43.16,44.457,-10.251,-25.758,335.169,283.896,0
2014-12-16,4451694391,335.169,4.475,21.564,40007470271,36947490315,40007487947,40024748799,39734332168,40007470271,40088633952,38622603292,6382498961,0.068,97.665,2.7930897828054502e+17,2.828328325215831e+17,2.862153942931368e+17,2.736817604991989e+17,2.8482005641446982e+17,2.8551145879413072e+17,2.8162495923898365e+17,4.613557134960996e+16,3.1493251322851e+32,5.3212273593874e+32,0.188,4.376,4.358,4.531,4.602,4.398,4.423,4.493,6.59,4.383,4.383,4.776,0.699,0.636,-3.33,0.122,0.101,0.593,-0.23,-0.519,-1.226,45.141,-42.666,226391397,250722356,246068142,164003340,168196221,-0.222,0.052,0.054,0.051,0.051,0.056,0.008,0.045,-0.02,-0.377,-0.352,0.034,0.036,0.037,0.034,0.035,-0.005,-0.012,-0.105,-0.249,43.744,-12.801,-26.559,9.764,9.9,4567126893,4632467936,4788148862,4898331944,4544002254,4635241530,4739850006,4835781917,5147606301,4600654045,4695825467,365569517,623521372,-1473807855,3.899489327291597e+16,9.719472524485016e+16,-0.185,-0.081,-0.215,30.915,44.291,-13.395,-24.872,1897.0,569221,0.196,-0.217,97.205,100.443,110.148,98.63,34.724,39.769,14.343,0.352,-0.124,0.387,0.349,0.361,0.357,0.352,0.391,0.367,0.359,0.356,0.345,0.4,0.356,0.356,0.353,0.095,0.002,0.002,0.015,0.083,0.077,357852,362132,353668,317727,363888,353080,322031,360960,358508,335087,95239,2267612225,0.351,0.238,87795,80506,87101,18811,88460750,143280,29022,175780642,210568630,0.139,21.564,21.605,21.564,21.017,21.576,21.462,21.137,20.537,21.583,21.612,21.304,20.655,1.116,1.758,0.311,0.11,0.024,67.099,8.874,186753,190072,48622,47531,564800142,0.084,343.511,347.147,359.105,366.813,341.641,347.861,355.251,341.34,345.204,352.185,27.412,28.64,50.664,-49.205,-121.21,187.855,205.057,641.702,-0.174,-0.105,-0.242,40.606,43.777,-12.801,-26.559,323.149,290.818,0
2014-12-17,4336129834,323.149,3.866,21.56,39943654320,37055612820,39784123280,39962883441,39723133874,39784114442,40052609094,38680037760,6224257754,0.058,93.756,2.7629274676754384e+17,2.8451301808421715e+17,2.8533087134243942e+17,2.7364003737257107e+17,2.837826029127741e+17,2.8438398349381136e+17,2.815163387255548e+17,4.61465809021439e+16,2.252284238853e+32,5.3237673223953e+32,0.177,4.187,4.347,4.486,4.569,4.132,4.283,4.41,6.53,4.128,4.26,4.749,0.779,0.68,-3.355,0.152,0.116,0.558,-0.273,-0.511,-1.225,45.053,-46.462,227257137,252011498,247892030,164050964,169091423,-0.217,0.051,0.053,0.05,0.05,0.056,0.008,0.045,-0.02,-0.376,-0.353,0.034,0.036,0.037,0.033,0.034,-0.007,-0.012,-0.11,-0.25,43.099,-18.627,-26.309,9.796,9.933,4466074980,4584777844,4737167775,4884171378,4440066044,4560463606,4686020650,4803546299,5129771653,4526569519,4635556263,402557039,616017718,-1274450938,4.341915956535296e+16,9.486945718142976e+16,-0.231,-0.086,-0.216,27.647,43.803,-18.287,-22.715,1898.0,185686,0.17,-0.215,96.966,100.648,110.3,98.906,34.662,39.204,-21.455,0.36,-0.121,0.431,0.367,0.361,0.359,0.354,0.432,0.393,0.374,0.364,0.348,0.443,0.371,0.364,0.356,0.096,0.004,0.002,0.015,0.091,0.078,374066,361259,356805,320228,376934,360090,325102,374240,365480,338252,98360,2418689451,0.359,0.24,87729,80741,88503,19163,91807496,143774,29895,204282387,223424819,0.15,21.562,21.587,21.6,21.056,21.572,21.475,21.164,20.559,21.572,21.611,21.339,20.68,1.136,1.712,0.323,0.113,0.024,67.037,8.627,187233,190609,48713,47733,569606971,0.086,335.161,343.413,355.137,364.348,332.395,341.683,350.971,331.159,339.204,347.391,30.791,30.457,49.437,-73.972,-115.369,237.027,231.911,610.994,-0.22,-0.11,-0.243,38.258,43.109,-18.627,-26.309,312.662,288.825,0
2014-12-18,4234265225,312.662,3.858,21.525,39865111611,37162589911,39620897293,39895521823,39706007257,39583666903,40010025717,38732830255,6052392482,0.045,92.889,2.666909542985648e+17,2.834214479579213e+17,2.841796694655001e+17,2.736800452523904e+17,2.824078025284665e+17,2.8290929482371885e+17,2.8127091366145443e+17,4.6101520653884696e+16,2.5547156444091e+32,5.3133755165014e+32,0.165,4.067,4.211,4.409,4.532,3.995,4.177,4.336,6.471,3.964,4.137,4.723,0.798,0.711,-2.862,0.159,0.126,0.541,-0.329,-0.505,-1.224,45.052,-42.591,228191800,253393671,249818255,164461670,170086026,-0.212,0.048,0.053,0.048,0.048,0.056,0.008,0.046,-0.017,-0.378,-0.354,0.032,0.035,0.037,0.032,0.033,-0.007,-0.009,-0.117,-0.25,42.545,-17.948,-22.977,9.826,9.963,4340696483,4517886074,4684014978,4873498495,4337165634,4478914010,4625786593,4766818488,5110090194,4438941365,4568502590,454295493,627300095,-960559527,5.494765403570176e+16,9.837635216798104e+16,-0.284,-0.094,-0.216,25.127,43.376,-16.518,-18.491,1898.0,210151,0.146,-0.214,97.175,101.72,112.99,100.059,37.561,40.106,18.746,0.377,-0.118,0.439,0.381,0.362,0.362,0.356,0.428,0.401,0.381,0.368,0.35,0.44,0.379,0.368,0.357,0.099,0.004,0.002,0.015,0.102,0.08,388295,364707,360229,322513,383593,364398,327338,382989,370000,340596,98611,2431038128,0.37,0.242,87506,81028,89483,19240,92546203,144288,29647,210198498,219739371,0.16,21.55,21.57,21.631,21.094,21.56,21.482,21.187,20.58,21.557,21.601,21.369,20.705,1.153,1.703,0.333,0.116,0.025,66.425,8.593,187783,191217,48801,47535,564889287,0.087,323.66,337.811,350.743,362.068,322.528,334.427,345.863,319.909,331.517,341.727,35.817,35.012,50.136,-68.391,-93.274,320.718,306.46,628.402,-0.276,-0.117,-0.243,36.361,42.536,-17.948,-22.977,312.341,273.617,0
2014-12-19,4242881959,312.341,4.35,21.451,39786568902,37269567002,39539284300,39837141754,39689985583,39474852525,39967902173,38783271604,5867705866,0.033,92.889,2.5939703505209603e+17,2.798614430524708e+17,2.8281497610053952e+17,2.7364266874537552e+17,2.801220334016039e+17,2.8050921170091856e+17,2.806840638990304e+17,4.618252718203274e+16,3.2484203437602e+32,5.332064542298e+32,0.151,4.025,4.238,4.368,4.522,4.173,4.22,4.338,6.425,4.105,4.172,4.708,0.747,0.712,-2.873,0.139,0.127,0.49,-0.365,-0.499,-1.222,45.141,-39.775,228255436,253234917,250213389,163509347,170108597,-0.207,0.048,0.053,0.048,0.048,0.055,0.009,0.046,-0.018,-0.38,-0.355,0.032,0.035,0.037,0.032,0.033,-0.007,-0.01,-0.126,-0.25,42.528,-17.511,-23.823,9.841,9.978,4271092339,4453860287,4632218310,4861291416,4290023797,4419905998,4574732642,4733016131,5091030672,4370190336,4509684854,477707518,633126090,-1098637070,6.440779476178125e+16,1.0021216156542157e+17,-0.337,-0.104,-0.216,25.743,43.424,-16.516,-20.568,1899.0,133378,0.117,-0.212,97.812,102.818,115.718,101.257,40.483,41.696,57.333,0.402,-0.114,0.443,0.396,0.371,0.364,0.358,0.43,0.409,0.388,0.372,0.352,0.437,0.388,0.373,0.359,0.102,0.003,0.003,0.015,0.116,0.081,397622,370027,362226,324625,385570,366593,328901,387484,372464,342264,96865,2345709059,0.38,0.244,87829,81383,90518,19098,91183825,144746,28640,209096900,205056166,0.167,21.512,21.543,21.63,21.128,21.533,21.478,21.204,20.599,21.527,21.577,21.392,20.727,1.168,1.525,0.341,0.119,0.026,65.168,7.656,187659,191149,48577,46933,550665401,0.089,316.051,332.312,346.415,359.858,317.435,328.906,341.394,314.249,325.149,336.607,38.583,38.722,50.606,-66.305,-97.681,372.153,374.839,640.243,-0.335,-0.126,-0.244,36.304,42.518,-17.511,-23.823,324.713,257.124,0
2014-12-20,4399373211,324.713,3.903,21.455,39708026193,37376544093,39498477804,39786545695,39674997565,39457671307,39927590154,38831361809,5668944940,0.021,92.889,2.6306684762878563e+17,2.7829740258571206e+17,2.8295485906144915e+17,2.7386614406848528e+17,2.800979644639685e+17,2.8031140452464218e+17,2.8081826820942336e+17,4.6103840022469e+16,2.8850053651462e+32,5.3139101620435e+32,0.138,4.037,4.158,4.342,4.499,4.038,4.141,4.28,6.369,4.044,4.088,4.685,0.784,0.745,-2.446,0.154,0.139,0.482,-0.409,-0.496,-1.221,45.074,-38.53,227484514,252140841,249668312,165796129,169922214,-0.202,0.046,0.052,0.047,0.046,0.055,0.009,0.046,-0.017,-0.384,-0.356,0.032,0.034,0.037,0.032,0.032,-0.004,-0.008,-0.135,-0.251,43.405,-11.241,-19.048,9.861,9.998,4292173465,4416290130,4589065555,4853280703,4344698504,4414772801,4551351384,4711490782,5075829409,4356568567,4478638841,443686958,638038060,-720964162,6.987671672369152e+16,1.0177314137767526e+17,-0.381,-0.113,-0.217,36.047,44.275,-9.762,-14.08,1901.0,178258,0.083,-0.211,98.459,103.613,117.531,102.162,41.501,42.418,58.306,0.43,-0.11,0.406,0.408,0.373,0.363,0.36,0.396,0.397,0.384,0.371,0.352,0.396,0.387,0.372,0.359,0.099,0.002,0.002,0.014,0.128,0.083,411876,374131,363007,326471,385369,367720,330113,389355,373873,343571,94974,2255029179,0.389,0.246,88235,81684,90377,18565,86160420,145418,27503,214418547,189099876,0.175,21.477,21.526,21.606,21.163,21.513,21.475,21.22,20.618,21.505,21.554,21.413,20.75,1.182,1.502,0.349,0.121,0.027,65.207,7.53,188597,192131,49896,47761,570279543,0.09,316.572,329.057,342.828,358.487,321.074,327.858,339.169,318.581,323.249,333.713,36.596,40.642,50.79,-41.123,-76.407,334.816,412.94,644.916,-0.385,-0.135,-0.244,40.051,43.425,-11.241,-19.048,323.943,260.716,0
2014-12-21,4348168443,323.943,3.948,21.44,39629483483,37483521184,39478074555,39742695776,39660976516,39457671307,39889089659,38877100868,5454571344,0.009,92.889,2.661498684503236e+17,2.7911614950225e+17,2.8328172420450928e+17,2.7424834298495136e+17,2.7955759639665568e+17,2.795867206768467e+17,2.8077114986551424e+17,4.545148263176698e+16,2.676785824301e+32,5.1645931835645e+32,0.124,4.067,4.088,4.299,4.488,3.993,4.093,4.236,6.316,4.0,4.036,4.663,0.799,0.767,-3.156,0.16,0.147,0.44,-0.452,-0.493,-1.22,45.082,-44.426,227680264,250204013,248273382,166821895,169588378,-0.198,0.047,0.052,0.047,0.047,0.055,0.009,0.046,-0.018,-0.388,-0.357,0.032,0.034,0.036,0.032,0.032,-0.003,-0.008,-0.145,-0.251,43.363,-7.864,-19.07,9.884,10.021,4330141205,4374701968,4541869779,4844416145,4346433474,4398121712,4524260326,4688050631,5059836860,4339538145,4446519226,392640102,643669231,-797810236,7.626241868443648e+16,1.0357751975431373e+17,-0.417,-0.123,-0.217,34.367,44.056,-7.519,-15.504,1887.0,169757,0.052,-0.21,98.141,103.171,115.68,101.834,42.484,42.432,-28.696,0.443,-0.106,0.379,0.408,0.373,0.361,0.36,0.369,0.384,0.379,0.369,0.352,0.364,0.383,0.371,0.359,0.1,0.002,0.002,0.014,0.135,0.084,409711,374254,362514,327486,380983,366737,330604,386467,373193,344142,94106,2213971945,0.393,0.248,88532,81750,89123,18481,85389180,145501,27389,215927814,187538357,0.178,21.448,21.508,21.58,21.198,21.495,21.47,21.234,20.636,21.483,21.532,21.431,20.771,1.195,1.488,0.357,0.123,0.028,64.952,7.457,189106,192690,49560,48025,576595022,0.092,320.332,325.592,339.179,357.565,322.509,326.879,337.139,322.266,321.971,331.195,33.041,42.44,50.971,-27.649,-76.332,272.932,450.281,649.515,-0.426,-0.145,-0.245,39.9,43.382,-7.864,-19.07,328.083,259.368,0
