Date,difficulty-btc--var7,difficulty-btc--roc3,hashrate-btc--mom3,hashrate-btc--roc90,mining_profitability-btc--roc3,sentinusd-btc--mom3,sentinusd-btc--var90,sentinusd-btc--roc3,sentinusd-btc--roc7,sentinusd-btc--roc30,transactionfees-btc--rsi3,transactionfees-btc--roc3,transactionfees-btc--roc14,median_transaction_fee-btc--trx3,median_transaction_fee-btc--rsi14,confirmationtime-btc--wma7,confirmationtime-btc--mom7,confirmationtime-btc--mom14,confirmationtime-btc--mom30,confirmationtime-btc--mom90,confirmationtime-btc--var3,confirmationtime-btc--rsi7,confirmationtime-btc--roc3,confirmationtime-btc--roc30,marketcap-btc--mom3,marketcap-btc--var7,marketcap-btc--rsi3,marketcap-btc--rsi7,marketcap-btc--roc3,marketcap-btc--roc7,transactionvalue-btc--std3,transactionvalue-btc--mom14,transactionvalue-btc--mom90,transactionvalue-btc--trx14,transactionvalue-btc--roc7,transactionvalue-btc--roc30,mediantransactionvalue-btc--std14,mediantransactionvalue-btc--mom3,mediantransactionvalue-btc--mom7,mediantransactionvalue-btc--roc3,mediantransactionvalue-btc--roc14,fee_to_reward-btc--ema7,fee_to_reward-btc--ema14,fee_to_reward-btc--std3,fee_to_reward-btc--std7,fee_to_reward-btc--trx3,fee_to_reward-btc--rsi7,fee_to_reward-btc--roc30,fee_to_reward-btc--roc90,size-btc--std3,size-btc--mom7,size-btc--mom30,size-btc--mom90,size-btc--var3,size-btc--trx3,size-btc--rsi3,size-btc--rsi14,size-btc--rsi90,size-btc--roc3,size-btc--roc7,size-btc--roc14,size-btc--roc90,transactions-btc--std3,transactions-btc--mom3,transactions-btc--mom30,transactions-btc--var3,transactions-btc--var7,transactions-btc--trx3,transactions-btc--roc30,sentbyaddress-btc--std3,sentbyaddress-btc--std90,sentbyaddress-btc--var3,sentbyaddress-btc--rsi7,sentbyaddress-btc--rsi30,sentbyaddress-btc--roc3,sentbyaddress-btc--roc14,sentbyaddress-btc--roc30,top100cap-btc--std7,top100cap-btc--trx3,top100cap-btc--roc7,top100cap-btc--roc14,activeaddresses-btc--mom30,activeaddresses-btc--mom90,activeaddresses-btc--var14,activeaddresses-btc--var90,activeaddresses-btc--trx3,activeaddresses-btc--rsi3,activeaddresses-btc--rsi90,price-btc--mom7,price-btc--trx3,price-btc--rsi3,price-btc--rsi7,price-btc--roc3,1d_binary_price_change
2013/04/29,0.047,9.9908,-144428665749.0,252.767,0.213,-37310398.0,8279726880513602.0,-25.232,-36.905,-26.988,57.502,18.086,-2.845,0.34,57.565,8.603,-1.136,-0.505,-0.048,-0.838,0.565,45.099,-1.724,-0.575,-24802041.0,4561391965080064.0,61.772,60.024,-1.684,15.295,2652.0,3092.0,3895.0,0.304,20.304,77.275,23.299,-0.025,5.836,-0.027,31.778,1.074,1.165,0.293,0.542,-5.537,47.022,-28.72,-16.124,23924.0,433.559,-40260.0,-9814.0,143088662.0,-3.817,49.034,47.782,50.099,-6.414,0.295,-8.897,-6.239,8402.0,-3491.0,-7421.0,17647200.0,70977061.0,-3.246,-12.573,8223.0,23180.0,16904172.0,48.678,50.496,-6.811,-7.743,5.232,0.302,-0.303,-2.25,-1.611,8917.0,31349.0,167762192.0,440507768.0,1.305,42.857,51.723,17.025,0.34,61.359,59.708,-1.794,1.0
2013/04/30,94849987315.0,9.807,6360100736581.0,249.394,-0.591,-16806080.0,8232519887290542.0,-17.592,-56.857,-39.96,69.699,16.32,124.476,0.79,58.981,8.859,1.093,1.529,1.144,0.253,0.476,57.565,-1.342,13.423,91985623.0,2973417336663040.0,71.537,63.322,6.57,11.625,2528.0,840.176,1586.0,0.163,-11.095,-9.232,19.078,-10.16,3.472,-11.837,38.034,1.11,1.172,0.395,0.497,-1.083,51.469,12.921,34.131,48720.0,6959.0,33581.0,54042.0,593402606.0,0.35,70.123,52.404,51.048,23.292,3.989,0.121,42.43,8118.0,3228.0,3633.0,16476512.0,66976539.0,-2.432,8.291,9113.0,22969.0,20763485.0,39.009,47.934,-4.076,-33.985,12.223,0.264,-0.279,-2.106,-2.097,12656.0,32382.0,175446676.0,433132044.0,-1.69,35.206,50.979,13.684,0.79,71.124,62.982,6.451,0.0
2013/05/01,203964423207.0,12.279,3888969788192.0,190.519,-18.433,45045011.0,8174341801996358.0,71.118,-55.184,-15.211,32.423,-5.296,-17.551,0.03,54.101,9.045,0.648,1.115,2.264,2.075,0.393,56.192,17.219,31.126,8398883.0,3451479081721088.0,36.772,51.168,0.611,-7.28,1730.0,679.587,2449.0,0.034,-33.1,17.839,18.425,15.517,10.313,21.379,25.241,1.101,1.159,0.151,0.38,0.079,47.631,23.88,9.119,28245.0,-39262.0,31042.0,45813.0,199447041.0,1.96,58.275,50.817,50.728,39.659,-18.735,3.965,36.802,6314.0,13474.0,2604.0,9967073.0,44187932.0,0.094,4.953,9394.0,22862.0,22062081.0,50.185,50.451,19.46,-11.853,10.857,0.259,-0.18,-0.762,-1.143,7859.0,35771.0,159651200.0,428660761.0,-2.299,45.02,51.45,-10.138,0.03,36.442,50.872,0.497,0.0
2013/05/02,263511630600.0,12.279,-8415142261588.0,182.249,-26.314,-21282606.0,8125175406674708.0,-19.25,-59.196,-65.303,47.348,-8.768,21.821,-1.819,48.145,9.51,2.374,0.95,2.79,0.95,0.294,65.311,29.851,35.075,-215086627.0,6406880041109504.0,18.257,39.014,-14.853,-20.327,1080.0,-10053.0,1195.0,-0.166,-50.683,-58.841,18.416,-20.109,-20.098,-22.034,-22.624,1.213,1.211,0.397,0.463,5.717,59.372,15.691,10.099,21771.0,21211.0,21401.0,17800.0,118492992.0,4.245,74.01,54.371,51.462,33.469,12.077,36.301,9.942,7341.0,3693.0,-7800.0,13472140.0,27433712.0,1.609,-12.362,8524.0,22884.0,18165907.0,48.309,49.997,-3.862,-3.978,-15.974,0.218,-0.061,-0.819,-1.037,-9907.0,17558.0,159786892.0,429260989.0,-2.273,42.638,51.327,-28.691,-1.819,18.079,38.789,-14.944,0.0
2013/05/03,273491609493.0,2.252,-8672397671072.0,195.103,-21.079,-8395075.0,8067280801254132.0,-10.663,-52.436,-72.112,34.693,-29.772,-8.437,-3.528,44.879,9.832,2.09,0.32799999999999996,2.282,1.099,0.274,62.365,8.759,27.737,-351400449.0,1.3074993952907008e+16,12.476,33.346,-23.553,-22.562,1278.0,-1743.0,1113.0,-0.415,-44.366,-64.052,17.949,-4.481,-20.095,-5.921,-22.445,1.238,1.225,0.387,0.469,5.339,52.557,-17.724,-30.889,21704.0,24803.0,-1814.0,23772.0,117763546.0,3.668,56.587,52.162,51.043,0.542,15.739,-13.799,14.987,3735.0,3825.0,-12491.0,3488040.0,23747082.0,1.016,-19.589,4079.0,22834.0,4160478.0,44.845,49.185,10.982,-26.971,-28.911,0.118,0.017,-0.933,-0.953,-24285.0,26276.0,140206229.0,427990879.0,-1.78,44.994,51.39,-30.25,-3.528,12.349,33.151,-23.627,1.0
2013/05/04,233904359885.0,2.2496666666666663,-382449548104.0,215.177,-10.763,-66511095.0,8040417653392072.0,-61.367,-56.17,-81.511,42.202,3.646,-12.882,-3.8,45.987,9.715,-0.739,-0.294,-0.294,1.315,0.558,47.061,-5.031,-3.145,-216686594.0,1.6609485572264192e+16,22.936,36.425,-15.66,-16.643,647.022,-1555.0,593.46,-0.725,-54.308,-75.367,23.434,-41.642,-39.374,-47.267,-26.284,1.213,1.213,0.335,0.464,1.942,47.816,-41.496,2.61,32161.0,10746.0,-63682.0,8669.0,258589302.0,0.788,35.39,48.558,50.342,-7.289,7.303,0.303,5.809,4447.0,-5074.0,-16636.0,4944842.0,19060362.0,0.061,-24.927,9045.0,22821.0,20451482.0,37.302,47.267,-23.2,-15.736,-42.086,0.122,0.033,0.181,-1.672,-38897.0,12489.0,149576981.0,425670412.0,-3.126,23.786,50.432,-21.276,-3.8,22.671,36.189,-15.74,1.0
2013/05/05,144749881778.0,2.247333333333333,4806614291390.0,183.009,17.001,-31819673.0,8003594772758006.0,-35.641,-9.283,-74.73,28.538,-21.644,-3.167,-2.429,49.882,9.542,0.592,0.545,-0.387,-0.053,0.601,44.195,-18.788,-4.242,28028313.0,1.6401456799269888e+16,52.958,46.662,2.273,-8.307,470.621,-1095.0,700.24,-1.035,-15.765,-67.004,25.292,-11.775,-13.205,-16.549,-19.346,1.13,1.169,0.355,0.396,-2.888,41.362,-38.443,-19.434,25982.0,30626.0,-37503.0,-897.489,168760173.0,-1.36,31.542,47.786,50.19,-22.495,25.116,23.983,-0.585,1077.0,-5128.0,-11048.0,289758.0,6866271.0,-0.451,-18.048,6366.0,22767.0,10132458.0,40.922,47.923,-16.041,-4.433,-36.612,0.121,0.011,-0.042,-1.683,-27885.0,14778.0,144474752.0,423207076.0,-3.418,31.86,50.588,-10.581,-2.429,52.681,46.396,2.174,0.0
2013/05/06,6028175170.0,2.2449999999999997,16403986534340.0,227.888,8.149,13712575.0,7959975740877060.0,19.497,-23.983,-46.678,66.135,23.585,0.333,-1.234,49.672,9.335,0.399,-0.737,-0.16,0.052,0.029,43.7,-17.47,-1.807,115816052.0,1.2988612704918016e+16,51.475,46.234,10.154,-13.238,623.162,-2150.0,1056.0,-1.307,-62.008,-47.66,25.645,-6.884,-26.954,-9.669,-24.721,1.164,1.182,0.318,0.385,-1.255,52.455,33.375,25.418,8604.0,15618.0,4535.0,21477.0,18507325.0,-1.441,48.254,49.498,50.489,-10.577,10.59,10.916,15.164,2866.0,1899.0,1619.0,2053718.0,7178297.0,0.131,3.14,7140.0,22765.0,12744975.0,49.619,49.586,1.743,-7.388,-3.899,0.104,-0.054,0.198,-2.056,2124.0,25273.0,142711720.0,423257607.0,-1.008,65.283,51.524,-17.555,-1.234,51.062,45.929,10.04,0.0
2013/05/07,0.016,2.2426666666666666,9534134440978.0,233.231,-1.583,53479693.0,7908819190086198.0,127.722,21.116,-25.054,42.245,-4.797,-24.209,-0.787,48.413,9.088,-1.093,-0.4495,-0.209,-1.292,0.004,42.605,-5.357,-2.381,60626225.0,5250745807461376.0,40.83,43.353,5.195,-17.719,409.165,-1266.0,1017.0,-1.534,-32.359,-21.869,25.753,23.551,-5.663,50.693,-3.035,1.149,1.171,0.313,0.391,-1.115,48.008,-15.285,25.56,15073.0,-10451.0,-34451.0,41679.0,56800803.0,-0.456,59.354,50.794,50.711,8.281,-5.761,-2.001,32.239,5229.0,6465.0,-6810.0,6834944.0,6010577.0,1.367,-10.745,11468.0,22785.0,32876678.0,58.796,51.657,39.43,-8.611,12.544,0.1,-0.085,0.047,-2.06,22023.0,55462.0,175154830.0,433680697.0,4.498,85.207,53.165,-24.089,-0.787,40.39,43.034,5.079,0.0
2013/05/08,0.031,2.240333333333333,10070974659055.0,255.233,-14.474,22531566.0,7860378329936218.0,39.214,-26.197,-61.902,63.055,37.078,-12.715,-0.649,48.024,8.919,-0.809,-0.162,-0.563,-0.623,0.004,45.03,-2.0685000000000002,-6.061,-41632528.0,1739744068013824.0,37.506,42.471,-3.301,-11.873,100.012,-2767.0,1201.0,-1.729,-41.1,-55.511,25.723,16.681,-12.041,28.093,-2.222,1.174,1.182,0.145,0.381,0.469,52.297,5.587,0.021,11812.0,-13786.0,-38607.0,-21210.0,34882840.0,-0.846,37.292,48.338,50.291,2.587,-8.095,-25.314,-11.935,5143.0,107.0,-11251.0,6613811.0,6056595.0,0.364,-18.287,6656.0,22809.0,11077112.0,55.46,51.043,26.786,-12.098,-16.605,0.104,-0.068,-0.146,-0.907,-11455.0,44130.0,174942422.0,440436171.0,5.752,68.685,52.662,-15.067,-0.649,36.952,42.114,-3.41,0.0
2013/05/09,0.062,2.238,-4040263418795.0,236.345,-0.274,-22159334.0,7841011927031434.0,-26.366,-30.682,-80.914,54.887,-4.685,-20.942,-0.671,47.407,8.792,-1.966,0.408,0.599,-0.756,0.008,45.939,1.22,7.317,-49618094.0,1689087837103360.0,31.585,40.978,-3.949,-2.127,684.343,-2537.0,345.949,-1.942,-37.323,-81.31,25.23,-4.332,-11.177,-6.736,-34.273,1.277,1.235,0.404,0.4,5.005,60.967,42.798,22.78,26617.0,-7801.0,9915.0,8728.0,177117427.0,1.346,72.196,53.759,51.212,15.905,-3.963,7.635,4.841,13455.0,13436.0,-193.0,45258733.0,31067826.0,3.449,-0.289,1828.0,22851.0,835204.0,56.941,51.354,13.657,-9.257,-23.814,0.096,-0.038,-0.387,-1.203,-30135.0,21736.0,175946339.0,439093724.0,2.07,36.295,51.157,-2.629,-0.671,30.996,40.592,-4.057,1.0
2013/05/10,0.062,2.2356666666666665,-570115103707.0,253.443,3.623,-18000017.0,7795864649095470.0,-18.877,9.98,-82.119,51.132,15.123,7.111,-0.382,48.689,8.634,-2.139,-0.049,0.833,-1.698,0.033,40.011,-2.326,11.047,3203046.0,863981402105600.0,52.854,45.256,0.261,7.912,542.407,-1407.0,771.051,-2.132,-7.65,-81.704,23.898,-10.035,-11.218,-14.334,-34.302,1.327,1.268,0.28,0.436,5.565,57.048,10.172,18.112,31410.0,8165.0,22118.0,11265.0,246650804.0,2.679,73.237,54.002,51.254,11.464,4.477,20.92,6.283,15945.0,11142.0,4019.0,63561325.0,51229996.0,5.154,6.31,958.65,22822.0,229753.0,55.604,51.146,-3.1,-3.876,-32.983,0.09,-0.062,-0.821,-1.746,-49112.0,27992.0,176344683.0,436740820.0,-0.121,41.169,51.322,7.845,-0.382,51.957,44.793,0.149,1.0
2013/05/11,0.047,2.2333333333333334,2069534742702.0,246.708,10.657,-15576255.0,7750385570085418.0,-19.473,53.835,-66.532,35.263,-16.376,-14.944,0.073,49.906,8.436,-1.145,-1.884,-1.088,-1.032,0.126,34.209,-9.341,-12.088,33764615.0,366035008068096.0,67.107,49.243,2.769,7.384,375.575,-1237.0,490.693,-2.33,0.692,-73.836,25.455,-29.805,-0.204,-39.187,-46.111,1.33,1.277,0.2,0.432,3.259,52.189,-14.201,20.405,1426.0,32666.0,-25943.0,36611.0,508338.0,2.841,73.216,54.0,51.254,21.749,20.69,29.504,23.783,5784.0,22946.0,4973.0,8363447.0,75258562.0,6.224,7.287,2384.0,22808.0,1421074.0,51.513,50.531,-2.959,17.02,-29.175,0.09,-0.095,-0.865,-0.685,-43692.0,23335.0,173605508.0,434064460.0,-1.516,35.382,51.073,7.463,0.073,66.215,48.713,2.653,0.0
2013/05/12,6190060093.0,2.231,8484962315835.0,238.915,-4.464,-10584714.0,7717836316836414.0,-17.104,-10.716,-62.949,40.877,-9.679,-0.692,12.858,79.51,8.445,-0.156,0.436,0.248,-0.485,0.076,47.048,-2.381,2.976,38372462.0,285420722051584.0,57.719,47.787,3.18,-1.259,459.47,-744.594,413.605,-2.534,-33.182,-65.625,26.447,-7.068,-6.47,-11.785,-27.107,1.331,1.285,0.132,0.292,1.37,51.86,3.177,9.6,7977.0,29530.0,18319.0,17257.0,15908746.0,1.8,49.809,52.23,51.0,-3.676,19.356,49.334,10.469,6658.0,-1350.0,6743.0,11081147.0,62153526.0,4.059,11.523,8450.0,22686.0,17850969.0,39.096,48.31,-18.542,2.267,-29.246,0.089,-0.113,-0.822,-0.864,-33356.0,17318.0,113581882.0,428795734.0,-3.565,20.849,50.261,-1.726,0.226,56.426,47.189,3.06,1.0
2013/05/13,147126376400.0,11.026,11931413109300.0,303.574,-10.24,-2787429.0,7658831487221656.0,-3.604,-11.281,-24.668,65.193,2.892,-6.671,5.856,48.543,8.385,-0.399,0.061,-0.347,-2.084,0.073,42.691,-1.149,-4.023,20410285.0,255924771293696.0,63.528,49.12,1.658,-0.411,1010.0,-2690.0,1551.0,-2.643,14.603,-13.401,22.661,6.608,2.274,11.019,-27.043,1.331,1.291,0.009,0.286,0.308,51.792,38.878,-3.497,17981.0,5612.0,23525.0,-23742.0,80832651.0,-0.002,28.321,49.467,50.599,-11.464,3.441,14.395,-12.336,10257.0,-6885.0,7474.0,26300057.0,50398754.0,1.301,14.009,6597.0,22591.0,10879149.0,49.845,50.041,-7.0,-4.071,-4.775,0.103,-0.111,-0.473,-0.276,-41.0,30937.0,112630180.0,423585176.0,-2.423,53.938,51.177,-0.764,0.292,61.976,48.428,1.539,0.0
2013/05/14,237685456239.0,11.026,3337814958577.0,266.088,-21.19,8286973.0,7596950943902940.0,12.865,-23.755,19.522,36.716,-0.832,-27.486,-0.108,47.892,8.608,0.779,-0.314,-0.061,0.93,0.206,58.856,18.182,-0.649,-41656617.0,314566291728896.0,27.079,41.121,-3.324,-1.313,932.673,-1521.0,803.694,-2.743,-31.779,-6.445,22.161,10.624,-13.131,22.969,-24.836,1.366,1.315,0.132,0.215,1.143,57.711,6.667,13.271,27209.0,30875.0,26666.0,43497.0,185086063.0,1.313,72.45,55.712,51.553,5.921,18.06,11.259,27.471,4759.0,-6904.0,10998.0,5661700.0,44331295.0,0.81,19.881,7895.0,22520.0,15584122.0,55.577,51.103,3.428,26.175,24.467,0.103,-0.081,-0.377,-0.33,12326.0,30562.0,109658180.0,418962654.0,-0.947,55.882,51.241,-1.74,-0.128,26.17,40.494,-3.438,0.0
2013/05/15,277867299612.0,8.602,-9748445588005.0,204.177,-11.763,14252763.0,7558167096092892.0,27.782,-18.047,-14.75,48.301,1.98,6.938,-3.353,47.125,9.019,1.485,0.676,1.432,0.676,0.628,67.449,19.149,16.312,-78518305.0,832670978261248.0,13.73,33.856,-6.306,-4.327,764.867,-1827.0,487.328,-2.835,-31.752,-26.547,17.469,8.914,-14.237,16.848,-29.828,1.447,1.365,0.296,0.258,3.634,65.388,-5.266,48.124,40965.0,61399.0,56024.0,60087.0,419531103.0,3.267,80.976,58.4,52.007,19.669,39.229,27.958,38.073,4505.0,-1230.0,9698.0,5074033.0,12312380.0,0.282,17.85,3573.0,22393.0,3191958.0,55.875,51.157,21.098,3.67,-4.922,0.086,-0.037,-0.399,-0.545,-15489.0,33284.0,109744202.0,413425692.0,0.125,58.798,51.313,-5.019,-0.84,13.246,33.324,-6.41,1.0
2013/05/16,267671906517.0,7.9773000000000005,-14419736193697.0,198.728,-3.798,-10088296.0,7514364207988766.0,-13.53,4.185,-48.07,83.443,25.674,28.562,-4.166,47.664,9.255,0.949,-1.017,1.594,1.685,0.124,59.347,17.568,19.595,-57170313.0,913629388447488.0,40.585,41.257,-4.569,-1.054,61.743,-551.761,652.401,-2.914,10.94,-36.519,16.977,0.74,7.346,1.111,-5.385,1.599,1.457,0.479,0.49,7.677,74.388,76.199,61.858,15535.0,12016.0,19868.0,55202.0,60330948.0,2.684,54.469,54.656,51.495,19.172,6.356,2.141,37.847,4346.0,186.0,-6598.0,4722204.0,15626437.0,-0.605,-9.759,801.453,22252.0,160582.0,53.786,50.867,5.654,5.423,-17.81,0.089,0.051,0.025,-0.362,-16203.0,34020.0,109520145.0,406754076.0,0.5,55.621,51.268,-1.42,-0.862,39.857,40.648,-4.669,1.0
2013/05/17,207099276956.0,7.352600000000001,-4702966149453.0,185.157,12.008,2558022.0,7461413242181288.0,3.519,-2.706,-39.952,44.833,11.178,14.798,-3.463,48.478,9.262,0.572,-1.567,0.523,1.325,0.273,48.331,-4.348,6.211,21927401.0,921200549358336.0,64.426,50.528,1.81,0.212,355.847,10.253,967.925,-2.946,8.974,-31.784,16.555,11.39,8.294,20.025,-4.106,1.539,1.444,0.565,0.503,2.71,47.119,-27.425,27.586,36239.0,-16634.0,10123.0,49046.0,328318565.0,0.007,30.419,49.187,50.682,-13.828,-8.729,-4.643,39.275,4466.0,-7746.0,2035.0,4987289.0,20036658.0,-1.5,3.6,4744.0,21965.0,5625995.0,44.393,49.458,-9.38,3.026,-17.465,0.1,0.075,0.237,-0.585,-26801.0,31341.0,111436470.0,397311726.0,-0.33,31.333,50.846,-0.048,-0.279,63.823,49.893,1.709,1.0
2013/05/18,96149410927.0,6.7279,-151260695607.0,163.02,13.478,1322266.0,7406189569672762.0,2.017,3.823,-87.812,31.609,-13.216,-10.46,-2.227,49.046,9.428,1.752,0.608,-0.131,2.005,0.127,56.891,-5.369,-1.342,93193458.0,985634022191360.0,74.653,55.963,7.988,0.532,339.3,571.698,1008.0,-2.938,53.56,-86.359,17.064,18.214,33.782,29.462,72.275,1.418,1.392,0.836,0.591,-3.307,39.59,-8.174,6.462,29109.0,-23086.0,23047.0,41453.0,211831048.0,-1.984,26.276,47.957,50.491,-23.149,-12.115,6.068,32.895,7550.0,-11964.0,5582.0,14250084.0,20167899.0,-3.072,12.008,8651.0,21725.0,18708686.0,34.848,47.623,-20.475,7.349,-18.143,0.106,0.071,0.423,-0.445,-13743.0,22796.0,114750845.0,387348472.0,-2.386,14.528,50.109,0.312,0.394,74.118,55.299,7.88,1.0
2013/05/19,72112058195.24225,6.1032,9189281152164.0,178.859,-0.958,-20963579.0,7384239668281852.0,-32.514,-15.183,-77.26,57.544,-17.701,35.033,-1.23,49.07,9.423,0.659,0.503,-1.28,0.287,0.088,50.961,-5.128,-12.179,67188933.0,1118719378224896.0,75.23,56.265,5.627,1.293,581.331,-432.173,353.415,-2.957,4.58,-70.096,17.268,-10.278,4.135,-15.267,-3.932,1.363,1.366,0.251,0.616,-5.088,44.448,-24.823,7.818,28037.0,-40606.0,-70102.0,-2450.0,196513944.0,-4.422,14.425,43.271,49.725,-29.628,-22.299,-7.259,-1.702,8960.0,-13346.0,-11727.0,20068940.0,37436398.0,-4.554,-19.745,7439.0,21586.0,13836177.0,31.144,46.772,-24.339,-4.996,-38.014,0.098,0.047,0.443,-0.382,-40789.0,16990.0,131680396.0,379370421.0,-3.994,10.917,49.809,1.167,0.699,74.539,55.516,5.519,1.0
2013/05/20,48074705463.4845,5.4785,-7352107559514.0,173.205,-10.282,-19521235.0,7355320909970024.0,-25.939,-25.249,-47.614,46.654,-3.342,-10.214,-0.571,49.152,9.878,2.887,2.488,1.812,2.106,0.685,68.193,24.806,19.38,31548409.0,1243272933979136.0,77.262,57.165,2.558,1.099,504.749,-546.745,525.279,-2.966,-39.103,-51.451,18.416,7.514,9.2,11.007,17.843,1.356,1.362,0.228,0.616,-3.807,48.925,12.011,15.165,32711.0,12178.0,23483.0,20454.0,267503729.0,-2.63,57.765,51.08,50.868,4.005,7.218,10.907,12.749,3761.0,-9878.0,544.0,3535363.0,47888735.0,-4.652,1.13,4040.0,21413.0,4081057.0,43.227,48.409,-7.891,-6.73,-5.374,0.078,0.034,0.543,0.067,-2825.0,22276.0,139289404.0,371181791.0,-3.167,46.66,50.349,0.959,0.748,76.421,56.324,2.451,1.0
2013/05/21,24037352731.726746,4.8538,-3348248206882.0,150.992,8.17,2511854.0,7304286982995606.0,3.756,-4.556,-32.898,45.032,16.267,9.352,0.018,49.77,9.823,0.186,0.965,1.355,2.075,0.719,50.697,-1.325,16.556,28777715.0,1621336509601280.0,87.219,62.812,2.284,6.364,358.318,-471.417,859.343,-2.945,10.405,-43.129,22.262,8.8,31.957,10.995,26.891,1.322,1.343,0.118,0.636,-3.243,45.362,63.719,18.791,34341.0,-27905.0,50878.0,24582.0,294819987.0,-1.253,50.93,49.776,50.662,3.86,-13.826,1.737,16.46,5358.0,1725.0,9743.0,7177413.0,33426705.0,-2.857,22.119,10770.0,21248.0,28999004.0,57.57,50.984,22.843,-5.421,19.201,0.055,0.009,0.313,-0.066,12698.0,31790.0,82784250.0,363621203.0,-0.189,71.632,51.128,6.645,0.88,86.779,62.017,2.185,1.0
2013/05/22,-0.031,4.2291,-1871033111026.0,156.382,5.608,33318013.0,7241771763299086.0,76.571,17.202,-56.155,63.051,0.568,-0.932,0.456,50.21,9.685,-0.982,0.503,-0.181,1.049,0.719,47.997,-13.593499999999999,-1.923,43503215.0,1125227812895488.0,91.18,66.352,3.449,11.839,332.878,-129.523,1122.0,-2.877,35.975,-57.837,25.681,35.012,30.234,61.379,21.032,1.308,1.333,0.092,0.599,-2.247,47.209,5.211,9.174,18429.0,-59094.0,11766.0,16608.0,84905144.0,-1.539,36.763,46.973,50.216,12.247,-27.118,1.473,11.678,4201.0,4170.0,4793.0,4411313.0,20584068.0,-1.741,10.189,6708.0,21098.0,11248327.0,48.642,49.396,19.155,-10.714,-7.939,0.036,0.023,0.428,0.027,-16915.0,24169.0,44848096.0,355578998.0,0.333,47.729,50.556,12.11,0.999,90.852,65.556,3.348,1.0
2013/05/23,-0.016,3.6044,11599922246533.0,201.811,23.231,18517349.0,7205901007303314.0,33.222,15.167,-59.308,63.21,11.276,4.821,0.817,50.874,9.343,-1.454,-0.505,-0.296,-0.195,0.288,40.195,-25.862,-3.448,62715713.0,865757725494272.0,94.688,70.936,4.958,11.192,234.802,270.462,664.677,-2.799,11.616,-55.749,27.999,14.262,22.723,18.82,50.134,1.302,1.326,0.054,0.189,-1.225,48.016,-10.822,3.563,12954.0,-38867.0,-12259.0,-4783.0,41954074.0,-1.479,42.153,47.682,50.315,-10.337,-19.331,-14.204,-2.865,6610.0,10923.0,-1885.0,10921421.0,17779378.0,0.777,-3.065,6348.0,21048.0,10074987.0,59.654,51.741,22.951,0.897,-9.502,0.027,0.02,-0.147,-0.122,-9911.0,28947.0,45706356.0,349664944.0,1.645,66.172,51.158,11.696,1.149,94.492,70.191,4.856,1.0
2013/05/24,0.016,2.9797000000000002,17048574294821.0,209.921,-0.758,17530822.0,7139410150702524.0,25.265,15.494,-64.06,52.829,9.393,3.909,1.523,52.861,9.115,-0.423,0.149,-0.368,-0.26,0.164,42.968,-10.651,-4.142,105727254.0,2022759133784320.0,98.056,80.115,8.205,13.045,268.031,219.982,1065.0,-2.68,5.344,-62.621,31.656,10.916,31.483,12.288,66.326,1.26,1.301,0.134,0.176,-2.006,41.856,-25.528,-2.602,3133.0,-15001.0,-50635.0,-4166.0,2453506.0,-1.468,37.511,47.027,50.217,-8.627,-8.625,-16.601,-2.554,6370.0,1441.0,-9629.0,10144562.0,13999400.0,1.082,-14.846,6399.0,20924.0,10235826.0,55.455,51.001,0.48,-1.927,-13.108,0.037,0.033,0.161,0.399,-17576.0,33587.0,46283864.0,342077868.0,2.439,69.415,51.278,14.113,1.725,98.0,79.601,8.089,1.0
2013/05/25,8501689613.0,2.355,6583907498662.0,218.164,7.612,4880903.0,7101041724934000.0,6.353,22.183,-62.655,71.633,5.188,24.614,2.043,53.921,8.953,-0.937,0.815,0.355,-0.503,0.034,45.458,-5.455,4.242,125028533.0,3598891254725632.0,98.709,83.374,9.583,13.491,351.132,768.187,964.627,-2.518,12.589,-50.383,28.354,-16.647,-4.627,-18.084,63.033,1.229,1.279,0.141,0.139,-2.396,41.988,-18.387,-0.672,11277.0,-18529.0,-26697.0,-10452.0,31795371.0,-2.044,24.923,44.992,49.919,-6.221,-11.065,-21.839,-6.558,6941.0,-719.0,-11279.0,12045598.0,14282176.0,-0.134,-18.077,12352.0,20844.0,38144496.0,39.09,47.423,-12.995,-19.949,-30.95,0.153,-0.113,-1.053,-0.635,-21146.0,17574.0,50300101.0,335133825.0,-0.036,30.172,50.15,14.909,2.161,98.671,82.923,9.46,1.0
2013/05/26,112411229323.0,8.636,9128382665378.0,200.755,-8.181,-28647747.0,7108678601915208.0,-38.58,4.814,-69.158,32.761,-10.97,3.323,2.105,54.285,8.851,-0.396,0.263,0.413,1.776,0.017,46.861,6.748,4.908,114095502.0,4328303584574464.0,98.897,84.386,8.594,14.315,525.427,257.399,416.243,-2.396,21.295,-57.972,26.293,-5.722,27.279,-6.355,59.376,1.115,1.211,0.344,0.349,-5.973,29.501,-18.313,-40.406,21079.0,-8176.0,-24278.0,-16410.0,111085764.0,-3.383,13.944,41.935,49.453,-17.805,-5.778,-26.789,-10.96,12359.0,-19056.0,-14534.0,38186195.0,30409076.0,-3.348,-26.381,12614.0,20849.0,39781207.0,36.184,46.633,-29.375,-12.521,-30.624,0.194,-0.188,-0.946,-0.507,-16548.0,13029.0,50244909.0,330603949.0,-1.637,30.299,50.153,15.845,2.173,98.859,83.926,8.47,0.0
