Date,bitcoin-marketcap_raw,bitcoin-median_transaction_fee_raw,difficulty-btc--sma7,difficulty-btc--sma14,difficulty-btc--sma30,difficulty-btc--ema3,difficulty-btc--ema14,difficulty-btc--ema30,difficulty-btc--ema90,difficulty-btc--wma3,difficulty-btc--wma14,difficulty-btc--wma90,difficulty-btc--std30,difficulty-btc--std90,difficulty-btc--var30,difficulty-btc--trx30,difficulty-btc--trx90,hashrate-btc--sma14,hashrate-btc--sma30,hashrate-btc--ema90,hashrate-btc--wma7,hashrate-btc--wma14,hashrate-btc--wma90,hashrate-btc--trx14,hashrate-btc--trx30,hashrate-btc--trx90,mining_profitability-btc--sma3,mining_profitability-btc--sma14,mining_profitability-btc--sma30,mining_profitability-btc--sma90,mining_profitability-btc--ema3,mining_profitability-btc--ema14,mining_profitability-btc--ema30,mining_profitability-btc--ema90,mining_profitability-btc--wma3,mining_profitability-btc--wma7,mining_profitability-btc--wma14,mining_profitability-btc--wma30,mining_profitability-btc--wma90,mining_profitability-btc--var90,mining_profitability-btc--trx14,mining_profitability-btc--trx30,mining_profitability-btc--trx90,mining_profitability-btc--roc90,sentinusd-btc--std90,transactionfees-btc--ema14,transactionfees-btc--std90,transactionfees-btc--mom90,transactionfees-btc--trx30,transactionfees-btc--trx90,transactionfees-btc--rsi90,transactionfees-btc--roc90,median_transaction_fee-btc--sma3,median_transaction_fee-btc--sma90,median_transaction_fee-btc--ema14,median_transaction_fee-btc--wma3,median_transaction_fee-btc--wma7,median_transaction_fee-btc--wma90,median_transaction_fee-btc--mom30,median_transaction_fee-btc--mom90,median_transaction_fee-btc--trx30,median_transaction_fee-btc--roc90,confirmationtime-btc--sma30,confirmationtime-btc--wma30,marketcap-btc--sma3,marketcap-btc--sma30,marketcap-btc--sma90,marketcap-btc--ema7,marketcap-btc--ema14,marketcap-btc--ema30,marketcap-btc--wma3,marketcap-btc--wma7,marketcap-btc--wma14,marketcap-btc--wma30,marketcap-btc--wma90,marketcap-btc--std90,marketcap-btc--mom30,marketcap-btc--mom90,marketcap-btc--var90,marketcap-btc--trx30,marketcap-btc--rsi30,marketcap-btc--roc90,transactionvalue-btc--std90,transactionvalue-btc--var30,transactionvalue-btc--var90,transactionvalue-btc--trx30,transactionvalue-btc--trx90,mediantransactionvalue-btc--sma90,mediantransactionvalue-btc--ema7,mediantransactionvalue-btc--ema14,mediantransactionvalue-btc--std90,mediantransactionvalue-btc--var30,mediantransactionvalue-btc--var90,mediantransactionvalue-btc--trx30,mediantransactionvalue-btc--trx90,fee_to_reward-btc--sma3,fee_to_reward-btc--sma14,fee_to_reward-btc--sma30,fee_to_reward-btc--sma90,fee_to_reward-btc--ema7,fee_to_reward-btc--ema30,fee_to_reward-btc--ema90,fee_to_reward-btc--wma7,fee_to_reward-btc--wma14,fee_to_reward-btc--wma90,fee_to_reward-btc--var30,fee_to_reward-btc--trx30,size-btc--sma90,size-btc--ema90,size-btc--wma30,size-btc--wma90,size-btc--std14,size-btc--std90,size-btc--trx30,size-btc--trx90,transactions-btc--wma90,transactions-btc--std30,transactions-btc--var30,transactions-btc--var90,transactions-btc--trx90,sentbyaddress-btc--std90,sentbyaddress-btc--trx30,sentbyaddress-btc--trx90,top100cap-btc--sma90,top100cap-btc--ema30,top100cap-btc--wma30,top100cap-btc--wma90,top100cap-btc--std30,top100cap-btc--var30,activeaddresses-btc--sma90,activeaddresses-btc--ema30,activeaddresses-btc--std30,activeaddresses-btc--trx90,price-btc--sma3,price-btc--sma14,price-btc--sma30,price-btc--sma90,price-btc--ema3,price-btc--ema7,price-btc--ema14,price-btc--ema90,price-btc--wma3,price-btc--wma14,price-btc--wma30,price-btc--wma90,price-btc--std30,price-btc--std90,price-btc--mom30,price-btc--mom90,price-btc--var30,price-btc--var90,price-btc--trx30,price-btc--trx90,price-btc--rsi90,price-btc--roc7,price-btc--roc90,30d_binary_price_change
2013/04/16,828357493.0,0.0375,7673000.0,7485694.0,6657636.0,7672598.0,7408981.0,6731462.0,5193984.0,7673000.0,7625997.0,5486319.0,2075018.0,3257267.0,1076424681331.0,1.418,0.419,62481173667108.0,57776120065725.0,43412729210981.0,64329594732747.0,63856043474291.0,46683745221387.0,1.376,1.511,0.554,5527.0,8452.0,7295.0,4949.0,5565.0,7379.0,7139.0,5508.0,5387.0,6093.0,7680.0,7734.0,5958.0,4652684.0,1.442,1.678,0.338,107.973,151606045.0,0.101,0.076,0.047,3.224,1.795,51.2,427.888,0.042,0.026,0.054,0.041,0.046,0.036,0.016,0.03,3.169,428.524,8.345,8.546,934228619.0,1073184749.0,554999586.0,1105642279.0,1190347818.0,1074228096.0,903430139.0,1018918618.0,1270081095.0,1213136003.0,767302309.0,884609359.0,349239956.0,676892339.0,1.956334294309842e+17,3.423,49.66,446.896,2877.0,2125679.0,2069327.0,3.306,0.415,43.324,86.982,97.085,89.588,3356.0,2007.0,3.894,0.801,1.443,1.357,1.243,1.258,1.342,1.297,1.212,1.355,1.326,1.278,0.089,0.089,161121.0,158058.0,174149.0,163459.0,42847.0,50783.0,0.221,0.314,56779.0,14477.0,52394940.0,57605566.0,0.373,22291.0,0.961,0.336,19.494,19.868,19.946,19.619,0.639,0.102,65219.0,88311.0,38960.0,0.378,84.666,124.697,97.689,50.814,84.359,100.3,108.101,62.899,81.865,115.281,110.28,70.021,73.028,80.054,31.112,60.844,1333.0,1602.0,3.377,1.627,55.706,-61.595,428.524,1.0
2013/04/17,858411619.0,0.0389,7725182.0,7581583.0,6763990.0,7855437.0,7492887.0,6815773.0,5256496.0,7855638.0,7699674.0,5561378.0,2019357.0,3321596.0,1019450344506.0,1.42,0.43,63008477266074.0,58438944183005.0,43945474018090.0,65014886817735.0,64545569376599.0,47324182328849.0,1.328,1.501,0.566,5269.0,8177.0,7308.0,4983.0,5285.0,7063.0,7001.0,5497.0,5126.0,5596.0,7220.0,7586.0,5959.0,4554470.0,1.053,1.612,0.351,151.197,151494365.0,0.102,0.077,0.1,3.124,1.818,54.531,855.643,0.04,0.026,0.052,0.039,0.043,0.036,0.016,0.031,3.051,423.267,8.374,8.551,882649701.0,1084973139.0,562776132.0,1043834614.0,1146089658.0,1060304452.0,865521639.0,942808534.0,1201494992.0,1199279672.0,773970705.0,882834594.0,353651692.0,699889144.0,1.9484922989955194e+17,3.293,50.292,441.508,2874.0,2113889.0,2064635.0,3.14,0.445,43.924,82.823,93.52,89.581,3334.0,2006.0,3.753,0.838,1.609,1.377,1.279,1.264,1.475,1.335,1.227,1.485,1.396,1.292,0.095,0.105,160719.0,158184.0,174121.0,163518.0,43808.0,50115.0,0.225,0.313,56805.0,13587.0,46149014.0,57010541.0,0.372,22559.0,0.969,0.342,19.507,19.901,19.985,19.639,0.653,0.106,65734.0,89404.0,38102.0,0.387,79.961,121.678,98.738,51.513,81.046,94.659,104.052,63.225,78.399,109.019,108.993,70.612,70.916,79.884,31.474,62.878,1257.0,1595.0,3.25,1.653,56.125,-56.451,423.267,1.0
2013/04/18,1045938834.0,0.0473,7911082.0,7744331.0,6901545.0,8414867.0,7690408.0,6955032.0,5338205.0,8445407.0,7885369.0,5655840.0,2040554.0,3427443.0,1040964977283.0,1.426,0.442,64214099833488.0,59328590569163.0,44565379448107.0,66916027401047.0,65764595218972.0,48052088718869.0,1.305,1.494,0.578,4940.0,7899.0,7308.0,5009.0,5082.0,6772.0,6864.0,5483.0,4930.0,5329.0,6780.0,7430.0,5957.0,4484198.0,0.677,1.536,0.363,96.818,180117427.0,0.1,0.077,0.075,3.014,1.839,52.825,637.999,0.041,0.027,0.051,0.043,0.043,0.037,0.022,0.04,2.93,518.736,8.418,8.643,910902649.0,1101141346.0,572582902.0,1044360669.0,1132736215.0,1059377638.0,947166206.0,953132362.0,1162291359.0,1196761330.0,784589665.0,884475080.0,485046210.0,882609311.0,1.9557404163789312e+17,3.16,54.02,540.386,3582.0,4569337.0,3207175.0,3.126,0.484,44.725,85.106,93.311,89.994,3315.0,2025.0,3.611,0.875,1.396,1.32,1.277,1.263,1.393,1.323,1.225,1.414,1.365,1.289,0.095,0.115,160266.0,157882.0,172722.0,163159.0,41036.0,49958.0,0.223,0.311,56608.0,13527.0,45748251.0,57442874.0,0.37,22638.0,0.969,0.348,19.52,19.935,20.024,19.659,0.662,0.109,66013.0,88934.0,37491.0,0.395,82.485,119.615,100.181,52.395,87.863,94.664,102.803,63.917,85.758,105.42,108.731,71.561,68.731,80.018,43.297,79.377,1181.0,1601.0,3.119,1.676,58.612,-17.67,518.736,1.0
2013/04/19,1179129473.0,0.0534,8096981.0,7884991.0,7039100.0,8694581.0,7861593.0,7085307.0,5418120.0,8818293.0,8049365.0,5748904.0,2024487.0,3525530.0,1024636874867.0,1.434,0.453,64792910018212.0,59835876327805.0,44902817203792.0,65535346243637.0,65191888218748.0,48498149670003.0,1.242,1.479,0.59,5361.0,7630.0,7286.0,5048.0,5640.0,6695.0,6821.0,5499.0,5559.0,5471.0,6553.0,7358.0,5983.0,4439211.0,0.369,1.459,0.375,129.374,180948734.0,0.1,0.077,0.082,2.905,1.857,53.565,472.97,0.047,0.027,0.052,0.049,0.045,0.037,0.024,0.046,2.813,597.454,8.541,8.778,1027826642.0,1119422996.0,583869469.0,1078052870.0,1138921982.0,1067103563.0,1081279618.0,1004651749.0,1143816821.0,1201792822.0,797920359.0,889209803.0,548449516.0,1015791030.0,1.9767351854253677e+17,3.033,56.421,621.893,3587.0,4532981.0,3216786.0,3.086,0.522,45.596,86.778,93.109,90.281,3288.0,2038.0,3.47,0.909,1.539,1.332,1.307,1.263,1.444,1.34,1.233,1.47,1.402,1.297,0.087,0.129,160843.0,159062.0,175630.0,164288.0,44648.0,51103.0,0.228,0.31,56696.0,12892.0,41551302.0,57613142.0,0.369,23036.0,0.969,0.354,19.534,19.967,20.06,19.679,0.669,0.112,66631.0,89971.0,36673.0,0.403,93.038,118.046,101.813,53.41,97.281,97.673,103.322,64.857,97.865,103.698,109.151,72.755,66.925,80.428,48.948,91.401,1120.0,1617.0,2.993,1.697,60.23,15.419,597.454,1.0
2013/04/20,1265497456.0,0.0572,8282881.0,7977940.0,7176655.0,8834439.0,8009954.0,7207178.0,5496277.0,8974296.0,8194605.0,5840570.0,1970245.0,3616489.0,970466037257.0,1.442,0.465,65002587737525.0,60239166812288.0,45339320184386.0,65500515829720.0,65187993925759.0,49041470972535.0,1.175,1.462,0.601,5988.0,7485.0,7293.0,5099.0,6263.0,6721.0,6825.0,5530.0,6323.0,5790.0,6454.0,7332.0,6024.0,4391660.0,0.141,1.387,0.386,196.525,180359331.0,0.101,0.078,0.098,2.802,1.873,54.16,795.961,0.053,0.028,0.052,0.054,0.049,0.038,0.025,0.05,2.704,646.552,8.632,8.83,1163521921.0,1138301959.0,596110754.0,1124914017.0,1155798712.0,1079903169.0,1200115025.0,1072042161.0,1139098610.0,1211216981.0,812901194.0,896047453.0,566368880.0,1101715612.0,2.0072525948141357e+17,2.914,57.896,672.673,3581.0,4516867.0,3205073.0,3.014,0.558,46.078,80.839,89.097,90.185,3259.0,2033.0,3.312,0.941,1.311,1.349,1.316,1.265,1.38,1.33,1.232,1.414,1.383,1.295,0.082,0.138,161030.0,159026.0,174812.0,164212.0,44784.0,50928.0,0.229,0.309,56535.0,13317.0,44338031.0,55956096.0,0.366,22905.0,0.96,0.359,19.549,20.004,20.102,19.701,0.681,0.116,66947.0,88973.0,36359.0,0.41,105.286,116.643,103.496,54.512,105.881,101.875,104.81,65.948,108.586,103.222,109.969,74.097,65.561,81.026,50.491,99.145,1075.0,1641.0,2.876,1.716,61.222,16.3,646.552,0.0
2013/04/21,1263886915.0,0.0571,8468780.0,8070890.0,7314210.0,8904367.0,8138533.0,7321185.0,5572717.0,8974296.0,8327453.0,5930837.0,1874516.0,3700845.0,878452464453.0,1.45,0.477,65993360293655.0,60968235219997.0,46025946783271.0,68353866194288.0,66731759618579.0,49833987092330.0,1.155,1.45,0.613,6567.0,7285.0,7281.0,5147.0,6440.0,6707.0,6812.0,5553.0,6637.0,6032.0,6338.0,7289.0,6057.0,4328140.0,-0.036,1.317,0.397,187.128,179737939.0,0.099,0.077,0.074,2.693,1.886,52.566,634.94,0.056,0.029,0.053,0.057,0.051,0.038,0.024,0.049,2.602,622.331,8.695,8.801,1236171281.0,1156477776.0,608275600.0,1159657241.0,1170210473.0,1091773088.0,1250297522.0,1132597346.0,1136159281.0,1219319236.0,827577593.0,902231791.0,545274512.0,1094836167.0,2.0350555102146336e+17,2.803,57.858,647.638,3573.0,4437163.0,3191180.0,2.918,0.591,46.657,79.034,87.034,90.216,3225.0,2035.0,3.152,0.97,1.176,1.309,1.301,1.263,1.221,1.293,1.221,1.238,1.302,1.284,0.092,0.132,160848.0,158235.0,171712.0,163377.0,49375.0,51352.0,0.22,0.307,56283.0,14104.0,49731354.0,54845113.0,0.364,22713.0,0.94,0.364,19.564,20.037,20.14,19.722,0.678,0.115,67213.0,87741.0,36688.0,0.417,111.825,114.659,105.114,55.606,110.088,104.98,106.075,67.01,113.091,102.909,110.665,75.411,64.134,81.564,48.555,98.471,1028.0,1663.0,2.766,1.733,61.185,24.437,622.331,1.0
2013/04/22,1255982265.0,0.0568,8654679.0,8163840.0,7451765.0,8939332.0,8249968.0,7427838.0,5647477.0,8974296.0,8447907.0,6019707.0,1730429.0,3779040.0,748596156457.0,1.457,0.488,66648016392660.0,61639328267843.0,46608086831014.0,69656618715389.0,67601087440168.0,50523989819842.0,1.146,1.439,0.624,6522.0,6995.0,7262.0,5183.0,6251.0,6621.0,6764.0,5565.0,6384.0,6105.0,6175.0,7210.0,6077.0,4274100.0,-0.188,1.246,0.407,117.683,180049290.0,0.101,0.078,0.099,2.592,1.898,54.059,785.696,0.057,0.029,0.054,0.057,0.053,0.039,0.025,0.048,2.506,582.217,8.788,8.847,1261788879.0,1175151713.0,620254784.0,1183738497.0,1181646712.0,1102367228.0,1260203013.0,1182221420.0,1135014819.0,1225738880.0,841812905.0,907667271.0,560218089.0,1078126516.0,2.0596496879759168e+17,2.698,57.667,606.18,3591.0,4340840.0,3224220.0,2.825,0.624,47.236,80.632,86.819,90.534,3150.0,2049.0,2.998,0.998,1.047,1.311,1.309,1.266,1.217,1.287,1.221,1.2,1.288,1.282,0.089,0.124,160873.0,157989.0,170176.0,163074.0,48724.0,51323.0,0.209,0.306,56095.0,14470.0,52343484.0,54062018.0,0.361,22695.0,0.916,0.369,19.578,20.068,20.175,19.743,0.664,0.11,67638.0,87998.0,35679.0,0.424,114.103,111.086,106.778,56.683,111.811,107.118,107.069,68.033,113.945,102.759,111.208,76.684,62.306,82.035,49.918,96.892,970.5,1682.0,2.661,1.749,61.033,30.338,582.217,1.0
2013/04/23,1336598030.0,0.0604,8840579.0,8256789.0,7564873.0,8956814.0,8346545.0,7527609.0,5720594.0,8974296.0,8555968.0,6107179.0,1669036.0,3850125.0,696420402236.0,1.462,0.5,67207534188856.0,62062037608891.0,47186917734126.0,70691588562166.0,68440670977491.0,51211072381129.0,1.143,1.428,0.635,6578.0,6545.0,7326.0,5234.0,6653.0,6679.0,6782.0,5597.0,6651.0,6419.0,6183.0,7197.0,6118.0,4231763.0,-0.286,1.181,0.416,179.853,180708997.0,0.103,0.079,0.104,2.503,1.909,54.498,640.622,0.058,0.03,0.054,0.059,0.056,0.04,0.028,0.052,2.417,609.532,8.819,8.833,1285489070.0,1196080603.0,633083834.0,1221953380.0,1202306887.0,1117478893.0,1297607589.0,1241470782.0,1149800146.0,1236154772.0,857556712.0,915134489.0,627866723.0,1154614534.0,2.093677834181678e+17,2.601,59.092,634.461,3596.0,4168354.0,3233163.0,2.724,0.655,47.712,78.524,84.87,90.604,3075.0,2052.0,2.842,1.024,1.13,1.334,1.329,1.267,1.273,1.297,1.226,1.241,1.305,1.286,0.082,0.121,160875.0,158351.0,170361.0,163373.0,48451.0,51325.0,0.2,0.304,56225.0,14417.0,51962594.0,53508784.0,0.359,22875.0,0.896,0.374,19.592,20.098,20.208,19.764,0.645,0.104,68147.0,88332.0,34752.0,0.43,116.203,105.756,108.645,57.836,116.296,110.534,108.897,69.192,117.284,104.052,112.112,78.093,60.489,82.687,56.01,103.757,914.725,1709.0,2.566,1.764,61.945,60.949,609.532,0.0
2013/04/24,1492314913.0,0.0674,8974296.0,8349739.0,7640822.0,8965555.0,8430245.0,7620944.0,5792104.0,8974296.0,8651635.0,6193238.0,1710781.0,3910624.0,731693143115.0,1.465,0.512,67494166971824.0,62799196553838.0,47781037405966.0,71870524567073.0,69375581459360.0,51913618993269.0,1.144,1.418,0.647,6862.0,6200.0,7414.0,5282.0,7061.0,6784.0,6827.0,5638.0,7097.0,6762.0,6307.0,7206.0,6167.0,4236623.0,-0.329,1.122,0.426,137.31,182773398.0,0.107,0.08,0.114,2.427,1.92,55.014,702.359,0.062,0.03,0.056,0.063,0.06,0.041,0.033,0.059,2.341,695.867,8.782,8.838,1361631736.0,1220593223.0,647652576.0,1289543764.0,1240974624.0,1141661862.0,1401020511.0,1321497918.0,1193104913.0,1255266663.0,876440912.0,927553826.0,735378592.0,1311186780.0,2.150890250869248e+17,2.518,61.671,723.9,3630.0,4127242.0,3294200.0,2.637,0.686,48.291,78.34,83.926,90.699,3018.0,2057.0,2.692,1.047,1.389,1.347,1.339,1.271,1.336,1.312,1.232,1.293,1.331,1.292,0.083,0.122,161527.0,159477.0,172715.0,164443.0,53262.0,52282.0,0.198,0.302,56424.0,14349.0,51472378.0,53335048.0,0.356,23096.0,0.877,0.378,19.605,20.111,20.225,19.78,0.611,0.093,68612.0,89248.0,33632.0,0.436,123.038,102.634,110.834,59.145,125.548,116.6,112.351,70.634,126.582,107.924,113.799,79.784,59.354,83.781,65.655,117.862,880.729,1755.0,2.483,1.778,63.61,73.412,695.867,0.0
2013/04/25,1547569552.0,0.0699,8974296.0,8442689.0,7716771.0,8969925.0,8502785.0,7708257.0,5862042.0,8974296.0,8734910.0,6277830.0,1738309.0,3965714.0,755429385504.0,1.465,0.524,67885327715151.0,63503455441715.0,48299322935829.0,72100850522496.0,69891429731746.0,52540447554874.0,1.135,1.406,0.658,7688.0,6303.0,7517.0,5347.0,7800.0,7018.0,6937.0,5702.0,7935.0,7283.0,6618.0,7278.0,6239.0,4276867.0,-0.299,1.075,0.435,214.949,183960089.0,0.111,0.081,0.121,2.364,1.93,55.321,841.751,0.066,0.031,0.058,0.067,0.063,0.041,0.034,0.061,2.276,730.599,8.744,8.811,1458827498.0,1246005456.0,662848016.0,1354050211.0,1281853948.0,1167849455.0,1493989419.0,1392699310.0,1248287020.0,1276361910.0,896219307.0,941119051.0,762366976.0,1367589564.0,2.2142626719208192e+17,2.447,62.537,759.856,3637.0,4094710.0,3306727.0,2.549,0.716,49.059,81.567,84.902,90.97,2999.0,2069.0,2.553,1.07,1.452,1.335,1.346,1.273,1.35,1.317,1.236,1.326,1.337,1.294,0.082,0.124,161655.0,159832.0,172793.0,164753.0,46753.0,52363.0,0.197,0.301,56565.0,14076.0,49536226.0,53124045.0,0.354,23265.0,0.86,0.383,19.618,20.129,20.244,19.797,0.592,0.088,69070.0,89347.0,32830.0,0.443,131.773,104.402,113.102,60.511,132.644,122.385,116.003,72.153,134.933,112.872,115.664,81.556,58.392,84.975,68.036,122.916,852.399,1805.0,2.413,1.791,64.169,47.593,730.599,0.0
2013/04/26,1472883529.0,0.0665,8974296.0,8535639.0,7792720.0,8972111.0,8565653.0,7789937.0,5930443.0,8974296.0,8805791.0,6360955.0,1752289.0,4015615.0,767629129401.0,1.463,0.536,68990539268645.0,64618876885426.0,48977606859779.0,74308877524174.0,71394884899802.0,53326491500604.0,1.146,1.398,0.669,7752.0,6367.0,7566.0,5391.0,7524.0,7049.0,6957.0,5736.0,7715.0,7351.0,6744.0,7261.0,6281.0,4266292.0,-0.263,1.03,0.444,122.895,183543928.0,0.109,0.081,0.082,2.293,1.937,52.934,521.93,0.068,0.032,0.059,0.068,0.064,0.042,0.027,0.058,2.218,674.464,8.658,8.79,1504255998.0,1266168283.0,677172306.0,1383758540.0,1307324559.0,1187529073.0,1501017434.0,1427313814.0,1290839661.0,1290999205.0,914022285.0,950706629.0,604884834.0,1289186095.0,2.2596077359187853e+17,2.383,60.621,701.799,3628.0,4110287.0,3290835.0,2.451,0.743,49.865,83.997,85.753,91.167,2967.0,2078.0,2.426,1.091,1.287,1.31,1.317,1.27,1.248,1.293,1.229,1.237,1.285,1.287,0.079,0.117,161716.0,159783.0,171676.0,164663.0,46973.0,52331.0,0.193,0.299,56542.0,14000.0,49001091.0,52963644.0,0.352,23339.0,0.841,0.388,19.63,20.148,20.264,19.814,0.58,0.084,69420.0,89144.0,32045.0,0.448,135.828,107.294,114.892,61.797,132.794,125.025,118.262,73.489,135.519,116.677,116.944,83.147,57.414,85.813,53.707,115.778,824.092,1841.0,2.349,1.804,62.827,24.597,674.464,0.0
2013/04/27,1399986806.0,0.0632,8974296.0,8628588.0,7868669.0,8973203.0,8620139.0,7866347.0,5997341.0,8974296.0,8864278.0,6442615.0,1753046.0,4060520.0,768292374807.0,1.459,0.548,69707207298615.0,65267722170458.0,49504389648526.0,74275919945907.0,71922309497017.0,53961700056407.0,1.142,1.388,0.68,7406.0,6355.0,7532.0,5430.0,6978.0,6966.0,6923.0,5751.0,7055.0,7178.0,6753.0,7188.0,6304.0,4208232.0,-0.252,0.984,0.453,121.234,182859825.0,0.109,0.081,0.097,2.224,1.944,53.658,646.712,0.067,0.032,0.06,0.065,0.065,0.043,0.02,0.055,2.162,630.826,8.722,8.864,1473479962.0,1281513098.0,690671853.0,1387815607.0,1319679525.0,1201236023.0,1448882838.0,1433212920.0,1319349489.0,1299632658.0,929908318.0,956854165.0,460344433.0,1214959219.0,2.2889247335629446e+17,2.32,58.801,656.637,3614.0,4132550.0,3266100.0,2.337,0.769,50.627,84.456,85.764,91.211,2930.0,2080.0,2.304,1.111,1.13,1.317,1.308,1.268,1.2,1.277,1.226,1.199,1.25,1.282,0.082,0.106,161550.0,159505.0,169955.0,164343.0,46733.0,52420.0,0.185,0.297,56280.0,14815.0,54868952.0,54525889.0,0.349,23280.0,0.814,0.391,19.639,20.149,20.267,19.826,0.558,0.078,69739.0,88442.0,32531.0,0.453,133.0,109.286,116.244,63.009,129.555,125.348,119.336,74.65,130.763,119.214,117.681,84.565,56.509,86.342,40.564,109.032,798.309,1864.0,2.287,1.815,61.557,10.339,630.826,1.0
2013/04/28,1375272701.0,0.062,8974296.0,8721538.0,7944618.0,8973750.0,8667360.0,7937828.0,6062769.0,8974296.0,8910373.0,6522807.0,1740597.0,4100593.0,757419121722.0,1.452,0.559,70386210842675.0,65670122249032.0,49979957365706.0,73499853735508.0,72113711294565.0,54545007987173.0,1.118,1.374,0.69,7151.0,6497.0,7576.0,5484.0,7375.0,7074.0,6978.0,5796.0,7238.0,7356.0,6942.0,7203.0,6355.0,4196867.0,-0.212,0.944,0.461,165.267,182389055.0,0.108,0.081,0.083,2.15,1.947,52.81,564.094,0.064,0.033,0.06,0.063,0.064,0.044,0.019,0.053,2.106,600.305,8.717,8.826,1416047678.0,1295714452.0,703845028.0,1384679880.0,1327091948.0,1212464196.0,1399779207.0,1428130309.0,1341567894.0,1305681665.0,944954491.0,961535742.0,426040635.0,1185585743.0,2.3113774588238022e+17,2.259,58.188,625.022,3602.0,4170812.0,3244487.0,2.207,0.791,51.17,81.487,84.006,91.145,2917.0,2077.0,2.183,1.128,0.912,1.271,1.287,1.263,1.085,1.243,1.215,1.087,1.173,1.271,0.092,0.084,161034.0,158679.0,166670.0,163472.0,51669.0,53051.0,0.17,0.295,55964.0,15759.0,62086958.0,56620468.0,0.346,23199.0,0.781,0.395,19.648,20.151,20.269,19.838,0.548,0.075,70448.0,90352.0,33477.0,0.459,127.768,111.586,117.492,64.19,126.8,125.022,119.964,75.736,126.285,121.182,118.185,85.907,55.479,86.74,37.454,106.332,769.468,1881.0,2.226,1.825,61.129,8.531,600.305,1.0
2013/04/29,1448081487.0,0.0653,8974296.0,8814488.0,8020567.0,8974023.0,8708285.0,8004697.0,6126759.0,8974296.0,8944074.0,6601533.0,1714654.0,4135974.0,735009370146.0,1.442,0.571,71602098450136.0,66367077934285.0,50618130012830.0,74886528734418.0,73264458223519.0,55289488630454.0,1.11,1.363,0.701,7156.0,6597.0,7598.0,5528.0,7319.0,7099.0,6996.0,5828.0,7294.0,7366.0,7044.0,7183.0,6394.0,4177618.0,-0.173,0.906,0.469,119.406,181986009.0,0.109,0.081,0.098,2.079,1.95,53.773,548.274,0.063,0.033,0.061,0.064,0.065,0.044,0.022,0.056,2.053,604.245,8.716,8.798,1407780331.0,1312014554.0,717728148.0,1400530282.0,1343223887.0,1227665312.0,1415796111.0,1437271831.0,1370045335.0,1315511796.0,961311336.0,968014381.0,489003040.0,1249480838.0,2.34262960693904e+17,2.201,59.475,629.142,3640.0,4177589.0,3312878.0,2.103,0.814,51.905,83.931,84.974,91.359,2836.0,2087.0,2.072,1.144,0.945,1.219,1.273,1.261,1.074,1.23,1.211,1.052,1.143,1.266,0.093,0.06,160925.0,158433.0,165152.0,163174.0,52257.0,53122.0,0.153,0.293,55869.0,15849.0,62794121.0,56614945.0,0.343,23180.0,0.747,0.398,19.655,20.145,20.263,19.847,0.545,0.074,70796.0,90134.0,33042.0,0.464,126.974,114.689,118.929,65.435,128.68,126.407,121.376,76.94,127.681,123.711,119.028,87.366,54.517,87.297,43.106,112.021,743.019,1905.0,2.168,1.834,61.898,14.996,604.245,0.0
2013/04/30,1491972429.0,0.0672,9100027.0,8970303.0,8125854.0,9414219.0,8861102.0,8124033.0,6208685.0,9414355.0,9082731.0,6698136.0,1763549.0,4203084.0,777526055636.0,1.434,0.582,72405789042717.0,67192172899045.0,51248639781434.0,76113314014304.0,74291688361412.0,56026506125953.0,1.111,1.353,0.711,7143.0,6701.0,7578.0,5563.0,6856.0,7005.0,6958.0,5841.0,6913.0,7115.0,7017.0,7105.0,6413.0,4125867.0,-0.163,0.865,0.476,98.141,181466469.0,0.112,0.082,0.114,2.018,1.952,54.495,704.117,0.065,0.034,0.062,0.066,0.065,0.045,0.023,0.058,2.004,608.659,8.754,8.859,1438442206.0,1329181605.0,732046276.0,1423390819.0,1363057026.0,1244717384.0,1457892160.0,1450525402.0,1399737744.0,1327121981.0,978327694.0,975250980.0,515011534.0,1288631499.0,2.3777861853913043e+17,2.147,60.238,633.73,3640.0,4191734.0,3311970.0,1.997,0.834,52.366,81.866,83.733,91.415,2781.0,2089.0,1.962,1.159,1.0,1.222,1.277,1.265,1.11,1.229,1.211,1.065,1.143,1.265,0.091,0.039,161526.0,158938.0,165910.0,163625.0,52281.0,52812.0,0.14,0.291,55683.0,15507.0,60118962.0,54953428.0,0.339,22969.0,0.708,0.4,19.662,20.141,20.258,19.857,0.533,0.071,71156.0,89281.0,31770.0,0.469,129.69,118.934,120.443,66.718,131.572,128.421,123.122,78.205,131.426,126.348,120.03,88.883,53.629,87.92,45.415,115.49,719.012,1932.0,2.114,1.841,62.349,11.33,608.659,0.0
