Date,bitcoin-median_transaction_fee_raw,difficulty-btc--wma30,difficulty-btc--trx14,difficulty-btc--trx90,hashrate-btc--var14,hashrate-btc--trx14,mining_profitability-btc--sma7,mining_profitability-btc--sma14,mining_profitability-btc--sma90,mining_profitability-btc--ema3,mining_profitability-btc--ema7,mining_profitability-btc--wma3,mining_profitability-btc--wma7,mining_profitability-btc--wma14,mining_profitability-btc--wma90,mining_profitability-btc--std90,mining_profitability-btc--trx30,mining_profitability-btc--trx90,sentinusd-btc--sma14,sentinusd-btc--sma30,sentinusd-btc--ema90,sentinusd-btc--wma30,sentinusd-btc--std30,sentinusd-btc--std90,sentinusd-btc--var90,sentinusd-btc--trx14,sentinusd-btc--trx90,transactionfees-btc--trx14,median_transaction_fee-btc--sma7,median_transaction_fee-btc--ema3,median_transaction_fee-btc--trx3,median_transaction_fee-btc--trx7,median_transaction_fee-btc--trx14,median_transaction_fee-btc--trx30,median_transaction_fee-btc--rsi7,median_transaction_fee-btc--rsi90,median_transaction_fee-btc--roc30,median_transaction_fee-btc--roc90,confirmationtime-btc--sma30,confirmationtime-btc--sma90,confirmationtime-btc--wma14,confirmationtime-btc--wma30,confirmationtime-btc--std14,confirmationtime-btc--std30,confirmationtime-btc--trx14,marketcap-btc--sma3,marketcap-btc--sma30,marketcap-btc--sma90,marketcap-btc--ema3,marketcap-btc--ema90,marketcap-btc--std30,marketcap-btc--mom30,marketcap-btc--mom90,marketcap-btc--var30,marketcap-btc--var90,marketcap-btc--trx7,marketcap-btc--rsi7,marketcap-btc--rsi90,marketcap-btc--roc30,marketcap-btc--roc90,transactionvalue-btc--std14,transactionvalue-btc--trx14,mediantransactionvalue-btc--sma14,mediantransactionvalue-btc--sma30,mediantransactionvalue-btc--wma14,mediantransactionvalue-btc--wma30,mediantransactionvalue-btc--trx30,fee_to_reward-btc--sma7,fee_to_reward-btc--sma14,fee_to_reward-btc--ema7,fee_to_reward-btc--ema14,fee_to_reward-btc--ema30,fee_to_reward-btc--ema90,fee_to_reward-btc--wma7,fee_to_reward-btc--wma14,fee_to_reward-btc--wma30,fee_to_reward-btc--wma90,fee_to_reward-btc--std90,size-btc--std14,size-btc--var14,size-btc--var30,size-btc--var90,size-btc--trx7,size-btc--trx14,size-btc--trx30,size-btc--trx90,transactions-btc--std30,transactions-btc--var30,transactions-btc--trx14,sentbyaddress-btc--sma14,sentbyaddress-btc--sma30,sentbyaddress-btc--std30,sentbyaddress-btc--var30,sentbyaddress-btc--var90,sentbyaddress-btc--trx30,sentbyaddress-btc--trx90,top100cap-btc--sma30,top100cap-btc--wma7,top100cap-btc--wma90,top100cap-btc--std30,top100cap-btc--std90,top100cap-btc--mom7,top100cap-btc--mom30,top100cap-btc--var90,top100cap-btc--trx3,top100cap-btc--trx14,top100cap-btc--trx30,top100cap-btc--rsi3,top100cap-btc--roc7,top100cap-btc--roc30,activeaddresses-btc--wma30,activeaddresses-btc--std30,activeaddresses-btc--var30,activeaddresses-btc--trx14,activeaddresses-btc--trx30,price-btc--sma90,price-btc--ema3,price-btc--wma3,price-btc--wma30,price-btc--std30,price-btc--mom30,price-btc--mom90,price-btc--var30,price-btc--trx3,price-btc--trx14,price-btc--rsi14,price-btc--rsi90,price-btc--roc30,price-btc--roc90,7d_binary_price_change
2015/09/07,0.0241,54553355273.0,0.204,0.107,2.7555313600347e+32,0.348,2.122,2.103,2.53,2.174,2.13,2.163,2.119,2.117,2.458,0.623,-0.348,-0.284,260696308.0,289796094.0,272160888.0,272621883.0,131171654.0,130158081.0,4235281536132368.0,-0.708,0.156,-0.479,0.026,0.024,-2.241,0.348,-0.392,-0.258,48.102,49.008,-11.746,4.818,9.686,9.816,9.526,9.607,1.05,1.345,-0.146,3398949828.0,3433153722.0,3670092891.0,3406739585.0,3578091635.0,465992545.0,-398326741.0,175628945.0,5.428726293600461e+16,9.622371225629696e+16,0.054,74.057,47.786,-10.337,5.355,1047.0,-0.856,82.531,84.796,79.64,82.744,-0.008,0.788,0.711,0.732,0.718,0.709,0.682,0.75,0.732,0.693,0.727,0.427,192411.0,9255503351.0,5346547099.0,18440197406.0,0.527,-0.314,-0.358,0.204,25952.0,168370807.0,0.151,190917.0,188133.0,26724.0,178543748.0,400449315.0,-0.013,0.112,20.883,20.739,20.184,0.309,7.485,-0.087,0.123,14.006,-0.055,0.085,0.11,9.374,-0.419,0.598,248035.0,52925.0,700269758.0,0.268,0.204,257.77,237.748,238.827,233.382,33.139,-32.012,11.056,274.547,0.978,-0.556,51.543,46.976,-11.746,4.818,0.0
2015/09/08,0.0243,54750205850.0,0.222,0.108,2.6755644655744e+32,0.333,2.094,2.12,2.524,2.106,2.106,2.128,2.098,2.108,2.448,0.631,-0.36,-0.282,253389136.0,289848848.0,272902904.0,273662305.0,131196279.0,129875176.0,4216890303500528.0,-0.757,0.155,-0.415,0.027,0.024,-1.471,0.143,-0.364,-0.264,48.781,49.099,-7.569,6.168,9.701,9.839,9.662,9.665,1.027,1.375,-0.11,3470002740.0,3425841092.0,3672928012.0,3471207582.0,3577159414.0,452239508.0,-219378882.0,255160867.0,5.113014322442035e+16,9.473008386281882e+16,0.217,80.536,48.644,-5.842,7.778,829.611,-0.913,82.783,85.732,81.81,83.648,-0.016,0.802,0.711,0.736,0.722,0.712,0.683,0.74,0.737,0.698,0.728,0.425,229342.0,13149435433.0,7311584435.0,18776256196.0,1.218,-0.141,-0.346,0.2,24530.0,150425989.0,0.166,191519.0,189833.0,23929.0,143150555.0,396307285.0,-0.01,0.111,20.875,20.724,20.196,0.316,7.485,-0.079,-0.239,14.007,-0.067,0.073,0.11,8.852,-0.38,-1.142,250949.0,55255.0,763277663.0,0.221,0.205,257.927,240.571,241.826,233.583,32.045,-19.932,14.14,256.715,1.09,-0.499,54.824,47.42,-7.569,6.168,0.0
2015/09/09,0.024,54937899856.0,0.237,0.108,2.5404170543257e+32,0.307,2.11,2.116,2.526,2.188,2.148,2.201,2.142,2.128,2.442,0.625,-0.368,-0.28,250722497.0,289448921.0,273048678.0,272996935.0,131246437.0,129460398.0,4189998693026960.0,-0.763,0.154,-0.363,0.024,0.024,-1.007,-0.018,-0.343,-0.27,48.03,49.009,-9.093,4.64,9.736,9.828,9.676,9.663,0.97,1.315,-0.082,3484852577.0,3415914205.0,3674881894.0,3467438205.0,3574665116.0,435082909.0,-297806605.0,175849351.0,4.732428438834586e+16,9.356494200467456e+16,0.326,63.879,47.931,-7.917,5.349,772.156,-0.935,84.278,86.041,85.025,85.013,-0.017,0.716,0.719,0.733,0.723,0.712,0.684,0.72,0.739,0.701,0.728,0.422,261322.0,17072305534.0,9905485571.0,19223142184.0,2.247,0.118,-0.321,0.198,24801.0,153771277.0,0.187,191685.0,190054.0,23965.0,143575671.0,396101442.0,-0.006,0.11,20.858,20.708,20.208,0.304,7.485,-0.094,-0.501,14.007,-0.071,0.063,0.109,6.156,-0.454,-2.366,234810.0,105395.0,2777027684.0,-0.057,0.176,258.045,240.517,241.451,233.638,30.687,-24.054,10.662,235.416,0.833,-0.442,51.016,47.012,-9.093,4.64,0.0
2015/09/10,0.0239,55116437289.0,0.251,0.108,4.3250560684921e+32,0.316,2.13,2.136,2.522,2.189,2.158,2.192,2.162,2.138,2.435,0.629,-0.375,-0.278,249466753.0,289907951.0,273500464.0,273265064.0,131205035.0,129293528.0,4179204072549104.0,-0.729,0.153,-0.313,0.024,0.024,-0.786,-0.149,-0.329,-0.275,47.471,48.95,-10.141,3.457,9.72,9.809,9.518,9.578,1.011,1.365,-0.091,3478396314.0,3404632499.0,3676324789.0,3451641370.0,3571614114.0,414386313.0,-338451199.0,129860604.0,4.292900406544179e+16,9.26856728617554e+16,0.375,58.431,47.658,-8.967,3.928,740.341,-0.919,84.177,85.415,85.181,84.975,-0.017,0.699,0.715,0.712,0.712,0.708,0.683,0.703,0.729,0.699,0.727,0.421,280631.0,19688373248.0,11744223727.0,19550566139.0,3.073,0.403,-0.287,0.196,24969.0,155856690.0,0.207,191216.0,190055.0,23963.0,143559878.0,396826845.0,-0.004,0.109,20.84,20.68,20.218,0.292,7.485,-0.166,-0.559,14.007,-0.099,0.052,0.108,2.191,-0.799,-2.64,233212.0,105756.0,2796072796.0,-0.263,0.148,258.134,239.528,239.989,233.621,29.047,-26.92,7.97,210.935,0.455,-0.388,48.63,46.745,-10.141,3.457,0.0
2015/09/11,0.024,55285818150.0,0.261,0.109,5.8172321213403e+32,0.352,2.117,2.117,2.516,2.095,2.119,2.109,2.129,2.12,2.423,0.638,-0.382,-0.276,243469398.0,287591959.0,273100719.0,271033072.0,131113074.0,127744778.0,4079682064857888.0,-0.698,0.152,-0.278,0.024,0.024,-0.539,-0.235,-0.319,-0.281,47.977,48.994,-10.368,3.935,9.643,9.81,9.472,9.539,1.024,1.225,-0.106,3454800732.0,3393298407.0,3678104210.0,3458265102.0,3569268504.0,387715318.0,-340022741.0,160147905.0,3.758079202122547e+16,9.164506872251187e+16,0.4,62.342,47.971,-8.936,4.846,650.329,-0.963,79.477,83.062,77.593,81.224,-0.035,0.744,0.739,0.773,0.745,0.724,0.689,0.767,0.761,0.716,0.732,0.419,291418.0,21231085636.0,13482002978.0,19635435758.0,3.589,0.688,-0.246,0.194,33710.0,284099236.0,0.336,191446.0,190261.0,24181.0,146181848.0,394275550.0,-0.001,0.108,20.822,20.66,20.229,0.276,7.485,-0.136,-0.54,14.007,-0.099,0.042,0.107,12.357,-0.655,-2.551,234861.0,106141.0,2816499407.0,-0.366,0.128,258.235,239.722,239.548,233.75,26.884,-27.752,9.084,180.693,0.267,-0.336,50.418,46.963,-10.368,3.935,0.0
2015/09/12,0.0238,55446042439.0,0.268,0.109,5.6985514489729e+32,0.364,2.114,2.107,2.512,2.027,2.079,2.012,2.09,2.099,2.411,0.646,-0.39,-0.275,241048284.0,282080801.0,270706969.0,263071340.0,137351083.0,129885405.0,4217554631343392.0,-0.745,0.151,-0.254,0.024,0.024,-0.437,-0.297,-0.312,-0.285,47.282,48.938,-9.823,1.951,9.672,9.82,9.634,9.605,1.166,1.278,-0.087,3446541487.0,3382373288.0,3679156585.0,3448578097.0,3566403066.0,362681544.0,-327753589.0,94713710.0,3.2884475516944384e+16,9.10408033318359e+16,0.392,56.764,47.713,-8.701,2.832,776.376,-1.065,77.675,81.604,71.566,78.076,-0.065,0.759,0.762,0.793,0.76,0.733,0.693,0.795,0.777,0.727,0.735,0.415,281374.0,19792775521.0,14635266465.0,19672677267.0,3.695,0.935,-0.201,0.193,34368.0,295291999.0,0.443,191159.0,189805.0,24915.0,155185798.0,397189146.0,-0.001,0.107,20.804,20.645,20.24,0.257,7.485,-0.134,-0.525,14.006,-0.084,0.033,0.105,12.866,-0.647,-2.482,235585.0,106207.0,2819971186.0,-0.408,0.112,258.285,238.918,238.785,233.823,24.945,-25.939,4.557,155.564,0.07,-0.29,48.06,46.71,-9.823,1.951,0.0
2015/09/13,0.0233,55597110156.0,0.272,0.11,6.3014764331819e+32,0.348,2.146,2.119,2.511,2.139,2.122,2.112,2.124,2.118,2.405,0.648,-0.394,-0.273,242139966.0,277018750.0,268591947.0,256128930.0,141582523.0,131894502.0,4349039916957920.0,-0.833,0.149,-0.283,0.024,0.024,-0.636,-0.37,-0.312,-0.29,44.963,48.763,-12.166,-1.277,9.652,9.815,9.63,9.596,1.166,1.267,-0.073,3418516527.0,3367487747.0,3678857993.0,3400173875.0,3561685848.0,328186653.0,-446566220.0,-26873302.0,2.692661986743091e+16,9.122820041393152e+16,0.325,42.054,46.858,-11.757,-0.795,867.476,-1.203,73.929,79.534,63.656,73.995,-0.111,0.768,0.773,0.762,0.747,0.728,0.692,0.772,0.764,0.726,0.734,0.414,265275.0,17592646423.0,15240972307.0,19766279550.0,3.431,1.122,-0.156,0.192,35483.0,314767174.0,0.545,192176.0,189835.0,24894.0,154922336.0,389924693.0,-0.002,0.106,20.788,20.635,20.25,0.24,7.485,-0.107,-0.48,14.006,-0.064,0.024,0.103,12.532,-0.515,-2.273,238537.0,107436.0,2885618353.0,-0.374,0.104,258.252,235.767,235.666,233.597,22.568,-32.22,-3.009,127.329,-0.326,-0.254,41.661,45.948,-12.166,-1.277,0.0
2015/09/14,0.023,55739021301.0,0.274,0.11,7.2279159174963e+32,0.352,2.089,2.106,2.508,2.028,2.071,2.035,2.067,2.091,2.392,0.657,-0.4,-0.272,242501772.0,277248406.0,268449647.0,255167546.0,141462692.0,130503248.0,4257774464083696.0,-0.869,0.147,-0.333,0.024,0.023,-0.822,-0.445,-0.319,-0.296,43.867,48.687,-13.034,-4.796,9.617,9.785,9.618,9.585,1.147,1.227,-0.066,3375212922.0,3352622385.0,3677433950.0,3367575947.0,3556703258.0,290122796.0,-445960853.0,-128163801.0,2.104280921849037e+16,9.202306106630554e+16,0.231,39.738,46.695,-11.795,-3.701,877.277,-1.323,70.588,78.458,57.809,70.804,-0.164,0.774,0.781,0.775,0.757,0.734,0.695,0.784,0.77,0.734,0.736,0.414,271453.0,18421736130.0,17053856691.0,20241226693.0,3.364,1.315,-0.105,0.191,37782.0,356876784.0,0.679,193146.0,191127.0,24309.0,147728172.0,392243589.0,0.002,0.105,20.773,20.624,20.26,0.226,7.485,-0.088,-0.463,14.006,-0.056,0.017,0.101,6.853,-0.425,-2.199,240085.0,107741.0,2902035593.0,-0.309,0.101,258.123,232.993,232.334,233.286,19.741,-34.504,-11.598,97.425,-0.636,-0.228,39.207,45.619,-13.034,-4.796,0.0
2015/09/15,0.023,55871775874.0,0.273,0.111,6.6372468607211e+32,0.353,2.105,2.099,2.498,2.086,2.089,2.086,2.081,2.096,2.384,0.651,-0.404,-0.271,240870188.0,277412008.0,268361717.0,254341766.0,141391732.0,127772462.0,4081450503220736.0,-0.864,0.145,-0.404,0.024,0.023,-0.819,-0.505,-0.329,-0.301,43.833,48.685,-11.128,-8.257,9.569,9.783,9.54,9.545,1.181,1.207,-0.073,3337998335.0,3340035867.0,3674686780.0,3347411640.0,3551660271.0,259002262.0,-377595535.0,-247245350.0,1.6770542962014208e+16,9.326033370508493e+16,0.133,38.597,46.619,-10.192,-6.917,849.449,-1.414,67.653,77.121,53.715,68.315,-0.22,0.769,0.786,0.761,0.751,0.733,0.695,0.77,0.762,0.735,0.736,0.413,265545.0,17628496011.0,17850202413.0,20535353357.0,3.186,1.473,-0.052,0.191,38245.0,365677527.0,0.815,194140.0,192956.0,23477.0,137792648.0,386480741.0,0.006,0.105,20.756,20.599,20.269,0.219,7.484,-0.155,-0.503,14.004,-0.089,0.009,0.099,1.844,-0.748,-2.393,242392.0,108504.0,2943278140.0,-0.214,0.102,257.893,231.572,230.585,233.044,17.437,-28.817,-20.715,76.012,-0.708,-0.21,39.138,45.61,-11.128,-8.257,0.0
2015/09/16,0.0229,55995373874.0,0.269,0.111,6.8775655105263e+32,0.358,2.042,2.076,2.491,1.96,2.025,1.951,2.013,2.061,2.37,0.666,-0.41,-0.269,240000218.0,274657878.0,268437123.0,253979231.0,138473332.0,127559898.0,4067881883288368.0,-0.824,0.143,-0.507,0.023,0.023,-0.77,-0.55,-0.341,-0.306,42.974,48.637,-11.304,-7.893,9.581,9.793,9.618,9.582,1.173,1.222,-0.063,3325289366.0,3326946210.0,3672143725.0,3330527193.0,3546429117.0,220453926.0,-392689737.0,-228874946.0,1.2149983343945728e+16,9.45081346468393e+16,0.041,36.447,46.485,-10.595,-6.461,847.311,-1.469,58.572,74.522,48.76,65.307,-0.281,0.77,0.743,0.753,0.749,0.733,0.696,0.761,0.754,0.736,0.736,0.413,255702.0,16345846707.0,18524067268.0,20724558154.0,2.876,1.585,0.002,0.191,40820.0,416567366.0,0.951,193800.0,193404.0,23807.0,141696772.0,387725826.0,0.012,0.104,20.739,20.577,20.277,0.209,7.484,-0.148,-0.505,14.003,-0.104,0.002,0.096,1.624,-0.717,-2.403,242742.0,108521.0,2944225427.0,-0.132,0.103,257.675,230.139,229.439,232.771,14.828,-29.149,-19.599,54.966,-0.704,-0.198,37.592,45.409,-11.304,-7.893,1.0
2015/09/17,0.00997,56133251441.0,0.265,0.112,7.5408071836068e+32,0.333,2.034,2.082,2.488,2.047,2.053,2.036,2.036,2.069,2.362,0.67,-0.415,-0.268,240175535.0,268624182.0,268012645.0,252331845.0,126067924.0,126337747.0,3990306610492080.0,-0.781,0.141,-0.68,0.021,0.016,-7.549,-1.406,-0.476,-0.324,14.142,44.736,-60.733,-59.727,9.574,9.796,9.666,9.609,1.182,1.21,-0.044,3331908941.0,3318608458.0,3670385240.0,3342681969.0,3542218295.0,195241731.0,-250132553.0,-158263623.0,9529833378420736.0,9.534269715910042e+16,-0.017,46.895,46.952,-6.939,-4.505,945.703,-1.57,52.306,70.816,40.963,60.505,-0.355,0.784,0.742,0.752,0.748,0.734,0.697,0.755,0.755,0.739,0.736,0.413,253811.0,16104966500.0,19640375325.0,21030967119.0,2.597,1.67,0.056,0.192,62375.0,972647245.0,1.256,194522.0,193751.0,24582.0,151063156.0,391897554.0,0.02,0.103,20.724,20.554,20.285,0.21,7.483,-0.113,-0.451,14.0,-0.111,-0.006,0.093,1.082,-0.548,-2.152,244009.0,108486.0,2942303374.0,-0.048,0.107,257.489,230.412,229.937,232.689,12.417,-23.104,-16.766,38.547,-0.5,-0.189,41.027,45.739,-9.103,-6.775,1.0
2015/09/18,0.0233,56391155272.0,0.269,0.112,7.5462147175572e+32,0.313,2.034,2.076,2.484,2.024,2.039,2.017,2.027,2.058,2.351,0.677,-0.419,-0.267,241770390.0,265136647.0,267641937.0,251204181.0,121953206.0,125972018.0,3967237318435408.0,-0.733,0.139,-0.832,0.021,0.02,-4.012,-1.608,-0.557,-0.34,52.54,49.011,0.559,-4.098,9.593,9.785,9.685,9.623,1.161,1.206,-0.026,3347489631.0,3321917150.0,3669274114.0,3358335686.0,3538520957.0,195519202.0,99260761.0,-100001346.0,9556939626967040.0,9.58890147374121e+16,-0.041,51.243,47.168,3.031,-2.879,904.766,-1.631,48.832,68.576,38.703,58.218,-0.428,0.746,0.745,0.736,0.74,0.731,0.697,0.731,0.748,0.737,0.735,0.409,212741.0,11314723894.0,19272844685.0,20924765163.0,1.945,1.657,0.102,0.192,63084.0,994897151.0,1.455,197089.0,194111.0,25108.0,157599445.0,390334749.0,0.029,0.103,20.71,20.536,20.293,0.209,7.482,-0.119,-0.429,13.995,-0.099,-0.012,0.09,4.087,-0.575,-2.051,246689.0,109416.0,2992984426.0,0.055,0.115,257.378,231.728,231.534,232.808,12.434,1.295,-9.958,38.649,-0.183,-0.179,44.912,46.131,0.559,-4.098,1.0
2015/09/19,0.0232,56634789191.0,0.278,0.113,7.8844504901834e+32,0.279,2.013,2.064,2.478,1.916,1.982,1.927,1.971,2.022,2.336,0.692,-0.424,-0.266,244198614.0,261754812.0,266611587.0,248341236.0,121057794.0,125068004.0,3910501426583808.0,-0.71,0.137,-0.931,0.021,0.022,-0.087,-1.482,-0.601,-0.352,52.242,48.969,-0.558,-4.849,9.657,9.784,9.929,9.747,1.496,1.39,0.034,3359062424.0,3322600519.0,3667684636.0,3353348405.0,3534341620.0,195740694.0,20501074.0,-143052993.0,9578604823646208.0,9.66792768392663e+16,-0.059,45.436,46.909,0.616,-4.097,910.119,-1.626,50.202,67.195,40.128,57.633,-0.492,0.723,0.741,0.725,0.734,0.728,0.697,0.717,0.74,0.736,0.734,0.405,207876.0,10803133946.0,18904452713.0,20908952253.0,1.005,1.541,0.136,0.192,63203.0,998662016.0,1.483,195858.0,193867.0,25473.0,162213216.0,382876533.0,0.035,0.102,20.695,20.514,20.301,0.212,7.481,-0.153,-0.445,13.991,-0.099,-0.019,0.087,2.015,-0.741,-2.126,246479.0,109387.0,2991376037.0,0.122,0.121,257.247,231.658,231.923,232.831,12.419,-1.299,-11.801,38.56,-0.065,-0.171,43.028,45.924,-0.558,-4.849,1.0
2015/09/20,0.0231,56864153199.0,0.288,0.113,1.0346645630481e+33,0.215,1.983,2.065,2.47,1.981,1.998,1.959,1.979,2.02,2.327,0.695,-0.429,-0.265,242220226.0,257571322.0,264706055.0,243060921.0,123385456.0,126705671.0,4013581771204896.0,-0.739,0.134,-0.982,0.021,0.022,1.904,-1.211,-0.616,-0.362,52.089,48.951,-1.076,-5.981,9.741,9.805,10.121,9.85,1.669,1.459,0.111,3361407999.0,3323616757.0,3666013901.0,3357610938.0,3530551111.0,196228553.0,30487136.0,-150366178.0,9626411225608192.0,9.744712242347418e+16,-0.064,48.992,47.064,0.915,-4.281,901.417,-1.598,50.358,66.525,41.701,57.298,-0.546,0.722,0.745,0.709,0.724,0.724,0.696,0.702,0.73,0.733,0.732,0.405,189462.0,8973916121.0,18089401076.0,20922089144.0,0.115,1.367,0.161,0.192,63414.0,1005336702.0,1.388,196693.0,193440.0,25593.0,163746944.0,380694719.0,0.038,0.102,20.683,20.499,20.309,0.217,7.48,-0.143,-0.375,13.987,-0.083,-0.024,0.083,17.704,-0.696,-1.797,249329.0,110515.0,3053376844.0,0.208,0.131,257.084,231.299,231.507,232.815,12.391,-2.512,-14.691,38.385,-0.058,-0.163,42.18,45.832,-1.076,-5.981,1.0
2015/09/21,0.0228,57079247296.0,0.298,0.114,1.0504322835273e+33,0.151,1.985,2.037,2.464,1.955,1.981,1.948,1.966,2.002,2.315,0.704,-0.433,-0.264,248644281.0,258829295.0,265672683.0,246358745.0,124668218.0,126784066.0,4018549869556768.0,-0.685,0.132,-0.975,0.021,0.023,2.18,-0.916,-0.614,-0.371,51.297,48.865,-0.797,-6.937,9.8,9.811,10.255,9.926,1.727,1.498,0.186,3342251676.0,3325074556.0,3663944340.0,3337065685.0,3525847140.0,195344215.0,43733987.0,-186260461.0,9539840617529344.0,9.85039579001856e+16,-0.083,39.031,46.602,1.336,-5.318,1012.0,-1.466,50.748,67.305,45.922,58.297,-0.585,0.729,0.751,0.748,0.743,0.733,0.7,0.738,0.746,0.743,0.735,0.404,169451.0,7178417247.0,17402638243.0,20962562302.0,-0.312,1.221,0.184,0.192,62591.0,979403698.0,1.26,197495.0,193751.0,26078.0,170019329.0,379827612.0,0.043,0.101,20.673,20.496,20.317,0.221,7.479,-0.098,-0.302,13.983,-0.045,-0.029,0.08,53.917,-0.477,-1.45,251780.0,111153.0,3088772263.0,0.297,0.143,256.895,229.657,229.586,232.615,12.433,-1.833,-16.997,38.647,-0.219,-0.16,38.488,45.413,-0.797,-6.937,1.0
2015/09/22,0.0229,57283313465.0,0.306,0.115,1.0646650083412e+33,0.117,1.973,2.039,2.459,2.006,1.999,2.012,1.983,2.004,2.306,0.709,-0.436,-0.264,248883538.0,261808669.0,266630915.0,249613128.0,125075035.0,126830035.0,4021464458395248.0,-0.576,0.13,-0.943,0.021,0.023,1.858,-0.636,-0.598,-0.378,51.496,48.886,-0.26,-5.972,9.748,9.811,10.144,9.885,1.744,1.471,0.214,3337544654.0,3327936602.0,3662334316.0,3335652871.0,3521635996.0,193270528.0,85861383.0,-144902160.0,9338374252756992.0,9.932973338336256e+16,-0.096,44.202,46.808,2.643,-4.165,984.533,-1.288,50.904,68.648,52.62,60.47,-0.606,0.727,0.748,0.737,0.738,0.731,0.7,0.732,0.74,0.741,0.735,0.398,185529.0,8605286514.0,16918036440.0,20728565757.0,-0.772,1.043,0.199,0.192,60849.0,925650151.0,1.126,198768.0,195397.0,26734.0,178673133.0,388328535.0,0.051,0.101,20.663,20.495,20.325,0.225,7.478,-0.037,-0.289,13.979,-0.024,-0.033,0.077,44.886,-0.181,-1.392,256344.0,113994.0,3248656731.0,0.416,0.161,256.734,229.173,228.84,232.463,12.447,-0.597,-14.524,38.729,-0.257,-0.158,39.796,45.529,-0.26,-5.972,1.0
2015/09/23,0.023,57476457653.0,0.313,0.116,1.07322607223e+33,0.111,1.999,2.021,2.454,2.013,2.005,2.017,1.995,2.002,2.296,0.715,-0.438,-0.263,247136093.0,256503729.0,266376859.0,249178465.0,111534904.0,125975243.0,3967440477935952.0,-0.484,0.128,-0.901,0.021,0.023,1.487,-0.384,-0.571,-0.383,52.075,48.939,4.781,-4.992,9.742,9.807,10.038,9.844,1.788,1.48,0.207,3329072080.0,3335264526.0,3660699605.0,3336054311.0,3517566100.0,176619105.0,219837716.0,-147124077.0,7798577061615616.0,1.0015199079704371e+17,-0.101,44.884,46.834,7.054,-4.223,953.359,-1.12,50.377,68.88,59.102,62.462,-0.611,0.714,0.742,0.714,0.725,0.726,0.699,0.711,0.726,0.736,0.732,0.393,196290.0,9632407714.0,16943821199.0,20431826302.0,-1.238,0.843,0.206,0.191,60754.0,922764236.0,0.982,199381.0,195415.0,26753.0,178930997.0,372088680.0,0.059,0.1,20.652,20.48,20.332,0.234,7.477,-0.085,-0.336,13.975,-0.046,-0.036,0.073,16.737,-0.416,-1.615,256497.0,113690.0,3231346774.0,0.481,0.176,256.599,229.789,229.434,232.423,11.745,10.512,-12.107,34.485,-0.136,-0.155,43.109,45.825,4.781,-4.992,1.0
2015/09/24,0.0232,57658679861.0,0.317,0.116,9.4379560329944e+32,0.112,1.963,1.999,2.448,1.949,1.975,1.958,1.967,1.984,2.284,0.725,-0.441,-0.262,243786598.0,251120027.0,265944664.0,248546739.0,96268973.0,125583058.0,3942776107783120.0,-0.412,0.125,-0.851,0.023,0.023,1.21,-0.164,-0.534,-0.386,52.778,48.997,8.689,-4.323,9.729,9.817,10.094,9.879,1.607,1.454,0.206,3353684794.0,3345762058.0,3659813074.0,3363206442.0,3514770330.0,148850754.0,314925951.0,-79787732.0,5539136755142656.0,1.0055980167498547e+17,-0.076,59.078,47.465,10.24,-2.299,897.218,-0.96,52.142,69.376,67.073,65.125,-0.6,0.706,0.745,0.708,0.72,0.723,0.699,0.704,0.719,0.733,0.731,0.389,199499.0,9950011218.0,16937668052.0,20289785645.0,-1.553,0.648,0.208,0.191,60665.0,920045795.0,0.826,200594.0,195603.0,26836.0,180039721.0,370920922.0,0.066,0.1,20.637,20.456,20.339,0.244,7.475,-0.115,-0.428,13.97,-0.09,-0.04,0.07,8.881,-0.56,-2.056,256582.0,113685.0,3231080273.0,0.506,0.187,256.482,231.014,231.036,232.478,9.732,18.566,-10.492,23.678,0.061,-0.149,46.5,46.141,8.689,-4.323,1.0
2015/09/25,0.0235,57829980089.0,0.318,0.117,8.1891457936712e+32,0.132,1.98,2.007,2.445,2.032,2.01,2.022,2.004,1.999,2.276,0.728,-0.441,-0.262,246031606.0,250115814.0,266401752.0,250844942.0,94108927.0,125575289.0,3942288297359840.0,-0.32,0.123,-0.774,0.023,0.023,1.099,0.032,-0.489,-0.388,54.088,49.094,4.46,-4.503,9.724,9.791,9.932,9.818,1.667,1.467,0.173,3379389469.0,3351338690.0,3658647472.0,3387280263.0,3512497446.0,145693355.0,167298956.0,-104904235.0,5306638398085120.0,1.0101537529247744e+17,-0.031,63.366,47.709,5.157,-2.983,926.94,-0.784,57.813,70.067,74.343,67.531,-0.575,0.702,0.724,0.695,0.712,0.719,0.698,0.692,0.707,0.729,0.729,0.387,208218.0,10838654449.0,16536666915.0,20397251501.0,-1.893,0.44,0.202,0.19,60543.0,916376584.0,0.674,200947.0,196025.0,26987.0,182069140.0,372052820.0,0.072,0.1,20.623,20.432,20.344,0.255,7.474,-0.131,-0.418,13.964,-0.112,-0.044,0.066,7.419,-0.64,-2.011,257239.0,113732.0,3233764693.0,0.51,0.197,256.359,233.154,233.461,232.691,9.468,10.046,-11.095,22.41,0.328,-0.139,51.669,46.666,4.46,-4.503,1.0
