Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,bitcoin-mining_profitability_raw,difficulty-btc--sma30,difficulty-btc--ema3,difficulty-btc--std90,difficulty-btc--mom30,difficulty-btc--mom90,difficulty-btc--var90,difficulty-btc--trx7,difficulty-btc--trx30,difficulty-btc--rsi30,difficulty-btc--roc30,difficulty-btc--roc90,hashrate-btc--sma3,hashrate-btc--sma90,hashrate-btc--ema3,hashrate-btc--ema14,hashrate-btc--ema90,hashrate-btc--wma3,hashrate-btc--wma7,hashrate-btc--wma14,hashrate-btc--std7,hashrate-btc--std14,hashrate-btc--std90,hashrate-btc--var7,hashrate-btc--var90,hashrate-btc--trx14,mining_profitability-btc--sma14,mining_profitability-btc--sma30,mining_profitability-btc--sma90,mining_profitability-btc--ema7,mining_profitability-btc--ema14,mining_profitability-btc--ema30,mining_profitability-btc--ema90,mining_profitability-btc--wma7,mining_profitability-btc--wma14,mining_profitability-btc--wma90,mining_profitability-btc--std30,mining_profitability-btc--std90,mining_profitability-btc--var14,mining_profitability-btc--var30,mining_profitability-btc--var90,mining_profitability-btc--trx14,mining_profitability-btc--trx30,mining_profitability-btc--trx90,sentinusd-btc--sma7,sentinusd-btc--sma30,sentinusd-btc--ema30,sentinusd-btc--wma7,sentinusd-btc--wma30,sentinusd-btc--std30,sentinusd-btc--std90,sentinusd-btc--var7,sentinusd-btc--var30,sentinusd-btc--var90,sentinusd-btc--trx30,sentinusd-btc--trx90,sentinusd-btc--rsi14,transactionfees-btc--sma3,transactionfees-btc--sma7,transactionfees-btc--sma30,transactionfees-btc--ema7,transactionfees-btc--ema30,transactionfees-btc--ema90,transactionfees-btc--wma3,transactionfees-btc--wma30,transactionfees-btc--wma90,transactionfees-btc--std90,transactionfees-btc--var3,transactionfees-btc--var30,transactionfees-btc--trx3,transactionfees-btc--trx7,transactionfees-btc--trx14,median_transaction_fee-btc--sma3,median_transaction_fee-btc--sma14,median_transaction_fee-btc--wma3,median_transaction_fee-btc--std90,median_transaction_fee-btc--trx7,median_transaction_fee-btc--trx30,median_transaction_fee-btc--rsi90,confirmationtime-btc--ema90,confirmationtime-btc--wma14,confirmationtime-btc--std90,confirmationtime-btc--var30,confirmationtime-btc--var90,confirmationtime-btc--trx14,confirmationtime-btc--trx30,confirmationtime-btc--trx90,marketcap-btc--sma3,marketcap-btc--sma7,marketcap-btc--sma14,marketcap-btc--sma90,marketcap-btc--ema3,marketcap-btc--ema7,marketcap-btc--ema14,marketcap-btc--ema30,marketcap-btc--ema90,marketcap-btc--wma3,marketcap-btc--wma7,marketcap-btc--wma30,marketcap-btc--trx14,marketcap-btc--trx90,marketcap-btc--rsi14,marketcap-btc--rsi90,transactionvalue-btc--sma30,transactionvalue-btc--ema30,transactionvalue-btc--wma30,transactionvalue-btc--wma90,transactionvalue-btc--std90,transactionvalue-btc--var90,transactionvalue-btc--trx3,mediantransactionvalue-btc--sma7,mediantransactionvalue-btc--sma14,mediantransactionvalue-btc--sma30,mediantransactionvalue-btc--sma90,mediantransactionvalue-btc--ema30,mediantransactionvalue-btc--ema90,mediantransactionvalue-btc--wma30,mediantransactionvalue-btc--std30,mediantransactionvalue-btc--std90,mediantransactionvalue-btc--var30,mediantransactionvalue-btc--var90,mediantransactionvalue-btc--trx14,mediantransactionvalue-btc--trx30,mediantransactionvalue-btc--trx90,size-btc--std14,size-btc--std30,size-btc--trx14,size-btc--trx30,size-btc--trx90,transactions-btc--trx14,sentbyaddress-btc--ema30,sentbyaddress-btc--wma90,sentbyaddress-btc--trx30,sentbyaddress-btc--trx90,top100cap-btc--ema90,top100cap-btc--wma7,top100cap-btc--wma90,top100cap-btc--std14,top100cap-btc--std90,top100cap-btc--mom7,top100cap-btc--mom90,top100cap-btc--var90,top100cap-btc--trx7,top100cap-btc--trx14,top100cap-btc--trx30,top100cap-btc--rsi3,top100cap-btc--rsi30,top100cap-btc--roc14,activeaddresses-btc--sma30,activeaddresses-btc--ema30,activeaddresses-btc--trx14,activeaddresses-btc--trx30,price-btc--sma3,price-btc--sma14,price-btc--ema3,price-btc--ema7,price-btc--ema90,price-btc--wma3,price-btc--wma30,price-btc--std90,price-btc--trx14,price-btc--trx90,price-btc--rsi14,price-btc--rsi30,price-btc--rsi90,bitcoin-price_raw_7d
2013/08/31,1419442685.0,122.066,0.061,679415763186400.0,1007.0,48873973.0,65654025.0,29909013.0,34493099.0,53596648.0,223637260245250.0,2.616,1.979,99.999,110.353,441.001,649849623239780.0,277482120269510.0,647643739504390.0,551395079158430.0,318239726500300.0,659186508084360.0,614228354997470.0,573731541341890.0,117533734275780.0,126127511965230.0,286535135524370.0,3.4535446732021e+27,2.0525595972493e+28,2.416,954.212,1099.0,1934.0,945.364,973.263,1118.0,2053.0,934.594,938.591,1434.0,392.725,1944.0,7100.0,38558.0,944957.0,-1.574,-1.627,-0.444,77953554.0,78081731.0,78842604.0,81262258.0,81492688.0,43560283.0,38856465.0,154052614307229.0,474374555745384.0,377456221863816.0,0.436,-0.033,49.542,0.072,0.13,0.08,0.114,0.09,0.081,0.077,0.092,0.077,0.091,0.028200000000000003,0.005,-7.128,6.516,2.716,0.059,0.054,0.06,0.012,1.335,0.153,55.572,8.139,7.715,1.75,0.504,0.766,-0.017,-0.163,-0.074,1380098731.0,1326944636.0,1259443847.0,1100931103.0,1385080570.0,1336290783.0,1277171538.0,1199768924.0,1119124997.0,1392461897.0,1355005158.0,1223664401.0,0.811,0.319,89.057,58.886,1638.0,1791.0,1782.0,1675.0,1048.0,274810.0,4.986,55.986,47.746,49.682,71.949,54.341,64.756,49.085,30.136,46.16,227.049,532.683,-1.002,-0.91,0.242,39200.0,43877.0,0.722,0.308,-0.113,0.808,53391.0,49695.0,0.339,0.083,20.338,20.08,20.431,0.355,0.576,-0.233,0.118,0.083,-0.188,-0.077,0.017,7.249,38.259,-2.731,74911.0,76260.0,0.61,0.289,118.733,108.575,119.159,115.045,97.803,119.779,105.612,24.121,0.768,0.293,88.299,71.623,58.083,115.023
2013/09/01,1450197249.0,124.651,0.0623,752769578896250.0,919.016,50023743.0,65702043.0,30512150.0,34493099.0,53596648.0,232747831357000.0,2.373,1.999,99.999,110.353,441.001,692974664832210.0,284464247815760.0,700206659200320.0,578245012456810.0,327789833146370.0,710646485912600.0,655996874662950.0,601733161773200.0,150295606479210.0,161000782630210.0,301505367948640.0,5.6471923317382e+27,2.2726371725461e+28,2.511,949.415,1076.0,1886.0,938.777,966.03,1105.0,2028.0,938.061,933.899,1412.0,348.416,1828.0,7093.0,30348.0,834955.0,-1.524,-1.622,-0.452,79806793.0,77637572.0,78133901.0,78738296.0,80833074.0,43696277.0,38707030.0,89156567826497.0,477341146231342.0,374558545412612.0,0.432,-0.032,47.6,0.077,0.129,0.081,0.103,0.088,0.081,0.074,0.091,0.077,0.091,0.021400000000000002,0.005,-11.063,4.046,2.622,0.061,0.055,0.061,0.012,1.442,0.183,55.952,8.103,7.552,1.76,0.548,0.774,-0.087,-0.167,-0.075,1415076585.0,1355676368.0,1282940406.0,1102024026.0,1417638910.0,1364767400.0,1300241633.0,1215925590.0,1126401310.0,1427511156.0,1385818311.0,1241444663.0,0.874,0.316,90.185,59.414,1655.0,1817.0,1817.0,1688.0,1056.0,278599.0,1.172,55.819,48.934,48.647,71.447,53.559,64.26,48.603,28.935,46.459,209.313,539.614,-0.83,-0.907,0.232,45966.0,45896.0,0.531,0.305,-0.113,0.678,52209.0,49421.0,0.334,0.084,20.329,20.033,20.423,0.352,0.571,-0.313,0.142,0.082,-0.192,-0.087,0.013,4.208,36.853,-3.013,74319.0,75018.0,0.557,0.296,121.688,110.555,121.905,117.446,98.393,122.739,107.101,24.328,0.831,0.29,89.49,72.974,58.593,116.613
2013/09/02,1461792237.0,125.588,0.0628,725686898574637.0,938.406,51077265.0,65726051.0,31057953.0,31605662.0,53596648.0,241149118339390.0,2.115,2.015,99.999,92.565,441.001,719290746885760.0,291135390479410.0,712946778887480.0,597903930605850.0,336534823595340.0,727002602783810.0,682592205696700.0,623537259554380.0,145173330541930.0,171372806664680.0,313454386351980.0,5.2688239751594e+27,2.4563413080825e+28,2.6,948.863,1065.0,1839.0,938.684,962.346,1094.0,2004.0,941.826,932.431,1391.0,343.933,1703.0,7100.0,29573.0,725202.0,-1.468,-1.616,-0.46,80833644.0,78247993.0,78111582.0,78233585.0,80842776.0,43172848.0,38762501.0,76575083927448.0,465973705756658.0,375632868324254.0,0.426,-0.032,49.838,0.088,0.134,0.083,0.106,0.09,0.082,0.094,0.093,0.078,0.091,0.014600000000000002,0.005,-6.856,2.753,2.547,0.062,0.056,0.062,0.012,1.521,0.214,56.09,8.072,7.422,1.762,0.554,0.776,-0.162,-0.173,-0.076,1443810724.0,1384290467.0,1306346260.0,1103319586.0,1439715573.0,1389023609.0,1321781713.0,1231787954.0,1133772540.0,1450868983.0,1412347278.0,1259214461.0,0.936,0.313,90.579,59.611,1675.0,1828.0,1839.0,1696.0,1057.0,279503.0,-1.55,55.484,50.705,48.753,70.943,53.453,63.989,48.814,28.959,46.31,209.658,536.161,-0.681,-0.902,0.222,43850.0,46920.0,0.334,0.294,-0.112,0.55,51389.0,49248.0,0.322,0.084,20.32,19.989,20.413,0.329,0.567,-0.313,0.119,0.08,-0.196,-0.096,0.009,3.095,36.068,-3.247,74396.0,74229.0,0.46,0.296,124.102,112.526,123.746,119.482,98.991,124.689,108.588,24.609,0.893,0.287,89.891,73.447,58.777,117.844
2013/09/03,1454018854.0,124.863,0.0624,633947461899970.0,961.409,52022508.0,65738056.0,31586330.0,28357294.0,52283304.0,249424067509810.0,1.858,2.024,99.999,75.836,388.24,704134646456950.0,296634440030850.0,673447120393720.0,602709734778400.0,343071365096540.0,684330960290920.0,679185568696100.0,630611065689380.0,122162582998860.0,160521808759390.0,319886827067170.0,3.7309241712382e+27,2.5581895532776e+28,2.62,943.268,1052.0,1805.0,944.365,962.221,1086.0,1982.0,948.651,934.104,1372.0,328.835,1649.0,6490.0,27033.0,679518.0,-1.403,-1.609,-0.467,81841253.0,80107227.0,79583904.0,83258317.0,82306297.0,42103032.0,39363057.0,108956596365832.0,443166324430419.0,387362554873744.0,0.428,-0.031,54.696,0.086,0.135,0.083,0.098,0.089,0.081,0.088,0.092,0.078,0.09,0.007800000000000001,0.005,-6.906,1.405,2.352,0.063,0.057,0.063,0.012,1.537,0.246,55.953,8.058,7.403,1.768,0.548,0.781,-0.216,-0.179,-0.077,1455336114.0,1406455402.0,1326598173.0,1104470405.0,1446867214.0,1405272420.0,1339413332.0,1246125432.0,1140810920.0,1455973048.0,1429779375.0,1275697221.0,0.99,0.311,88.027,59.415,1713.0,1856.0,1877.0,1710.0,1065.0,283774.0,-1.115,54.23,52.564,49.438,70.749,54.174,64.003,49.839,29.453,46.269,216.869,535.194,-0.496,-0.89,0.212,42894.0,46313.0,0.184,0.284,-0.112,0.432,50955.0,49191.0,0.306,0.084,20.31,19.954,20.404,0.322,0.566,-0.269,0.024,0.08,-0.197,-0.104,0.005,2.814,35.87,-2.662,74791.0,74091.0,0.37,0.293,125.034,114.223,124.304,120.827,99.56,125.069,109.962,24.832,0.947,0.284,87.117,72.43,58.573,119.961
2013/09/04,1406673818.0,120.747,0.0604,752185450936260.0,658.494,53500574.0,73736401.0,32999412.0,44341980.0,66129113.0,272240294265220.0,2.033,2.042,99.999,118.584,423.752,703939937136960.0,303409946429470.0,712816285664990.0,622639830266120.0,352062883466640.0,708356362530570.0,702271956604210.0,651842800646070.0,103112751027260.0,172007083965440.0,332129443429490.0,2.6580598561023e+27,2.7577491798196e+28,2.65,917.052,1031.0,1770.0,872.898,921.724,1058.0,1952.0,876.501,896.134,1346.0,346.27,1609.0,11112.0,29976.0,647412.0,-1.395,-1.604,-0.474,83917296.0,80781081.0,80626010.0,86732141.0,83314640.0,42433648.0,39667012.0,132171415738907.0,450153626193739.0,393367957113849.0,0.433,-0.03,53.445,0.085,0.077,0.083,0.089,0.087,0.081,0.075,0.091,0.077,0.09,0.001,0.005,-8.598,0.031,2.052,0.062,0.058,0.061,0.012,1.439,0.276,55.18,8.075,7.573,1.772,0.599,0.785,-0.209,-0.18,-0.077,1440828303.0,1416139764.0,1340116918.0,1105177463.0,1426770516.0,1405622770.0,1348381397.0,1256483392.0,1146654061.0,1431641900.0,1429833979.0,1288337224.0,1.024,0.309,74.293,58.234,1730.0,1871.0,1902.0,1721.0,1070.0,286286.0,-1.254,57.307,53.635,49.226,70.651,55.193,64.134,51.162,28.759,46.237,206.77,534.476,-0.269,-0.871,0.203,43416.0,46271.0,0.101,0.278,-0.111,0.33,50830.0,49231.0,0.289,0.084,20.303,19.943,20.395,0.302,0.561,-0.233,0.138,0.079,-0.188,-0.11,0.001,49.472,38.255,-2.105,74914.0,74271.0,0.303,0.291,123.732,115.34,122.525,120.807,100.025,122.925,111.006,24.889,0.981,0.282,73.294,66.985,57.432,121.733
2013/09/05,1367519342.0,117.345,0.0587,731153396698280.0,723.439,55151916.0,80334709.0,34627123.0,49540252.0,71327385.0,299759403926640.0,2.441,2.067,99.999,132.486,457.062,705762103178170.0,310142750456880.0,721984841181640.0,637108305790400.0,360394543098110.0,721963092311232.0,713126796492120.0,667921064752980.0,91630382235708.0,173188103266470.0,341831702982780.0,2.0990317371655e+27,2.9212228291028e+28,2.664,887.34,1009.0,1737.0,835.533,895.286,1036.0,1925.0,831.896,870.319,1323.0,340.298,1569.0,9376.0,28951.0,615640.0,-1.411,-1.601,-0.482,85161080.0,81277930.0,80830558.0,86701945.0,83509184.0,42213620.0,39799807.0,119494972801509.0,445497436849264.0,396006161702500.0,0.437,-0.029,50.581,0.067,0.078,0.083,0.083,0.086,0.081,0.065,0.09,0.077,0.09,0.0047692307692307695,0.005,-8.924,-1.133,1.704,0.06,0.058,0.06,0.012,1.24,0.303,54.55,8.074,7.624,1.765,0.604,0.779,-0.187,-0.178,-0.078,1409404005.0,1419319144.0,1348996599.0,1105990407.0,1397144929.0,1396096913.0,1350933123.0,1263647002.0,1151508243.0,1394987420.0,1417678874.0,1297788116.0,1.031,0.307,65.229,57.282,1742.0,1861.0,1900.0,1723.0,1070.0,286130.0,-3.485,55.991,52.648,48.515,69.894,53.601,63.395,49.956,29.509,46.606,217.698,543.033,-0.206,-0.86,0.193,43630.0,46203.0,0.056,0.273,-0.11,0.275,50620.0,49240.0,0.272,0.084,20.292,19.911,20.384,0.286,0.56,-0.195,0.018,0.078,-0.183,-0.116,-0.003,20.46,35.561,-2.723,74877.0,74023.0,0.232,0.286,120.984,116.058,119.935,119.941,100.406,119.731,111.777,24.971,0.988,0.28,64.224,62.94,56.512,123.67
2013/09/06,1341294351.0,115.05,0.0575,791193164896430.0,677.406,56803258.0,83633864.0,36112176.0,49540252.0,71327385.0,326022317078490.0,2.814,2.098,99.999,132.486,457.062,758177337510320.0,317468978008660.0,756589003039030.0,657652953671210.0,369862644676090.0,764678623170365.0,735143044766020.0,689918774046010.0,96474636501973.0,185565924521200.0,354268256372870.0,2.326838872047e+27,3.1376499368368e+28,2.688,866.635,988.771,1702.0,796.001,866.236,1013.0,1898.0,781.467,842.327,1300.0,342.954,1521.0,11639.0,29404.0,577990.0,-1.45,-1.6,-0.489,82581750.0,81339726.0,80435388.0,84088031.0,83085152.0,42169503.0,39343806.0,120208595956225.0,444566735642943.0,386983775512715.0,0.436,-0.028,48.452,0.063,0.075,0.083,0.078,0.084,0.08,0.063,0.089,0.077,0.09,0.00853846153846154,0.005,-8.022,-2.036,1.345,0.059,0.058,0.058,0.013,0.982,0.327,54.129,8.068,7.627,1.767,0.604,0.78,-0.164,-0.176,-0.079,1371829171.0,1414419791.0,1356936286.0,1107060833.0,1369219640.0,1382396272.0,1349647953.0,1268656508.0,1155679366.0,1360932593.0,1398172676.0,1305004677.0,1.014,0.305,59.953,56.655,1740.0,1826.0,1873.0,1716.0,1061.0,281440.0,-6.855,52.831,51.861,48.198,69.464,52.682,62.867,49.365,29.691,47.01,220.388,552.481,-0.212,-0.853,0.184,44069.0,46372.0,0.046,0.271,-0.11,0.253,50351.0,49225.0,0.253,0.084,20.282,19.884,20.373,0.291,0.561,-0.195,-0.021,0.079,-0.178,-0.121,-0.008,19.918,35.481,-2.042,74797.0,73974.0,0.171,0.28,117.714,116.696,117.492,118.718,100.728,116.764,112.355,25.1,0.971,0.278,58.927,60.395,55.901,124.07
2013/09/07,1341511557.0,115.023,0.0575,707482148926664.0,593.338,58454599.0,85283441.0,37471538.0,49540252.0,71327385.0,351029033720770.0,3.047,2.13,99.999,132.486,457.062,743276236840460.0,323822754472250.0,732035575982850.0,664296846371940.0,377282853560720.0,739331028878540.0,731072449315960.0,698374754538820.0,90943131880950.0,176716496550930.0,361435466568090.0,2.067663309079e+27,3.2658899123323e+28,2.663,843.396,962.267,1673.0,745.336,829.849,986.221,1869.0,719.608,805.888,1276.0,338.165,1507.0,16240.0,28589.0,568093.0,-1.519,-1.602,-0.496,81241373.0,81453044.0,79624905.0,80410818.0,82216324.0,42005552.0,39343686.0,145266525093492.0,441116606650395.0,386981412493086.0,0.429,-0.028,46.856,0.06,0.072,0.082,0.072,0.082,0.08,0.059,0.087,0.076,0.09,0.012307692307692308,0.005,-7.953,-2.833,0.969,0.058,0.059,0.058,0.013,0.726,0.348,54.124,8.109,7.913,1.795,0.757,0.806,-0.074,-0.166,-0.079,1350108417.0,1403286773.0,1365115704.0,1108710005.0,1355365599.0,1372175094.0,1348563101.0,1273356834.0,1159763590.0,1345773786.0,1379945617.0,1311762577.0,0.979,0.303,59.982,56.659,1747.0,1798.0,1850.0,1711.0,1062.0,282042.0,-7.808,46.602,51.294,47.868,68.975,51.064,62.092,48.037,30.372,47.818,230.622,571.652,-0.317,-0.855,0.174,45272.0,46786.0,0.076,0.274,-0.108,0.214,49689.0,49069.0,0.23,0.084,20.272,19.858,20.362,0.29,0.565,-0.198,-0.11,0.08,-0.173,-0.126,-0.012,15.606,34.916,-2.126,74471.0,73240.0,0.085,0.27,115.806,117.355,116.258,117.795,101.042,115.419,112.893,25.321,0.937,0.276,58.866,60.365,55.894,123.947
2013/09/08,1360478426.0,116.613,0.0583,666699530382369.0,691.098,60105941.0,86108229.0,38718448.0,49540252.0,71327385.0,374779553853480.0,3.118,2.161,99.999,132.486,457.062,721791614735160.0,329720938885600.0,699367553182609.0,664617204239990.0,383643659644710.0,701042675649490.0,715803828310540.0,699703390947240.0,97161615572612.0,158945796626490.0,366266784249100.0,2.36009488517e+27,3.3537839311045e+28,2.583,836.214,946.045,1644.0,731.776,811.349,967.181,1843.0,696.972,785.581,1254.0,341.93,1478.0,17654.0,29229.0,546403.0,-1.582,-1.604,-0.504,77579707.0,81038094.0,77212075.0,70656985.0,79685550.0,43282025.0,39495964.0,323726358460589.0,468333426531467.0,389982793529317.0,0.406,-0.027,41.35,0.061,0.071,0.082,0.07,0.081,0.079,0.062,0.086,0.076,0.09,0.01607692307692308,0.005,-5.314,-3.272,0.631,0.058,0.059,0.058,0.013,0.522,0.366,54.373,8.132,8.077,1.807,0.818,0.816,0.031,-0.153,-0.079,1347761445.0,1390469798.0,1373073083.0,1110800021.0,1357922012.0,1369250927.0,1350151811.0,1278977582.0,1164174905.0,1350958790.0,1369243530.0,1319235843.0,0.936,0.302,62.523,57.007,1741.0,1746.0,1802.0,1697.0,1065.0,283674.0,-9.988,43.823,49.821,46.916,68.337,49.239,61.228,46.417,31.643,48.727,250.328,593.585,-0.503,-0.864,0.164,45267.0,45906.0,0.086,0.273,-0.107,0.143,48694.0,48784.0,0.2,0.083,20.261,19.84,20.35,0.271,0.569,-0.132,-0.101,0.081,-0.166,-0.129,-0.016,18.29,35.024,-2.195,74199.0,72159.0,-0.032,0.253,115.562,117.995,116.435,117.499,101.384,115.822,113.493,25.619,0.895,0.274,61.42,61.518,56.229,123.693
2013/09/09,1375296725.0,117.844,0.0589,793062086623400.0,758.646,61757283.0,86520623.0,39863461.0,49540252.0,71327385.0,397273877476610.0,3.053,2.189,99.999,132.486,457.062,722414588644140.0,337073482939490.0,746214819903000.0,681743188557780.0,392641866831060.0,736677911593610.0,735199776669440.0,716459411321862.0,111578814121060.0,150908441655590.0,376467052702520.0,3.1124579401657e+27,3.543186044263e+28,2.525,828.758,926.621,1611.0,738.494,804.322,953.727,1820.0,699.362,775.239,1235.0,315.043,1425.0,17977.0,24813.0,507543.0,-1.621,-1.606,-0.511,75597767.0,81672116.0,76354159.0,67240652.0,78580793.0,41672931.0,39448996.0,346469416200401.0,434158294470720.0,389055813445405.0,0.38,-0.027,47.02,0.061,0.064,0.082,0.069,0.08,0.079,0.062,0.084,0.076,0.09,0.019846153846153847,0.005,-3.419,-3.512,0.323,0.058,0.059,0.058,0.013,0.38,0.382,54.567,8.109,7.968,1.821,0.805,0.829,0.078,-0.143,-0.079,1359095569.0,1378113296.0,1381201881.0,1112737142.0,1366609369.0,1370762376.0,1353504466.0,1285191720.0,1168814945.0,1364726431.0,1365450262.0,1327073645.0,0.891,0.3,64.423,57.278,1780.0,1769.0,1825.0,1707.0,1067.0,284604.0,-2.335,39.772,47.628,46.146,67.688,47.582,60.4,44.91,32.737,49.533,267.921,613.392,-0.731,-0.881,0.154,45014.0,45265.0,0.069,0.27,-0.106,0.101,48422.0,48725.0,0.171,0.082,20.248,19.788,20.335,0.28,0.579,-0.249,-0.227,0.084,-0.169,-0.133,-0.02,4.845,31.838,-2.78,74689.0,72278.0,-0.109,0.237,116.493,118.648,117.139,117.585,101.746,116.963,114.124,25.917,0.85,0.273,63.319,62.394,56.488,123.8
2013/09/10,1400612048.0,119.961,0.06,839798809568540.0,685.728,63408625.0,86726821.0,40915132.0,49540252.0,71327385.0,418512004590175.0,2.887,2.213,99.999,132.486,457.062,766520142191440.0,344734308031300.0,793006814735771.0,702817271359220.0,402469491946170.0,795370022055810.0,763873649048600.0,736920763934050.0,108441770554220.0,149345938039960.0,388812613461750.0,2.9399044002335e+27,3.7793812096739e+28,2.498,815.557,907.219,1578.0,725.302,788.51,936.436,1795.0,689.943,756.168,1214.0,299.941,1369.0,19139.0,22491.0,468477.0,-1.657,-1.607,-0.518,70596817.0,82631505.0,75681369.0,64822690.0,77564910.0,38751078.0,39357018.0,243130230693743.0,375411510503173.0,387243719030888.0,0.351,-0.027,47.526,0.062,0.061,0.081,0.066,0.079,0.078,0.061,0.083,0.075,0.09,0.023615384615384618,0.005,-3.067,-3.677,0.034,0.059,0.06,0.059,0.013,0.309,0.397,54.9,8.097,7.933,1.812,0.763,0.821,0.097,-0.135,-0.08,1378795733.0,1370483753.0,1388469577.0,1114762921.0,1383610708.0,1378224794.0,1359785477.0,1292638193.0,1173909387.0,1385484670.0,1371074950.0,1335902556.0,0.85,0.299,67.459,57.739,1795.0,1749.0,1804.0,1703.0,1066.0,283927.0,-1.206,35.682,44.956,45.733,67.112,46.835,59.864,44.256,32.925,49.787,271.01,619.695,-0.918,-0.898,0.143,38868.0,40278.0,0.037,0.263,-0.105,0.062,48084.0,48638.0,0.143,0.081,20.235,19.748,20.321,0.279,0.591,-0.229,-0.311,0.087,-0.172,-0.137,-0.024,12.032,32.31,-2.469,75240.0,72174.0,-0.166,0.223,118.139,119.226,118.55,118.179,102.146,118.697,114.839,26.261,0.809,0.271,66.384,63.859,56.931,124.251
2013/09/11,1421882502.0,121.733,0.0609,830169266392970.0,736.486,65059966.0,86829919.0,41880494.0,49540252.0,71327385.0,438493935194170.0,2.658,2.232,99.999,132.486,457.062,821010054194970.0,352236802266370.0,811588040564370.0,719797537363720.0,411869486988950.0,827194584156580.0,782788301788550.0,753319962470650.0,120544875882320.0,136575025563710.0,399777952633510.0,3.6327667753711e+27,3.995560285296e+28,2.476,798.512,890.621,1550.0,728.098,781.573,923.536,1771.0,703.059,745.626,1196.0,280.133,1334.0,17477.0,19619.0,444966.0,-1.673,-1.609,-0.525,67374218.0,82596123.0,75519885.0,65468075.0,76955029.0,38783587.0,39329698.0,143410563507438.0,376041648050935.0,386706294318083.0,0.324,-0.027,49.405,0.059,0.06,0.082,0.063,0.077,0.078,0.058,0.081,0.075,0.09,0.02738461538461539,0.005,-3.078,-3.779,-0.236,0.06,0.06,0.06,0.013,0.297,0.411,55.178,8.077,7.862,1.821,0.731,0.829,0.088,-0.13,-0.08,1399263759.0,1372656422.0,1394398093.0,1117157444.0,1402746605.0,1389139221.0,1368065080.0,1300976535.0,1179359345.0,1407028055.0,1383924637.0,1345399720.0,0.815,0.298,69.792,58.122,1810.0,1768.0,1821.0,1712.0,1069.0,285519.0,3.168,35.578,46.442,46.222,66.694,48.28,60.07,45.772,33.856,49.073,286.565,602.035,-0.914,-0.901,0.134,37165.0,41913.0,-0.034,0.251,-0.104,0.008,48131.0,48674.0,0.117,0.081,20.222,19.704,20.305,0.262,0.605,-0.339,-0.355,0.091,-0.175,-0.141,-0.028,8.085,31.343,-2.835,74283.0,72335.0,-0.195,0.21,119.845,119.687,120.141,119.067,102.577,120.494,115.611,26.687,0.774,0.27,68.738,65.038,57.299,125.036
2013/09/12,1445125756.0,123.67,0.0618,913686090953850.0,724.858,66630656.0,86881468.0,42765391.0,47120689.0,71327385.0,457219669288590.0,2.396,2.246,99.999,118.357,457.062,861218055638450.0,360864692165919.0,862637065759110.0,745649344509070.0,422898423339830.0,873532602536020.0,819797024402420.0,778252425421490.0,153797375258760.0,154514352903300.0,414100297474440.0,5.9134081591208e+27,4.2869764092106e+28,2.487,787.244,877.066,1520.0,727.288,774.011,910.718,1748.0,710.483,735.805,1178.0,271.414,1286.0,17232.0,18416.0,413577.0,-1.676,-1.609,-0.532,66279654.0,81201232.0,75559541.0,67658161.0,76538154.0,36537686.0,39357663.0,114648466147103.0,333750628588904.0,387256407694254.0,0.3,-0.027,50.188,0.062,0.062,0.082,0.066,0.077,0.078,0.064,0.081,0.075,0.09,0.031153846153846157,0.005,0.443,-3.495,-0.435,0.061,0.06,0.061,0.014,0.333,0.425,55.481,8.048,7.741,1.845,0.769,0.851,0.046,-0.129,-0.08,1422540102.0,1383743052.0,1401531098.0,1120317539.0,1423936181.0,1403135855.0,1378339837.0,1310276485.0,1185200365.0,1429959053.0,1402041971.0,1355671356.0,0.787,0.297,72.142,58.538,1788.0,1761.0,1811.0,1712.0,1068.0,285240.0,2.224,40.661,48.326,46.363,66.354,49.43,60.202,47.054,34.152,48.657,291.584,591.868,-0.794,-0.893,0.124,37592.0,42832.0,-0.115,0.236,-0.104,-0.039,48238.0,48732.0,0.096,0.08,20.208,19.663,20.289,0.278,0.621,-0.253,-0.416,0.096,-0.179,-0.145,-0.032,5.993,30.669,-2.234,74351.0,72638.0,-0.195,0.199,121.787,120.25,121.905,120.218,103.04,122.406,116.448,27.233,0.747,0.269,71.12,66.281,57.699,122.527
