bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-transactionfees_raw,bitcoin-median_transaction_fee_raw,bitcoin-difficulty_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-7,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-3,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-mom-90,difficulty-btc-var-90,difficulty-btc-trx-90,difficulty-btc-rsi-90,difficulty-btc-roc-90,hashrate-btc-sma-3,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-3,hashrate-btc-ema-14,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-30,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-14,mining_profitability-btc-std-90,mining_profitability-btc-mom-90,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-30,mining_profitability-btc-roc-90,sentinusd-btc-wma-90,sentinusd-btc-std-14,sentinusd-btc-std-30,sentinusd-btc-std-90,sentinusd-btc-var-30,sentinusd-btc-var-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-sma-90,transactionfees-btc-ema-3,transactionfees-btc-ema-90,transactionfees-btc-wma-3,transactionfees-btc-std-90,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-sma-7,median_transaction_fee-btc-sma-90,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-ema-7,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-wma-90,median_transaction_fee-btc-std-90,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-30,median_transaction_fee-btc-rsi-90,median_transaction_fee-btc-roc-30,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-30,confirmationtime-btc-sma-90,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-trx-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-14,marketcap-btc-sma-30,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-ema-90,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-30,marketcap-btc-wma-90,marketcap-btc-std-30,marketcap-btc-std-90,marketcap-btc-mom-30,marketcap-btc-mom-90,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-30,marketcap-btc-rsi-90,marketcap-btc-roc-30,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-sma-90,transactionvalue-btc-ema-14,transactionvalue-btc-ema-30,transactionvalue-btc-ema-90,transactionvalue-btc-wma-30,transactionvalue-btc-wma-90,transactionvalue-btc-std-14,transactionvalue-btc-std-30,transactionvalue-btc-std-90,transactionvalue-btc-var-14,transactionvalue-btc-var-30,transactionvalue-btc-var-90,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-14,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-mom-90,mediantransactionvalue-btc-var-90,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-30,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-90,size-btc-sma-7,size-btc-sma-14,size-btc-sma-30,size-btc-sma-90,size-btc-ema-7,size-btc-ema-30,size-btc-ema-90,size-btc-wma-14,size-btc-wma-30,size-btc-wma-90,size-btc-std-90,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-sma-30,transactions-btc-ema-90,transactions-btc-wma-90,transactions-btc-trx-30,transactions-btc-trx-90,sentbyaddress-btc-sma-90,sentbyaddress-btc-wma-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-7,top100cap-btc-sma-90,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-3,top100cap-btc-wma-7,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-30,top100cap-btc-mom-90,top100cap-btc-var-30,top100cap-btc-var-90,top100cap-btc-trx-30,top100cap-btc-rsi-30,top100cap-btc-rsi-90,top100cap-btc-roc-90
1018942331,92.446,0.0891,0.0462,7673000,6360.0,20.136,7673000,7206501,6274847,4426478,7666571,7545743,7205021,6443602,4963526,7673000,7673000,7433036,6862931,5207391,3022728,4423450,2284220826087.0,0.376,93.644,136.125,66593854058705.0,61439083798710.0,54950625608863.0,36637584644909.0,65032608563315.0,61258753696086.0,41527323059214.0,65507483372931.0,65353941742857.0,62915865908394.0,58910463766990.0,44368584954551.0,16296614049767.0,28885591087043.0,6.6394907371765e+25,2.0859434311197e+26,1.533,0.505,8586.0,9653.0,7160.0,4791.0,7931.0,8926.0,7562.0,5483.0,7595.0,9290.0,9275.0,8105.0,5876.0,4022.0,4431.0,4077.0,4908464.0,2.789,1.774,0.273,50.211,178.631,108366064,167842363,169664822,153054969,7196537946785288.0,5856455890383685.0,0.786,0.126,0.045,0.11,0.057,0.11,0.075,3.507,1.67,0.064,0.073,0.024,0.059,0.066,0.057,0.07,0.034,0.04,0.039,4.527,3.398,1.531,52.981,56.643,116.065,561.246,8.232,8.95,8.858,8.58,-0.074,1417297661,1605832272,1392135055,1007159863,1309141995,1458199652,1370442174,1107582805,662467523,1259476272,1541773671,1497695668,1229510169,728734302,901416508,879739053,553037582,869989024,2.031379304399611e+17,1.9348520028012816e+17,3.682,1.564,54.075,59.878,118.702,584.068,3151,1514,4042,3275,2003,3639,2143,2953.0,2972.0,2907.0,2179736,2208171,2112289,0.272,81.312,41.177,125.437,53.832,84.708,2027.0,4.017,0.621,1.319,1.199,1.248,1.329,1.311,1.287,1.202,1.325,1.277,1.272,0.63,0.074,0.099,0.143,0.657,183848,180932,159133,160733,183296,171033,157309,184298,172486,163020,51081,652320582,0.185,0.318,55405,53637,56549,0.162,0.379,43613,47792,21584,116462670,0.881,0.31,19.87,19.446,19.867,19.733,19.589,20.091,19.935,19.906,19.795,19.545,0.471,0.655,0.76,0.069,0.055,0.037,63.745,51.908,3.92
1085384852,98.435,0.0743,0.0492,7673000,6595.0,20.138,7673000,7276299,6375101,4475627,7669785,7577557,7267418,6522918,5023075,7673000,7673000,7495236,6953134,5278743,3087734,4423450,2383524573089.0,0.387,93.644,136.125,64162643220993.0,61782278732706.0,55725770086524.0,37109457916385.0,63972739945752.0,61479302713700.0,41997335109082.0,63666992007672.0,64911460684914.0,63112370912324.0,59424157039204.0,44946063782755.0,15506433654622.0,29197883149984.0,6.0112371171297e+25,2.1312909511002e+26,1.533,0.518,6682.0,9320.0,7215.0,4839.0,7263.0,8343.0,7500.0,5507.0,6600.0,8526.0,8974.0,8069.0,5915.0,4024.0,4415.0,4304.0,4872858.0,2.527,1.78,0.291,50.735,187.901,108876552,175188774,165815897,152519887,6873727930892684.0,5815578951777596.0,0.834,0.09,0.045,0.092,0.057,0.085,0.075,3.464,1.706,0.051,0.07,0.025,0.054,0.062,0.05,0.064,0.035,0.04,0.042,4.132,3.387,1.568,54.028,57.312,127.317,607.072,8.251,8.926,8.853,8.572,-0.075,1123802391,1550197589,1401156941,1027615878,1197263424,1364995952,1332434531,1106150679,671762409,1093519868,1411661816,1456795641,1234556942,741194598,879468861,884141326,613680429,937017691,1.933663692785184e+17,1.954264710232443e+17,3.667,1.606,55.332,60.772,130.099,631.553,3201,1538,3822,3218,2012,3591,2163,2995.0,2866.0,2900.0,2242639,2053298,2102569,0.312,82.721,41.856,118.152,54.205,61.073,2025.0,4.094,0.671,1.283,1.192,1.246,1.237,1.264,1.266,1.196,1.277,1.261,1.266,0.636,0.08,0.101,0.144,0.649,181937,177893,158774,160542,173769,169365,157042,179532,171586,162678,51184,654939242,0.197,0.317,55254,53631,56515,0.17,0.378,43791,48039,21686,117569650,0.917,0.317,19.914,19.456,19.903,19.759,19.601,20.146,20.002,19.937,19.825,19.561,0.491,0.647,0.854,0.075,0.06,0.04,63.785,51.927,4.43
1013148373,91.849,0.0886,0.0459,7673000,5779.0,20.149,7673000,7346097,6469279,4524777,7671393,7601418,7321496,6597117,5081315,7673000,7673000,7548129,7036869,5349015,3148331,4423450,2477996983579.0,0.398,93.644,136.125,62745940739411.0,62288221277125.0,56365301454215.0,37534784253576.0,62804705554571.0,61500285173658.0,42428968868517.0,62404005978871.0,64111191850851.0,63092956569749.0,59805505495776.0,45485123414557.0,14831557300994.0,29497871637179.0,5.4993772993164e+25,2.1753110778086e+26,1.529,0.53,6245.0,8801.0,7258.0,4877.0,6521.0,7702.0,7389.0,5513.0,6148.0,7641.0,8564.0,7976.0,5936.0,4225.0,4388.0,3409.0,4813521.0,2.193,1.763,0.307,48.894,143.822,108527101,187261904,167456084,151993415,7010384976472504.0,5775499545862167.0,0.877,0.084,0.046,0.09,0.058,0.084,0.075,3.396,1.738,0.047,0.067,0.025,0.05,0.058,0.047,0.058,0.035,0.041,0.039,3.671,3.343,1.602,52.694,56.345,91.529,556.932,8.286,8.928,8.865,8.583,-0.076,1039158519,1471645484,1403741761,1045551117,1105205898,1277034057,1289863044,1100150530,679265397,1038192859,1277399512,1405061165,1233623555,751838459,855279033,886199895,538057176,864095279,1.8287555601922176e+17,1.963375635312388e+17,3.616,1.644,53.68,59.319,113.253,579.723,3124,1549,3498,3101,1998,3474,2159,3266.0,2931.0,2889.0,2666020,2147692,2087001,0.349,83.466,42.28,108.869,54.081,38.223,2014.0,4.079,0.717,1.304,1.189,1.251,1.272,1.28,1.274,1.2,1.29,1.273,1.269,0.63,0.077,0.099,0.143,0.642,177617,179845,158860,161076,174119,169740,157441,179169,172644,163000,50778,644611706,0.207,0.316,55011,53668,56523,0.175,0.376,43937,48063,21536,115953283,0.936,0.323,19.968,19.466,19.936,19.784,19.613,20.143,20.061,19.968,19.854,19.576,0.51,0.74,0.912,0.078,0.065,0.042,63.997,52.024,4.743
961179992,87.108,0.119,0.0436,7673000,5865.0,20.385,7673000,7415895,6563458,4573926,7672196,7619313,7368363,6666529,5138275,7673000,7673000,7591716,7114529,5418207,3204770,4423450,2567638057558.0,0.409,93.644,136.125,62181309598980.0,62037669432380.0,57066213968040.0,37976966029229.0,62399545929966.0,61566165324552.0,42858978042953.0,62028228761846.0,63438685498154.0,63053778573514.0,60168672260366.0,46022697086025.0,13806539915148.0,29756984964706.0,4.7655136107145e+25,2.2136953854744e+26,1.52,0.542,6080.0,8193.0,7296.0,4921.0,6193.0,7243.0,7291.0,5521.0,5958.0,6907.0,8177.0,7886.0,5958.0,4419.0,4348.0,3941.0,4725580.0,1.833,1.73,0.323,49.095,204.784,108519599,194744464,168578531,151628775,7104680291951536.0,5747821332686852.0,0.916,0.094,0.047,0.105,0.059,0.101,0.076,3.328,1.769,0.046,0.061,0.026,0.047,0.054,0.045,0.052,0.036,0.041,0.037,3.181,3.27,1.633,51.742,55.662,97.261,523.689,8.304,8.894,8.863,8.58,-0.077,1019904406,1351815578,1398146246,1061543417,1033192945,1198070541,1246038637,1091184689,685461322,999203596,1149783139,1346052929,1228180256,761129145,830056902,886692561,479769021,812231991,1.7224861510659648e+17,1.9655592463753626e+17,3.534,1.679,52.513,58.305,99.659,545.312,3080,1560,3255,3008,1991,3380,2162,3404.0,2977.0,2883.0,2896244,2215376,2078022,0.383,84.327,42.878,103.587,54.414,53.775,2014.0,4.011,0.761,1.37,1.224,1.259,1.4,1.347,1.307,1.213,1.354,1.312,1.28,0.64,0.076,0.102,0.146,0.635,172869,181462,160892,161116,171061,169233,157538,176774,172839,163018,50775,644531554,0.214,0.315,55688,53683,56506,0.177,0.375,44122,48394,21763,118412322,0.948,0.329,20.068,19.479,19.996,19.823,19.63,20.265,20.165,20.027,19.897,19.596,0.542,0.98,1.166,0.088,0.074,0.045,68.177,54.059,6.064
828357493,75.043,0.0578,0.0375,7673000,4937.0,20.518,7673000,7485694,6657636,4623075,7672598,7632735,7408981,6731462,5193984,7673000,7673000,7625997,7186112,5486319,3257267,4423450,2652447795025.0,0.419,93.644,136.125,63895237885654.0,62481173667108.0,57776120065725.0,38512729544934.0,65227101059088.0,62431297439707.0,43412729210981.0,64964902056461.0,64329594732747.0,63856043474291.0,60877604016506.0,46683745221387.0,13803433440421.0,30164729405180.0,4.7633693686032e+25,2.2747772502194e+26,1.511,0.554,5527.0,6991.0,7295.0,4949.0,5565.0,6666.0,7139.0,5508.0,5387.0,6093.0,7680.0,7734.0,5958.0,4816.0,4314.0,2563.0,4652684.0,1.442,1.678,0.338,47.025,107.973,109538802,195382289,163238468,151606045,6661699350982028.0,5746098225175414.0,0.952,0.088,0.048,0.081,0.059,0.083,0.076,3.224,1.795,0.042,0.053,0.026,0.042,0.05,0.041,0.046,0.036,0.04,0.03,2.666,3.169,1.659,49.394,53.977,70.821,428.524,8.345,8.862,8.847,8.563,-0.078,934228619,1162851956,1372807391,1073184749,930775219,1105642279,1190347818,1074228096,688601898,903430139,1018918618,1270081095,1213136003,767302309,806519155,884609359,349239956,676892339,1.6261828681345062e+17,1.9563342943098416e+17,3.423,1.708,49.66,55.839,72.892,446.896,3109,1576,3085,2942,1991,3310,2171,3518.0,2916.0,2877.0,3093526,2125679,2069327,0.415,84.832,43.324,97.085,54.423,40.13,2007.0,3.894,0.801,1.357,1.243,1.258,1.342,1.323,1.297,1.212,1.326,1.308,1.278,0.598,0.079,0.089,0.146,0.628,173164,181873,164235,161121,173593,170005,158058,176738,174149,163459,50783,644731362,0.221,0.314,56771,53989,56779,0.182,0.373,44383,48900,22291,124217714,0.961,0.336,20.182,19.494,20.065,19.868,19.649,20.412,20.278,20.1,19.946,19.619,0.582,1.125,1.3,0.102,0.085,0.048,70.193,55.142,6.764
858411619,77.734,0.112,0.0389,8038276,5006.0,20.389,7725182,7581583,6763990,4676283,7855437,7734120,7492887,6815773,5256496,7855638,7764319,7699674,7275186,5561378,3321596,4788726,2758250272700.0,0.43,94.189,147.366,65900553475997.0,63008477266074.0,58438944183005.0,39031430337929.0,66439859496754.0,63127473505668.0,43945474018090.0,66843592080844.0,65014886817735.0,64545569376599.0,61514797427390.0,47324182328849.0,13726914514982.0,30543339359100.0,4.7107045525407e+25,2.3322389480128e+26,1.501,0.566,5269.0,5948.0,7308.0,4983.0,5285.0,6251.0,7001.0,5497.0,5126.0,5596.0,7220.0,7586.0,5959.0,5122.0,4268.0,3013.0,4554470.0,1.053,1.612,0.351,47.196,151.197,110560936,194630411,163512567,151494365,6684089927335452.0,5737635628101426.0,0.985,0.096,0.049,0.097,0.06,0.095,0.077,3.124,1.818,0.04,0.046,0.026,0.041,0.047,0.039,0.043,0.036,0.04,0.031,2.168,3.051,1.681,49.918,54.289,68.039,423.267,8.374,8.812,8.838,8.553,-0.079,882649701,1004643521,1339966087,1084973139,894593419,1043834614,1146089658,1060304452,692333979,865521639,942808534,1201494992,1199279672,773970705,782934679,882834594,353651692,699889144,1.5324667797001216e+17,1.94849229899552e+17,3.293,1.733,50.292,56.262,70.063,441.508,3055,1596,2991,2906,1999,3262,2189,3548.0,2908.0,2874.0,3146297,2113889,2064635,0.445,85.327,43.924,93.52,54.773,54.006,2006.0,3.753,0.838,1.377,1.279,1.264,1.475,1.396,1.335,1.227,1.396,1.349,1.292,0.616,0.093,0.095,0.15,0.622,172501,180415,166110,160719,171146,169604,158184,174329,174121,163518,50115,627870734,0.225,0.313,57212,54045,56805,0.185,0.372,44613,49273,22559,127222999,0.969,0.342,20.272,19.507,20.108,19.901,19.665,20.431,20.329,20.151,19.985,19.639,0.608,1.034,1.197,0.106,0.092,0.051,65.996,53.895,6.239
1045938834,94.679,0.0866,0.0473,8974296,4878.0,20.427,7911082,7744331,6901545,4739892,8414867,8044164,7690408,6955032,5338205,8445407,8076597,7885369,7417786,5655840,3427443,5724746,2936841391024.0,0.442,95.245,176.17,69286148402167.0,64214099833488.0,59328590569163.0,39623024055206.0,69295515290313.0,64330633182762.0,44565379448107.0,69968900884781.0,66916027401047.0,65764595218972.0,62399457227446.0,48052088718869.0,13706862555370.0,31020141288674.0,4.696952027795e+25,2.4056229139233e+26,1.494,0.578,4940.0,5631.0,7308.0,5009.0,5082.0,5908.0,6864.0,5483.0,4930.0,5329.0,6780.0,7430.0,5957.0,5379.0,4235.0,2400.0,4484198.0,0.677,1.536,0.363,46.907,96.818,120863373,271934908,214547991,180117427,1.1507710157697848e+16,8110571853729934.0,1.027,0.085,0.05,0.092,0.061,0.09,0.077,3.014,1.839,0.041,0.044,0.027,0.044,0.047,0.043,0.043,0.037,0.04,0.04,1.745,2.93,1.7,53.085,56.181,84.267,518.736,8.418,8.788,8.859,8.575,-0.08,910902649,973051928,1317688506,1101141346,970266127,1044360669,1132736215,1059377638,700105515,947166206,953132362,1162291359,1196761330,784589665,758632217,884475080,485046210,882609311,1.4388071010127846e+17,1.9557404163789312e+17,3.16,1.755,54.02,58.757,86.478,540.386,3378,1722,4174,3484,2216,3830,2415,5578.0,4275.0,3582.0,7777972,4569337,3207175,0.484,86.354,44.725,93.311,55.59,72.079,2025.0,3.611,0.875,1.32,1.277,1.263,1.393,1.363,1.323,1.225,1.365,1.34,1.289,0.617,0.071,0.095,0.15,0.616,162205,174904,166509,160266,164464,167980,157882,169529,172722,163159,49958,623957901,0.223,0.311,57230,53878,56608,0.182,0.37,44766,49491,22638,128124217,0.969,0.348,20.306,19.52,20.151,19.935,19.682,20.429,20.368,20.203,20.024,19.659,0.634,1.085,1.23,0.109,0.1,0.054,66.606,54.205,6.406
1179129473,106.7,0.0994,0.0534,8974296,6198.0,20.424,8096981,7884991,7039100,4803500,8694581,8276697,7861593,7085307,5418120,8818293,8342401,8049365,7551512,5748904,3525530,5724746,3107340479299.0,0.453,95.245,176.17,66574195450032.0,64792910018212.0,59835876327805.0,40042583555610.0,64607156311058.0,63742388402634.0,44902817203792.0,65285225349600.0,65535346243637.0,65191888218748.0,62437535083100.0,48498149670003.0,12584247801134.0,31085309360937.0,3.9590823180089e+25,2.4157411451629e+26,1.479,0.59,5361.0,5608.0,7286.0,5048.0,5640.0,5980.0,6821.0,5499.0,5559.0,5471.0,6553.0,7358.0,5983.0,5317.0,4214.0,3496.0,4439211.0,0.369,1.459,0.375,50.18,129.374,123184021,271652873,213194693,180948734,1.1362994333806816e+16,8185611118074155.0,1.068,0.099,0.051,0.096,0.062,0.097,0.077,2.905,1.857,0.047,0.045,0.027,0.049,0.049,0.049,0.045,0.037,0.04,0.046,1.416,2.813,1.717,55.166,57.445,84.756,597.454,8.541,8.801,8.895,8.613,-0.08,1027826642,995935805,1300884039,1119422996,1074697800,1078052870,1138921982,1067103563,710633514,1081279618,1004651749,1143816821,1201792822,797920359,738570057,889209803,548449516,1015791030,1.3637143235856256e+17,1.976735185425368e+17,3.033,1.776,56.421,60.38,86.962,621.893,3412,1755,4064,3475,2241,3829,2450,5587.0,4258.0,3587.0,7804261,4532981,3216786,0.522,87.491,45.596,93.109,56.386,78.453,2038.0,3.47,0.909,1.332,1.307,1.263,1.444,1.394,1.34,1.233,1.402,1.361,1.297,0.589,0.075,0.087,0.15,0.61,169035,176442,170094,160843,176246,170793,159062,174421,175630,164288,51103,652890003,0.228,0.31,57674,54000,56696,0.179,0.369,45122,49987,23036,132659018,0.969,0.354,20.347,19.534,20.187,19.967,19.698,20.419,20.398,20.251,20.06,19.679,0.658,1.012,1.22,0.112,0.108,0.058,66.502,54.173,6.356
1265497456,114.48,0.11,0.0572,8974296,6887.0,20.546,8282881,7977940,7176655,4867108,8834439,8451097,8009954,7207178,5496277,8974296,8561730,8194605,7676363,5840570,3616489,5724746,3269747537528.0,0.465,95.245,176.17,65611223745490.0,65002587737525.0,60239166812288.0,40521346983024.0,64685429565926.0,63878563658389.0,45339320184386.0,64379979034981.0,65500515829720.0,65187993925759.0,62755459372970.0,49041470972535.0,12413472453200.0,31265747259647.0,3.8523574586589e+25,2.4438673792603e+26,1.462,0.601,5988.0,5650.0,7293.0,5099.0,6263.0,6207.0,6825.0,5530.0,6323.0,5790.0,6454.0,7332.0,6024.0,5279.0,4191.0,4565.0,4391660.0,0.141,1.387,0.386,51.787,196.525,123596287,275227461,213623611,180359331,1.140876179954406e+16,8132372072422718.0,1.105,0.099,0.052,0.103,0.063,0.103,0.078,2.802,1.873,0.053,0.046,0.028,0.053,0.051,0.054,0.049,0.038,0.041,0.05,1.177,2.704,1.733,56.459,58.233,78.906,646.552,8.632,8.782,8.905,8.625,-0.081,1163521921,1021666177,1285931883,1138301959,1170097628,1124914017,1155798712,1079903169,722828326,1200115025,1072042161,1139098610,1211216981,812901194,723430795,896047453,566368880,1101715612,1.3083802872558643e+17,2.007252594814136e+17,2.914,1.794,57.896,61.377,81.011,672.673,3420,1779,3869,3419,2249,3777,2469,5628.0,4251.0,3581.0,7919161,4516867,3205073,0.558,87.941,46.078,89.097,56.532,43.32,2033.0,3.312,0.941,1.349,1.316,1.265,1.38,1.367,1.33,1.232,1.383,1.353,1.295,0.573,0.065,0.082,0.149,0.604,170781,176359,171107,161030,171536,169930,159026,171883,174812,164212,50928,648423523,0.229,0.309,57434,53871,56535,0.171,0.366,45304,50079,22905,131164512,0.96,0.359,20.405,19.549,20.235,20.004,19.717,20.486,20.448,20.309,20.102,19.701,0.688,1.165,1.329,0.116,0.118,0.061,68.447,55.163,6.916
1263886915,114.295,0.0854,0.0571,8974296,6616.0,20.52,8468780,8070890,7314210,4930717,8904367,8581897,8138533,7321185,5572717,8974296,8734584,8327453,7792340,5930837,3700845,5724746,3424062565708.0,0.477,95.245,176.17,67087776862092.0,65993360293655.0,60968235219997.0,41118194853750.0,70633129999802.0,65572199228427.0,46025946783271.0,69864782379075.0,68353866194288.0,66731759618579.0,63809760251770.0,49833987092330.0,13546098021411.0,31938321690919.0,4.5874192901418e+25,2.5501409810816e+26,1.45,0.613,6567.0,5770.0,7281.0,5147.0,6440.0,6309.0,6812.0,5553.0,6637.0,6032.0,6338.0,7289.0,6057.0,5183.0,4161.0,4312.0,4328140.0,-0.036,1.317,0.397,51.116,187.128,123920859,277218332,212726126,179737939,1.1313101153107172e+16,8076431706714629.0,1.138,0.098,0.053,0.094,0.063,0.096,0.077,2.693,1.886,0.056,0.048,0.029,0.055,0.052,0.057,0.051,0.038,0.041,0.049,1.002,2.602,1.747,56.419,58.207,73.86,622.331,8.695,8.752,8.889,8.612,-0.081,1236171281,1057485969,1264565726,1156477776,1216992271,1159657241,1170210473,1091773088,734719723,1250297522,1132597346,1136159281,1219319236,827577593,707565056,902231791,545274512,1094836167,1.251620769758958e+17,2.0350555102146336e+17,2.803,1.811,57.858,61.348,75.879,647.638,3450,1802,3691,3361,2255,3719,2486,5622.0,4213.0,3573.0,7901506,4437163,3191180,0.591,88.629,46.657,87.034,56.907,52.109,2035.0,3.152,0.97,1.309,1.301,1.263,1.221,1.284,1.293,1.221,1.302,1.316,1.284,0.607,0.09,0.092,0.151,0.597,163336,170476,170853,160848,159415,166905,158235,164776,171712,163377,51352,659266466,0.22,0.307,56891,53655,56283,0.157,0.364,45467,50093,22713,128967048,0.94,0.364,20.458,19.564,20.273,20.037,19.735,20.513,20.476,20.357,20.14,19.722,0.713,1.16,1.341,0.115,0.127,0.065,67.578,54.906,6.992
1255982265,113.535,0.112,0.0568,8974296,6062.0,20.518,8654679,8163840,7451765,4994325,8939332,8679996,8249968,7427838,5647477,8974296,8860963,8447907,7899442,6019707,3779040,5724746,3570285563842.0,0.488,95.245,176.17,71285950736681.0,66648016392660.0,61639328267843.0,41682636384017.0,71573224477686.0,66497681858713.0,46608086831014.0,72577553425814.0,69656618715389.0,67601087440168.0,64554604363742.0,50523989819842.0,13770766357760.0,32339662703921.0,4.7408501520006e+25,2.6146344595084e+26,1.439,0.624,6522.0,5798.0,7262.0,5183.0,6251.0,6247.0,6764.0,5565.0,6384.0,6105.0,6175.0,7210.0,6077.0,4965.0,4135.0,3277.0,4274100.0,-0.188,1.246,0.407,49.753,117.683,125802803,277269633,209709491,180049290,1.0994517602594048e+16,8104436704101859.0,1.168,0.102,0.054,0.103,0.064,0.103,0.078,2.592,1.898,0.057,0.05,0.029,0.056,0.054,0.057,0.053,0.039,0.041,0.048,0.872,2.506,1.76,56.249,58.1,78.468,582.217,8.788,8.745,8.901,8.626,-0.082,1261788879,1099600579,1225708079,1175151713,1236487268,1183738497,1181646712,1102367228,746176043,1260203013,1182221420,1135014819,1225738880,841812905,687220969,907667271,560218089,1078126516,1.1806816513324902e+17,2.0596496879759168e+17,2.698,1.826,57.667,61.204,80.518,606.18,3524,1840,3726,3400,2293,3752,2533,5622.0,4167.0,3591.0,7900785,4340840,3224220,0.624,90.088,47.236,86.819,57.534,52.158,2049.0,2.998,0.998,1.311,1.309,1.266,1.217,1.273,1.287,1.221,1.288,1.31,1.282,0.595,0.089,0.089,0.149,0.59,161216,167043,171582,160873,156324,165624,157989,161652,170176,163074,51323,658514223,0.209,0.306,56702,53510,56095,0.139,0.361,45666,50282,22695,128769777,0.916,0.369,20.478,19.578,20.306,20.068,19.752,20.524,20.491,20.398,20.175,19.743,0.736,1.174,1.3,0.11,0.136,0.068,67.509,54.886,6.765
