Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-transactionfees_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-7,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-mom-90,difficulty-btc-var-90,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-rsi-30,difficulty-btc-rsi-90,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-90,hashrate-btc-ema-3,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-mom-90,hashrate-btc-trx-30,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-90,mining_profitability-btc-mom-90,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-30,mining_profitability-btc-roc-90,sentinusd-btc-var-30,sentinusd-btc-var-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-sma-90,transactionfees-btc-ema-7,transactionfees-btc-ema-90,transactionfees-btc-wma-3,transactionfees-btc-std-90,transactionfees-btc-mom-90,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-std-90,median_transaction_fee-btc-mom-30,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-30,median_transaction_fee-btc-roc-30,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-90,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-trx-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-14,marketcap-btc-sma-30,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-ema-14,marketcap-btc-ema-90,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-30,marketcap-btc-std-14,marketcap-btc-std-30,marketcap-btc-std-90,marketcap-btc-mom-30,marketcap-btc-mom-90,marketcap-btc-var-14,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-30,marketcap-btc-rsi-90,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-wma-90,transactionvalue-btc-var-90,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-var-14,mediantransactionvalue-btc-var-30,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,mediantransactionvalue-btc-roc-90,fee_to_reward-btc-sma-3,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-3,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-3,fee_to_reward-btc-wma-7,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-trx-90,size-btc-sma-7,size-btc-sma-14,size-btc-sma-30,size-btc-sma-90,size-btc-ema-30,size-btc-ema-90,size-btc-wma-30,size-btc-wma-90,size-btc-std-90,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-ema-30,transactions-btc-ema-90,transactions-btc-wma-90,transactions-btc-std-90,sentbyaddress-btc-sma-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,top100cap-btc-sma-3,top100cap-btc-sma-7,top100cap-btc-sma-14,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-7,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-3,top100cap-btc-wma-7,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-90,top100cap-btc-var-90,top100cap-btc-trx-30,top100cap-btc-rsi-30,top100cap-btc-rsi-90,top100cap-btc-roc-90,activeaddresses-btc-trx-90,price-btc-sma-3,price-btc-sma-7,price-btc-sma-14,price-btc-ema-3,price-btc-ema-7,price-btc-ema-14,price-btc-ema-30,price-btc-ema-90,price-btc-wma-3,price-btc-wma-7,price-btc-wma-14,price-btc-wma-30,price-btc-wma-90,price-btc-std-14,price-btc-std-30,price-btc-std-90,price-btc-mom-30,price-btc-mom-90,price-btc-var-14,price-btc-var-30,price-btc-var-90,price-btc-trx-30,price-btc-trx-90,price-btc-rsi-30,price-btc-roc-30,price-btc-roc-90,bitcoin-price_raw_1d,bitcoin-price_raw_90d,1d_binary_price_change,7d_binary_price_change,30d_binary_price_change,90d_binary_price_change
2014-06-16,7645624950,596.048,0.105,0.0596,1.104606867181118e+17,25.426,19.919,11756551917,11486971647,10588417737,7887618272,11755947940,11701043571,11428103527,10650416495,8266562825,11756551917,11685886431,11145225573,9191699949,4622007062,7506333997,5.340737320554988e+18,1.062,1.126,1.337,100.0,100.0,9.964678643137616e+16,9.428023580871016e+16,6.498821587894437e+16,1.0690560476314243e+17,9.551052349876787e+16,8.757019454018635e+16,6.78503556745203e+16,1.0837111555659373e+17,1.0277451355489206e+17,9.704619362281315e+16,9.116863015524342e+16,7.524613415482496e+16,7.839349742339856e+16,1.068,25.14,26.233,27.505,27.889,25.376,26.113,26.986,28.031,54.373,25.176,25.707,26.684,27.774,29.88,24.788,-44.592,153.616,-0.163,-1.019,-1.185,45.208,-63.687,2.0934620316773824e+16,1.8872113400599456e+16,-0.196,0.101,0.1,0.108,0.109,0.102,0.031,-0.006,0.21,-0.287,0.058,0.059,0.058,0.059,0.015,0.015,-0.002,0.842,0.436,-0.151,55.07,33.559,-2.846,8.733,8.757,8.821,0.05,7426040968,7743569681,7992951404,7408555150,7545351942,7680196630,7733661885,6929206354,7480097698,7596240450,7836668319,7759087837,712417457,1664197253,1979863747,2033975057,33501504,126884658320236544,6.92388124426838e+17,9.799651142729564e+17,0.472,-0.008,56.401,52.736,0.44,7266,6057,4302391,-0.188,122.008,101.237,584.343,538.333,0.524,-0.353,-18.391,0.22,0.262,0.272,0.28,0.301,0.24,0.251,0.264,0.304,0.229,0.248,0.262,0.274,0.292,0.075,0.078,0.112,0.001,0.002,-0.388,216503,223988,228504,223648,223758,222801,224638,225678,64472,1039157525,0.05,0.164,61810,63067,62830,15497,105595,27185,184761197,0.083,19.928,19.905,19.869,19.7,19.331,19.902,19.855,19.716,19.649,19.925,19.916,19.887,19.822,19.464,0.628,0.811,0.099,0.044,66.759,50.124,4.244,0.147,578.793,606.702,629.295,588.093,601.011,607.576,584.457,552.755,582.296,593.672,615.025,611.51,530.337,62.826,129.187,152.18,149.767,-17.463,986.791,4172.0,5790.0,0.437,-0.034,55.104,33.559,-2.846,596.985,476.655,1,0,1,0
2014-06-17,7651189412,596.985,0.103,0.0597,1.0963352275402368e+17,25.114,19.911,11756551917,11579888203,10685188924,7971021983,11756249928,11714920657,11471896646,10721780071,8343265882,11756551917,11721830467,11220589068,9276731458,4627349945,7506333997,5.353091877462221e+18,1.024,1.118,1.332,100.0,100.0,1.0132551260162573e+17,9.504417381006835e+16,6.58551005676509e+16,1.0826956375858307e+17,9.739359006613533e+16,8.899363507011134e+16,6.876866703890499e+16,1.0973184369612093e+17,1.0527119763555395e+17,9.909329854885496e+16,9.26685049156399e+16,7.6227349690541e+16,7.801962198358765e+16,1.077,25.107,25.845,27.158,27.844,25.245,25.863,26.736,27.843,53.73,25.163,25.427,26.365,27.594,29.654,23.181,-52.808,134.336,-0.223,-0.995,-1.186,45.064,-67.77,1.8510615810538976e+16,1.7727057152642672e+16,-0.194,0.103,0.1,0.107,0.108,0.103,0.031,-0.01,0.22,-0.286,0.059,0.059,0.059,0.059,0.015,0.015,-0.002,0.74,0.445,-0.149,55.179,34.064,-2.737,8.72,8.736,8.801,0.05,7536009247,7653957941,7942781916,7476305364,7598270677,7672944825,7722665555,6945074114,7592671919,7573145383,7791100054,7774741660,702629473,1527052499,1978907102,2032506428,-34274584,123422044019965952,5.829723332969103e+17,9.790183297054228e+17,0.482,-0.007,56.45,52.751,-0.446,7324,6027,4170377,-0.185,123.607,101.411,502.38,439.355,0.522,-0.352,15.629,0.239,0.259,0.269,0.282,0.3,0.251,0.254,0.264,0.303,0.249,0.248,0.261,0.273,0.291,0.073,0.073,0.112,0.001,0.001,-0.387,213013,222545,229476,223557,223163,222620,223737,225478,64500,1040063350,0.038,0.162,62331,63218,62971,15407,105881,27417,187918066,0.088,19.919,19.914,19.876,19.726,19.341,19.904,19.863,19.728,19.655,19.916,19.918,19.893,19.836,19.477,0.636,0.861,0.101,0.046,66.207,50.03,4.519,0.145,586.112,599.019,624.478,592.539,600.004,606.164,585.266,553.727,591.392,591.243,610.717,612.259,532.223,61.645,118.275,151.717,151.687,-16.798,950.019,3497.0,5754.0,0.445,-0.033,55.213,34.064,-2.737,607.673,474.915,1,0,1,0
2014-06-18,7767224115,607.673,0.123,0.0608,1.1463460476289678e+17,21.007,19.932,11958622165,11773839882,10829109835,8070142269,12463646789,12078951405,11698449580,10879797076,8449370887,12110174850,11933984527,11380966792,9391017648,4686101799,8920825731,5.489887518291e+18,1.015,1.113,1.327,100.0,100.0,1.0525235937598723e+17,9.636659988832717e+16,6.672793734250842e+16,1.1145208426073992e+17,9.969239202570352e+16,9.064789117932333e+16,6.977670962624547e+16,1.1227192441914029e+17,1.0859847067587171e+17,1.0170535600923208e+17,9.441112922459776e+16,7.729942670582112e+16,7.855530973717722e+16,1.088,23.849,24.99,26.496,27.711,23.126,24.649,25.973,27.402,53.011,23.113,24.218,25.545,27.153,29.351,21.874,-52.318,119.616,-0.312,-0.976,-1.187,43.187,-71.351,1.754828092159088e+16,1.7707209365589952e+16,-0.192,0.11,0.1,0.111,0.109,0.113,0.031,0.008,0.232,-0.285,0.06,0.06,0.06,0.059,0.015,0.016,0.001,0.652,0.451,-0.147,56.421,36.549,1.957,8.731,8.744,8.81,0.049,7688012825,7594541073,7919535356,7547960326,7682747396,7696514648,7728606696,6963143345,7708279353,7601461926,7767692347,7793510612,702789402,1364545987,1987448841,2149648852,323370456,123478235719163904,4.654964374383411e+17,9.874882237483252e+17,0.489,-0.006,57.489,53.066,4.344,7375,6020,4170733,-0.183,124.362,101.375,433.506,408.805,0.517,-0.351,-2.726,0.281,0.262,0.273,0.284,0.3,0.289,0.272,0.272,0.303,0.293,0.265,0.268,0.276,0.292,0.079,0.074,0.113,0.002,0.001,-0.385,210596,224718,229283,223759,223913,222887,224079,225725,64525,1040878758,0.028,0.161,62421,63229,62978,15327,106030,27427,188060799,0.092,19.92,19.919,19.881,19.752,19.35,19.911,19.872,19.741,19.661,19.923,19.922,19.901,19.849,19.49,0.646,0.864,0.104,0.048,66.982,50.29,4.533,0.144,600.235,594.043,622.06,600.106,601.922,606.365,586.711,554.913,602.173,593.406,608.476,613.372,534.347,61.436,105.318,152.026,162.651,11.664,943.593,2773.0,5778.0,0.452,-0.033,56.457,36.549,1.957,603.129,467.613,0,0,1,0
2014-06-19,7688432067,603.129,0.113,0.0603,1.0540316332456493e+17,23.957,19.944,12202340478,11979446198,10982748629,8172501848,12963113452,12424858583,11933666984,11046428240,8559551310,12486164338,12159149891,11550868101,9509532766,4749893412,9212362195,5.640371855722962e+18,1.028,1.111,1.323,100.0,100.0,1.0678000263527437e+17,9.793722057667784e+16,6.748754045540481e+16,1.0842762379265245e+17,1.0045382819888504e+17,9.15998442209518e+16,7.055970860862612e+16,1.09185370375584e+17,1.0863617166301613e+17,1.029102311340638e+17,9.547286187034733e+16,7.814943167245971e+16,6.836428016067518e+16,1.098,23.359,24.37,26.081,27.651,23.541,24.476,25.704,27.179,52.372,23.166,23.96,25.207,26.911,29.125,20.346,-49.369,103.486,-0.392,-0.958,-1.188,44.892,-67.328,1.5679361818539456e+16,1.778188638264488e+16,-0.19,0.113,0.1,0.111,0.109,0.115,0.031,-0.004,0.242,-0.284,0.06,0.06,0.06,0.06,0.015,0.014,0.002,0.573,0.456,-0.145,55.741,29.628,3.589,8.741,8.742,8.808,0.049,7702281865,7578016297,7878266726,7610466993,7685589731,7694494003,7723250079,6979083756,7708488974,7624934675,7736878575,7802573305,684123878,1203225154,1996833533,1875200005,397240821,117006370212216832,3.6193769266190746e+17,9.968360394434314e+17,0.494,-0.005,56.542,52.824,5.448,7287,6052,4187658,-0.181,124.139,101.396,442.265,416.904,0.506,-0.35,1.85,0.29,0.259,0.27,0.283,0.3,0.285,0.274,0.273,0.303,0.293,0.27,0.269,0.276,0.291,0.074,0.074,0.113,0.001,0.001,-0.384,210017,222104,228531,223672,224066,222962,223886,225780,64490,1039743300,0.02,0.159,62413,63208,62955,15193,105800,27229,185357392,0.093,19.929,19.925,19.885,19.778,19.36,19.919,19.882,19.755,19.667,19.934,19.928,19.909,19.862,19.503,0.655,0.856,0.107,0.05,67.387,50.427,4.486,0.142,602.595,591.445,618.621,601.617,602.223,605.934,587.77,555.972,603.619,595.677,605.952,613.841,536.369,59.88,93.494,152.523,137.851,20.897,896.414,2185.0,5816.0,0.456,-0.032,55.775,29.628,3.589,590.957,456.38,0,0,1,0
2014-06-20,7559079460,590.957,0.111,0.0591,1.1759621050098125e+17,23.422,19.958,12446058792,12101305355,11136387422,8274861428,13212846783,12684288966,12137522068,11202309006,8667310185,12801224247,12356901080,11710857229,9625798222,4804123739,9212362195,5.769901225943679e+18,1.052,1.111,1.319,100.0,100.0,1.0971481439533918e+17,1.0015015006291933e+17,6.836536654987002e+16,1.1301191714681683e+17,1.0273947917249789e+17,9.327702914224403e+16,7.1593477880985576e+16,1.1303826048582704e+17,1.1134022362944285e+17,1.055314297906376e+17,9.72670211730651e+16,7.925072112401086e+16,7.900434850187027e+16,1.11,22.795,24.131,25.873,27.483,23.481,24.212,25.4,26.937,51.736,23.198,23.723,24.852,26.638,28.9,19.53,-38.875,95.358,-0.465,-0.942,-1.19,44.641,-62.403,1.5843094578536832e+16,1.7660077999191856e+16,-0.188,0.116,0.099,0.111,0.109,0.114,0.029,-0.038,0.251,-0.283,0.06,0.06,0.06,0.06,0.015,0.01,0.003,0.497,0.457,-0.143,53.941,20.038,4.901,8.733,8.72,8.786,0.049,7671578547,7563435423,7828417212,7656890702,7622334596,7660640367,7701360663,6991830914,7636887772,7620200465,7694320273,7799257980,667995270,1077694782,2006223030,1392711258,478211892,111554420026761216,2.903565106412421e+17,1.0062327114930012e+18,0.497,-0.004,55.003,52.428,6.754,7309,6057,4145832,-0.179,124.147,101.594,433.578,416.729,0.494,-0.349,18.531,0.279,0.251,0.265,0.281,0.298,0.258,0.263,0.268,0.301,0.263,0.262,0.264,0.273,0.29,0.073,0.076,0.111,0.001,0.001,-0.382,202499,215332,226585,222954,221116,221981,220648,224784,65051,1057918822,0.007,0.157,62076,63076,62823,15229,105855,27193,184858951,0.093,19.944,19.933,19.896,19.805,19.369,19.929,19.892,19.768,19.674,19.949,19.936,19.919,19.873,19.516,0.664,0.876,0.11,0.052,67.896,50.599,4.591,0.14,600.586,590.732,614.108,596.287,599.407,603.937,587.976,556.741,597.8,595.556,602.264,613.229,538.119,57.987,84.562,153.05,98.647,27.609,840.616,1788.0,5856.0,0.458,-0.031,53.97,20.038,4.901,589.485,438.518,0,0,1,0
2014-06-21,7566048298,589.485,0.106,0.0589,1.2558922379984973e+17,21.869,19.967,12689777106,12223164512,11290026216,8377221008,13337713449,12878861753,12314196474,11348132948,8772700733,13055354577,12538404381,11860934177,9739814018,4849113580,9212362195,5.878475628953166e+18,1.077,1.112,1.315,100.0,100.0,1.1312664747698096e+17,1.029851667348938e+17,6.929484686091059e+16,1.1930057047333328e+17,1.0578611178947811e+17,9.536168686208957e+16,7.278019757151006e+16,1.195605426210114e+17,1.1530882598057048e+17,1.08923306288895e+17,9.948710854555293e+16,8.050838831631811e+16,8.365322799365062e+16,1.127,23.082,23.654,25.334,27.26,22.675,23.627,24.929,26.61,51.079,22.735,23.157,24.318,26.276,28.651,17.85,-50.281,79.653,-0.543,-0.929,-1.191,43.903,-69.689,1.6752347660565088e+16,1.7470245877235104e+16,-0.187,0.11,0.099,0.11,0.109,0.109,0.029,-0.003,0.257,-0.282,0.059,0.059,0.059,0.06,0.015,0.008,0.003,0.426,0.457,-0.14,53.724,15.777,4.45,8.744,8.698,8.764,0.048,7604519942,7598401669,7782042454,7695054297,7594191447,7636992350,7683319015,7004451077,7584122647,7620853684,7659337751,7793397180,643831460,976263292,2014926459,1144907872,433346212,103629737066332160,2.382725039190016e+17,1.0149821586498436e+18,0.497,-0.003,55.071,52.447,6.075,7308,6051,4091031,-0.177,123.833,101.84,449.939,429.11,0.477,-0.348,28.639,0.236,0.251,0.262,0.278,0.298,0.228,0.247,0.258,0.299,0.223,0.249,0.255,0.267,0.288,0.079,0.082,0.111,0.002,0.002,-0.381,201442,214168,224031,223212,217693,220796,216872,223578,63985,1023528601,-0.011,0.155,61361,62810,62556,15398,105977,26973,181887020,0.09,19.956,19.937,19.906,19.833,19.379,19.938,19.902,19.78,19.68,19.96,19.945,19.928,19.884,19.529,0.673,0.875,0.113,0.053,68.218,50.708,4.581,0.138,594.524,592.797,609.73,592.886,596.926,602.01,588.073,557.461,592.25,595.244,598.98,612.31,539.829,55.451,77.178,153.524,80.329,25.113,768.708,1489.0,5892.0,0.457,-0.03,53.753,15.777,4.45,598.9,405.935,1,1,1,0
2014-06-22,7655987729,598.9,0.108,0.0599,1.33395225503517e+17,20.244,19.962,12933495420,12345023669,11443665009,8479356994,13400146782,13024791343,12467314293,11484548894,8875775005,13248555329,12703659795,12001098944,9851580152,4885890640,9192238719,5.967981836931391e+18,1.1,1.113,1.311,100.0,100.0,1.16673233909135e+17,1.0624452948279222e+17,7.03285319061739e+16,1.2634789798842512e+17,1.0946732695134995e+17,9.781546354863328e+16,7.411239598759811e+16,1.2816005576853726e+17,1.2037597048720448e+17,1.1297798079137808e+17,1.0210612594726974e+17,8.191718784692483e+16,9.303165407369885e+16,1.15,21.845,23.005,24.968,26.933,21.46,22.781,24.304,26.199,50.402,21.315,22.305,23.639,25.823,28.377,16.603,-45.569,68.912,-0.633,-0.919,-1.192,43.131,-69.24,1.5991425174780704e+16,1.747249073143376e+16,-0.186,0.108,0.099,0.11,0.109,0.108,0.029,0.005,0.261,-0.28,0.059,0.06,0.059,0.06,0.015,0.007,0.004,0.364,0.455,-0.138,54.924,13.182,6.256,8.748,8.683,8.747,0.047,7593705162,7647655147,7735844144,7727571448,7625089588,7641741194,7679674843,7018770564,7609856540,7635250199,7642530454,7790876756,577104875,901007256,2025960668,975514526,531264368,83262509313048576,2.0295351878783795e+17,1.0261291575210312e+18,0.495,-0.001,55.962,52.7,7.457,7217,6066,4096220,-0.175,122.718,101.698,482.909,466.587,0.454,-0.347,-12.474,0.21,0.25,0.258,0.274,0.297,0.214,0.235,0.251,0.297,0.205,0.237,0.247,0.262,0.286,0.085,0.085,0.113,0.002,0.002,-0.38,202167,210490,221559,222763,215055,219829,213825,222558,64711,1046862474,-0.031,0.152,60623,62527,62268,15552,105856,27009,182366471,0.085,19.962,19.942,19.916,19.86,19.389,19.944,19.91,19.792,19.686,19.963,19.951,19.936,19.892,19.542,0.681,0.871,0.116,0.055,67.892,50.656,4.56,0.137,593.114,597.597,605.874,595.893,597.42,601.595,588.772,558.372,594.438,596.77,597.536,611.825,541.74,50.168,71.739,154.228,69.751,35.259,629.202,1287.0,5947.0,0.455,-0.029,54.955,13.182,6.256,589.476,410.022,0,0,1,0
2014-06-23,7557126005,589.476,0.111,0.0589,1.1118764449441283e+17,23.387,19.809,13177213734,12466882826,11571986015,8573309433,13431363448,13134238536,12600016403,11612163812,8976583908,13380826503,12852667321,12131351532,9961101539,4940077423,8455719525,6.101091235944227e+18,1.115,1.115,1.307,100.0,100.0,1.1677708502003517e+17,1.0821193572570573e+17,7.108846574450244e+16,1.18767771241419e+17,1.0969670262375837e+17,9.86781848999739e+16,7.492723661412154e+16,1.20990434715019e+17,1.1900457313352397e+17,1.136370627929275e+17,1.0316213327291715e+17,8.281519032139165e+16,6.839404544956814e+16,1.168,21.833,22.714,24.474,26.86,22.423,22.932,24.182,26.018,49.808,22.086,22.4,23.429,25.595,28.184,16.093,-29.81,64.746,-0.699,-0.909,-1.193,45.064,-56.037,1.619212548236144e+16,1.7441286745468528e+16,-0.185,0.108,0.099,0.11,0.109,0.109,0.029,-0.006,0.264,-0.279,0.059,0.059,0.059,0.059,0.015,0.007,0.001,0.307,0.451,-0.136,53.488,13.503,2.011,8.737,8.672,8.735,0.046,7593054011,7635012441,7689291061,7761356659,7591107797,7620587397,7663334998,7030602551,7591566962,7612617914,7618701369,7779880276,519208733,790067827,2032372754,1013556338,307302044,67394427031412736,1.56051792675029e+17,1.0326347525524849e+18,0.492,0.0,54.728,52.39,4.239,7125,6078,4087294,-0.173,123.843,101.727,446.984,445.58,0.436,-0.346,2.074,0.219,0.251,0.256,0.273,0.296,0.236,0.241,0.251,0.296,0.228,0.238,0.247,0.261,0.285,0.083,0.085,0.112,0.002,0.002,-0.378,200440,208471,221940,222294,214360,219487,212710,222151,64628,1044203248,-0.05,0.15,60585,62472,62207,15447,105793,26995,182179974,0.08,19.913,19.926,19.916,19.861,19.398,19.911,19.896,19.793,19.689,19.887,19.918,19.921,19.889,19.551,0.682,0.798,0.116,0.056,57.315,48.765,4.195,0.135,592.62,596.658,601.68,592.685,595.434,599.979,588.817,559.055,592.619,594.739,595.35,610.583,543.435,44.85,64.099,154.467,70.129,11.622,502.888,1027.0,5965.0,0.451,-0.028,53.514,13.503,2.011,585.681,401.12,0,1,1,0
2014-06-24,7507018761,585.681,0.1,0.0586,1.250429030705552e+17,22.066,19.473,13420932048,12588741983,11672214681,8667261872,13446971781,13216323931,12715024898,11731545509,9075177232,13452168098,12985426960,12253325345,10068558037,4986600651,8455719525,6.216546513304994e+18,1.123,1.115,1.303,100.0,100.0,1.1897842506525392e+17,1.1015196883343987e+17,7.204039408478226e+16,1.219053371559871e+17,1.1174286268333126e+17,1.0037913445936624e+17,7.602867983294426e+16,1.21816537284e+17,1.2107102764615398e+17,1.1588119177224078e+17,1.0504167482320752e+17,8.400100213075544e+16,8.567355062518398e+16,1.187,21.899,22.279,24.062,26.651,22.245,22.716,23.9,25.763,49.198,22.203,22.238,23.108,25.285,27.97,15.179,-36.676,57.598,-0.757,-0.901,-1.194,44.408,-62.436,1.6278196769052224e+16,1.7643401699259936e+16,-0.183,0.106,0.099,0.107,0.109,0.105,0.029,-0.029,0.263,-0.278,0.059,0.059,0.059,0.059,0.015,0.003,0.001,0.252,0.445,-0.133,52.911,4.599,1.052,8.721,8.65,8.711,0.045,7573377498,7614416634,7634187287,7775428606,7549063279,7592195238,7642492833,7041073237,7548549337,7580619494,7594398396,7763471379,409564756,755658980,2036955973,422158409,222770201,41935822331977728,1.4275512339326566e+17,1.0372974091317656e+18,0.487,0.001,54.103,52.233,3.058,7118,6129,4131559,-0.17,124.223,101.744,416.954,438.02,0.42,-0.344,1.265,0.231,0.247,0.253,0.272,0.294,0.236,0.239,0.249,0.295,0.237,0.234,0.244,0.259,0.283,0.083,0.086,0.112,0.002,0.002,-0.377,198645,205829,221364,221831,213560,219102,211422,221705,64607,1043507551,-0.067,0.147,60850,62521,62251,15409,105842,27059,183041413,0.077,19.748,19.864,19.889,19.85,19.403,19.801,19.84,19.773,19.684,19.667,19.805,19.862,19.864,19.553,0.678,0.443,0.115,0.056,42.333,45.032,2.329,0.133,591.352,595.043,597.031,589.183,592.996,598.073,588.615,559.641,589.149,591.995,593.217,608.944,545.044,36.191,61.991,154.59,25.75,6.099,327.447,960.736,5975.0,0.445,-0.027,52.936,4.599,1.052,568.912,400.275,0,1,1,0
2014-06-25,7288217382,568.912,0.11,0.0569,1.2693458294124211e+17,21.008,19.477,13462580115,12710601140,11772443347,8761214312,13454775948,13277887977,12814698927,11843225161,9171603669,13462580115,13101938711,12368832792,10173949647,5025673157,8455719525,6.314347669013709e+18,1.121,1.115,1.3,100.0,100.0,1.2073556480501757e+17,1.1299396209050243e+17,7.300661449305491e+16,1.2441996004861462e+17,1.1376842538438605e+17,1.0209238920013245e+17,7.714749089026947e+16,1.2367953324320686e+17,1.2306006711515102e+17,1.1811887365328109e+17,1.0694576367984224e+17,8.52074678199084e+16,8.695983674453752e+16,1.206,22.154,22.279,23.634,26.445,21.627,22.289,23.514,25.456,48.579,21.757,21.92,22.7,24.921,27.741,14.171,-37.949,50.208,-0.815,-0.894,-1.196,43.878,-64.367,1.7070758093713568e+16,1.7650888384483536e+16,-0.182,0.107,0.099,0.108,0.109,0.107,0.029,0.005,0.261,-0.276,0.058,0.058,0.058,0.059,0.015,-0.001,0.003,0.196,0.437,-0.131,50.427,-1.958,4.734,8.714,8.629,8.689,0.044,7450787383,7545987100,7570264087,7773141359,7418640330,7516200774,7595256106,7046504977,7405969279,7499069681,7548269075,7732038397,315431109,761108906,2043088017,-68617411,474304714,24874196146298880,1.4482169177637683e+17,1.0435521616445848e+18,0.479,0.003,51.448,51.551,6.961,7044,6103,4145784,-0.169,123.615,101.484,310.179,453.417,0.402,-0.343,-18.653,0.252,0.238,0.25,0.271,0.294,0.25,0.246,0.251,0.294,0.254,0.239,0.245,0.258,0.283,0.078,0.084,0.112,0.002,0.002,-0.376,194175,202385,219821,221439,212910,218759,210268,221301,64619,1043901242,-0.084,0.144,61067,62558,62285,15297,105742,26795,179490987,0.078,19.586,19.798,19.859,19.839,19.407,19.72,19.791,19.754,19.68,19.531,19.708,19.807,19.84,19.554,0.675,0.394,0.114,0.055,42.502,45.078,2.063,0.132,581.356,589.506,591.775,579.048,586.975,594.185,587.344,559.844,577.929,585.463,589.468,606.169,546.283,28.885,62.893,154.91,-11.364,25.715,208.591,988.881,5999.0,0.437,-0.025,50.446,-1.958,4.734,569.836,407.475,1,1,1,0
