Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,difficulty-btc-sma-30,difficulty-btc-rsi-30,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-90,mining_profitability-btc-var-90,transactionfees-btc-ema-90,transactionfees-btc-wma-30,transactionfees-btc-wma-90,transactionfees-btc-std-90,transactionfees-btc-var-30,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-wma-3,marketcap-btc-sma-7,marketcap-btc-sma-90,marketcap-btc-ema-90,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-30,transactionvalue-btc-wma-30,transactionvalue-btc-wma-90,mediantransactionvalue-btc-ema-30,mediantransactionvalue-btc-wma-30,sentbyaddress-btc-sma-30,sentbyaddress-btc-wma-90,activeaddresses-btc-ema-90,price-btc-sma-3,price-btc-sma-14,price-btc-sma-30,price-btc-sma-90,price-btc-ema-3,price-btc-ema-90,price-btc-wma-3,price-btc-wma-30,price-btc-trx-14,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2015-09-23,3336455750,230.404,0.023,4.533940290056557e+17,56510907010,98.841,2.021,2.068,2.454,2.025,2.102,2.332,2.002,2.047,2.296,0.715,0.128,0.05,0.046,0.053,0.025,0.001,0.023,0.023,3346610997,3660699605,3517566100,3332394633,3340665199,3358781259,2075,2436,67.155,62.462,195415,193211,242993,229.036,232.259,231.378,256.599,229.789,246.031,229.434,232.423,-0.155,232.239,236.866,276.61,439.047
2015-09-24,3390358573,232.239,0.0232,4.343682408751309e+17,56680197707,98.841,1.999,2.071,2.448,2.006,2.088,2.322,1.984,2.035,2.284,0.725,0.131,0.05,0.046,0.053,0.025,0.001,0.023,0.023,3351685544,3659813074,3514770330,3363037880,3351602093,3362335714,2078,2431,69.929,65.125,195603,193363,243197,230.444,231.809,231.997,256.482,231.014,245.728,231.036,232.478,-0.149,235.295,236.899,279.731,440.857
2015-09-25,3411354083,235.295,0.0235,4.591797459738437e+17,56849488403,98.841,2.007,2.064,2.445,2.021,2.09,2.317,1.999,2.038,2.276,0.728,0.133,0.05,0.046,0.052,0.024,0.001,0.023,0.023,3357023356,3658647472,3512497446,3391872524,3366519227,3366567458,2099,2432,72.3,67.531,196025,193588,243590,232.646,231.479,232.332,256.359,233.154,245.498,233.461,232.691,-0.139,234.051,237.726,289.505,454.111
2015-09-26,3397060494,234.051,0.0234,4.7200598460627616e+17,57018779100,98.841,1.998,2.061,2.437,1.996,2.073,2.307,1.976,2.024,2.263,0.739,0.136,0.05,0.046,0.052,0.024,0.001,0.023,0.023,3363980409,3656951197,3509960370,3400708037,3376528512,3369517251,2094,2423,72.458,67.833,195852,193396,244384,233.861,231.189,232.613,256.185,233.602,245.247,234.163,232.802,-0.127,233.409,238.381,284.408,454.511
2015-09-27,3399865038,233.409,0.0233,4.2917833768119776e+17,57188069797,98.841,1.983,2.054,2.431,2.002,2.071,2.301,1.981,2.022,2.254,0.742,0.138,0.05,0.046,0.052,0.024,0.001,0.023,0.023,3369407775,3654657090,3507540692,3400845031,3385499669,3372312169,2061,2404,72.693,68.249,195493,193200,245104,234.252,231.245,232.804,255.968,233.506,244.987,233.937,232.853,-0.114,237.125,238.794,292.005,428.423
2015-09-28,3444840473,237.125,0.0237,4.079857940665596e+17,57357360494,98.841,1.996,2.054,2.424,2.014,2.073,2.296,1.996,2.025,2.247,0.743,0.138,0.05,0.046,0.052,0.024,0.001,0.023,0.024,3387739210,3651219918,3506162665,3421885331,3404357844,3377732520,2093,2407,75.622,71.409,196500,193488,245542,234.862,231.739,233.037,255.685,235.316,244.814,235.374,233.132,-0.098,237.937,238.724,301.252,417.265
2015-09-29,3458714589,237.937,0.0238,4.882656198241541e+17,57526651191,98.841,1.995,2.055,2.42,2.03,2.076,2.293,2.014,2.03,2.24,0.746,0.139,0.05,0.046,0.052,0.024,0.001,0.024,0.024,3405521286,3648622489,3505119851,3444281625,3422101688,3383714514,2147,2417,78.84,74.923,198368,194224,246880,236.157,232.295,233.313,255.439,236.626,244.663,236.912,233.448,-0.08,236.866,243.136,309.563,424.113
2015-09-30,3456025473,236.866,0.0237,4.779778189838258e+17,57695941888,98.841,1.996,2.047,2.408,2.005,2.062,2.283,1.995,2.016,2.228,0.747,0.14,0.05,0.046,0.052,0.024,0.001,0.024,0.024,3422602675,3646289797,3504040853,3455057678,3434727735,3389159824,2165,2416,80.829,77.297,199102,194687,247867,237.309,232.878,233.582,255.209,236.746,244.491,237.266,233.678,-0.061,236.899,245.262,324.762,425.095
2015-10-01,3437145919,236.899,0.0237,4.50685488071657e+17,57887384146,99.029,1.984,2.038,2.401,2.001,2.056,2.276,1.992,2.012,2.218,0.751,0.141,0.05,0.046,0.051,0.024,0.001,0.024,0.024,3429286581,3644083996,3502570635,3447033882,3438363546,3393025168,2207,2423,83.862,80.772,199197,194936,248042,237.234,233.321,233.872,254.996,236.822,244.325,237.061,233.892,-0.043,237.726,243.701,321.941,428.988
2015-10-02,3454290118,237.726,0.0238,3.964815312738088e+17,58105937269,99.194,1.99,2.035,2.395,2.012,2.058,2.272,2.005,2.014,2.211,0.752,0.142,0.05,0.046,0.051,0.024,0.001,0.024,0.024,3435420301,3641837175,3501509525,3448864611,3444614430,3397643264,2258,2433,85.707,83.155,199298,195326,248534,237.164,233.656,234.196,254.773,237.274,244.18,237.307,234.14,-0.026,238.381,243.629,316.359,425.418
2015-10-03,3456572479,238.381,0.0238,4.404881477370072e+17,58324490393,99.194,2.002,2.033,2.389,2.007,2.052,2.265,2.003,2.011,2.202,0.757,0.143,0.05,0.045,0.051,0.024,0.001,0.024,0.024,3443922013,3638430666,3500521897,3452573932,3449902475,3401979906,2247,2422,85.253,83.454,198432,194919,248138,237.669,234.141,234.555,254.483,237.828,244.052,237.916,234.41,-0.009,238.794,244.579,335.738,432.258
2015-10-04,3468251089,238.794,0.0239,4.665193851591914e+17,58487060876,99.194,1.996,2.029,2.376,2.002,2.047,2.259,1.998,2.006,2.193,0.747,0.139,0.05,0.045,0.051,0.024,0.001,0.024,0.024,3453691449,3634253858,3499812649,3462031390,3455984744,3406646623,2238,2413,84.961,83.906,198557,194517,248835,238.3,234.702,234.88,254.115,238.311,243.937,238.478,234.684,0.007,238.724,245.811,384.145,433.24
2015-10-05,3480006668,238.724,0.0239,4.59972717749141e+17,58615580062,99.194,2.001,2.029,2.371,2.001,2.044,2.253,1.998,2.004,2.184,0.751,0.141,0.049,0.045,0.05,0.024,0.001,0.024,0.024,3458715191,3631035991,3499377352,3472182443,3462563549,3411670255,2268,2416,86.121,85.799,198082,194301,249107,238.633,235.467,235.106,253.793,238.517,243.822,238.69,234.932,0.022,243.136,246.638,449.287,429.271
2015-10-06,3538728877,243.136,0.0243,4.4525248816928326e+17,58744099249,99.194,1.994,2.027,2.36,1.995,2.038,2.246,1.992,1.999,2.175,0.745,0.139,0.049,0.045,0.05,0.024,0.001,0.024,0.024,3470145803,3628030179,3500242221,3507408509,3482566970,3420143728,2317,2426,88.507,88.857,198922,194432,249829,240.218,236.499,235.22,253.511,240.827,243.807,240.941,235.45,0.04,245.262,247.404,401.566,431.819
2015-10-07,3571087743,245.262,0.0245,4.155381512813768e+17,58872618435,99.194,1.991,2.016,2.354,1.992,2.034,2.24,1.99,1.996,2.167,0.749,0.14,0.049,0.045,0.05,0.024,0.001,0.024,0.024,3486583270,3625005711,3501799266,3545121275,3507802455,3430447645,2349,2431,89.939,90.98,199246,194746,250335,242.374,237.56,235.378,253.236,243.044,243.839,243.464,236.098,0.061,243.701,251.284,372.194,432.241
2015-10-08,3548675896,243.701,0.0244,4.163534540779059e+17,59001137621,99.194,2.004,2.017,2.342,2.002,2.036,2.236,2.0,1.999,2.16,0.734,0.135,0.049,0.045,0.05,0.024,0.001,0.024,0.024,3502516124,3619978085,3502829521,3554488675,3523325612,3439056444,2431,2453,90.696,92.446,199814,195378,250986,244.033,238.379,235.388,252.819,243.373,243.836,244.127,236.635,0.081,243.629,254.488,383.625,429.829
2015-10-09,3540946181,243.629,0.0244,4.215126200432384e+17,59129656807,99.194,1.984,2.002,2.331,1.98,2.023,2.228,1.977,1.987,2.149,0.734,0.135,0.049,0.045,0.05,0.024,0.001,0.024,0.024,3514895562,3613118560,3503667250,3548546346,3532933126,3447138595,2474,2462,91.231,93.732,199093,194945,250471,244.197,238.974,235.493,252.288,243.501,243.831,243.925,237.166,0.099,244.579,259.868,382.2,447.946
2015-10-10,3560715912,244.579,0.0245,4.114954961919568e+17,59258175993,99.194,2.023,2.009,2.325,2.035,2.047,2.231,2.031,2.013,2.151,0.724,0.131,0.049,0.046,0.05,0.024,0.001,0.024,0.024,3529773195,3604650051,3504921067,3552119332,3544388214,3456330024,2476,2457,89.295,92.6,199726,195198,251526,243.97,239.726,235.695,251.625,244.04,243.848,244.116,237.752,0.116,245.811,269.135,374.932,454.849
2015-10-11,3571439433,245.811,0.0246,4.8208924972768166e+17,59386695179,99.194,2.011,2.004,2.311,2.013,2.035,2.223,2.011,2.004,2.141,0.709,0.126,0.049,0.046,0.049,0.024,0.001,0.024,0.025,3544514387,3598841032,3506383009,3562782717,3554804773,3465944752,2477,2452,88.876,92.912,198673,194675,251895,244.673,240.612,235.891,251.092,244.925,243.891,245.037,238.405,0.132,246.638,266.726,365.764,449.909
2015-10-12,3578629557,246.638,0.0247,4.331314494498877e+17,59515214365,99.194,2.007,2.007,2.303,2.016,2.035,2.219,2.014,2.006,2.135,0.704,0.124,0.049,0.046,0.049,0.024,0.001,0.025,0.025,3558603371,3593056624,3507970845,3573247242,3563333565,3475794218,2497,2454,90.29,94.91,199271,194669,252552,245.676,241.292,236.175,250.607,245.782,243.951,246.019,239.098,0.148,247.404,263.775,315.768,444.408
2015-10-13,3598525575,247.404,0.0247,4.167133856397148e+17,59643733552,99.194,2.001,2.0,2.292,2.02,2.036,2.215,2.02,2.008,2.129,0.69,0.119,0.049,0.046,0.049,0.024,0.001,0.025,0.025,3567145757,3587519005,3509961059,3587379212,3573314116,3486626786,2544,2466,90.448,95.579,199577,194749,252917,246.617,241.968,236.668,250.131,246.593,244.027,246.883,239.823,0.162,251.284,267.214,327.694,447.174
2015-10-14,3659012906,251.284,0.0251,4.500395363395786e+17,59772252738,99.194,2.022,2.008,2.287,2.036,2.043,2.214,2.038,2.017,2.126,0.688,0.118,0.049,0.046,0.049,0.024,0.001,0.025,0.025,3579706494,3583814647,3513236924,3625453238,3596280904,3500831104,2585,2476,91.672,97.164,199757,195206,253375,248.442,242.998,237.37,249.787,248.938,244.187,249.216,240.766,0.179,254.488,268.111,333.683,445.538
2015-10-15,3721793892,254.488,0.0254,4.773882253845852e+17,59901962792,99.204,2.04,2.01,2.28,2.061,2.055,2.214,2.065,2.031,2.124,0.677,0.115,0.049,0.046,0.049,0.024,0.001,0.025,0.025,3604437637,3581409273,3517820593,3680322177,3631802753,3518388959,2643,2495,93.917,99.679,201139,196659,255058,251.059,244.254,238.182,249.535,251.713,244.413,252.239,241.87,0.199,259.868,271.908,333.448,428.513
2015-10-16,3807353510,259.868,0.026,4.760059127041488e+17,60032835359,99.213,2.033,2.015,2.273,2.051,2.05,2.209,2.057,2.03,2.118,0.676,0.114,0.049,0.047,0.049,0.022,0.001,0.026,0.026,3642495826,3580381234,3524183954,3754110203,3682531721,3540618302,2700,2513,95.535,101.524,202059,197509,255912,255.213,245.836,239.22,249.339,255.791,244.753,256.644,243.269,0.225,269.135,276.61,328.106,430.349
2015-10-17,3925410959,269.135,0.0269,4.1646217765089216e+17,60151599255,99.213,2.05,2.018,2.267,2.072,2.06,2.209,2.082,2.042,2.116,0.668,0.111,0.049,0.047,0.049,0.022,0.001,0.026,0.026,3694595119,3581230070,3533002130,3852122298,3753260505,3569402512,2736,2525,94.958,101.089,202966,198507,257660,261.164,248.032,240.502,249.276,262.463,245.289,263.605,245.199,0.263,266.726,279.731,322.131,403.973
2015-10-18,3844391451,266.726,0.0267,4.247371448874364e+17,60203215063,99.213,2.073,2.028,2.26,2.102,2.075,2.211,2.114,2.06,2.117,0.656,0.108,0.049,0.047,0.049,0.021,0.001,0.027,0.027,3733588264,3580630670,3539845851,3865224964,3790709588,3591732615,2723,2521,94.057,100.107,202821,198707,258557,265.243,250.027,241.625,249.172,264.594,245.76,266.386,246.891,0.302,263.775,289.505,334.502,371.323
2015-10-19,3831569872,263.775,0.0264,4.849568825772799e+17,60254830871,99.213,2.092,2.043,2.258,2.123,2.087,2.212,2.138,2.075,2.117,0.654,0.107,0.049,0.048,0.049,0.021,0.001,0.027,0.027,3769722595,3579333219,3546257368,3851483913,3815204990,3612223902,2731,2525,95.741,101.554,204562,199544,259745,266.545,251.817,242.698,249.007,264.185,246.156,265.652,248.32,0.338,267.214,284.408,333.66,384.435
2015-10-20,3902639410,267.214,0.0267,4.2781115025987686e+17,60306446680,99.213,2.097,2.042,2.247,2.109,2.083,2.208,2.129,2.073,2.112,0.638,0.102,0.049,0.048,0.049,0.021,0.001,0.027,0.027,3813167429,3579143418,3554089941,3869241571,3848434193,3636261161,2751,2533,96.658,102.212,206648,200702,261796,265.905,253.537,243.907,248.904,265.699,246.618,265.986,249.902,0.371,268.111,292.005,330.832,383.0
2015-10-21,3893336454,268.111,0.0268,4.123414222710088e+17,60358062488,99.213,2.124,2.056,2.245,2.142,2.101,2.211,2.164,2.094,2.114,0.635,0.101,0.049,0.049,0.049,0.021,0.001,0.027,0.027,3846642221,3578746421,3561545908,3886143009,3868476450,3658535293,2742,2532,97.387,102.637,207827,201754,263028,266.367,255.169,245.243,248.804,266.905,247.091,267.089,251.464,0.401,271.908,301.252,319.889,383.472
2015-10-22,3942395393,271.908,0.0272,4.77235731733142e+17,60409678296,99.213,2.128,2.058,2.235,2.14,2.102,2.209,2.164,2.098,2.111,0.612,0.094,0.049,0.049,0.049,0.021,0.001,0.027,0.027,3878156721,3577785512,3569916226,3919416416,3892414743,3682734053,2756,2539,99.045,103.983,208464,202731,264120,269.078,257.184,246.684,248.684,269.407,247.636,269.86,253.184,0.43,276.61,309.563,324.813,392.939
2015-10-23,3995109118,276.61,0.0277,4.424229945132691e+17,60461294104,99.213,2.165,2.069,2.231,2.167,2.118,2.212,2.193,2.117,2.114,0.604,0.091,0.05,0.05,0.049,0.021,0.001,0.027,0.027,3904978951,3576642836,3579261125,3960575766,3921652842,3709025837,2763,2543,98.702,103.388,209584,203593,265248,272.21,259.539,248.224,248.551,273.008,248.273,273.626,255.115,0.461,279.731,324.762,324.123,414.174
2015-10-24,4028102405,279.731,0.028,4.4230559834727616e+17,60512909912,99.213,2.159,2.083,2.225,2.186,2.13,2.214,2.212,2.133,2.116,0.593,0.088,0.05,0.05,0.049,0.02,0.001,0.028,0.028,3919649158,3575579176,3589125769,4002820141,3952433706,3736029762,2764,2546,96.618,101.042,211127,204680,266950,276.083,262.05,249.807,248.428,276.37,248.964,277.387,257.147,0.493,289.505,321.941,322.867,393.566
2015-10-25,4163672527,289.505,0.029,4.66754163919462e+17,60564525721,99.213,2.198,2.093,2.221,2.217,2.149,2.219,2.247,2.154,2.12,0.582,0.085,0.05,0.05,0.049,0.02,0.001,0.028,0.028,3965260740,3576276153,3601753170,4090388585,4013439548,3770408654,2788,2556,96.269,100.39,211879,205298,268448,281.949,265.171,251.614,248.408,282.938,249.855,284.098,259.708,0.532,284.408,316.359,320.608,388.784
2015-10-26,4109802603,284.408,0.0284,4.63104205753461e+17,60616141529,99.213,2.234,2.117,2.22,2.26,2.174,2.226,2.292,2.183,2.127,0.58,0.084,0.05,0.051,0.049,0.019,0.001,0.028,0.029,4005008273,3575994313,3612919091,4114142545,4049575014,3799694178,2857,2583,97.624,101.454,212934,205692,270145,284.548,267.869,253.293,248.301,283.673,250.615,285.328,261.824,0.567,292.005,335.738,322.364,396.316
2015-10-27,4229333126,292.005,0.0292,4.787695428632096e+17,60667757337,99.213,2.249,2.124,2.211,2.26,2.179,2.226,2.295,2.192,2.128,0.552,0.076,0.05,0.052,0.049,0.019,0.001,0.029,0.029,4051678804,3577248678,3626466653,4178546185,4105656227,3835158570,2901,2601,99.009,102.543,214847,206646,271173,288.64,271.055,255.246,248.314,287.839,251.525,289.056,264.322,0.603,301.252,384.145,342.484,396.252
2015-10-28,4372208204,301.252,0.0301,4.342586134327597e+17,60719373145,99.213,2.27,2.135,2.209,2.282,2.196,2.231,2.32,2.212,2.133,0.547,0.075,0.05,0.052,0.049,0.018,0.001,0.029,0.03,4120089054,3580409937,3642856577,4280848911,4185788577,3878056907,2960,2626,100.048,103.282,215953,207544,271922,292.555,274.624,257.384,248.464,294.546,252.617,295.363,267.29,0.646,309.563,449.287,355.977,393.133
2015-10-29,4461346294,309.563,0.031,4.3284212225748704e+17,60809704206,99.506,2.305,2.155,2.206,2.341,2.23,2.242,2.38,2.25,2.144,0.534,0.071,0.051,0.053,0.05,0.017,0.001,0.03,0.03,4194224897,3585125674,3660845362,4392964736,4271102887,3924711749,3061,2666,100.721,103.73,216475,208489,273516,300.94,278.558,259.771,248.741,302.054,253.869,303.866,270.656,0.696,324.762,401.566,354.843,394.257
2015-10-30,4632047440,324.762,0.0325,4.990304896223636e+17,60906991913,99.538,2.364,2.187,2.208,2.403,2.267,2.254,2.447,2.291,2.157,0.541,0.073,0.051,0.054,0.05,0.017,0.001,0.031,0.032,4285216086,3592077766,3682190462,4531840519,4380558523,3980223371,3186,2715,102.76,105.62,217880,209740,275024,311.859,283.193,262.701,249.227,313.408,255.427,315.777,274.849,0.761,321.941,372.194,360.479,383.843
2015-10-31,4574466454,321.941,0.0322,5.0881647261872064e+17,60982128059,99.538,2.373,2.199,2.205,2.395,2.272,2.256,2.444,2.301,2.16,0.535,0.072,0.051,0.055,0.05,0.017,0.001,0.032,0.032,4363268093,3598357516,3701800924,4574806756,4452871115,4029491011,3233,2737,101.912,104.705,219517,210910,276169,318.755,286.965,265.536,249.69,317.674,256.889,320.818,278.671,0.826,316.359,383.625,376.271,375.988
2015-11-01,4504972110,316.359,0.0316,4.6829832607216224e+17,61030153339,99.538,2.395,2.217,2.202,2.423,2.293,2.264,2.474,2.327,2.169,0.519,0.067,0.051,0.055,0.05,0.017,0.001,0.032,0.032,4412025176,3603516280,3719453038,4549316113,4488297119,4071829294,3262,2754,102.846,105.599,220745,211931,277422,321.021,290.51,268.157,250.065,317.017,258.196,319.62,281.95,0.881,335.738,382.2,367.19,378.256
2015-11-02,4716680705,335.738,0.0336,4.7351682959733606e+17,61078178620,99.538,2.429,2.242,2.205,2.464,2.322,2.274,2.52,2.361,2.18,0.529,0.07,0.052,0.056,0.051,0.017,0.001,0.032,0.033,4498722048,3610984697,3741370129,4622408798,4564461001,4125566665,3377,2800,103.956,106.722,223607,213227,278835,324.679,295.651,271.402,250.644,326.377,259.9,326.979,286.31,0.941,384.145,374.932,355.655,377.724
2015-11-03,5264771112,384.145,0.0384,4.920973508520319e+17,61126203900,99.538,2.503,2.278,2.206,2.543,2.369,2.291,2.603,2.413,2.199,0.534,0.071,0.052,0.057,0.051,0.017,0.001,0.035,0.036,4646641760,3624790535,3774851470,4955441143,4755973268,4211954798,3632,2896,107.533,110.294,228025,215535,281276,345.414,304.003,276.247,251.773,355.261,262.631,356.712,293.584,1.043,449.287,365.764,361.925,373.237
2015-11-04,6216147947,449.287,0.0449,4.710300842548152e+17,61174229180,99.538,2.602,2.336,2.217,2.702,2.457,2.323,2.768,2.507,2.233,0.614,0.094,0.053,0.06,0.052,0.019,0.001,0.039,0.041,4910061723,3649516188,3828506337,5649111129,5148349815,4355858597,4894,3337,113.792,116.609,233178,218473,284581,389.723,316.944,283.266,253.663,402.274,266.733,408.648,304.748,1.219,401.566,315.768,359.977,374.287
2015-11-05,5833252888,401.566,0.0402,4.613419265999487e+17,61222254461,99.538,2.679,2.378,2.225,2.769,2.505,2.342,2.848,2.564,2.254,0.645,0.104,0.054,0.061,0.053,0.019,0.001,0.041,0.041,5106048380,3670378736,3872566701,5866137612,5379147606,4469175314,5162,3450,117.033,120.092,236291,220365,286714,411.666,326.205,288.547,255.035,401.92,269.697,414.57,312.38,1.386,372.194,327.694,374.789,372.194
2015-11-06,5357816815,372.194,0.0372,4.508096174697904e+17,61270279741,99.538,2.727,2.413,2.227,2.803,2.539,2.357,2.894,2.605,2.272,0.653,0.107,0.054,0.062,0.053,0.02,0.001,0.041,0.039,5209729719,3687092922,3905209561,5659350695,5442089715,4546884276,5287,3516,118.068,121.491,238983,222124,288703,407.682,333.033,292.778,256.143,387.057,271.949,394.833,317.777,1.506,383.625,333.683,393.696,378.35
2015-11-07,5510551675,383.625,0.0384,4.7519286397380685e+17,61318305021,99.538,2.783,2.447,2.233,2.841,2.574,2.373,2.942,2.649,2.291,0.675,0.114,0.054,0.063,0.053,0.02,0.001,0.039,0.038,5343456179,3706598447,3940491805,5513423591,5517295204,4630604672,5380,3573,116.042,119.846,239908,223004,289252,385.795,340.454,297.442,257.479,385.341,274.404,382.805,323.638,1.594,382.2,333.448,393.935,387.86
2015-11-08,5480703241,382.2,0.0382,4.530151889366742e+17,61366330302,99.538,2.821,2.484,2.237,2.856,2.598,2.386,2.964,2.681,2.307,0.686,0.118,0.054,0.063,0.054,0.02,0.001,0.038,0.038,5482846340,3725700978,3974342606,5470171648,5551606969,4708180275,5453,3624,114.763,118.851,241529,223254,290523,379.34,347.075,302.061,258.787,383.771,276.773,381.007,329.106,1.652,374.932,328.106,395.33,377.282
2015-11-09,5420700157,374.932,0.0375,4.282479994464229e+17,61414355582,99.538,2.875,2.514,2.247,2.913,2.643,2.406,3.027,2.733,2.33,0.72,0.13,0.055,0.064,0.054,0.02,0.001,0.038,0.038,5583420548,3743994361,4006130684,5455676438,5536070423,4777713191,5630,3712,114.501,118.795,243474,224384,292182,380.252,353.541,306.406,260.003,379.351,278.93,378.804,333.807,1.674,365.764,322.131,417.576,377.566
2015-11-10,5330899658,365.764,0.0366,4.7342683655775776e+17,61462380862,99.538,2.916,2.546,2.252,2.904,2.656,2.415,3.022,2.754,2.343,0.73,0.133,0.055,0.064,0.054,0.02,0.001,0.037,0.037,5592867483,3760949784,4035246485,5385800422,5472940201,4837452559,5760,3787,114.998,119.375,246392,225362,293144,374.299,358.809,310.405,261.093,372.558,280.839,371.56,337.637,1.662,315.768,334.502,415.562,376.95
2015-11-11,4678497060,315.768,0.0316,5.16455902777045e+17,61575302734,99.758,2.927,2.565,2.251,2.861,2.651,2.419,2.978,2.757,2.35,0.729,0.133,0.055,0.064,0.054,0.02,0.001,0.035,0.034,5373203071,3771081477,4049383861,5019665109,5244347595,4851317653,5913,3871,115.525,119.933,248578,226352,294222,352.155,359.846,312.709,261.668,344.163,281.606,342.294,337.983,1.583,327.694,333.66,432.058,374.584
2015-11-12,4832205465,327.694,0.0328,5.158640715948199e+17,61743137105,99.829,2.916,2.582,2.252,2.823,2.646,2.423,2.931,2.757,2.357,0.73,0.133,0.055,0.064,0.055,0.02,0.001,0.034,0.033,5230196296,3782568917,4066588731,4864085029,5109098194,4872734111,6002,3937,116.705,121.151,250656,227339,295040,336.409,361.141,315.385,262.366,335.929,282.619,330.064,338.95,1.473,333.683,330.832,432.019,379.689
2015-11-13,4903146805,333.683,0.0334,5.2640757411540186e+17,61910971476,99.829,2.898,2.596,2.252,2.787,2.64,2.425,2.882,2.755,2.364,0.731,0.133,0.055,0.063,0.055,0.02,0.001,0.033,0.033,5165243437,3795037894,4084974623,4842058068,5027335821,4896074354,6078,3999,117.361,121.833,251850,228107,295442,325.715,361.778,318.132,263.132,334.806,283.741,328.701,340.13,1.351,333.448,319.889,435.76,380.995
2015-11-14,4888532096,333.448,0.0333,5.008745320705759e+17,62077614980,99.829,2.901,2.601,2.252,2.732,2.623,2.424,2.813,2.741,2.367,0.73,0.133,0.055,0.063,0.055,0.02,0.001,0.033,0.033,5076383498,3808189996,4102635227,4884015894,4958157986,4915796157,6192,4076,116.043,120.546,251847,229072,296755,331.609,362.6,320.764,263.96,334.127,284.834,332.568,341.118,1.225,328.106,324.813,441.485,382.955
2015-11-15,4763559221,328.106,0.0328,4.850552697856634e+17,62243095970,99.829,2.91,2.626,2.252,2.731,2.63,2.431,2.789,2.749,2.377,0.732,0.134,0.055,0.063,0.055,0.02,0.001,0.033,0.033,4973934352,3819936960,4117161029,4828481443,4879951917,4924946079,6174,4109,115.475,119.987,252445,229830,298520,331.746,363.439,323.039,264.741,331.117,285.785,330.816,341.592,1.095,322.131,324.123,456.742,389.825
