Date,difficulty-btc--std7,hashrate-btc--mom3,hashrate-btc--mom7,hashrate-btc--var14,hashrate-btc--rsi3,hashrate-btc--roc7,mining_profitability-btc--roc3,sentinusd-btc--std3,sentinusd-btc--mom3,sentinusd-btc--var3,sentinusd-btc--trx14,sentinusd-btc--rsi7,sentinusd-btc--roc7,transactionfees-btc--mom7,transactionfees-btc--trx3,transactionfees-btc--rsi3,transactionfees-btc--rsi14,transactionfees-btc--rsi30,transactionfees-btc--roc3,transactionfees-btc--roc7,transactionfees-btc--roc14,median_transaction_fee-btc--trx3,median_transaction_fee-btc--rsi3,median_transaction_fee-btc--roc3,confirmationtime-btc--sma30,confirmationtime-btc--wma14,confirmationtime-btc--std3,confirmationtime-btc--std30,confirmationtime-btc--mom3,confirmationtime-btc--mom7,confirmationtime-btc--mom30,confirmationtime-btc--mom90,confirmationtime-btc--var30,confirmationtime-btc--trx7,confirmationtime-btc--trx14,confirmationtime-btc--rsi14,confirmationtime-btc--rsi90,confirmationtime-btc--roc14,confirmationtime-btc--roc90,marketcap-btc--mom7,marketcap-btc--trx3,marketcap-btc--rsi3,marketcap-btc--rsi7,marketcap-btc--roc3,transactionvalue-btc--mom3,transactionvalue-btc--mom7,transactionvalue-btc--mom14,transactionvalue-btc--mom90,transactionvalue-btc--trx14,mediantransactionvalue-btc--mom3,mediantransactionvalue-btc--mom7,mediantransactionvalue-btc--mom90,mediantransactionvalue-btc--var7,mediantransactionvalue-btc--trx7,mediantransactionvalue-btc--rsi14,mediantransactionvalue-btc--roc7,mediantransactionvalue-btc--roc90,fee_to_reward-btc--sma3,fee_to_reward-btc--std14,fee_to_reward-btc--std90,fee_to_reward-btc--trx3,fee_to_reward-btc--rsi7,fee_to_reward-btc--roc3,fee_to_reward-btc--roc7,fee_to_reward-btc--roc14,size-btc--std3,size-btc--std90,size-btc--mom3,size-btc--mom7,size-btc--mom14,size-btc--mom30,size-btc--mom90,size-btc--var3,size-btc--rsi3,size-btc--rsi7,size-btc--rsi14,size-btc--roc90,transactions-btc--std3,transactions-btc--std14,transactions-btc--mom7,transactions-btc--mom14,transactions-btc--mom90,transactions-btc--var3,transactions-btc--var7,transactions-btc--var30,transactions-btc--trx3,transactions-btc--roc3,transactions-btc--roc14,sentbyaddress-btc--std3,sentbyaddress-btc--std7,sentbyaddress-btc--mom3,sentbyaddress-btc--var7,sentbyaddress-btc--rsi3,sentbyaddress-btc--roc7,sentbyaddress-btc--roc14,top100cap-btc--mom7,top100cap-btc--rsi3,top100cap-btc--rsi7,top100cap-btc--roc14,activeaddresses-btc--std3,activeaddresses-btc--std7,activeaddresses-btc--mom14,activeaddresses-btc--trx3,activeaddresses-btc--rsi3,activeaddresses-btc--roc14,activeaddresses-btc--roc30,activeaddresses-btc--roc90,price-btc--mom3,price-btc--mom30,price-btc--trx3,price-btc--roc7,1d_binary_price_change
2013/05/02,1026668.0,-8415142261588.0,-761358466481.0,2.7357525845222e+25,28.008,-1.067,-26.314,24547011.0,-21282606.0,150638937065973.0,-0.852,43.467,-59.196,-0.03,-1.62,47.348,50.183,51.76,-8.768,-22.197,21.821,-1.819,18.079,-14.944,8.922,9.186,1.085,1.456,2.47,2.374,2.79,0.95,0.53,0.467,0.218,58.319,50.955,9.701,9.701,-314574692.0,-1.786,18.257,39.014,-14.853,-2953.0,-1861.0,-10053.0,1195.0,-0.166,-20.109,-20.098,54.998,67.114,-0.497,47.616,-22.025,340.459,1.28,0.541,0.785,5.717,59.372,48.345,11.158,34.887,21771.0,52643.0,49361.0,21211.0,52426.0,21401.0,17800.0,118492992.0,74.01,59.503,54.371,9.942,7341.0,14460.0,-7099.0,8811.0,-3940.0,13472140.0,27433712.0,58314583.0,1.609,7.157,18.955,8524.0,10085.0,-2102.0,25425530.0,52.733,-16.497,-3.978,-0.167,62.16,48.162,-1.037,5699.0,25955.0,-146.0,-2.273,42.638,-0.178,-10.783,27.26,-19.511,3.3,-1.819,-20.532,0.0
2013/05/03,1045929.0,-8672397671072.0,-8527314662305.0,1.5221098464045e+25,28.293,-10.772,-21.079,31068109.0,-8395075.0,241306845317337.0,-1.14,40.933,-52.436,-0.007,-3.043,34.693,47.583,50.317,-29.772,-7.067,-8.437,-3.528,12.349,-23.627,8.999,9.37,1.047,1.539,0.847,2.09,2.282,1.099,0.592,0.838,0.289,57.051,50.808,3.2780000000000005,11.679,-332311549.0,-3.496,12.476,33.346,-23.553,-1214.0,-1284.0,-1743.0,1113.0,-0.415,-4.481,-20.095,51.186,64.791,-0.694,47.624,-22.014,255.866,1.312,0.499,0.774,5.339,52.557,7.914,39.177,-17.601,21704.0,52807.0,983.613,24803.0,-29197.0,-1814.0,23772.0,117763546.0,56.587,54.386,52.162,14.987,3735.0,13985.0,-3818.0,-8116.0,-3037.0,3488040.0,23747082.0,57346461.0,1.016,8.061,-13.665,4079.0,7898.0,4866.0,15594081.0,41.964,-15.808,-26.971,-0.191,65.582,49.648,-0.953,1346.0,26150.0,-22158.0,-1.78,44.994,-21.1,-22.666,46.44,-31.77,-17.308,-3.528,-22.754,1.0
2013/05/04,967273.0,-382449548104.0,1703017272558.0,9.2415673666272e+24,58.78,2.335,-10.763,38965859.0,-66511095.0,379584533853353.0,-1.461,37.137,-56.17,-0.016,-3.031,42.202,48.514,50.777,3.646,-14.096,-12.882,-3.8,22.671,-15.74,8.989,9.359,1.495,1.534,-0.48,-0.739,-0.294,1.315,0.588,0.868,0.328,49.839,49.912,-3.145,16.981,-233001817.0,-3.769,22.936,36.425,-15.66,-2008.0,-1244.0,-1555.0,593.46,-0.725,-41.642,-39.374,30.538,182.255,-1.36,43.124,-45.874,191.826,1.334,0.499,0.773,1.942,47.816,6.052,8.098,-4.259,32161.0,52741.0,-12412.0,10746.0,477.306,-63682.0,8669.0,258589302.0,35.39,46.476,48.558,5.809,4447.0,13862.0,5880.0,1954.0,-10876.0,4944842.0,19060362.0,54521077.0,0.061,-9.196,4.058,9045.0,9483.0,-12553.0,22483906.0,24.113,-10.039,-15.736,0.036,52.307,46.724,-1.672,11732.0,28274.0,-4508.0,-3.126,23.786,-6.051,-35.721,21.718,-19.622,-18.521,-3.8,-16.843,1.0
2013/05/05,760920.0,4806614291390.0,4265564059399.0,8.9496418806838e+24,63.215,5.996,17.001,23273203.0,-31819673.0,135410488830820.0,-1.77,40.653,-9.283,-0.015,-4.057,28.538,46.068,49.462,-21.644,-15.216,-3.167,-2.429,52.681,2.174,8.976,9.308,1.55,1.536,-2.019,0.592,-0.387,-0.053,0.59,0.683,0.335,48.348,49.711,6.667,-0.606,-114249527.0,-2.395,52.958,46.662,2.273,-376.301,-268.519,-1095.0,700.24,-1.035,-11.775,-13.205,39.2,208.101,-1.875,45.994,-18.193,194.275,1.111,0.47,0.777,-2.888,41.362,-43.064,19.33,18.253,25982.0,52748.0,-44280.0,30626.0,29512.0,-37503.0,-897.489,168760173.0,31.542,44.825,47.786,-0.585,1077.0,13166.0,8465.0,6119.0,-4674.0,289758.0,6866271.0,54314897.0,-0.451,-9.274,13.892,6366.0,9808.0,-8394.0,24050460.0,36.719,-3.003,-4.433,-0.009,39.451,43.514,-1.683,11251.0,11723.0,2274.0,-3.418,31.86,3.254,-27.876,25.759,2.414,-15.2,-2.429,-8.53,0.0
2013/05/06,155283.0,16403986534340.0,8021100537784.0,1.9421813395942e+25,89.407,10.151,8.149,34822631.0,13712575.0,303153914469276.0,-2.019,46.597,-23.983,-0.003,-0.565,66.135,52.023,52.379,23.585,-2.74,0.333,-1.234,51.062,10.04,8.971,9.245,0.338,1.539,-1.836,0.399,-0.16,0.052,0.592,0.42,0.318,48.101,49.679,-7.831,0.602,-191693455.0,-1.199,51.475,46.234,10.154,200.073,-2954.0,-2150.0,1056.0,-1.307,-6.884,-26.954,33.461,147.859,-2.138,47.092,-29.535,108.478,1.095,0.472,0.775,-1.255,52.455,-3.787,21.073,4.945,8604.0,52561.0,-19293.0,15618.0,16052.0,4535.0,21477.0,18507325.0,48.254,49.01,49.498,15.164,2866.0,12786.0,1572.0,6133.0,-79.0,2053718.0,7178297.0,54003032.0,0.131,3.704,13.038,7140.0,8724.0,857.0,19028303.0,61.384,-8.08,-7.388,0.04,19.397,35.529,-2.056,13446.0,11108.0,-6507.0,-1.008,65.283,-7.095,2.556,42.166,10.31,-21.109,-1.234,-13.446,0.0
2013/05/07,0.25,9534134440978.0,4877050976955.0,2.41024466772e+25,70.837,6.15,-1.583,31767292.0,53479693.0,252290206192904.0,-2.202,49.125,21.116,-0.038,-0.779,42.245,47.938,50.23,-4.797,-29.691,-24.209,-0.787,40.39,5.079,8.964,9.174,0.129,1.544,-0.485,-1.093,-0.209,-1.292,0.596,0.142,0.284,47.586,49.615,-4.8245000000000005,-13.095,-264361215.0,-0.751,40.83,43.353,5.195,863.455,-913.789,-1266.0,1017.0,-1.534,23.551,-5.663,36.667,139.433,-2.112,48.398,-7.484,109.976,1.083,0.451,0.771,-1.115,48.008,-3.172,-9.348,-23.437,15073.0,52103.0,13075.0,-10451.0,-3491.0,-34451.0,41679.0,56800803.0,59.354,52.167,50.794,32.239,5229.0,12099.0,9117.0,-4933.0,14158.0,6834944.0,6010577.0,51821744.0,1.367,12.904,-8.021,11468.0,10529.0,16385.0,27715979.0,78.036,30.764,-8.611,0.01,20.278,35.729,-2.06,30617.0,23584.0,15943.0,4.498,85.207,17.11,25.286,103.362,5.335,-31.705,-0.787,-17.915,0.0
2013/05/08,0.354,10070974659055.0,10447568930261.0,2.9566781482803e+25,74.45,13.924,-14.474,13000294.0,22531566.0,42251913695846.0,-2.352,45.696,-26.197,0.021,1.551,63.055,52.144,52.333,37.078,22.719,-12.715,-0.649,36.952,-3.41,8.945,9.125,0.129,1.542,-0.1895,-0.809,-0.563,-0.623,0.594,-0.074,0.244,48.482,49.714,-1.818,-6.667,-164280938.0,-0.613,37.506,42.471,-3.301,364.289,-1255.0,-2767.0,1201.0,-1.729,16.681,-12.041,59.046,85.38,-1.808,49.813,-13.668,347.087,1.205,0.408,0.771,0.469,52.297,41.691,16.255,-18.006,11812.0,52032.0,3947.0,-13786.0,-53048.0,-38607.0,-21210.0,34882840.0,37.292,46.051,48.338,-11.935,5143.0,10110.0,-4902.0,-14587.0,-10809.0,6613811.0,6056595.0,51046838.0,0.364,0.213,-22.49,6656.0,10947.0,11768.0,29958379.0,65.961,2.946,-12.098,-0.029,43.743,41.133,-0.907,20146.0,27036.0,-99.0,5.752,68.685,-0.097,-10.058,75.683,-3.869,-53.966,-0.649,-12.087,0.0
2013/05/09,0.5,-4040263418795.0,12395979380577.0,2.941787350021e+25,54.907,17.558,-0.274,27355230.0,-22159334.0,187077150341644.0,-2.5,41.695,-30.682,0.002,2.032,54.887,50.924,51.711,-4.685,1.613,-20.942,-0.671,30.996,-4.057,8.965,9.084,0.177,1.517,0.106,-1.966,0.599,-0.756,0.575,-0.221,0.202,48.804,49.748,4.878,-7.927,-26224922.0,-0.635,31.585,40.978,-3.949,-674.707,-675.939,-2537.0,345.949,-1.942,-4.332,-11.177,38.477,82.65,-1.725,46.186,-15.708,178.98,1.313,0.452,0.774,5.005,60.967,25.472,2.405,13.831,26617.0,52192.0,25941.0,-7801.0,13410.0,9915.0,8728.0,177117427.0,72.196,58.754,53.759,4.841,13455.0,11514.0,11315.0,4216.0,5840.0,45258733.0,31067826.0,50892041.0,3.449,25.268,6.757,1828.0,11895.0,6833.0,35373335.0,69.625,8.67,-9.257,-0.078,51.578,43.176,-1.203,23129.0,27039.0,-8830.0,2.07,36.295,-9.728,-26.888,36.104,-4.585,-86.976,-0.671,-2.367,1.0
2013/05/10,0.5,-570115103707.0,12979333544320.0,3.1671102405995e+25,58.92,18.375,3.623,15970821.0,-18000017.0,63766779968032.0,-2.615,46.375,9.98,0.014,1.485,51.132,50.444,51.471,15.123,15.256,7.111,-0.382,51.957,0.149,8.993,8.985,0.363,1.44,-0.199,-2.139,0.833,-1.698,0.518,-0.383,0.15,46.408,49.488,-0.581,-16.86,90242280.0,-0.345,52.854,45.256,0.261,-423.5,-123.151,-1407.0,771.051,-2.132,-10.035,-11.218,37.178,74.725,-1.732,46.186,-15.757,163.092,1.437,0.464,0.776,5.565,57.048,33.829,12.421,56.465,31410.0,52400.0,19599.0,8165.0,32968.0,22118.0,11265.0,246650804.0,73.237,59.275,54.002,6.283,15945.0,14026.0,16434.0,12616.0,10102.0,63561325.0,51229996.0,53828612.0,5.154,19.697,22.899,958.65,12361.0,-1796.0,38197629.0,63.29,14.172,-3.876,-0.166,21.048,33.702,-1.746,18300.0,26952.0,-1864.0,-0.121,41.169,-2.162,-36.801,49.676,0.165,-67.96,-0.382,7.64,1.0
2013/05/11,0.433,2069534742702.0,12899553221068.0,3.5264450275215e+25,77.834,17.28,10.657,13547803.0,-15576255.0,45885738631733.0,-2.721,43.006,53.835,-0.001,-0.323,35.263,48.293,50.413,-16.376,-0.987,-14.944,0.073,66.215,2.653,8.956,8.825,0.709,1.491,-0.815,-1.145,-1.088,-1.032,0.556,-0.6,0.082,43.799,49.195,-19.231,-11.538,86170272.0,0.111,67.107,49.243,2.769,-745.155,7.243,-1237.0,490.693,-2.33,-29.805,-0.204,27.656,75.655,-2.05,43.082,-0.439,148.712,1.468,0.463,0.775,3.259,52.189,7.376,17.706,27.237,1426.0,52672.0,34040.0,32666.0,43412.0,-25943.0,36611.0,508338.0,73.216,59.27,54.0,23.783,5784.0,16589.0,23118.0,28998.0,16938.0,8363447.0,75258562.0,59081498.0,6.224,45.642,65.574,2384.0,9156.0,-1648.0,20959212.0,45.35,30.078,17.02,-0.175,14.837,30.072,-0.685,2869.0,24069.0,2660.0,-1.516,35.382,3.399,-35.063,40.523,2.908,-2.497,0.073,7.104,0.0
2013/05/12,157354.0,8484962315835.0,16074327405022.0,3.9738491824761e+25,86.887,21.316,-4.464,21270262.0,-10584714.0,113106006829831.0,-2.836,39.604,-10.716,0.014,-1.089,40.877,48.773,50.627,-9.679,17.13,-0.692,12.858,98.709,106.12,8.965,8.771,0.552,1.48,-0.209,-0.156,0.248,-0.485,0.548,-0.686,0.024,48.286,49.627,5.357,-5.357,-15880773.0,0.264,57.719,47.787,3.18,-176.437,-476.075,-744.594,413.605,-2.534,-7.068,-6.47,31.683,86.144,-2.295,45.012,-10.896,149.277,1.383,0.384,0.775,1.37,51.86,-15.956,51.161,80.38,7977.0,52813.0,-6949.0,29530.0,60156.0,18319.0,17257.0,15908746.0,49.809,54.081,52.23,10.469,6658.0,15591.0,15093.0,23558.0,7825.0,11081147.0,62153526.0,62140101.0,4.059,-2.027,56.491,8450.0,7776.0,-10544.0,15116226.0,17.624,5.433,2.267,-0.166,11.925,28.122,-0.864,12592.0,25072.0,-48453.0,-3.565,20.849,-41.041,-32.396,33.12,3.318,19.292,0.226,-1.521,1.0
2013/05/13,767141.0,11931413109300.0,8506760119279.0,5.4356483545174e+25,91.968,9.774,-10.24,19045421.0,-2787429.0,90682016648495.0,-2.911,48.101,-11.281,-0.005,0.147,65.193,51.382,51.784,2.892,-4.042,-6.671,5.856,40.354,1.539,8.953,8.673,0.539,1.496,-0.096,-0.399,-0.347,-2.084,0.559,-0.744,-0.033,46.494,49.437,1.0550000000000006,-20.115,-5163488.0,0.331,63.528,49.12,1.658,587.5,264.277,-2690.0,1551.0,-2.643,6.608,2.274,43.579,88.696,-2.143,48.85,3.536,189.458,1.335,0.367,0.775,0.308,51.792,-9.856,5.33,27.526,17981.0,52475.0,-21846.0,5612.0,21230.0,23525.0,-23742.0,80832651.0,28.321,46.556,49.467,-12.336,10257.0,15452.0,7650.0,9222.0,2412.0,26300057.0,50398754.0,63019790.0,1.301,-10.169,17.871,6597.0,7296.0,-3930.0,13309352.0,51.511,4.361,-4.071,-0.095,10.638,27.274,-0.276,11651.0,25262.0,-4169.0,-2.423,53.938,-4.794,-0.049,59.656,1.701,13.806,0.292,-0.676,0.0
2013/05/14,975060.0,3337814958577.0,6703233738668.0,5.9324392201205e+25,55.187,7.963,-21.19,21108964.0,8286973.0,111397085959396.0,-2.956,47.477,-23.755,0.003,-0.713,36.716,48.067,50.252,-0.832,3.137,-27.486,-0.108,39.226,-3.438,8.951,8.718,0.907,1.493,1.439,0.779,-0.061,0.93,0.558,-0.583,-0.058,53.284,50.14,-3.247,11.039,-16112571.0,-0.09,27.079,41.121,-3.324,249.214,-606.998,-1521.0,803.694,-2.743,10.624,-13.131,38.998,78.562,-2.02,46.376,-18.756,218.107,1.378,0.379,0.776,1.143,57.711,9.763,33.43,20.957,27209.0,53070.0,11283.0,30875.0,20424.0,26666.0,43497.0,185086063.0,72.45,61.875,55.712,27.471,4759.0,15043.0,9749.0,18866.0,7397.0,5661700.0,44331295.0,66823363.0,0.81,-9.429,39.76,7895.0,6820.0,1853.0,11629762.0,65.033,-3.509,26.175,-0.076,36.865,33.294,-0.33,12894.0,17918.0,6806.0,-0.947,55.882,8.848,17.264,57.49,-3.867,16.786,-0.128,-1.576,0.0
2013/05/15,1054262.0,-9748445588005.0,-3745092842039.0,5.5146342246284e+25,25.33,-4.381,-11.763,7766932.0,14252763.0,15081307161226.0,-2.987,44.871,-18.047,-0.015,-0.735,48.301,49.273,50.768,1.98,-12.86,6.938,-3.353,37.459,-53.205,8.999,8.882,1.585,1.559,1.641,1.485,1.432,0.676,0.607,-0.19,-0.037,57.9,50.697,7.092,7.092,-52766550.0,-0.803,13.73,33.856,-6.306,269.139,-571.225,-1827.0,487.328,-2.835,8.914,-14.237,36.569,37.263,-1.787,47.826,-18.718,144.818,1.498,0.408,0.78,3.634,65.388,26.874,35.354,57.356,40965.0,54237.0,35816.0,61399.0,47612.0,56024.0,60087.0,419531103.0,80.976,67.199,58.4,38.073,4505.0,15140.0,13756.0,8854.0,13253.0,5074033.0,12312380.0,68896602.0,0.282,-1.885,16.047,3573.0,6885.0,9773.0,11851890.0,65.758,0.704,3.67,-0.08,58.826,40.281,-0.545,1604.0,9753.0,1144.0,0.125,58.798,1.368,-15.451,64.661,-7.162,17.467,-0.84,-4.58,1.0
2013/05/16,1034740.0,-14419736193697.0,-1872712655623.0,4.3873903091148e+25,24.032,-2.256,-3.798,7299330.0,-10088296.0,13320055076946.0,-3.005,44.442,4.185,0.028,4.054,83.443,57.488,54.534,25.674,26.522,28.562,-4.166,39.886,-4.669,9.052,8.974,0.706,1.546,1.454,0.949,1.594,1.685,0.598,0.158,-0.001,54.642,50.378,-9.459,20.946,-12715707.0,-0.826,40.585,41.257,-4.569,-814.805,124.179,-551.761,652.401,-2.914,0.74,7.346,46.257,48.499,-1.38,49.463,12.248,219.597,1.739,0.543,0.797,7.677,74.388,54.258,29.494,32.608,15535.0,54615.0,32346.0,12016.0,4214.0,19868.0,55202.0,60330948.0,54.469,57.397,54.656,37.847,4346.0,14988.0,-5600.0,5715.0,5542.0,4722204.0,15626437.0,65253171.0,-0.605,0.306,10.335,801.453,6569.0,2952.0,10786790.0,56.963,-2.988,5.423,0.005,86.454,59.587,-0.362,849.163,9976.0,2194.0,0.5,55.621,2.677,-16.144,67.847,-5.241,31.957,-0.862,-1.31,1.0
2013/05/17,910163.0,-4702966149453.0,2570382692922.0,3.0803164914517e+25,53.631,3.074,12.008,9697819.0,2558022.0,23511921132177.0,-2.989,50.021,-2.706,0.009500000000000001,2.554,44.833,50.107,51.117,11.178,-0.397,14.798,-3.463,44.535,1.709,9.069,8.972,1.046,1.529,-0.407,0.572,0.523,1.325,0.584,0.291,0.022,49.741,49.863,-14.907,17.391,2611784.0,-0.243,64.426,50.528,1.81,316.902,133.404,10.253,967.925,-2.946,11.39,8.294,50.544,59.657,-0.911,49.755,13.83,285.185,1.702,0.542,0.796,2.71,47.119,-7.512,-7.788,3.666,36239.0,53963.0,-27910.0,-16634.0,-8469.0,10123.0,49046.0,328318565.0,30.419,45.052,49.187,39.275,4466.0,14263.0,-9139.0,7295.0,7326.0,4987289.0,20036658.0,65470589.0,-1.5,-11.68,14.227,4744.0,6523.0,-5244.0,10638020.0,28.864,-9.762,3.026,0.048,65.147,53.082,-0.585,5685.0,9859.0,-4404.0,-0.33,31.333,-5.315,-25.463,66.524,1.856,32.757,-0.279,-0.043,1.0
2013/05/18,620159.0,-151260695607.0,-5965888280348.0,2.3889577590106e+25,35.018,-6.814,13.478,9244597.0,1322266.0,21365645277334.0,-2.961,45.846,3.823,-0.009,-1.397,31.609,46.252,49.195,-13.216,-9.567,-10.46,-2.227,48.51,7.88,9.065,9.081,0.712,1.521,-0.548,1.752,-0.131,2.005,0.579,0.434,0.056,53.83,50.334,6.711,26.174,6662292.0,0.43,74.653,55.963,7.988,390.525,564.455,571.698,1008.0,-2.938,18.214,33.782,61.68,66.674,-0.184,53.364,73.036,336.028,1.49,0.555,0.795,-3.307,39.59,-37.656,-21.412,-7.497,29109.0,53297.0,-50445.0,-23086.0,9580.0,23047.0,41453.0,211831048.0,26.276,42.512,47.957,32.895,7550.0,13894.0,-21154.0,1964.0,2619.0,14250084.0,20167899.0,62939387.0,-3.072,-18.685,3.92,8651.0,8601.0,-11485.0,18493176.0,14.47,-17.473,7.349,0.085,66.034,53.5,-0.445,13057.0,13046.0,-1622.0,-2.386,14.528,-2.317,-16.736,50.019,8.24,18.136,0.394,0.278,1.0
2013/05/19,516799.2083333333,9189281152164.0,-1168393819295.0,1.7470363229884e+25,67.312,-1.277,-0.958,26865575.0,-20963579.0,180439782769105.0,-2.97,36.058,-15.183,0.015,-0.462,57.544,51.769,51.784,-17.701,15.284,35.033,-1.23,48.723,5.519,9.022,9.125,0.592,1.425,-0.499,0.659,-1.28,0.287,0.508,0.474,0.082,51.133,50.048,5.769,3.205,16100764.0,0.735,75.23,56.265,5.627,-256.714,43.902,-432.173,353.415,-2.957,-10.278,4.135,35.836,54.681,-0.018,46.357,7.816,168.986,1.205,0.496,0.794,-5.088,44.448,-41.638,-10.076,35.93,28037.0,53345.0,-59570.0,-40606.0,-11075.0,-70102.0,-2450.0,196513944.0,14.425,33.621,43.271,-1.702,8960.0,14469.0,-17596.0,-2503.0,-2549.0,20068940.0,37436398.0,64852413.0,-4.554,-21.875,-4.989,7439.0,10570.0,-13427.0,27932657.0,10.682,-9.892,-4.996,0.089,52.27,49.918,-0.382,11949.0,15529.0,-7923.0,-3.994,10.917,-10.981,-38.841,35.968,5.905,6.205,0.699,1.045,1.0
