bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,difficulty-btc-std-30,mining_profitability-btc-sma-7,mining_profitability-btc-ema-14,marketcap-btc-ema-3,marketcap-btc-wma-3,price-btc-sma-3,price-btc-ema-3,price-btc-wma-3
3285974858,242.991,0.0243,3.633780121957548e+17,2923580037,2.737,2.696,3269626144,3266703648,240.117,240.74,240.694
3289971463,244.115,0.0244,3.1466481709601056e+17,2950377233,2.723,2.705,3279798803,3281486980,241.646,242.428,242.693
3242758080,241.202,0.0241,3.2684241850453165e+17,2977539138,2.716,2.717,3261278442,3265698671,242.769,241.815,242.471
3183857636,236.119,0.0236,3.4110402389448435e+17,3240996361,2.686,2.684,3222568039,3221176755,240.479,238.967,239.146
3204929102,238.067,0.0238,3.1100997271169805e+17,3475192626,2.668,2.656,3213748571,3204210110,238.463,238.517,237.94
3204817484,237.006,0.0237,3.3935165802045286e+17,3685710032,2.653,2.674,3209283028,3201361382,237.064,237.762,237.212
3195794449,235.973,0.0236,3.561042653404521e+17,3878775682,2.634,2.65,3202538738,3200324570,237.015,236.867,236.667
3408271424,250.348,0.025,3.5732474772393715e+17,3966132869,2.637,2.653,3305405081,3303536775,241.109,243.608,243.333
3429013936,252.709,0.0253,3.393041767516713e+17,4019354882,2.621,2.653,3367209509,3383229851,246.343,248.158,249.133
3416303515,251.478,0.0251,3.404246428273111e+17,4039791083,2.593,2.645,3391756512,3419201640,251.512,249.818,251.7
3574502308,262.486,0.0262,3.326550604690451e+17,4027940529,2.687,2.71,3483129410,3497521315,255.558,256.152,257.188
3730011037,275.364,0.0275,3.706595941516247e+17,3983515083,2.754,2.741,3606570224,3625890207,263.11,265.758,267.091
3815689680,278.934,0.0279,3.5961961302162496e+17,3905403246,2.745,2.739,3711129952,3746932237,272.261,272.346,275.003
3709051959,270.497,0.027,2.999489940024509e+17,3791523599,2.816,2.773,3710090955,3748091046,274.932,271.421,274.12
3743490367,272.846,0.0273,3.395691131145062e+17,3638519271,2.861,2.801,3726790661,3744044116,274.092,272.134,273.078
3770745353,273.282,0.0273,3.287697143239352e+17,3441175432,2.899,2.817,3748768007,3751378125,272.208,272.708,272.673
3787174820,275.227,0.0275,3.5283249018714566e+17,3200755181,2.964,2.848,3767971414,3774417589,273.785,273.967,274.182
3905545346,281.962,0.0282,3.497755177566387e+17,2940268811,2.934,2.857,3836758380,3843621838,276.824,277.965,278.27
4037467862,293.828,0.0294,3.341047886803668e+17,2590138152,2.992,2.924,3937113121,3951778183,283.672,285.896,286.773
4046540196,293.97,0.0294,3.8700941958712384e+17,2384470301,3.022,2.925,3991826658,4020016943,289.92,289.933,291.922
4060711236,294.297,0.0294,3.282891220838586e+17,2399996083,3.016,2.928,4026268947,4052113660,294.032,292.115,294.11
4009443994,291.01,0.0291,3.278683380900481e+17,2399112919,3.054,2.972,4017856471,4032715775,293.092,291.563,292.599
3874168653,283.365,0.0283,3.293950116808865e+17,2381802557,3.041,2.952,3946012562,3950350864,289.557,287.464,287.736
3882361636,283.896,0.0284,3.2739802309214e+17,2347701656,3.049,2.973,3914187099,3900811035,286.09,285.68,284.905
4010403902,290.818,0.0291,3.344007298326075e+17,2296062222,3.066,2.982,3962295501,3945017272,286.026,288.249,287.268
3976505646,288.825,0.0289,3.2164369185896755e+17,2225663814,2.999,2.969,3969400573,3972114396,287.846,288.537,288.668
3711914210,273.617,0.0274,3.3211116034281286e+17,2134651287,3.032,2.995,3840657391,3849859637,284.42,281.077,281.553
3532769354,257.124,0.0257,3.444330721180449e+17,2020240541,2.978,2.938,3686713373,3666440354,273.188,269.1,267.905
3580986127,260.716,0.0261,3.253428641732164e+17,1878160428,2.904,2.911,3633849750,3586735216,263.819,264.908,261.669
3581268900,259.368,0.0259,3.34785720067713e+17,1701493567,2.92,2.915,3607559325,3573091385,259.07,262.138,259.444
3663044667,261.797,0.0262,3.193576981423325e+17,1477405578,2.893,2.915,3635301996,3622109655,260.627,261.968,260.807
3703403660,267.213,0.0267,3.4907601159299494e+17,1172628292,2.857,2.898,3669352828,3669594869,262.793,264.59,264.1
3532367845,256.186,0.0256,3.834847952373843e+17,729409474,2.859,2.898,3600860336,3611159254,261.732,260.388,260.797
3406105421,244.675,0.0245,3.868979652525279e+17,727359497,2.774,2.855,3503482879,3497742602,256.025,252.532,252.268
3473031729,248.965,0.0249,3.5479257136739226e+17,725296984,2.78,2.822,3488257304,3460612312,249.942,250.748,248.738
3433843051,247.396,0.0247,3.8698391715648845e+17,723221826,2.78,2.811,3461050178,3442283005,247.012,249.072,247.465
3492921032,251.271,0.0251,3.63286583772694e+17,721133914,2.728,2.779,3476985605,3469913488,249.211,250.172,249.595
3384158959,245.128,0.0245,3.4982592060626675e+17,719033137,2.695,2.767,3430572282,3428693665,247.932,247.65,247.554
3389671171,245.129,0.0245,3.316450727876758e+17,716919382,2.673,2.749,3410121726,3405042077,247.176,246.39,246.153
3395850308,245.298,0.0245,3.476139516436707e+17,714792534,2.639,2.737,3402986017,3391842038,245.185,245.844,245.213
3365836303,243.148,0.0243,3.2563458119460256e+17,712652476,2.625,2.702,3384411160,3379813450,244.525,244.496,244.195
3439375607,248.23,0.0248,3.445199689491359e+17,710499088,2.681,2.742,3411893384,3407608289,245.559,246.363,246.047
3499457349,253.57,0.0254,3.6498587947692326e+17,708332249,2.653,2.716,3455675366,3457159927,248.316,249.966,250.053
3488881371,252.689,0.0253,3.523226844051005e+17,706151835,2.68,2.721,3472278369,3484155736,251.496,251.328,252.239
3531385869,255.001,0.0255,3.623819211382556e+17,978086277,2.669,2.707,3501832119,3511896283,253.753,253.164,253.992
3549165085,257.67,0.0258,3.453326701761987e+17,1270434990,2.63,2.661,3525498602,3533191394,255.12,255.417,255.95
3472966349,253.059,0.0253,3.50785852718679e+17,1491716811,2.644,2.673,3499232475,3508102514,255.243,254.238,254.92
3430418919,248.466,0.0248,3.2222698310153894e+17,1678074124,2.636,2.64,3464825697,3464392423,253.065,251.352,251.531
3376186560,243.593,0.0244,3.412476351569771e+17,1835869839,2.548,2.606,3420506129,3410393978,248.373,247.473,246.795
3292864085,237.873,0.0238,3.364360816669722e+17,1971972347,2.571,2.619,3356685107,3343564049,243.311,242.673,241.545
3256189108,235.894,0.0236,3.6182720656727424e+17,2090622727,2.505,2.576,3306437108,3288413676,239.12,239.283,237.837
3260096190,235.993,0.0236,3.4347189885412864e+17,2194653369,2.447,2.527,3283266649,3264255145,236.587,237.638,236.273
3196105575,232.263,0.0232,3.285936572980151e+17,2286061025,2.505,2.559,3239686112,3227449702,234.717,234.951,234.112
3054405506,220.026,0.022,3.8956912208882726e+17,2366308980,2.414,2.5,3147045809,3135920643,229.427,227.488,226.766
3087015706,220.804,0.0221,3.212744672568048e+17,2436500142,2.369,2.447,3117030758,3094327284,224.364,224.146,222.454
3160494378,226.535,0.0227,3.35681372520516e+17,2497482586,2.362,2.433,3138762568,3118320009,222.455,225.341,223.54
3125917649,224.203,0.0224,3.192695693751396e+17,2549917091,2.293,2.405,3132340108,3130959568,223.847,224.772,224.414
3104810727,222.465,0.0222,3.338019590281083e+17,2594322002,2.314,2.409,3118575418,3121126976,224.401,223.618,223.723
3130802733,224.044,0.0224,3.5296456153999795e+17,2600395111,2.328,2.396,3124689075,3121324550,223.571,223.831,223.544
3121043742,223.809,0.0224,3.501482885275549e+17,2594959991,2.286,2.406,3122866409,3121591237,223.439,223.82,223.663
3145638247,225.98,0.0226,3.861707925279199e+17,2589103535,2.305,2.385,3134252328,3134967493,224.611,224.9,224.934
3282124576,235.296,0.0235,3.483138849130516e+17,2544666507,2.373,2.411,3208188452,3209782327,228.362,230.098,230.276
3265891331,234.356,0.0234,3.3744431533090515e+17,2498021113,2.363,2.392,3237039892,3251260232,231.878,232.227,233.273
3229177898,231.602,0.0232,2.974197283767403e+17,2449041171,2.392,2.396,3233108895,3250240156,233.751,231.914,233.136
3187759510,228.42,0.0228,3.5055377915197024e+17,2397583609,2.431,2.439,3210434203,3214587610,231.459,230.167,230.47
3056949035,218.799,0.0219,3.620482818241786e+17,2343485224,2.414,2.405,3133691619,3129257337,226.273,224.483,224.14
3156603574,221.019,0.0221,3.271501406035836e+17,2286558583,2.393,2.395,3145147596,3128578050,222.746,222.751,221.512
3208095683,225.576,0.0226,3.536258894480108e+17,2226586770,2.422,2.402,3176621640,3165740539,221.798,224.164,222.928
3202952244,225.106,0.0225,3.24131116485381e+17,2163316542,2.37,2.377,3189786942,3196941946,223.9,224.635,224.581
3307725062,231.562,0.0232,3.115371392548984e+17,2096449285,2.403,2.394,3248756002,3256195893,227.414,228.098,228.412
3331717817,235.075,0.0235,3.391848759939453e+17,2025628811,2.425,2.418,3290236909,3302259303,230.581,231.587,232.242
3309509076,234.385,0.0234,3.4958985848199354e+17,1950424539,2.389,2.425,3299872993,3316614654,233.674,232.986,234.144
3393955479,239.501,0.024,3.400806352739908e+17,1869799842,2.433,2.434,3346914236,3355433734,236.32,236.243,237.058
3384638393,240.104,0.024,3.2524075649010554e+17,1781934846,2.44,2.426,3365776314,3375222535,237.997,238.174,238.95
3332477694,235.564,0.0236,3.384047084395307e+17,1797801558,2.475,2.461,3349127004,3360110891,238.39,236.869,237.733
3314913734,234.619,0.0235,3.584477392503542e+17,1781118500,2.536,2.486,3332020369,3332389164,236.762,235.744,235.848
3305313681,232.198,0.0232,3.686861577427869e+17,1756069456,2.497,2.452,3318667025,3313041034,234.127,233.971,233.566
3402146805,240.039,0.024,3.484007890298341e+17,1722289439,2.5,2.471,3360406915,3355330252,235.619,237.005,236.522
3416674030,242.641,0.0243,3.180196804902035e+17,1679251632,2.5,2.471,3388540472,3393271563,238.293,239.823,240.033
3410481792,241.37,0.0241,3.0897006920833946e+17,1626221182,2.505,2.479,3399511132,3411156707,241.35,240.596,241.571
3412201679,241.467,0.0241,3.4327315110626925e+17,1562180776,2.565,2.521,3405856406,3412373775,241.826,241.032,241.63
3411581351,241.493,0.0241,3.80357347781098e+17,1485707365,2.522,2.503,3408718878,3411604867,241.443,241.263,241.464
3416132922,242.205,0.0242,3.659590332852152e+17,1394757372,2.529,2.528,3412425900,3413960524,241.722,241.734,241.845
3348712224,236.365,0.0236,3.614068538968061e+17,1286263595,2.571,2.528,3380569062,3381663978,240.021,239.049,239.167
3359827888,237.222,0.0237,3.706658307186032e+17,1155293944,2.538,2.506,3370198475,3365506839,238.597,238.136,237.767
3353315841,236.928,0.0237,3.288335656339858e+17,992994620,2.526,2.49,3361757158,3354719254,236.838,237.532,236.932
3351835487,236.816,0.0237,3.7842202097488576e+17,799500616,2.547,2.516,3356796322,3353661005,236.989,237.174,236.921
3335012282,236.105,0.0236,3.508911530024716e+17,634535298,2.496,2.505,3345904302,3343670610,236.616,236.639,236.479
3304045394,232.979,0.0233,3.409339718034234e+17,618111697,2.473,2.468,3324974848,3322332705,235.3,234.809,234.66
3311937929,233.256,0.0233,3.319199787692306e+17,728034337,2.454,2.48,3318456389,3313152809,234.113,234.033,233.638
3337093513,235.065,0.0235,3.750754299094144e+17,815641763,2.442,2.475,3327774951,3323200298,233.767,234.549,234.114
3362359212,237.015,0.0237,3.456776467031511e+17,887566640,2.444,2.461,3345067081,3345533765,235.112,235.782,235.739
3416143231,240.003,0.024,3.253386903620104e+17,947387544,2.399,2.41,3380605156,3385040271,237.361,237.893,238.184
3421087082,239.853,0.024,3.032958407985736e+17,997284985,2.43,2.475,3400846119,3409651153,238.957,238.873,239.43
3395996535,238.622,0.0239,3.636941620300477e+17,1038690083,2.414,2.455,3398421327,3407717833,239.493,238.747,239.263
3383513426,237.372,0.0237,3.32258476056569e+17,1072586779,2.465,2.472,3390967377,3393936739,238.616,238.06,238.202
3391704866,237.443,0.0237,3.4291845292616045e+17,1099669621,2.442,2.462,3391336121,3389689664,237.812,237.752,237.616
3388941638,237.222,0.0237,3.2822909723189664e+17,1120432824,2.436,2.454,3390138880,3388958012,237.346,237.487,237.321
3379588127,236.889,0.0237,3.6761008097787456e+17,1135223202,2.453,2.459,3384863503,3384725420,237.185,237.188,237.093
3343346110,234.263,0.0234,3.1687721777189203e+17,1144272383,2.517,2.468,3364104807,3363026037,236.125,235.726,235.632
3308736481,232.298,0.0232,3.506746101877756e+17,1132728174,2.457,2.469,3336420644,3332081632,234.483,234.012,233.718
3248200255,227.302,0.0227,3.4431677665650816e+17,1134195565,2.439,2.432,3292310450,3284236640,231.288,230.657,230.128
3220297204,224.221,0.0224,3.291543848554592e+17,1136228959,2.436,2.45,3256303827,3244338100,227.94,227.439,226.594
3238445942,226.123,0.0226,3.546233453741335e+17,1139860853,2.418,2.427,3247374884,3234022082,225.882,226.781,225.685
3228292910,225.462,0.0225,3.314291598982256e+17,1143469958,2.42,2.425,3237833897,3230344637,225.269,226.122,225.476
3214920514,224.648,0.0225,3.4346656245554765e+17,1147056490,2.388,2.404,3226377206,3223298884,225.411,225.385,225.165
3231190362,225.153,0.0225,3.677531332454324e+17,1150620660,2.417,2.447,3228783784,3225284171,225.088,225.269,225.036
3224314056,224.866,0.0225,3.9292991230671296e+17,1154162674,2.369,2.406,3226548920,3225040568,224.889,225.067,224.925
3238710702,226.036,0.0226,3.4797077063288083e+17,1157682737,2.422,2.427,3232629811,3232658430,225.351,225.551,225.499
3279584381,229.474,0.0229,3.713507317036807e+17,1161181048,2.39,2.416,3256107096,3256748100,226.792,227.513,227.56
3280514713,229.253,0.0229,3.744320092753936e+17,1164657803,2.436,2.44,3268310904,3273237267,228.254,228.383,228.791
3287819475,229.8,0.023,3.848583089849677e+17,1168113195,2.381,2.385,3278065190,3284012039,229.509,229.092,229.564
3305983932,230.569,0.0231,3.215680634889454e+17,1171547411,2.423,2.408,3292024561,3295684243,229.874,229.83,230.093
3304740929,230.832,0.0231,3.555508726061766e+17,1174960639,2.403,2.433,3298382745,3302335021,230.4,230.331,230.572
3344177382,233.557,0.0234,3.8518810399253536e+17,1205688146,2.419,2.409,3321280064,3324666323,231.653,231.944,232.151
3378642955,235.626,0.0236,3.640686684037906e+17,1295389804,2.388,2.4,3349961510,3354837427,233.338,233.785,234.138
3463141820,241.816,0.0242,3.2319082855238886e+17,1389128776,2.37,2.376,3406551665,3415148125,237.0,237.8,238.376
3574492682,250.867,0.0251,3.284710119863932e+17,1463169774,2.433,2.464,3490522173,3504734107,242.77,244.334,245.31
3542517693,248.304,0.0248,3.88083414034127e+17,1531369454,2.502,2.471,3516519933,3539946710,246.996,246.319,248.077
3513100368,247.452,0.0247,3.877605381770329e+17,1594477536,2.474,2.456,3514810151,3533138195,248.874,246.886,248.305
3473990748,243.001,0.0243,3.4541578743065626e+17,1653077253,2.442,2.444,3494400449,3498448445,246.252,244.943,245.369
3491414117,243.39,0.0243,3.17833867078572e+17,1707632802,2.461,2.436,3492907283,3489220702,244.614,244.166,243.937
3512239650,245.632,0.0246,3.442357339734939e+17,1758520615,2.519,2.478,3502573466,3498922989,244.007,244.899,244.446
3502780892,245.012,0.0245,3.5908266494546003e+17,1806050750,2.545,2.468,3502677179,3504039349,244.678,244.956,244.948
3479142218,243.214,0.0243,3.7747392618738086e+17,1850481951,2.472,2.475,3490909699,3492538015,244.619,244.085,244.216
3483579827,242.511,0.0243,3.7575249301347616e+17,1892032553,2.465,2.474,3487244763,3485300802,243.579,243.298,243.162
3470146305,242.731,0.0243,3.8290832223013645e+17,1930888526,2.477,2.471,3478695534,3476123465,242.819,243.015,242.738
3516258318,246.389,0.0246,3.3791117091450035e+17,1967209547,2.477,2.456,3497476926,3495441232,243.877,244.702,244.524
3549725202,249.74,0.025,3.463642168488562e+17,1988985726,2.501,2.469,3523601064,3525306425,246.287,247.221,247.455
3606334649,252.903,0.0253,3.3600246025987923e+17,2005156138,2.486,2.493,3564967857,3572452112,249.677,250.062,250.763
3754186011,262.642,0.0263,3.5567635955597306e+17,2019345847,2.529,2.521,3659576934,3670825422,255.095,256.352,257.245
3692483150,260.055,0.026,3.625935789379196e+17,1986705184,2.516,2.509,3676030042,3698692687,258.533,258.204,259.725
3665967736,257.569,0.0258,3.396734829312694e+17,1946031447,2.584,2.566,3670998889,3689509253,260.089,257.886,259.243
3635668013,256.101,0.0256,3.961638320997296e+17,1896807941,2.608,2.573,3653333451,3655237110,257.908,256.993,257.249
3656504074,257.741,0.0258,3.712715850896384e+17,1838348009,2.649,2.583,3654918762,3651135997,257.137,257.367,257.165
3763158246,264.51,0.0265,3.7691692123981926e+17,1769736565,2.642,2.573,3709038504,3706358483,259.45,260.939,260.852
3844163843,271.941,0.0541,3.9940439210732864e+17,1689737459,2.707,2.644,3776601174,3785885349,264.73,266.44,267.097
3769614627,267.655,0.0535,3.6500241697786e+17,1596639885,2.677,2.623,3773107900,3793388302,268.035,267.047,268.559
3809251996,268.562,0.0537,3.6986146483641056e+17,1487987308,2.752,2.668,3791179948,3801858181,269.386,267.805,268.823
3843289844,269.981,0.027,3.6281415323258816e+17,1360056839,2.69,2.646,3817234896,3819664692,268.733,268.893,269.121
4001162215,281.268,0.0281,3.505725266741023e+17,1206732798,2.762,2.709,3909198556,3916553055,273.271,275.081,275.388
4158303514,291.386,0.0291,3.840293306829556e+17,1020551785,2.788,2.726,4033751035,4053420803,280.879,283.233,284.446
4322881706,304.274,0.0304,3.5832958618015763e+17,957501721,2.845,2.75,4178316371,4214402394,292.309,293.754,296.144
4094251129,293.763,0.0294,3.5026695932653645e+17,827058390,2.849,2.801,4136283750,4181136719,296.474,293.758,296.87
4099226298,290.261,0.0337,3.768444121583056e+17,951801235,2.893,2.8,4117755024,4134843810,296.099,292.01,293.764
4096911231,290.258,0.029,3.723519097225646e+17,1071252125,2.899,2.827,4107333127,4097239570,291.427,291.134,290.843
3992405121,282.262,0.0282,3.667756848330605e+17,1171414042,2.912,2.797,4049869124,4045044020,287.594,286.698,286.26
3938277543,277.177,0.0277,3.590297241944868e+17,1256906845,2.875,2.804,3994073334,3982759017,283.232,281.938,281.052
3899877076,277.466,0.0277,3.937550160473072e+17,1330561158,2.849,2.785,3946975205,3928098572,278.968,279.702,278.169
3849015725,274.834,0.0275,3.8058168628921466e+17,1394254421,2.828,2.781,3897995465,3880846478,276.493,277.268,276.102
3898337443,276.116,0.0276,3.803047168227263e+17,1449300523,2.79,2.792,3898166454,3882153476,276.139,276.692,275.914
3948340401,278.551,0.0279,3.59378028650326e+17,1496653880,2.745,2.75,3923253428,3915118636,276.5,277.621,277.12
3919721582,276.546,0.0277,3.598504926306973e+17,1537025662,2.741,2.781,3921487505,3925697165,277.071,277.084,277.143
3929066124,277.064,0.0277,3.8290642448688966e+17,1570954217,2.735,2.75,3925276814,3929163656,277.387,277.074,277.139
4028877185,282.729,0.0283,3.932194407619008e+17,1598849785,2.763,2.791,3977077000,3977414231,278.779,279.901,279.81
4097949970,288.564,0.0289,4.1339634731668896e+17,1669153285,2.77,2.779,4037513485,4046778401,282.785,284.233,284.702
4123831837,290.788,0.0291,3.776311636388882e+17,1809990883,2.774,2.78,4080672661,4099378773,287.36,287.51,288.704
4100944581,291.318,0.0291,3.913856715796776e+17,1925258822,2.765,2.782,4090808621,4108074565,290.224,289.414,290.683
4135168208,294.087,0.0294,3.8484009533987846e+17,2007282722,2.785,2.761,4112988414,4121870937,292.064,291.751,292.614
4116440307,290.804,0.0414,3.652356334552841e+17,2062916840,2.795,2.8,4114714361,4120100320,292.07,291.277,291.984
4087694830,287.751,0.032,3.719811221144839e+17,2099649895,2.805,2.776,4101204596,4105188886,290.881,289.514,289.825
4036930015,284.668,0.0302,3.6422999312145485e+17,2118465320,2.794,2.803,4069067305,4067103336,287.741,287.091,286.718
4006359124,280.98,0.0281,4.1820650280182246e+17,2119840271,2.783,2.779,4037713215,4030105372,284.466,284.035,283.338
4009288982,280.317,0.028,4.074268156261444e+17,2103808944,2.758,2.757,4023501099,4012919202,281.988,282.176,281.263
4040683377,282.591,0.0283,3.798668144748684e+17,2069966957,2.779,2.781,4032092238,4024497870,281.296,282.384,281.565
4044523105,283.586,0.0369,4.042239054330471e+17,2017418193,2.749,2.732,4038307672,4037370842,282.165,282.985,282.71
4022245772,282.593,0.0334,3.1832162363997056e+17,1944646746,2.738,2.765,4030276722,4032744484,282.923,282.789,282.924
3990839109,279.109,0.0522,3.708144293370081e+17,1849266773,2.753,2.759,4010557915,4010255329,281.763,280.949,281.017
3955623563,278.091,0.0278,3.8113890101436736e+17,1727537573,2.686,2.727,3983090739,3978465780,279.931,279.52,279.181
3853540067,272.542,0.0273,3.8587425653416806e+17,1590261900,2.72,2.744,3918315403,3910451073,276.581,276.031,275.486
3755054461,263.326,0.0263,3.764410686507203e+17,1425931621,2.703,2.711,3836684932,3821311180,271.32,269.678,268.859
3761475432,264.516,0.0265,4.1691155156172685e+17,1261036261,2.664,2.705,3799080182,3774679214,266.795,267.097,265.457
3774295735,265.458,0.0265,4.5338481474692864e+17,1276376621,2.661,2.663,3786687959,3766815422,264.433,266.278,264.789
3804911574,267.668,0.0268,3.609164859988797e+17,1282432801,2.571,2.622,3795799766,3787466937,265.881,266.973,266.406
3766644682,264.053,0.0264,3.692041976373594e+17,1279336655,2.561,2.625,3781222224,3780675488,265.726,265.513,265.492
3798335873,264.837,0.0265,3.793820089450112e+17,1267021092,2.558,2.608,3789779049,3788868093,265.519,265.175,265.047
3780938872,264.722,0.0265,3.5845024874184966e+17,1245212591,2.513,2.599,3785358960,3784355507,264.537,264.949,264.649
3704842867,258.969,0.0259,3.698356447832033e+17,1213399410,2.503,2.577,3745100914,3745790370,262.843,261.959,261.865
3706332484,257.854,0.0258,3.5897207908642714e+17,1170766262,2.502,2.587,3725716699,3718270343,260.515,259.906,259.37
3604969298,253.79,0.0254,3.8211568927700646e+17,1116073893,2.498,2.557,3665342998,3655402622,256.871,256.848,256.008
3274728642,231.748,0.0232,3.9963149203175936e+17,1047434966,2.486,2.519,3470035820,3456742834,247.797,244.298,243.446
3327860050,232.887,0.0233,4.1311841520554765e+17,961868423,2.413,2.467,3398947935,3356334455,239.475,238.592,235.991
3331386336,233.452,0.0233,3.924909591708461e+17,854302931,2.409,2.467,3365167135,3320767958,232.696,236.022,232.98
3272786444,229.848,0.023,4.338432441214149e+17,957209883,2.346,2.419,3318976790,3301498676,232.062,232.935,231.556
3248378676,229.287,0.0229,3.898660617717914e+17,1018471869,2.282,2.361,3283677733,3270349208,230.862,231.111,230.168
3116618034,219.892,0.022,4.031896189047517e+17,1121142809,2.206,2.33,3200147883,3186566316,226.342,225.501,224.683
3075432623,213.673,0.0214,4.028364408162973e+17,1247936663,2.127,2.259,3137790253,3117985435,220.95,219.587,218.348
3244055127,225.249,0.0225,3.926351687714086e+17,1350163527,2.134,2.268,3190922690,3166608110,219.605,222.418,220.497
3240906595,225.623,0.0226,4.068423780190798e+17,1433090403,2.103,2.221,3215914642,3214377110,221.515,224.02,223.506
3271428787,227.685,0.0228,3.913447820426448e+17,1499921856,2.075,2.227,3243671714,3256692446,226.185,225.852,226.591
3289780954,230.117,0.023,4.42105859448096e+17,1552737571,2.073,2.209,3266726334,3275517838,227.808,227.985,228.557
3289829922,229.659,0.023,4.144318399509015e+17,1592932287,2.088,2.193,3278278128,3286746743,229.154,228.822,229.483
3287727721,228.792,0.0229,4.303101350143879e+17,1621444880,2.085,2.181,3283002924,3288770660,229.523,228.807,229.302
3272849765,228.197,0.0228,3.9628845663843546e+17,1638885183,2.146,2.188,3277926345,3280639110,228.883,228.502,228.639
3254943339,228.016,0.0456,4.272481306395324e+17,1645605270,2.123,2.184,3266434842,3266376212,228.335,228.259,228.206
3259698973,227.614,0.0228,4.088048787999141e+17,1641736789,2.142,2.166,3263066907,3260305560,227.942,227.937,227.845
3281548900,229.058,0.0229,4.301864929204133e+17,1843706833,2.117,2.156,3272307904,3269831331,228.229,228.497,228.403
3322516844,231.934,0.0232,4.342689197351648e+17,2182606411,2.1,2.132,3297412374,3298391218,229.535,230.216,230.255
3419119314,239.717,0.024,4.2833782851948166e+17,2435909114,2.091,2.118,3358265844,3363990088,233.57,234.966,235.346
3455213326,240.53,0.0241,3.9771249552829446e+17,2646702180,2.122,2.145,3406739585,3421065908,237.394,237.748,238.827
3535675580,243.394,0.0243,4.0926880018663e+17,2823407700,2.094,2.13,3471207582,3489428784,241.214,240.571,241.826
3463668827,240.462,0.024,3.9732495974989645e+17,2962614346,2.11,2.149,3467438205,3486261828,241.462,240.517,241.451
3435844536,238.539,0.0239,4.686409044433124e+17,3069428382,2.13,2.155,3451641370,3461757807,240.798,239.528,239.989
3464888833,239.916,0.024,4.783485456079204e+17,3147149749,2.117,2.134,3458265102,3455004067,239.639,239.722,239.548
3438891093,238.114,0.0238,4.13577397023174e+17,3197900343,2.114,2.111,3448578097,3447049247,238.856,238.918,238.785
3351769653,232.617,0.0233,3.928085889518992e+17,3222954510,2.146,2.129,3400173875,3399663330,236.882,235.767,235.666
3334978018,230.218,0.023,4.6009534987684896e+17,3222911581,2.089,2.101,3367575947,3357894076,233.65,232.993,232.334
3327247333,230.152,0.023,4.3232775842940826e+17,3197770544,2.105,2.107,3347411640,3333911281,230.996,231.572,230.585
3313642747,228.705,0.0229,4.460899379225785e+17,3146929927,2.042,2.07,3330527193,3321733487,229.692,230.139,229.439
3354836745,230.686,0.00997,3.9189711303195866e+17,3097506111,2.034,2.079,3342681969,3336507177,229.848,230.412,229.937
3373989402,233.043,0.0233,4.312727351996973e+17,3256019145,2.034,2.068,3358335686,3357547407,230.811,231.728,231.534
3348361124,231.588,0.0232,4.0294414041485606e+17,3349238669,2.013,2.034,3353348405,3357983153,231.772,231.658,231.923
3361873472,230.94,0.0231,3.6376185056971046e+17,3382567231,1.983,2.035,3357610938,3359388678,231.857,231.299,231.507
3316520431,228.015,0.0228,3.9325984962581286e+17,3518208065,1.985,2.021,3337065685,3336944894,230.181,229.657,229.586
3334240058,228.689,0.0229,4.396858495679584e+17,3620469074,1.973,2.026,3335652871,3332939085,229.215,229.173,228.84
3336455750,230.404,0.023,4.533940290056557e+17,3688974101,1.999,2.025,3336054311,3332394633,229.036,229.789,229.434
3390358573,232.239,0.0232,4.343682408751309e+17,3725585699,1.963,2.006,3363206442,3363037880,230.444,231.014,231.036
3411354083,235.295,0.0235,4.591797459738437e+17,3731242817,1.98,2.021,3387280263,3391872524,232.646,233.154,233.461
3397060494,234.051,0.0234,4.7200598460627616e+17,3706087209,1.984,1.996,3392170379,3400708037,233.861,233.602,234.163
3399865038,233.409,0.0233,4.2917833768119776e+17,3649481761,1.983,2.002,3396017708,3400845031,234.252,233.506,233.937
3444840473,237.125,0.0237,4.079857940665596e+17,3559926561,2.006,2.014,3420429090,3421885331,234.862,235.316,235.374
3458714589,237.937,0.0238,4.882656198241541e+17,3434845324,2.017,2.03,3439571840,3444281625,236.157,236.626,236.912
3456025473,236.866,0.0237,4.779778189838258e+17,3270164057,1.992,2.005,3447798656,3455057678,237.309,236.746,237.266
3437145919,236.899,0.0237,4.50685488071657e+17,3110940761,2.005,2.001,3442472288,3447033882,237.234,236.822,237.061
3454290118,237.726,0.0238,3.964815312738088e+17,2978362971,2.0,2.012,3448381203,3448864611,237.164,237.274,237.307
3456572479,238.381,0.0238,4.404881477370072e+17,2771500642,2.02,2.007,3452476841,3452573932,237.669,237.828,237.916
3468251089,238.794,0.0239,4.665193851591914e+17,2764191885,2.01,2.002,3460363965,3462031390,238.3,238.311,238.478
3480006668,238.724,0.0239,4.59972717749141e+17,2825646666,1.997,2.001,3470185316,3472182443,238.633,238.517,238.69
3538728877,243.136,0.0243,4.4525248816928326e+17,2862807002,1.971,1.995,3504457097,3507408509,240.218,240.827,240.941
3571087743,245.262,0.0245,4.155381512813768e+17,2876614562,1.989,1.992,3537772420,3545121275,242.374,243.044,243.464
