difficulty-btc-sma-30,difficulty-btc-trx-14,difficulty-btc-trx-90,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-90,hashrate-btc-wma-30,hashrate-btc-trx-90,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-trx-90,sentinusd-btc-sma-90,transactionfees-btc-var-90,median_transaction_fee-btc-std-90,median_transaction_fee-btc-trx-90,confirmationtime-btc-sma-30,confirmationtime-btc-trx-90,marketcap-btc-ema-90,marketcap-btc-trx-90,transactionvalue-btc-sma-14,transactionvalue-btc-sma-90,transactionvalue-btc-std-90,transactionvalue-btc-var-90,mediantransactionvalue-btc-sma-14,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-14,mediantransactionvalue-btc-ema-30,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-30,mediantransactionvalue-btc-wma-90,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-90,fee_to_reward-btc-var-90,size-btc-sma-90,size-btc-std-30,size-btc-std-90,size-btc-var-30,size-btc-var-90,transactions-btc-trx-30,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-90,top100cap-btc-trx-90,top100cap-btc-rsi-90
174100349,2.783,2.124,1693413843858500.0,934078094754088.0,1133478544330000.0,1959125908612300.0,2.246,384.546,811.555,326.123,406.379,982.165,311.051,344.572,591.391,-0.767,80510175,0.005,0.015,0.248,7.511,-0.087,1362869119,0.295,2152,1750,1110.0,308234,64.863,66.969,58.102,67.632,64.725,62.512,67.409,58.818,0.678,0.859,0.846,0.666,0.852,1.665,0.693,129496,30761,40397,236552589,407986363,-0.005,-0.03,0.036,20.044,-0.002,48.612
179270439,2.865,2.138,1750371811680500.0,962278588861350.0,1169636520205200.0,2029142205566800.0,2.265,377.121,801.097,324.655,400.49,967.504,310.414,340.092,580.48,-0.773,81434128,0.005,0.016,0.249,7.484,-0.088,1375925841,0.296,2225,1758,1132.0,320214,65.706,68.417,58.064,69.818,65.971,62.985,68.509,59.388,0.683,0.86,0.843,0.668,0.849,1.664,0.692,129669,31074,40438,241400706,408816604,-0.003,-0.021,0.035,20.036,-0.003,47.456
184440529,2.914,2.153,1816859195140771.2,994512169286620.0,1212598921119900.0,2117790847511400.0,2.284,370.692,787.812,328.819,397.613,954.062,315.2,338.723,570.695,-0.778,82813182,0.005,0.017,0.25,7.444,-0.088,1392763027,0.298,2326,1774,1181.0,348542,69.764,71.157,58.374,75.809,69.118,64.123,71.498,60.634,0.688,0.858,0.84,0.668,0.845,1.664,0.693,129775,30660,40438,235010731,408811422,0.005,-0.008,0.035,20.027,-0.003,46.606
189610619,2.927,2.167,1874901581011900.0,1024509350453700.0,1250509392926233.0,2190091892231900.0,2.304,364.917,776.719,333.38,395.381,941.072,320.674,338.228,561.359,-0.784,84218355,0.005,0.019,0.252,7.433,-0.089,1412156612,0.301,2440,1798,1253.0,392709,74.772,73.919,58.918,83.69,73.363,65.679,75.612,62.316,0.691,0.857,0.839,0.677,0.844,1.664,0.692,129715,30535,40392,233096983,407876180,0.012,0.01,0.035,20.018,-0.003,46.582
194780709,2.908,2.18,1931433001809200.0,1053683847527000.0,1286299651721400.0,2254870252689742.0,2.324,358.356,764.482,335.569,392.44,928.077,324.031,337.252,551.976,-0.789,85456721,0.005,0.02,0.253,7.429,-0.09,1429625945,0.304,2541,1811,1281.0,410116,78.088,75.18,59.008,85.783,75.042,66.42,77.255,63.205,0.703,0.862,0.842,0.693,0.846,1.663,0.691,130307,32448,40524,263215774,410540839,0.024,0.036,0.036,20.009,-0.004,46.104
199511592,2.859,2.192,1990631378966592.0,1085095570320100.0,1325885395070164.0,2329452057352900.0,2.343,353.115,750.886,334.197,388.107,914.829,324.096,335.118,542.324,-0.794,90196382,0.005,0.022,0.252,7.401,-0.091,1442514384,0.307,2995,1891,1865.0,869452,78.883,75.254,59.201,83.932,74.839,66.54,77.044,63.489,0.712,0.864,0.842,0.703,0.846,1.662,0.691,130667,32168,39821,258702446,396437099,0.036,0.065,0.036,20.011,-0.004,56.357
206995257,2.928,2.207,2078378551949900.0,1126635164201000.0,1385098321124000.0,2460383809065902.0,2.365,347.679,738.349,315.943,375.797,899.059,307.137,325.065,530.157,-0.799,90831023,0.005,0.023,0.251,7.368,-0.092,1456057209,0.31,3048,1903,1867.0,871101,79.514,74.888,59.178,79.314,73.191,66.161,75.369,63.271,0.715,0.866,0.841,0.707,0.844,1.661,0.69,130921,29991,39427,224871876,388614470,0.042,0.086,0.037,20.014,-0.004,56.746
215065576,3.07,2.225,2148311533787600.0,1161327768528600.0,1428887627075400.0,2544198853579600.0,2.387,341.211,723.21,305.745,367.001,884.562,297.406,318.083,519.192,-0.805,91002457,0.005,0.024,0.248,7.367,-0.092,1470748114,0.314,3069,1908,1866.0,870543,80.038,73.319,58.759,75.874,71.922,65.883,73.99,63.146,0.697,0.873,0.85,0.743,0.853,1.663,0.691,130985,30242,39313,228638541,386382714,0.042,0.098,0.037,20.015,-0.004,56.75
223135896,3.231,2.243,2224798544092140.0,1197460309240300.0,1475318416143900.0,2634081240412336.0,2.409,334.349,708.09,296.173,358.417,870.263,287.821,311.163,508.439,-0.81,91207228,0.005,0.026,0.245,7.37,-0.093,1487650294,0.318,3092,1910,1868.0,872114,81.778,73.035,58.536,75.946,72.211,66.115,74.19,63.534,0.701,0.872,0.847,0.744,0.849,1.663,0.692,131381,29858,38769,222871427,375766751,0.041,0.109,0.038,20.016,-0.004,56.507
231206215,3.377,2.263,2287184842929200.0,1229365279818500.0,1512624741912500.0,2695239801349338.0,2.43,329.027,693.829,289.428,351.138,856.534,280.997,305.437,498.274,-0.815,93853306,0.005,0.027,0.241,7.387,-0.093,1505532521,0.323,3397,1964,2103.0,1105601,82.652,73.293,58.621,77.663,73.283,66.614,75.208,64.2,0.709,0.87,0.847,0.754,0.849,1.663,0.691,131610,29983,38859,224738709,377511512,0.038,0.119,0.038,20.016,-0.005,56.494
239276535,3.487,2.284,2365161133367102.0,1265507911825255.0,1557404475142200.0,2776718366570986.0,2.449,324.142,680.836,286.863,345.916,843.647,278.628,301.641,488.964,-0.82,94088325,0.005,0.028,0.237,7.339,-0.093,1523676928,0.328,3414,1973,2113.0,1116657,83.869,73.207,59.121,83.362,76.324,67.796,78.248,65.558,0.709,0.867,0.842,0.748,0.843,1.664,0.692,131489,30009,38879,225128330,377886279,0.032,0.133,0.039,20.017,-0.005,56.777
247346855,3.553,2.305,2452728576787200.0,1306739018059218.0,1611021844184900.0,2881997955810800.0,2.47,318.65,665.819,283.252,340.358,830.815,274.932,297.489,479.71,-0.825,94474728,0.005,0.028,0.232,7.31,-0.094,1541485532,0.333,3400,1980,2114.0,1117040,82.695,72.269,58.971,80.218,75.256,67.62,77.382,65.573,0.7,0.867,0.836,0.739,0.837,1.664,0.692,131662,29858,38805,222870055,376452743,0.03,0.148,0.039,20.018,-0.005,56.931
255417174,3.573,2.325,2536895679227600.0,1345894795629500.0,1660113740358400.0,2971802765055355.0,2.489,313.915,654.681,281.409,335.782,818.477,272.375,294.313,470.998,-0.83,94986237,0.005,0.029,0.226,7.289,-0.094,1559486493,0.338,3437,1996,2117.0,1120740,89.466,74.319,60.12,89.807,80.216,69.477,82.534,67.62,0.694,0.867,0.833,0.737,0.832,1.664,0.692,131450,28432,39148,202097348,383140030,0.024,0.162,0.04,20.02,-0.004,57.217
263487494,3.55,2.345,2625968039422030.0,1388679156097400.0,1715189692945200.0,3076910758850800.0,2.509,309.884,642.375,276.298,329.801,805.83,266.565,289.743,461.951,-0.835,95542828,0.005,0.03,0.22,7.286,-0.094,1577568227,0.344,3473,2020,2126.0,1130387,90.54,75.662,60.771,91.523,81.665,70.207,84.364,68.555,0.685,0.865,0.824,0.722,0.823,1.666,0.694,131365,28707,39340,206017587,386907259,0.012,0.172,0.041,20.023,-0.004,56.987
271557813,3.489,2.364,2707595534156500.0,1427506711614000.0,1762069439389102.0,3155765605090898.0,2.528,305.764,630.955,273.433,324.963,793.72,262.889,286.19,453.434,-0.84,95767774,0.006,0.031,0.213,7.269,-0.095,1596051383,0.35,3548,2040,2142.0,1147486,94.877,77.555,61.259,95.353,84.155,71.307,87.241,69.863,0.695,0.868,0.825,0.733,0.823,1.665,0.693,131167,29752,39708,221296872,394179540,-0.006,0.179,0.042,20.026,-0.004,57.384
279628133,3.396,2.381,2787423912647000.0,1466583218670200.0,1808112927455700.0,3229923838140100.0,2.545,299.906,618.824,273.389,321.617,782.278,261.945,284.083,445.569,-0.845,97001334,0.006,0.031,0.206,7.296,-0.095,1617102053,0.357,3684,2078,2214.0,1225318,102.966,82.556,62.875,108.942,91.452,74.075,94.964,72.852,0.715,0.87,0.83,0.756,0.827,1.665,0.693,131103,27815,39761,193419052,395233779,-0.026,0.191,0.043,20.034,-0.004,60.984
287900770,3.299,2.398,2852913056567800.0,1503590800452600.0,1849290309072100.0,3287618023840500.0,2.56,298.352,607.462,273.788,318.699,771.159,261.837,282.565,438.042,-0.85,98585877,0.006,0.032,0.198,7.312,-0.095,1642334313,0.364,3804,2119,2294.0,1316136,111.297,88.834,64.903,125.267,100.48,77.532,104.566,76.555,0.736,0.874,0.836,0.78,0.832,1.665,0.693,131341,29418,40111,216353349,402230290,-0.042,0.214,0.044,20.043,-0.004,61.481
298622386,3.285,2.416,2941938924424600.0,1546074368100600.0,1900536906099200.0,3373301728178200.0,2.574,296.255,594.82,270.701,314.308,759.719,259.053,279.487,430.2,-0.855,100050244,0.009,0.032,0.191,7.299,-0.095,1671469163,0.371,3831,2152,2326.0,1352140,117.182,93.67,66.901,137.539,108.017,80.604,112.854,79.905,0.823,0.902,0.893,0.955,0.889,1.751,0.767,131993,35445,41648,314085067,433638328,-0.053,0.245,0.046,20.052,-0.003,61.814
309344002,3.305,2.435,3027480801451200.0,1586854071859000.0,1948074744402000.0,3445661058787984.0,2.586,293.692,584.527,268.132,310.251,748.548,257.447,276.595,422.653,-0.859,102630195,0.012,0.033,0.183,7.334,-0.095,1706748830,0.38,4022,2202,2434.0,1480580,129.716,100.901,69.384,155.849,118.781,84.874,124.544,84.475,0.924,0.93,0.95,1.125,0.945,1.831,0.838,133185,48052,45283,577237503,512629863,-0.058,0.288,0.049,20.062,-0.003,61.973
320065619,3.331,2.455,3088347378459400.0,1621939240416300.0,1982737144628900.0,3477772875128518.0,2.596,292.575,572.871,271.359,309.095,738.522,262.23,276.507,416.231,-0.864,105218887,0.014,0.033,0.174,7.424,-0.094,1747607602,0.39,3826,2254,2520.0,1587029,146.638,109.034,72.297,176.244,131.042,89.796,137.958,89.738,1.005,0.959,0.997,1.265,0.992,1.885,0.888,134487,59504,49387,885176217,609763888,-0.058,0.338,0.052,20.072,-0.003,61.968
330787235,3.342,2.474,3147052516241387.0,1656156730353100.0,2015606015479600.0,3502929222862500.0,2.603,293.051,562.804,283.409,312.491,730.241,276.58,280.969,411.591,-0.869,107713025,0.014,0.033,0.166,7.499,-0.093,1797285191,0.4,4042,2304,2597.0,1685656,167.771,118.774,75.595,198.767,144.856,95.408,153.192,95.735,1.033,0.968,1.008,1.297,1.004,1.887,0.89,135806,63834,49924,1018684173,623109869,-0.056,0.391,0.056,20.081,-0.002,61.857
341508851,3.331,2.493,3225059810403227.0,1696976827813754.0,2061128932661372.0,3563564463572600.0,2.608,292.354,552.517,286.768,312.24,720.974,282.28,281.972,406.004,-0.873,109055245,0.014,0.034,0.158,7.52,-0.092,1834563522,0.412,4186,2332,2618.0,1714005,173.026,120.985,76.4,189.209,143.709,96.104,153.728,96.866,1.052,0.975,1.009,1.299,1.006,1.884,0.887,136249,65058,50561,1058122677,639092406,-0.052,0.44,0.06,20.088,-0.002,62.002
352230467,3.294,2.51,3324589673038885.0,1746151217916900.0,2121588615841700.0,3665950573699200.0,2.613,290.461,543.379,289.749,312.04,711.922,287.392,283.054,400.655,-0.878,109794457,0.015,0.034,0.149,7.552,-0.091,1876869960,0.425,4309,2352,2645.0,1749139,174.738,122.982,76.829,177.366,140.914,96.198,152.399,97.393,1.076,0.982,1.016,1.316,1.014,1.884,0.887,136382,64120,50648,1027828695,641310521,-0.045,0.482,0.064,20.093,-0.001,61.63
