top100cap-btc_raw,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,hashrate-btc-sma-3,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-3,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-14,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-var-14,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-90,mining_profitability-btc-sma-90,mining_profitability-btc-std-90,sentinusd-btc-sma-90,marketcap-btc-sma-90,marketcap-btc-ema-90,marketcap-btc-wma-90,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-90,fee_to_reward-btc-trx-90,transactions-btc-sma-90,sentbyaddress-btc-sma-30,sentbyaddress-btc-sma-90,sentbyaddress-btc-ema-30,sentbyaddress-btc-wma-30,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-90,top100cap-btc-std-90
20.057,8020567,5458995,8708285,8004697,6126759,8944074,8469754,6601533,74368585779270.0,74399183364794.0,71602098450136.0,66367077934285.0,45772028439110.0,75878762153356.0,74212826359002.0,71682253680592.0,66113007279237.0,50618130012830.0,75380350622952.0,74886528734418.0,73264458223519.0,69408381420281.0,55289488630454.0,10144839016362.0,13647436064689.0,34527245892562.0,2.5729439666973e+25,4.6563127784942e+25,2.9803267723135e+26,0.701,5528.0,4088.0,100835661,717728148,845956739,961311336,1.144,1.261,0.543,55934,59450,47115,56013,58156,20.159,19.655,20.145,19.829,19.847,0.811
20.088,8125854,5535502,8861102,8124033,6208685,9082731,8588067,6698136,76488619358130.0,75307959302188.0,72405789042717.0,67192172899045.0,46401006908701.0,77592543318848.0,75486200890337.0,72698796454425.0,66964189034405.0,51248639781434.0,77849219975487.0,76113314014304.0,74291688361412.0,70243171520285.0,56026506125953.0,10662886872052.0,13683728937737.0,34883607116122.0,2.8424289111544e+25,4.6811109410364e+25,3.04216511358e+26,0.711,5563.0,4062.0,101352835,732046276,860154886,978327694,1.159,1.265,0.535,56005,59611,47251,55258,57179,20.168,19.662,20.141,19.835,19.857,0.816
20.156,8238536,5614474,9023127,8249985,6293687,9230196,8713902,6797933,77784942620861.0,75424006125837.0,72932865659431.0,67509825513599.0,46947728528847.0,76312116943634.0,75372573309857.0,73009849002958.0,67484673004341.0,51771344194335.0,77120755580632.0,76044246830862.0,74641808564840.0,70748946853793.0,56655751920672.0,10397162169981.0,13951859702546.0,35118213317115.0,2.7025245297222e+25,4.8663597289879e+25,3.083222266466e+26,0.721,5592.0,4047.0,102233390,745071692,871660747,992649129,1.172,1.266,0.527,56047,59787,47464,55183,56824,20.174,19.669,20.142,19.842,19.868,0.821
20.215,8351218,5693447,9163550,8367812,6376822,9358252,8832467,6895995,74979895200332.0,75315240630626.0,72822187049743.0,67801694635140.0,47454258894983.0,73456893745935.0,74179847619452.0,72688758542328.0,67685769620077.0,52185197520795.0,73529119544319.0,74838662936462.0,74330982550014.0,70948420726995.0,57175618778241.0,10460884445442.0,13831501779763.0,35153205395495.0,2.7357525845222e+25,4.7827610370898e+25,3.0893696239446e+26,0.731,5618.0,4010.0,102839728,756362281,879602157,1003372715,1.184,1.267,0.52,56003,59456,47527,54999,56343,20.18,19.678,20.147,19.85,19.88,0.828
20.229,8463900,5772419,9285249,8478036,6458129,9475812,8943762,6992321,72089095976641.0,74097052821725.0,73587553441276.0,68147146610619.0,47973131803795.0,72045410279601.0,73293367417906.0,72414780978454.0,67875973309960.0,52590664098651.0,71356135350787.0,73668334482122.0,74039214518484.0,71131145383649.0,57685062029192.0,7802845241076.0,13577181104274.0,35127864617146.0,1.5221098464045e+25,4.6084961684564e+25,3.0849171814013e+26,0.74,5638.0,3981.0,103356470,766648132,885337757,1011816884,1.193,1.261,0.513,55969,58789,47627,54623,55679,20.188,19.687,20.152,19.858,19.892,0.834
20.203,8576582,5851391,9390721,8581150,6537649,9582877,9047787,7086912,71961612793940.0,74340341003519.0,74293663312670.0,68793039473294.0,48539402630576.0,73347325649959.0,73632335818509.0,72712708984035.0,68312958323531.0,53075467987039.0,72636207872625.0,73806381531770.0,74180772862356.0,71550635345564.0,58271350143841.0,6079989265328.0,12892132350580.0,35186544126973.0,9.2415673666272e+24,4.1551769136215e+25,3.0952322189986e+26,0.748,5657.0,3965.0,103547827,777227265,891527806,1020615497,1.2,1.261,0.506,55848,57783,47638,53780,54568,20.196,19.696,20.156,19.866,19.903,0.839
20.175,8678957,5930364,9482131,8677610,6615421,9679447,9144543,7179767,73563817557737.0,74949707297719.0,74209910055952.0,69579467143093.0,49081214335239.0,74377805244793.0,74076323073788.0,73072119098114.0,68770721324570.0,53566299126657.0,74359543895468.0,74073367490797.0,74329389065950.0,71977425369199.0,58861875027557.0,5983190413378.0,11451475059365.0,35322798225669.0,8.9496418806838e+24,3.2784070258812e+25,3.1192501862284e+26,0.757,5691.0,3931.0,103854471,788838779,899648583,1031248374,1.205,1.259,0.498,55797,56937,47689,53145,53674,20.207,19.704,20.157,19.872,19.914,0.842
20.096,8759067,6007704,9561352,8767848,6691484,9765522,9234693,7270886,79031813069184.0,76095578803116.0,75247381083955.0,70419790429666.0,49753357264405.0,80707859296200.0,77316720642243.0,74934224998047.0,69949249842185.0,54301938999645.0,81096591790403.0,77095419003269.0,76039789504837.0,73103776737232.0,59696088192664.0,8814037303289.0,12686230021598.0,35879690392555.0,1.9421813395942e+25,4.0235108040222e+25,3.2183804566639e+26,0.765,5717.0,3895.0,104362540,800398114,907489011,1041524181,1.208,1.262,0.491,55796,56869,47744,52944,53229,20.216,19.712,20.153,19.877,19.922,0.843
20.097,8839176,6083269,9630011,8852264,6765876,9841102,9319676,7360306,82209857882843.0,76792300371253.0,76050129836720.0,71135569123447.0,50408030884870.0,82445617378747.0,79033384347006.0,76167445059813.0,70867580527289.0,54958673866934.0,83672372986459.0,79117368167814.0,77231255421816.0,73991749965079.0,60452791889299.0,9818848542920.0,13274932252782.0,36216930737343.0,2.41024466772e+25,4.4055956578989e+25,3.2791651800837e+26,0.774,5745.0,3852.0,105019804,811593671,914524664,1050913480,1.21,1.264,0.484,55953,57084,47957,53266,53298,20.227,19.72,20.149,19.882,19.931,0.844
20.126,8919286,6158833,9689515,8931233,6838632,9906186,9399490,7448065,85566849435861.0,78284810218433.0,76854408172135.0,71873273321086.0,51090435087526.0,83962438438714.0,80644853134925.0,77409020318329.0,71810269493185.0,55629455968730.0,85307073794378.0,81289107949671.0,78488472710077.0,74917149344126.0,61223588122569.0,10875069008113.0,13906592076887.0,36518792723039.0,2.9566781482803e+25,4.8348325798234e+25,3.3340555548707e+26,0.782,5767.0,3822.0,105524476,822608258,921225015,1059876051,1.211,1.264,0.476,55833,56715,48107,53424,53209,20.241,19.728,20.148,19.888,19.94,0.846
20.137,8999396,6234398,9741086,9005108,6909789,9960775,9474135,7534163,84220094962930.0,80055664415658.0,77685452523142.0,72469473526186.0,51738449385318.0,83480044183764.0,81233052333397.0,78154170933060.0,72532035972903.0,56230954737084.0,84022474040854.0,82467317877266.0,79307571610968.0,75634851060754.0,61924845591608.0,10847649238468.0,14225883706415.0,36690340313702.0,2.941787350021e+25,5.0593941807114e+25,3.3654526808381e+26,0.79,5789.0,3790.0,105710349,833389111,927500728,1068319165,1.21,1.267,0.47,55898,56122,48266,53646,53218,20.255,19.737,20.147,19.893,19.949,0.847
20.063,9079506,6309963,9785780,9074217,6979383,10004869,9543613,7618600,84030056595027.0,81909854921989.0,78003453871857.0,72916365410061.0,52404632625134.0,83546652270675.0,81828104339444.0,78882049522997.0,73246953675141.0,56832763651820.0,83719056738183.0,83356716862748.0,80097945988894.0,76353805049877.0,62625390887702.0,11255416901385.0,14746253023221.0,36803716543187.0,3.1671102405995e+25,5.4362994556212e+25,3.3862838784782e+26,0.798,5815.0,3758.0,106168936,844340285,934166959,1077053784,1.208,1.27,0.463,56010,55201,48458,53807,53220,20.265,19.745,20.142,19.897,19.956,0.845
20.028,9159615,6385528,9824515,9138867,7047447,10038468,9607921,7701376,84719901509262.0,83752648239285.0,79046494621402.0,73638432597836.0,53096825051039.0,85547723256030.0,83258276814929.0,80037615485449.0,74169653066511.0,57507841247195.0,85478425561362.0,84766451692597.0,81370658038164.0,77297832716414.0,63397790044103.0,11876775703063.0,15405372607738.0,37077247500925.0,3.5264450275215e+25,5.9331376295814e+25,3.436805705612e+26,0.806,5839.0,3733.0,106552887,855483131,941177691,1086038728,1.204,1.272,0.457,56198,54459,48594,53823,53146,20.26,19.752,20.134,19.9,19.962,0.843
20.009,9247220,6463591,9888064,9213852,7118956,10091550,9681568,7787434,87548222281207.0,86048980725717.0,80499344011718.0,74564910348436.0,53813378541951.0,88515167750339.0,85314360672359.0,81563615053342.0,75286618174778.0,58254539510875.0,88859780929055.0,86698942693938.0,83028807054597.0,78449070112982.0,64241433718688.0,12607694765462.0,16221794653332.0,37521602300831.0,3.9738491824761e+25,6.5786655443721e+25,3.5196765980543e+26,0.814,5857.0,3703.0,106797975,866482800,947858234,1094602668,1.199,1.274,0.451,56285,53821,48695,53339,52621,20.256,19.76,20.126,19.902,19.968,0.84
20.001,9364362,6551499,10061290,9341168,7208370,10250145,9806731,7891250,91525359984307.0,87264232171328.0,81679905487222.0,75652637086392.0,54611934467403.0,92029920608613.0,87871938870991.0,83427756175148.0,76593589483946.0,59074102894524.0,92858006521895.0,89072865879230.0,85034850981953.0,79802603217398.0,65158605035720.0,14745369923495.0,17291561050773.0,37978271312465.0,5.4356483545174e+25,7.4749520893154e+25,3.605872729708e+26,0.822,5875.0,3675.0,107323460,877500963,954525625,1103058531,1.193,1.273,0.445,56312,53733,48849,53266,52517,20.251,19.766,20.118,19.904,19.973,0.839
20.022,9481504,6639408,10211419,9460271,7295818,10387665,9924338,7993135,92637964970499.0,88221836991138.0,82507068681195.0,76627635020945.0,55345936186520.0,91458264904287.0,88625606453234.0,84422269911790.0,77515719788206.0,59773278857281.0,92538631129723.0,89978460136389.0,86262411476985.0,80785440127951.0,65955850634238.0,15404465872104.0,17318943783135.0,38200083483960.0,5.9324392201205e+25,7.498645344085e+25,3.6481159454538e+26,0.829,5880.0,3667.0,107851154,888059440,960173384,1110399139,1.186,1.275,0.439,56394,54100,49048,53437,52657,20.247,19.773,20.112,19.907,19.978,0.837
20.046,9598646,6727317,10341531,9571689,7381344,10512491,10034386,8093088,89388483107831.0,87686823727989.0,82985816973211.0,77285627699321.0,55955531752566.0,86596215780465.0,86902746504086.0,84063856144437.0,77787877650685.0,60255935731992.0,87086731972795.0,88356542552765.0,86159357873711.0,81114893781867.0,66535811743471.0,14852116649998.0,16526946359026.0,38113917484253.0,5.5146342246284e+25,6.8284988988529e+25,3.6316767649912e+26,0.837,5891.0,3645.0,108187749,898008902,964710762,1116521439,1.178,1.281,0.434,56541,54003,49273,53608,52786,20.236,19.78,20.108,19.91,19.984,0.836
20.142,9715788,6815226,10454294,9675919,7464990,10626737,10136877,8191109,84581904376598.0,87419293348615.0,83737478882136.0,77721303735487.0,56555177763615.0,83860576526828.0,85458294196362.0,83672000294937.0,78003171819879.0,60714595106524.0,82954959055475.0,86716070939065.0,85911240580375.0,81362591173730.0,67088985491177.0,13247475697830.0,16216800853297.0,37980615473231.0,4.3873903091148e+25,6.5746157478875e+25,3.6063178793136e+26,0.844,5897.0,3636.0,108551251,908118413,969751278,1123027930,1.169,1.29,0.43,56603,53604,49484,53709,52861,20.223,19.788,20.11,19.915,19.992,0.835
20.111,9820754,6903135,10552023,9773425,7546798,10730402,10231811,8287197,83014248993448.0,87786490876175.0,84848172899082.0,78339004572690.0,57176960386944.0,85022109788668.0,85639631409899.0,84006885995680.0,78530944157339.0,61274354401996.0,83755828392430.0,86407158364539.0,86237395802825.0,81908548548893.0,67740160552428.0,11100119803771.0,16046477692668.0,38068090431891.0,3.0803164914517e+25,6.4372361585324e+25,3.6229487728265e+26,0.85,5909.0,3621.0,109031405,918642510,975546328,1130177548,1.161,1.293,0.426,56684,53247,49684,53512,52671,20.214,19.796,20.11,19.919,20.0,0.833
20.113,9894519,6991043,10636721,9864640,7626808,10823486,10319972,8381354,82963828761579.0,86934221121839.0,85343434680562.0,78653395735262.0,57738795906570.0,83302507874852.0,84625450047683.0,83683688657728.0,78727844918868.0,61720696194503.0,83040156876225.0,84856262135754.0,85802026877752.0,82117832509431.0,68276554960649.0,9775393105161.0,15918288041950.0,37999692038673.0,2.3889577590106e+25,6.3347973546622e+25,3.609941487585e+26,0.856,5922.0,3603.0,109474500,929458332,981794047,1137675901,1.152,1.294,0.421,56713,52917,49807,52938,52114,20.204,19.806,20.11,19.924,20.007,0.826
20.098,9968284,7074909,10710125,9949970,7705060,10905989,10403375,8473578,86026922478966.0,86767307719083.0,86408144222400.0,79666576438380.0,58382430655493.0,86808363150103.0,86047642142101.0,84567759293411.0,79475352887028.0,62349125254521.0,86715351708112.0,85701261461633.0,86464798043724.0,82870143650727.0,68992498312711.0,8359512720221.0,14853205089607.0,38221947556578.0,1.7470363229884e+25,5.5154425358479e+25,3.6522931875445e+26,0.862,5939.0,3568.0,109625214,940290946,987935786,1144967875,1.142,1.295,0.417,56685,52064,49875,52215,51393,20.193,19.816,20.109,19.927,20.013,0.818
20.11,10042050,7158645,10773743,10029795,7781592,10977912,10482018,8563960,83576219959129.0,84379716579670.0,85821974375499.0,80135504194054.0,58937732197439.0,82819949320549.0,84243615479324.0,83802929453089.0,79433816280833.0,62711376028949.0,83117658214127.0,83717318404611.0,85454583546203.0,82816270041219.0,69441929188216.0,9208430061390.0,13791966815869.0,37940976034951.0,2.1198796048876e+25,4.7554587162508e+25,3.5987941562118e+26,0.867,5949.0,3550.0,109850633,951023641,994024548,1152103777,1.132,1.297,0.412,56622,51976,49987,51857,51044,20.178,19.826,20.109,19.931,20.019,0.81
20.084,10115815,7242381,10828878,10104470,7856442,11039255,10555903,8652501,82460137223501.0,82572294944555.0,85397065967846.0,80190631771403.0,59460671350345.0,80527303537352.0,82741376048032.0,83060493226564.0,79356451214595.0,63052547055877.0,80446877111640.0,82181053698232.0,84442941330024.0,82693634787032.0,69866037442210.0,9987676000619.0,13747843249165.0,37692243439967.0,2.4938417973333e+25,4.7250798500901e+25,3.5517630388444e+26,0.872,5961.0,3538.0,110276921,961867899,1000498630,1159522933,1.123,1.299,0.408,56558,52270,50189,52047,51227,20.164,19.835,20.108,19.935,20.025,0.805
20.132,10189580,7326117,10876662,10174328,7929646,11090017,10625028,8739201,81836459519826.0,83530726181367.0,85608774954678.0,80721627316695.0,60060077198903.0,84485244425840.0,84166828364606.0,83778185504933.0,79942692124256.0,63610583061557.0,83438401157053.0,83648776290675.0,84849090576222.0,83226057596253.0,70503015771089.0,10110566596977.0,13751260668802.0,37800832257996.0,2.5555889227977e+25,4.7274292495337e+25,3.5722572984929e+26,0.876,5977.0,3512.0,110816057,972849417,1007185393,1167058724,1.114,1.3,0.403,56515,52127,50316,51898,51063,20.151,19.843,20.109,19.939,20.032,0.801
20.112,10263346,7409853,10918075,10239678,8001242,11130198,10689394,8824061,85703100268670.0,84860229104844.0,86139761226729.0,81304512810526.0,60731949491387.0,87458351081684.0,85732985707837.0,84665288469279.0,80619386679951.0,64200052834655.0,87735900265905.0,85373959179716.0,85492114947269.0,83852498268564.0,71170518640069.0,10285572344926.0,13865253063479.0,37786695099833.0,2.6448249615677e+25,4.8061310628577e+25,3.5695858164194e+26,0.88,5995.0,3492.0,111159674,984087318,1014229454,1174857422,1.106,1.301,0.399,56488,51926,50502,52251,51401,20.137,19.851,20.11,19.943,20.037,0.797
20.143,10337111,7493589,10953966,10300812,8071265,11159798,10749001,8907081,91385958366944.0,86160170390339.0,86973330633257.0,82006641785396.0,61449047960725.0,91370791565330.0,88120547293121.0,86081014279905.0,81565441219888.0,64883199630575.0,92525966156057.0,87979709915749.0,86711244390235.0,84754351122658.0,71929887487489.0,11183758827335.0,14478743070922.0,37932412302579.0,3.1269115376999e+25,5.2408500228444e+25,3.5971697577321e+26,0.884,6013.0,3465.0,111788629,996093699,1022583148,1183873580,1.098,1.3,0.394,56461,51649,50682,52432,51604,20.132,19.86,20.112,19.947,20.044,0.793
19.901,10419660,7580253,11020204,10375002,8145539,11213951,10820849,8994052,93580594199832.0,88080768512047.0,87507494816943.0,82795443912005.0,62173045347325.0,93198942189160.0,89847183673089.0,87273824750983.0,82433934871056.0,65545702777441.0,94346533379080.0,90196440521412.0,87785079347532.0,85594380221212.0,72667866495231.0,11932008607218.0,14650753769709.0,37980949834118.0,3.5593207350683e+25,5.366114650516e+25,3.6063813757544e+26,0.888,6033.0,3434.0,112186721,1008521346,1031532418,1193405035,1.09,1.3,0.389,56395,51003,50726,51841,51063,20.116,19.867,20.098,19.946,20.045,0.782
19.908,10525630,7674724,11171299,10489738,8233624,11348701,10932704,9094561,96623388421624.0,89401571651697.0,88084439685390.0,83475397209583.0,62911451039678.0,96379391296033.0,92275347855543.0,88911960171240.0,83538832002143.0,66293266241737.0,97336156480618.0,93066208494127.0,89392058758994.0,86675954188367.0,73489554298650.0,13342759011451.0,15764102101096.0,38274496584528.0,4.4507304509417e+25,6.2126728763448e+25,3.6623427219975e+26,0.892,6042.0,3422.0,112126926,1021077771,1040548973,1202927328,1.082,1.294,0.384,56102,50407,50724,51111,50387,20.098,19.875,20.086,19.945,20.046,0.77
19.976,10631601,7769195,11302247,10597072,8319773,11465811,11037722,9192994,99787818555941.0,93107998360402.0,88743857470036.0,84536407166389.0,63729955203150.0,100577956873980.0,95400641504639.0,91027235141998.0,84909005579548.0,67139052092510.0,101412723495770.0,96909946194184.0,91617669794533.0,88050220333035.0,74409665758260.0,15491796508717.0,17021179128176.0,38667939057478.0,5.9998939766873e+25,7.2430134728365e+25,3.7380237773821e+26,0.896,6059.0,3395.0,112533417,1033548139,1049281641,1212087935,1.074,1.291,0.378,55983,50397,50763,50775,50096,20.092,19.883,20.079,19.946,20.048,0.758
19.977,10737571,7863666,11415736,10697481,8404029,11573719,11135904,9289350,100225290065900.0,95694405444502.0,89133350194528.0,85376300051810.0,64418874999810.0,98458732108420.0,95635357964194.0,91735538102113.0,85646457306213.0,67780820339771.0,99688567889228.0,97717823439799.0,92630423110909.0,88811710667001.0,75126359211880.0,15954970605664.0,16779605791343.0,38757892385928.0,6.36402717569e+25,7.0388792628216e+25,3.7554355554979e+26,0.9,6070.0,3378.0,112941060,1045610795,1057187016,1220339101,1.066,1.294,0.373,55940,50575,50896,50765,50111,20.085,19.891,20.072,19.947,20.05,0.746
19.927,10843542,7958138,11514092,10791412,8486433,11672426,11227248,9383630,100583450581500.0,97435996392414.0,90483361286891.0,86096883689806.0,65177696703657.0,99546527029066.0,96885098960574.0,92922042615126.0,86613416315471.0,68502875320209.0,99893083831136.0,98952802566101.0,94163886011600.0,89796099176543.0,75922303100889.0,16414042938810.0,17467877984926.0,38889944481893.0,6.735520139927e+25,7.6281690324066e+25,3.7810694545118e+26,0.904,6083.0,3357.0,113397577,1057582515,1065103267,1228509775,1.058,1.292,0.368,55852,50561,51044,50974,50332,20.081,19.899,20.063,19.946,20.051,0.733
19.946,10920175,8050460,11599335,10879283,8567026,11761931,11311756,9475834,100113593126660.0,99283923870969.0,92072076487907.0,86898904543242.0,65979227844465.0,101456738558240.0,98505561742284.0,94314696944765.0,87694289462048.0,69269118721686.0,101284833584090.0,100435540989850.0,95881697851670.0,90910297008646.0,76761627351082.0,16784715462854.0,18335019626556.0,39031451403830.0,7.0431668292243e+25,8.4043236176548e+25,3.8086354967239e+26,0.907,6100.0,3333.0,113683197,1069434841,1073057965,1236629764,1.051,1.284,0.362,55773,50812,51123,51032,50416,20.076,19.907,20.055,19.946,20.052,0.72
19.878,10989412,8136966,11673212,10961485,8645848,11842235,11391320,9566009,104732854268120.0,101414503687860.0,93787337039100.0,88071091216535.0,66845722709987.0,105827014662730.0,101428493998520.0,96432376121092.0,89146095997866.0,70168638986423.0,106326682404370.0,103163882713920.0,98298393088912.0,92413418700516.0,77733452909823.0,18812635858434.0,19602926551930.0,39454732725714.0,8.8478816985513e+25,9.6068682350091e+25,3.8916898361438e+26,0.911,6114.0,3304.0,114011780,1081203965,1080647906,1244299334,1.044,1.28,0.357,55756,50717,51324,51045,50444,20.067,19.913,20.044,19.945,20.051,0.707
19.881,11058650,8223472,11737239,11038383,8722937,11913337,11466416,9654282,109895948797700.0,104428291220070.0,96254529866058.0,89588489049542.0,67769907245736.0,110975310100590.0,105102271883500.0,99057873376740.0,90886580484355.0,71178638251303.0,112022058039540.0,106841158176560.0,101276562222160.0,94223258334188.0,78816483301658.0,20725730206659.0,20959479911771.0,40126203211203.0,1.0738897314981e+26,1.0982494954298e+26,4.0252804603669e+26,0.916,6135.0,3274.0,114337147,1093117943,1088202829,1251842036,1.037,1.276,0.351,55754,50474,51478,50657,50077,20.056,19.919,20.033,19.943,20.05,0.697
19.884,11127887,8309978,11792728,11110320,8798332,11975238,11537046,9740654,117853997209690.0,108382756208710.0,98892163930204.0,91475394666547.0,68765635253797.0,119108202711990.0,110636977743470.0,102815636302960.0,93232033054616.0,72410780164975.0,120694631302390.0,112544359202390.0,105408104283140.0,96652458738952.0,80123542380287.0,25806566022388.0,23794619648734.0,41508463865120.0,1.6649471246697e+26,1.4154598105698e+26,4.307381431105e+26,0.92,6144.0,3254.0,114528800,1104584007,1094922079,1258453262,1.03,1.274,0.344,55597,50211,51527,50054,49486,20.044,19.925,20.024,19.942,20.05,0.688
19.797,11197124,8396484,11840819,11177617,8872070,12027937,11603209,9825126,122580933531860.0,111182981534680.0,102145489947540.0,93133023290327.0,69766286681070.0,121743151222860.0,114072258241040.0,105690631427060.0,95241456711333.0,73552919056596.0,123956682564410.0,116543195083650.0,108806229056940.0,98775213904578.0,81345794346880.0,26348500973855.0,25725256088885.0,42469609305588.0,1.735608758923e+26,1.6544720020968e+26,4.5091692864233e+26,0.926,6160.0,3221.0,114711010,1115185781,1100568499,1263887332,1.023,1.27,0.338,55585,50496,51636,50056,49478,20.031,19.93,20.009,19.939,20.047,0.677
19.784,11266362,8482990,11882498,11240571,8944188,12071435,11664905,9907695,125634417967680.0,115317917463690.0,105506161454100.0,94795549090537.0,70783193010481.0,123513605034390.0,116875208392260.0,108303088416240.0,97179689107113.0,74689867183834.0,125308245221450.0,120068464411460.0,111891371576720.0,100849474263000.0,82565965163690.0,25272232957635.0,27325248347394.0,43346359225491.0,1.5967143966624e+26,1.8666729931169e+26,4.6972671452632e+26,0.931,6166.0,3212.0,114597056,1125427114,1105944836,1268942409,1.015,1.237,0.332,55527,50771,51698,50194,49587,20.018,19.934,19.995,19.936,20.044,0.668
19.869,11379377,8584089,12093733,11384196,9043585,12280844,11806866,10017229,129565053616720.0,120803443223800.0,109119719808110.0,96528718721300.0,71968600813356.0,131273303652450.0,122414656861820.0,112400410263480.0,99879902859590.0,76104002020904.0,132007537372850.0,125997235613160.0,116361617018910.0,103703503500420.0,84065960971602.0,28712838343149.0,31425412268439.0,44884829794922.0,2.0610677142996e+26,2.4688913406034e+26,5.0366198642979e+26,0.937,6155.0,3235.0,114792930,1135604478,1111318468,1273887860,1.008,1.235,0.326,55414,50733,51745,50109,49465,20.01,19.94,19.986,19.934,20.042,0.658
19.817,11563688,8708953,12561986,11656547,9187806,12753727,12079528,10171548,135568978725620.0,126378146791380.0,112831035331170.0,98468935374605.0,73164172872504.0,136831589356440.0,127408461411470.0,116399005569740.0,102622481711260.0,77560834395399.0,138419948094710.0,131393843572320.0,120797637719220.0,106662287780360.0,85613681284724.0,31397510413360.0,35108553492488.0,46560699317111.0,2.4645091503926e+26,3.0815263208372e+26,5.419746802246e+26,0.944,6144.0,3259.0,115196936,1145540714,1116411219,1278446852,1.001,1.232,0.319,55400,50489,51867,50142,49458,20.001,19.943,19.976,19.932,20.04,0.652
19.816,11748000,8833817,12967806,11911327,9328857,13184530,12340298,10323124,135541303854340.0,128521538714930.0,114968021201400.0,99792994532385.0,74158839400508.0,131016311794270.0,126856604616629.0,117572609391390.0,104079162519050.0,78607871754447.0,133235975847950.0,131099565432500.0,122446970906010.0,108386939319560.0,86757348567353.0,30385477559398.0,36033055958621.0,47136458584939.0,2.3081931162817e+26,3.2459528042927e+26,5.5546143198241e+26,0.951,6128.0,3292.0,115542914,1154708203,1120322057,1281717482,0.994,1.229,0.313,55363,50344,52049,50221,49515,19.99,19.947,19.965,19.929,20.037,0.646
19.852,11932311,8958681,13319516,12149669,9466808,13573254,12589178,10471955,133141198176040.0,130765692957380.0,117596992088730.0,101420829042610.0,75189364328978.0,131424498514930.0,128100624771370.0,119473952837280.0,105869712371730.0,79777647874912.0,131381666538580.0,131927352062660.0,124695592777240.0,110454016139120.0,88024905618674.0,29381655111502.0,37243023932190.0,48070355751710.0,2.1582041427281e+26,3.4676070790342e+26,5.7768977552399e+26,0.957,6112.0,3322.0,115412659,1163172818,1123061265,1283700950,0.986,1.225,0.306,55078,49745,52042,49490,48776,19.981,19.951,19.958,19.927,20.035,0.637
19.914,12116622,9083545,13624332,12372634,9601727,13922407,12826166,10618042,130891995557190.0,131965860368880.0,120174308288790.0,103155129270820.0,76265717410762.0,133533382859400.0,129986035379490.0,121629728086160.0,107790522360900.0,81005441706317.0,132632201052480.0,133146495624280.0,127101629459260.0,112661850859200.0,89353540846693.0,28927412060096.0,38585981298925.0,49087690517755.0,2.0919879212364e+26,3.7221948820025e+26,6.0240034009172e+26,0.964,6093.0,3370.0,115705828,1170973965,1124600272,1284358384,0.979,1.222,0.3,54913,49111,52058,48692,47961,19.976,19.957,19.955,19.927,20.034,0.627
19.909,12300934,9208408,13888505,12581215,9733681,14238682,13051264,10761384,134445961873390.0,133606550861300.0,122394766197990.0,104765600568800.0,77452728664521.0,134698158020060.0,131455259829800.0,123527488765434.0,109601645639600.0,82211100859601.0,135117669864250.0,134120763827240.0,129193446111510.0,114772031756610.0,90663369764714.0,28629645801318.0,39858113110578.0,49625270236397.0,2.0491415467723e+26,3.971672951839e+26,6.1566686150885e+26,0.972,6072.0,3414.0,115550688,1178665361,1125650311,1284389221,0.971,1.209,0.293,54874,48715,52091,48271,47513,19.972,19.962,19.952,19.927,20.033,0.619
19.881,12477750,9333272,14117455,12776339,9862735,14522078,13264470,10901983,134279440719380.0,134470702708110.0,124894310085900.0,106093950886430.0,78536495614576.0,133015639896810.0,131424725315740.0,124568239833180.0,111003676357920.0,83290705714853.0,133561249814340.0,133552406555300.0,130385226854920.0,116486065382726.0,91847554228649.0,24970541368365.0,40647228396981.0,50022807483751.0,1.5588198405731e+26,4.1304929408908e+26,6.2557031713911e+26,0.979,6057.0,3444.0,115533497,1186832596,1127305378,1284879122,0.963,1.206,0.286,54796,48685,52102,48087,47301,19.968,19.966,19.948,19.926,20.031,0.61
19.976,12625030,9454831,14315879,12958874,9988952,14772597,13466269,11039837,139173535419720.0,136083781141590.0,128443612182700.0,107919946814360.0,79766117995760.0,141670095600850.0,136149681813030.0,128002414696080.0,113540506999660.0,84763977046502.0,141583805107090.0,137515868704500.0,133775925684120.0,119339652506500.0,93425313694370.0,24284811747555.0,43415066122428.0,51556777939202.0,1.4743802040354e+26,4.7121699160369e+26,6.6452533786805e+26,0.986,6043.0,3472.0,115668754,1195128012,1129305081,1285570535,0.955,1.203,0.279,54660,48389,52123,47782,46957,19.967,19.971,19.949,19.927,20.031,0.602
