bitcoin-marketcap_raw,bitcoin-price_raw,difficulty-btc-ema-3,difficulty-btc-ema-90,difficulty-btc-wma-14,difficulty-btc-wma-90,hashrate-btc-sma-90,hashrate-btc-wma-30,hashrate-btc-std-90,hashrate-btc-var-90,mining_profitability-btc-sma-90,transactionfees-btc-trx-90,confirmationtime-btc-sma-30,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,marketcap-btc-sma-3,marketcap-btc-sma-30,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-ema-90,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-90,transactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,size-btc-sma-90,transactions-btc-sma-30,transactions-btc-ema-30,transactions-btc-ema-90,transactions-btc-wma-30,transactions-btc-wma-90,sentbyaddress-btc-sma-30,sentbyaddress-btc-sma-90,sentbyaddress-btc-ema-90,sentbyaddress-btc-wma-90,sentbyaddress-btc-trx-90,top100cap-btc-ema-90,top100cap-btc-wma-90,activeaddresses-btc-sma-90,price-btc-sma-3,price-btc-sma-7,price-btc-sma-30,price-btc-sma-90,price-btc-ema-3,price-btc-ema-14,price-btc-ema-30,price-btc-ema-90,price-btc-wma-3,price-btc-wma-7,price-btc-wma-30,price-btc-wma-90
77275458691,4677.0,888322362598,793821593479,895415525839,839945450165,5.852317483380863e+18,6.190729951989432e+18,1.558376758213573e+18,6.0713453013506e+35,1.107,0.76,10.453,9.934,9.965,75636588409,63941887605,49331292441,75723938436,70805682602,64661197535,51160450727,76202492649,74296957549,72116721598,54519621991,0.377,0.546,933846,254310,251986,255201,257141,245444,396042,388856,394736,383972,-0.032,17.538,17.46,593928,4579.0,4442.0,3876.0,2999.0,4584.0,4288.0,3919.0,3108.0,4613.0,4498.0,4158.0,3309.0
79447876110,4808.0,888247109428,795895225628,893378966979,842124065172,5.879027537384592e+18,6.270604024424816e+18,1.592609115849004e+18,6.3410094897134e+35,1.11,0.77,10.414,9.897,9.933,77492536028,65098220069,49759817739,77585907273,71957975070,65615176798,51782152384,78108136499,75819839241,73296453990,55181524929,0.334,0.549,933711,256788,254019,255823,259024,246202,400901,388945,396119,385484,-0.032,17.526,17.444,592314,4691.0,4505.0,3945.0,3025.0,4696.0,4358.0,3976.0,3145.0,4728.0,4590.0,4219.0,3349.0
77565077979,4694.0,888209482842,797923283444,891676324425,844231312673,5.90643375653529e+18,6.354715879835555e+18,1.6303261178666598e+18,6.6449081264954e+35,1.112,0.781,10.358,9.873,9.912,78096137593,66175187743,50165185316,77575492626,72705588791,66386138164,52348810089,78144407475,76609442903,74134726801,55792629550,0.292,0.552,931749,257580,252898,255401,257724,245935,403269,389071,396310,385833,-0.032,17.514,17.43,592197,4726.0,4558.0,4010.0,3049.0,4695.0,4403.0,4023.0,3179.0,4729.0,4637.0,4267.0,3385.0
76039057835,4601.0,888190669550,799906768561,890307598179,846275108404,5.920864183709804e+18,6.378861368194677e+18,1.6386979276626747e+18,6.7133272453149e+35,1.115,0.791,10.402,9.861,9.904,77684003975,67155385004,50538592371,76807275231,73150051330,67008907175,52869474875,77115867596,76796779492,74673599332,56361286089,0.256,0.554,929490,256231,249172,254077,253696,244763,402356,387740,394811,384492,-0.032,17.504,17.416,590665,4701.0,4594.0,4069.0,3071.0,4648.0,4429.0,4060.0,3210.0,4666.0,4648.0,4305.0,3420.0
72759466778,4402.0,888181262904,801846660598,889272788238,848267765736,5.944029083819272e+18,6.461566168157818e+18,1.679675857204738e+18,7.0532774631912e+35,1.118,0.801,10.405,9.826,9.871,75454534198,67849428928,50833944587,74783371005,73097973390,67379911021,53306617554,74653598998,76013659453,74695650469,56849656955,0.228,0.557,928746,257214,250458,254407,254526,245240,405210,387337,395838,385675,-0.033,17.493,17.402,590105,4565.0,4606.0,4111.0,3089.0,4525.0,4425.0,4082.0,3237.0,4517.0,4600.0,4326.0,3449.0
70922959655,4290.0,888176559580,803743917646,888571894605,850209284668,5.972690614717244e+18,6.549023481133156e+18,1.7154750638505393e+18,7.3571367367325e+35,1.119,0.81,10.306,9.77,9.818,73240494756,68435279902,51113398762,72853165330,72807971559,67608494804,53693789908,72387811726,74718640655,74415443486,57291173769,0.256,0.56,926156,259823,252219,254920,255851,245914,410402,386878,397397,387421,-0.032,17.482,17.388,588961,4431.0,4580.0,4146.0,3105.0,4408.0,4407.0,4095.0,3260.0,4379.0,4521.0,4338.0,3475.0
75453123090,4564.0,895745973000,805932301575,890224054633,852432490039,6.004343589886962e+18,6.678765389375204e+18,1.792223556487354e+18,8.0301631910704e+35,1.118,0.817,10.288,9.751,9.8,73045183175,69134065197,51453329415,74153144210,73160658429,68114599854,54172017011,73494125893,74661772487,74683352941,57826112766,0.282,0.563,925355,260730,253757,255385,256899,246565,412382,386836,398665,388920,-0.032,17.472,17.375,588815,4419.0,4577.0,4188.0,3126.0,4486.0,4428.0,4126.0,3288.0,4445.0,4517.0,4365.0,3507.0
76279792884,4613.0,909235336363,808499167468,894653815311,855027437272,6.034107760461529e+18,6.76410489109611e+18,1.824717012510277e+18,8.3239804393611e+35,1.12,0.824,10.268,9.716,9.766,74218625210,69796476762,51789650671,75216468547,73576543023,68641386502,54657902195,75111430748,74822327132,74996299537,58371749325,0.306,0.566,923462,260090,253915,255403,256606,246788,411233,386500,398935,389450,-0.032,17.462,17.361,588975,4489.0,4567.0,4228.0,3146.0,4549.0,4453.0,4157.0,3317.0,4543.0,4526.0,4392.0,3540.0
74578472320,4509.0,915980018044,811009618727,898787562311,857562808292,6.066743632961292e+18,6.851041887013802e+18,1.8518722345770752e+18,8.5735769329937e+35,1.122,0.83,10.195,9.684,9.734,75437129432,70440319203,52100772540,74897470434,73710133596,69024424296,55095716923,75291354303,74593111129,75016650135,58872602548,0.322,0.569,922786,260706,255553,255928,257847,247525,412938,387242,400283,391071,-0.032,17.451,17.347,589853,4562.0,4525.0,4266.0,3164.0,4529.0,4460.0,4180.0,3344.0,4553.0,4512.0,4411.0,3570.0
71576355915,4327.0,919352358885,813464895232,902592234610,860038603100,6.102712127971698e+18,6.941591508728497e+18,1.8752637817493724e+18,8.7915356278524e+35,1.121,0.834,10.121,9.658,9.709,74144873706,70958376913,52369664625,73236913174,73425629905,69189065046,55457928769,73360967545,73787273302,74613072887,59300637348,0.333,0.571,920284,259369,253112,255089,255073,246903,410369,387195,399084,390158,-0.031,17.441,17.334,589656,4483.0,4472.0,4297.0,3180.0,4428.0,4443.0,4189.0,3365.0,4436.0,4462.0,4414.0,3595.0
69872861147,4224.0,921038529306,815866209617,906067832210,862454821695,6.125998429478091e+18,6.984181465296729e+18,1.883336060989772e+18,8.8673867965612e+35,1.119,0.836,10.135,9.675,9.726,72009229794,71356276495,52636858667,71554887161,72951927404,69233180923,55774740469,71224961265,72769444715,73980528575,59685322986,0.34,0.573,918152,256344,249241,253726,250798,245740,405673,385956,397196,388532,-0.031,17.434,17.325,588130,4354.0,4418.0,4321.0,3196.0,4326.0,4413.0,4192.0,3384.0,4306.0,4400.0,4410.0,3618.0
70124538265,4239.0,921881614516,818214747861,909214355110,864811464078,6.151942975929725e+18,7.002578519675284e+18,1.8651769694723067e+18,8.6972128186247e+35,1.121,0.838,10.056,9.644,9.696,70524585109,71616130083,52922681304,70839712713,72574942186,69290687849,56090120641,70282615500,72034756717,73400117864,60069667592,0.349,0.575,916382,256109,249504,253717,250603,245920,405795,385124,397327,388910,-0.031,17.426,17.313,587682,4263.0,4395.0,4336.0,3213.0,4282.0,4390.0,4195.0,3403.0,4249.0,4355.0,4404.0,3641.0
70676678003,4271.0,922303157121,820511669880,912031803311,867108530249,6.188368297359926e+18,7.093863132081905e+18,1.8906006774579028e+18,8.9359273040107e+35,1.122,0.837,9.987,9.601,9.652,70224692471,71750990699,53225014760,70758195358,72321840295,69380106568,56410704319,70358661947,71532208243,72904347815,60459865322,0.358,0.576,913376,255871,249926,253768,250599,246169,406593,384851,397749,389600,-0.031,17.417,17.302,587713,4245.0,4392.0,4344.0,3231.0,4277.0,4374.0,4200.0,3422.0,4253.0,4324.0,4400.0,3665.0
65463129716,3956.0,922513928423,822758110096,914520176812,869346020207,6.227790183241535e+18,7.211454921258985e+18,1.9407972668340503e+18,9.4167350773763e+35,1.122,0.835,9.87,9.556,9.608,68754781994,71632523297,53519769893,68110662537,71407345551,69127398384,56609658723,67977880569,69735068472,71743946139,60728834881,0.367,0.577,910117,256134,250777,253974,251067,246581,406454,384487,398068,390203,-0.031,17.408,17.29,586888,4155.0,4306.0,4336.0,3248.0,4116.0,4319.0,4184.0,3434.0,4108.0,4215.0,4375.0,3681.0
60384969785,3648.0,922619314075,824955178000,916679475613,871523933953,6.26692281111765e+18,7.329957827273619e+18,1.9942562543155208e+18,9.9426450196914e+35,1.121,0.831,9.83,9.528,9.579,65508259168,71342420751,53743779312,64247816161,69937695449,68563370733,56692632593,63792974465,67025174195,70004467364,60879718396,0.376,0.578,907911,254703,251882,254280,251826,247104,404433,384624,398632,391065,-0.031,17.398,17.277,586386,3959.0,4168.0,4318.0,3262.0,3882.0,4229.0,4149.0,3438.0,3855.0,4051.0,4331.0,3689.0
56770507977,3430.0,922672006900,827103958698,918509699714,873642271487,6.304233752723212e+18,7.421492974593626e+18,2.0214989814048425e+18,1.0216145329551999e+36,1.12,0.826,9.727,9.495,9.544,60872869159,70937849473,53908783695,60509162069,68182070452,67802540877,56694344140,59424098869,63979336719,67943922147,60946239905,0.385,0.579,906157,255275,254464,255107,254225,248156,406458,385952,400477,393218,-0.03,17.389,17.266,587715,3678.0,4014.0,4293.0,3271.0,3656.0,4123.0,4103.0,3438.0,3590.0,3866.0,4274.0,3693.0
61806888393,3733.0,922698353313,829205513445,920010849116,875701254690,6.334292189083469e+18,7.4649404379602e+18,2.0205776573701325e+18,1.0206835173658e+36,1.12,0.82,9.743,9.473,9.522,59654122052,70604004006,54128332584,61158025231,67332046178,67415724588,56806707750,59891108486,62828593074,66770869253,61119824623,0.389,0.58,903391,251306,252762,254513,252471,247792,402616,386371,399574,392634,-0.03,17.38,17.254,588082,3604.0,3929.0,4272.0,3284.0,3695.0,4071.0,4079.0,3445.0,3618.0,3796.0,4237.0,3703.0
60755157088,3669.0,922711526520,831260880177,921182923818,877708704927,6.364900678851296e+18,7.527755214789083e+18,2.0352237623050235e+18,1.0355339406627999e+36,1.12,0.813,9.694,9.445,9.492,59777517819,70297382780,54337078486,60956591159,66455127632,66986010556,56893486856,60441626004,61763826158,65607663514,61265469118,0.385,0.58,898756,247486,249197,253260,249000,246751,398818,385306,397879,391230,-0.03,17.371,17.243,586524,3611.0,3850.0,4253.0,3297.0,3682.0,4017.0,4053.0,3450.0,3651.0,3731.0,4199.0,3712.0
65606025553,3962.0,987448574637,836116369025,939287380224,882509917207,6.393862180828118e+18,7.592904730723475e+18,2.0544613586135224e+18,1.055202868509e+36,1.118,0.805,9.754,9.486,9.532,62722690345,70234505945,54582183166,63281308356,66341914022,66896979265,57084971223,63355879871,62237408645,65236801197,61513138284,0.383,0.581,897945,245866,247189,252487,247103,246180,398048,384309,397190,390817,-0.029,17.361,17.23,585500,3788.0,3810.0,4249.0,3311.0,3822.0,4010.0,4047.0,3461.0,3826.0,3759.0,4180.0,3726.0
65877741544,3978.0,1045424753801,841990755045,962658508787,888353593345,6.424925055888461e+18,7.62807152913253e+18,2.041221819143985e+18,1.0416466287374e+36,1.116,0.796,9.692,9.481,9.525,64079641395,70174194454,54821252836,64579524950,66280024358,66831221993,57278218922,64933405471,62940295584,64970295691,61761392314,0.37,0.581,897356,248268,249484,253152,249483,247042,401636,384310,397921,391831,-0.029,17.35,17.218,581396,3870.0,3768.0,4245.0,3325.0,3900.0,4006.0,4042.0,3472.0,3921.0,3801.0,4162.0,3741.0
65563600279,3958.0,1074412843383,847736033681,983979836619,894101615335,6.450903061947323e+18,7.630541869230049e+18,2.016058328706033e+18,1.0161227961861999e+36,1.113,0.786,9.685,9.543,9.587,65682455792,70135198999,55062256353,65071562615,66184501148,66749439947,57460315216,65675384913,63736037795,64709954379,61997487863,0.353,0.58,896578,248233,248589,252767,248667,246868,401489,383866,397329,391538,-0.029,17.341,17.206,580529,3966.0,3768.0,4242.0,3340.0,3929.0,3999.0,4037.0,3483.0,3965.0,3849.0,4144.0,3755.0
63124326141,3811.0,1088906888173,853355042456,1003395587818,899753983177,6.482747912966602e+18,7.718767795808077e+18,2.0537629079041024e+18,1.0544855204706999e+36,1.112,0.776,9.419,9.513,9.557,64855222655,70070913288,55270113262,64097944378,65776477813,66515561637,57584798973,64396320087,63918373236,64218562447,62174676210,0.33,0.58,894345,250196,249008,252817,249108,247129,404264,384060,397498,392003,-0.029,17.331,17.194,580570,3916.0,3792.0,4238.0,3352.0,3870.0,3974.0,4022.0,3490.0,3888.0,3859.0,4116.0,3765.0
60388737870,3645.0,1096153910569,858850556533,1021090612985,905310696872,6.526673646406473e+18,7.833209701832816e+18,2.1008266462185887e+18,1.1033681493655e+36,1.108,0.765,9.462,9.532,9.575,63025554763,69796916356,55457588175,62243341124,65058112488,66120282684,57646424003,62163077695,63318977455,63487715571,62287173454,0.303,0.578,892460,247259,247619,252261,247643,246786,401273,384406,397287,392087,-0.029,17.321,17.182,580375,3805.0,3822.0,4221.0,3363.0,3758.0,3930.0,3998.0,3494.0,3753.0,3823.0,4078.0,3772.0
61890726732,3735.0,1099777421767,864225290081,1037064912122,910771756418,6.559501569023097e+18,7.878437640244062e+18,2.104223894238872e+18,1.1069395492714999e+36,1.109,0.754,9.276,9.513,9.556,61801263581,69547417215,55677621320,62067033928,64635794387,65847408107,57739705382,61595663679,62965856392,63092274205,62428561114,0.269,0.576,888851,247259,244785,251193,244832,245919,400726,384701,395571,390655,-0.029,17.31,17.169,580612,3730.0,3823.0,4205.0,3376.0,3746.0,3904.0,3981.0,3499.0,3718.0,3801.0,4046.0,3780.0
61519135073,3713.0,1101589177365,869481897617,1051318485228,916137161818,6.606983392011817e+18,7.963107511738337e+18,2.1072354623918195e+18,1.1101103234904e+36,1.105,0.741,9.132,9.522,9.565,61266199892,69194865778,55910773089,61793084501,64220239812,65568164685,57822769771,61454599426,62516843189,62739531372,62556946032,0.228,0.573,884954,246494,240936,249741,240824,244639,398310,383403,393272,388594,-0.029,17.299,17.156,579214,3698.0,3829.0,4184.0,3390.0,3729.0,3879.0,3964.0,3504.0,3709.0,3774.0,4015.0,3787.0
63509452740,3832.0,1102495055165,874622975317,1063851332303,921406913069,6.632648744744e+18,7.940652684220776e+18,2.080742967581128e+18,1.0823728242846e+36,1.104,0.729,9.059,9.566,9.61,62306438182,68932389504,56177375221,62651268620,64125468202,65435344560,57947751814,62576225849,62538124474,62731723524,62723949980,0.191,0.57,883824,246497,240003,249230,239532,244286,398727,382775,392966,388505,-0.03,17.287,17.143,578988,3760.0,3810.0,4167.0,3405.0,3781.0,3872.0,3955.0,3511.0,3776.0,3774.0,3992.0,3797.0
65106289093,3928.0,1102947994065,879651062298,1074663453347,926581010173,6.656892333689424e+18,7.914672218114859e+18,2.059185034210577e+18,1.0600607512791999e+36,1.102,0.716,9.097,9.585,9.63,63378292302,68708485486,56440753889,63878778856,64256244321,65414115175,58105082304,63976151305,63033492448,62999828004,62920189846,0.154,0.567,883347,246556,241520,249544,240630,244755,400046,382480,393325,389088,-0.03,17.277,17.13,578929,3824.0,3803.0,4153.0,3421.0,3855.0,3880.0,3953.0,3520.0,3860.0,3804.0,3976.0,3808.0
67048432603,4045.0,1103174463514,884568641874,1083754848360,931659453129,6.69116445428548e+18,7.937845303392122e+18,2.050242528566978e+18,1.0508736064861999e+36,1.103,0.702,9.051,9.59,9.636,65221391478,68567371526,56721966407,65463605730,64628536092,65519555009,58301639453,65811221456,64041948173,63579936275,63153325642,0.121,0.563,881689,247696,242571,249726,241356,245103,400829,382832,393684,389686,-0.03,17.266,17.118,579568,3935.0,3816.0,4144.0,3438.0,3950.0,3902.0,3959.0,3532.0,3971.0,3864.0,3969.0,3822.0
69626529247,4200.0,1103287698239,889378142777,1091125517343,936642241937,6.735289623286745e+18,7.998301395057585e+18,2.051240900410685e+18,1.0518973078793999e+36,1.102,0.689,9.0,9.558,9.607,67260416981,68425588060,57037563031,67545067489,65294935179,65784521089,58550538130,68013790340,65641898333,64488692642,63436942407,0.092,0.559,880126,247523,244715,250299,243169,245840,399411,382839,394187,390427,-0.03,17.256,17.106,580161,4058.0,3871.0,4135.0,3456.0,4075.0,3942.0,3975.0,3546.0,4103.0,3960.0,3973.0,3839.0
68903634001,4156.0,1103344315602,894081940363,1096775460294,941529376598,6.773008055397443e+18,8.081615552846506e+18,2.102776008756432e+18,1.1054167357504e+36,1.102,0.675,8.999,9.535,9.586,68526198617,68197233417,57357016730,68224350745,65776095022,65985754180,58778078698,68835398850,66828903142,65213048125,63697735176,0.065,0.555,879147,246956,245331,250386,243605,246102,398842,383766,394715,391204,-0.03,17.246,17.095,581389,4134.0,3944.0,4121.0,3475.0,4115.0,3970.0,3987.0,3560.0,4152.0,4032.0,3974.0,3854.0
71138492643,4290.0,1103372624283,898682357783,1100704677215,946320857111,6.806507220735715e+18,8.168386378852318e+18,2.164573170097604e+18,1.1713442521766e+36,1.101,0.66,9.052,9.555,9.607,69889551964,67992667882,57704230711,69681421694,66491081372,66318188919,59049736148,70141545863,68270519178,66119831179,64000624756,0.04,0.551,878848,244688,243216,249554,241384,245438,395109,384213,393621,390351,-0.03,17.236,17.084,581408,4215.0,4023.0,4108.0,3496.0,4203.0,4013.0,4006.0,3576.0,4230.0,4118.0,3985.0,3872.0
71691771306,4323.0,1103386778624,903181667128,1102913168105,951015953499,6.813035456171935e+18,8.092882513023275e+18,2.1613818668339328e+18,1.1678928935695999e+36,1.102,0.646,9.145,9.588,9.641,70577965984,67734131055,58041715597,70686596500,67184506696,66664871654,59327583074,71042655534,69520177526,67011512300,64308043231,0.015,0.547,879545,242022,240655,248542,238729,244572,390379,383393,391910,388846,-0.031,17.227,17.073,580932,4256.0,4111.0,4092.0,3516.0,4263.0,4054.0,4027.0,3592.0,4284.0,4193.0,3999.0,3890.0
73320193730,4421.0,1113488616197,908025816285,1106092869072,956058379656,6.836629271744311e+18,8.075478969806817e+18,2.153891866254288e+18,1.1598125428791e+36,1.104,0.632,9.173,9.588,9.642,72050152560,67592634914,58384461375,72003395115,68002598301,67094247272,59635112979,72413769408,70813633043,68016158180,64643833959,-0.01,0.542,880191,243963,244152,249560,242137,245726,392062,383806,393303,390427,-0.031,17.217,17.062,582240,4345.0,4195.0,4082.0,3536.0,4342.0,4103.0,4052.0,3610.0,4366.0,4271.0,4020.0,3910.0
71750089639,4326.0,1118675950665,912769496919,1108628901544,961005475859,6.884181024584723e+18,8.197471895914306e+18,2.229984533659331e+18,1.2432077550900002e+36,1.105,0.618,9.123,9.551,9.606,72254018225,67449669307,58713705304,71876742377,68502263813,67394624199,59901376202,72263737947,71364178931,68737988579,64937584031,-0.038,0.536,879422,246856,246590,250272,244588,246586,395970,384682,394446,391779,-0.031,17.209,17.052,583700,4356.0,4251.0,4073.0,3556.0,4334.0,4133.0,4070.0,3626.0,4357.0,4303.0,4036.0,3928.0
70723928306,4263.0,1121269617899,917408920835,1110970054471,965851179187,6.928042009302924e+18,8.271471810164992e+18,2.257814707801777e+18,1.2744318136914998e+36,1.104,0.604,9.207,9.577,9.633,71931403892,67381818025,59027305390,71300335342,68798485745,67609418012,60139234490,71498692988,71420905894,69267070343,65201544976,-0.068,0.531,877598,245643,245693,249886,243674,246353,393925,384912,394133,391680,-0.031,17.2,17.042,583493,4337.0,4283.0,4069.0,3575.0,4298.0,4150.0,4082.0,3640.0,4310.0,4306.0,4048.0,3943.0
70803454139,4268.0,1122566451516,921946379391,1113116327854,970595489642,6.949509802923911e+18,8.186361756394163e+18,2.216190995871485e+18,1.2278756325455e+36,1.103,0.59,9.348,9.62,9.676,71092490695,67377834507,59350338894,71051894740,69065814864,67815484859,60373612944,70934718111,71366246612,69757609570,65460361432,-0.099,0.525,877928,245488,247463,250396,245446,247006,392520,385043,394803,392553,-0.031,17.191,17.032,582320,4285.0,4292.0,4068.0,3594.0,4283.0,4166.0,4094.0,3654.0,4276.0,4302.0,4061.0,3958.0
72540930192,4372.0,1123214868324,926384113584,1115067721693,975238407222,6.979132164246076e+18,8.187059852527821e+18,2.206614755231064e+18,1.2172871695008998e+36,1.105,0.576,9.353,9.607,9.666,71356104212,67280761411,59697797872,71796412466,69529163575,68120352300,60641026510,71658937860,71703923311,70406677718,65750264538,-0.134,0.519,878074,245737,249790,251125,247901,247881,392581,386435,396168,394133,-0.03,17.183,17.023,584080,4301.0,4323.0,4062.0,3614.0,4327.0,4193.0,4112.0,3670.0,4319.0,4322.0,4081.0,3975.0
72422993843,4364.0,1123539076729,930724315156,1116824235987,979779931929,7.010977123975748e+18,8.212539634292668e+18,2.2102327916212068e+18,1.2212822482894e+36,1.107,0.562,9.384,9.596,9.656,71922459391,67152201443,60039014454,72109703154,69915007610,68397942077,60899970847,72192382675,71882212488,70924285855,66029939174,-0.173,0.513,878600,244900,248582,250684,246955,247588,391036,387377,395474,393653,-0.03,17.175,17.014,585380,4335.0,4334.0,4053.0,3635.0,4346.0,4216.0,4128.0,3685.0,4351.0,4333.0,4100.0,3992.0
