Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-hashrate_raw,difficulty-btc-sma-3,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-7,difficulty-btc-wma-30,difficulty-btc-std-3,difficulty-btc-std-30,difficulty-btc-std-90,difficulty-btc-var-30,difficulty-btc-trx-90,hashrate-btc-sma-3,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-ema-3,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-7,hashrate-btc-std-14,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-mom-14,hashrate-btc-var-14,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-3,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-30,mining_profitability-btc-var-30,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,sentinusd-btc-sma-14,sentinusd-btc-sma-90,sentinusd-btc-std-30,sentinusd-btc-var-7,sentinusd-btc-var-30,sentinusd-btc-var-90,sentinusd-btc-trx-30,transactionfees-btc-sma-14,transactionfees-btc-sma-30,transactionfees-btc-sma-90,transactionfees-btc-ema-14,transactionfees-btc-wma-30,transactionfees-btc-var-3,transactionfees-btc-var-7,transactionfees-btc-trx-3,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-std-90,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-7,confirmationtime-btc-sma-30,confirmationtime-btc-sma-90,confirmationtime-btc-std-30,confirmationtime-btc-var-30,confirmationtime-btc-trx-14,confirmationtime-btc-trx-90,marketcap-btc-wma-90,marketcap-btc-trx-30,marketcap-btc-trx-90,transactionvalue-btc-sma-7,transactionvalue-btc-sma-14,transactionvalue-btc-sma-90,transactionvalue-btc-ema-7,transactionvalue-btc-ema-14,transactionvalue-btc-ema-30,transactionvalue-btc-ema-90,transactionvalue-btc-wma-7,transactionvalue-btc-wma-30,transactionvalue-btc-var-90,transactionvalue-btc-trx-14,transactionvalue-btc-trx-30,mediantransactionvalue-btc-sma-7,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-14,mediantransactionvalue-btc-std-30,mediantransactionvalue-btc-var-7,mediantransactionvalue-btc-var-30,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-14,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,fee_to_reward-btc-roc-7,size-btc-sma-7,size-btc-sma-90,size-btc-ema-90,size-btc-wma-90,size-btc-std-30,size-btc-std-90,size-btc-var-30,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-var-30,transactions-btc-var-90,transactions-btc-trx-30,transactions-btc-trx-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-ema-90,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-30,top100cap-btc-std-90,top100cap-btc-var-30,top100cap-btc-var-90,top100cap-btc-trx-7,top100cap-btc-trx-14,top100cap-btc-trx-30,top100cap-btc-trx-90,top100cap-btc-roc-30,activeaddresses-btc-sma-30,activeaddresses-btc-ema-30,activeaddresses-btc-wma-90,activeaddresses-btc-trx-30,activeaddresses-btc-trx-90,price-btc-sma-14,price-btc-wma-3,price-btc-trx-30,price-btc-trx-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2013-04-15,961179992,87.108,61994386305362.0,7673000,7415895,6563458,4573926,7672196,7368363,6666529,5138275,7673000,7114529,401457.0,2137654,3204770,1142391637396.0,0.409,62181309598980.0,62037669432380.0,57066213968040.0,62399545929966.0,62913140487095.0,61566165324552.0,56377739011486.0,42858978042953.0,63438685498154.0,63053778573514.0,60168672260366.0,46022697086025.0,5478034254668.0,8456329193286.0,13806539915148.0,29756984964706.0,-3507725826428.0,1.7877375856304e+25,4.7655136107145e+25,2.2136953854744e+26,-0.86,0.542,6080.0,8670.0,7296.0,4921.0,6193.0,7755.0,7291.0,5521.0,5958.0,6907.0,8177.0,7886.0,5958.0,4198.0,4406319.0,1.833,1.73,0.323,198758577,77785369,168578531,1.6756530458609544e+16,7104680291951536.0,5747821332686852.0,3.615,0.118,0.091,0.047,0.107,0.105,0.00125,0.001,-3.074,3.328,1.769,0.041,3.27,1.633,523.689,8.551,8.304,8.894,2.125,1.129,0.149,-0.077,761129145,3.534,1.679,3782,3850,1560,2857,3255,3008,1991,2771,3380,2078022,2.708,3.467,133.513,42.878,54.414,116.237,116.517,8955.0,3394.0,4.011,0.761,1.37,1.224,1.259,1.213,1.354,1.28,0.551,0.64,0.764,0.076,0.146,0.261,0.084,0.635,50.859,172869,161116,157538,163018,66099,50775,1092275268,644531554,0.214,0.315,62905985,55948836,0.177,0.375,21763,118412322,0.948,0.329,19.63,20.027,19.897,19.596,0.594,0.542,0.088,0.074,0.148,0.103,0.045,-0.045,5.048,85015,87480,72751,1.174,0.37,127.033,90.576,3.486,1.598,75.043,113.535,104.575,88.156
2013-04-16,828357493,75.043,68054656188210.0,7673000,7485694,6657636,4623075,7672598,7408981,6731462,5193984,7673000,7186112,372921.5,2075018,3257267,1076424681331.0,0.419,63895237885654.0,62481173667108.0,57776120065725.0,65227101059088.0,64198519412374.0,62431297439707.0,57131088506758.0,43412729210981.0,64329594732747.0,63856043474291.0,60877604016506.0,46683745221387.0,6028148517948.0,9003122564089.0,13803433440421.0,30164729405180.0,6209059286197.0,2.0264053976004e+25,4.7633693686032e+25,2.2747772502194e+26,0.422,0.554,5527.0,8452.0,7295.0,4949.0,5565.0,7379.0,7139.0,5508.0,5387.0,6093.0,7680.0,7734.0,5958.0,4198.0,4406656.0,1.442,1.678,0.338,189248048,78822824,163238468,1.3939237333408096e+16,6661699350982028.0,5746098225175414.0,3.446,0.114,0.092,0.048,0.101,0.103,0.001,0.001,-6.502,3.224,1.795,0.04,3.169,1.659,428.524,8.545,8.345,8.862,2.06,1.061,0.145,-0.078,767302309,3.423,1.708,3198,3677,1576,2638,3085,2942,1991,2322,3310,2069327,2.098,3.306,113.753,43.324,54.423,107.683,115.868,8941.0,3356.0,3.894,0.801,1.357,1.243,1.258,1.212,1.326,1.278,0.561,0.598,0.764,0.079,0.146,0.275,0.089,0.628,4.947,173164,161121,158058,163459,59381,50783,881535271,644731362,0.221,0.314,52394940,57605566,0.182,0.373,22291,124217714,0.961,0.336,19.649,20.1,19.946,19.619,0.639,0.582,0.102,0.085,0.188,0.112,0.048,-0.044,5.801,86629,88311,73534,1.188,0.378,124.697,81.865,3.377,1.627,77.734,120.78,107.0,89.295
2013-04-17,858411619,77.734,67652617934419.0,7794759,7581583,6763990,4676283,7855437,7492887,6815773,5256496,7764319,7275186,344386.0,2019357,3321596,1019450344506.0,0.43,65900553475997.0,63008477266074.0,58438944183005.0,66439859496754.0,65062044042885.0,63127473505668.0,57809896856930.0,43945474018090.0,65014886817735.0,64545569376599.0,61514797427390.0,47324182328849.0,4906971598608.0,9283783720397.0,13726914514982.0,30543339359100.0,7382250385523.0,2.1547160041776e+25,4.7107045525407e+25,2.3322389480128e+26,1.111,0.566,5269.0,8177.0,7308.0,4983.0,5285.0,7063.0,7001.0,5497.0,5126.0,5596.0,7220.0,7586.0,5959.0,4169.0,4345632.0,1.053,1.612,0.351,180186294,79929025,163512567,1623421522853466.0,6684089927335452.0,5737635628101426.0,3.273,0.113,0.094,0.049,0.102,0.104,0.001,0.001,-2.2,3.124,1.818,0.04,3.051,1.681,423.267,8.671,8.374,8.812,2.041,1.041,0.135,-0.079,773970705,3.293,1.733,2376,3527,1596,2573,2991,2906,1999,2116,3262,2064635,1.565,3.14,75.352,43.924,54.773,101.581,115.489,477.892,3334.0,3.753,0.838,1.377,1.279,1.264,1.227,1.396,1.292,0.611,0.616,0.775,0.093,0.15,0.385,0.105,0.622,39.983,172501,160719,158184,163518,55531,50115,770912856,627870734,0.225,0.313,46149014,57010541,0.185,0.372,22559,127222999,0.969,0.342,19.665,20.151,19.985,19.639,0.653,0.608,0.106,0.092,0.212,0.121,0.051,-0.043,5.34,88176,89404,74414,1.2,0.387,121.678,78.399,3.25,1.653,94.679,134.8,110.492,89.925
2013-04-18,1045938834,94.679,72151171083871.0,8228524,7744331,6901545,4739892,8414867,7690408,6955032,5338205,8076597,7417786,1096040.0,2040554,3427443,1040964977283.0,0.442,69286148402167.0,64214099833488.0,59328590569163.0,69295515290313.0,66834325803132.0,64330633182762.0,58735140355442.0,44565379448107.0,66916027401047.0,65764595218972.0,62399457227446.0,48052088718869.0,7272821162999.0,9335855483737.0,13706862555370.0,31020141288674.0,16878715943786.0,2.1789549403306e+25,4.696952027795e+25,2.4056229139233e+26,2.1,0.578,4940.0,7899.0,7308.0,5009.0,5082.0,6772.0,6864.0,5483.0,4930.0,5329.0,6780.0,7430.0,5957.0,4168.0,4342954.0,0.677,1.536,0.363,203201997,85757610,214547991,2.4869838181491496e+16,1.1507710157697848e+16,8110571853729934.0,3.238,0.109,0.095,0.05,0.1,0.103,0.001,0.001,-1.772,3.014,1.839,0.04,2.93,1.7,518.736,8.784,8.418,8.788,2.104,1.106,0.16,-0.08,784589665,3.16,1.755,3496,4071,1722,4895,4174,3484,2216,4488,3830,3207175,1.852,3.126,72.044,44.725,55.59,98.668,115.158,280.464,3315.0,3.611,0.875,1.32,1.277,1.263,1.225,1.365,1.289,0.531,0.617,0.775,0.071,0.15,0.412,0.115,0.616,-26.57,162205,160266,157882,163159,54724,49958,748677366,623957901,0.223,0.311,45748251,57442874,0.182,0.37,22638,128124217,0.969,0.348,19.682,20.203,20.024,19.659,0.662,0.634,0.109,0.1,0.224,0.129,0.054,-0.042,5.611,88621,88934,74774,1.2,0.395,119.615,85.758,3.119,1.676,106.7,139.74,112.815,88.775
2013-04-19,1179129473,106.7,59918797331804.0,8662289,7884991,7039100,4803500,8694581,7861593,7085307,5418120,8342401,7551512,882488.0,2024487,3525530,1024636874867.0,0.453,66574195450032.0,64792910018212.0,59835876327805.0,64607156311058.0,65105443685300.0,63742388402634.0,58811505321659.0,44902817203792.0,65535346243637.0,65191888218748.0,62437535083100.0,48498149670003.0,8210138179883.0,6867867583257.0,12584247801134.0,31085309360937.0,8103342586149.0,1.1791901285289e+25,3.9590823180089e+25,2.4157411451629e+26,0.01,0.59,5361.0,7630.0,7286.0,5048.0,5640.0,6695.0,6821.0,5499.0,5559.0,5471.0,6553.0,7358.0,5983.0,4184.0,4376977.0,0.369,1.459,0.375,200628476,87640254,213194693,2.477171354918317e+16,1.1362994333806816e+16,8185611118074155.0,3.187,0.107,0.097,0.051,0.1,0.104,0.001,0.001,-0.202,2.905,1.857,0.04,2.813,1.717,597.454,9.097,8.541,8.801,2.147,1.153,0.225,-0.08,797920359,3.033,1.776,3576,4000,1755,4510,4064,3475,2241,4452,3829,3216786,1.952,3.086,71.072,45.596,56.386,96.031,114.676,234.507,3288.0,3.47,0.909,1.332,1.307,1.263,1.233,1.402,1.297,0.547,0.589,0.774,0.075,0.15,0.468,0.129,0.61,23.417,169035,160843,159062,164288,51903,51103,673483395,652890003,0.228,0.31,41551302,57613142,0.179,0.369,23036,132659018,0.969,0.354,19.698,20.251,20.06,19.679,0.669,0.658,0.112,0.108,0.227,0.136,0.058,-0.041,5.214,90027,89971,75631,1.2,0.403,118.046,97.865,2.993,1.697,114.48,132.945,112.905,86.483
2013-04-20,1265497456,114.48,64763702820794.0,8974296,7977940,7176655,4867108,8834439,8009954,7207178,5496277,8561730,7676363,877696.6363636364,1970245,3616489,970466037257.0,0.465,65611223745490.0,65002587737525.0,60239166812288.0,64685429565926.0,65020008469174.0,63878563658389.0,59195518063539.0,45339320184386.0,65500515829720.0,65187993925759.0,62755459372970.0,49041470972535.0,8054474477105.0,6669387347744.0,12413472453200.0,31265747259647.0,2935488070378.0,1.1120181898562e+25,3.8523574586589e+25,2.4438673792603e+26,-0.474,0.601,5988.0,7485.0,7293.0,5099.0,6263.0,6721.0,6825.0,5530.0,6323.0,5790.0,6454.0,7332.0,6024.0,4181.0,4370125.0,0.141,1.387,0.386,196969908,88638558,213623611,2.4616972347676668e+16,1.140876179954406e+16,8132372072422718.0,3.098,0.108,0.099,0.052,0.101,0.104,0.001,0.001,2.151,2.802,1.873,0.041,2.704,1.733,646.552,9.201,8.632,8.782,2.041,1.041,0.281,-0.081,812901194,2.914,1.794,3606,3939,1779,4033,3869,3419,2249,4208,3777,3205073,1.868,3.014,69.961,46.078,56.532,89.876,114.182,242.518,3259.0,3.312,0.941,1.349,1.316,1.265,1.232,1.383,1.295,0.512,0.573,0.773,0.065,0.149,0.463,0.138,0.604,24.18,170781,161030,159026,164212,49638,50928,615987546,648423523,0.229,0.309,44338031,55956096,0.171,0.366,22905,131164512,0.96,0.359,19.717,20.309,20.102,19.701,0.681,0.688,0.116,0.118,0.23,0.143,0.061,-0.04,6.011,90186,88973,75804,1.187,0.41,116.643,108.586,2.876,1.716,114.295,126.316,113.2,83.838
2013-04-21,1263886915,114.295,76580830433678.0,8974296,8070890,7314210,4930717,8904367,8138533,7321185,5572717,8734584,7792340,872905.2727272727,1874516,3700845,878452464453.0,0.477,67087776862092.0,65993360293655.0,60968235219997.0,70633129999802.0,67910213960300.0,65572199228427.0,60317151119677.0,46025946783271.0,68353866194288.0,66731759618579.0,63809760251770.0,49833987092330.0,10675097199009.0,8795120977447.0,13546098021411.0,31938321690919.0,13870815785817.0,1.9338538251981e+25,4.5874192901418e+25,2.5501409810816e+26,1.787,0.613,6567.0,7285.0,7281.0,5147.0,6440.0,6707.0,6812.0,5553.0,6637.0,6032.0,6338.0,7289.0,6057.0,4186.0,4381589.0,-0.036,1.317,0.397,195268462,89601510,212726126,2.3434931878575664e+16,1.1313101153107172e+16,8076431706714629.0,2.98,0.106,0.099,0.053,0.099,0.104,0.001,0.001,-0.09,2.693,1.886,0.041,2.602,1.747,622.331,9.025,8.695,8.752,1.856,0.861,0.294,-0.081,827577593,2.803,1.811,3768,3945,1802,3657,3691,3361,2255,3939,3719,3191180,1.666,2.918,73.544,46.657,56.907,85.393,113.578,166.002,3225.0,3.152,0.97,1.309,1.301,1.263,1.221,1.302,1.284,0.599,0.607,0.776,0.09,0.151,0.336,0.132,0.597,-45.985,163336,160848,158235,163377,50530,51352,638331148,659266466,0.22,0.307,49731354,54845113,0.157,0.364,22713,128967048,0.94,0.364,19.735,20.357,20.14,19.722,0.678,0.713,0.115,0.127,0.228,0.15,0.065,-0.039,5.989,90016,87741,75868,1.161,0.417,114.659,113.091,2.766,1.733,113.535,124.045,115.28,83.858
2013-04-22,1255982265,113.535,72513318955570.0,8974296,8163840,7451765,4994325,8939332,8249968,7427838,5647477,8860963,7899442,868113.9090909091,1730429,3779040,748596156457.0,0.488,71285950736681.0,66648016392660.0,61639328267843.0,71573224477686.0,69060990209117.0,66497681858713.0,61104000657476.0,46608086831014.0,69656618715389.0,67601087440168.0,64554604363742.0,50523989819842.0,10214827048188.0,9262090593183.0,13770766357760.0,32339662703921.0,9165185386069.0,2.1446580539081e+25,4.7408501520006e+25,2.6146344595084e+26,2.224,0.624,6522.0,6995.0,7262.0,5183.0,6251.0,6621.0,6764.0,5565.0,6384.0,6105.0,6175.0,7210.0,6077.0,4204.0,4417617.0,-0.188,1.246,0.407,192787777,91302536,209709491,2.165708898293657e+16,1.0994517602594048e+16,8104436704101859.0,2.863,0.105,0.101,0.054,0.101,0.104,0.001,0.001,1.729,2.592,1.898,0.041,2.506,1.76,582.217,9.115,8.788,8.745,1.707,0.728,0.312,-0.082,841812905,2.698,1.826,4095,3939,1840,3733,3726,3400,2293,3987,3752,3224220,1.506,2.825,75.855,47.236,57.534,82.394,112.243,178.2,3150.0,2.998,0.998,1.311,1.309,1.266,1.221,1.288,1.282,0.598,0.595,0.773,0.089,0.149,0.221,0.124,0.59,-32.529,161216,160873,157989,163074,48463,51323,587173278,658514223,0.209,0.306,52343484,54062018,0.139,0.361,22695,128769777,0.916,0.369,19.752,20.398,20.175,19.743,0.664,0.736,0.11,0.136,0.22,0.154,0.068,-0.038,6.068,90841,87998,76407,1.134,0.424,111.086,113.945,2.661,1.749,120.78,130.56,116.686,83.889
2013-04-23,1336598030,120.78,72944892922583.0,8974296,8256789,7564873,5058627,8956814,8346545,7527609,5720594,8940867,7997670,863322.5454545454,1669036,3850125,696420402236.0,0.5,74013014103944.0,67207534188856.0,62062037608891.0,72259058700134.0,70031965887484.0,67357310000562.0,61867929190709.0,47186917734126.0,70691588562166.0,68440670977491.0,65283995631790.0,51211072381129.0,10576494976757.0,9756455715691.0,14342560202904.0,32710927177535.0,7833249146750.0,2.3797107033062e+25,5.1427258293482e+25,2.675011892035e+26,1.997,0.635,6578.0,6545.0,7326.0,5234.0,6653.0,6679.0,6782.0,5597.0,6651.0,6419.0,6183.0,7197.0,6118.0,4129.0,4262260.0,-0.286,1.181,0.416,182662010,92896182,204909044,2.087038348307519e+16,1.0496929095163292e+16,8163935373897166.0,2.75,0.103,0.103,0.055,0.103,0.106,0.001,0.001,3.911,2.503,1.909,0.041,2.417,1.772,609.532,9.178,8.819,8.713,1.653,0.683,0.309,-0.082,857556712,2.601,1.84,4266,3732,1865,3594,3653,3386,2312,3757,3730,3233163,1.319,2.724,78.337,47.712,57.856,78.063,110.912,110.74,3075.0,2.842,1.024,1.334,1.329,1.267,1.226,1.305,1.286,0.591,0.572,0.773,0.087,0.15,0.162,0.121,0.584,23.666,160254,160875,158351,163373,45932,51325,527439771,658559719,0.2,0.304,51962594,53508784,0.127,0.359,22875,130812514,0.896,0.374,19.769,20.431,20.208,19.764,0.645,0.759,0.104,0.144,0.207,0.158,0.072,-0.037,5.872,91646,88332,76968,1.108,0.43,105.756,117.284,2.566,1.764,134.8,134.465,118.696,84.1
2013-04-24,1492314913,134.8,74219362802875.0,8974296,8349739,7640822,5125355,8965555,8430245,7620944,5792104,8974296,8088601,858531.1818181818,1710781,3910624,731693143115.0,0.512,73225858227009.0,67494166971824.0,62799196553838.0,73239210751505.0,71078815116332.0,68272250374204.0,62664795875365.0,47781037405966.0,71870524567073.0,69375581459360.0,66068339192692.0,51913618993269.0,10912919278209.0,10312006913815.0,14492138242048.0,33081366474090.0,4012858961550.0,2.6584371647643e+25,5.2505517706657e+25,2.7359420194826e+26,1.777,0.647,6862.0,6200.0,7414.0,5282.0,7061.0,6784.0,6827.0,5638.0,7097.0,6762.0,6307.0,7206.0,6167.0,4024.0,4048582.0,-0.329,1.122,0.426,169036563,95318799,203547367,1.989055722213692e+16,1.035788266361016e+16,8351528792677917.0,2.657,0.099,0.105,0.056,0.107,0.107,0.001,0.001,5.587,2.427,1.92,0.042,2.341,1.783,695.867,9.244,8.782,8.709,1.595,0.636,0.3,-0.082,876440912,2.518,1.853,4578,3477,1909,3837,3775,3462,2362,3832,3793,3294200,1.222,2.637,79.401,48.291,58.294,75.629,109.882,100.525,3018.0,2.692,1.047,1.347,1.339,1.271,1.232,1.331,1.292,0.599,0.575,0.775,0.09,0.15,0.156,0.122,0.577,-18.8,166790,161527,159477,164443,47720,52282,569291902,683339648,0.198,0.302,51472378,53335048,0.119,0.356,23096,133355036,0.877,0.378,19.781,20.428,20.225,19.78,0.611,0.769,0.093,0.148,0.175,0.157,0.075,-0.036,4.452,92858,89248,77724,1.084,0.436,102.634,126.582,2.483,1.778,139.74,124.662,124.605,85.24
2013-04-25,1547569552,139.74,71363029014717.0,8974296,8442689,7716771,5192083,8969925,8502785,7708257,5862042,8974296,8174631,853739.8181818182,1738309,3965714,755429385504.0,0.524,72842428246725.0,67885327715151.0,63503455441715.0,72301119883111.0,71149868590928.0,68684354192939.0,63225972206936.0,48299322935829.0,72100850522496.0,69891429731746.0,66620844512749.0,52540447554874.0,10856164009602.0,10452935405119.0,14027463055111.0,33302829454661.0,5476250406580.0,2.7315964645895e+25,4.9192429940623e+25,2.7726961242155e+26,0.934,0.658,7688.0,6303.0,7517.0,5347.0,7800.0,7018.0,6937.0,5702.0,7935.0,7283.0,6618.0,7278.0,6239.0,3976.0,3951992.0,-0.299,1.075,0.435,170917632,97479225,202010413,2362418801413564.0,1.0202051705433432e+16,8460328586295822.0,2.574,0.101,0.107,0.058,0.111,0.109,0.001,0.001,6.129,2.364,1.93,0.043,2.276,1.794,730.599,9.041,8.744,8.686,1.576,0.621,0.273,-0.082,896219307,2.447,1.866,3408,3452,1944,3795,3761,3475,2390,3606,3793,3306727,1.119,2.549,79.3,49.059,59.019,77.478,109.518,98.052,2999.0,2.553,1.07,1.335,1.346,1.273,1.236,1.337,1.294,0.587,0.572,0.775,0.086,0.15,0.161,0.124,0.571,21.347,171250,161655,159832,164753,47474,52363,563434416,685458239,0.197,0.301,49536226,53124045,0.115,0.354,23265,135312551,0.86,0.383,19.794,20.43,20.244,19.797,0.592,0.781,0.088,0.152,0.143,0.154,0.077,-0.035,4.035,93450,89347,78211,1.059,0.443,104.402,134.933,2.413,1.791,132.945,111.049,127.725,86.425
2013-04-26,1472883529,132.945,79161241475573.0,8974296,8535639,7792720,5258811,8972111,8565653,7789937,5930443,8974296,8255762,848948.4545454546,1752289,4015615,767629129401.0,0.536,74914544431055.0,68990539268645.0,64618876885426.0,75731180679342.0,73152711812089.0,70081272497290.0,64254054095235.0,48977606859779.0,74308877524174.0,71394884899802.0,67631024256869.0,53326491500604.0,8383098716723.0,11647852386545.0,13498648174868.0,33788171611319.0,15472961748919.0,3.3918116304684e+25,4.5553375637217e+25,2.8541013520898e+26,1.691,0.669,7752.0,6367.0,7566.0,5391.0,7524.0,7049.0,6957.0,5736.0,7715.0,7351.0,6744.0,7261.0,6281.0,3925.0,3851778.0,-0.263,1.03,0.444,171589767,98885514,202502549,2381055100290384.0,1.0251820585518584e+16,8422093390363475.0,2.479,0.102,0.108,0.058,0.109,0.109,0.001,0.001,1.216,2.293,1.937,0.043,2.218,1.804,674.464,8.743,8.658,8.677,1.339,0.448,0.236,-0.083,914022285,2.383,1.877,3343,3459,1971,3570,3645,3438,2401,3477,3741,3290835,0.961,2.451,79.227,49.865,59.728,79.56,108.948,96.271,2967.0,2.426,1.091,1.31,1.317,1.27,1.229,1.285,1.287,0.621,0.564,0.778,0.096,0.151,0.091,0.117,0.565,-40.796,163535,161716,159783,164663,47494,52331,563910451,684622428,0.193,0.299,49001091,52963644,0.11,0.352,23339,136179787,0.841,0.388,19.808,20.435,20.264,19.814,0.58,0.797,0.084,0.159,0.116,0.15,0.079,-0.034,3.812,93898,89144,78588,1.03,0.448,107.294,135.519,2.349,1.804,126.316,102.694,128.75,87.875
2013-04-27,1399986806,126.316,72946223747758.0,8974296,8628588,7868669,5325539,8973203,8620139,7866347,5997341,8974296,8331993,844157.0909090909,1753046,4060520,768292374807.0,0.548,74490164746016.0,69707207298615.0,65267722170458.0,74338702213550.0,73101089796006.0,70463265997353.0,64814839234108.0,49504389648526.0,74275919945907.0,71922309497017.0,68168272441535.0,53961700056407.0,5031769804742.0,11293138719176.0,13161867468253.0,34019506425942.0,10033352419570.0,3.1883745532636e+25,4.3308688812965e+25,2.8933170436618e+26,0.957,0.68,7406.0,6355.0,7532.0,5430.0,6978.0,6966.0,6923.0,5751.0,7055.0,7178.0,6753.0,7188.0,6304.0,3946.0,3892969.0,-0.252,0.984,0.453,171343556,99679332,204553264,2586739882168824.0,1.0460509405000544e+16,8359428864613021.0,2.363,0.105,0.109,0.059,0.109,0.109,0.001,0.001,-0.403,2.224,1.944,0.043,2.162,1.813,630.826,8.806,8.722,8.68,1.366,0.467,0.232,-0.083,929908318,2.32,1.888,3298,3452,1992,3250,3465,3364,2399,3214,3652,3266100,0.733,2.337,82.486,50.627,60.302,80.985,108.266,54.369,2930.0,2.304,1.111,1.317,1.308,1.268,1.226,1.25,1.282,0.607,0.572,0.779,0.092,0.152,-0.005,0.106,0.558,-11.431,162068,161550,159505,164343,48442,52420,586661859,686953849,0.185,0.297,54868952,54525889,0.1,0.349,23280,135484836,0.814,0.391,19.816,20.403,20.267,19.826,0.558,0.803,0.078,0.161,0.075,0.143,0.081,-0.033,2.323,93358,88442,78782,0.997,0.453,109.286,130.763,2.287,1.815,124.045,105.04,128.355,89.193
2013-04-28,1375272701,124.045,71142720780228.0,8974296,8721538,7944618,5392267,8973750,8667360,7937828,6062769,8974296,8403323,839365.7272727273,1740597,4100593,757419121722.0,0.559,74416728667853.0,70386210842675.0,65670122249032.0,72740711496889.0,72611497542062.0,70553859968403.0,65223089656438.0,49979957365706.0,73499853735508.0,72113711294565.0,68547304609908.0,54545007987173.0,5029776875487.0,10376414760999.0,13117497946945.0,34142445646268.0,9506049616838.0,2.6917495823071e+25,4.3017188097023e+25,2.9142664867709e+26,-0.007,0.69,7151.0,6497.0,7576.0,5484.0,7375.0,7074.0,6978.0,5796.0,7238.0,7356.0,6942.0,7203.0,6355.0,3927.0,3855075.0,-0.212,0.944,0.461,171522991,100074880,207756279,3505080117306140.0,1.0790667817748912e+16,8316441830658456.0,2.226,0.105,0.109,0.06,0.108,0.108,0.001,0.001,-2.306,2.15,1.947,0.043,2.106,1.82,600.305,8.8,8.717,8.661,1.373,0.471,0.203,-0.083,944954491,2.259,1.897,3180,3474,2004,2863,3230,3257,2384,2815,3526,3244487,0.431,2.207,82.337,51.17,60.572,80.499,108.009,57.13,2917.0,2.183,1.128,1.271,1.287,1.263,1.215,1.173,1.271,0.675,0.606,0.787,0.114,0.155,-0.17,0.084,0.55,-0.903,161909,161034,158679,163472,51724,53051,668831992,703609827,0.17,0.295,62086958,56620468,0.083,0.346,23199,134547265,0.781,0.395,19.824,20.374,20.269,19.838,0.548,0.809,0.075,0.163,0.034,0.133,0.082,-0.032,1.625,94517,90352,79844,0.973,0.459,111.586,126.285,2.226,1.825,130.56,113.464,125.725,88.506
